timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
23,"[[ 18.18845598  -1.17353532  -0.1914918    0.18181496]
 [ 73.69225035  -0.72491972   0.           0.        ]]",-0.835826,"[ 0.94276793  0.23826545 -0.88663398 -1.40786134 -1.65232074  1.58783354
  1.42883224 -0.22376952  1.30221183 -2.30524218  0.        ]",[ 2.58355045 -0.04819009],[ 2.5716947   0.65500815],[-0.66703081 -0.41055122],-0.424879642064
24,"[[ 19.68736603  -1.16165134  -0.1914918    0.18181496]
 [ 76.19016578   1.90478791   0.           0.        ]]",-0.948551,"[ 0.77695165  0.256253    1.10792639 -1.40160501 -1.65231772  1.5878308
  1.46826558  0.26912138  2.02620883 -0.93664759  0.        ]",[ 2.83933687 -0.72284889],[ 2.55231457  0.69547868],[-0.66703081 -0.41055122],-0.38967457259
25,"[[ 21.23572125  -1.09607579  -0.1914918    0.18181496]
 [ 78.63690211   4.64376302   0.           0.        ]]",0.312302,"[-1.14989555  0.35377769  1.02330299 -1.36399188 -1.65231471  1.58782807
  1.50689078  0.78249224  0.74809445 -0.04405457  0.        ]",[ 2.35005569 -1.72764993],[ 2.24220577 -3.23161478],[-0.66703081 -0.41055122],-0.149362270743
26,"[[ 22.83254029  -1.04361656  -0.1914918    0.18181496]
 [ 81.03742579   0.61570951   0.           0.        ]]",0.0275229,"[-1.06500046  0.42948735 -1.08002036 -1.33020114 -1.65231169  1.58782533
  1.54478622  0.02750611 -0.04255954 -1.5437056   0.        ]",[ 2.03245401 -0.78582734],[ 3.1663034  -0.82673118],[-0.66703081 -0.41055122],-0.234901328618
27,"[[ 24.47691447  -1.06402376  -0.1914918    0.18181496]
 [ 83.39248597  -2.6452626    0.           0.        ]]",-0.724985,"[ 0.94721866  0.40029451 -0.88050454 -1.34372788 -1.65230867  1.58782259
  1.58196374 -0.58370432  1.37807391 -2.31958263  0.        ]",[ 2.67965031  0.021595  ],[ 3.96141166  0.20973266],[-0.66703081 -0.41055122],-0.433971934758
28,"[[ 26.16792292  -1.10780602  -0.1914918    0.18181496]
 [ 85.70059613  -1.73563137   0.           0.        ]]",-0.902079,"[ 0.55804176  0.33655713  1.279545   -1.37109578 -1.65230566  1.58781986
  1.61839986 -0.41320995  1.96368522 -0.68065616  0.        ]",[ 2.85039997 -0.22986227],[ 3.57753365  0.47666916],[-0.66703081 -0.41055122],-0.367216236532
29,"[[ 27.90462536  -1.12295093  -0.1914918    0.18181496]
 [ 87.96190452   0.21493694   0.           0.        ]]",0.462098,"[-1.4318786   0.31417516  0.54675923 -1.38002855 -1.65230264  1.58781712
  1.65409692 -0.04761056  0.39187762 -0.23226715  0.        ]",[ 2.18477702 -0.93195099],[ 3.5981859  -0.30474377],[-0.66703081 -0.41055122],-0.0966271742354
30,"[[ 29.68610758  -1.13049916  -0.1914918    0.18181496]
 [ 90.17907244  -0.96554421   0.           0.        ]]",-0.354878,"[-0.3642635   0.30295854 -1.43539781 -1.38437622 -1.65229962  1.58781438
  1.68909692 -0.26887074  0.2740328  -2.05174633  0.        ]",[ 2.17979622 -0.20455495],[ 1.94400836 -0.14075768],[-0.66703081 -0.41055122],-0.318860088074
31,"[[ 31.51149819  -1.15488983  -0.1914918    0.18181496]
 [ 92.35281722  -1.47150843   0.           0.        ]]",-0.922684,"[ 1.22704921  0.26644461  0.15595418 -1.3979554  -1.6522966   1.58781164
  1.7234112  -0.36370463  1.91960427 -1.76804007  0.        ]",[ 2.90876651 -0.04159087],[ 3.13523861 -0.41356217],[-0.66703081 -0.41055122],-0.436885250231
32,"[[ 33.37994182  -1.20011679  -0.1914918    0.18181496]
 [ 94.4846527   -3.0455572    0.           0.        ]]",-0.203395,"[-0.67432405  0.19770789  1.37319832 -1.42119928 -1.65229359  1.58780891
  1.75706364 -0.65873203  1.24757668 -0.08237608  0.        ]",[ 2.51322865 -0.05970564],[ 2.15465357 -0.80770602],[-0.66703081 -0.41055122],-0.232995338216
33,"[[ 35.29061946  -1.29214589  -0.1914918    0.18181496]
 [ 96.57656637  -6.14653683   0.           0.        ]]",0.224842,"[ -1.17075379e+00   5.42287036e-02  -9.67746555e-01  -1.46055894e+00
  -1.65229057e+00   1.58780617e+00   1.79008561e+00  -1.23995496e+00
  -1.63985777e-03  -1.25339216e+00   0.00000000e+00]",[ 1.93485284  0.79235905],[ 2.66898584  1.01358439],[-0.66703081 -0.41055122],-0.191888576959
34,"[[ 37.24271089  -1.37373347  -0.1914918    0.18181496]
 [ 98.62525612  -2.02553298   0.           0.        ]]",-0.857966,"[ 1.09217459 -0.07621419 -0.63199473 -1.48633413 -1.65228755  1.58780343
  1.822425   -0.46754469  1.36988578 -2.19144959  0.        ]",[ 2.65340018  0.57534069],[ 2.16257511  1.10794887],[-0.66703081 -0.41055122],-0.417605280233
35,"[[  39.23533812   -1.37369729   -0.1914918     0.18181496]
 [ 100.63021488    2.01596915    0.            0.        ]]",-0.35959,"[-0.09819234 -0.07615576  1.48448311 -1.4863223  -1.65228454  1.5878007
  1.85407378  0.28996423  1.67191377 -0.41788175  0.        ]",[ 2.69272709 -0.54546559],[ 2.35308618 -0.11988363],[-0.66703081 -0.41055122],-0.310190454925
36,"[[  41.26765427   -1.33810911   -0.1914918     0.18181496]
 [ 102.59491795    1.54464577    0.            0.        ]]",0.317789,"[-1.40125963 -0.01894241 -0.59286744 -1.47614153 -1.65228152  1.58779796
  1.88508682  0.20162274  0.05301364 -0.89559738  0.        ]",[ 2.03739047 -0.54515767],[ 1.54802091  0.0085764 ],[-0.66703081 -0.41055122],-0.140251317784
37,"[[  43.33887549   -1.30673687   -0.1914918     0.18181496]
 [ 104.52077535    1.59263875    0.            0.        ]]",-0.688832,"[ 0.95756904  0.03109701 -0.86598704 -1.46579542 -1.6522785   1.58779522
  1.91548639  0.21061809  1.23647881 -2.26935791  0.        ]",[ 2.68672776 -0.20175898],[ 3.03670024 -0.07257918],[-0.66703081 -0.41055122],-0.414219218579
38,"[[  45.44823242   -1.27762549   -0.1914918     0.18181496]
 [ 106.40866532    1.31962282    0.            0.        ]]",-0.359515,"[ -1.50148184e-03   7.71532738e-02   1.47728836e+00  -1.45505471e+00
  -1.65227549e+00   1.58779249e+00   1.94528633e+00   1.59445866e-01
   1.71091048e+00  -4.02632503e-01   0.00000000e+00]",[ 2.78013277 -0.67406344],[ 3.51080907 -0.69891524],[-0.66703081 -0.41055122],-0.316109543325
39,"[[  47.59498781   -1.27878976   -0.1914918     0.18181496]
 [ 108.26111242   -1.4266149     0.            0.        ]]",0.320545,"[-1.37483019  0.07531876 -0.65131335 -1.45550291 -1.65227247  1.58778975
  1.97452652 -0.35528926  0.01289278 -0.97103152  0.        ]",[ 2.04747868 -0.19062981],[ 1.6867827  -0.85166444],[-0.66703081 -0.41055122],-0.150037780978
40,"[[  49.77845205   -1.34038203   -0.1914918     0.18181496]
 [ 110.07976035   -4.72120733    0.            0.        ]]",-0.841052,"[ 1.07297973 -0.02258308 -0.67209183 -1.47683213 -1.65226945  1.58778701
  2.00323288 -0.97280363  1.36330098 -2.20999277  0.        ]",[ 2.69661617  0.96576142],[ 2.25358973  2.13727608],[-0.66703081 -0.41055122],-0.419179208286
41,"[[  51.99792032   -1.39362311   -0.1914918     0.18181496]
 [ 111.8605291    -0.61619992    0.            0.        ]]",-0.219231,"[-0.36782854 -0.10837274  1.46620308 -1.49128083 -1.65226643  1.58778428
  2.03134103 -0.20338971  1.52612172 -0.30200255  0.        ]",[ 2.64300966 -0.10207623],[ 3.5761183  -0.43924042],[-0.66703081 -0.41055122],-0.283002468617
42,"[[  54.25264351   -1.42273668   -0.1914918     0.18181496]
 [ 113.60624788   -2.28925021    0.            0.        ]]",0.159023,"[-1.060696   -0.15564791 -1.08410059 -1.49760042 -1.65226342  1.58778154
  2.0588956  -0.51697435  0.05254124 -1.29462721  0.        ]",[ 2.02061701  0.39406523],[ 2.11461669 -0.04449798],[-0.66703081 -0.41055122],-0.199374079262
43,"[[  56.54194267   -1.4692764    -0.1914918     0.18181496]
 [ 115.31799212   -2.36413013    0.            0.        ]]",-0.883155,"[ 1.23331394 -0.23163073  0.00582694 -1.5053669  -1.6522604   1.5877788
  2.08591359 -0.531009    1.66233077 -1.92543103  0.        ]",[ 2.80606151  0.82533538],[ 2.29492064  1.20547691],[-0.66703081 -0.41055122],-0.42000561853
44,"[[  58.86511658   -1.47578349   -0.1914918     0.18181496]
 [ 116.99314151    1.70016637    0.            0.        ]]",0.266877,"[-1.08158425 -0.24228693  1.09538233 -1.50622076 -1.65225738  1.58777607
  2.11235363  0.23077503  1.03447689 -0.16859545  0.        ]",[ 2.41609859 -0.4363029 ],[ 2.36882585 -0.06831423],[-0.66703081 -0.41055122],-0.198775523156
45,"[[  61.22144266   -1.44423777   -0.1914918     0.18181496]
 [ 118.63403671    1.45546488    0.            0.        ]]",-0.298384,"[-0.20048164 -0.19069584 -1.45278736 -1.50154059 -1.65225437  1.58777333
  2.13825267  0.18490973  0.32171427 -1.92075317  0.        ]",[ 2.24380732  0.02389844],[ 1.34399489  0.87364111],[-0.66703081 -0.41055122],-0.301536308726
46,"[[  63.61024234   -1.38010183   -0.1914918     0.18181496]
 [ 120.23995075    4.94666529    0.            0.        ]]",-0.688008,"[ 0.83619724 -0.08649706  1.04760085 -1.48795192 -1.65225135  1.58777059
  2.16359922  0.83927655  1.97046197 -1.14409018  0.        ]",[ 2.99930668 -0.86156791],[ 2.62225954 -0.9122916 ],[-0.66703081 -0.41055122],-0.393834208187
47,"[[  66.03084457   -1.31777891   -0.1914918     0.18181496]
 [ 121.81566628    1.29790636    0.            0.        ]]",0.497788,"[-1.52279391  0.01353129 -0.06860019 -1.4695588  -1.65224833  1.58776786
  2.18846881  0.15537713  0.20264346 -0.54176113  0.        ]",[ 2.19678378 -0.72101021],[ 2.53842519 -1.09842479],[-0.66703081 -0.41055122],-0.101132153896
48,"[[  68.48268791   -1.33118037   -0.1914918     0.18181496]
 [ 123.36418407   -2.62467227    0.            0.        ]]",-0.725979,"[ 0.96666342 -0.00785626 -0.85291593 -1.47393943 -1.65224532  1.58776512
  2.21290879 -0.57984515  1.23226654 -2.25979045  0.        ]",[ 2.72166681  0.50002891],[ 2.62091139  0.37446731],[-0.66703081 -0.41055122],-0.412630529678
49,"[[  70.96520346   -1.36762872   -0.1914918     0.18181496]
 [ 124.88205083   -1.02513282    0.            0.        ]]",-0.164786,"[-0.52617442 -0.06636829  1.42838162 -1.48467163 -1.6522423   1.58776238
  2.23686466 -0.28003762  1.41963321 -0.22321132  0.        ]",[ 2.66532755 -0.20125517],[ 2.22711501 -0.87619482],[-0.66703081 -0.41055122],-0.26364538354
