timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[ 0.01561026  0.07314481  0.02679133  0.01077486]
 [ 0.00210657  0.00393502  0.          0.        ]]",[-2.03553755  0.58836551],[-0.89098144 -0.6691826 ],[-1.40224195  0.84870148],-1.60322,"[ 1.25083389  1.34644868  0.04429611 -0.01683367  0.24110572  0.08466716
  0.2350178  -0.06148619  0.94821383  0.02241247  0.        ]",-0.182764293243
1,"[[-0.02404765  0.09661263  0.02679133  0.01077486]
 [-3.95472195  2.33507156  0.          0.        ]]",[-0.25156117  1.43743593],[-0.89098144 -0.6691826 ],[-1.42554951  1.0754087 ],-1.43698,"[ 1.25060198  1.34259278 -0.01375311  0.01251668  0.24110566  0.08466714
  0.17748996  0.41912907  0.94896448 -0.01463911  0.        ]",-0.182964215515
2,"[[-0.11235718  0.18258154  0.02679133  0.01077486]
 [-4.8731687   6.24877218  0.          0.        ]]",[-1.08795261  0.5518998 ],[-0.89098144 -0.6691826 ],[-1.3932507   1.04026628],-1.39566,"[ 1.24229185  1.31942082 -0.14268323  0.11934316  0.24110559  0.08466711
  0.16413674  1.22602443  0.94550834 -0.07318971  0.        ]",-0.182864750115
3,"[[-0.24855272  0.32825597  0.02679133  0.01077486]
 [-8.73355116  8.31177071  0.          0.        ]]",[-1.38089788  1.49059038],[-0.89098144 -0.6691826 ],[-1.38220477  1.03622496],-1.32105,"[ 1.20855689  1.24816887 -0.3386652   0.29610676  0.24110552  0.08466709
  0.10801111  1.65135562  0.93057126 -0.15290098  0.        ]",-0.181745989143
4,"[[ -4.61198170e-01   5.32580624e-01   2.67913339e-02   1.07748637e-02]
 [ -1.25184380e+01   1.21079870e+01   0.00000000e+00   0.00000000e+00]]",[-1.03105794 -0.02568004],[-0.89098144 -0.6691826 ],[-1.26522088  0.21799177],-1.09036,"[ 1.10669874  1.08326305 -0.63000213  0.52877974  0.24110545  0.08466707
  0.0529831   2.4340248   0.88727645 -0.28730786  0.        ]",-0.178883761278
5,"[[ -7.48779562e-01   7.71323234e-01   2.67913339e-02   1.07748637e-02]
 [ -1.62274576e+01   1.17673097e+01   0.00000000e+00   0.00000000e+00]]",[-0.2491562  -0.85361322],[-0.89098144 -0.6691826 ],[-1.18394136 -0.33011103],-0.901086,"[  8.81575041e-01   8.03253738e-01  -9.75068113e-01   7.66424172e-01
   2.41105381e-01   8.46670461e-02  -9.41887642e-04   2.36378256e+00
   7.92174383e-01  -4.74151862e-01   0.00000000e+00]",-0.174078745941
6,"[[ -1.07999459e+00   9.70413092e-01   2.67913339e-02   1.07748637e-02]
 [ -1.68918662e+01   8.15367724e+00   0.00000000e+00   0.00000000e+00]]",[-1.4430551   0.17462892],[-0.89098144 -0.6691826 ],[-1.20473862 -0.1122098 ],-1.03652,"[ 0.52084233  0.50867464 -1.26961027  0.92713429  0.24110531  0.08466702
 -0.01060164  1.61875286  0.63363997 -0.69776656  0.        ]",-0.170699101073
7,"[[ -1.45418794e+00   1.13880273e+00   2.67913339e-02   1.07748637e-02]
 [ -2.05154962e+01   8.68339151e+00   0.00000000e+00   0.00000000e+00]]",[-1.04044992 -0.02831662],[-0.89098144 -0.6691826 ],[-1.13506985 -0.96794826],-0.968524,"[ 0.03055757  0.22524381 -1.43246878  1.03133355  0.24110524  0.084667
 -0.06328517  1.72796297  0.39502948 -0.91224353  0.        ]",-0.169686845627
8,"[[ -1.90013819e+00   1.30961060e+00   2.67913339e-02   1.07748637e-02]
 [ -2.40677904e+01   8.39819211e+00   0.00000000e+00   0.00000000e+00]]",[-0.59230486 -2.47941152],[-0.89098144 -0.6691826 ],[-1.18762922 -1.6239531 ],-0.995183,"[-0.57681331 -0.0856611  -1.3637344   1.10407446  0.24110518  0.08466698
 -0.11493156  1.66916133  0.05616929 -1.05709323  0.        ]",-0.169737368858
9,"[[ -2.40023651e+00   1.43615655e+00   2.67913339e-02   1.07748637e-02]
 [ -2.59357700e+01   4.27007351e+00   0.00000000e+00   0.00000000e+00]]",[-1.73253845 -1.4777017 ],[-0.89098144 -0.6691826 ],[-1.46136761 -1.47095108],-1.26811,"[-1.14878338 -0.32591411 -0.9670772   1.13528496  0.24110511  0.08466695
 -0.14208987  0.81806167 -0.35905505 -1.07015576  0.        ]",-0.172859612654
10,"[[ -2.95350708e+00   1.48095703e+00   2.67913339e-02   1.07748637e-02]
 [ -2.93796980e+01   2.23312479e-01   0.00000000e+00   0.00000000e+00]]",[-2.26699806 -0.34499838],[-0.89098144 -0.6691826 ],[-1.92470479 -1.00600982],-1.00702,"[-1.48689673 -0.41216761 -0.25226034  1.14158218  0.24110504  0.08466693
 -0.19216074 -0.01626409 -0.81187812 -0.87820701  0.        ]",-0.179874228127
11,"[[ -3.57497114e+00   1.47163903e+00   2.67913339e-02   1.07748637e-02]
 [ -3.27553974e+01  -1.15068610e+00   0.00000000e+00   0.00000000e+00]]",[-2.55670616 -0.51946581],[-0.89098144 -0.6691826 ],[-2.23232603 -0.45517796],-0.802967,"[-1.383571   -0.3941932   0.63618132  1.14047786  0.24110497  0.08466691
 -0.24123963 -0.29954308 -1.16247646 -0.39139589  0.        ]",-0.184673579574
12,"[[ -4.26327248e+00   1.42817354e+00   2.67913339e-02   1.07748637e-02]
 [ -3.60635869e+01  -3.18922612e+00   0.00000000e+00   0.00000000e+00]]",[-2.79298294 -0.33291632],[-0.89098144 -0.6691826 ],[-2.29470682  0.87372923],-0.562597,"[-0.72976957 -0.310594    1.34013778  1.13389817  0.2411049   0.08466689
 -0.289337   -0.71983134 -1.17247992  0.3167265   0.        ]",-0.181054176697
13,"[[ -5.01707490e+00   1.35174404e+00   2.67913339e-02   1.07748637e-02]
 [ -3.93057462e+01  -4.44967726e+00   0.00000000e+00   0.00000000e+00]]",[-2.35362443  2.23550403],[-0.89098144 -0.6691826 ],[-2.19853187  1.97198009],-0.281314,"[ 0.28420334 -0.16495161  1.41788241  1.11664741  0.24110483  0.08466686
 -0.33647436 -0.97969977 -0.68040277  0.92055284  0.        ]",-0.167242223009
14,"[[ -5.83508868e+00   1.30330055e+00   2.67913339e-02   1.07748637e-02]
 [ -4.24852726e+01  -4.08307389e-01   0.00000000e+00   0.00000000e+00]]",[-1.93709583  0.66924026],[-0.89098144 -0.6691826 ],[-1.93224239  0.8755483 ],-1.04938,"[ 1.11464671 -0.07385844  0.65566544  1.10200094  0.24110476  0.08466684
 -0.3827011  -0.14648492  0.12336032  0.927857    0.        ]",-0.147353553635
15,"[[ -6.71607119e+00   1.32173062e+00   2.67913339e-02   1.07748637e-02]
 [ -4.56027604e+01   2.24227579e+00   0.00000000e+00   0.00000000e+00]]",[-0.43532713 -0.94183032],[-0.89098144 -0.6691826 ],[-1.36168194 -0.56279081],-1.36579,"[ 1.12360341 -0.10838423 -0.59262927  1.10790895  0.24110469  0.08466682
 -0.42802585  0.39998949  0.65519231  0.22993462  0.        ]",-0.137264753406
16,"[[ -7.63635268e+00   1.32862681e+00   2.67913339e-02   1.07748637e-02]
 [ -4.64224195e+01  -1.54010729e+00   0.00000000e+00   0.00000000e+00]]",[-1.16192736 -0.9855752 ],[-0.89098144 -0.6691826 ],[-1.26253939 -0.54603893],-1.4654,"[ 0.16807898 -0.12134548 -1.40788003  1.11001308  0.24110463  0.08466679
 -0.43994267 -0.37982992  0.48598791 -0.6985076   0.        ]",-0.15271650895
17,"[[ -8.59526819e+00   1.25888817e+00   2.67913339e-02   1.07748637e-02]
 [ -4.94587065e+01  -5.42099119e+00   0.00000000e+00   0.00000000e+00]]",[-2.04041781  0.57001919],[-0.89098144 -0.6691826 ],[-1.9066155   0.44336382],-1.14837,"[-1.06271583  0.00860407 -1.05829301  1.08607524  0.24110456  0.08466677
 -0.48408685 -1.17995693 -0.37125459 -1.14411937  0.        ]",-0.184487847148
18,"[[ -9.61431201e+00   1.17409394e+00   2.67913339e-02   1.07748637e-02]
 [ -5.24359180e+01  -3.06642332e+00   0.00000000e+00   0.00000000e+00]]",[-3.12599963  1.18809623],[-0.89098144 -0.6691826 ],[-2.56196117  0.87510324],-0.575639,"[-1.48652003  0.1626535   0.29724196  1.04915938  0.24110449  0.08466675
 -0.52737212 -0.69451184 -1.236326   -0.52065576  0.        ]",-0.203779814655
19,"[[ -1.06923254e+01   1.15299625e+00   2.67913339e-02   1.07748637e-02]
 [ -5.53559848e+01   9.43098166e-01   0.00000000e+00   0.00000000e+00]]",[-3.15666759  0.22355383],[-0.89098144 -0.6691826 ],[-2.43556142  0.32415956],-0.530424,"[-0.54256123  0.20018907  1.41851242  1.03866979  0.24110442  0.08466672
 -0.56982656  0.13213733 -1.11826122  0.64680452  0.        ]",-0.192324611743
20,"[[ -1.18281653e+01   1.18043313e+00   2.67913339e-02   1.07748637e-02]
 [ -5.82185394e+01   1.79749424e+00   0.00000000e+00   0.00000000e+00]]",[-2.44725974  0.87259579],[-0.89098144 -0.6691826 ],[-2.15834165  0.53634942],-0.783296,"[ 0.89146277  0.15130925  1.00656788  1.05220934  0.24110435  0.0846667
 -0.61144482  0.30828944 -0.07753081  1.05164919  0.        ]",-0.160226635497
