timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.01428863  0.06048677  0.16214502  0.03183823]
 [-0.00485723  0.00463675  0.          0.        ]]",-1.56496,"[  1.25519031e+00   1.38563423e+00   1.61621015e-04  -2.10884769e-02
   1.40957558e+00   2.80337514e-01   2.26472407e-01  -5.70868802e-02
   1.50213628e-01  -1.71123220e-01   0.00000000e+00]",[-1.69912541  2.65681767],[-1.24183242  3.49083312],[-0.94852513 -0.77076483],-0.0554293708231
1,"[[-0.05409078  0.10032185  0.16214502  0.03183823]
 [-3.96217825  3.96566279  0.          0.        ]]",-1.53954,"[ 1.25330909  1.37913409 -0.05798406  0.02809106  1.40957464  0.28033745
  0.17001635  0.77885448  0.14941009 -0.19669846  0.        ]",[-1.62134111  2.51222849],[-1.22598781  3.02681795],[-0.94852513 -0.77076483],-0.0574382956724
2,"[[-0.17225393  0.21859009  0.16214502  0.03183823]
 [-7.84122729  7.84820647  0.          0.        ]]",-1.32926,"[ 1.23487406  1.34100663 -0.22951233  0.17264273  1.4095737   0.28033738
  0.11467694  1.59823187  0.1415359  -0.27217089  0.        ]",[-1.49898398  1.93613732],[-1.46850669  0.89439105],[-0.94852513 -0.77076483],-0.0637600982595
3,"[[ -0.36722746   0.40954098   0.16214502   0.03183823]
 [-11.64349882  11.23555074   0.           0.        ]]",-1.20865,"[ 1.16317005  1.22135032 -0.50378718  0.39725534  1.40957275  0.28033731
  0.06043286  2.31309927  0.11103336 -0.39581579  0.        ]",[-1.36063719  1.11393738],[-0.87467301  1.02518181],[-0.94852513 -0.77076483],-0.0752878226011
4,"[[ -0.63252161   0.67175642   0.16214502   0.03183823]
 [-14.8752255   14.97345473   0.           0.        ]]",-1.03074,"[ 0.98791889  0.94796451 -0.84315017  0.67493048  1.40957181  0.28033724
  0.01432829  3.10194451  0.03627789 -0.54746585  0.        ]",[-1.18557715 -0.24344459],[-1.04685419 -0.51908369],[-0.94852513 -0.77076483],-0.0911844184472
5,"[[ -0.96676906   0.94763328   0.16214502   0.03183823]
 [-18.53747985  12.62193457   0.           0.        ]]",-0.934607,"[ 0.65814594  0.54344796 -1.18210833  0.90987331  1.40957087  0.28033718
 -0.03791827  2.60567274 -0.10416324 -0.73806695  0.        ]",[-1.3006072  -0.45183054],[-1.12850118 -0.01908623],[-0.94852513 -0.77076483],-0.116337206618
6,"[[ -1.37354962   1.19680213   0.16214502   0.03183823]
 [-22.12875955  12.29587597   0.           0.        ]]",-0.997431,"[ 0.14396234  0.10003459 -1.41242421  1.05707432  1.40956993  0.28033711
 -0.0891523   2.53685687 -0.33373201 -0.95048845  0.        ]",[-1.31278622 -1.43166625],[-1.60080753 -1.29707104],[-0.94852513 -0.77076483],-0.153120302223
7,"[[ -1.85144069   1.4005351    0.16214502   0.03183823]
 [-25.64869219   8.0912654    0.           0.        ]]",-1.17701,"[-0.5097637  -0.29792722 -1.38357768  1.12478526  1.40956899  0.28033704
 -0.13936848  1.64951239 -0.66766932 -1.1218805   0.        ]",[-1.5324465  -1.64229774],[-1.44202789 -2.45751975],[-0.94852513 -0.77076483],-0.197932264632
8,"[[ -2.39903341   1.52100117   0.16214502   0.03183823]
 [-29.09904305   3.96891976   0.           0.        ]]",-1.57815,"[-1.1452722  -0.54102573 -0.96739514  1.14115972  1.40956804  0.28033697
 -0.18859198  0.77953058 -1.10876696 -1.1749237   0.        ]",[-1.84750652 -1.63889825],[-1.54601339 -2.2919787 ],[-0.94852513 -0.77076483],-0.247594068704
9,"[[ -3.01494351e+00   1.55982965e+00   1.62145021e-01   3.18382252e-02]
 [ -3.24805606e+01  -7.27613442e-02   0.00000000e+00   0.00000000e+00]]",-1.83251,"[-1.49808966 -0.61986385 -0.1635923   1.14262     1.4095671   0.28033691
 -0.23683348 -0.07342753 -1.59917118 -0.97943855  0.        ]",[-2.21845388 -1.19178557],[-2.14089842 -0.78078859],[-0.94852513 -0.77076483],-0.292332401544
10,"[[ -3.69780477e+00   1.52732659e+00   1.62145021e-01   3.18382252e-02]
 [ -3.57943475e+01  -3.16739358e+00   0.00000000e+00   0.00000000e+00]]",-1.90865,"[-1.30080154 -0.5538614   0.7928523   1.14152378  1.40956616  0.28033684
 -0.28410873 -0.72651995 -1.95632536 -0.43936249  0.        ]",[-2.63918447 -0.18309149],[-2.114234   -0.25107871],[-0.94852513 -0.77076483],-0.316944103511
11,"[[ -4.44627853e+00   1.45458011e+00   1.62145021e-01   3.18382252e-02]
 [ -3.90421202e+01  -4.10429640e+00   0.00000000e+00   0.00000000e+00]]",-1.4161,"[-0.49041831 -0.40658079  1.43141496  1.13433791  1.40956522  0.28033677
 -0.33044219 -0.92424401 -1.88584227  0.32076687  0.        ]",[-2.75601149  0.99609685],[-2.92649257  0.96076274],[-0.94852513 -0.77076483],-0.301095804237
12,"[[ -5.25907325e+00   1.41141561e+00   1.62145021e-01   3.18382252e-02]
 [ -4.22269671e+01  -2.25257723e-01   0.00000000e+00   0.00000000e+00]]",-1.53818,"[ 0.59165626 -0.31973039  1.26981282  1.12699363  1.40956427  0.2803367
 -0.37587793 -0.10560969 -1.27580397  0.81489454  0.        ]",[-2.47442365  0.38799202],[-1.38602274  1.13518686],[-0.94852513 -0.77076483],-0.230645814075
13,"[[ -6.13494677e+00   1.44660899e+00   1.62145021e-01   3.18382252e-02]
 [ -4.53502298e+01   3.73119944e+00   0.00000000e+00   0.00000000e+00]]",-1.62401,"[ 1.24017082 -0.39050427  0.23695482  1.1331528   1.40956333  0.28033663
 -0.42043509  0.72936298 -0.52041101  0.60848138  0.        ]",[-1.91387761 -0.68676722],[-1.71651934 -0.89755361],[-0.94852513 -0.77076483],-0.113893141253
14,"[[ -7.07265653e+00   1.48474693e+00   1.62145021e-01   3.18382252e-02]
 [ -4.84103408e+01   9.44932135e-02   0.00000000e+00   0.00000000e+00]]",-1.16774,"[ 0.84649052 -0.4675487  -1.01681375  1.13810857  1.40956239  0.28033657
 -0.46409131 -0.03812959 -0.17434062 -0.19803523  0.        ]",[-1.56417513 -0.619084  ],[-2.18998979 -1.35408677],[-0.94852513 -0.77076483],-0.0331710201841
15,"[[ -8.07094546e+00   1.44679022e+00   1.62145021e-01   3.18382252e-02]
 [ -5.14082499e+01  -3.87713539e+00   0.00000000e+00   0.00000000e+00]]",-1.15466,"[-0.42446538 -0.39086935 -1.4064966   1.13317942  1.40956145  0.2803365
 -0.50686013 -0.87630423 -0.60372718 -1.06017616  0.        ]",[-1.79188502 -0.46049228],[-1.64743259  0.19810448],[-0.94852513 -0.77076483],-0.184520266794
16,"[[ -9.12859480e+00   1.37777591e+00   1.62145021e-01   3.18382252e-02]
 [ -5.43469397e+01  -3.02732414e+00   0.00000000e+00   0.00000000e+00]]",-1.52034,"[-1.44897363 -0.25245242 -0.40561273  1.11968763  1.4095605   0.28033643
 -0.5487841  -0.69695929 -1.58628546 -1.08700077  0.        ]",[-2.42077208 -0.19442394],[-2.70004011  0.35702359],[-0.94852513 -0.77076483],-0.299656015722
