timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.73335925   1.36627633   0.15509212  -0.07130438]
 [-36.05694094  -5.69930699   0.           0.        ]]",-1.20174,"[-1.27727999 -0.18535747  0.83615732  1.12313649  1.35116977 -0.6146768
 -0.2910004  -1.23437859 -2.01038712  0.33330487  0.        ]",[-3.2720716   0.76732385],[-3.37589697  0.41565789],[-0.90015179 -0.64815557],-0.320656754005
11,"[[ -4.48703057   1.26988449   0.15509212  -0.07130438]
 [-39.29946401  -3.94585997   0.           0.        ]]",-1.11202,"[-0.43938169 -0.00497352  1.44624361  1.09293059  1.35116874 -0.61467657
 -0.33816194 -0.87404468 -1.83518967  1.15586477  0.        ]",[-3.31216598  1.15525889],[-3.39640224  0.47264874],[-0.90015179 -0.64815557],-0.337338786675
12,"[[ -5.30491403   1.21046893   0.15509212  -0.07130438]
 [-42.47839125  -2.00232458   0.           0.        ]]",-0.945947,"[ 0.6408536   0.10366871  1.23377935  1.06875121  1.3511677  -0.61467634
 -0.38439849 -0.47464782 -1.10001712  1.58902221  0.        ]",[-3.20031571  1.23949611],[-3.60223982  1.21857032],[-0.90015179 -0.64815557],-0.29335421065
13,"[[ -6.18575877   1.21047893   0.15509212  -0.07130438]
 [-45.59593628   1.98983034   0.           0.        ]]",-1.45643,"[ 1.24430514  0.10365058  0.16216038  1.068755    1.35116666 -0.61467611
 -0.42974224  0.34574044 -0.29467297  1.22180818  0.        ]",[-2.879668    0.28839415],[-2.46242508  0.45073835],[-0.90015179 -0.64815557],-0.189187171266
14,"[[ -7.12834202   1.26770567   0.15509212  -0.07130438]
 [-48.65233774   3.72681752   0.           0.        ]]",-0.934903,"[  7.86129410e-01  -9.51560897e-04  -1.07495399e+00   1.09211620e+00
   1.35116562e+00  -6.14675876e-01  -4.74196668e-01   7.02691338e-01
  -6.62407106e-02   2.77920478e-01   0.00000000e+00]",[-2.31081629 -0.86807024],[-2.27935843 -0.77776115],[-0.90015179 -0.64815557],-0.0431931808081
15,"[[ -8.13143679   1.31050701   0.15509212  -0.07130438]
 [-51.64697844   0.56361887   0.           0.        ]]",-0.958624,"[-0.50908571 -0.08044024 -1.38766133  1.10703135  1.35116458 -0.61467565
 -0.51775279  0.05265334 -0.65604848 -0.51803269  0.        ]",[-2.37367511 -1.02668762],[-2.32464951 -1.98917254],[-0.90015179 -0.64815557],-0.119750309183
16,"[[ -9.1938142    1.28183002   0.15509212  -0.07130438]
 [-54.58067517  -3.41824988   0.           0.        ]]",-1.16945,"[-1.47551557 -0.02707285 -0.31519487  1.09728079  1.35116354 -0.61467542
 -0.56042248 -0.76562142 -1.66751173 -0.38966601  0.        ]",[-3.01623154 -0.17873618],[-2.57401949 -1.47866694],[-0.90015179 -0.64815557],-0.265994365361
17,"[[-10.31426312   1.17429575   0.15509212  -0.07130438]
 [-57.45427967  -7.32229732   0.           0.        ]]",-0.81588,"[-1.00077445  0.16865798  1.15653179  1.05199373  1.35116251 -0.61467519
 -0.60221813 -1.56790283 -2.05142842  0.77343783  0.        ]",[-3.54798818  2.03873277],[-3.7374241   2.18862898],[-0.90015179 -0.64815557],-0.344505770765
18,"[[-11.49162641   1.06890542   0.15509212  -0.07130438]
 [-60.27299899  -3.23046557   0.           0.        ]]",-0.602144,"[ 0.52687744  0.35213054  1.30685652  0.99464221  1.35116147 -0.61467495
 -0.64321548 -0.72703025 -1.12454584  1.6394116   0.        ]",[-3.40676022  1.94053185],[-3.45699049  3.31447135],[-0.90015179 -0.64815557],-0.302122194754
19,"[[-12.72482403   1.04453181   0.15509212  -0.07130438]
 [-63.03786585   0.77955716   0.           0.        ]]",-1.07704,"[ 1.23354983  0.39316461 -0.21110953  0.97961554  1.35116043 -0.61467472
 -0.68342953  0.09703033 -0.05658119  0.92031286  0.        ]",[-2.87803769  0.82444978],[-3.0261566   0.56961904],[-0.90015179 -0.64815557],-0.141351793991
20,"[[-14.01278133   1.08245089   0.15509212  -0.07130438]
 [-65.7490235    3.0046509    0.           0.        ]]",-0.729473,"[ 0.04072757  0.32908539 -1.43232343  1.00271012  1.35115939 -0.61467449
 -0.72286237  0.55428755 -0.37111984 -0.42645614  0.        ]",[-2.37866688 -0.5094043 ],[-2.13179071  0.55637681],[-0.90015179 -0.64815557],-0.0780447098022
21,"[[-15.35443511   1.16388528   0.15509212  -0.07130438]
 [-68.40771049   5.13134038   0.           0.        ]]",-1.4298,"[-1.4267623   0.18718373 -0.48684784  1.04688833  1.35115835 -0.61467426
 -0.76153202  0.9913224  -1.64362289 -0.46586313  0.        ]",[-2.87676072 -1.31873941],[-2.93943319 -2.01258223],[-0.90015179 -0.64815557],-0.265072904881
22,"[[-16.7487213    1.22557772   0.15509212  -0.07130438]
 [-71.01190675   1.05116781   0.           0.        ]]",-1.28234,"[-0.82912539  0.07625448  1.28244577  1.07528981  1.35115731 -0.61467403
 -0.79940909  0.15284555 -1.99299854  0.89849437  0.        ]",[-3.33017731 -0.60941839],[-3.51611106 -0.67073391],[-0.90015179 -0.64815557],-0.342526467012
23,"[[ -1.81945590e+01   1.21954023e+00   1.55092118e-01  -7.13043836e-02]
 [ -7.35630988e+01  -1.64617420e+00   0.00000000e+00   0.00000000e+00]]",-0.825173,"[ 0.96495004  0.08722726  0.91127195  1.07270616  1.35115628 -0.6146738
 -0.8365152  -0.40145914 -0.778534    1.5453975   0.        ]",[-3.34809566  1.02276516],[-3.60935352  0.73550153],[-0.90015179 -0.64815557],-0.260902731185
24,"[[ -1.96909230e+01   1.21594437e+00   1.55092118e-01  -7.13043836e-02]
 [ -7.60652644e+01   1.27659486e+00   0.00000000e+00   0.00000000e+00]]",-0.94046,"[ 0.79004036  0.09375102 -1.07126539  1.07114672  1.35115524 -0.61467357
 -0.8729082   0.1991711  -0.05243205  0.24803111  0.        ]",[-2.5175674  -0.70339942],[-2.46832502 -0.58490537],[-0.90015179 -0.64815557],-0.0395302351021
25,"[[ -2.12368276e+01   1.21775030e+00   1.55092118e-01  -7.13043836e-02]
 [ -7.85167835e+01  -1.08838432e+00   0.00000000e+00   0.00000000e+00]]",-0.982979,"[-1.13744206  0.09047567 -0.98234495  1.07193087  1.3511542  -0.61467334
 -0.90856453 -0.28683318 -1.23040788 -0.62967081  0.        ]",[-2.80281258 -0.81695175],[-3.08789363 -1.17422202],[-0.90015179 -0.64815557],-0.209556780033
26,"[[ -2.28312529e+01   1.15622168e+00   1.55092118e-01  -7.13043836e-02]
 [ -8.09172876e+01  -5.05142014e+00   0.00000000e+00   0.00000000e+00]]",-0.776222,"[-1.05268248  0.20076881  1.10965023  1.04304877  1.35115316 -0.61467311
 -0.94347882 -1.1012385  -2.06763352  0.73135931  0.        ]",[-3.64418364  1.36644745],[-3.58957565  2.0023014 ],[-0.90015179 -0.64815557],-0.344924576707
27,"[[ -2.44732232e+01   1.09566842e+00   1.55092118e-01  -7.13043836e-02]
 [ -8.32723438e+01  -1.01747249e+00   0.00000000e+00   0.00000000e+00]]",-0.682278,"[ 0.96113425  0.3064379   0.91650995  1.01038368  1.35115212 -0.61467288
 -0.97773205 -0.27226007 -0.70475265  1.56826904  0.        ]",[-3.40957046  1.23475718],[-3.4818738   1.00579655],[-0.90015179 -0.64815557],-0.259236911512
28,"[[ -2.61618532e+01   1.11498212e+00   1.55092118e-01  -7.13043836e-02]
 [ -8.55833886e+01   2.93536593e+00   0.00000000e+00   0.00000000e+00]]",-0.780972,"[ 0.58161744  0.27306808 -1.23412617  1.02125147  1.35115108 -0.61467265
 -1.01134511  0.54005031 -0.09900181 -0.02378417  0.        ]",[-2.4864428  -0.80183208],[-2.8434184  -1.11611153],[-0.90015179 -0.64815557],-0.00782330495453
29,"[[ -2.78962326e+01   1.13309170e+00   1.55092118e-01  -7.13043836e-02]
 [ -8.78465707e+01  -1.11122592e+00   0.00000000e+00   0.00000000e+00]]",-1.04186,"[-1.4146183   0.24149006 -0.52042899  1.03106028  1.35115004 -0.61467242
 -1.04426198 -0.29152672 -1.64243986 -0.48048656  0.        ]",[-3.11536145 -0.49732736],[-2.33089707 -0.31242783],[-0.90015179 -0.64815557],-0.265514048884
30,"[[ -2.96754126e+01   1.09837411e+00   1.55092118e-01  -7.13043836e-02]
 [ -9.00638896e+01  -2.35655306e+00   0.00000000e+00   0.00000000e+00]]",-0.787571,"[-0.3640163   0.30178244  1.46222093  1.01192969  1.35114901 -0.61467219
 -1.07651175 -0.54744208 -1.77511204  1.32163308  0.        ]",[-3.62601137  1.06955123],[-3.10801171  0.97886837],[-0.90015179 -0.64815557],-0.343204538439
31,"[[ -3.14985158e+01   1.09028780e+00   1.55092118e-01  -7.13043836e-02]
 [ -9.22396408e+01   1.53471838e+00   0.00000000e+00   0.00000000e+00]]",-0.854971,"[ 1.24614893  0.31567587 -0.10091861  1.00727936  1.35114797 -0.61467196
 -1.10815688  0.25221687 -0.11543077  1.01972558  0.        ]",[-3.0309689   0.18568271],[-3.11122284  0.13106163],[-0.90015179 -0.64815557],-0.156106440945
32,"[[ -3.33647123e+01   1.12555487e+00   1.55092118e-01  -7.13043836e-02]
 [ -9.43729712e+01   1.99010638e+00   0.00000000e+00   0.00000000e+00]]",-0.83571,"[-0.64052768  0.25466511 -1.34032327  1.0270212   1.35114693 -0.61467173
 -1.13918496  0.34579935 -0.82899193 -0.65473668  0.        ]",[-2.64756799 -1.12170005],[-2.74812994 -0.62792477],[-0.90015179 -0.64815557],-0.155579003051
33,"[[ -3.52731405e+01   1.13966494e+00   1.55092118e-01  -7.13043836e-02]
 [ -9.64625796e+01  -5.70870647e-01   0.00000000e+00   0.00000000e+00]]",-1.09681,"[-1.17329044  0.22996081  0.97995083  1.03452658  1.35114589 -0.6146715
 -1.16957708 -0.18048345 -2.093908    0.60223257  0.        ]",[-3.56272149 -0.12958044],[-3.17925142 -0.04148902],[-0.90015179 -0.64815557],-0.343278971991
34,"[[ -3.72229392e+01   1.12634600e+00   1.55092118e-01  -7.13043836e-02]
 [ -9.85104364e+01  -7.60616207e-01   0.00000000e+00   0.00000000e+00]]",-0.525397,"[ 1.09717124  0.25328419  0.69062075  1.02744686  1.35114485 -0.61467127
 -1.19936188 -0.21947626 -0.54767719  1.47995946  0.        ]",[-3.41594768  0.92811108],[-3.92181276 -0.12992288],[-0.90015179 -0.64815557],-0.237545662414
35,"[[ -3.92132849e+01   1.10574355e+00   1.55092118e-01  -7.13043836e-02]
 [ -1.00517380e+02  -1.29803449e+00   0.00000000e+00   0.00000000e+00]]",-0.591051,"[-0.05248579  0.28907011 -1.44128408  1.01610084  1.35114381 -0.61467104
 -1.22855156 -0.32991611 -0.42197449 -0.45978723  0.        ]",[-2.64075041 -0.52159154],[-2.47293409 -1.38382636],[-0.90015179 -0.64815557],-0.0869849994945
36,"[[ -4.12433481e+01   1.03992362e+00   1.55092118e-01  -7.13043836e-02]
 [ -1.02481853e+02  -5.27073773e+00   0.00000000e+00   0.00000000e+00]]",-0.711503,"[-1.40171577  0.40085822  0.59325982  0.97669211  1.35114278 -0.61467081
 -1.25712347 -1.14630973 -2.12164562  0.30012849  0.        ]",[-3.67958117  1.34728348],[-4.0815099   1.68832769],[-0.90015179 -0.64815557],-0.338511613453
37,"[[ -4.33123230e+01   9.74897398e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.04409750e+02  -1.24527119e+00   0.00000000e+00   0.00000000e+00]]",-0.226992,"[ 0.95222414  0.50713714  0.9285535   0.93315995  1.35114174 -0.61467058
 -1.28516335 -0.31907246 -0.63734086  1.58372852  0.        ]",[-3.54835749  1.51789641],[-4.34828611  2.2257617 ],[-0.90015179 -0.64815557],-0.257481802641
38,"[[ -4.54195039e+01   9.89576160e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.06302540e+02   2.69968949e+00   0.00000000e+00   0.00000000e+00]]",-0.578917,"[ 0.05333897  0.48353106 -1.43059046  0.94337631  1.3511407  -0.61467035
 -1.31269255  0.49162073 -0.38721693 -0.48048799  0.        ]",[-2.58723617 -0.76255953],[-2.58439766 -1.36353578],[-0.90015179 -0.64815557],-0.0866218402697
39,"[[ -4.75641515e+01   1.00289276e+00   1.55092118e-01  -7.13043836e-02]
 [ -1.08155527e+02  -1.35482408e+00   0.00000000e+00   0.00000000e+00]]",-1.13263,"[-1.38045645  0.46191757  0.64349128  0.95244928  1.35113966 -0.61467012
 -1.33964276 -0.34158592 -2.1399794   0.36628424  0.        ]",[-3.66227674  0.40661433],[-3.15498926 -0.14359266],[-0.90015179 -0.64815557],-0.343076007384
40,"[[ -4.97454783e+01   9.69935310e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.09971029e+02  -1.93905676e+00   0.00000000e+00   0.00000000e+00]]",-0.340157,"[ 1.0682443   0.51506391  0.74696706  0.92965407  1.35113862 -0.61466989
 -1.36604772 -0.46164622 -0.48680088  1.50294042  0.        ]",[-3.52865243  1.62902379],[-3.22031055  1.67944058],[-0.90015179 -0.64815557],-0.238167393447
41,"[[ -5.19627756e+01   9.70835964e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.11753283e+02   2.01569829e+00   0.00000000e+00   0.00000000e+00]]",-0.5741,"[-0.3049635   0.51362687 -1.43193645  0.93029157  1.35113758 -0.61466966
 -1.39196905  0.35106032 -0.64107503 -0.64604145  0.        ]",[-2.68510747 -0.73740017],[-3.16175217 -1.29109112],[-0.90015179 -0.64815557],-0.132288120932
42,"[[ -5.42153507e+01   9.70571934e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.13497876e+02  -2.02885927e+00   0.00000000e+00   0.00000000e+00]]",-0.80885,"[-1.08495592  0.51404801  1.07801636  0.93010416  1.35113655 -0.61466943
 -1.41734255 -0.48010088 -2.1051705   0.82377732  0.        ]",[-3.76085734  0.89925861],[-4.17421411 -0.18674509],[-0.90015179 -0.64815557],-0.355722292337
43,"[[ -5.65024571e+01   9.22521877e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.15206970e+02  -2.77362739e+00   0.00000000e+00   0.00000000e+00]]",-0.464712,"[ 1.2493841   0.58942425  0.08741069  0.89489599  1.35113551 -0.6146692
 -1.44219967 -0.6331514  -0.09285418  1.08784749  0.        ]",[-3.2632246   1.56999433],[-2.60031801  2.13412934],[-0.90015179 -0.64815557],-0.166734875112
44,"[[ -5.88234273e+01   9.06872999e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.16884991e+02   1.19538074e+00   0.00000000e+00   0.00000000e+00]]",-0.785425,"[-1.02485588  0.61339903 -1.09574548  0.88292704  1.35113447 -0.61466897
 -1.46660478  0.18248471 -1.30531408 -0.72190241  0.        ]",[-3.00234103 -0.45832613],[-3.35593357 -0.48686417],[-0.90015179 -0.64815557],-0.22750719134
45,"[[ -6.11776224e+01   9.10732205e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.18528774e+02  -8.03048610e-01   0.00000000e+00   0.00000000e+00]]",-0.492269,"[-0.24580293  0.60751315  1.47815544  0.88590077  1.35113343 -0.61466874
 -1.49051186 -0.22819507 -1.64871994  1.50483892  0.        ]",[-3.7405858   1.12798655],[-3.57296422  2.00008985],[-0.90015179 -0.64815557],-0.344499259463
46,"[[ -6.35643849e+01   9.34076136e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.20142648e+02   3.12398066e+00   0.00000000e+00   0.00000000e+00]]",-0.427472,"[ 0.89647448  0.57153796 -0.95887177  0.90357467  1.35113239 -0.6146685
 -1.51398387  0.57881459  0.02518082  0.17966934  0.        ]",[-2.76821923 -0.5276221 ],[-3.49941486 -0.75158076],[-0.90015179 -0.64815557],-0.0378173753418
47,"[[ -6.59830970e+01   9.65566389e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.21722875e+02   3.49148047e-02   0.00000000e+00   0.00000000e+00]]",-0.974084,"[-1.5121339   0.5220198   0.03393244  0.92654433  1.35113135 -0.61466827
 -1.53696641 -0.05599276 -2.02119059 -0.10569873  0.        ]",[-3.54286575 -0.26878157],[-3.95737552 -0.34310046],[-0.90015179 -0.64815557],-0.31902551189
48,"[[ -6.84330837e+01   9.52098242e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.23270428e+02  -1.37716629e+00   0.00000000e+00   0.00000000e+00]]",-0.204457,"[ 0.94186953  0.54333447  0.94223063  0.91684354  1.35113031 -0.61466804
 -1.55947368 -0.34617738 -0.63475536  1.59031068  0.        ]",[-3.64774871  1.45727491],[-3.14826136  1.38631852],[-0.90015179 -0.64815557],-0.258298703133
49,"[[ -7.09137334e+01   9.64019223e-01   1.55092118e-01  -7.13043836e-02]
 [ -1.24790062e+02   2.55585286e+00   0.00000000e+00   0.00000000e+00]]",-0.576757,"[-0.44279991  0.5244782  -1.40578966  0.92543855  1.35112928 -0.61466781
 -1.58157481  0.46206383 -0.749733   -0.68925211  0.        ]",[-2.76165414 -1.0367794 ],[-2.82685437  0.52131656],[-0.90015179 -0.64815557],-0.149548353416
