timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.68468874e+00   1.52605963e+00   1.11295434e-01  -2.04665744e-02]
 [ -3.56139206e+01  -3.53765753e+00   0.00000000e+00   0.00000000e+00]]",-1.6801,"[-1.30879366 -0.60234529  0.77747949  1.13306271  0.9664095  -0.17365317
 -0.28257305 -0.81648385 -1.64725118 -0.11344218  0.        ]",[-2.90189171 -0.49995959],[-2.77763058  0.48737691],[-1.03908372 -0.87696129],-0.258634248111
11,"[[ -4.42959748e+00   1.47531923e+00   1.11295434e-01  -2.04665744e-02]
 [ -3.88662147e+01  -1.54319857e+00   0.00000000e+00   0.00000000e+00]]",-1.87712,"[-0.51084187 -0.49520073  1.42535959  1.12869618  0.96640914 -0.17365313
 -0.32832919 -0.38664118 -1.5846424   0.62633116  0.        ]",[-2.88160515 -0.42474633],[-2.53760801 -0.51353865],[-1.03908372 -0.87696129],-0.265260884961
12,"[[ -5.23889972e+00   1.42429733e+00   1.11295434e-01  -2.04665744e-02]
 [ -4.20532432e+01  -3.55247102e+00   0.00000000e+00   0.00000000e+00]]",-1.42052,"[ 0.56985703 -0.38798611  1.28553298  1.12113142  0.96640879 -0.1736531
 -0.37316712 -0.81967616 -0.99439345  1.13582725  0.        ]",[-2.9344697   1.33805919],[-3.03205971  1.86221699],[-1.03908372 -0.87696129],-0.228961571543
13,"[[ -6.11132094e+00   1.39360819e+00   1.11295434e-01  -2.04665744e-02]
 [ -4.51787175e+01   4.69964003e-01   0.00000000e+00   0.00000000e+00]]",-2.01505,"[ 1.23737685 -0.32386724  0.27235562  1.11505602  0.96640844 -0.17365306
 -0.41713903  0.04723275 -0.19999317  0.95684088  0.        ]",[-2.41669583  0.2829527 ],[-1.66118474  0.59958541],[-1.03908372 -0.87696129],-0.148070260009
14,"[[ -7.04564091e+00   1.42664925e+00   1.11295434e-01  -2.04665744e-02]
 [ -4.82432364e+01   2.82606973e+00   0.00000000e+00   0.00000000e+00]]",-1.61776,"[ 0.87492213 -0.39291263 -0.98649903  1.12154889  0.96640809 -0.17365303
 -0.46025337  0.55501694  0.15232081  0.13398336  0.        ]",[-1.7694757  -1.01857805],[-2.31887559 -0.97948254],[-1.03908372 -0.87696129],-0.0513605621711
15,"[[ -8.04063177e+00   1.44359803e+00   1.11295434e-01  -2.04665744e-02]
 [ -5.12455822e+01  -1.11827014e+00   0.00000000e+00   0.00000000e+00]]",-1.55712,"[-0.38159832 -0.42846376 -1.41297166  1.12436464  0.96640774 -0.173653
 -0.50249299 -0.29506125 -0.27679847 -0.70550123  0.        ]",[-1.9317826  -1.21367812],[-1.82496423 -0.52841814],[-1.03908372 -0.87696129],-0.114564250428
16,"[[ -9.09506260e+00   1.40035032e+00   1.11295434e-01  -2.04665744e-02]
 [ -5.41875179e+01  -3.19977303e+00   0.00000000e+00   0.00000000e+00]]",-1.7048,"[-1.43327175 -0.33792527 -0.45046957  1.11648703  0.96640739 -0.17365296
 -0.5438827  -0.7436635  -1.23823049 -0.76169607  0.        ]",[-2.6071167  -0.79776973],[-2.81060414 -0.6728579 ],[-1.03908372 -0.87696129],-0.223701371317
17,"[[ -1.02077344e+01   1.31013576e+00   1.11295434e-01  -2.04665744e-02]
 [ -5.70698030e+01  -5.81315075e+00   0.00000000e+00   0.00000000e+00]]",-1.4391,"[-1.10513981 -0.1514197   1.05298206  1.09278969  0.96640703 -0.17365293
 -0.58443318 -1.30689425 -1.76114095  0.2394735   0.        ]",[-3.31121492  1.53484893],[-3.34438149  1.38082971],[-1.03908372 -0.87696129],-0.279527428102
18,"[[ -1.13774913e+01   1.23462186e+00   1.11295434e-01  -2.04665744e-02]
 [ -5.98968096e+01  -1.75194310e+00   0.00000000e+00   0.00000000e+00]]",-1.38373,"[  3.90348897e-01   1.34501083e-03   1.37813151e+00   1.06552093e+00
   9.66406682e-01  -1.73652897e-01  -6.24205937e-01  -4.31628631e-01
  -1.05212611e+00   1.20087589e+00   0.00000000e+00]",[-3.17013383  1.22742057],[-2.96739686  1.05373852],[-1.03908372 -0.87696129],-0.243037228433
19,"[[ -1.26032471e+01   1.23951404e+00   1.11295434e-01  -2.04665744e-02]
 [ -6.26698610e+01   2.22765720e+00   0.00000000e+00   0.00000000e+00]]",-1.80856,"[ 1.25680814 -0.00844055 -0.03134003  1.0674892   0.96640633 -0.17365286
 -0.66321959  0.42604903  0.03800749  0.77633496  0.        ]",[-2.32717919  0.04831707],[-2.54688303  0.04652558],[-1.03908372 -0.87696129],-0.122700412607
20,"[[ -1.38839180e+01   1.28531252e+00   1.11295434e-01  -2.04665744e-02]
 [ -6.53882044e+01   2.35148731e+00   0.00000000e+00   0.00000000e+00]]",-1.45475,"[ 0.22144604 -0.10081619 -1.39174856  1.08456426  0.96640598 -0.17365283
 -0.70146355  0.45273662  0.01137159 -0.50123222  0.        ]",[-1.84246778 -1.00336599],[-1.73092866 -1.22544067],[-1.03908372 -0.87696129],-0.0833299682412
21,"[[ -1.52184006e+01   1.29196975e+00   1.11295434e-01  -2.04665744e-02]
 [ -6.80508250e+01  -1.67261100e+00   0.00000000e+00   0.00000000e+00]]",-1.79249,"[-1.34533421 -0.11435254 -0.66443705  1.0868409   0.96640563 -0.1736528
 -0.73892354 -0.41453145 -1.16799559 -0.84890897  0.        ]",[-2.60978317 -0.86690015],[-1.86976879 -0.73588603],[-1.03908372 -0.87696129],-0.221707619094
22,"[[ -1.66055885e+01   1.22942315e+00   1.11295434e-01  -2.04665744e-02]
 [ -7.06589650e+01  -4.57256525e+00   0.00000000e+00   0.00000000e+00]]",-1.39044,"[-0.98710421  0.01172548  1.16469469  1.06339671  0.96640527 -0.17365276
 -0.77561703 -1.03952532 -1.76349123  0.41355272  0.        ]",[-3.47875047  1.46525049],[-3.91465271  0.87891277],[-1.03908372 -0.87696129],-0.284660155908
23,"[[ -1.80444318e+01   1.17359623e+00   1.11295434e-01  -2.04665744e-02]
 [ -7.32171949e+01  -1.02212972e+00   0.00000000e+00   0.00000000e+00]]",-1.36347,"[ 0.83327418  0.12193192  1.07568105  1.03864431  0.96640492 -0.17365273
 -0.81160832 -0.27434015 -0.63258416  1.25149363  0.        ]",[-3.16923308  1.35252595],[-3.05152818  1.5921789 ],[-1.03908372 -0.87696129],-0.211631267546
24,"[[ -1.95339547e+01   1.19287107e+00   1.11295434e-01  -2.04665744e-02]
 [ -7.57271337e+01   2.93613558e+00   0.00000000e+00   0.00000000e+00]]",-1.58942,"[ 0.94635181  0.08415312 -0.90104996  1.04759289  0.96640457 -0.17365269
 -0.84692019  0.5787399   0.23851641  0.08009922  0.        ]",[-1.98693192 -0.62365055],[-1.91716786 -0.4627399 ],[-1.03908372 -0.87696129],-0.0631987356358
25,"[[ -2.10731758e+01   1.23239471e+00   1.11295434e-01  -2.04665744e-02]
 [ -7.81866096e+01   1.02228321e+00   0.00000000e+00   0.00000000e+00]]",-1.7555,"[-0.96492994  0.00579436 -1.13794988  1.06461249  0.96640422 -0.17365266
 -0.88152207  0.16626884 -0.78667222 -0.95713308  0.        ]",[-2.35776734 -1.16060472],[-2.16036348 -1.25137188],[-1.03908372 -0.87696129],-0.187884926573
26,"[[ -2.26610773e+01   1.21265944e+00   1.11295434e-01  -2.04665744e-02]
 [ -8.05950641e+01  -2.98269450e+00   0.00000000e+00   0.00000000e+00]]",-1.50938,"[-1.20889395  0.04506599  0.92961459  1.05633815  0.96640387 -0.17365263
 -0.91540613 -0.69687882 -1.80019266  0.17590299  0.        ]",[-3.49380445  0.5721516 ],[-3.75068228  0.86461677],[-1.03908372 -0.87696129],-0.285039245902
27,"[[ -2.42966779e+01   1.18768508e+00   1.11295434e-01  -2.04665744e-02]
 [ -8.29575087e+01   4.73522116e-01   0.00000000e+00   0.00000000e+00]]",-1.38107,"[ 0.80197891  0.0943468   1.10649523  1.04522544  0.96640351 -0.17365259
 -0.94864285  0.04800079 -0.67242202  1.25176739  0.        ]",[-3.19821024  0.6868332 ],[-3.40024719  1.01849203],[-1.03908372 -0.87696129],-0.21449592521
28,"[[ -2.59790837e+01   1.23651130e+00   1.11295434e-01  -2.04665744e-02]
 [ -8.52758029e+01   4.39566697e+00   0.00000000e+00   0.00000000e+00]]",-1.59642,"[ 0.79138337 -0.00243241 -1.07146574  1.06628031  0.96640316 -0.17365256
 -0.9812584   0.89329655  0.20578123 -0.06977889  0.        ]",[-1.96872687 -1.27592134],[-2.47815036 -0.93519482],[-1.03908372 -0.87696129],-0.0580900926972
29,"[[ -2.77073865e+01   1.28609730e+00   1.11295434e-01  -2.04665744e-02]
 [ -8.75464929e+01   5.75305566e-01   0.00000000e+00   0.00000000e+00]]",-1.73786,"[-1.29141442 -0.10241079 -0.76205157  1.08483158  0.96640281 -0.17365253
 -1.01320419  0.06993669 -1.10010699 -0.87944015  0.        ]",[-2.63285303 -1.50300598],[-2.78432182 -1.0804522 ],[-1.03908372 -0.87696129],-0.215679956431
30,"[[ -2.94806248e+01   1.25744151e+00   1.11295434e-01  -2.04665744e-02]
 [ -8.97694291e+01  -3.42777029e+00   0.00000000e+00   0.00000000e+00]]",-1.17355,"[-0.61793538 -0.04443904  1.38740549  1.07446084  0.96640246 -0.17365249
 -1.0444781  -0.79280148 -1.64073584  0.70492073  0.        ]",[-3.61339164  1.14170933],[-3.7476291   1.06047896],[-1.03908372 -0.87696129],-0.278691612812
31,"[[ -3.12978893e+01   1.22896322e+00   1.11295434e-01  -2.04665744e-02]
 [ -9.19502603e+01   5.66412688e-01   0.00000000e+00   0.00000000e+00]]",-1.58319,"[ 1.24812727  0.01264285  0.19455558  1.06320361  0.96640211 -0.17365246
 -1.07515962  0.0680204  -0.05507057  0.90512339  0.        ]",[-2.66898274  0.1057267 ],[-2.60870191  0.37978749],[-1.03908372 -0.87696129],-0.140052350973
32,"[[ -3.31583551e+01   1.25491980e+00   1.11295434e-01  -2.04665744e-02]
 [ -9.40893805e+01   2.02405596e+00   0.00000000e+00   0.00000000e+00]]",-1.59112,"[-0.36116372 -0.03936249 -1.41688075  1.07350132  0.96640176 -0.17365243
 -1.10525428  0.38217004 -0.31192603 -0.81985022  0.        ]",[-2.14587307 -1.5417738 ],[-2.48130005 -1.7209098 ],[-1.03908372 -0.87696129],-0.133291150934
33,"[[ -3.50611628e+01   1.25490389e+00   1.11295434e-01  -2.04665744e-02]
 [ -9.61838852e+01  -2.01247290e+00   0.00000000e+00   0.00000000e+00]]",-1.50224,"[-1.33605701 -0.03933046  0.72756197  1.07349481  0.9664014  -0.17365239
 -1.13472123 -0.48777838 -1.7730611  -0.0298688   0.        ]",[-3.48296547 -0.31414694],[-3.64199548 -0.05295733],[-1.03908372 -0.87696129],-0.279340467914
34,"[[ -3.70054318e+01   1.21256930e+00   1.11295434e-01  -2.04665744e-02]
 [ -9.82361490e+01  -2.22046926e+00   0.00000000e+00   0.00000000e+00]]",-1.18171,"[ 0.93819305  0.04524481  0.95655385  1.05629589  0.96640105 -0.17365236
 -1.16359386 -0.53260542 -0.54416217  1.21777224  0.        ]",[-3.27606368  1.29844499],[-2.97543601  1.39095195],[-1.03908372 -0.87696129],-0.201081177005
35,"[[ -3.89903585e+01   1.20793676e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.00250340e+02   1.74374136e+00   0.00000000e+00   0.00000000e+00]]",-1.52156,"[ 0.25653039  0.05442158 -1.38163372  1.05428776  0.9664007  -0.17365232
 -1.19193081  0.32175733  0.02440649 -0.53276039  0.        ]",[-2.09169054 -1.32408452],[-2.58611871 -1.80190312],[-1.03908372 -0.87696129],-0.088677180316
36,"[[ -4.10151595e+01   1.20232762e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.02222638e+02  -2.29146548e+00   0.00000000e+00   0.00000000e+00]]",-1.54178,"[-1.48676483  0.06551132  0.27608405  1.05182339  0.96640035 -0.17365229
 -1.21967835 -0.54790654 -1.69848227 -0.35041827  0.        ]",[-3.35741663 -0.48599845],[-3.10671643 -0.56042965],[-1.03908372 -0.87696129],-0.272498143686
37,"[[ -4.30789906e+01   1.13426786e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.04153710e+02  -4.50718578e+00   0.00000000e+00   0.00000000e+00]]",-0.841884,"[ 0.73094382  0.19805745  1.16985021  1.01907716  0.9664     -0.17365226
 -1.24684586 -1.02543617 -0.71071637  1.27523349  0.        ]",[-3.49270892  2.42788672],[-3.23990024  2.18482338],[-1.03908372 -0.87696129],-0.220642147161
38,"[[ -4.51810748e+01   1.08432465e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.06048965e+02  -5.00565725e-01   0.00000000e+00   0.00000000e+00]]",-1.33339,"[ 0.37762351  0.29271901 -1.33841502  0.99175863  0.96639964 -0.17365222
 -1.27350941 -0.16193303  0.07399405 -0.53564811  0.        ]",[-2.18239427 -0.65001529],[-2.07065966 -0.52525894],[-1.03908372 -0.87696129],-0.0919103091925
39,"[[ -4.73206874e+01   1.05311479e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.07905815e+02  -2.61350706e+00   0.00000000e+00   0.00000000e+00]]",-1.56829,"[-1.48106294  0.35063525  0.30816212  0.97330737  0.96639929 -0.17365219
 -1.29963264 -0.61731214 -1.78584267 -0.2652853   0.        ]",[-3.48319316  0.23347455],[-3.76794055 -0.44895693],[-1.03908372 -0.87696129],-0.28471671233
40,"[[ -4.94970526e+01   9.83093355e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.09724399e+02  -4.38266767e+00   0.00000000e+00   0.00000000e+00]]",-0.767487,"[ 0.8692002   0.47677806  1.03783062  0.92815671  0.96639894 -0.17365216
 -1.32521745 -0.99859977 -0.47672537  1.28125598  0.        ]",[-3.42969942  2.65971041],[-3.23630545  3.13698883],[-1.03908372 -0.87696129],-0.206820547916
41,"[[ -5.17094469e+01   9.35610138e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.11509630e+02  -3.78987154e-01   0.00000000e+00   0.00000000e+00]]",-1.28305,"[ 0.04990514  0.55908182 -1.42661046  0.89467334  0.96639859 -0.17365212
 -1.350333   -0.1357299  -0.14328521 -0.83704048  0.        ]",[-2.30014753 -0.33876818],[-2.13000362 -0.14931317],[-1.03908372 -0.87696129],-0.132297171631
42,"[[ -5.39571972e+01   9.21740501e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.13259488e+02  -1.00604115e+00   0.00000000e+00   0.00000000e+00]]",-1.70312,"[-1.30374294  0.58259604  0.78624668  0.88446862  0.96639824 -0.17365209
 -1.37495085 -0.27087202 -1.88946841  0.22113782  0.        ]",[-3.73129749  0.72280979],[-3.71275158  0.84395266],[-1.03908372 -0.87696129],-0.300826531303
43,"[[ -5.62396147e+01   9.34904724e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.14976981e+02   2.31110215e+00   0.00000000e+00   0.00000000e+00]]",-1.16637,"[ 1.19223753  0.56028335  0.46685101  0.89415831  0.96639789 -0.17365205
 -1.39911333  0.44403606 -0.01465847  1.00486286  0.        ]",[-2.9110148   0.39617118],[-3.04689937  0.40271777],[-1.03908372 -0.87696129],-0.156253829656
44,"[[ -5.85560577e+01   9.96198771e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.16661937e+02   3.81271763e+00   0.00000000e+00   0.00000000e+00]]",-1.65307,"[-0.70970528  0.45358756 -1.30131178  0.93699409  0.96639753 -0.17365202
 -1.422818    0.76766289 -0.68885881 -1.03641668  0.        ]",[-2.44976807 -1.26814461],[-2.50500415 -1.4936435 ],[-1.03908372 -0.87696129],-0.189081349501
45,"[[ -6.09058476e+01   1.03146533e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.18310989e+02  -2.72876090e-01   0.00000000e+00   0.00000000e+00]]",-1.19375,"[-0.60590392  0.39021341  1.3921872   0.95989467  0.96639718 -0.17365199
 -1.44601751 -0.11286131 -1.62550534  0.87217346  0.        ]",[-3.77185607  0.56158149],[-4.09029128  0.62537372],[-1.03908372 -0.87696129],-0.287538603545
46,"[[ -6.32882939e+01   1.05038366e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.19928617e+02   2.15626997e+00   0.00000000e+00   0.00000000e+00]]",-1.27016,"[ 1.11619324  0.35565476 -0.62136542  0.97164077  0.96639683 -0.17365195
 -1.4687749   0.41066651  0.28187113  0.25415304  0.        ]",[-2.37649226 -0.72088182],[-2.66237033 -1.45184999],[-1.03908372 -0.87696129],-0.0793000326936
47,"[[ -6.57027559e+01   1.05280763e+00   1.11295434e-01  -2.04665744e-02]
 [ -1.21511700e+02  -1.90060969e+00   0.00000000e+00   0.00000000e+00]]",-1.44695,"[-1.45740219  0.35119928 -0.36811008  0.97311797  0.96639648 -0.17365192
 -1.49104622 -0.46366947 -1.50984016 -0.71303509  0.        ]",[-3.22685838 -0.58339018],[-3.19208282 -0.99270675],[-1.03908372 -0.87696129],-0.260344873327
48,"[[ -6.81485285e+01   9.75183199e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.23059791e+02  -5.84846421e+00   0.00000000e+00   0.00000000e+00]]",-0.508228,"[ 0.66064326  0.49067687  1.22467587  0.92273421  0.96639613 -0.17365189
 -1.51282522 -1.31450798 -0.6839332   1.32677664  0.        ]",[-3.63675475  3.11306429],[-3.37404837  2.56699765],[-1.03908372 -0.87696129],-0.225921957763
49,"[[ -7.06249681e+01   8.98570983e-01   1.11295434e-01  -2.04665744e-02]
 [ -1.24579740e+02  -1.82587222e+00   0.00000000e+00   0.00000000e+00]]",-1.13515,"[-0.04089024  0.62132541 -1.43563937  0.86700068  0.96639577 -0.17365185
 -1.53420826 -0.44756144 -0.21738294 -0.90252036  0.        ]",[-2.44892979 -0.27803075],[-2.21582712 -0.92702389],[-1.03908372 -0.87696129],-0.143288835455
