timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.0277348  -0.02338866 -0.04308707 -0.11773594]
 [-0.00014907 -0.00494799  0.          0.        ]]",-0.549061,"[ 1.15898916  1.19631824 -0.04364437 -0.25984815 -0.35596285 -1.01590455
  0.29802036 -0.06577571  1.36500266  0.7671723   0.        ]",[-1.49912071  0.23011179],[-1.08585226  0.24330904],[-0.25910738 -0.08820232],-0.275529472567
1,"[[-0.06743201 -0.01380505 -0.04308707 -0.11773594]
 [-3.95639813  0.96008803  0.          0.        ]]",-0.496147,"[ 1.15638331  1.19653397 -0.1029126  -0.24341406 -0.35596192 -1.01589979
  0.19534454  0.06733679  1.36245846  0.71598074  0.        ]",[-1.51938653  0.20198314],[-0.51360386 -0.02064226],[-0.25910738 -0.08820232],-0.272349210048
2,"[[ -1.66159614e-01   4.39356019e-03  -4.30870722e-02  -1.17735938e-01]
 [ -5.90985831e+00   8.60103419e-01   0.00000000e+00   0.00000000e+00]]",-0.43203,"[ 1.14054338  1.19663414 -0.24942573 -0.21220268 -0.355961   -1.01589502
  0.14464651  0.05354521  1.34862246  0.58500787  0.        ]",[-1.52059221  0.20509715],[-0.73765184 -0.74269281],[-0.25910738 -0.08820232],-0.263829841854
3,"[[ -3.12450188e-01  -8.06987741e-03  -4.30870722e-02  -1.17735938e-01]
 [ -8.70988002e+00  -2.09659644e+00   0.00000000e+00   0.00000000e+00]]",-0.648142,"[ 1.09283847  1.19659883 -0.46168003 -0.23357748 -0.35596007 -1.01589026
  0.07197788 -0.35428939  1.30116476  0.36567459  0.        ]",[-1.4818306   0.29544544],[-1.44799557  2.38169432],[-0.25910738 -0.08820232],-0.248226147428
4,"[[ -5.24625407e-01  -9.84265702e-03  -4.30870722e-02  -1.17735938e-01]
 [ -1.24950329e+01   1.90597488e+00   0.00000000e+00   0.00000000e+00]]",-0.410777,"[ 0.97432681  1.1965723  -0.75092016 -0.23661722 -0.35595915 -1.0158855
 -0.02625767  0.19781016  1.18705928  0.07878821  0.        ]",[-1.50725317  0.19254978],[-0.72354441  0.15191145],[-0.25910738 -0.08820232],-0.224598938553
5,"[[ -0.80076644   0.03394353  -0.04308707  -0.11773594]
 [-15.1103642    2.47075102   0.           0.        ]]",-0.363147,"[ 0.74114866  1.19590707 -1.07529106 -0.16153201 -0.35595822 -1.01588073
 -0.09413299  0.2757128   0.98566934 -0.21699973  0.        ]",[-1.5120008   0.17541559],[-0.41438807  0.48588474],[-0.25910738 -0.08820232],-0.194306149646
6,"[[ -1.11642984   0.10217557  -0.04308707  -0.11773594]
 [-16.45151462   4.34618654   0.           0.        ]]",-0.342081,"[ 0.38693528  1.1901097  -1.34531951 -0.04480263 -0.35595729 -1.01587597
 -0.12893956  0.53440305  0.69440376 -0.4645418   0.        ]",[-1.53787398  0.10468692],[-2.46844625  0.42847273],[-0.25910738 -0.08820232],-0.159191887825
7,"[[ -1.48189306   0.20527053  -0.04308707  -0.11773594]
 [-20.08273959   5.95789169   0.           0.        ]]",-0.145254,"[-0.09510897  1.17040866 -1.49106961  0.12985032 -0.35595637 -1.01587121
 -0.22318041  0.75671434  0.31364869 -0.61687411  0.        ]",[-1.58295345  0.0080733 ],[-1.6887409  -0.51094704],[-0.25910738 -0.08820232],-0.120941650072
8,"[[ -1.91924713   0.30295499  -0.04308707  -0.11773594]
 [-23.640837     3.81761766   0.           0.        ]]",-0.136961,"[-0.68746748  1.1397639  -1.40712967  0.2919416  -0.35595544 -1.01586644
 -0.31552332  0.46148943 -0.1833835  -0.60981255  0.        ]",[-1.59900379  0.02663848],[-2.54501587 -0.13580302],[-0.25910738 -0.08820232],-0.0862313886869
9,"[[ -2.42706359   0.37315842  -0.04308707  -0.11773594]
 [-27.1292083    3.20468716   0.           0.        ]]",-0.25509,"[-1.25742215  1.11070256 -0.98164283  0.40550712 -0.35595452 -1.01586168
 -0.40605651  0.3769423  -0.72752496 -0.32144211  0.        ]",[-1.62845707  0.0046678 ],[ 0.05999403 -0.5164495 ],[-0.25910738 -0.08820232],-0.0949937880767
