timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[-0.00412811  0.09076416 -0.14670111  0.13401813]
 [ 0.00329114 -0.00169542  0.          0.        ]]",[ 2.43349577 -1.98090563],[-0.91165751 -0.68490559],[ 2.93956804 -1.41781771],-2.05178,"[ 1.25163107  1.34852241  0.01549165  0.00751156 -1.26220128  1.15028128
  0.23354466 -0.06165973  1.9756525  -0.78665989  0.        ]",-0.377550198858
1,"[[ 0.03564303  0.05098732 -0.14670111  0.13401813]
 [ 3.96063994 -3.96278293  0.          0.        ]]",[ 2.91821931 -0.50686754],[-0.91165751 -0.68490559],[ 2.99582577 -0.79026008],-2.07044,"[ 1.25076472  1.35401934  0.07369049 -0.04218513 -1.26220042  1.15028058
  0.29090892 -0.88136062  1.9752794  -0.7610173   0.        ]",-0.376194830774
2,"[[ 0.15376784 -0.04763308 -0.14670111  0.13401813]
 [ 7.838928   -5.89281723  0.          0.        ]]",[ 3.74008854  0.089444  ],[-0.91165751 -0.68490559],[ 3.01027393 -0.29686433],-2.02052,"[ 1.23534406  1.35434105  0.24570574 -0.16566829 -1.26219957  1.15027988
  0.34712713 -1.28075805  1.96744151 -0.67141051  0.        ]",-0.370696445077
3,"[[  0.34867976  -0.16077993  -0.14670111   0.13401813]
 [ 11.63962241  -5.42341262   0.           0.        ]]",[ 2.71573023 -0.12384385],[-0.91165751 -0.68490559],[ 2.94414139 -0.27999556],-2.08996,"[ 1.16852445  1.33137949  0.52159073 -0.30655374 -1.26219871  1.15027918
  0.40222057 -1.18361946  1.93097905 -0.49240069  0.        ]",-0.357652344567
4,"[[  0.61885557  -0.27310387  -0.14670111   0.13401813]
 [ 15.36557493  -5.80766167   0.           0.        ]]",[ 2.50346361 -0.4257657 ],[-0.91165751 -0.68490559],[ 2.83878827 -0.08736357],-2.06103,"[ 0.99548122  1.28421152  0.87058546 -0.44388221 -1.26219785  1.15027848
  0.45623057 -1.26313449  1.82966301 -0.23058117  0.        ]",-0.333901048638
5,"[[  0.96281729  -0.40502835  -0.14670111   0.13401813]
 [ 19.01847763  -7.3794797    0.           0.        ]]",[ 2.80541852  0.5013295 ],[-0.91165751 -0.68490559],[ 2.66824889  0.42425966],-1.89714,"[ 0.65938234  1.19862438  1.22287984 -0.59961132 -1.262197    1.15027778
  0.50918164 -1.58840248  1.62529291  0.05987891  0.        ]",-0.297217323911
6,"[[  1.37910102  -0.53124075  -0.14670111   0.13401813]
 [ 22.59801116  -5.24876505   0.           0.        ]]",[ 2.80596065 -0.85516381],[-0.91165751 -0.68490559],[ 2.41040277 -0.25052452],-1.42962,"[ 0.13356723  1.0875356   1.45834422 -0.74060387 -1.26219614  1.15027708
  0.56106917 -1.14747534  1.27801049  0.32022321  0.        ]",-0.243047406293
7,"[[  1.86628741  -0.66914638  -0.14670111   0.13401813]
 [ 26.10903445  -8.53072663   0.           0.        ]]",[ 1.64150215  0.72931485],[-0.91165751 -0.68490559],[ 2.0667429   0.75734717],-1.03369,"[-0.5318165   0.9356212   1.42171828 -0.88304251 -1.26219528  1.15027638
  0.61196358 -1.82663673  0.79933459  0.43265382  0.        ]",-0.170245198852
8,"[[  2.4229807   -0.80908245  -0.14670111   0.13401813]
 [ 29.54886405  -5.47290293   0.           0.        ]]",[ 2.15560946  0.25300177],[-0.91165751 -0.68490559],[ 1.69201577 -0.10497814],-0.489115,"[-1.16926784  0.75177138  0.98509182 -1.01248432 -1.26219443  1.15027568
  0.66182596 -1.19385561  0.25997631  0.28848708  0.        ]",-0.078664652269
9,"[[  3.04779513  -0.90738224  -0.14670111   0.13401813]
 [ 32.92136909  -4.36060854   0.           0.        ]]",[ 1.05042469 -0.74779593],[-0.91165751 -0.68490559],[ 1.48987949 -0.26512998],-0.4228,"[-1.50474505  0.60664086  0.15861295 -1.09295201 -1.26219357  1.15027499
  0.71071241 -0.96367901 -0.20730647 -0.18726511  0.        ]",-0.0342567573709
