timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[  3.65776976   2.74523647  -0.08116827   0.19447654]
 [ 34.65118467  18.71363562   0.           0.        ]]",-0.319249,"[-1.39634493 -1.25453538 -0.7332698   0.30150532 -0.69869541  1.69939615
  1.08474481  2.62140245  0.45717682 -1.61734442  0.        ]",[ 1.48429227  0.05693161],[ 1.04648199  0.12304617],[-0.36455566 -0.16555627],-0.252800453475
11,"[[  4.38365227   3.07187307  -0.08116827   0.19447654]
 [ 37.9254247    7.45419276   0.           0.        ]]",-0.155725,"[-0.6433691  -1.34928316 -1.40716372 -0.25756345 -0.69869364  1.69938489
  1.15686514  0.9817987   0.41425843 -1.33325414  0.        ]",[ 1.37977481  0.33522797],[ 1.04425104  0.04464412],[-0.36455566 -0.16555627],-0.213030353601
12,"[[  5.17434831   3.10749513  -0.08116827   0.19447654]
 [ 41.13357823  -1.30230203   0.           0.        ]]",-0.0463418,"[ 0.41484315 -1.35160858 -1.33086804 -0.32041865 -0.69869186  1.69937362
  1.22752904 -0.29332191  0.31066572 -1.29252114  0.        ]",[ 1.32334065  0.44952393],[ 0.43008426 -0.5520286 ],[-0.36455566 -0.16555627],-0.200604874108
13,"[[  6.00593341   3.05862307  -0.08116827   0.19447654]
 [ 42.0219606   -3.51965933   0.           0.        ]]",0.10369,"[ 1.12546658 -1.34799507 -0.40612957 -0.23421803 -0.69869009  1.69936236
  1.24709286 -0.61621263  0.2781048  -1.28536824  0.        ]",[ 1.37531757  0.47574031],[ 1.21925314  1.63882794],[-0.36455566 -0.16555627],-0.197619486297
14,"[[  6.87775142   3.01818452  -0.08116827   0.19447654]
 [ 45.14940452  -1.00570874   0.           0.        ]]",0.182578,"[ 0.94175859 -1.34273328  0.83464993 -0.16314783 -0.69868832  1.6993511
  1.31597788 -0.25012963  0.22589334 -1.32190185  0.        ]",[ 1.48371649  0.4880482 ],[ 1.5629198   0.97875112],[-0.36455566 -0.16555627],-0.199531734832
15,"[[  7.81149665   3.00702895  -0.08116827   0.19447654]
 [ 48.21490134  -0.26303191   0.           0.        ]]",0.3598,"[-0.14037057 -1.34091637  1.48779394 -0.14359954 -0.69868655  1.69933984
  1.38349751 -0.14198029  0.22627521 -1.42318225  0.        ]",[ 1.54136324  0.46997052],[ 0.98270514  1.46518638],[-0.36455566 -0.16555627],-0.21331465944
16,"[[  8.80525585   3.00429737  -0.08116827   0.19447654]
 [ 51.15123309  -0.05593959   0.           0.        ]]",0.245529,"[-1.31985448 -1.34044293  0.86513955 -0.1388171  -0.69868478  1.69932858
  1.44817103 -0.11182313  0.31089822 -1.48664295  0.        ]",[ 1.51349974  0.44385821],[ 1.03630506  1.14289139],[-0.36455566 -0.16555627],-0.226441749467
17,"[[  9.85784548e+00   3.00380793e+00  -8.11682679e-02   1.94476542e-01]
 [  5.40979106e+01  -5.57569569e-03   0.00000000e+00   0.00000000e+00]]",-0.252847,"[-1.4486234  -1.34035187 -0.62330126 -0.13796019 -0.698683    1.69931732
  1.51307148 -0.1044889   0.40920526 -1.43426002  0.        ]",[ 1.44060016  0.42222768],[ 0.65446438 -0.08570601],[-0.36455566 -0.16555627],-0.225698819524
18,"[[ 10.95505681   3.00027539  -0.08116827   0.19447654]
 [ 55.61815149  -0.34656707   0.           0.        ]]",0.0757583,"[-0.25461298 -1.3397255  -1.48561782 -0.13177861 -0.69868123  1.69930606
  1.54655009 -0.15414427  0.417662   -1.30717412  0.        ]",[ 1.39751744  0.43964383],[ 1.92281627 -1.01512688],[-0.36455566 -0.16555627],-0.209962483535
19,"[[ 12.09609457   2.95366542  -0.08116827   0.19447654]
 [ 58.47604042  -4.30139768   0.           0.        ]]",0.165796,"[ 1.02858143 -1.33008232 -0.67310409 -0.05053896 -0.69867946  1.6992948
  1.60949307 -0.73005125  0.33295205 -1.21161915  0.        ]",[ 1.4276731   0.48016825],[ 1.44513598  0.79222404],[-0.36455566 -0.16555627],-0.191560253485
20,"[[ 13.29372329   2.89993416  -0.08116827   0.19447654]
 [ 61.27753525  -1.08264755   0.           0.        ]]",0.124585,"[ 0.82960924 -1.31562771  0.99050652  0.04221203 -0.69867769  1.69928355
  1.67119269 -0.26133075  0.180371   -1.25924628  0.        ]",[ 1.55823445  0.49719077],[ 0.58486612 -0.7627837 ],[-0.36455566 -0.16555627],-0.188661941984
21,"[[ 14.53033243   2.84815143  -0.08116827   0.19447654]
 [ 62.37962648  -4.08578323   0.           0.        ]]",0.397605,"[-0.72635328 -1.29835069  1.37560127  0.13044753 -0.69867591  1.69927229
  1.69545793 -0.69865155  0.1508952  -1.48392411  0.        ]",[ 1.57059121  0.47002125],[ 1.74388205  1.03951685],[-0.36455566 -0.16555627],-0.218295593076
22,"[[  1.58052562e+01   2.80692232e+00  -8.11682679e-02   1.94476542e-01]
 [  6.51037696e+01  -5.07712808e-02   0.00000000e+00   0.00000000e+00]]",-0.00945269,"[-1.56922106 -1.28227593 -0.14339752  0.19973165 -0.69867414  1.69926103
  1.75545189 -0.11106441  0.36545852 -1.61290679  0.        ]",[ 1.53683996  0.44570071],[ 1.54493304  0.23287073],[-0.36455566 -0.16555627],-0.246514591181
23,"[[ 17.1341255    2.81510735  -0.08116827   0.19447654]
 [ 67.77429199   0.8661584    0.           0.        ]]",-0.0737081,"[-0.39728965 -1.28562227 -1.4713015   0.18605133 -0.69867237  1.69924977
  1.81426345  0.02246101  0.53914805 -1.37134589  0.        ]",[ 1.48803329  0.44743383],[ 1.43356252  0.58475917],[-0.36455566 -0.16555627],-0.227601462442
24,"[[ 18.51587796   2.85542678  -0.08116827   0.19447654]
 [ 70.39229987   3.15820023   0.           0.        ]]",0.180643,"[ 1.10211141 -1.3009563  -0.48619517  0.11812681 -0.6986706   1.69923851
  1.87191692  0.35623341  0.35039693 -1.14760016  0.        ]",[ 1.5600915   0.48936397],[ 0.6116686   0.33695765],[-0.36455566 -0.16555627],-0.184640568368
25,"[[ 19.93404699   2.93129392  -0.08116827   0.19447654]
 [ 71.42118258   4.4245375    0.           0.        ]]",0.341887,"[ 0.44466819 -1.3244631   1.31662676 -0.01179239 -0.69866883  1.69922725
  1.89456559  0.54063982  0.17260762 -1.33665302  0.        ]",[ 1.67219901  0.4956401 ],[ 1.55565065  0.36589292],[-0.36455566 -0.16555627],-0.198883346421
26,"[[ 21.38801467   3.01783739  -0.08116827   0.19447654]
 [ 73.96694403   2.11238497   0.           0.        ]]",0.39971,"[-1.33279708 -1.34260489  0.84517089 -0.16254205 -0.69866705  1.69921599
  1.95062558  0.20393689  0.31182243 -1.48775717  0.        ]",[ 1.64593148  0.45313275],[ 2.20715171  0.3591994 ],[-0.36455566 -0.16555627],-0.226653630433
27,"[[ 22.89238616   3.0289698   -0.08116827   0.19447654]
 [ 76.46189108  -0.29734241   0.           0.        ]]",-0.0140044,"[-1.05339082 -1.34425469 -1.16557647 -0.18207577 -0.69866528  1.69920474
  2.00556481 -0.14697514  0.41480756 -1.36679756  0.        ]",[ 1.52135849  0.433635  ],[ 1.28359028 -1.19524144],[-0.36455566 -0.16555627],-0.217384247265
28,"[[ 24.44615855   2.98332381  -0.08116827   0.19447654]
 [ 78.90713003  -4.25430523   0.           0.        ]]",0.340575,"[ 0.86607765 -1.3364721  -0.942081   -0.10216302 -0.69866351  1.69919348
  2.05940761 -0.72319993  0.34649893 -1.23315465  0.        ]",[ 1.5172224   0.48348534],[ 2.71317489  0.22249291],[-0.36455566 -0.16555627],-0.195304370635
29,"[[  2.60483486e+01   2.90787206e+00  -8.11682679e-02   1.94476542e-01]
 [  8.13038694e+01  -3.29447225e+00   0.00000000e+00   0.00000000e+00]]",0.352821,"[ 0.64011686 -1.31793088  1.18102167  0.02857975 -0.69866174  1.69918222
  2.11218055 -0.58342427  0.16871592 -1.29527129  0.        ]",[ 1.65921307  0.50254571],[ 1.80991303  1.51138281],[-0.36455566 -0.16555627],-0.193025537409
30,"[[  2.76979999e+01   2.88229355e+00  -8.11682679e-02   1.94476542e-01]
 [  8.36535459e+01   7.23038892e-01   0.00000000e+00   0.00000000e+00]]",0.455795,"[ -1.35331515e+00  -1.31004970e+00   8.12029665e-01   7.24104516e-02
  -6.98659966e-01   1.69917097e+00   2.16391525e+00   1.62078466e-03
   2.57647260e-01  -1.55367037e+00   0.00000000e+00]",[ 1.68306041  0.46586329],[ 2.58274311  1.13026732],[-0.36455566 -0.16555627],-0.232699202813
31,"[[  2.93941851e+01   2.93626347e+00  -8.11682679e-02   1.94476542e-01]
 [  8.59573952e+01   4.66103771e+00   0.00000000e+00   0.00000000e+00]]",-0.00250494,"[-0.79890618 -1.32571919 -1.33809116 -0.02038376 -0.69865819  1.69915971
  2.21463887  0.57508663  0.46518971 -1.38464784  0.        ]",[ 1.60985494  0.43110117],[ 1.32026755  1.03905737],[-0.36455566 -0.16555627],-0.223390349603
32,"[[  3.11359922e+01   3.04296038e+00  -8.11682679e-02   1.94476542e-01]
 [  8.82155582e+01   2.52593290e+00   0.00000000e+00   0.00000000e+00]]",0.347072,"[ 1.12446272 -1.34608443 -0.40996919 -0.20666066 -0.69865642  1.69914845
  2.2643545   0.26416329  0.28858769 -1.25625148  0.        ]",[ 1.65671659  0.50190699],[ 1.78128115  1.05134986],[-0.36455566 -0.16555627],-0.194432821534
33,"[[  3.29225053e+01   3.05114123e+00  -8.11682679e-02   1.94476542e-01]
 [  9.04283849e+01  -7.10093097e-01   0.00000000e+00   0.00000000e+00]]",0.389025,"[-0.11047549 -1.34705238  1.48606399 -0.22105167 -0.69865465  1.6991372
  2.31306979 -0.20708069  0.25589177 -1.4269225   0.        ]",[ 1.76101971  0.49274689],[ 2.01687201 -0.15510285],[-0.36455566 -0.16555627],-0.215371197849
34,"[[  3.47528356e+01   3.02994264e+00  -8.11682679e-02   1.94476542e-01]
 [  9.25974045e+01  -1.36069208e+00   0.00000000e+00   0.00000000e+00]]",-0.0199397,"[-1.54954524 -1.34434781 -0.28763735 -0.18378402 -0.69865288  1.69912594
  2.36081841 -0.30182337  0.39094956 -1.43594463  0.        ]",[ 1.6477809   0.44384915],[ 0.78507135 -1.20156953],[-0.36455566 -0.16555627],-0.224697745748
35,"[[  3.66175739e+01   2.96322400e+00  -8.11682679e-02   1.94476542e-01]
 [  9.38720758e+01  -5.29849273e+00   0.00000000e+00   0.00000000e+00]]",0.329215,"[ 0.44827048 -1.33217955 -1.3122665  -0.06714707 -0.69865111  1.69911468
  2.38886694 -0.87526242  0.40224607 -1.24996093  0.        ]",[ 1.56605244  0.47425765],[ 2.22288489  2.14911436],[-0.36455566 -0.16555627],-0.201552781475
36,"[[  3.85160902e+01   2.89795538e+00  -8.11682679e-02   1.94476542e-01]
 [  9.59726324e+01  -1.24236978e+00   0.00000000e+00   0.00000000e+00]]",0.289851,"[ 0.74355225 -1.31492888  1.08600946  0.04560865 -0.69864933  1.69910343
  2.43510454 -0.28458931  0.17181739 -1.27238356  0.        ]",[ 1.73982716  0.51482624],[ 0.35809309  0.37199001],[-0.36455566 -0.16555627],-0.190047393182
37,"[[  4.04307047e+01   2.88803442e+00  -8.11682679e-02   1.94476542e-01]
 [  9.54904711e+01   2.45268957e-01   0.00000000e+00   0.00000000e+00]]",0.376268,"[-1.46160861 -1.31184294  0.59427078  0.06260052 -0.69864756  1.69909217
  2.42445624 -0.06795158  0.2886211  -1.55917227  0.        ]",[ 1.72977638  0.46692657],[ 1.70112951  0.53414669],[-0.36455566 -0.16555627],-0.23503371583
38,"[[  4.23612748e+01   2.91401352e+00  -8.11682679e-02   1.94476542e-01]
 [  9.75597147e+01   2.34574230e+00   0.00000000e+00   0.00000000e+00]]",0.138228,"[-0.26795553 -1.31964615 -1.48495693  0.01801688 -0.69864579  1.69908092
  2.47000226  0.23793026  0.47512373 -1.32349937  0.        ]",[ 1.64400339  0.45871127],[ 1.22097452  0.12349841],[-0.36455566 -0.16555627],-0.216474170013
39,"[[  4.43328208e+01   2.96528166e+00  -8.11682679e-02   1.94476542e-01]
 [  9.95881212e+01   2.77992280e+00   0.00000000e+00   0.00000000e+00]]",0.3832,"[ 1.09434003 -1.33261282  0.51210771 -0.07072673 -0.69864402  1.69906966
  2.51464694  0.30115751  0.23080748 -1.25820027  0.        ]",[ 1.76401567  0.51965451],[ 1.37075407  1.17055522],[-0.36455566 -0.16555627],-0.191232741415
40,"[[  4.63445322e+01   3.02490562e+00  -8.11682679e-02   1.94476542e-01]
 [  1.01576229e+02   1.12156748e+00   0.00000000e+00   0.00000000e+00]]",0.460105,"[-1.17830397 -1.34358628  1.04693514 -0.17494239 -0.69864225  1.69905841
  2.55840212  0.05965799  0.30647603 -1.47210032  0.        ]",[ 1.79644895  0.47181273],[ 1.18112073  0.78527675],[-0.36455566 -0.16555627],-0.224260436912
41,"[[  4.83956056e+01   3.02735294e+00  -8.11682679e-02   1.94476542e-01]
 [  1.03524618e+02  -3.97188584e-01   0.00000000e+00   0.00000000e+00]]",0.140138,"[-0.60451758 -1.34393559 -1.42077806 -0.17923788 -0.69864048  1.69904715
  2.60128057 -0.16151225  0.41023376 -1.32834565  0.        ]",[ 1.64566326  0.45057744],[ 1.17221419  0.28827743],[-0.36455566 -0.16555627],-0.212134126717
42,"[[  5.04852598e+01   3.01749268e+00  -8.11682679e-02   1.94476542e-01]
 [  1.05434434e+02  -4.80780315e-01   0.00000000e+00   0.00000000e+00]]",0.400191,"[ 1.14494716 -1.34245012  0.32554804 -0.16193736 -0.6986387   1.6990359
  2.64330746 -0.17368511  0.24633801 -1.28606909  0.        ]",[ 1.76196861  0.51891875],[ 2.0631241   1.16744416],[-0.36455566 -0.16555627],-0.195861279767
43,"[[  5.26127311e+01   3.01038911e+00  -8.11682679e-02   1.94476542e-01]
 [  1.07306466e+02  -2.48092364e-01   0.00000000e+00   0.00000000e+00]]",0.479095,"[-1.16368982 -1.34130274  1.06267986 -0.14948666 -0.69863693  1.69902465
  2.68450021 -0.13979931  0.29559524 -1.48002442  0.        ]",[ 1.81771159  0.47655934],[ 1.2277675   0.26843745],[-0.36455566 -0.16555627],-0.224715541477
44,"[[  5.47772713e+01   3.00609871e+00  -8.11682679e-02   1.94476542e-01]
 [  1.09141445e+02  -1.71194744e-01   0.00000000e+00   0.00000000e+00]]",0.346938,"[-0.47318166 -1.34057664 -1.4569935  -0.14197222 -0.69863516  1.69901339
  2.72487491 -0.12860073  0.42079668 -1.32385629  0.        ]",[ 1.6767168  0.4559589],[ 2.18435918 -1.18018665],[-0.36455566 -0.16555627],-0.212342586408
45,"[[  5.69781431e+01   2.96290696e+00  -8.11682679e-02   1.94476542e-01]
 [  1.10939630e+02  -4.13519159e+00   0.00000000e+00   0.00000000e+00]]",0.347994,"[ 1.05302574 -1.33204551  0.62073546 -0.06659407 -0.69863339  1.69900214
  2.7644372  -0.70586419  0.22324256 -1.26466997  0.        ]",[ 1.77539039  0.51775587],[ 0.83161091  1.15764804],[-0.36455566 -0.16555627],-0.191685787623
46,"[[  5.92079325e+01   2.92064605e+00  -8.11682679e-02   1.94476542e-01]
 [  1.12035768e+02  -1.04743053e-01   0.00000000e+00   0.00000000e+00]]",0.453632,"[-1.4186386  -1.32145651  0.69133691  0.00659353 -0.69863162  1.69899089
  2.78853643 -0.11892106  0.29084361 -1.53725099  0.        ]",[ 1.81923461  0.47467417],[ 1.59494108 -0.0996086 ],[-0.36455566 -0.16555627],-0.232188464599
47,"[[  6.14661189e+01   2.91449387e+00  -8.11682679e-02   1.94476542e-01]
 [  1.13777053e+02  -5.09246283e-01   0.00000000e+00   0.00000000e+00]]",0.426166,"[ 0.08155143 -1.31972594 -1.45565559  0.01719331 -0.69862984  1.69897963
  2.82684208 -0.17782752  0.46054047 -1.28048957  0.        ]",[ 1.70465755  0.47279549],[ 2.6161572   1.69162148],[-0.36455566 -0.16555627],-0.209950880118
48,"[[  6.37587892e+01   2.94401246e+00  -8.11682679e-02   1.94476542e-01]
 [  1.15484424e+02   3.44813150e+00   0.00000000e+00   0.00000000e+00]]",0.38163,"[ 0.62770911 -1.32756841  1.19121091 -0.0337955  -0.69862807  1.69896838
  2.86439878  0.39847546  0.18403248 -1.31807294  0.        ]",[ 1.88324976  0.52587909],[ 0.50372664 -0.35633468],[-0.36455566 -0.16555627],-0.196903098483
49,"[[  6.60655548e+01   2.99803167e+00  -8.11682679e-02   1.94476542e-01]
 [  1.15193043e+02   1.95927658e+00   0.00000000e+00   0.00000000e+00]]",0.305908,"[-1.56987891 -1.33912976 -0.13571588 -0.12785601 -0.6986263   1.69895713
  2.85793709  0.18165633  0.38329639 -1.4681906   0.        ]",[ 1.80101871  0.45504665],[ 1.73944187  0.71943938],[-0.36455566 -0.16555627],-0.228433584182
