timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
16,"[[  8.86816844  -1.36410116  -0.1167687    0.10215202]
 [ 52.45582619  -0.70802166   0.           0.        ]]",0.570446,"[-1.32601371  0.00659017  0.79165422 -1.68701496 -1.00708444  0.89135307
  1.16270972 -0.23375451  0.27138181  0.36890046  0.        ]",[ 1.3353945  -0.20135376],[ 0.84539707 -1.11960379],[-0.59120697 -0.34042987],-0.0880808622571
17,"[[  9.94045479  -1.41773289  -0.1167687    0.10215202]
 [ 54.76541256  -4.64183706   0.           0.        ]]",0.571289,"[-1.35483093 -0.07280008 -0.7129912  -1.70084015 -1.00708309  0.891352
  1.20115769 -0.92647141 -0.37938878 -0.43006436  0.        ]",[ 0.98290163  0.52248037],[ 1.17173153  0.86286543],[-0.59120697 -0.34042987],-0.0756455473237
18,"[[ 11.0646051   -1.47523963  -0.1167687    0.10215202]
 [ 57.63980755  -1.12031514   0.           0.        ]]",0.16069,"[-0.0605919  -0.15865327 -1.45614513 -1.71111226 -1.00708175  0.89135094
  1.24900838 -0.30635515 -0.05654913 -1.4677327   0.        ]",[ 1.12897277  0.34866971],[ 1.87484177  1.36697419],[-0.59120697 -0.34042987],-0.220455291056
19,"[[ 12.24565518  -1.45755243  -0.1167687    0.10215202]
 [ 60.45546693   2.87595335   0.           0.        ]]",-0.0419155,"[ 1.15245624 -0.13218373 -0.45096115 -1.70845097 -1.0070804   0.89134988
  1.29588105  0.39736064  0.9910167  -1.61109476  0.        ]",[ 1.66020572 -0.16733986],[ 2.08536874 -0.70498756],[-0.59120697 -0.34042987],-0.306526291982
20,"[[  1.34824633e+01  -1.42845532e+00  -1.16768703e-01   1.02152020e-01]
 [  6.32163989e+01   4.34332266e-02   0.00000000e+00   0.00000000e+00]]",-0.0613578,"[ 0.68367701 -0.08875849  1.18189902 -1.70310143 -1.00707905  0.89134882
  1.34184241 -0.10142738  1.50034048 -0.50781713  0.        ]",[ 1.8196888   0.00241157],[ 2.09969266 -0.82426884],[-0.59120697 -0.34042987],-0.284101856126
21,"[[ 14.77395882  -1.46017007  -0.1167687    0.10215202]
 [ 65.92443521  -3.20381545   0.           0.        ]]",0.479185,"[-0.97530098 -0.13609783  1.19777543 -1.70886358 -1.00707771  0.89134776
  1.38692294 -0.67324616  0.68358691  0.36225443  0.        ]",[ 1.48709571  0.34961125],[ 1.42403703 -0.70242113],[-0.59120697 -0.34042987],-0.147822867234
22,"[[ 16.11909395  -1.55132734  -0.1167687    0.10215202]
 [ 68.58050319  -5.90262665   0.           0.        ]]",0.650864,"[-1.41921645 -0.27292878 -0.57529142 -1.71739727 -1.00707636  0.8913467
  1.43113808 -1.1484877  -0.27326275 -0.27585493  0.        ]",[ 1.0316267   0.85272574],[ 1.34675022 -0.26271209],[-0.59120697 -0.34042987],-0.0470154569605
23,"[[ 17.51683339  -1.67843913  -0.1167687    0.10215202]
 [ 71.1848892   -6.80528595   0.           0.        ]]",0.175177,"[ 0.1694039  -0.46388513 -1.41810368 -1.70932304 -1.00707502  0.89134563
  1.47449258 -1.30743782  0.04066127 -1.42551546  0.        ]",[ 1.11713517  1.29321456],[ 0.4209636   0.33604509],[-0.59120697 -0.34042987],-0.21591624872
24,"[[ 18.94314872  -1.79962483  -0.1167687    0.10215202]
 [ 71.4456355   -5.31828721   0.           0.        ]]",-0.208368,"[ 1.21670901 -0.64355402  0.15108532 -1.68008722 -1.00707367  0.89134457
  1.47883033 -1.04558562  1.06628269 -1.34616291  0.        ]",[ 1.51032639  1.4680208 ],[ 1.87010951  2.47393301],[-0.59120697 -0.34042987],-0.285177425061
25,"[[ 20.39760577  -1.86498956  -0.1167687    0.10215202]
 [ 73.99121755  -1.23160471   0.           0.        ]]",0.187612,"[-0.12431894 -0.73854977  1.48610517 -1.65572783 -1.00707232  0.89134351
  1.52120556 -0.32594739  1.19923276 -0.23767968  0.        ]",[ 1.61284208  0.90370595],[ 2.21531301 -0.69545725],[-0.59120697 -0.34042987],-0.226518690283
26,"[[ 21.90246698  -1.91677664  -0.1167687    0.10215202]
 [ 76.48686932  -3.93788523   0.           0.        ]]",0.530077,"[-1.52866326 -0.81250916  0.14387861 -1.63223851 -1.00707098  0.89134245
  1.56274929 -0.80250505  0.23466605  0.05020686  0.        ]",[ 1.15994167  1.12548959],[ 1.35679311  0.8821366 ],[-0.59120697 -0.34042987],-0.0638125768164
27,"[[ 23.45674372  -1.95946648  -0.1167687    0.10215202]
 [ 78.93230506  -0.34288521   0.           0.        ]]",0.225737,"[-0.30041112 -0.87245592 -1.45150922 -1.61013789 -1.00706963  0.89134139
  1.60345677 -0.16944847 -0.09113265 -0.99519357  0.        ]",[ 1.04490507  1.03231275],[ 0.06035551  1.85577289],[-0.59120697 -0.34042987],-0.14974850655
28,"[[ 25.02210314  -1.92627875  -0.1167687    0.10215202]
 [ 77.60761791   3.64827153   0.           0.        ]]",-0.00231576,"[ 1.21431501 -0.825935   -0.14922797 -1.62752473 -1.00706828  0.89134033
  1.58139991  0.53336865  0.85671448 -1.41089167  0.        ]",[ 1.58107924  0.58826828],[ 2.27848467 -1.27650599],[-0.59120697 -0.34042987],-0.26927599381
29,"[[ 26.59854763  -1.89351601  -0.1167687    0.10215202]
 [ 80.02919745  -0.35833493   0.           0.        ]]",0.081659,"[-0.01121569 -0.77944392  1.47837459 -1.64322907 -1.00706694  0.89133926
  1.62171004 -0.17216974  1.22198403 -0.31722447  0.        ]",[ 1.66435587  0.82491219],[ 0.7283662   1.39076102],[-0.59120697 -0.34042987],-0.23242086915
30,"[[ 28.21215544  -1.86061771  -0.1167687    0.10215202]
 [ 81.3267939    3.6350485    0.           0.        ]]",0.51149,"[-1.53141546 -0.73224523  0.10494971 -1.65752192 -1.00706559  0.8913382
  1.64330814  0.53104028  0.1828842   0.05584179  0.        ]",[ 1.31279051  0.08410597],[ 0.68172265 -0.09836915],[-0.59120697 -0.34042987],-0.0553751736179
31,"[[ 29.84959181  -1.79226817  -0.1167687    0.10215202]
 [ 82.41325895   3.20155813   0.           0.        ]]",0.216243,"[-0.14951728 -0.63275753 -1.45963812 -1.68242604 -1.00706424  0.89133714
  1.66139124  0.45470486 -0.0888358  -1.18971077  0.        ]",[ 1.20294929  0.34823585],[ 0.09555467  0.05869314],[-0.59120697 -0.34042987],-0.178735125308
32,"[[ 31.48526442  -1.72625317  -0.1167687    0.10215202]
 [ 81.15816482   3.39919894   0.           0.        ]]",-0.0393752,"[ 1.21943138 -0.53519753  0.11547504 -1.70024601 -1.0070629   0.89133608
  1.6404927   0.48950784  1.09982775 -1.3663612   0.        ]",[ 1.74760163  0.23269507],[ 2.09659346 -0.28423922],[-0.59120697 -0.34042987],-0.291249697318
33,"[[ 33.13200385  -1.66995068  -0.1167687    0.10215202]
 [ 83.50807419   2.23524029   0.           0.        ]]",0.304887,"[-0.35522189 -0.45117254  1.47096686 -1.71054396 -1.00706155  0.89133502
  1.67960915  0.2845413   1.13060523  0.0193023   0.        ]",[ 1.76304531 -0.01153037],[ 2.24370412  1.02979311],[-0.59120697 -0.34042987],-0.212183843119
34,"[[ 34.82526151  -1.58565777  -0.1167687    0.10215202]
 [ 85.80947464   6.18120423   0.           0.        ]]",0.624838,"[-1.48496637 -0.3245758  -0.37629229 -1.71746025 -1.00706021  0.89133396
  1.71791774  0.97940169 -0.19116117 -0.14140416  0.        ]",[ 1.38315964 -0.68362284],[ 1.26490479 -1.38215815],[-0.59120697 -0.34042987],-0.0232433629229
35,"[[ 36.56409193  -1.50266768  -0.1167687    0.10215202]
 [ 88.06656979   2.13156823   0.           0.        ]]",0.154757,"[ 0.42618093 -0.19977606 -1.32198324 -1.71427103 -1.00705886  0.89133289
  1.75548845  0.26628377  0.22965597 -1.64194186  0.        ]",[ 1.46871626  0.00808282],[ 1.41763405  0.3542324 ],[-0.59120697 -0.34042987],-0.253776246913
36,"[[ 38.34762267  -1.44604942  -0.1167687    0.10215202]
 [ 90.278931     3.52586277   0.           0.        ]]",-0.00457373,"[ 0.94290501 -0.11498655  0.90315112 -1.70640945 -1.00705751  0.89133183
  1.79231414  0.51181078  1.49889697 -0.80090542  0.        ]",[ 2.03261352 -0.40897235],[ 2.90281071  0.51488001],[-0.59120697 -0.34042987],-0.298673672878
37,"[[ 40.17494604  -1.35542606  -0.1167687    0.10215202]
 [ 92.44588831   5.52998053   0.           0.        ]]",0.637175,"[-1.23971692  0.01936642  0.92326559 -1.68430543 -1.00705617  0.89133077
  1.82838364  0.86472384  0.3703994   0.39996234  0.        ]",[ 1.73050094 -1.12526155],[ 1.6174267  -1.21697521],[-0.59120697 -0.34042987],-0.104100856849
38,"[[ 42.04519073  -1.28529163  -0.1167687    0.10215202]
 [ 94.57204528   1.49706743   0.           0.        ]]",0.428211,"[-0.64937567  0.12158842 -1.36192236 -1.65925266 -1.00705482  0.89132971
  1.8637736   0.15454991 -0.3207317  -1.24449725  0.        ]",[ 1.36828113 -0.38539085],[ 1.2356304  -1.37572651],[-0.59120697 -0.34042987],-0.188831601049
39,"[[ 43.95756848  -1.29500211  -0.1167687    0.10215202]
 [ 96.65930243  -2.45464578   0.           0.        ]]",-0.2949,"[ 1.22232377  0.10754815 -0.02300642 -1.66312535 -1.00705347  0.89132865
  1.89851564 -0.54132506  1.32276386 -1.40900003  0.        ]",[ 1.93395662  0.14629699],[ 0.0612369  -0.37450123],[-0.59120697 -0.34042987],-0.322744844151
40,"[[ 45.87402376  -1.3580935   -0.1167687    0.10215202]
 [ 94.99194949  -3.84997119   0.           0.        ]]",0.35557,"[-0.59048624  0.01544387  1.41127321 -1.68510947 -1.00705213  0.89132759
  1.87075266 -0.78703362  0.93629657  0.33327231  0.        ]",[ 1.77938318  0.20359927],[ 2.25045417 -0.51820582],[-0.59120697 -0.34042987],-0.186401681349
41,"[[ 47.79474931  -1.45452847  -0.1167687    0.10215202]
 [ 97.07395539  -5.78666723   0.           0.        ]]",0.687794,"[-1.23535839 -0.12765348 -0.90233149 -1.70785724 -1.00705078  0.89132652
  1.90540711 -1.12807392 -0.38572662 -0.57426923  0.        ]",[ 1.18053865  0.67260528],[ 0.89759583 -0.05122001],[-0.59120697 -0.34042987],-0.095237260892
42,"[[ 49.75264412  -1.57073737  -0.1167687    0.10215202]
 [ 98.71011527  -5.83377782   0.           0.        ]]",0.0456806,"[ 1.04542092 -0.30212601 -0.70934828 -1.71758445 -1.00704944  0.89132546
  1.93263905 -1.13636811  0.75558462 -1.64963766  0.        ]",[ 1.57842052  1.13358474],[ 2.12852696  0.46174156],[-0.59120697 -0.34042987],-0.289006303416
43,"[[  51.74699684   -1.6674844    -0.1167687     0.10215202]
 [ 100.71822565   -3.84728107    0.            0.        ]]",0.106018,"[-0.0327623  -0.44748034  1.48061711 -1.71084765 -1.00704809  0.8913244
  1.9660627  -0.78655576  1.26083023 -0.14667097  0.        ]",[ 1.80439925  0.85484707],[ 1.1805614   1.16501569],[-0.59120697 -0.34042987],-0.234906887684
44,"[[  5.37810890e+01  -1.70349704e+00  -1.16768703e-01   1.02152020e-01]
 [  1.02683865e+02   2.32680214e-01   0.00000000e+00   0.00000000e+00]]",0.663027,"[-1.4387848  -0.50131147 -0.52477709 -1.70490291 -1.00704674  0.89132334
  1.99877899 -0.06809606 -0.16354853 -0.2068894   0.        ]",[ 1.30099773  0.26468718],[ 1.69016294  0.26591843],[-0.59120697 -0.34042987],-0.0319793700916
45,"[[  5.58540814e+01  -1.68786775e+00  -1.16768703e-01   1.02152020e-01]
 [  1.04608798e+02   1.32690610e+00   0.00000000e+00   0.00000000e+00]]",0.101891,"[ 0.90339447 -0.47797609 -0.92944727 -1.7077046  -1.0070454   0.89132228
  2.03081727  0.12459139  0.53784969 -1.61478151  0.        ]",[ 1.61001754  0.45045727],[ 1.82857919  1.09124876],[-0.59120697 -0.34042987],-0.2673059707
46,"[[  5.79651665e+01  -1.62138920e+00  -1.16768703e-01   1.02152020e-01]
 [  1.06492773e+02   5.30801426e+00   0.00000000e+00   0.00000000e+00]]",0.350018,"[ 0.05617732 -0.37831089  1.46898355 -1.71572226 -1.00704405  0.89132122
  2.06217335  0.82564353  1.29727042 -0.16565685  0.        ]",[ 2.0335536  -0.47411922],[ 2.26473156 -1.16198817],[-0.59120697 -0.34042987],-0.241212302639
47,"[[  6.01135561e+01  -1.55551562e+00  -1.16768703e-01   1.02152020e-01]
 [  1.08340671e+02   1.29301808e+00   0.00000000e+00   0.00000000e+00]]",0.703633,"[-1.41241778 -0.27921978 -0.59167303 -1.71739383 -1.0070427   0.89132016
  2.0929285   0.11862273 -0.27511248 -0.28577058  0.        ]",[ 1.38154328 -0.12258852],[ 0.95749769 -0.08529097],[-0.59120697 -0.34042987],-0.0484806232552
48,"[[  6.22968689e+01  -1.53278808e+00  -1.16768703e-01   1.02152020e-01]
 [  1.09985172e+02   9.81031667e-01   0.00000000e+00   0.00000000e+00]]",0.116787,"[ 1.03015112 -0.24503285 -0.73759449 -1.71651659 -1.00704136  0.89131909
  2.1202973   0.0636834   0.75807361 -1.66812599  0.        ]",[ 1.77581477  0.19917032],[ 2.19196298  0.20902253],[-0.59120697 -0.34042987],-0.291581059179
49,"[[  6.45144295e+01  -1.50453048e+00  -1.16768703e-01   1.02152020e-01]
 [  1.11764819e+02   1.84213181e+00   0.00000000e+00   0.00000000e+00]]",0.381547,"[-0.30942331 -0.2025708   1.47729047 -1.71438957 -1.00704001  0.89131803
  2.14991557  0.21531888  1.14084256  0.11879707  0.        ]",[ 1.98386884 -0.30877218],[ 0.96497493 -1.80822274],[-0.59120697 -0.34042987],-0.214527356403
