timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
26,"[[-10.13328604   1.81526954   0.07100154   0.0959908 ]
 [-45.18725549  -4.21347097   0.           0.        ]]",[-1.11730896  0.00723915],[-0.57313412 -0.32826912],[-1.08820295  0.23116241],0.0648453,"[-1.20409094 -0.61114499  0.97484151  1.14509196  0.62614668  0.81626092
 -0.48565283 -0.8326626  -1.34125997 -0.85264027  0.        ]",-0.234940180437
27,"[[-11.06775334   1.73203781   0.07100154   0.0959908 ]
 [-48.24924049  -4.11026856   0.           0.        ]]",[-0.54824632  0.61535757],[-0.57313412 -0.32826912],[-1.01589453  0.56063092],0.159716,"[-0.05904244 -0.49404321  1.48634272  1.17047243  0.626146    0.81625988
 -0.53780903 -0.81502948 -1.20329525 -0.02420007  0.        ]",-0.173460147393
28,"[[-12.04491858   1.67499551   0.07100154   0.0959908 ]
 [-49.46341894  -1.60241617   0.           0.        ]]",[-0.56113171 -0.48407449],[-0.57313412 -0.32826912],[-0.90616536  0.3416023 ],0.00998771,"[ 1.03578045 -0.41281625  0.74975144  1.18189809  0.62614533  0.81625883
 -0.55849035 -0.38656377 -0.44940999  0.30531154  0.        ]",-0.0649666513275
29,"[[-13.04663552   1.62392843   0.07100154   0.0959908 ]
 [-50.70398515  -3.49807047   0.           0.        ]]",[-0.45934167  0.89083121],[-0.57313412 -0.32826912],[-0.66723651  0.46206042],-0.186242,"[ 1.06301335 -0.33967759 -0.66683491  1.18797157  0.62614466  0.81625778
 -0.57962112 -0.71043478  0.22777828 -0.26642284  0.        ]",-0.0759685532179
30,"[[-14.06888356   1.58994111   0.07100154   0.0959908 ]
 [-51.51838008   0.08732701   0.           0.        ]]",[-0.25735312  0.2561915 ],[-0.57313412 -0.32826912],[-0.76247358 -0.09217358],-0.0782504,"[-0.06439739 -0.29087854 -1.45712448  1.1898286   0.62614399  0.81625674
 -0.59349263 -0.09787065  0.11980564 -1.23484319  0.        ]",-0.191610830598
31,"[[-15.09924525   1.60173288   0.07100154   0.0959908 ]
 [-51.5178632    1.08851343   0.           0.        ]]",[-2.0114113  -1.42351019],[-0.57313412 -0.32826912],[-1.11659193 -0.27377775],-0.209066,"[-1.28816696 -0.30781531 -0.8288302   1.18937935  0.62614332  0.81625569
 -0.59348321  0.07318182 -0.68328971 -1.60634224  0.        ]",-0.256751975206
32,"[[-16.15907452   1.58344414   0.07100154   0.0959908 ]
 [-54.45495807  -2.90430738   0.           0.        ]]",[-0.53889079  0.46676251],[-0.57313412 -0.32826912],[-1.33265603  0.34801391],-0.0428241,"[-1.39776111 -0.28154436  0.65802541  1.18998054  0.62614265  0.81625464
 -0.64351204 -0.60899079 -1.41099669 -1.00521507  0.        ]",-0.257369235365
33,"[[-17.25875262   1.5443496    0.07100154   0.0959908 ]
 [-55.50949285  -1.01153787   0.           0.        ]]",[-2.26884383  0.28062682],[-0.57313412 -0.32826912],[-1.15786648  0.37341747],0.304324,"[-0.18590903 -0.22537786  1.48988854  1.18956995  0.62614198  0.81625359
 -0.66147392 -0.28561081 -1.26162806  0.04795525  0.        ]",-0.183060533598
34,"[[-18.39762792   1.53533501   0.07100154   0.0959908 ]
 [-58.36860283   0.10611671   0.           0.        ]]",[-1.31852692 -0.90873491],[-0.57313412 -0.32826912],[-1.0102514  0.2858077],0.025601,"[ 1.08055361 -0.21243172  0.65910602  1.18914531  0.62614131  0.81625255
 -0.7101743  -0.09465928 -0.30926792  0.34087167  0.        ]",-0.0546173390943
35,"[[-19.59310641   1.50118646   0.07100154   0.0959908 ]
 [-61.16957658  -3.50916079   0.           0.        ]]",[-0.69097191  1.19701718],[-0.57313412 -0.32826912],[-0.74308538  0.58379501],-0.152658,"[ 0.85533399 -0.16343679 -0.98387917  1.18642812  0.62614064  0.8162515
 -0.75788432 -0.71232965  0.34428289 -0.57568094  0.        ]",-0.120697251384
36,"[[-20.83178568   1.47126627   0.07100154   0.0959908 ]
 [-62.69363863   0.50363883   0.           0.        ]]",[-0.9155667   0.01587259],[-0.57313412 -0.32826912],[-1.03141272  0.01503028],-0.0623991,"[-0.70912352 -0.12060236 -1.33743941  1.18259936  0.62613996  0.81625045
 -0.78384377 -0.0267414  -0.24578131 -1.60642649  0.        ]",-0.241907145603
37,"[[-22.10956832   1.48169972   0.07100154   0.0959908 ]
 [-65.07669429   0.53936098   0.           0.        ]]",[-2.20363957  0.59520602],[-0.57313412 -0.32826912],[-1.42184496 -0.09321451],0.106615,"[-1.5258835  -0.13552645  0.18911748  1.18408489  0.62613929  0.81624941
 -0.82443498 -0.02063824 -1.32188892 -1.27289992  0.        ]",-0.272082685202
38,"[[-23.43790067   1.51584252   0.07100154   0.0959908 ]
 [-67.74787112   2.86689078   0.           0.        ]]",[-1.63303522  0.91831754],[-0.57313412 -0.32826912],[-1.28124285 -0.31406817],0.179046,"[-0.32874938 -0.18445346  1.47884711  1.18780274  0.62613862  0.81624836
 -0.86993387  0.37702132 -1.32278856 -0.01287704  0.        ]",-0.193161874142
39,"[[-24.81914478   1.60889368   0.07100154   0.0959908 ]
 [-70.36816817   6.42608503   0.           0.        ]]",[-1.00692638 -1.18099842],[-0.57313412 -0.32826912],[-1.08024859 -0.8862983 ],-0.159,"[ 1.15164885 -0.31809717  0.469935    1.18898755  0.62613795  0.81624731
 -0.91456597  0.98511076 -0.2380848   0.27263984  0.        ]",-0.0405367034786
40,"[[ -2.62522695e+01   1.69619516e+00   7.10015388e-02   9.59908012e-02]
 [ -7.29353906e+01   2.31750690e+00   0.00000000e+00   0.00000000e+00]]",[-0.99686881 -1.76340424],[-0.57313412 -0.32826912],[-0.92854106 -0.72544718],-0.244047,"[ 0.44223527 -0.44307401 -1.31287008  1.17819492  0.62613728  0.81624626
 -0.9582939   0.28315694  0.23726121 -0.83052412  0.        ]",-0.141696875161
41,"[[ -2.77360819e+01   1.70212618e+00   7.10015388e-02   9.59908012e-02]
 [ -7.54370928e+01  -1.71124453e+00   0.00000000e+00   0.00000000e+00]]",[-1.10062488 -0.78182976],[-0.57313412 -0.32826912],[-1.27499115 -0.30945274],0.0327933,"[-1.34080527 -0.45152524 -0.74151765  1.17704317  0.62613661  0.81624522
 -1.00090566 -0.40515831 -0.6905859  -1.55307698  0.        ]",-0.249741850344
42,"[[ -2.92695325e+01   1.63693325e+00   7.10015388e-02   9.59908012e-02]
 [ -7.78993775e+01  -4.79805922e+00   0.00000000e+00   0.00000000e+00]]",[-0.97892622  0.11130784],[-0.57313412 -0.32826912],[-1.44558513  0.59284949],0.309559,"[-0.9080005  -0.3583275   1.25245255  1.18676943  0.62613594  0.81624417
 -1.04284585 -0.93254223 -1.44640259 -0.5075543   0.        ]",-0.227333258389
43,"[[ -3.08508936e+01   1.54608207e+00   7.10015388e-02   9.59908012e-02]
 [ -8.02290053e+01  -4.28902515e+00   0.00000000e+00   0.00000000e+00]]",[-1.24007178  0.30285812],[-0.57313412 -0.32826912],[-1.22769284  0.89717209],0.413522,"[ 1.00476204 -0.22786386  0.80478855  1.1896151   0.62613527  0.81624312
 -1.08252627 -0.84557214 -0.41565083  0.36511962  0.        ]",-0.0674699431766
44,"[[ -3.24792268e+01   1.47290479e+00   7.10015388e-02   9.59908012e-02]
 [ -8.25965659e+01  -3.03314258e+00   0.00000000e+00   0.00000000e+00]]",[-1.17838023 -0.22052343],[-0.57313412 -0.32826912],[-0.93683225  0.37037215],-0.172809,"[ 0.51093441 -0.12294238 -1.27461237  1.18282634  0.6261346   0.81624207
 -1.12285267 -0.63100265  0.31999951 -0.92178108  0.        ]",-0.160138734673
45,"[[ -3.41544401e+01   1.40378810e+00   7.10015388e-02   9.59908012e-02]
 [ -8.49169018e+01  -3.87594789e+00   0.00000000e+00   0.00000000e+00]]",[-1.11837788 -0.11050776],[-0.57313412 -0.32826912],[-1.41426563  0.60228252],0.183555,"[-1.42515769 -0.02452371 -0.56390737  1.16900638  0.62613392  0.81624103
 -1.1623745  -0.7749959  -0.98496163 -1.6113027   0.        ]",-0.278359580112
46,"[[ -3.58755939e+01   1.32234056e+00   7.10015388e-02   9.59908012e-02]
 [ -8.71908332e+01  -4.26768408e+00   0.00000000e+00   0.00000000e+00]]",[-1.8978812   1.12885751],[-0.57313412 -0.32826912],[-1.48506165  1.21709728],0.616257,"[-0.50270358  0.08995398  1.44331787  1.14357734  0.62613325  0.81623998
 -1.20110573 -0.84192338 -1.40076217  0.01882401  0.        ]",-0.206005789027
47,"[[ -3.76417923e+01   1.27724361e+00   7.10015388e-02   9.59908012e-02]
 [ -8.94220786e+01  -2.55587422e-01   0.00000000e+00   0.00000000e+00]]",[-1.10605448  1.08301484],[-0.57313412 -0.32826912],[-1.19973063  0.64396632],0.178761,"[ 1.21655305  0.15237985  0.09933095  1.12529777  0.62613258  0.81623893
 -1.23910968 -0.15645178  0.1753331   0.1285276   0.        ]",-0.0570726297311
48,"[[ -3.94522023e+01   1.31157683e+00   7.10015388e-02   9.59908012e-02]
 [ -9.16121232e+01   3.67546974e+00   0.00000000e+00   0.00000000e+00]]",[-1.43726615  0.94226142],[-0.57313412 -0.32826912],[-1.20935655 -0.20577437],-0.058979,"[-0.40801892  0.10492362 -1.43611469  1.1394807   0.62613191  0.81623789
 -1.27641165  0.51517401 -0.09235085 -1.60574258  0.        ]",-0.241559378791
49,"[[ -4.13060071e+01   1.42143398e+00   7.10015388e-02   9.59908012e-02]
 [ -9.37616808e+01   7.29773699e+00   0.00000000e+00   0.00000000e+00]]",[-2.43486111 -1.02566953],[-0.57313412 -0.32826912],[-1.50157523 -0.95294845],-0.150163,"[-1.38911323 -0.04956137  0.67680066  1.17320695  0.62613124  0.81623684
 -1.31302379  1.13404149 -1.50842652 -0.93124394  0.        ]",-0.264512735825
