timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
13,"[[  6.21702014  -1.30505143  -0.06478798   0.13514905]
 [ 45.08147993   0.16211269   0.           0.        ]]",-0.642573,"[ 1.2327821   0.02138463 -0.08126871 -1.4345205  -0.55290266  1.17818773
  0.95908124 -0.05286491  0.97102718 -1.63772389  0.        ]",[ 1.86343241  0.1404323 ],[ 1.52898375  0.16747324],[-0.68174082 -0.41802722],-0.311488983313
14,"[[  7.14940048  -1.29510593  -0.06478798   0.13514905]
 [ 48.14629775   0.83040848   0.           0.        ]]",-0.511293,"[ 0.74981582  0.03748568  1.13485566 -1.43099404 -0.55290234  1.17818645
  1.00683168  0.07412578  1.22941392 -0.68193565  0.        ]",[ 1.96097779 -0.22217202],[ 1.91231649  0.2605452 ],[-0.68174082 -0.41802722],-0.252345871955
15,"[[  8.14246434  -1.26821794  -0.06478798   0.13514905]
 [ 51.15000013   1.85516945   0.           0.        ]]",0.0262019,"[-0.53618965  0.08078443  1.42389465 -1.42083315 -0.55290201  1.17818516
  1.05362982  0.2688526   0.62012642  0.15411463  0.        ]",[ 1.67107654 -0.86308765],[ 1.29003052 -0.85328634],[-0.68174082 -0.41802722],-0.129562819539
16,"[[  9.19501796  -1.26527672  -0.06478798   0.13514905]
 [ 54.09579709  -1.54948463   0.           0.        ]]",0.256611,"[-1.48698463  0.08549936  0.35033682 -1.41966431 -0.55290168  1.17818388
  1.09952567 -0.37810606 -0.38773306 -0.00886475  0.        ]",[ 1.28888845 -0.39498594],[ 0.84501797 -0.07104277],[-0.68174082 -0.41802722],-0.0409980000338
17,"[[ 10.29975256  -1.29866115  -0.06478798   0.13514905]
 [ 56.3701167   -1.7879625    0.           0.        ]]",0.0211505,"[-1.02801106  0.031735   -1.11146711 -1.43226253 -0.55290135  1.1781826
  1.13495949 -0.42342186 -0.73852285 -1.09077501  0.        ]",[ 1.15569162  0.01437138],[ 1.12807023  0.73561045],[-0.68174082 -0.41802722],-0.194161920763
18,"[[ 11.45566467  -1.30470966  -0.06478798   0.13514905]
 [ 59.21139726   1.17347911   0.           0.        ]]",-0.460813,"[ 0.46882982  0.02193848 -1.30017815 -1.43439159 -0.55290102  1.17818132
  1.17922673  0.13931727  0.01788227 -1.95579653  0.        ]",[ 1.5029242  -0.13585275],[ 1.41821469 -0.18473374],[-0.68174082 -0.41802722],-0.299006603166
19,"[[ 12.66783836  -1.28866721  -0.06478798   0.13514905]
 [ 61.99675192   0.43345813   0.           0.        ]]",-0.570251,"[  1.22870581e+00   4.78853477e-02   1.64615173e-01  -1.42863514e+00
  -5.52900692e-01   1.17818004e+00   1.22262251e+00  -1.30309261e-03
   1.08500830e+00  -1.48893013e+00   0.00000000e+00]",[ 1.97929621 -0.07005498],[ 1.84083551 -0.20542813],[-0.68174082 -0.41802722],-0.306181870986
20,"[[ 13.93517008  -1.28808652  -0.06478798   0.13514905]
 [ 64.72739645  -0.3724594    0.           0.        ]]",-0.255345,"[ 0.1330492   0.04882231  1.45472585 -1.42841872 -0.55290036  1.17817876
  1.26516576 -0.15444526  1.01955963 -0.17792483  0.        ]",[ 1.92024755 -0.27368936],[ 1.80852408  1.00489036],[-0.68174082 -0.41802722],-0.196543868583
21,"[[  1.52565568e+01  -1.25556057e+00  -6.47879780e-02   1.35149053e-01]
 [  6.74019836e+01   3.61199151e+00   0.00000000e+00   0.00000000e+00]]",0.254385,"[-1.38505626  0.10104368  0.65655321 -1.41572206 -0.55290003  1.17817748
  1.30683548  0.60268891 -0.20449982  0.12404965  0.        ]",[ 1.44958138 -1.39349711],[ 1.62198059 -1.00044936],[-0.68174082 -0.41802722],-0.0202480401937
22,"[[  1.66309155e+01  -1.22358086e+00  -6.47879780e-02   1.35149053e-01]
 [  7.00255203e+01  -4.00436993e-01   0.00000000e+00   0.00000000e+00]]",0.00988162,"[-0.97621309  0.1518511  -1.1553227  -1.40193921 -0.55289971  1.1781762
  1.34770968 -0.15976215 -0.7447345  -1.19393979  0.        ]",[ 1.25584912 -0.40852216],[ 0.7529564  -1.41751484],[-0.68174082 -0.41802722],-0.208240886895
23,"[[  1.80474384e+01  -1.27103758e+00  -6.47879780e-02   1.35149053e-01]
 [  7.16218363e+01  -4.33191670e+00   0.00000000e+00   0.00000000e+00]]",-0.523066,"[ 0.81530611  0.07626006 -1.03994124 -1.42192586 -0.55289938  1.17817491
  1.37257922 -0.90683078  0.34311937 -1.99307786  0.        ]",[ 1.74536729  0.65026891],[ 1.45198639  1.44504232],[-0.68174082 -0.41802722],-0.31415595379
24,"[[  1.95053682e+01  -1.31687387e+00  -6.47879780e-02   1.35149053e-01]
 [  7.41623066e+01  -2.64952394e-01   0.00000000e+00   0.00000000e+00]]",-0.511918,"[ 0.94962455  0.00218767  0.91148782 -1.43852388 -0.55289905  1.17817363
  1.41215898 -0.13401615  1.23702348 -0.92602822  0.        ]",[ 2.07523966 -0.04871511],[ 2.04502468  0.79714873],[-0.68174082 -0.41802722],-0.270890484808
25,"[[  2.10135828e+01  -1.29022049e+00  -6.47879780e-02   1.35149053e-01]
 [  7.66505152e+01   2.91991094e+00   0.00000000e+00   0.00000000e+00]]",0.203542,"[-0.91492731  0.04537798  1.2336358  -1.42919488 -0.55289872  1.17817235
  1.45092434  0.47117942  0.33208345  0.22072536  0.        ]",[ 1.65041971 -1.21084106],[ 1.42949907 -1.45337154],[-0.68174082 -0.41802722],-0.0857367149642
26,"[[  2.25710788e+01  -1.27188609e+00  -6.47879780e-02   1.35149053e-01]
 [  7.90913859e+01  -1.07292181e+00   0.00000000e+00   0.00000000e+00]]",0.232959,"[-1.297685    0.07489782 -0.78898575 -1.42225149 -0.55289839  1.17817107
  1.488952   -0.28754895 -0.76229181 -0.7812359   0.        ]",[ 1.27671123 -0.35693374],[ 1.07229536  0.29004119],[-0.68174082 -0.41802722],-0.158328468179
27,"[[  2.41769102e+01  -1.28134870e+00  -6.47879780e-02   1.35149053e-01]
 [  8.14836527e+01   1.22959580e-01   0.00000000e+00   0.00000000e+00]]",-0.429304,"[ 0.65217022  0.05968236 -1.18382544 -1.42588538 -0.55289806  1.17816979
  1.52622224 -0.06030432  0.18254269 -1.9920996   0.        ]",[ 1.67423463 -0.05590788],[ 0.78154405 -0.38277714],[-0.68174082 -0.41802722],-0.3081495183
28,"[[  2.58214432e+01  -1.29384413e+00  -6.47879780e-02   1.35149053e-01]
 [  8.29648829e+01  -1.36734624e+00   0.00000000e+00   0.00000000e+00]]",-0.437654,"[ 0.92137098  0.0395247   0.94928172 -1.43051029 -0.55289773  1.17816851
  1.54929804 -0.34349619  1.24654277 -0.8763159   0.        ]",[ 2.12393761  0.05488519],[ 2.65656863  0.02645614],[-0.68174082 -0.41802722],-0.268404206968
29,"[[  2.75039829e+01  -1.31957973e+00  -6.47879780e-02   1.35149053e-01]
 [  8.52813682e+01  -1.20643702e+00   0.00000000e+00   0.00000000e+00]]",0.273938,"[-1.13375103 -0.0022145   1.03865659 -1.43940999 -0.5528974   1.17816723
  1.5853873  -0.31291961  0.14137799  0.20679357  0.        ]",[ 1.58357644 -0.45349672],[ 1.81356605 -1.07484135],[-0.68174082 -0.41802722],-0.0562611735141
30,"[[  2.92324108e+01  -1.38288884e+00  -6.47879780e-02   1.35149053e-01]
 [  8.75543279e+01  -5.11109834e+00   0.00000000e+00   0.00000000e+00]]",0.0976901,"[-0.93706931 -0.10601168 -1.18572602 -1.4576773  -0.55289708  1.17816594
  1.62079825 -1.05489379 -0.69881765 -1.12338499  0.        ]",[ 1.25322771  0.60733002],[ 1.32070319  0.51861039],[-0.68174082 -0.41802722],-0.195173793908
31,"[[  3.10058485e+01  -1.46316213e+00  -6.47879780e-02   1.35149053e-01]
 [  8.97817887e+01  -2.92316251e+00   0.00000000e+00   0.00000000e+00]]",-0.483582,"[ 1.12142694 -0.2393763  -0.56972299 -1.47333292 -0.55289675  1.17816466
  1.65550014 -0.63913542  0.59652282 -1.83857033  0.        ]",[ 1.84946656  0.87610972],[ 2.57121266 -0.10375648],[-0.68174082 -0.41802722],-0.306142302153
32,"[[  3.28233899e+01  -1.52481612e+00  -6.47879780e-02   1.35149053e-01]
 [  9.19651474e+01  -3.24085498e+00   0.00000000e+00   0.00000000e+00]]",-0.13825,"[ 0.08060411 -0.34264179  1.4650397  -1.47959886 -0.55289642  1.17816338
  1.68951473 -0.69950381  0.99444717 -0.31676291  0.        ]",[ 1.92471194  0.79018331],[ 1.99714745  1.06628977],[-0.68174082 -0.41802722],-0.19659052885
33,"[[  3.46841493e+01  -1.54889219e+00  -6.47879780e-02   1.35149053e-01]
 [  9.41031381e+01   8.20012890e-01   0.00000000e+00   0.00000000e+00]]",0.38653,"[-1.51218886 -0.38306851 -0.16965284 -1.48067938 -0.55289609  1.1781621
  1.7228223   0.07215452 -0.44619078 -0.24833334  0.        ]",[ 1.34572458 -0.21181798],[ 1.08427949 -0.53763345],[-0.68174082 -0.41802722],-0.0639474618181
34,"[[  3.65872393e+01  -1.55362689e+00  -6.47879780e-02   1.35149053e-01]
 [  9.61991698e+01  -1.28617044e+00   0.00000000e+00   0.00000000e+00]]",-0.355791,"[ 0.46738909 -0.39102175 -1.30093796 -1.4807998  -0.55289576  1.17816082
  1.75547595 -0.3280688  -0.07550492 -1.80684665  0.        ]",[ 1.53053808  0.68094182],[ 1.30886712  1.55164493],[-0.68174082 -0.41802722],-0.275449260116
35,"[[  3.85318233e+01  -1.53896251e+00  -6.47879780e-02   1.35149053e-01]
 [  9.82518187e+01   2.73948096e+00   0.00000000e+00   0.00000000e+00]]",-0.326498,"[ 0.78452483 -0.36639092  1.10235854 -1.48032157 -0.55289543  1.17815954
  1.78745349  0.43689804  1.14670788 -0.86569989  0.        ]",[ 2.04782701 -0.2167764 ],[ 1.86301244 -1.6269719 ],[-0.68174082 -0.41802722],-0.253232333863
36,"[[  4.05170553e+01  -1.52402348e+00  -6.47879780e-02   1.35149053e-01]
 [  1.00265248e+02  -1.23205560e+00   0.00000000e+00   0.00000000e+00]]",0.385799,"[-1.45161136 -0.34131066  0.48294233 -1.47954156 -0.5528951   1.17815826
  1.8188198  -0.31778609 -0.14288426  0.02515773  0.        ]",[ 1.45785356 -0.04590586],[ 1.4208879  -0.21695623],[-0.68174082 -0.41802722],-0.00246579743678
37,"[[  4.25421756e+01  -1.55660008e+00  -6.47879780e-02   1.35149053e-01]
 [  1.02240327e+02  -2.02266632e+00   0.00000000e+00   0.00000000e+00]]",-0.200965,"[ 0.036041   -0.39601598 -1.44038732 -1.48085513 -0.55289477  1.17815698
  1.84958841 -0.46802031 -0.3286769  -1.64164037  0.        ]",[ 1.43534732  0.70068634],[ 1.97581119 -0.23299014],[-0.68174082 -0.41802722],-0.252093283852
38,"[[  4.46064131e+01  -1.60545093e+00  -6.47879780e-02   1.35149053e-01]
 [  1.04177099e+02  -2.85933789e+00   0.00000000e+00   0.00000000e+00]]",-0.471596,"[ 0.97573732 -0.47807978  0.87414654 -1.48019087 -0.55289444  1.17815569
  1.87976    -0.62700708  1.09484361 -1.10046145  0.        ]",[ 2.05522299  1.09995079],[ 1.89412575  1.20410655],[-0.68174082 -0.41802722],-0.26675589889
39,"[[  4.67089869e+01  -1.62186786e+00  -6.47879780e-02   1.35149053e-01]
 [  1.06073354e+02   1.20438749e+00   0.00000000e+00   0.00000000e+00]]",0.383162,"[-1.40618933 -0.5056367   0.60789281 -1.47925653 -0.55289412  1.17815441
  1.90930012  0.14519596 -0.00747946  0.03154343  0.        ]",[ 1.49564099 -0.22950211],[ 1.76702341 -0.90099752],[-0.68174082 -0.41802722],-0.0229557046487
40,"[[  4.88491080e+01  -1.63332270e+00  -6.47879780e-02   1.35149053e-01]
 [  1.07933113e+02  -2.33777915e+00   0.00000000e+00   0.00000000e+00]]",-0.216481,"[ 0.06846781 -0.52485104 -1.43543231 -1.47839268 -0.55289379  1.17815313
  1.93827143 -0.52789875 -0.3187381  -1.60124864  0.        ]",[ 1.43806529  0.90938139],[ 2.25147921  1.12240612],[-0.68174082 -0.41802722],-0.24581498049
41,"[[  5.10260524e+01  -1.63937801e+00  -6.47879780e-02   1.35149053e-01]
 [  1.09754621e+02   1.71901428e+00   0.00000000e+00   0.00000000e+00]]",-0.384542,"[ 0.85566884 -0.53500267  1.02829772 -1.4778649  -0.55289346  1.17815185
  1.9666466   0.2429876   1.09682761 -0.98676634  0.        ]",[ 2.04637742  0.20857652],[ 1.62825851 -0.22088678],[-0.68174082 -0.41802722],-0.256511062897
42,"[[  5.32390500e+01  -1.61358886e+00  -6.47879780e-02   1.35149053e-01]
 [  1.11539332e+02   8.63052416e-01   0.00000000e+00   0.00000000e+00]]",0.437812,"[-1.50380571 -0.4917412   0.26146549 -1.47976479 -0.55289313  1.17815057
  1.99444825  0.08033455 -0.20764553 -0.06275269  0.        ]",[ 1.45741224 -0.20077842],[ 0.97536893 -0.50882831],[-0.68174082 -0.41802722],-0.0153053691683
43,"[[  5.54864231e+01  -1.61617077e+00  -6.47879780e-02   1.35149053e-01]
 [  1.13192788e+02  -1.11438250e+00   0.00000000e+00   0.00000000e+00]]",-0.283544,"[ 0.52799131 -0.49607469 -1.26704046 -1.47961187 -0.5528928   1.17814929
  2.02020473 -0.29542493 -0.05308756 -1.78325295  0.        ]",[ 1.59059095  0.76707852],[ 1.2360589   0.22165498],[-0.68174082 -0.41802722],-0.272059477471
44,"[[  5.77675201e+01  -1.62887198e+00  -6.47879780e-02   1.35149053e-01]
 [  1.14911034e+02  -1.58642214e-01   0.00000000e+00   0.00000000e+00]]",-0.113194,"[ 0.33183807 -0.51738562  1.39455878 -1.47873953 -0.55289247  1.17814801
  2.04697046 -0.11381144  1.05333333 -0.55273748  0.        ]",[ 2.0085237   0.37339902],[ 2.07476734  0.40907301],[-0.68174082 -0.41802722],-0.217495162516
45,"[[  6.00826278e+01  -1.61518561e+00  -6.47879780e-02   1.35149053e-01]
 [  1.16593849e+02   1.52196925e+00   0.00000000e+00   0.00000000e+00]]",0.397603,"[-1.41839876 -0.49442055 -0.54577716 -1.47966614 -0.55289214  1.17814673
  2.07318396  0.20554486 -0.53248418 -0.45278201  0.        ]",[ 1.39260054 -0.16923842],[ 1.36145697  0.63110394],[-0.68174082 -0.41802722],-0.0955916659684
46,"[[  6.24310358e+01  -1.55938256e+00  -6.47879780e-02   1.35149053e-01]
 [  1.18240999e+02   4.05019957e+00   0.00000000e+00   0.00000000e+00]]",-0.384999,"[ 1.12646789 -0.40068777 -0.55722422 -1.480883   -0.55289181  1.17814544
  2.09884159  0.68596886  0.54492557 -1.81154748  0.        ]",[ 1.92954803 -0.05963874],[ 1.88433671 -0.10311851],[-0.68174082 -0.41802722],-0.298974852349
47,"[[  6.48120477e+01  -1.48266982e+00  -6.47879780e-02   1.35149053e-01]
 [  1.19854873e+02   3.62273545e+00   0.00000000e+00   0.00000000e+00]]",0.269669,"[-0.69284208 -0.27198986  1.36321016 -1.47582478 -0.55289149  1.17814416
  2.12398058  0.60474002  0.58406679  0.06883669  0.        ]",[ 1.854738   -0.96357763],[ 1.69786682 -0.2861588 ],[-0.68174082 -0.41802722],-0.121986154624
48,"[[  6.72250244e+01  -1.42168014e+00  -6.47879780e-02   1.35149053e-01]
 [  1.21437723e+02   2.48023702e+00   0.00000000e+00   0.00000000e+00]]",-0.0138071,"[-0.57663985 -0.17025377 -1.37870973 -1.46625962 -0.55289116  1.17814288
  2.148636    0.38763757 -0.59158731 -1.38630411  0.        ]",[ 1.46685839 -0.4762629 ],[ 1.56537435 -0.67470727],[-0.68174082 -0.41802722],-0.224383854209
49,"[[  6.96693642e+01  -1.39873771e+00  -6.47879780e-02   1.35149053e-01]
 [  1.22991550e+02  -1.76905477e-01   0.00000000e+00   0.00000000e+00]]",-0.340535,"[ 1.02923053 -0.13220373  0.78894392 -1.46139641 -0.55289083  1.1781416
  2.17283903 -0.11728371  1.18922026 -1.07800439  0.        ]",[ 2.22879314 -0.09398755],[ 2.6894906   0.02682646],[-0.68174082 -0.41802722],-0.277152787867
