timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.64383362e+00   1.50245754e+00   8.13788021e-02   2.38918870e-02]
 [ -3.46236684e+01  -3.07387720e+00   0.00000000e+00   0.00000000e+00]]",-1.88756,"[-1.3368027  -0.58024577  0.72666639  1.13046924  0.70770917  0.21183796
 -0.27319914 -0.72073934 -1.4722181  -0.42566917  0.        ]",[-2.59848952 -0.31362185],[-1.75975658 -0.49040424],[-1.0791595  -0.88584536],-0.238440981129
11,"[[ -4.36912357e+00   1.42205893e+00   8.13788021e-02   2.38918870e-02]
 [ -3.78942819e+01  -4.95985478e+00   0.00000000e+00   0.00000000e+00]]",-1.41765,"[-0.59007451 -0.40713503  1.39891262  1.11982056  0.70770899  0.21183792
 -0.31888184 -1.13191328 -1.43998422  0.32518185  0.        ]",[-2.68524694  1.72005546],[-2.30149784  2.04345668],[-1.0791595  -0.88584536],-0.228283890819
12,"[[ -5.15918701e+00   1.36351662e+00   8.13788021e-02   2.38918870e-02]
 [ -4.11016057e+01  -9.08045845e-01   0.00000000e+00   0.00000000e+00]]",-1.47702,"[ 0.47294293 -0.28232596  1.34074495  1.10714449  0.7077088   0.21183788
 -0.36368054 -0.24855175 -0.86644558  0.86405288  0.        ]",[-2.55426788  0.78323662],[-3.55098923  0.96208518],[-1.0791595  -0.88584536],-0.183002360545
13,"[[ -6.01277343e+00   1.38368882e+00   8.13788021e-02   2.38918870e-02]
 [ -4.42467926e+01   2.91233261e+00   0.00000000e+00   0.00000000e+00]]",-2.0344,"[ 1.20810712 -0.325181    0.413724    1.11197731  0.70770862  0.21183785
 -0.40761132  0.58435406 -0.09400307  0.73108863  0.        ]",[-2.01021051 -0.23678157],[-2.4432829  -0.52617359],[-1.0791595  -0.88584536],-0.112592031763
14,"[[ -6.92863378e+00   1.42037183e+00   8.13788021e-02   2.38918870e-02]
 [ -4.73288616e+01   7.62913258e-01   0.00000000e+00   0.00000000e+00]]",-2.0001,"[ 0.9801493  -0.4035206  -0.85503364  1.11951181  0.70770844  0.21183781
 -0.45066049  0.11574488  0.32521832 -0.03373993  0.        ]",[-1.44158578 -0.67755985],[-1.88015632 -0.83429185],[-1.0791595  -0.88584536],-0.077420125897
15,"[[ -7.90551179e+00   1.40223967e+00   8.13788021e-02   2.38918870e-02]
 [ -5.03486350e+01  -2.56524506e+00   0.00000000e+00   0.00000000e+00]]",-1.93661,"[-0.19584863 -0.36473659 -1.43504042  1.11598968  0.70770826  0.21183777
 -0.49283953 -0.60984896 -0.00585039 -0.93401021  0.        ]",[-1.55994439 -0.5921284 ],[-1.75349179 -1.03844108],[-1.0791595  -0.88584536],-0.149230296961
16,"[[ -8.94216752e+00   1.31161035e+00   8.13788021e-02   2.38918870e-02]
 [ -5.33067298e+01  -6.48479838e+00   0.00000000e+00   0.00000000e+00]]",-1.67342,"[-1.34963783 -0.1729286  -0.65426027  1.09247269  0.70770808  0.21183773
 -0.53415706 -1.46437622 -0.98476415 -1.12467856  0.        ]",[-2.37102199  0.4480305 ],[-2.60298528  0.0682463 ],[-1.0791595  -0.88584536],-0.229617182037
17,"[[ -1.00373933e+01   1.18579844e+00   8.13788021e-02   2.38918870e-02]
 [ -5.62061950e+01  -6.09780466e+00   0.00000000e+00   0.00000000e+00]]",-1.52266,"[-1.25609336  0.08545376  0.86339994  1.0437983   0.7077079   0.2118377
 -0.57465566 -1.38000446 -1.63207143 -0.1550957   0.        ]",[-2.98386049  2.26065946],[-2.78697358  2.17523821],[-1.0791595  -0.88584536],-0.256936930483
18,"[[ -1.11900490e+01   1.10465914e+00   8.13788021e-02   2.38918870e-02]
 [ -5.90502261e+01  -2.02981279e+00   0.00000000e+00   0.00000000e+00]]",-1.22373,"[ 0.14264794  0.24551753  1.45658711  1.00284277  0.70770772  0.21183766
 -0.61437997 -0.49311455 -1.00436052  0.91844628  0.        ]",[-2.89778376  2.05553532],[-3.0036993   3.05043975],[-1.0791595  -0.88584536],-0.205570825231
19,"[[ -1.23990396e+01   1.10406223e+00   8.13788021e-02   2.38918870e-02]
 [ -6.18398501e+01   1.95661445e+00   0.00000000e+00   0.00000000e+00]]",-1.9884,"[ 1.23904705  0.24667255  0.26682623  1.00251413  0.70770754  0.21183762
 -0.65334433  0.37599286  0.16387432  0.63785423  0.        ]",[-2.06315327  0.81156147],[-1.63794893  0.69692101],[-1.0791595  -0.88584536],-0.109752878492
20,"[[ -1.36632826e+01   1.17034606e+00   8.13788021e-02   2.38918870e-02]
 [ -6.45755741e+01   4.66243200e+00   0.00000000e+00   0.00000000e+00]]",-1.78972,"[ 0.50650181  0.11638204 -1.27603027  1.03656498  0.70770736  0.21183758
 -0.69155582  0.96590588  0.30677549 -0.6590461   0.        ]",[-1.47690606 -0.73808897],[-1.77368197 -0.52957371],[-1.0791595  -0.88584536],-0.128270886713
21,"[[ -1.49816913e+01   1.24146292e+00   8.13788021e-02   2.38918870e-02]
 [ -6.72562283e+01   2.45627693e+00   0.00000000e+00   0.00000000e+00]]",-2.01444,"[-1.15860541 -0.02751752 -0.94636138  1.06759461  0.70770718  0.21183755
 -0.7289981   0.48492718 -0.79671574 -1.21541969  0.        ]",[-2.16981697 -1.05515075],[-2.21081724 -0.88056144],[-1.0791595  -0.88584536],-0.222880791564
22,"[[ -1.63531655e+01   1.25493238e+00   8.13788021e-02   2.38918870e-02]
 [ -6.98821177e+01  -1.09775321e+00   0.00000000e+00   0.00000000e+00]]",-1.65095,"[-1.22958324 -0.05519339  0.90188647  1.07281659  0.707707    0.21183751
 -0.76567543 -0.2899107  -1.60760181 -0.15959597  0.        ]",[-3.03831983 -0.01524702],[-3.24423548  0.76041642],[-1.0791595  -0.88584536],-0.252872826123
23,"[[ -1.77766445e+01   1.26320457e+00   8.13788021e-02   2.38918870e-02]
 [ -7.24575030e+01   1.91466670e+00   0.00000000e+00   0.00000000e+00]]",-1.60019,"[ 0.53585235 -0.07225121  1.30680078  1.07591901  0.70770682  0.21183747
 -0.80164732  0.36684719 -0.77442581  0.92853282  0.        ]",[-2.75415444  0.02021267],[-2.78061414  0.40973222],[-1.0791595  -0.88584536],-0.180542875801
24,"[[ -1.92511319e+01   1.31717757e+00   8.13788021e-02   2.38918870e-02]
 [ -7.49829936e+01   3.47709817e+00   0.00000000e+00   0.00000000e+00]]",-1.98974,"[ 1.14834228 -0.18459594 -0.54731414  1.09419634  0.70770663  0.21183743
 -0.83692229  0.70748328  0.32872013  0.16672048  0.        ]",[-1.70128179 -0.96788228],[-1.53199479 -0.68795878],[-1.0791595  -0.88584536],-0.0813855088695
25,"[[ -2.07756195e+01   1.35846024e+00   8.13788021e-02   2.38918870e-02]
 [ -7.74572595e+01   6.60243570e-01   0.00000000e+00   0.00000000e+00]]",-1.9059,"[-0.60567088 -0.2716118  -1.34577288  1.10585146  0.70770645  0.21183739
 -0.87148174  0.09336167 -0.26604006 -1.11965878  0.        ]",[-1.88062739 -1.43713212],[-1.57255818 -1.64530393],[-1.0791595  -0.88584536],-0.178326170677
26,"[[ -2.23490786e+01   1.33155119e+00   8.13788021e-02   2.38918870e-02]
 [ -7.98801112e+01  -3.33806692e+00   0.00000000e+00   0.00000000e+00]]",-1.49196,"[-1.4199443  -0.21479509  0.53525368  1.09848368  0.70770627  0.21183736
 -0.90532305 -0.77833708 -1.52194116 -0.49920948  0.        ]",[-2.96969008  0.07430169],[-2.87812755 -0.07132518],[-1.0791595  -0.88584536],-0.249980069128
27,"[[ -2.39705024e+01   1.26235148e+00   8.13788021e-02   2.38918870e-02]
 [ -8.22543156e+01  -3.58126984e+00   0.00000000e+00   0.00000000e+00]]",-0.969324,"[ 0.42482374 -0.07048977  1.36390858  1.07560107  0.70770609  0.21183732
 -0.93848484 -0.83135918 -0.86114181  0.90847373  0.        ]",[-3.0449791   2.31765294],[-3.30499599  2.68150831],[-1.0791595  -0.88584536],-0.187515981587
28,"[[ -2.56389567e+01   1.23088695e+00   8.13788021e-02   2.38918870e-02]
 [ -8.45838185e+01   4.21260909e-01   0.00000000e+00   0.00000000e+00]]",-2.00367,"[ 1.08491862 -0.00587549 -0.68460779  1.0633441   0.70770591  0.21183728
 -0.97102224  0.04125997  0.39195775  0.01502844  0.        ]",[-1.70240593 -0.40358582],[-2.30037236 -0.48250258],[-1.0791595  -0.88584536],-0.0884413276195
29,"[[ -2.73535379e+01   1.21976677e+00   8.13788021e-02   2.38918870e-02]
 [ -8.68664658e+01  -1.52703605e+00   0.00000000e+00   0.00000000e+00]]",-1.8191,"[-0.96157402  0.01679273 -1.13914907  1.05873836  0.70770573  0.21183724
 -1.00290515 -0.3835016  -0.61399884 -1.24341454  0.        ]",[-2.18383789 -0.70074868],[-2.00370941 -0.80167971],[-1.0791595  -0.88584536],-0.21279055887
30,"[[ -2.91132984e+01   1.15737444e+00   8.13788021e-02   2.38918870e-02]
 [ -8.91017381e+01  -4.70174942e+00   0.00000000e+00   0.00000000e+00]]",-1.19501,"[-1.04876609  0.14219025  1.11014814  1.03028218  0.70770555  0.21183721
 -1.03412633 -1.07564243 -1.61477123  0.11437322  0.        ]",[-3.27048445  2.02090597],[-3.10634144  2.52596108],[-1.0791595  -0.88584536],-0.253183010849
31,"[[ -3.09173332e+01   1.10368935e+00   8.13788021e-02   2.38918870e-02]
 [ -9.12949221e+01  -6.80283694e-01   0.00000000e+00   0.00000000e+00]]",-1.32598,"[ 1.08999482  0.24739454  0.72199094  1.00230423  0.70770537  0.21183717
 -1.0647596  -0.19889485 -0.11076616  0.86823859  0.        ]",[-2.559232    1.31377411],[-3.0270103   1.79107532],[-1.0791595  -0.88584536],-0.133906695165
32,"[[ -3.27648248e+01   1.12962342e+00   8.13788021e-02   2.38918870e-02]
 [ -9.34475435e+01   3.26022316e+00   0.00000000e+00   0.00000000e+00]]",-1.827,"[ 0.17975383  0.19690507 -1.40116852  1.01621728  0.70770519  0.21183713
 -1.09482629  0.66020228  0.15403291 -0.91863492  0.        ]",[-1.67353892 -1.06742489],[-2.1281548  -1.15744828],[-1.0791595  -0.88584536],-0.153086660346
33,"[[ -3.46549299e+01   1.15410704e+00   8.13788021e-02   2.38918870e-02]
 [ -9.55554595e+01  -7.98668865e-01   0.00000000e+00   0.00000000e+00]]",-1.68136,"[-1.50103542  0.14866789  0.16561854  1.0286698   0.70770501  0.21183709
 -1.12426852 -0.22470503 -1.51077374 -0.6919897   0.        ]",[-2.95202088 -0.35924235],[-2.73259928 -0.16068803],[-1.0791595  -0.88584536],-0.259444667083
34,"[[ -3.65867622e+01   1.13154670e+00   8.13788021e-02   2.38918870e-02]
 [ -9.76207964e+01  -1.45537699e+00   0.00000000e+00   0.00000000e+00]]",-1.03718,"[ 0.48743104  0.1931355   1.33330435  1.01721888  0.70770483  0.21183706
 -1.153116   -0.3678785  -0.75014685  0.98288773  0.        ]",[-3.12200093  1.71663105],[-3.12155115  2.37862062],[-1.0791595  -0.88584536],-0.184967003058
35,"[[ -3.85595100e+01   1.14208180e+00   8.13788021e-02   2.38918870e-02]
 [ -9.96477505e+01   2.49542144e+00   0.00000000e+00   0.00000000e+00]]",-1.83122,"[ 0.77727537  0.17242719 -1.08367564  1.02263611  0.70770465  0.21183702
 -1.18142733  0.49346277  0.39819928 -0.43075625  0.        ]",[-1.60948658 -0.92009413],[-1.6944791  -1.09362061],[-1.0791595  -0.88584536],-0.113086937626
36,"[[ -4.05723837e+01   1.15137221e+00   8.13788021e-02   2.38918870e-02]
 [ -1.01632472e+02  -1.55318382e+00   0.00000000e+00   0.00000000e+00]]",-1.65797,"[-1.4581051   0.15408249 -0.36363997  1.02731086  0.70770446  0.21183698
 -1.20914875 -0.38920219 -1.27169668 -1.00683188  0.        ]",[-2.72377205 -0.52525747],[-1.99009575 -1.09101333],[-1.0791595  -0.88584536],-0.251203516482
37,"[[ -4.26245252e+01   1.08048223e+00   8.13788021e-02   2.38918870e-02]
 [ -1.03574655e+02  -5.52260708e+00   0.00000000e+00   0.00000000e+00]]",-0.671231,"[ 0.16777133  0.29201968  1.45110478  0.9892288   0.70770428  0.21183694
 -1.23627597 -1.25460378 -0.97625521  0.93937568  0.        ]",[-3.228297    3.25600815],[-3.14804011  3.22770896],[-1.0791595  -0.88584536],-0.20444354473
38,"[[ -4.47151362e+01   1.01045073e+00   8.13788021e-02   2.38918870e-02]
 [ -1.05480645e+02  -1.49393614e+00   0.00000000e+00   0.00000000e+00]]",-1.5605,"[ 0.90332361  0.42325701 -0.9535118   0.94628558  0.7077041   0.2118369
 -1.26289764 -0.37628465  0.45254483 -0.37648311  0.        ]",[-1.67254806  0.31466958],[-1.3524349  -0.38452606],[-1.0791595  -0.88584536],-0.115874622093
39,"[[ -4.68434902e+01   9.65186511e-01   8.13788021e-02   2.38918870e-02]
 [ -1.07348338e+02  -3.02741097e+00   0.00000000e+00   0.00000000e+00]]",-1.56924,"[-1.4535792   0.50511692 -0.38062169  0.91581321  0.70770392  0.21183687
 -1.28898435 -0.71060822 -1.37912792 -0.98539684  0.        ]",[-2.83492231  0.52940422],[-2.54048897  0.60136377],[-1.0791595  -0.88584536],-0.263591036369
40,"[[ -4.90088373e+01   9.28724155e-01   8.13788021e-02   2.38918870e-02]
 [ -1.09180580e+02  -6.26876633e-01   0.00000000e+00   0.00000000e+00]]",-1.06739,"[ 0.30273961  0.56922917  1.4126383   0.88976535  0.70770374  0.21183683
 -1.31457586 -0.18725058 -0.79841472  1.04237714  0.        ]",[-3.25624251  1.88294137],[-2.81426161  1.82117753],[-1.0791595  -0.88584536],-0.197289948303
41,"[[ -5.12104926e+01   9.55624015e-01   8.13788021e-02   2.38918870e-02]
 [ -1.10979461e+02   3.30338730e+00   0.00000000e+00   0.00000000e+00]]",-1.60778,"[ 0.68544456  0.52209268 -1.16020915  0.90910943  0.70770356  0.21183679
 -1.33970139  0.66961424  0.38460303 -0.65248144  0.        ]",[-1.64215636 -0.57646406],[-1.40813216 -0.54809336],[-1.0791595  -0.88584536],-0.135540595206
42,"[[ -5.34477649e+01   9.98818626e-01   8.13788021e-02   2.38918870e-02]
 [ -1.12741618e+02   1.02321046e+00   0.00000000e+00   0.00000000e+00]]",-1.70117,"[-1.50644665  0.4445251   0.08298314  0.93865384  0.70770338  0.21183675
 -1.36431391  0.17249648 -1.56698461 -0.69115297  0.        ]",[-3.0283792  -0.34114656],[-3.88004237 -0.9169053 ],[-1.0791595  -0.88584536],-0.268076452995
43,"[[ -5.57199048e+01   9.82188320e-01   8.13788021e-02   2.38918870e-02]
 [ -1.14466110e+02  -2.67407392e+00   0.00000000e+00   0.00000000e+00]]",-0.845076,"[ 0.80998657  0.47465617  1.10013485  0.92750274  0.7077032   0.21183672
 -1.38840033 -0.63357503 -0.36344166  1.01405648  0.        ]",[-2.97810221  2.36048746],[-3.4276364   2.33801724],[-1.0791595  -0.88584536],-0.16167853107
44,"[[ -5.80262051e+01   9.68495989e-01   8.13788021e-02   2.38918870e-02]
 [ -1.16158837e+02   1.29146352e+00   0.00000000e+00   0.00000000e+00]]",-1.56363,"[ 0.00417473  0.49921481 -1.4306321   0.9181103   0.70770302  0.21183668
 -1.41204303  0.23098046  0.01279253 -1.1214682   0.        ]",[-1.8368144  -0.69287419],[-1.84495321 -0.39245675],[-1.0791595  -0.88584536],-0.178683073507
45,"[[ -6.03660249e+01   9.77992156e-01   8.13788021e-02   2.38918870e-02]
 [ -1.17817396e+02  -3.36710091e-01   0.00000000e+00   0.00000000e+00]]",-1.37627,"[-1.20365293  0.48220643  0.93713461  0.92464402  0.70770284  0.21183664
 -1.43520845 -0.12398949 -1.68385227  0.04942582  0.        ]",[-3.45913625  0.67020994],[-4.23736841  1.48076201],[-1.0791595  -0.88584536],-0.264482180455
46,"[[ -6.27387052e+01   1.01055081e+00   8.13788021e-02   2.38918870e-02]
 [ -1.19445768e+02   3.57910325e+00   0.00000000e+00   0.00000000e+00]]",-1.42062,"[ 1.2523692   0.42307243  0.15942036  0.94634832  0.70770266  0.2118366
 -1.45795219  0.72972542  0.27007749  0.54670661  0.        ]",[-2.24978876 -0.33222714],[-2.76710536  0.05348532],[-1.0791595  -0.88584536],-0.10760817342
47,"[[ -6.51436422e+01   1.08301334e+00   8.13788021e-02   2.38918870e-02]
 [ -1.21042668e+02   3.66622898e+00   0.00000000e+00   0.00000000e+00]]",-1.83127,"[-1.05815212  0.28717764 -1.05402128  0.99068007  0.70770248  0.21183657
 -1.48025632  0.74872014 -0.78712662 -1.27654853  0.        ]",[-2.36307979 -1.551718  ],[-2.18911875 -1.5037928 ],[-1.0791595  -0.88584536],-0.230354088626
48,"[[ -6.75801788e+01   1.11531329e+00   8.13788021e-02   2.38918870e-02]
 [ -1.22605164e+02  -4.23013996e-01   0.00000000e+00   0.00000000e+00]]",-0.964814,"[-0.0749242   0.22484224  1.48317577  1.00862635  0.70770229  0.21183653
 -1.50207987 -0.14280574 -1.15647869  0.83032226  0.        ]",[-3.44757032  1.02136052],[-3.13869863  1.08596802],[-1.0791595  -0.88584536],-0.216599902825
49,"[[ -7.00476640e+01   1.14607606e+00   8.13788021e-02   2.38918870e-02]
 [ -1.24138880e+02   3.48586528e+00   0.00000000e+00   0.00000000e+00]]",-1.67938,"[ 0.69926441  0.16454809 -1.14952364  1.02465356  0.70770211  0.21183649
 -1.5235014   0.70939771  0.37583466 -0.50616375  0.        ]",[-1.7340219  -1.60127747],[-2.15867132 -2.02696119],[-1.0791595  -0.88584536],-0.117858321885
