timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
14,"[[ -7.22030539e+00   1.36282586e+00   9.21418914e-02  -2.67827432e-02]
 [ -4.88138160e+01  -1.15603487e-01   0.00000000e+00   0.00000000e+00]]",[-1.73129447 -1.07739725],[-0.88778979 -0.67208636],[-1.82146478 -0.77818644],-1.11026,"[ 0.68783074 -0.18762217 -1.15813267  1.11951157  0.80818849 -0.24024607
 -0.47434682 -0.08590549  0.26353329 -0.03504449  0.        ]",-0.0677711902756
15,"[[ -8.22658026e+00   1.32071005e+00   9.21418914e-02  -2.67827432e-02]
 [ -5.18033984e+01  -4.08294947e+00   0.00000000e+00   0.00000000e+00]]",[-2.14356406  0.19745614],[-0.88778979 -0.67208636],[-2.0931201  -0.28334308],-1.02663,"[-0.63276    -0.1080027  -1.34187858  1.10751622  0.80818814 -0.24024601
 -0.51778029 -0.90463719 -0.36729475 -0.82362493  0.        ]",-0.136264117092
16,"[[ -9.29205212e+00   1.24759684e+00   9.21418914e-02  -2.67827432e-02]
 [ -5.47340727e+01  -3.23137917e+00   0.00000000e+00   0.00000000e+00]]",[-3.1091784   1.24702182],[-0.88778979 -0.67208636],[-2.73462725  0.21636856],-0.840855,"[-1.49897622  0.02811197 -0.17224117  1.08158771  0.80818778 -0.24024594
 -0.56035792 -0.72890026 -1.39200333 -0.59089381  0.        ]",-0.232172591473
17,"[[ -1.04155714e+01   1.22321876e+00   9.21418914e-02  -2.67827432e-02]
 [ -5.76085880e+01   7.79998595e-01   0.00000000e+00   0.00000000e+00]]",[-3.03398032 -0.21042808],[-0.88778979 -0.67208636],[-2.89147043 -0.29144835],-1.292,"[-0.88687677  0.07279968  1.24587317  1.07152115  0.80818742 -0.24024587
 -0.60211964  0.09891873 -1.64033266  0.56844218  0.        ]",-0.267862615721
18,"[[ -1.15960094e+01   1.23017052e+00   9.21418914e-02  -2.67827432e-02]
 [ -6.04257670e+01  -8.21870388e-02   0.00000000e+00   0.00000000e+00]]",[-2.89718035  2.015766  ],[-0.88778979 -0.67208636],[-2.84844708  0.73553807],-0.718811,"[ 0.65038925  0.06009522  1.22922727  1.07446269  0.80818707 -0.2402458
 -0.64304834 -0.07900861 -0.73023135  1.29869852  0.        ]",-0.222183212361
19,"[[ -1.28322475e+01   1.26812308e+00   9.21418914e-02  -2.67827432e-02]
 [ -6.31891751e+01   3.86401620e+00   0.00000000e+00   0.00000000e+00]]",[-1.79522691 -1.41165394],[-0.88778979 -0.67208636],[-2.12786722 -0.78664219],-1.27718,"[ 1.20265921 -0.0098002  -0.36314816  1.08951334  0.80818671 -0.24024573
 -0.68319582  0.73536062  0.24171701  0.62081453  0.        ]",-0.11281840243
20,"[[ -1.41231936e+01   1.30474285e+00   9.21418914e-02  -2.67827432e-02]
 [ -6.58960783e+01  -1.88813885e-01   0.00000000e+00   0.00000000e+00]]",[-2.6075891  -0.84241802],[-0.88778979 -0.67208636],[-1.92687392 -1.0205512 ],-1.08783,"[-0.11066849 -0.0780322  -1.44217441  1.10240071  0.80818635 -0.24024567
 -0.72252236 -0.10101334 -0.04151364 -0.63078233  0.        ]",-0.101870275509
21,"[[ -1.54677216e+01   1.26735602e+00   9.21418914e-02  -2.67827432e-02]
 [ -6.85475589e+01  -3.53891800e+00   0.00000000e+00   0.00000000e+00]]",[-3.01632916 -0.30098115],[-0.88778979 -0.67208636],[-2.72408652 -0.07412586],-0.869024,"[-1.47145732 -0.0083789  -0.32681868  1.08922486  0.80818599 -0.2402456
 -0.76104367 -0.79236709 -1.29792912 -0.67050492  0.        ]",-0.223393506383
22,"[[ -1.68647417e+01   1.18513138e+00   9.21418914e-02  -2.67827432e-02]
 [ -7.11456649e+01  -4.67988925e+00   0.00000000e+00   0.00000000e+00]]",[-3.37989714  1.86208691],[-0.88778979 -0.67208636],[-3.23900938  1.70612502],-0.513061,"[-0.68559318  0.14182178  1.36158636  1.05439068  0.80818564 -0.24024553
 -0.79878952 -1.02782644 -1.57122607  0.7629303   0.        ]",-0.268322292458
23,"[[ -1.83132241e+01   1.13199099e+00   9.21418914e-02  -2.67827432e-02]
 [ -7.36944753e+01  -6.47749469e-01   0.00000000e+00   0.00000000e+00]]",[-2.55687019  1.62510804],[-0.88778979 -0.67208636],[-2.81984615  1.22463953],-0.832275,"[ 1.05726053  0.23633116  0.7694462   1.02768233  0.80818528 -0.24024546
 -0.83581915 -0.19572192 -0.23516208  1.22875913  0.        ]",-0.188119697159
24,"[[ -1.98121999e+01   1.15868023e+00   9.21418914e-02  -2.67827432e-02]
 [ -7.61951715e+01   3.30320767e+00   0.00000000e+00   0.00000000e+00]]",[-1.91644014 -1.53137382],[-0.88778979 -0.67208636],[-1.95034611 -0.90177965],-1.02443,"[ 0.65915996  0.18913915 -1.17986786  1.04150119  0.80818492 -0.2402454
 -0.87214974  0.61962902  0.29693704 -0.19961017  0.        ]",-0.0803690987151
25,"[[ -2.13606807e+01   1.18412883e+00   9.21418914e-02  -2.67827432e-02]
 [ -7.86443456e+01  -7.45157320e-01   0.00000000e+00   0.00000000e+00]]",[-1.96685634 -0.10806642],[-0.88778979 -0.67208636],[-2.47930741 -0.57759285],-1.04159,"[-1.24559847  0.14362452 -0.84146545  1.05391522  0.80818457 -0.24024533
 -0.90773177 -0.2158241  -1.00246302 -0.8779222   0.        ]",-0.201790009215
26,"[[ -2.29576505e+01   1.16483302e+00   9.21418914e-02  -2.67827432e-02]
 [ -8.10445933e+01  -1.18318765e+00   0.00000000e+00   0.00000000e+00]]",[-3.44372949  0.40107479],[-0.88778979 -0.67208636],[-3.17835307  0.48861974],-0.885918,"[-0.91471395  0.1781799   1.22602683  1.04457009  0.80818421 -0.24024526
 -0.94260294 -0.30621949 -1.65702177  0.58333065  0.        ]",-0.271268810862
27,"[[ -2.46021554e+01   1.15707736e+00   9.21418914e-02  -2.67827432e-02]
 [ -8.33982274e+01   4.02092619e-01   0.00000000e+00   0.00000000e+00]]",[-3.26017812  0.78476572],[-0.88778979 -0.67208636],[-2.81880689  0.74162447],-0.773484,"[ 1.06129642  0.1919892   0.76220392  1.0406925   0.80818385 -0.24024519
 -0.97679686  0.02093186 -0.24597097  1.22409401  0.        ]",-0.18757332775
28,"[[ -2.62932834e+01   1.19593933e+00   9.21418914e-02  -2.67827432e-02]
 [ -8.57072372e+01   3.47352285e+00   0.00000000e+00   0.00000000e+00]]",[-1.7785477  -1.97063947],[-0.88778979 -0.67208636],[-1.94566631 -1.34229851],-0.975285,"[ 0.42089737  0.12233851 -1.32085149  1.05941982  0.8081835  -0.24024512
 -1.01034243  0.65477715  0.20677619 -0.37500543  0.        ]",-0.0839675419246
29,"[[ -2.80301207e+01   1.22469322e+00   9.21418914e-02  -2.67827432e-02]
 [ -8.79685064e+01  -5.84936138e-01   0.00000000e+00   0.00000000e+00]]",[-3.03761743 -0.53815614],[-0.88778979 -0.67208636],[-2.75152826 -0.77053547],-0.89647,"[-1.47014105  0.07010729 -0.33246257  1.07214269  0.80818314 -0.24024506
 -1.04319437 -0.18275982 -1.32249745 -0.67072994  0.        ]",-0.227059957962
30,"[[ -2.98117153e+01   1.19141544e+00   9.21418914e-02  -2.67827432e-02]
 [ -9.01832930e+01  -2.73587423e+00   0.00000000e+00   0.00000000e+00]]",[-3.31392576  0.86648386],[-0.88778979 -0.67208636],[-3.26890397  1.17397094],-0.379043,"[-0.17610856  0.13050368  1.48444135  1.05732865  0.80818278 -0.24024499
 -1.07537096 -0.62664501 -1.31423882  1.07810427  0.        ]",-0.257861365817
31,"[[ -3.16371776e+01   1.17133841e+00   9.21418914e-02  -2.67827432e-02]
 [ -9.23561244e+01   7.16444497e-01   0.00000000e+00   0.00000000e+00]]",[-2.01359793 -0.42099434],[-0.88778979 -0.67208636],[-2.34512472 -0.1025613 ],-1.04003,"[ 1.21752318  0.166561   -0.29975839  1.04776566  0.80818243 -0.24024492
 -1.10693797  0.0858042   0.27626261  0.62802275  0.        ]",-0.117099595208
32,"[[ -3.35056645e+01   1.16845803e+00   9.21418914e-02  -2.67827432e-02]
 [ -9.44852687e+01  -9.99026842e-01   0.00000000e+00   0.00000000e+00]]",[-2.47246332 -1.03353882],[-0.88778979 -0.67208636],[-2.31693316 -0.78753173],-0.911162,"[-0.8149668   0.17170935 -1.24960146  1.04635488  0.80818207 -0.24024485
 -1.13787023 -0.26821476 -0.58076493 -0.93432832  0.        ]",-0.165702926434
33,"[[ -3.54162868e+01   1.10859322e+00   9.21418914e-02  -2.67827432e-02]
 [ -9.65694819e+01  -4.97430139e+00   0.00000000e+00   0.00000000e+00]]",[-3.64957161  1.12391278],[-0.88778979 -0.67208636],[-3.40491724  1.73175347],-0.498701,"[-1.03237355  0.27722081  1.12961369  1.01489553  0.80818171 -0.24024478
 -1.16814968 -1.08858529 -1.70004566  0.50513741  0.        ]",-0.27458701902
34,"[[ -3.73681906e+01   1.04946572e+00   9.21418914e-02  -2.67827432e-02]
 [ -9.86146109e+01  -9.51913045e-01   0.00000000e+00   0.00000000e+00]]",[-3.09798718  0.66259681],[-0.88778979 -0.67208636],[-2.81429005  1.23359716],-0.623296,"[ 1.17625418  0.37838983  0.49707625  0.97987409  0.80818136 -0.24024472
 -1.19786125 -0.25849129  0.00276949  1.09915358  0.        ]",-0.168894903247
35,"[[ -3.93606141e+01   1.05657450e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.00621385e+02   1.65382543e+00   0.00000000e+00   0.00000000e+00]]",[-1.42736315 -1.15374257],[-0.88778979 -0.67208636],[-2.13827753 -0.82330501],-0.812712,"[-0.25507351  0.3663982  -1.43629946  0.98428769  0.808181   -0.24024465
 -1.22701554  0.27925089 -0.19856739 -0.85498396  0.        ]",-0.135787613125
36,"[[ -4.13927592e+01   1.04921091e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.02586054e+02  -2.37697824e+00   0.00000000e+00   0.00000000e+00]]",[-3.9365539   0.76540547],[-0.88778979 -0.67208636],[-3.32979536  0.8964839 ],-0.790384,"[-1.30594991  0.37881853  0.78913646  0.97971381  0.80818064 -0.24024458
 -1.25555807 -0.55257991 -1.75875054  0.19181658  0.        ]",-0.275273475762
37,"[[ -4.34638144e+01   1.03215768e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.04513449e+02   6.61345160e-01   0.00000000e+00   0.00000000e+00]]",[-2.34503872  1.0853727 ],[-0.88778979 -0.67208636],[-2.90603423  0.88983816],-0.658488,"[ 1.06966873  0.40738026  0.74686934  0.96889587  0.80818028 -0.24024451
 -1.28355902  0.07443449 -0.15321429  1.22202949  0.        ]",-0.186342577348
38,"[[ -4.55730635e+01   1.08457109e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.06405679e+02   4.56651332e+00   0.00000000e+00   0.00000000e+00]]",[-1.7756158  -1.43691907],[-0.88778979 -0.67208636],[-2.05337787 -1.47226202],-0.855505,"[-0.15754575  0.31870802 -1.44202513  1.00113149  0.80817993 -0.24024444
 -1.31104904  0.88033822 -0.12278437 -0.7979603   0.        ]",-0.126548984159
39,"[[ -4.77197706e+01   1.13482579e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.08258330e+02   4.72150333e-01   0.00000000e+00   0.00000000e+00]]",[-2.92256814 -0.8892936 ],[-0.88778979 -0.67208636],[-3.22315669 -0.3446852 ],-1.07216,"[-1.27308612  0.2313449   0.843004    1.02917972  0.80817957 -0.24024438
 -1.33796398  0.03539014 -1.73115749  0.18979449  0.        ]",-0.270609532843
40,"[[ -4.99031323e+01   1.10838367e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.10071282e+02  -3.10460361e+00   0.00000000e+00   0.00000000e+00]]",[-2.90825783  1.03662721],[-0.88778979 -0.67208636],[-2.90348029  1.4424957 ],-0.439969,"[ 1.1615079   0.27758413  0.54034329  1.01477458  0.80817921 -0.24024431
 -1.36430212 -0.70273958 -0.06183687  1.12752521  0.        ]",-0.172124473396
41,"[[ -5.21224043e+01   1.08616784e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.11850560e+02   8.69611286e-01   0.00000000e+00   0.00000000e+00]]",[-3.6327734  -0.32019815],[-0.88778979 -0.67208636],[-2.25983167 -1.03854656],-0.726814,"[-0.51977971  0.3159661  -1.38280614  1.00206451  0.80817886 -0.24024424
 -1.39015097  0.11741399 -0.38071201 -0.92228537  0.        ]",-0.151566012794
42,"[[ -5.43769130e+01   1.09018408e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.13594316e+02  -4.63816591e-01   0.00000000e+00   0.00000000e+00]]",[-2.92228445  0.22674284],[-0.88778979 -0.67208636],[-3.33791733  0.33154359],-0.745561,"[-0.9109173   0.30905969  1.22879385  1.00440239  0.8081785  -0.24024417
 -1.4154837  -0.15776383 -1.66345105  0.63922328  0.        ]",-0.275197540026
43,"[[ -5.66659516e+01   1.08951051e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.15303969e+02   3.93352048e-01   0.00000000e+00   0.00000000e+00]]",[-2.30561952  0.34185388],[-0.88778979 -0.67208636],[-2.52186751  0.14994285],-0.718542,"[ 1.24170333  0.31021887 -0.14981493  1.00401092  0.80817814 -0.24024411
 -1.44032092  0.01912905  0.27480384  0.70316806  0.        ]",-0.126526700392
44,"[[ -5.89888540e+01   1.11036645e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.16980882e+02   1.68757911e+00   0.00000000e+00   0.00000000e+00]]",[-3.14671957 -1.11771563],[-0.88778979 -0.67208636],[-2.57357359 -1.28962004],-0.867147,"[-1.18507977  0.27413706 -0.92310107  1.01587991  0.80817779 -0.24024404
 -1.46468242  0.28621714 -0.97829242 -0.9144185   0.        ]",-0.202841351597
45,"[[ -6.13449431e+01   1.10352018e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.18621940e+02  -2.35894306e+00   0.00000000e+00   0.00000000e+00]]",[-2.9738598  0.4718649],[-0.88778979 -0.67208636],[-3.40681386  1.25497627],-0.204896,"[-0.0142406   0.28602348  1.48011063  1.01203666  0.80817743 -0.24024397
 -1.48852294 -0.54885909 -1.18686625  1.20728318  0.        ]",-0.255667881807
46,"[[ -6.37335243e+01   1.07501289e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.20231116e+02  -4.98097673e-01   0.00000000e+00   0.00000000e+00]]",[-2.22463963 -0.75016385],[-0.88778979 -0.67208636],[-2.20880818 -0.51966375],-0.690899,"[ 0.72676666  0.33507083 -1.12667267  0.99547312  0.80817707 -0.2402439
 -1.51190023 -0.16483831  0.328669   -0.19199005  0.        ]",-0.0847914373805
47,"[[ -6.61539582e+01   1.03479679e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.21806551e+02  -3.51349372e+00   0.00000000e+00   0.00000000e+00]]",[-1.76009967  1.66945982],[-0.88778979 -0.67208636],[-3.30432343  0.71473455],-0.713624,"[-1.48868052  0.40297817  0.28426991  0.97058512  0.80817672 -0.24024383
 -1.53478726 -0.78712229 -1.69230553 -0.22773374  0.        ]",-0.265523702369
48,"[[ -6.86056016e+01   1.00440349e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.23353243e+02   4.60858820e-01   0.00000000e+00   0.00000000e+00]]",[-3.07678318  1.75916267],[-0.88778979 -0.67208636],[-2.98220229  0.82483453],-0.304579,"[ 1.07581175  0.45324121  0.73533869  0.95061642  0.80817636 -0.24024377
 -1.55725664  0.03306101 -0.12659863  1.21593462  0.        ]",-0.185378828276
49,"[[ -7.10879075e+01   1.05269508e+00   9.21418914e-02  -2.67827432e-02]
 [ -1.24872895e+02   4.35480138e+00   0.00000000e+00   0.00000000e+00]]",[-2.17088518 -1.39080684],[-0.88778979 -0.67208636],[-2.2808578  -1.63379121],-0.866057,"[-0.67044856  0.372947   -1.32558263  0.98187823  0.808176   -0.2402437
 -1.57933312  0.83665002 -0.51818731 -0.96738126  0.        ]",-0.165887499316
