timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.06977964 -0.02094312 -0.03199122 -0.09102538]
 [ 0.0008665  -0.00274073  0.          0.        ]]",-2.38925,"[ 1.2545463   1.42290597 -0.07914752 -0.11928642 -0.27314061 -0.78662598
  0.21721987 -0.05403712  1.29270841  0.48561865  0.        ]",[-2.02526116 -0.65834856],[-2.48852912 -1.14932804],[-1.04517579 -0.89981723],-0.252413222609
1,"[[-0.10943756 -0.06070979 -0.03199122 -0.09102538]
 [-3.95349967 -3.96073965  0.          0.        ]]",-2.4456,"[ 1.24963858  1.41945366 -0.13684336 -0.16805471 -0.27314056 -0.78662575
  0.16166243 -0.90903191  1.28393248  0.40485326  0.        ]",[-1.93499422 -1.0611397 ],[-1.90480061 -0.83630142],[-1.04517579 -0.89981723],-0.247561573315
2,"[[-0.22740132 -0.17234705 -0.03199122 -0.09102538]
 [-7.82999643 -7.19221658  0.          0.        ]]",-2.43104,"[ 1.22231104  1.39186418 -0.30662751 -0.30408559 -0.2731405  -0.78662551
  0.10719903 -1.60708486  1.23058072  0.17541062  0.        ]",[-1.57136428 -0.70463061],[-2.21113694 -1.04564713],[-1.04517579 -0.89981723],-0.232169907274
3,"[[ -0.42212594  -0.3544751   -0.03199122  -0.09102538]
 [-11.62991209 -11.00785666   0.           0.        ]]",-2.39849,"[ 1.13652815  1.29115281 -0.57578502 -0.51963224 -0.27314045 -0.78662528
  0.05381156 -2.43132471  1.05940724 -0.16233453  0.        ]",[-1.01812553 -0.03513378],[-0.91625865 -0.23242497],[-1.04517579 -0.89981723],-0.203483281555
4,"[[ -0.68878925  -0.5816638   -0.03199122  -0.09102538]
 [-15.0252419  -11.70863903   0.           0.        ]]",-2.28285,"[ 0.9426547   1.07363888 -0.90578165 -0.76796897 -0.27314039 -0.78662504
  0.00610839 -2.58270178  0.70641779 -0.48639192  0.        ]",[-0.72311378  0.47361133],[-0.2989963   1.00055113],[-1.04517579 -0.89981723],-0.161595382839
5,"[[ -0.99820592  -0.77377368  -0.03199122  -0.09102538]
 [-15.91340675  -7.51628699   0.           0.        ]]",-1.82627,"[ 0.6243283   0.81786218 -1.20509424 -0.95138223 -0.27314034 -0.78662481
 -0.00637002 -1.67708325  0.2497331  -0.63502524  0.        ]",[-1.12856543  0.16225815],[-1.21861156 -0.1785531 ],[-1.04517579 -0.89981723],-0.119507788043
6,"[[ -1.35302016  -0.92967883  -0.03199122  -0.09102538]
 [-19.55599286  -8.0722996    0.           0.        ]]",-1.82873,"[ 0.17387982  0.56864412 -1.40358643 -1.07730566 -0.27314029 -0.78662457
 -0.05754707 -1.79718972 -0.23581617 -0.56512634  0.        ]",[-1.13922942  0.72866642],[-1.00975699  0.26493025],[-1.04517579 -0.89981723],-0.0917326303154
7,"[[ -1.77997363  -1.07897014  -0.03199122  -0.09102538]
 [-23.12749795  -6.86076897   0.           0.        ]]",-1.80157,"[-0.41202971  0.3009925  -1.40624684 -1.17555651 -0.27314023 -0.78662434
 -0.10772545 -1.53547832 -0.68424832 -0.22922925  0.        ]",[-1.21935606  0.92147553],[-0.66041405  1.30923181],[-1.04517579 -0.89981723],-0.101573688087
8,"[[ -2.26417366  -1.17506684  -0.03199122  -0.09102538]
 [-25.28518049  -2.76248131   0.           0.        ]]",-1.80698,"[-1.00868202  0.11649353 -1.1007792  -1.22618115 -0.27314018 -0.7866241
 -0.13804012 -0.65018114 -0.93557332  0.3080592   0.        ]",[-1.52530682  0.64584303],[-1.39533615  0.82655062],[-1.04517579 -0.89981723],-0.144717032867
9,"[[ -2.80457133  -1.19689365  -0.03199122  -0.09102538]
 [-28.7429486    0.56882324   0.           0.        ]]",-1.87731,"[-1.42988823  0.07347071 -0.46034569 -1.23623766 -0.27314012 -0.78662387
 -0.18662054  0.06943506 -0.91835758  0.91635475  0.        ]",[-1.69692647  0.43973267],[-2.00482755  0.50626397],[-1.04517579 -0.89981723],-0.194853136531
