timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.00096161 -0.04647974 -0.09222447  0.06271855]
 [-0.00484862  0.00079244  0.          0.        ]]",-0.890653,"[ 1.21533665  1.17718489  0.01333967 -0.41994445 -0.79443059  0.55711742
  0.3048422  -0.11906661  1.67576449 -0.45772949  0.        ]",[ 1.23814178 -0.97038054],[ 0.88936071 -0.9453263 ],[-0.57046115 -0.32152349],-0.309587224958
1,"[[ 0.03617938 -0.08403354 -0.09222447  0.06271855]
 [ 3.51490315 -3.74368779  0.          0.        ]]",-0.873991,"[ 1.21443321  1.17368522  0.06529495 -0.47727161 -0.79442955  0.55711684
  0.36571989 -0.75318249  1.67529161 -0.43565567  0.        ]",[ 1.25544095 -0.6147362 ],[ 1.27313674 -1.6347712 ],[-0.57046115 -0.32152349],-0.308815235319
2,"[[ 0.14548575 -0.19790648 -0.09222447  0.06271855]
 [ 7.40279247 -7.63063778  0.          0.        ]]",-0.997221,"[ 1.20077639  1.15084404  0.22584134 -0.64966299 -0.79442851  0.55711626
  0.4329649  -1.41142301  1.66914055 -0.36544779  0.        ]",[ 1.25720274 -0.10372421],[ 1.32182764 -1.19839361],[-0.57046115 -0.32152349],-0.305820006927
3,"[[  0.33177899  -0.38874507  -0.09222447   0.06271855]
 [ 11.21387141 -11.44048469   0.           0.        ]]",-1.20992,"[ 1.14018858  1.07215282  0.49255767 -0.92873008 -0.79442748  0.55711567
  0.49888134 -2.05660061  1.64237282 -0.24654703  0.        ]",[ 1.24659586  0.44848031],[ 1.1019526   1.45409833],[-0.57046115 -0.32152349],-0.29881954511
4,"[[  0.59351065  -0.57556508  -0.09222447   0.06271855]
 [ 14.94693687  -7.25539449   0.           0.        ]]",-0.989328,"[ 0.97969247  0.94860681  0.83718002 -1.18159105 -0.79442644  0.55711509
  0.56344839 -1.34786688  1.57288055 -0.03285545  0.        ]",[ 1.2754637   0.08402219],[ 0.73015856  0.39956257],[-0.57046115 -0.32152349],-0.285146707954
5,"[[  0.91846376  -0.70336072  -0.09222447   0.06271855]
 [ 17.53977388  -5.52985321   0.           0.        ]]",-0.79362,"[ 0.67389096  0.83975575  1.18452535 -1.33836478 -0.79442541  0.55711451
  0.60829383 -1.05565078  1.42339459  0.27188452  0.        ]",[ 1.2634294  0.0066472],[ 0.54008225  0.63672379],[-0.57046115 -0.32152349],-0.263483528725
6,"[[  1.28721205  -0.78756004  -0.09222447   0.06271855]
 [ 19.32908864  -2.89879371   0.           0.        ]]",-0.469279,"[ 0.22299904  0.75820679  1.42856826 -1.43298415 -0.79442437  0.55711392
  0.6392414  -0.61008952  1.15942595  0.58146902  0.        ]",[ 1.24033248 -0.24628112],[ 2.16824148  1.28942153],[-0.57046115 -0.32152349],-0.233191455202
7,"[[  1.70964194  -0.80523068  -0.09222447   0.06271855]
 [ 22.90193129   1.11843014   0.           0.        ]]",0.171961,"[-0.35321561  0.74016488  1.47330104 -1.45188496 -0.79442334  0.55711334
  0.70103706  0.07021336  0.73372106  0.83038517  0.        ]",[ 1.19989061 -0.74980664],[ 0.9713461  -0.77551362],[-0.57046115 -0.32152349],-0.191061417485
8,"[[  2.20170325  -0.8138866   -0.09222447   0.06271855]
 [ 26.29298447  -1.97362265   0.           0.        ]]",0.225835,"[-0.97528286  0.73121352  1.20343757 -1.46101627 -0.7944223   0.55711276
  0.75968837 -0.45341504  0.17034853  0.85346115  0.        ]",[ 1.05453587 -0.38500085],[ 1.85125943  0.46128219],[-0.57046115 -0.32152349],-0.136971437837
9,"[[  2.76203661  -0.83462823  -0.09222447   0.06271855]
 [ 29.72886757  -0.10664497   0.           0.        ]]",0.517732,"[-1.44230465  0.70946754  0.55862698 -1.48256162 -0.79442127  0.55711217
  0.81911494 -0.13724828 -0.38805752  0.52345861  0.        ]",[ 0.94365352 -0.59807003],[-0.1936269  -1.17288173],[-0.57046115 -0.32152349],-0.0867082966955
