timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[-0.04484558  0.01271543  0.03052759  0.06559789]
 [-0.00037033  0.00438143  0.          0.        ]]",[-0.72874792  1.63845465],[-0.90955895 -0.63188386],[-0.46949989  1.11861753],-1.36551,"[ 1.24857862  1.34407652 -0.04431062 -0.09420444  0.27287574  0.55901468
  0.23714647 -0.06201958  0.9278333  -0.4573117   0.        ]",-0.193837617103
1,"[[-0.07379273  0.05254128  0.03052759  0.06559789]
 [-2.88473603  3.96500001  0.          0.        ]]",[-0.85718299  1.83151215],[-0.90955895 -0.63188386],[-0.79491448  1.10848403],-1.3613,"[ 1.24620793  1.34158374 -0.08662025 -0.04409858  0.27287566  0.55901448
  0.19501565  0.7497509   0.92700537 -0.46825279  0.        ]",-0.194358029049
2,"[[-0.16495222  0.17079444  0.03052759  0.06559789]
 [-6.22010732  7.84736651  0.          0.        ]]",[-0.62440347  0.99225618],[-0.90955895 -0.63188386],[-1.05104291  0.94883442],-1.27891,"[ 1.2312204   1.31632296 -0.21910416  0.10375421  0.27287557  0.55901427
  0.14629718  1.54548175  0.92070901 -0.50747352  0.        ]",-0.195821887125
3,"[[ -0.31291808   0.3656117    0.03052759   0.06559789]
 [ -8.56866839  11.62175828   0.           0.        ]]",[-0.90766202  0.79933424],[-0.90955895 -0.63188386],[-1.06939685  0.66157115],-1.18007,"[ 1.18290416  1.21746013 -0.42941513  0.33986332  0.27287549  0.55901407
  0.11199265  2.31907904  0.89907633 -0.56702792  0.        ]",-0.196580284096
4,"[[ -0.5186305    0.62750493   0.03052759   0.06559789]
 [-11.99123346  14.55771887   0.           0.        ]]",[-0.61798532 -0.32784493],[-0.90955895 -0.63188386],[-0.92324567 -0.38140905],-1.01283,"[ 1.06836608  0.97884299 -0.7044804   0.62890926  0.27287541  0.55901386
  0.06200057  2.92082661  0.84695813 -0.64864078  0.        ]",-0.195192296394
5,"[[ -0.78060533   0.90274574   0.03052759   0.06559789]
 [-14.19899704  12.97157585   0.           0.        ]]",[-0.87085356 -0.32746778],[-0.90955895 -0.63188386],[-0.81965446 -0.80693382],-0.956585,"[ 0.85015873  0.61435319 -1.00906982  0.8780457   0.27287533  0.55901365
  0.02975262  2.59572531  0.75229603 -0.77373189  0.        ]",-0.193475495632
6,"[[ -1.09634185   1.14659178   0.03052759   0.06559789]
 [-17.36423733  11.41809333   0.           0.        ]]",[-0.72407803 -1.23947282],[-0.90955895 -0.63188386],[-0.7096352 -1.3157866],-0.941873,"[ 0.49989972  0.21567985 -1.28117315  1.03708634  0.27287525  0.55901345
 -0.01648082  2.27732029  0.60598863 -0.94477274  0.        ]",-0.194520433132
7,"[[ -1.4689271    1.33295045   0.03052759   0.06559789]
 [-19.88594092   7.23162828   0.           0.        ]]",[-0.29676175 -1.65339938],[-0.90955895 -0.63188386],[-0.70992678 -1.30869389],-0.939826,"[ 0.00943797 -0.12185862 -1.43531845  1.11322427  0.27287516  0.55901324
 -0.05331436  1.41926413  0.39026893 -1.14492649  0.        ]",-0.20062518759
8,"[[ -1.87448057   1.43640307   0.03052759   0.06559789]
 [-20.66674924   3.12728041   0.           0.        ]]",[-0.93529545 -1.54941038],[-0.90955895 -0.63188386],[-0.69121522 -1.0868721 ],-1.12468,"[-0.54395531 -0.31676512 -1.37590624  1.13731224  0.27287508  0.55901304
 -0.06471932  0.57803988  0.0971744  -1.32394703  0.        ]",-0.211345875003
9,"[[ -2.32084427   1.45858569   0.03052759   0.06559789]
 [-23.95854895  -0.89572278   0.           0.        ]]",[-1.32601266 -0.72742892],[-0.90955895 -0.63188386],[-0.99013853 -0.52289009],-1.25879,"[-1.07235969 -0.35898702 -1.04998676  1.14074594  0.272875    0.55901283
 -0.11280138 -0.2465119  -0.29579423 -1.41835445  0.        ]",-0.223934102926
10,"[[ -2.83495449   1.41192965   0.03052759   0.06559789]
 [-27.44073245  -3.7604568    0.           0.        ]]",[-1.78993348  0.84535694],[-0.90955895 -0.63188386],[-1.49491727  0.4641107 ],-0.895458,"[-1.44753755 -0.27033017 -0.42065325  1.13280953  0.27287492  0.55901262
 -0.1636643  -0.83366549 -0.78513383 -1.30392901  0.        ]",-0.232123721281
11,"[[ -3.41802674e+00   1.37102391e+00   3.05275890e-02   6.55978930e-02]
 [ -3.08552563e+01  -3.41646871e-01   0.00000000e+00   0.00000000e+00]]",[-1.36614042  1.63773535],[-0.90955895 -0.63188386],[-1.7579751   0.02089362],-0.794142,"[-1.45952444 -0.19313696  0.42096825  1.12362474  0.27287483  0.55901242
 -0.21353894 -0.13294837 -1.18520699 -0.86101705  0.        ]",-0.22338082429
