timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
13,"[[ -1.74061588   2.01665083   0.07929723   0.08024101]
 [-13.80252452   7.03003866   0.           0.        ]]",0.0655679,"[ -4.36818340e-01  -6.17284326e-01  -1.46817390e+00   1.24725735e+00
   6.90427705e-01   7.07529505e-01   1.06673744e-03   9.12363928e-01
  -1.25790469e-01  -1.04940692e+00   0.00000000e+00]",[-0.44563019 -0.27959147],[-0.17216309  1.38218029],[-0.336384  -0.1469005],-0.149133769713
14,"[[ -2.02077186   2.19557587   0.07929723   0.08024101]
 [-14.21171011  10.84973845   0.           0.        ]]",0.0091991,"[-0.80294195 -0.81024922 -1.34127587  1.08754258  0.6904258   0.70752752
 -0.0083495   1.45799921 -0.27488456 -1.06575584  0.        ]",[-0.49216717 -0.44863167],[-0.80575261 -0.73551277],[-0.336384  -0.1469005],-0.151848515681
15,"[[ -2.33419282   2.38118839   0.07929723   0.08024101]
 [-17.12072886   7.72189526   0.           0.        ]]",-0.129493,"[-1.15597998 -0.98557176 -1.07608969  0.87399028  0.6904239   0.70752554
 -0.07529237  1.0111842  -0.42386664 -1.03888804  0.        ]",[-0.43170828 -0.35930488],[-1.78973674 -2.24973138],[-0.336384  -0.1469005],-0.152282416633
16,"[[ -2.71293301   2.4943553    0.07929723   0.08024101]
 [-20.74121347   3.60845299   0.           0.        ]]",-0.0202819,"[-1.45629723 -1.07746898 -0.6188749   0.72289992  0.69042199  0.70752356
 -0.15860765  0.42357964 -0.57421646 -1.02723438  0.        ]",[-0.33620858 -0.22181329],[-0.52816992 -0.98769957],[-0.336384  -0.1469005],-0.158644048365
17,"[[ -3.14462017   2.52655672   0.07929723   0.08024101]
 [-22.42184039  -0.37505766   0.           0.        ]]",0.0797992,"[-1.58084175 -1.10132026  0.00498824  0.67734718  0.69042009  0.70752157
 -0.19728239 -0.14546389 -0.73984241 -1.0133721   0.        ]",[-0.24051178 -0.09100604],[-0.1130749  -0.74890285],[-0.336384  -0.1469005],-0.169349856461
18,"[[ -3.59309386   2.48936504   0.07929723   0.08024101]
 [-22.42545011  -3.33425989   0.           0.        ]]",0.24297,"[-1.44288264 -1.0736696   0.65062036  0.72985821  0.69041819  0.70751959
 -0.19736507 -0.56818479 -0.92600761 -0.95140678  0.        ]",[-0.15844609  0.02275935],[-0.12731575  0.22527354],[-0.336384  -0.1469005],-0.180325575174
19,"[[ -4.04220228   2.43227814   0.07929723   0.08024101]
 [-22.48521147  -2.37763589   0.           0.        ]]",0.0727552,"[-1.05924053 -1.02855919  1.16825154  0.80757399  0.69041628  0.70751761
 -0.19873994 -0.43152984 -1.08661329 -0.79009439  0.        ]",[-0.14297928  0.00383607],[-0.35821496 -1.00967407],[-0.336384  -0.1469005],-0.183653735617
20,"[[ -4.50166364   2.34545485   0.07929723   0.08024101]
 [-23.45755136  -6.29169275   0.           0.        ]]",0.265244,"[-0.4920817  -0.95405495  1.45757672  0.91856397  0.69041438  0.70751563
 -0.22111542 -0.9906511  -1.18110402 -0.52651147  0.        ]",[-0.17492959  0.21936828],[-1.00623212  0.48456103],[-0.336384  -0.1469005],-0.177242660005
21,"[[ -5.00586606   2.24010265   0.07929723   0.08024101]
 [-26.95106888  -4.2504494    0.           0.        ]]",0.147467,"[ 0.1941471  -0.85482481  1.42682001  1.04049743  0.69041247  0.70751364
 -0.30150931 -0.69905654 -1.12976551 -0.18173401  0.        ]",[-0.3295058   0.16202815],[ 0.33646005  1.15809443],[-0.336384  -0.1469005],-0.154708140516
22,"[[ -5.52616766   2.19564102   0.07929723   0.08024101]
 [-25.08545281  -0.20914089   0.           0.        ]]",0.055656,"[ 0.79660608 -0.81028633  1.02377124  1.08745417  0.69041057  0.70751166
 -0.25857627 -0.12175285 -0.89447447  0.05621837  0.        ]",[-0.44135416 -0.02226388],[-0.68552008  0.53570992],[-0.336384  -0.1469005],-0.115010246545
23,"[[ -6.05012427   2.21275983   0.07929723   0.08024101]
 [-27.30288539   1.91388171   0.           0.        ]]",-0.110465,"[ 1.13538105 -0.82760792  0.34459686  1.06969629  0.69040867  0.70750968
 -0.30960443  0.18152247 -0.59625486  0.08609249  0.        ]",[-0.56625319 -0.12414905],[ 0.60035524 -0.132614  ],[-0.336384  -0.1469005],-0.0677632703004
24,"[[ -6.56691762   2.24536373   0.07929723   0.08024101]
 [-24.38614135   1.34849233   0.           0.        ]]",0.00752568,"[ 1.11755234 -0.85998664 -0.41667669  1.03474633  0.69040676  0.7075077
 -0.24248209  0.10075576 -0.34123923 -0.05318797  0.        ]",[-0.56165844 -0.08710521],[ 0.73501273 -2.02337302],[-0.336384  -0.1469005],-0.0260330224665
25,"[[ -7.02060251   2.23231833   0.07929723   0.08024101]
 [-20.99354893  -2.63965717   0.           0.        ]]",0.0773005,"[ 0.81493264 -0.84712562 -1.00143448  1.04890139  0.69040486  0.70750571
 -0.16440927 -0.46895597 -0.16643387 -0.27208393  0.        ]",[-0.46766481  0.09974866],[ 0.12883109  0.20097932],[-0.336384  -0.1469005],-0.03792040807
26,"[[ -7.43118421   2.18801876   0.07929723   0.08024101]
 [-20.06773221  -1.79310788   0.           0.        ]]",0.101122,"[ 0.36075801 -0.80249243 -1.35839905  1.09520847  0.69040295  0.70750373
 -0.14310348 -0.3480243  -0.07765558 -0.54354614  0.        ]",[-0.46192867  0.06039889],[-0.32858107  0.13072229],[-0.336384  -0.1469005],-0.0785263237517
27,"[[ -7.84160192   2.1576917    0.07929723   0.08024101]
 [-20.9710404   -1.24146324   0.           0.        ]]",0.061227,"[-0.18708771 -0.77110873 -1.48948472  1.12529679  0.69040105  0.70750175
 -0.16389074 -0.2692203  -0.10637722 -0.8349182   0.        ]",[-0.44851756  0.02385749],[-0.62211518 -0.29644488],[-0.336384  -0.1469005],-0.118876571046
28,"[[ -8.28156353   2.12131591   0.07929723   0.08024101]
 [-23.0182541   -2.39234035   0.           0.        ]]",0.114168,"[-0.77501903 -0.73262528 -1.35544247  1.15961465  0.69039915  0.70749977
 -0.21100238 -0.43362455 -0.257084   -1.11187756  0.        ]",[-0.39986926  0.06331509],[ 0.44937416  0.64774891],[-0.336384  -0.1469005],-0.158173405483
29,"[[ -8.7195089    2.09965812   0.07929723   0.08024101]
 [-20.78380992   0.21791829   0.           0.        ]]",0.0939898,"[-1.25241569 -0.7092958  -0.96544021  1.17910938  0.69039724  0.70749778
 -0.15958124 -0.06074294 -0.50462553 -1.27749098  0.        ]",[-0.32376042 -0.05359021],[-0.11621523  1.38355272],[-0.336384  -0.1469005],-0.18860468777
30,"[[ -9.13567814   2.1436849    0.07929723   0.08024101]
 [-20.8330339    4.17158934   0.           0.        ]]",0.0877052,"[-1.52370957 -0.75639108 -0.42432262  1.13872902  0.69039534  0.7074958
 -0.16071372  0.50404801 -0.75217993 -1.27013157  0.        ]",[-0.31062582 -0.22436613],[ 0.06207389 -0.63178213],[-0.336384  -0.1469005],-0.202301509112
31,"[[ -9.54573944   2.2011731    0.07929723   0.08024101]
 [-20.1752315    1.58587529   0.           0.        ]]",0.216448,"[-1.57077264 -0.81588706  0.18028195  1.08172115  0.69039344  0.70749382
 -0.14557551  0.1346713  -0.9580057  -1.15708098  0.        ]",[-0.23310429 -0.13374251],[-0.24640769  0.7197289 ],[-0.336384  -0.1469005],-0.206323796159
32,"[[ -9.95502881   2.2611547    0.07929723   0.08024101]
 [-20.75183652   4.40289229   0.           0.        ]]",0.0363977,"[-1.3917735  -0.87535374  0.7540812   1.01725941  0.69039153  0.70749184
 -0.15884458  0.53708947 -1.10091879 -0.97541533  0.        ]",[-0.22689579 -0.22474456],[ 0.51330545 -0.6149851 ],[-0.336384  -0.1469005],-0.202554917063
33,"[[-10.34555983   2.32389216   0.07929723   0.08024101]
 [-18.30934316   1.87933214   0.           0.        ]]",0.0350488,"[-1.03728861 -0.93447197  1.18668179  0.94464172  0.69038963  0.70748986
 -0.10263535  0.1765904  -1.16366348 -0.77119225  0.        ]",[-0.15159208 -0.12886319],[-0.10580758 -0.65117447],[-0.336384  -0.1469005],-0.192145921931
34,"[[-10.71231367   2.33522518   0.07929723   0.08024101]
 [-18.36580454  -0.7373087    0.           0.        ]]",-0.0664874,"[-0.5888758  -0.94479474  1.43115602  0.93097626  0.69038773  0.70748787
 -0.1039345  -0.19720551 -1.18853887 -0.56414198  0.        ]",[-0.1426874  -0.02442855],[-0.42688422 -1.46116941],[-0.336384  -0.1469005],-0.180640822632
35,"[[-11.09293443   2.2808867    0.07929723   0.08024101]
 [-19.69174472  -4.68342252   0.           0.        ]]",0.0509457,"[-0.07027291 -0.89428921  1.48347093  0.99497062  0.69038582  0.70748589
 -0.13444818 -0.76092042 -1.17224599 -0.31532849  0.        ]",[-0.18876992  0.18004102],[ 1.10196453  2.14109699],[-0.336384  -0.1469005],-0.165514147411
36,"[[-11.44313687   2.2278637    0.07929723   0.08024101]
 [-15.34311032  -0.63230583   0.           0.        ]]",0.0508631,"[ 0.39170376 -0.84267622  1.34375588  1.05363572  0.69038392  0.70748391
 -0.03437256 -0.1822024  -1.07358916 -0.09820014  0.        ]",[-0.24228267  0.01932174],[-0.08599456  0.87865521],[-0.336384  -0.1469005],-0.144198197831
37,"[[-11.75036951   2.25024216   0.07929723   0.08024101]
 [-15.38008493   2.85851976   0.           0.        ]]",-0.258437,"[ 0.73914591 -0.86472707  1.08583225  1.0293366   0.69038202  0.70748193
 -0.03522339  0.31647577 -0.93044742 -0.0012528   0.        ]",[-0.3279928  -0.11525458],[ 1.30705732 -0.98396794],[-0.336384  -0.1469005],-0.120474281857
38,"[[-12.01519815   2.26774586   0.07929723   0.08024101]
 [-11.11692237  -1.09490706   0.           0.        ]]",-0.130001,"[ 0.96874129 -0.88169899  0.78077609  1.00985354  0.69038011  0.70747994
  0.06288544 -0.248288   -0.79411122  0.04163178  0.        ]",[-0.26968598  0.07677798],[ 1.0489412   0.65701668],[-0.336384  -0.1469005],-0.0986772809842
39,"[[-12.19561073   2.2721625    0.07929723   0.08024101]
 [ -6.93828203   1.5278736    0.           0.        ]]",-0.116633,"[ 1.07906945 -0.88594043  0.54033411  1.00486937  0.69037821  0.70747796
  0.15904915  0.12638807 -0.69679472  0.05278609  0.        ]",[-0.27567175 -0.01130077],[-0.71177185 -1.47911473],[-0.336384  -0.1469005],-0.0831400741004
40,"[[-12.36126807   2.26268743   0.07929723   0.08024101]
 [ -9.61847869  -2.4621082    0.           0.        ]]",-0.0583016,"[ 1.14375389 -0.87681267  0.30392522  1.01551783  0.6903763   0.70747598
  0.09736887 -0.44359929 -0.60192481  0.05390197  0.        ]",[-0.29706445  0.15583272],[-0.39157491 -0.02264015],[-0.336384  -0.1469005],-0.0679226699067
41,"[[-12.56727834   2.21303193   0.07929723   0.08024101]
 [-10.97800964  -2.50332081   0.           0.        ]]",-0.0212491,"[  1.17260415e+00  -8.27833111e-01  -9.06004351e-04   1.06933607e+00
   6.90374401e-01   7.07473997e-01   6.60814352e-02  -4.49485707e-01
  -4.64315037e-01   4.72601176e-02   0.00000000e+00]",[-0.35023421  0.15867724],[ 0.20609012 -0.14693435],[-0.336384  -0.1469005],-0.045777809484
42,"[[-12.77647047   2.15762094   0.07929723   0.08024101]
 [ -9.94464196  -3.03599428   0.           0.        ]]",0.000320807,"[  1.14232575e+00  -7.70993865e-01  -3.10318448e-01   1.12530320e+00
   6.90372498e-01   7.07472015e-01   8.98625249e-02  -5.25579684e-01
  -3.21170884e-01   8.93923254e-04   0.00000000e+00]",[-0.35897884  0.19833192],[-0.44003889  0.28662672],[-0.336384  -0.1469005],-0.021994724493
43,"[[-12.99086388   2.10888801   0.07929723   0.08024101]
 [-11.48956205  -1.84130069   0.           0.        ]]",0.0667255,"[ 1.05040804 -0.719235   -0.61325116  1.17082809  0.69037059  0.70747003
  0.05430856 -0.35491039 -0.18929955 -0.09239405  0.        ]",[-0.40250278  0.13402268],[-0.506602   -0.60120444],[-0.336384  -0.1469005],-0.0121522758985
44,"[[-13.2384897    2.04853882   0.07929723   0.08024101]
 [-13.26703281  -4.1858333    0.           0.        ]]",0.0652687,"[ 0.87316086 -0.65303556 -0.92733578  1.2222428   0.69036869  0.70746805
  0.01340282 -0.6898384  -0.0604037  -0.24950809  0.        ]",[-0.39768165  0.28091359],[-0.66795823  0.18069908],[-0.336384  -0.1469005],-0.0400437114373
45,"[[-13.52771969   1.97282649   0.07929723   0.08024101]
 [-15.64802766  -3.38810339   0.           0.        ]]",0.0451769,"[ 0.58392386 -0.5670415  -1.22135037  1.27871448  0.69036679  0.70746607
 -0.0413921  -0.57587657  0.03925235 -0.49051014  0.        ]",[-0.41400862  0.24193105],[-0.7547252   2.17794659],[-0.336384  -0.1469005],-0.0779700894525
46,"[[-13.8675471    1.94545664   0.07929723   0.08024101]
 [-18.32588387   0.63763949   0.           0.        ]]",0.220905,"[  1.62577565e-01  -5.35234943e-01  -1.43577536e+00   1.29686640e+00
   6.90364884e-01   7.07464087e-01  -1.03018820e-01  -7.74868253e-04
   3.29305188e-02  -7.81491446e-01   0.00000000e+00]",[-0.45115271  0.01454189],[-0.02911816 -0.85868566],[-0.336384  -0.1469005],-0.116055284924
47,"[[-14.23157825   1.92395534   0.07929723   0.08024101]
 [-18.07796662  -2.77638687   0.           0.        ]]",0.142196,"[-0.33391978 -0.51000542 -1.48296354  1.31026867  0.69036298  0.7074621
 -0.09731318 -0.48848895 -0.07639472 -1.06916194  0.        ]",[-0.35878855  0.18767639],[-0.24852954  0.19169664],[-0.336384  -0.1469005],-0.152667962791
48,"[[-14.59941466   1.87658169   0.07929723   0.08024101]
 [-18.70360891  -1.96370493   0.           0.        ]]",0.241643,"[-0.81809957 -0.45372715 -1.3332134   1.33711519  0.69036108  0.70746012
 -0.11171125 -0.37239125 -0.2795734  -1.31587254  0.        ]",[-0.31714696  0.14274091],[ 0.529424   0.0979604],[-0.336384  -0.1469005],-0.187507274049
49,"[[-14.94874572   1.84157341   0.07929723   0.08024101]
 [-16.23773562  -1.53848433   0.           0.        ]]",0.128785,"[-1.20277185 -0.41158621 -1.02521534  1.3545463   0.69035917  0.70745814
 -0.05496239 -0.31164498 -0.54117863 -1.4476304   0.        ]",[-0.22603925  0.12878475],[-1.47968074  0.25411071],[-0.336384  -0.1469005],-0.213601582646
