timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -0.88870692   1.83138371   0.15252612   0.11406211]
 [-10.55106175   4.87133893   0.           0.        ]]",0.301239,"[ 0.69488477 -0.52537653 -1.13955816  1.17733704  1.33070923  1.00421048
  0.12494023  0.65276293 -0.31504529 -0.70611098  0.        ]",[-0.54392296 -0.36113378],[-0.42123857 -0.94254021],[-0.48896614 -0.26489019],-0.105645130862
11,"[[ -1.11436006   1.89039429   0.15252612   0.11406211]
 [-12.00937003   1.0424554    0.           0.        ]]",0.253555,"[ 0.43369357 -0.60120011 -1.31912951  1.14908676  1.33070543  1.0042084
  0.09806285  0.03869341 -0.34614304 -0.8711165   0.        ]",[-0.52991331 -0.10079336],[-0.88343165 -0.67867437],[-0.48896614 -0.26489019],-0.130261730136
12,"[[ -1.387244     1.88407033   0.15252612   0.11406211]
 [-15.26811215  -1.66588809   0.           0.        ]]",0.144657,"[ 0.07808119 -0.59313898 -1.44573344  1.15237772  1.33070163  1.00420632
  0.03800267 -0.39566585 -0.39265662 -1.09834942  0.        ]",[-0.52213246  0.15664819],[-1.63095869  0.49595188],[-0.48896614 -0.26489019],-0.164303166946
13,"[[ -1.72928822   1.87077916   0.15252612   0.11406211]
 [-18.92417231   0.33003205   0.           0.        ]]",0.292729,"[-0.39062578 -0.57614425 -1.45203892  1.15908968  1.33069783  1.00420424
 -0.02938027 -0.07556306 -0.52580708 -1.35414434  0.        ]",[-0.58749592 -0.10003337],[ 0.56234227  0.05814014],[-0.48896614 -0.26489019],-0.206045967957
14,"[[ -2.0816826    1.87960769   0.15252612   0.11406211]
 [-16.32393046   0.55214725   0.           0.        ]]",0.206341,"[-0.84661963 -0.58743951 -1.28165888  1.15465811  1.33069403  1.00420216
  0.01854349 -0.03994048 -0.73469608 -1.53273532  0.        ]",[-0.61456406 -0.1484957 ],[ 0.81146887 -0.09107088],[-0.48896614 -0.26489019],-0.242212788372
15,"[[ -2.37269409   1.88690967   0.15252612   0.11406211]
 [-12.78898484   0.17936699   0.           0.        ]]",-0.0119865,"[-1.16297881 -0.59675756 -1.01982616  1.15089843  1.33069022  1.00420008
  0.0836943  -0.09972644 -0.93874945 -1.61207633  0.        ]",[-0.62412477 -0.112638  ],[-1.14797391 -0.93809701],[-0.48896614 -0.26489019],-0.267140772479
16,"[[ -2.66564206   1.85318855   0.15252612   0.11406211]
 [-16.49336493  -3.53916073   0.           0.        ]]",-0.046185,"[-1.39733441 -0.55354349 -0.66893652  1.16753365  1.33068642  1.004198
  0.01542055 -0.69609916 -1.17437352 -1.64481622  0.        ]",[-0.69835001  0.34728658],[-0.82421573  1.17090807],[-0.48896614 -0.26489019],-0.291461883488
17,"[[ -3.02496714   1.82282673   0.15252612   0.11406211]
 [-19.42946212   0.48947806   0.           0.        ]]",-0.410575,"[-1.54103098 -0.51426944 -0.16319598  1.18094818  1.33068262  1.00419592
 -0.03869333 -0.04998968 -1.45762218 -1.56653781  0.        ]",[-0.73393601 -0.09946838],[-0.93708062 -0.32131974],[-0.48896614 -0.26489019],-0.311700121849
18,"[[ -3.44691043   1.81973984   0.15252612   0.11406211]
 [-22.75375305  -0.79398931   0.           0.        ]]",-0.511107,"[-1.4866911  -0.51025798  0.45371027  1.18222593  1.33067882  1.00419384
 -0.09996185 -0.25583094 -1.7130741  -1.33037293  0.        ]",[-0.78449059  0.04256976],[-1.48658577 -0.33173421],[-0.48896614 -0.26489019],-0.319586096345
19,"[[ -3.93717525   1.7908187    0.15252612   0.11406211]
 [-26.26098175  -2.09391528   0.           0.        ]]",-0.590212,"[-1.13706158 -0.47253227  1.06575879  1.19346922  1.33067502  1.00419176
 -0.164602   -0.46431172 -1.88557552 -0.92685212  0.        ]",[-0.82801759  0.24946883],[-1.43016268 -0.21393142],[-0.48896614 -0.26489019],-0.312959597181
20,"[[ -4.49688505   1.74082968   0.15252612   0.11406211]
 [-29.69848435  -2.9024313    0.           0.        ]]",-0.598814,"[-0.4677412  -0.40676629  1.45427845  1.20967877  1.33067122  1.00418969
 -0.22795706 -0.59398032 -1.84562742 -0.39828694  0.        ]",[-0.85219145  0.45707667],[-0.9179521 -0.1650931],[-0.48896614 -0.26489019],-0.281815612555
21,"[[ -5.12140076   1.67676246   0.15252612   0.11406211]
 [-32.74288514  -3.50242869   0.           0.        ]]",-0.237041,"[ 0.37442589 -0.32167282  1.36645694  1.22442399  1.33066742  1.00418761
 -0.28406698 -0.69020664 -1.4913659   0.06923611  0.        ]",[-0.85881662  0.68352973],[-0.57573874  1.30407326],[-0.48896614 -0.26489019],-0.217998787079
22,"[[ -5.7926194    1.64709194   0.15252612   0.11406211]
 [-34.37374556   0.52188416   0.           0.        ]]",-0.252836,"[ 1.04145104 -0.28204607  0.70600467  1.22893996  1.33066362  1.00418553
 -0.31412445 -0.04478837 -0.91594703  0.17424316  0.        ]",[-0.86310744  0.31288654],[ 0.30073971  0.06607848],[-0.48896614 -0.26489019],-0.126065444686
23,"[[ -6.46132957   1.65999886   0.15252612   0.11406211]
 [-32.50350994   0.76808055   0.           0.        ]]",0.033922,"[ 1.182063   -0.29929668 -0.25322455  1.22715125  1.33065982  1.00418345
 -0.27965444 -0.00530341 -0.43387771 -0.15496441  0.        ]",[-0.74256659  0.27301037],[-1.4834193   0.30914953],[-0.48896614 -0.26489019],-0.0495926410891
24,"[[ -7.14466088   1.68744583   0.15252612   0.11406211]
 [-35.81864633   1.97243625   0.           0.        ]]",0.116565,"[ 0.72367938 -0.33591129 -1.11372587  1.22242832  1.33065602  1.00418137
 -0.3407543   0.18785104 -0.24174492 -0.74982453  0.        ]",[-0.69455206  0.00900638],[-1.64035875 -0.8424233 ],[-0.48896614 -0.26489019],-0.109820529035
25,"[[ -7.89362956   1.69298103   0.15252612   0.11406211]
 [-39.06722306  -1.40782876   0.           0.        ]]",0.286199,"[-0.22785067 -0.34328164 -1.46941755  1.22132149  1.33065222  1.00417929
 -0.40062738 -0.35427621 -0.44928149 -1.40627836  0.        ]",[-0.66837001  0.27108893],[-0.29162175  0.3227835 ],[-0.48896614 -0.26489019],-0.210202293272
26,"[[ -8.67879608   1.67786181   0.15252612   0.11406211]
 [-39.44823417  -0.10844747   0.           0.        ]]",0.0343266,"[-1.18465096 -0.3231371  -0.99519162  1.22421259  1.33064842  1.00417721
 -0.4076492  -0.14588081 -1.03619916 -1.74439255  0.        ]",[-0.81624067  0.09402689],[-1.13664608  0.90253719],[-0.48896614 -0.26489019],-0.291782073989
27,"[[ -9.49964712   1.71150402   0.15252612   0.11406211]
 [-42.62649399   3.46058451   0.           0.        ]]",-0.421493,"[-1.54652122 -0.36790867  0.11963155  1.21725188  1.33064462  1.00417513
 -0.46622629  0.42652191 -1.65762225 -1.48457708  0.        ]",[-0.97085381 -0.37850133],[-1.3902777   0.21637777],[-0.48896614 -0.26489019],-0.326855925413
28,"[[-10.38343837   1.78854698   0.15252612   0.11406211]
 [-45.74232557   4.24092329   0.           0.        ]]",-0.513478,"[-0.96457346 -0.46955554  1.219851    1.19426684  1.33064082  1.00417305
 -0.52365272  0.55167242 -1.89681358 -0.77937825  0.        ]",[-1.02309239 -0.52927041],[-2.83582624 -0.50548037],[-0.48896614 -0.26489019],-0.306014694094
29,"[[-11.32892508   1.85235276   0.15252612   0.11406211]
 [-48.79607151   2.14644829   0.           0.        ]]",-0.466881,"[ 0.27735186 -0.55246227  1.40705119  1.16788337  1.33063701  1.00417097
 -0.5799348   0.21575866 -1.56399733 -0.09780071  0.        ]",[-1.01583493 -0.29656181],[-0.28876914  0.42187174],[-0.48896614 -0.26489019],-0.230077523834
30,"[[-12.30663756   1.91151643   0.15252612   0.11406211]
 [-48.97467774   3.76454514   0.           0.        ]]",-0.30371,"[ 1.15767037 -0.62798919  0.38893642  1.13756991  1.33063321  1.00416889
 -0.58322585  0.47526994 -0.88326583  0.01352326  0.        ]",[-0.94853294 -0.49568918],[-0.60391458 -0.44918869],[-0.48896614 -0.26489019],-0.118055507139
31,"[[-13.30040046   1.96811622   0.15252612   0.11406211]
 [-50.39676703   1.9015799    0.           0.        ]]",0.0770355,"[ 0.84922462 -0.69877864 -0.98213788  1.10340199  1.33062941  1.00416682
 -0.60943522  0.17648541 -0.41922176 -0.53170545  0.        ]",[-0.7991215 -0.4507319],[-0.41506985  0.25091041],[-0.48896614 -0.26489019],-0.0878769491574
32,"[[-14.31482225   2.0156367    0.15252612   0.11406211]
 [-51.04331824   2.84730829   0.           0.        ]]",0.105317,"[-0.41662937 -0.75693797 -1.44729181  1.07089273  1.33062561  1.00416474
 -0.62135079  0.32816211 -0.55438388 -1.25924337  0.        ]",[-0.80394709 -0.6748805 ],[-0.13368588  0.09266755],[-0.48896614 -0.26489019],-0.194323315247
33,"[[-15.33087351   2.07559777   0.15252612   0.11406211]
 [-50.56341472   3.14788119   0.           0.        ]]",-0.175964,"[-1.45362267 -0.82844779 -0.53582844  1.02501598  1.33062181  1.00416266
 -0.61250491  0.37636796 -1.14277489 -1.51515091  0.        ]",[-0.94429827 -0.76381671],[ 0.19012918 -0.75548537],[-0.48896614 -0.26489019],-0.273029584685
34,"[[-16.32455549   2.10782098   0.15252612   0.11406211]
 [-48.81043242   0.08478951   0.           0.        ]]",-0.426809,"[-1.29678373 -0.86592951  0.86451826  0.99817439  1.33061801  1.00416058
 -0.58019519 -0.1148952  -1.64445238 -1.13897167  0.        ]",[-0.96559036 -0.44369385],[ 1.13455212  0.60845285],[-0.48896614 -0.26489019],-0.294103091091
35,"[[-17.25135903   2.13358659   0.15252612   0.11406211]
 [-43.88644332   2.48408501   0.           0.        ]]",-0.481207,"[-0.21098406 -0.89538872  1.48794245  0.97563595  1.33061421  1.0041585
 -0.48944132  0.26990754 -1.66764222 -0.51860819  0.        ]",[-0.87831438 -0.60153162],[-1.37609081  0.19065727],[-0.48896614 -0.26489019],-0.257899346185
36,"[[-18.16009885   2.19027753   0.15252612   0.11406211]
 [-46.97729006   3.18255266   0.           0.        ]]",-0.527691,"[ 0.88931864 -0.9585088   0.95011855  0.92276175  1.33061041  1.00415642
 -0.54640753  0.38192861 -1.27101523 -0.15326872  0.        ]",[-0.89397573 -0.68026066],[-0.90128214 -0.5597777 ],[-0.48896614 -0.26489019],-0.182942723622
37,"[[-19.12611943   2.23097871   0.15252612   0.11406211]
 [-49.61586546   0.89507813   0.           0.        ]]",-0.228633,"[ 1.15153082 -1.00229356 -0.39503402  0.88208988  1.33060661  1.00415434
 -0.59503793  0.01505891 -0.75803403 -0.27236512  0.        ]",[-0.80768991 -0.54095924],[-0.94672124  0.20692785],[-0.48896614 -0.26489019],-0.105144515376
38,"[[-20.14618996   2.25683707   0.15252612   0.11406211]
 [-52.3820213    1.68798278   0.           0.        ]]",-0.025332,"[ 0.19958336 -1.0294069  -1.4153228   0.8551077   1.33060281  1.00415226
 -0.64601967  0.14222651 -0.54388889 -0.82606174  0.        ]",[-0.78500617 -0.77031171],[-1.19341541 -0.51684015],[-0.48896614 -0.26489019],-0.135426312799
39,"[[-21.22314919   2.26963426   0.15252612   0.11406211]
 [-55.30404561  -0.40146056   0.           0.        ]]",-0.113698,"[-1.16382377 -1.04261499 -1.01887093  0.84143216  1.33059901  1.00415018
 -0.69987411 -0.19288302 -0.86505857 -1.33799139  0.        ]",[-0.89604998 -0.62216079],[-1.37330016 -1.01442285],[-0.48896614 -0.26489019],-0.226362519562
40,"[[-22.35795772   2.2218517    0.15252612   0.11406211]
 [-58.16697647  -4.36384128   0.           0.        ]]",0.0484977,"[-1.45876354 -0.99258412  0.53958125  0.89139824  1.33059521  1.00414811
 -0.75263929 -0.82837794 -1.47472037 -1.26154471  0.        ]",[-1.01772928 -0.09779397],[-0.13400957  0.83934542],[-0.48896614 -0.26489019],-0.282863659947
41,"[[-23.51505649   2.16866862   0.15252612   0.11406211]
 [-57.54521662  -0.9658255    0.           0.        ]]",-0.39378,"[-0.23780106 -0.93472249  1.4868705   0.94343306  1.33059141  1.00414603
 -0.7411785  -0.28339532 -1.65831587 -0.55262244  0.        ]",[-0.98438346 -0.31474063],[-1.44174929 -0.66135796],[-0.48896614 -0.26489019],-0.257942309282
42,"[[-24.69424109   2.12314722   0.15252612   0.11406211]
 [-60.36363371  -3.57787113   0.           0.        ]]",-0.214532,"[ 1.07357561 -0.88349446  0.63714228  0.98486934  1.33058761  1.00414395
 -0.79312318 -0.70232108 -1.10259766 -0.08033794  0.        ]",[-0.91274631  0.05616619],[-1.3650325  -1.10109898],[-0.48896614 -0.26489019],-0.154419252098
43,"[[-25.9292169    2.01243284   0.15252612   0.11406211]
 [-63.12433392  -7.48091612   0.           0.        ]]",0.140126,"[ 0.78966838 -0.75303641 -1.04875893  1.07317228  1.33058381  1.00414187
 -0.84400395 -1.32829837 -0.43413261 -0.56715125  0.        ]",[-0.75357366  0.47713947],[ 0.65324506 -0.25804569],[-0.48896614 -0.26489019],-0.0935968120076
44,"[[-27.15318385   1.85389189   0.15252612   0.11406211]
 [-59.28510384  -8.37006929   0.           0.        ]]",0.23049,"[-0.7718183  -0.55442048 -1.32351264  1.16713517  1.33058001  1.00413979
 -0.7732421  -1.47089829 -0.69713463 -1.52574592  0.        ]",[-0.81027353  0.67799896],[-0.72360604  0.41863736],[-0.48896614 -0.26489019],-0.238960767845
45,"[[-28.35581038   1.7046352    0.15252612   0.11406211]
 [-60.97205537  -6.5618428    0.           0.        ]]",-0.112957,"[-1.54580492 -0.35875605  0.12937533  1.21878556  1.33057621  1.00413771
 -0.80433283 -1.18088762 -1.66627354 -1.48063576  0.        ]",[-1.08177567  0.66561115],[ 0.11622058  0.92310788],[-0.48896614 -0.26489019],-0.327550771008
46,"[[-29.55850738   1.61121445   0.15252612   0.11406211]
 [-59.3035873   -2.7926735    0.           0.        ]]",-0.31931,"[-0.56258376 -0.23398249  1.42813741  1.23238358  1.33057241  1.00413563
 -0.77358011 -0.57637855 -1.90122861 -0.36901566  0.        ]",[-1.13477433  0.48345894],[-1.09598264  0.671578  ],[-0.48896614 -0.26489019],-0.289941438217
47,"[[-30.77250761   1.58244298   0.15252612   0.11406211]
 [-62.087397    -0.09371515   0.           0.        ]]",-0.0170938,"[ 0.92851196 -0.19540895  0.89658213  1.23363378  1.33056861  1.00413355
 -0.82488695 -0.14351278 -1.01435279  0.22439699  0.        ]",[-1.10011292  0.34004104],[-0.87131382 -0.40139229],[-0.48896614 -0.26489019],-0.143421866895
48,"[[-32.03652056   1.56447299   0.15252612   0.11406211]
 [-64.30635024  -1.69814124   0.           0.        ]]",0.195756,"[ 0.94707902 -0.17130815 -0.8514216   1.23371062  1.33056481  1.00413147
 -0.86578282 -0.40083438 -0.20394545 -0.57212456  0.        ]",[-0.84917688  0.49907088],[-1.47999826  0.45218617],[-0.48896614 -0.26489019],-0.0833947115936
49,"[[-33.34958478   1.54863173   0.15252612   0.11406211]
 [-66.99129679   0.10773968   0.           0.        ]]",0.238581,"[-0.66206566 -0.15006433 -1.37423681  1.23332977  1.33056101  1.0041294
 -0.91526723 -0.11120208 -0.68833213 -1.707284    0.        ]",[-0.88888311  0.16882116],[-1.1755267  0.3959836],[-0.48896614 -0.26489019],-0.263329347669
