timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[-0.05801518 -0.00423511 -0.14940487 -0.15039643]
 [-0.00213964 -0.00317805  0.          0.        ]]",[-2.11442102 -2.30027779],[-0.60478097 -0.35467505],[-1.485358  -2.0150094],-1.30969,"[ 1.22411322  1.20213372 -0.06905079 -0.25420708 -1.28485867 -1.30905104
  0.27586608 -0.10065572  2.01149994  0.93637588  0.        ]",-0.384544378158
1,"[[-0.09773261 -0.04401043 -0.14940487 -0.15039643]
 [-3.9564441  -3.96116835  0.          0.        ]]",[-0.59680442 -1.90206064],[-0.60478097 -0.35467505],[-1.51086187 -1.27209234],-1.36349,"[ 1.21985433  1.20066342 -0.12736353 -0.31063318 -1.28485654 -1.30904882
  0.21112856 -0.80759088  2.00428684  0.8521861   0.        ]",-0.379064599139
2,"[[-0.19974901 -0.16216582 -0.14940487 -0.15039643]
 [-6.23762534 -7.84143848  0.          0.        ]]",[-1.66985599 -2.09855564],[-0.60478097 -0.35467505],[-1.43907082 -0.48633426],-1.38803,"[ 1.19903123  1.1820607  -0.27588492 -0.47732389 -1.28485442 -1.30904661
  0.17378237 -1.5006424   1.95897786  0.62928683  0.        ]",-0.3620731106
3,"[[ -0.36294214  -0.35714949  -0.14940487  -0.15039643]
 [-10.06903068 -11.64424529   0.           0.        ]]",[-1.09773789 -0.52352984],[-0.60478097 -0.35467505],[-1.31122255  0.35339838],-1.43059,"[ 1.13666856  1.10554975 -0.50652204 -0.74433186 -1.2848523  -1.3090444
  0.11105687 -2.1798529   1.81039334  0.30151668  0.        ]",-0.32832915103
4,"[[ -0.60201778  -0.60850379  -0.14940487  -0.15039643]
 [-13.82620195 -13.48501683   0.           0.        ]]",[-1.17561599  0.95009517],[-0.60478097 -0.35467505],[-1.24605429  0.90807843],-1.26242,"[ 0.98419347  0.92738403 -0.81768537 -1.05942859 -1.28485017 -1.30904218
  0.04954668 -2.50862044  1.47975824 -0.0413978   0.        ]",-0.270761380367
5,"[[ -0.91551998  -0.83776136  -0.14940487  -0.15039643]
 [-17.5117552   -9.45411223   0.           0.        ]]",[-1.74969851  0.44017005],[-0.60478097 -0.35467505],[-1.40249205  0.48962182],-0.586199,"[ 0.68821096  0.69566943 -1.15136999 -1.3028173  -1.28484805 -1.30903997
 -0.01079101 -1.78866102  0.99730741 -0.22702988  0.        ]",-0.193955977388
6,"[[ -1.301996    -1.00745554  -0.14940487  -0.15039643]
 [-21.12384488  -7.52165888   0.           0.        ]]",[-1.43724551  0.4500923 ],[-0.60478097 -0.35467505],[-1.46562123  0.48560864],-0.0965307,"[ 0.2145055   0.48884706 -1.40351861 -1.4480327  -1.28484593 -1.30903775
 -0.06992601 -1.44350568  0.46521267 -0.16234293  0.        ]",-0.105506950305
7,"[[ -1.75999787  -1.13848465  -0.14940487  -0.15039643]
 [-24.66454205  -5.58758831   0.           0.        ]]",[-1.1631951   0.12532444],[-0.60478097 -0.35467505],[-1.58022022  0.50128007],0.013913,"[-0.41055048  0.31274873 -1.43012049 -1.53675912 -1.28484381 -1.30903554
 -0.1278922  -1.098063   -0.00427118  0.190663    0.        ]",-0.0350508129462
8,"[[ -2.28810761  -1.24411194  -0.14940487  -0.15039643]
 [-28.13490341  -4.97704655   0.           0.        ]]",[-1.10641526  0.96213518],[-0.60478097 -0.35467505],[-1.71994805  0.72597814],-0.0401372,"[-1.05715012  0.16263655 -1.09347897 -1.59226053 -1.28484168 -1.30903332
 -0.1847069  -0.98901393 -0.25611571  0.79772851  0.        ]",-0.118305352577
9,"[[ -2.88494185  -1.304397    -0.14940487  -0.15039643]
 [-31.53702997  -1.06435607   0.           0.        ]]",[-1.77332454  0.66777891],[-0.60478097 -0.35467505],[-1.85859382  0.32690728],-0.0710838,"[-1.48411848  0.07439807 -0.35749512 -1.61725275 -1.28483956 -1.30903111
 -0.24040448 -0.29017458 -0.16123339  1.48572918  0.        ]",-0.220315499296
10,"[[ -3.54913163  -1.29889086  -0.14940487  -0.15039643]
 [-34.87071732   1.60622221   0.           0.        ]]",[-1.15893074  1.2226898 ],[-0.60478097 -0.35467505],[-1.88140476 -0.11277667],-0.342329,"[-1.41639984  0.08252292  0.600079   -1.61517129 -1.28483744 -1.3090289
 -0.29498161  0.18681313  0.28820474  2.00957258  0.        ]",-0.307676126692
11,"[[ -4.27932727  -1.22729607  -0.14940487  -0.15039643]
 [-38.13776334   5.54029682   0.           0.        ]]",[-1.99421031 -1.62983579],[-0.60478097 -0.35467505],[-1.78109086 -1.04067135],-0.16896,"[-0.72961987  0.1869449   1.35314582 -1.58440214 -1.28483531 -1.30902668
 -0.34846771  0.8894715   0.97038473  2.13757601  0.        ]",-0.368574480595
12,"[[ -5.07419067  -1.1572482   -0.14940487  -0.15039643]
 [-41.3380854    1.47817495   0.           0.        ]]",[-1.55645102 -0.22482882],[-0.60478097 -0.35467505],[-1.84267724 -0.44269907],-0.460271,"[ 0.33629145  0.28655794  1.3937551  -1.54767065 -1.28483319 -1.30902447
 -0.40086142  0.1639416   1.62436405  1.68078215  0.        ]",-0.386170952086
13,"[[ -5.93244105  -1.13683078  -0.14940487  -0.15039643]
 [-44.47654306   0.56677109   0.           0.        ]]",[-2.11206013  0.07852914],[-0.60478097 -0.35467505],[-1.68430138 -0.44781041],-0.593728,"[  1.14254233e+00   3.15046301e-01   5.22380601e-01  -1.53575353e+00
  -1.28483107e+00  -1.30902225e+00  -4.52242299e-01   1.15696065e-03
   1.78308336e+00   7.31180040e-01   0.00000000e+00]",-0.33838281917
14,"[[ -6.85284208  -1.12239845  -0.14940487  -0.15039643]
 [-47.5532885    0.87560845   0.           0.        ]]",[-1.20355071 -0.64527997],[-0.60478097 -0.35467505],[-1.54765713 -0.68545437],-0.187423,"[ 1.00884787  0.33502246 -0.77797084 -1.52700477 -1.28482894 -1.30902004
 -0.50261283  0.05631799  1.17728    -0.06509426  0.        ]",-0.220677092949
15,"[[ -7.83416185  -1.13059538  -0.14940487  -0.15039643]
 [-50.56881863  -1.68656465   0.           0.        ]]",[-1.64004512 -0.53624468],[-0.60478097 -0.35467505],[-1.63361347 -0.04246354],-0.00476915,"[-0.12410404  0.32369321 -1.45611273 -1.53200148 -1.28482682 -1.30901783
 -0.55198114 -0.40130865  0.17006452  0.03011513  0.        ]",-0.0528478872634
16,"[[ -8.87520532  -1.18518244  -0.14940487  -0.15039643]
 [-53.52586456  -3.76497295   0.           0.        ]]",[-1.34874209  0.78682477],[-0.60478097 -0.35467505],[-1.92152083  0.74612778],-0.134473,"[-1.32635791  0.24716708 -0.75290119 -1.56307922 -1.2848247  -1.30901561
 -0.60039193 -0.7725303  -0.29427595  1.10745604  0.        ]",-0.165274126646
17,"[[ -9.97481905  -1.22834731  -0.14940487  -0.15039643]
 [-56.42561308  -0.56194515   0.           0.        ]]",[-2.61963301  0.45581056],[-0.60478097 -0.35467505],[-2.12240314  0.42939413],-0.247097,"[-1.32601837  0.18542798  0.78619084 -1.58488396 -1.28482257 -1.3090134
 -0.64786464 -0.20044044  0.37453929  2.08466078  0.        ]",-0.32222414888
18,"[[-11.13183646  -1.22122438  -0.14940487  -0.15039643]
 [-59.26651821   1.26835687   0.           0.        ]]",[-2.45508797 -0.67124234],[-0.60478097 -0.35467505],[-2.02434134 -0.03657007],-0.23245,"[ 0.03575944  0.1956849   1.47544866 -1.58145232 -1.28482045 -1.30901118
 -0.69437394  0.12646817  1.47907896  1.83477061  0.        ]",-0.384139992186
19,"[[-12.34509528  -1.22262146  -0.14940487  -0.15039643]
 [-62.05031684  -1.39894576   0.           0.        ]]",[-2.05196178  0.0998293 ],[-0.60478097 -0.35467505],[-1.70462275  0.14464095],-0.53971,"[ 1.19283563  0.19367505  0.33957883 -1.5821266  -1.28481833 -1.30900897
 -0.73994826 -0.34993654  1.69426279  0.55003384  0.        ]",-0.316478312474
20,"[[-13.6134936   -1.24618725  -0.14940487  -0.15039643]
 [-64.78039188  -0.95884339   0.           0.        ]]",[-1.67193004 -0.51548385],[-0.60478097 -0.35467505],[-1.58631313  0.01712261],-0.0941424,"[ 0.53759892  0.15962469 -1.25903639 -1.59316168 -1.28481621 -1.30900675
 -0.78464298 -0.27132995  0.6141683  -0.10495922  0.        ]",-0.128048718931
21,"[[-14.93594835  -1.28546796  -0.14940487  -0.15039643]
 [-67.45638133  -2.96227217   0.           0.        ]]",[-1.66003755  1.30945979],[-0.60478097 -0.35467505],[-1.88233483  0.7846806 ],-0.141588,"[-1.13863872  0.10227466 -1.01101223 -1.60989483 -1.28481408 -1.30900454
 -0.82845217 -0.62916074 -0.25623312  0.91579735  0.        ]",-0.135872274029
22,"[[-16.31140654  -1.30419552  -0.14940487  -0.15039643]
 [-70.08030476   1.0763236    0.           0.        ]]",[-2.60466307  1.26106702],[-0.60478097 -0.35467505],[-2.140239    0.36673802],-0.215895,"[-1.28589995  0.07469282  0.85210854 -1.61713252 -1.28481196 -1.30900233
 -0.87140887  0.09217088  0.47434205  2.08901366  0.        ]",-0.327709190368
23,"[[-17.73879883  -1.24293879  -0.14940487  -0.15039643]
 [-72.64997775   5.03634515   0.           0.        ]]",[-0.96915645 -0.96161425],[-0.60478097 -0.35467505],[-1.95349789 -0.68794966],-0.0580458,"[ 0.4603303   0.16433482  1.33598504 -1.59167359 -1.28480984 -1.30900011
 -0.91347734  0.79946808  1.6736053   1.52028929  0.        ]",-0.377577615984
24,"[[-19.21582258  -1.18118931  -0.14940487  -0.15039643]
 [-75.04477768   1.15170651   0.           0.        ]]",[-0.84116499 -0.26384394],[-0.60478097 -0.35467505],[-1.65192628 -0.3918891 ],-0.24986,"[ 1.13503935  0.25282558 -0.51109145 -1.56090957 -1.28480771 -1.3089979
 -0.95268277  0.10563396  1.32781103  0.05031108  0.        ]",-0.245385751936
25,"[[-20.735209    -1.1686315   -0.14940487  -0.15039643]
 [-76.88782982   0.10772083   0.           0.        ]]",[-2.30418354  0.21557354],[-0.60478097 -0.35467505],[-1.79532611  0.02162373],-0.109099,"[-0.57809752  0.27056118 -1.38400177 -1.55403411 -1.28480559 -1.30899568
 -0.98285518 -0.08083205 -0.09435507  0.32385865  0.        ]",-0.0465690496
26,"[[-22.29740372  -1.15768658  -0.14940487  -0.15039643]
 [-79.32343538   0.98408512   0.           0.        ]]",[-2.64867224  1.3839653 ],[-0.60478097 -0.35467505],[-2.19816351  0.24801745],-0.212515,"[-1.46513244  0.28594189  0.46037002 -1.54787333 -1.28480347 -1.30899347
 -1.0227285   0.07569524  0.10691655  1.94895642  0.        ]",-0.292990251018
27,"[[-23.90782306  -1.09821216  -0.14940487  -0.15039643]
 [-81.71013859   4.95027531   0.           0.        ]]",[-1.41324162 -1.24315939],[-0.60478097 -0.35467505],[-2.0399785  -0.79962444],0.110796,"[ 0.31571266  0.36818705  1.40188013 -1.51170879 -1.28480135 -1.30899126
 -1.06180111  0.78409571  1.61094931  1.73904046  0.        ]",-0.39021707334
28,"[[-25.5654728   -1.03965159  -0.14940487  -0.15039643]
 [-84.04745096   0.919323     0.           0.        ]]",[-1.81016624 -1.20849841],[-0.60478097 -0.35467505],[-1.69815814 -0.50626975],-0.196754,"[ 1.09942696  0.44676246 -0.60125292 -1.47173369 -1.28479922 -1.30898904
 -1.100065    0.06412707  1.36182135  0.01290883  0.        ]",-0.251000491398
29,"[[-27.26942934  -1.06089934  -0.14940487  -0.15039643]
 [-86.34100834  -3.03063382   0.           0.        ]]",[-1.79056219  0.77192946],[-0.60478097 -0.35467505],[-1.89647841  0.5613811 ],-0.182446,"[-0.89016099  0.41854552 -1.22681508 -1.48672637 -1.2847971  -1.30898683
 -1.13761244 -0.64137479 -0.23204747  0.49966818  0.        ]",-0.0734916185647
30,"[[-29.0188325   -1.08994648  -0.14940487  -0.15039643]
 [-88.59145901   0.11575846   0.           0.        ]]",[-1.9696514  0.5913571],[-0.60478097 -0.35467505],[-2.26587582  0.37249428],-0.169818,"[-1.16470603  0.37942795  1.01429    -1.50631739 -1.28479498 -1.30898461
 -1.17445404 -0.0793969   0.48098649  2.17812491  0.        ]",-0.34078188388
