timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
13,"[[ -3.52008674  -1.39194345  -0.16569641  -0.15811607]
 [-23.17632811  -0.08998015   0.           0.        ]]",[-0.80510391  0.37389474],[-1.0758487  -0.90120691],[-0.42034048  0.44277909],-2.05722,"[-1.40912096 -0.34706574  0.56412053 -1.29697804 -1.42918851 -1.3785467
 -0.11056451 -0.06942992  0.42760858  1.95518515  0.        ]",-0.31730844607
14,"[[ -4.01098092  -1.37884054  -0.16569641  -0.15811607]
 [-25.90394817   1.39541493   0.           0.        ]]",[ 0.15558629  0.0026444 ],[-1.0758487  -0.90120691],[-0.41996902  0.30127439],-2.30971,"[-1.01654775 -0.31925294  1.14032255 -1.29401651 -1.42918775 -1.37854601
 -0.14871755  0.25440293  0.87213931  2.06583608  0.        ]",-0.362600258755
15,"[[ -4.51773698  -1.35107905  -0.16569641  -0.15811607]
 [-24.77542178   1.38073929   0.           0.        ]]",[ 0.00046834  0.24633993],[-1.0758487  -0.90120691],[-0.37406534  0.42503557],-2.50559,"[-0.39177185 -0.26056485  1.45760372 -1.28706062 -1.429187   -1.37854531
 -0.13293206  0.25120342  1.32494779  1.94006747  0.        ]",-0.389024944627
16,"[[ -5.00830713  -1.31392744  -0.16569641  -0.15811607]
 [-24.28320562   2.33123277   0.           0.        ]]",[-0.6430558   0.70147692],[-1.0758487  -0.90120691],[-0.51343727  0.14015451],-2.49928,"[ 0.27887263 -0.18260145  1.4216934  -1.2763107  -1.42918624 -1.37854462
 -0.12604708  0.4584217   1.66473027  1.6143013   0.        ]",-0.393859177694
17,"[[ -5.51468191  -1.23986682  -0.16569641  -0.15811607]
 [-26.34730197   5.06578212   0.           0.        ]]",[-1.26560894 -1.24616491],[-1.0758487  -0.90120691],[-1.0089711  -0.88914704],-2.25842,"[ 0.86972456 -0.02954837  1.03970147 -1.25001646 -1.42918548 -1.37854392
 -0.15491897  1.05458421  1.84613433  1.15601438  0.        ]",-0.379725323676
18,"[[ -6.07608176  -1.17924593  -0.16569641  -0.15811607]
 [-29.78135337   1.00994695   0.           0.        ]]",[-0.67569271 -0.49888013],[-1.0758487  -0.90120691],[-0.95455796 -0.20074996],-2.35937,"[ 1.2287688   0.09290412  0.32468181 -1.22375561 -1.42918473 -1.37854323
 -0.20295337  0.17036594  1.78701063  0.58248168  0.        ]",-0.337185358203
19,"[[ -6.69261691  -1.17902441  -0.16569641  -0.15811607]
 [-31.86530504  -0.98107396   0.           0.        ]]",[-0.97281883  0.08958631],[-1.0758487  -0.90120691],[-0.85398924 -0.16592398],-2.15218,"[ 1.14403497  0.0933463  -0.55729132 -1.22365142 -1.42918397 -1.37854253
 -0.23210299 -0.2636993   1.3746528   0.07515695  0.        ]",-0.255626494119
20,"[[ -7.36222293  -1.19484     -0.16569641  -0.15811607]
 [-35.08456358  -0.60160388   0.           0.        ]]",[-1.67555124 -0.64965345],[-1.0758487  -0.90120691],[-1.11988235 -0.17401606],-1.8985,"[ 0.52852065  0.06167593 -1.26351878 -1.23091153 -1.42918322 -1.37854184
 -0.27713293 -0.18097045  0.70545134 -0.0670051   0.        ]",-0.142477873415
21,"[[ -8.0966492   -1.23250059  -0.16569641  -0.15811607]
 [-38.34735559  -3.15577274   0.           0.        ]]",[-1.44957009  1.28130548],[-1.0758487  -0.90120691],[-1.04700577  0.57240814],-1.93361,"[-0.45657491 -0.0145222  -1.39382649 -1.24704887 -1.42918246 -1.37854114
 -0.3227718  -0.73780841  0.06023603  0.34459431  0.        ]",-0.059910585633
22,"[[ -8.89570188  -1.25518953  -0.16569641  -0.15811607]
 [-41.54703048   0.87362906   0.           0.        ]]",[-1.69697239  0.0436319 ],[-1.0758487  -0.90120691],[-1.53980637  0.39225414],-1.90722,"[-1.31793828 -0.06092605 -0.71309335 -1.2559805  -1.42918171 -1.37854045
 -0.36752781  0.14064753 -0.14609093  1.17520516  0.        ]",-0.180701080022
23,"[[ -9.75809438  -1.23607466  -0.16569641  -0.15811607]
 [-44.68176187   1.0374902    0.           0.        ]]",[-1.61588421  0.12864468],[-1.0758487  -0.90120691],[-1.36641037  0.37999159],-1.98992,"[-1.43088432 -0.02180807  0.50226055 -1.24849441 -1.42918095 -1.37853975
 -0.41137539  0.17637112  0.28903222  1.94209425  0.        ]",-0.309107529077
24,"[[-10.68255857  -1.21032704  -0.16569641  -0.15811607]
 [-47.75438285   1.5357929    0.           0.        ]]",[-0.68239312  0.6024105 ],[-1.0758487  -0.90120691],[-1.20370579  0.43157887],-2.36449,"[-0.55009096  0.03047128  1.41420574 -1.23774276 -1.42918019 -1.37853906
 -0.4543542   0.28500683  1.1709591   2.07633925  0.        ]",-0.390368039458
25,"[[-11.6552557   -1.15588481  -0.16569641  -0.15811607]
 [-49.5093319    3.90063024   0.           0.        ]]",[-1.44413106 -0.54679861],[-1.0758487  -0.90120691],[-1.58741927 -0.42856708],-2.14255,"[ 0.72304414  0.13930905  1.1786745  -1.21251511 -1.42917944 -1.37853836
 -0.4789018   0.80056862  1.83499615  1.3654034   0.        ]",-0.3945366839
26,"[[-12.67529705  -1.10026181  -0.16569641  -0.15811607]
 [-52.48501555   1.66926365   0.           0.        ]]",[-1.19275853 -0.94043474],[-1.0758487  -0.90120691],[-1.46457851 -0.45014712],-2.23893,"[ 1.25012077  0.24784072 -0.13453707 -1.18330778 -1.42917868 -1.37853767
 -0.52052466  0.31410468  1.66029414  0.30515298  0.        ]",-0.307241166951
27,"[[-13.75426717  -1.10445111  -0.16569641  -0.15811607]
 [-55.40254827  -2.07550768   0.           0.        ]]",[-1.58317283 -0.15038175],[-1.0758487  -0.90120691],[-1.39958477  0.16105834],-1.96816,"[ 0.39224023  0.23976783 -1.3308392  -1.1856259  -1.42917793 -1.37853697
 -0.56133412 -0.50229905  0.63839235 -0.08795248  0.        ]",-0.13153386192
28,"[[-14.89102959  -1.15139138  -0.16569641  -0.15811607]
 [-58.26422853  -2.61646169   0.           0.        ]]",[-1.66435491  0.50752551],[-1.0758487  -0.90120691],[-1.58214355  0.89776134],-1.92691,"[-1.0707013   0.14818102 -1.04079721 -1.21028185 -1.42917717 -1.37853628
 -0.60136232 -0.6202332  -0.1682837   0.79632788  0.        ]",-0.121499312326
29,"[[-16.08446393  -1.18289068  -0.16569641  -0.15811607]
 [-61.06970123  -0.54013676   0.           0.        ]]",[-1.45553289  1.57443808],[-1.0758487  -0.90120691],[-1.67387044  1.01636732],-2.14551,"[-1.41013676  0.08562277  0.56141227 -1.22544728 -1.42917642 -1.37853558
 -0.64060429 -0.16757     0.29139399  1.96788898  0.        ]",-0.313134147365
30,"[[-17.33344266  -1.15369679  -0.16569641  -0.15811607]
 [-63.81868057   3.4464384    0.           0.        ]]",[-1.71605485 -0.1046265 ],[-1.0758487  -0.90120691],[-1.77740681  0.11343838],-2.00773,"[-0.04876313  0.14363125  1.48300836 -1.21142865 -1.42917566 -1.37853489
 -0.67905604  0.70155006  1.48368354  1.91740401  0.        ]",-0.404070322408
31,"[[-18.63683099  -1.08943727  -0.16569641  -0.15811607]
 [-66.51120819   2.98121098   0.           0.        ]]",[-1.81955132  0.03258673],[-1.0758487  -0.90120691],[-1.74424613 -0.39478776],-2.18398,"[ 1.22714962  0.26861979  0.33271419 -1.17722559 -1.42917491 -1.37853419
 -0.71671815  0.60012487  1.83560946  0.62631529  0.        ]",-0.346975860953
32,"[[-19.99353744  -1.02893018  -0.16569641  -0.15811607]
 [-69.15062823   3.06933536   0.           0.        ]]",[-1.51149985 -1.10831004],[-1.0758487  -0.90120691],[-1.87785339 -0.62733448],-1.93673,"[ 0.44804652  0.38254567 -1.3055709  -1.14091716 -1.42917415 -1.3785335
 -0.75363739  0.61933687  0.72310341 -0.12840887  0.        ]",-0.146698773742
33,"[[-21.40250247  -1.00769249  -0.16569641  -0.15811607]
 [-71.73759845  -0.93204665   0.           0.        ]]",[-1.94561132  0.25448214],[-1.0758487  -0.90120691],[-2.11866689  0.86746049],-1.97508,"[-1.27427277  0.42158744 -0.78686897 -1.12725419 -1.42917339 -1.37853281
 -0.78982296 -0.25301166 -0.23480704  0.96246132  0.        ]",-0.148436812614
34,"[[-22.86271974  -1.01583668  -0.16569641  -0.15811607]
 [-74.27558346   0.11438334   0.           0.        ]]",[-1.64816167  1.04465466],[-1.0758487  -0.90120691],[-2.0822649   0.86952317],-2.1512,"[-1.01423996  0.40667617  1.14237645 -1.13254863 -1.42917264 -1.37853211
 -0.82532333 -0.02487751  0.66888073  2.18685456  0.        ]",-0.365276254925
35,"[[-24.37319036  -0.97362924  -0.16569641  -0.15811607]
 [-76.76283104   4.09323597   0.           0.        ]]",[-2.80826787 -0.47466977],[-1.0758487  -0.90120691],[-2.2338326  -0.51795161],-1.90184,"[ 0.87828849  0.48311362  1.03025799 -1.10436631 -1.42917188 -1.37853142
 -0.86011398  0.84255944  1.9055954   1.32153958  0.        ]",-0.401202591447
36,"[[-25.9328839   -0.91121519  -0.16569641  -0.15811607]
 [-79.19857534   2.15469244   0.           0.        ]]",[-2.18511374 -0.99121589],[-1.0758487  -0.90120691],[-1.95287168 -0.65487039],-2.05174,"[ 0.83882605  0.59214203 -1.02385836 -1.05939845 -1.42917113 -1.37853072
 -0.8941842   0.41993378  1.16545242 -0.12187342  0.        ]",-0.221100978871
37,"[[-27.54081614  -0.90770232  -0.16569641  -0.15811607]
 [-81.58706082  -1.79005031   0.           0.        ]]",[-2.14628211  0.92321761],[-1.0758487  -0.90120691],[-2.21528888  0.90275502],-2.01942,"[-1.15139767  0.59812906 -0.95378009 -1.0567533  -1.42917037 -1.37853003
 -0.92759335 -0.44006713 -0.22871804  0.72554417  0.        ]",-0.111518660307
38,"[[-29.19607509  -0.90622962  -0.16569641  -0.15811607]
 [-83.93067179   1.92515482   0.           0.        ]]",[-2.79558228  0.21211074],[-1.0758487  -0.90120691],[-2.48391247  0.4623422 ],-1.82108,"[-0.96005257  0.60063404  1.18812349 -1.0556406  -1.42916962 -1.37852933
 -0.9603748   0.36989197  0.65505005  2.2186429   0.        ]",-0.369051284059
39,"[[-30.89771661  -0.85943241  -0.16569641  -0.15811607]
 [-86.2257562    2.75187508   0.           0.        ]]",[-2.32451558 -0.3339388 ],[-1.0758487  -0.90120691],[-2.29575515 -0.48611662],-1.89858,"[ 1.07678423  0.67870481  0.7479077  -1.01921806 -1.42916886 -1.37852864
 -0.99247744  0.55012679  1.96754712  1.11240253  0.        ]",-0.395072759791
40,"[[-32.64479671  -0.81795544  -0.16569641  -0.15811607]
 [-88.47488621   1.40038402   0.           0.        ]]",[-1.50156998  0.38600033],[-1.0758487  -0.90120691],[-2.09836912 -0.40572503],-2.04797,"[ 0.33927245  0.74532441 -1.35205929 -0.98523411 -1.4291681  -1.37852794
 -1.02393727  0.25548543  0.74680836 -0.19413512  0.        ]",-0.152625718523
41,"[[-34.43642419  -0.7746342   -0.16569641  -0.15811607]
 [-90.68037659   2.92668321   0.           0.        ]]",[-2.9546556   0.24597109],[-1.0758487  -0.90120691],[-2.71128082  0.24805799],-2.03078,"[-1.49685624  0.81219268 -0.15219619 -0.94809719 -1.42916735 -1.37852725
 -1.05478665  0.58823693 -0.25216283  1.38094742  0.        ]",-0.213938713452
42,"[[-36.27171485  -0.70665437  -0.16569641  -0.15811607]
 [-92.84142002   3.86805065   0.           0.        ]]",[-3.07697018 -1.45253874],[-1.0758487  -0.90120691],[-2.8137598  -0.37614879],-1.40594,"[ 0.07325955  0.9112383   1.47019684 -0.8866065  -1.42916659 -1.37852655
 -1.08501431  0.79346619  1.41666911  2.12622562  0.        ]",-0.421504904448
43,"[[-38.14978473  -0.66954088  -0.16569641  -0.15811607]
 [-94.95885815  -0.14333493   0.           0.        ]]",[-1.48291545 -0.69961773],[-1.0758487  -0.90120691],[-2.0515368  -0.67876506],-2.13003,"[ 1.12026442  0.96213778 -0.61205062 -0.85146517 -1.42916584 -1.37852586
 -1.11463199 -0.0810644   1.65791459  0.12119456  0.        ]",-0.30401599869
44,"[[-40.06980577  -0.69991765  -0.16569641  -0.15811607]
 [-97.03658938  -2.88486689   0.           0.        ]]",[-2.3319917   0.66049503],[-1.0758487  -0.90120691],[-2.43388605  0.88306105],-2.02238,"[-1.11608563  0.92064698 -0.99365327 -0.88030732 -1.42916508 -1.37852516
 -1.14369425 -0.67875147 -0.22185121  0.53665971  0.        ]",-0.0821585132883
45,"[[-42.03099325  -0.73052294  -0.16569641  -0.15811607]
 [-99.07511839  -0.18431232   0.           0.        ]]",[-3.06322515  0.83861613],[-1.0758487  -0.90120691],[-2.80116844  0.73774147],-1.59222,"[-0.63783692  0.87730275  1.38070189 -0.90862953 -1.42916433 -1.37852447
 -1.17220812 -0.08999772  0.84954888  2.28329598  0.        ]",-0.391372026168
46,"[[ -44.03253248   -0.70056229   -0.16569641   -0.15811607]
 [-101.07183615    3.1692264     0.            0.        ]]",[-2.16365132 -1.14307835],[-1.0758487  -0.90120691],[-2.2895329  -0.83527267],-1.84654,"[ 1.25657197  0.91974927 -0.04907806 -0.88091103 -1.42916357 -1.37852377
 -1.20013713  0.64111446  1.9073375   0.5201711   0.        ]",-0.354690070162
47,"[[ -46.07357991   -0.67724346   -0.16569641   -0.15811607]
 [-103.02677029   -0.82398914    0.            0.        ]]",[-2.47974362  0.3436285 ],[-1.0758487  -0.90120691],[-2.43017006  0.45460501],-2.02755,"[-0.81192699  0.95176232 -1.24317283 -0.85884509 -1.42916282 -1.37852308
 -1.22748165 -0.22945528 -0.04946511  0.22155104  0.        ]",-0.0340673050838
48,"[[ -48.15336855   -0.67960744   -0.16569641   -0.15811607]
 [-104.9455688     0.58309708    0.            0.        ]]",[-3.08915086  0.23849456],[-1.0758487  -0.90120691],[-2.92802715  0.64566088],-1.49774,"[-0.83676386  0.948558    1.27632599 -0.861101   -1.42916206 -1.37852238
 -1.25432069  0.07730675  0.63209894  2.27355984  0.        ]",-0.375729324372
49,"[[ -50.27114364   -0.65827755   -0.16569641   -0.15811607]
 [-106.82558712    1.54672314    0.            0.        ]]",[-1.9964161   0.14951726],[-1.0758487  -0.90120691],[-2.30295801 -0.56911874],-1.89053,"[ 1.25829422  0.97712506  0.01600999 -0.84058931 -1.4291613  -1.37852169
 -1.28061725  0.28738902  1.94460545  0.59494617  0.        ]",-0.36358353877
