timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -3.7949364   -1.0168213   -0.07669211  -0.17794465]
 [-36.22137886  -1.77073953   0.           0.        ]]",[-2.3034179   0.59916882],[-0.58437681 -0.33555919],[-2.21100473  0.39050633],-0.457297,"[-1.25008817  0.48730489  0.91178977 -1.56792257 -0.6531849  -1.53974398
 -0.32803374 -0.41630326 -0.1035503   2.34828518  0.        ]",-0.348281990616
11,"[[ -4.5518826   -1.02801967  -0.07669211  -0.17794465]
 [-39.46233345   0.64301215   0.           0.        ]]",[-2.1255212  -0.35241026],[-0.58437681 -0.33555919],[-2.1914134   0.05123958],-0.204475,"[ -3.76523877e-01   4.73346095e-01   1.47112258e+00  -1.57659681e+00
  -6.53184227e-01  -1.53974021e+00  -3.82591864e-01   1.28894382e-03
   7.20656385e-01   2.34568720e+00   0.00000000e+00]",-0.376664044071
12,"[[ -5.37299054  -1.0292175   -0.07669211  -0.17794465]
 [-42.63795872  -0.7579652    0.           0.        ]]",[-2.52242134  0.0407657 ],[-0.58437681 -0.33555919],[-2.07440257  0.09496237],-0.10983,"[ 0.68872844  0.471847    1.1798436  -1.57751164 -0.65318355 -1.53973643
 -0.4360502  -0.24108777  1.34095963  1.64963597  0.        ]",-0.347283123655
13,"[[ -6.25698804  -1.04252656  -0.07669211  -0.17794465]
 [-45.75141718  -0.57337757   0.           0.        ]]",[-2.60482947 -0.94307191],[-0.58437681 -0.33555919],[-1.88257504 -0.1159659 ],-0.191827,"[ 1.22047128  0.45512254  0.05405598 -1.58759342 -0.65318287 -1.53973266
 -0.48846198 -0.2091529   1.26422617  0.5997025   0.        ]",-0.250202848271
14,"[[ -7.20263034  -1.0912552   -0.07669211  -0.17794465]
 [-48.80291848  -4.28689576   0.           0.        ]]",[-1.12727084  1.13772211],[-0.58437681 -0.33555919],[-1.77181888  0.48489279],-0.125618,"[ 0.67862924  0.39280004 -1.15730507 -1.6225628  -0.65318219 -1.53972888
 -0.53983074 -0.85161208  0.39359376  0.0094188   0.        ]",-0.0904850979244
15,"[[ -8.20872396  -1.13630891  -0.07669211  -0.17794465]
 [-51.79620682  -0.23176338   0.           0.        ]]",[-3.02350256 -0.02203294],[-0.58437681 -0.33555919],[-1.93909907  0.13805971],-0.134889,"[-0.6348218   0.33375089 -1.36739623 -1.65211031 -0.65318152 -1.53972511
 -0.59021948 -0.15005033 -0.56208522  0.52177653  0.        ]",-0.101334242434
16,"[[ -9.27406781  -1.14165576  -0.07669211  -0.17794465]
 [-54.7284193   -0.30247774   0.           0.        ]]",[-2.24936971  0.36713326],[-0.58437681 -0.33555919],[-2.17059684  0.35363227],-0.363913,"[-1.51813269  0.32665766 -0.20597126 -1.6554324  -0.65318084 -1.53972133
 -0.63958002 -0.16228422 -0.65121895  1.72395859  0.        ]",-0.267947395606
17,"[[-10.39747602  -1.13292965  -0.07669211  -0.17794465]
 [-57.60271703   1.17038419   0.           0.        ]]",[-1.81640556  1.28455176],[-0.58437681 -0.33555919],[-2.26807356  0.2861326 ],-0.321878,"[-0.93194303  0.33822413  1.23409025 -1.64997902 -0.65318016 -1.53971756
 -0.68796555  0.09252981  0.30883462  2.3953834   0.        ]",-0.363357614775
18,"[[-11.57779577  -1.06988505  -0.07669211  -0.17794465]
 [-60.41957805   5.12105725   0.           0.        ]]",[-1.81031409  0.48032922],[-0.58437681 -0.33555919],[-2.13718581 -0.56220913],0.106017,"[ 0.60097696  0.4203365   1.24711679 -1.60758824 -0.65317948 -1.53971379
 -0.73538411  0.77601993  1.3049681   1.70778297  0.        ]",-0.349295225164
19,"[[-12.81387346  -0.94925047  -0.07669211  -0.17794465]
 [-63.17887407   6.93639022   0.           0.        ]]",[-2.1830133  -0.74505484],[-0.58437681 -0.33555919],[-1.94311285 -1.06940711],-0.0460804,"[ 1.1789734   0.56942067 -0.34583483 -1.51219729 -0.65317881 -1.53971001
 -0.78183355  1.09008218  1.13894045  0.35868554  0.        ]",-0.219847520599
20,"[[-14.10457384  -0.84135098  -0.07669211  -0.17794465]
 [-65.88236044   3.86379735   0.           0.        ]]",[-2.21874234 -1.03207474],[-0.58437681 -0.33555919],[-1.96718824 -0.64223623],-0.115501,"[-0.11151689  0.69235339 -1.45843065 -1.41194723 -0.65317813 -1.53970624
 -0.82734339  0.55850388 -0.15081214  0.03058002  0.        ]",-0.00208640945623
21,"[[-15.44881738  -0.80441986  -0.07669211  -0.17794465]
 [-68.53343904  -0.15717842   0.           0.        ]]",[-2.2780744 -0.6572629],[-0.58437681 -0.33555919],[-2.24538064  0.09572817],-0.38084,"[-1.48775371  0.73189683 -0.36245342 -1.37460807 -0.65317745 -1.53970246
 -0.8719709  -0.1371503  -0.84199683  1.41873585  0.        ]",-0.238400642523
22,"[[-16.84557576  -0.83348377  -0.07669211  -0.17794465]
 [-71.13395116  -2.7403438    0.           0.        ]]",[-2.21640487  1.65534942],[-0.58437681 -0.33555919],[-2.36979628  0.65860063],-0.233028,"[-0.73455616  0.70088881  1.35386846 -1.40411277 -0.65317677 -1.53969869
 -0.91574706 -0.58405403  0.31565507  2.49438388  0.        ]",-0.378057771723
23,"[[-18.29385161  -0.84784183  -0.07669211  -0.17794465]
 [-73.68481617   1.29133524   0.           0.        ]]",[-1.67256243  0.02799834],[-0.58437681 -0.33555919],[-2.1348176  -0.27933624],0.158715,"[ 1.01369656  0.6852622   0.79336636 -1.41834547 -0.65317609 -1.53969491
 -0.95868735  0.11345274  1.46005408  1.34943499  0.        ]",-0.332999849902
24,"[[-19.7926131   -0.82097174  -0.07669211  -0.17794465]
 [-76.18300143   1.39545369   0.           0.        ]]",[-3.04541557 -1.2199885 ],[-0.58437681 -0.33555919],[-1.92771757 -0.42809489],-0.0106526,"[ 0.65253826  0.71433917 -1.17808451 -1.39151613 -0.65317542 -1.53969114
 -1.00074071  0.13146583  0.53753665 -0.05644443  0.        ]",-0.114824821609
25,"[[ -2.13408353e+01  -8.32871628e-01  -7.66921136e-02  -1.77944652e-01]
 [ -7.86314061e+01  -2.57198477e+00   0.00000000e+00   0.00000000e+00]]",[-2.01985826 -0.11754347],[-0.58437681 -0.33555919],[-2.16956711  0.50223672],-0.361844,"[-1.25262003  0.70154824 -0.87737124 -1.40349167 -0.65317474 -1.53968737
 -1.04195592 -0.55492744 -0.82418027  0.93662334  0.        ]",-0.176652807853
26,"[[ -2.29375659e+01  -8.88256318e-01  -7.66921136e-02  -1.77944652e-01]
 [ -8.10337192e+01  -2.96480117e+00   0.00000000e+00   0.00000000e+00]]",[-2.43108613  0.89622346],[-0.58437681 -0.33555919],[-2.38240743  0.83878016],-0.105051,"[-0.96158455  0.64021792  1.21184877 -1.45716333 -0.65317406 -1.53968359
 -1.0823951  -0.62288675  0.13041679  2.46261084  0.        ]",-0.368270869746
27,"[[ -2.45818743e+01  -9.11122771e-01  -7.66921136e-02  -1.77944652e-01]
 [ -8.33889334e+01   6.66341583e-01   0.00000000e+00   0.00000000e+00]]",[-1.22774485 -0.07410972],[-0.58437681 -0.33555919],[-2.1361413  -0.03701577],0.224412,"[ 1.01719858  0.61406125  0.78729713 -1.47829773 -0.65317338 -1.53967982
 -1.12204126  0.0053262   1.44708456  1.29915107  0.        ]",-0.326826089762
28,"[[ -2.62727945e+01  -9.00622855e-01  -7.66921136e-02  -1.77944652e-01]
 [ -8.56954245e+01   3.84776779e-01   0.00000000e+00   0.00000000e+00]]",[-2.57681176 -0.87724222],[-0.58437681 -0.33555919],[-1.93627179 -0.11923242],-0.0239522,"[ 0.41870692  0.62613002 -1.32451344 -1.46866381 -0.65317271 -1.53967604
 -1.16086707 -0.04338648  0.26165794 -0.05682685  0.        ]",-0.0695186996583
29,"[[ -2.80093848e+01  -9.27592406e-01  -7.66921136e-02  -1.77944652e-01]
 [ -8.79564458e+01  -3.06990499e+00   0.00000000e+00   0.00000000e+00]]",[-1.73829053  0.2976342 ],[-0.58437681 -0.33555919],[-2.26314378  0.82407844],-0.372043,"[-1.48568123  0.59493027 -0.37071934 -1.49313553 -0.65317203 -1.53967227
 -1.19892728 -0.64107066 -0.79681839  1.48607536  0.        ]",-0.24392523182
30,"[[ -2.97907736e+01  -9.76272241e-01  -7.66921136e-02  -1.77944652e-01]
 [ -9.01749268e+01  -1.80191177e+00   0.00000000e+00   0.00000000e+00]]",[-2.86045675  0.2715532 ],[-0.58437681 -0.33555919],[-2.34931707  0.76990485],0.313963,"[-0.23122753  0.53701825  1.48789589 -1.53510755 -0.65317135 -1.5396685
 -1.23627121 -0.42169824  0.80701052  2.32198375  0.        ]",-0.379171953455
31,"[[ -3.16160842e+01  -1.00085831e+00  -7.66921136e-02  -1.77944652e-01]
 [ -9.23487701e+01  -6.60179909e-01   0.00000000e+00   0.00000000e+00]]",[-2.51398746  0.86798572],[-0.58437681 -0.33555919],[-1.96756363  0.16659759],0.0995629,"[ 1.19344982  0.50702368 -0.27776482 -1.55520083 -0.65317067 -1.53966472
 -1.27286352 -0.22417003  1.14264763  0.38842681  0.        ]",-0.221516461565
32,"[[ -3.34844341e+01  -9.79124671e-01  -7.66921136e-02  -1.77944652e-01]
 [ -9.44787366e+01   2.82210479e+00   0.00000000e+00   0.00000000e+00]]",[-1.50462609 -1.32228849],[-0.58437681 -0.33555919],[-2.11326599 -0.11862502],-0.237108,"[-0.81396404  0.53356245 -1.28030554 -1.53746998 -0.65317    -1.53966095
 -1.30871704  0.37829104 -0.63986502  0.55085278  0.        ]",-0.113364805751
33,"[[ -3.53949320e+01  -9.62640632e-01  -7.66921136e-02  -1.77944652e-01]
 [ -9.65645525e+01  -1.16025245e+00   0.00000000e+00   0.00000000e+00]]",[-2.10626658  0.15331174],[-0.58437681 -0.33555919],[-2.41346002  0.77191055],0.0421988,"[-1.07837349  0.55343491  1.11096378 -1.52363198 -0.65316932 -1.53965717
 -1.34382715 -0.31068682  0.05686044  2.42300106  0.        ]",-0.361034081584
34,"[[ -3.73467624e+01  -9.79179388e-01  -7.66921136e-02  -1.77944652e-01]
 [ -9.86116017e+01  -4.95536152e-01   0.00000000e+00   0.00000000e+00]]",[-1.4381367   0.33921031],[-0.58437681 -0.33555919],[-2.1009376   0.28240356],0.326379,"[ 1.13633126  0.53349508  0.52433503 -1.53750789 -0.65316864 -1.5396534
 -1.37828446 -0.19568562  1.41566096  1.00733842  0.        ]",-0.298823113257
35,"[[ -3.93391234e+01  -9.75153735e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.00617645e+02   8.93695232e-01   0.00000000e+00   0.00000000e+00]]",[-2.5640348   1.25824722],[-0.58437681 -0.33555919],[-2.02218103  0.10569865],-0.230771,"[-0.25165412  0.53836868 -1.45568177 -1.53415668 -0.65316796 -1.53964963
 -1.4120513   0.04466227 -0.30613816  0.17024311  0.        ]",-0.0341565205781
36,"[[ -4.13711986e+01  -9.17357789e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.02582868e+02   4.87262347e+00   0.00000000e+00   0.00000000e+00]]",[-2.38322885  0.03036303],[-0.58437681 -0.33555919],[-2.44985294 -0.19096634],-0.098706,"[-1.34443476  0.60684287  0.76154088 -1.48392271 -0.65316728 -1.53964585
 -1.44513075  0.73304775 -0.29238213  2.27803779  0.        ]",-0.338495579814
37,"[[ -4.34421588e+01  -8.19302680e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.04506760e+02   4.93241775e+00   0.00000000e+00   0.00000000e+00]]",[-1.69105261 -1.68386978],[-0.58437681 -0.33555919],[-2.22973108 -0.53517497],0.618276,"[ 1.02486766  0.71611504  0.77377226 -1.38977931 -0.65316661 -1.53964208
 -1.47751424  0.74339181  1.46738368  1.34967322  0.        ]",-0.333998385904
38,"[[ -4.55512113e+01  -7.61013439e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.06392639e+02   9.09785117e-01   0.00000000e+00   0.00000000e+00]]",[-2.51294518  0.62209352],[-0.58437681 -0.33555919],[-2.06886983 -0.01673621],-0.16087,"[-0.15380365  0.77659506 -1.45920985 -1.32880702 -0.65316593 -1.53963831
 -1.50925763  0.0474438  -0.14601991  0.00438793  0.        ]",-0.00219342790079
39,"[[ -4.76976401e+01  -7.17938268e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.08243828e+02   3.38939678e+00   0.00000000e+00   0.00000000e+00]]",[-2.18602381 -0.93041712],[-0.58437681 -0.33555919],[-2.50769234 -0.06726211],-0.0224105,"[-1.31318796  0.81899141  0.81584577 -1.28149906 -0.65316525 -1.53963453
 -1.54041682  0.47643655 -0.3802781   2.27974082  0.        ]",-0.34005092724
40,"[[ -4.98807022e+01  -6.87448488e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.10056725e+02  -3.28046938e-01   0.00000000e+00   0.00000000e+00]]",[-3.09150969 -0.25616915],[-0.58437681 -0.33555919],[-2.22339606  0.03393342],0.485661,"[ 1.12024034  0.84777125  0.56894525 -1.24691081 -0.65316457 -1.53963076
 -1.57093118 -0.16671197  1.50474392  1.24008758  0.        ]",-0.329639841247
41,"[[ -5.20996887e+01  -7.03775875e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.11836104e+02  -1.30115432e+00   0.00000000e+00   0.00000000e+00]]",[-1.5140343  -0.34931205],[-0.58437681 -0.33555919],[-2.1290853   0.33365709],-0.193756,"[-0.51502095  0.83248677 -1.40834866 -1.26554042 -0.6531639  -1.53962698
 -1.60088109 -0.33506748 -0.39421256  0.14371681  0.        ]",-0.044178745462
42,"[[ -5.43539158e+01  -7.43051907e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.13580963e+02  -2.62158895e+00   0.00000000e+00   0.00000000e+00]]",[-2.11884177  0.53172476],[-0.58437681 -0.33555919],[-2.50738072  0.93280339],0.181804,"[-0.96110873  0.79451302  1.21221135 -1.30929794 -0.65316322 -1.53962321
 -1.63024966 -0.56351341  0.03623256  2.48298848  0.        ]",-0.369653075999
43,"[[ -5.66427074e+01  -7.73443970e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.15292242e+02  -4.24535694e-01   0.00000000e+00   0.00000000e+00]]",[-2.93583786  0.61292701],[-0.58437681 -0.33555919],[-2.09915018  0.04908796],0.393944,"[ 1.21486551  0.76398678 -0.12304089 -1.34209588 -0.65316254 -1.53961944
 -1.65905274 -0.1834041   1.34167837  0.58364344  0.        ]",-0.261476568007
44,"[[ -5.89653700e+01  -7.57087483e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.16968152e+02   2.05201070e+00   0.00000000e+00   0.00000000e+00]]",[-2.50731916 -0.24430378],[-0.58437681 -0.33555919],[-2.29142547  0.07770599],-0.231257,"[-1.1874366   0.78053587 -0.96233684 -1.32455776 -0.65316186 -1.53961566
 -1.68726017  0.2450599  -0.80629633  0.78801215  0.        ]",-0.157967442962
45,"[[ -6.13211977e+01  -7.25748040e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.18609267e+02   1.08511170e+00   0.00000000e+00   0.00000000e+00]]",[-3.00761165  1.25249132],[-0.58437681 -0.33555919],[-2.49204493  0.30521399],0.625944,"[-0.07360851  0.81144796  1.48740606 -1.29019792 -0.65316119 -1.53961189
 -1.71488165  0.07777775  0.81679035  2.39717534  0.        ]",-0.390068114778
46,"[[ -6.37095343e+01  -6.64124993e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.20218612e+02   5.06362321e+00   0.00000000e+00   0.00000000e+00]]",[-1.95554283 -0.96272981],[-0.58437681 -0.33555919],[-2.09584761 -0.6197958 ],0.188805,"[ 0.72364314  0.86907476 -1.11895227 -1.21984541 -0.65316051 -1.53960812
 -1.74196807  0.76609513  0.71560049 -0.04303143  0.        ]",-0.144051092443
47,"[[ -6.61297041e+01  -6.01723242e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.21793529e+02   1.18909014e+00   0.00000000e+00   0.00000000e+00]]",[-1.6993626   0.71287028],[-0.58437681 -0.33555919],[-2.50941038  0.24286547],-0.246463,"[-1.51695788  0.92297924  0.24491908 -1.14506091 -0.65315983 -1.53960434
 -1.76847469  0.0957658  -0.76925044  1.81877241  0.        ]",-0.287797377954
48,"[[ -6.85810936e+01  -5.49490105e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.23340018e+02   4.02444540e+00   0.00000000e+00   0.00000000e+00]]",[-1.77953072 -0.21640233],[-0.58437681 -0.33555919],[-2.35545731 -0.47049114],0.68883,"[ 1.02923434  0.96450389  0.76592428 -1.07993177 -0.65315915 -1.53960057
 -1.79450253  0.58630768  1.4949446   1.53756965  0.        ]",-0.354943179274
49,"[[ -7.10630852e+01  -4.78058717e-01  -7.66921136e-02  -1.77944652e-01]
 [ -1.24854209e+02   3.12113945e+00   0.00000000e+00   0.00000000e+00]]",[-2.27411859 -0.37769091],[-0.58437681 -0.33555919],[-2.2754612  -0.23336652],-0.106132,"[-0.66376031  1.01576988 -1.35551682 -0.98747341 -0.65315848 -1.5395968
 -1.81998642  0.43002702 -0.41392812  0.10260754  0.        ]",-0.0450309358612
