timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -3.71198559e+00  -1.10980509e+00  -3.25107209e-02  -1.97750337e-01]
 [ -3.62297815e+01   3.30649946e+00   0.00000000e+00   0.00000000e+00]]",[ -3.00644011e+00   3.16639123e-04],[-1.0809567  -0.90597707],[-2.57964945 -0.21766275],-2.25695,"[-1.28818077  0.23148169  0.81302301 -1.18929869 -0.27625811 -1.72222219
 -0.29349578  0.66960856 -0.36269584  2.32789717  0.        ]",-0.363258180568
11,"[[ -4.46908021e+00  -1.04425684e+00  -3.25107209e-02  -1.97750337e-01]
 [ -3.94688738e+01   3.24864657e+00   0.00000000e+00   0.00000000e+00]]",[-2.78222595 -0.24039791],[-1.0809567  -0.90597707],[-2.74075294 -0.05415785],-1.94248,"[-0.45754429  0.35573666  1.44209434 -1.15120908 -0.27625806 -1.72222098
 -0.33884577  0.65701543  0.38531897  2.39353829  0.        ]",-0.38151430984
12,"[[ -5.29031082e+00  -9.89409617e-01  -3.25107209e-02  -1.97750337e-01]
 [ -4.26436448e+01   2.23956735e+00   0.00000000e+00   0.00000000e+00]]",[-2.77396682  0.3332037 ],[-1.0809567  -0.90597707],[-2.86798525  0.29672456],-1.80239,"[ 0.63084691  0.45615689  1.24786221 -1.11583115 -0.27625801 -1.72221978
 -0.3832952   0.43736691  1.03142403  1.82223089  0.        ]",-0.343987554587
13,"[[ -6.17441306e+00  -9.31747936e-01  -3.25107209e-02  -1.97750337e-01]
 [ -4.57561361e+01   3.52244495e+00   0.00000000e+00   0.00000000e+00]]",[-2.94949447  0.19777613],[-1.0809567  -0.90597707],[-2.70431876 -0.56446683],-1.869,"[ 1.24998767  0.55789004  0.18274953 -1.07531661 -0.27625796 -1.72221858
 -0.42687266  0.71661347  1.08787172  0.83933625  0.        ]",-0.243122807781
14,"[[ -7.12014162e+00  -8.54057250e-01  -3.25107209e-02  -1.97750337e-01]
 [ -4.88065121e+01   4.24430593e+00   0.00000000e+00   0.00000000e+00]]",[-1.94028642 -0.32091941],[-1.0809567  -0.90597707],[-2.46881557 -0.88145101],-1.92863,"[ 0.80151814  0.68815058 -1.06078342 -1.01558193 -0.2762579  -1.72221737
 -0.46958044  0.87374225  0.37881054  0.11350825  0.        ]",-0.0874675510267
15,"[[ -8.12626488e+00  -7.82674676e-01  -3.25107209e-02  -1.97750337e-01]
 [ -5.17959144e+01   2.89850887e+00   0.00000000e+00   0.00000000e+00]]",[-2.20690163 -0.48415192],[-1.0809567  -0.90597707],[-2.62662077 -0.5278309 ],-2.13667,"[-0.49628042  0.80033034 -1.38300284 -0.95577151 -0.27625785 -1.72221617
 -0.51143454  0.58079951 -0.65953996  0.32350909  0.        ]",-0.101672877141
16,"[[ -9.19158478e+00  -7.44420912e-01  -3.25107209e-02  -1.97750337e-01]
 [ -5.47264118e+01   9.33515844e-01   0.00000000e+00   0.00000000e+00]]",[-3.25328469  0.7465986 ],[-1.0809567  -0.90597707],[-3.05097318  0.33765787],-2.27816,"[-1.46964131  0.85728188 -0.31346034 -0.92188618 -0.2762578  -1.72221497
 -0.5524639   0.15307509 -1.07551729  1.48102111  0.        ]",-0.27932568113
17,"[[ -1.03149499e+01  -6.96175443e-01  -3.25107209e-02  -1.97750337e-01]
 [ -5.76003690e+01   3.88127940e+00   0.00000000e+00   0.00000000e+00]]",[-3.18113748 -0.32122468],[-1.0809567  -0.90597707],[-3.1548264 -0.4360804],-1.98479,"[-0.99449957  0.92579498  1.15959096 -0.87742314 -0.27625775 -1.72221377
 -0.59270165  0.79472121 -0.2982755   2.48347153  0.        ]",-0.386521810476
18,"[[ -1.14952044e+01  -6.31979951e-01  -3.25107209e-02  -1.97750337e-01]
 [ -6.04157670e+01   2.54275213e+00   0.00000000e+00   0.00000000e+00]]",[-3.68715029  0.49954425],[-1.0809567  -0.90597707],[-3.36670685 -0.05372894],-1.53152,"[ 0.53795822  1.01097119  1.30653519 -0.81544132 -0.27625769 -1.72221256
 -0.63211951  0.50336083  0.93040575  2.14407925  0.        ]",-0.377910876776
19,"[[ -1.27312200e+01  -5.61680597e-01  -3.25107209e-02  -1.97750337e-01]
 [ -6.31765157e+01   4.48070371e+00   0.00000000e+00   0.00000000e+00]]",[-2.39071837 -1.29345175],[-1.0809567  -0.90597707],[-2.9389112  -1.22774041],-1.67442,"[ 1.23941494  1.09602406 -0.21560249 -0.74415234 -0.27625764 -1.72221136
 -0.67077221  0.92519891  1.12704739  0.71361982  0.        ]",-0.239275996338
20,"[[ -1.40218817e+01  -5.12583149e-01  -3.25107209e-02  -1.97750337e-01]
 [ -6.58808379e+01   4.42499699e-01   0.00000000e+00   0.00000000e+00]]",[-2.91669744 -0.5011168 ],[-1.0809567  -0.90597707],[-2.80339789 -0.29355878],-2.01895,"[ 0.03458918  1.15010938 -1.4271283  -0.69242847 -0.27625759 -1.72221016
 -0.70863489  0.04619372 -0.12068596  0.00302279  0.        ]",-0.00335157683789
21,"[[ -1.53661097e+01  -5.23624592e-01  -3.25107209e-02  -1.97750337e-01]
 [ -6.85332327e+01  -1.53988087e+00   0.00000000e+00   0.00000000e+00]]",[-3.60568624  0.46332054],[-1.0809567  -0.90597707],[-3.27434397  0.80105561],-2.24526,"[-1.42705872  1.13833534 -0.46561892 -0.70419116 -0.27625754 -1.72220895
 -0.74577052 -0.38531563 -1.12951479  1.19785436  0.        ]",-0.25051708751
22,"[[ -1.67628754e+01  -5.35594201e-01  -3.25107209e-02  -1.97750337e-01]
 [ -7.11345736e+01   3.36832572e-01   0.00000000e+00   0.00000000e+00]]",[-3.68454694  0.04422487],[-1.0809567  -0.90597707],[-3.53098273  0.51447606],-1.68476,"[-0.80649993  1.12531486  1.29498942 -0.71685817 -0.27625748 -1.72220775
 -0.78219134  0.02319304 -0.21552777  2.54259093  0.        ]",-0.394986014791
23,"[[ -1.82111415e+01  -5.27043824e-01  -3.25107209e-02  -1.97750337e-01]
 [ -7.36835344e+01   5.17707931e-01   0.00000000e+00   0.00000000e+00]]",[-3.70909589  0.39096776],[-1.0809567  -0.90597707],[-3.45004034  0.22393572],-1.45435,"[ 0.98584246  1.13464232  0.89477824 -0.70781833 -0.27625743 -1.72220655
 -0.81787878  0.06256461  1.17858797  1.74353112  0.        ]",-0.349300617458
24,"[[ -1.97098837e+01  -5.01131006e-01  -3.25107209e-02  -1.97750337e-01]
 [ -7.61822838e+01   2.06844602e+00   0.00000000e+00   0.00000000e+00]]",[-3.32894036 -1.58682149],[-1.0809567  -0.90597707],[-2.8137536  -0.85211444],-1.69496,"[ 0.7772717   1.16207734 -1.08335266 -0.68014987 -0.27625738 -1.72220535
 -0.85286319  0.40011749  0.58073937  0.11390414  0.        ]",-0.121440633291
25,"[[ -2.12580858e+01  -4.99769645e-01  -3.25107209e-02  -1.97750337e-01]
 [ -7.86299936e+01  -1.91889733e+00   0.00000000e+00   0.00000000e+00]]",[-2.89069868  0.21309076],[-1.0809567  -0.90597707],[-3.14110303  0.77704811],-2.22957,"[-1.15191007  1.16348332 -0.95346055 -0.67868501 -0.27625733 -1.72220414
 -0.88713299 -0.46781734 -1.00546415  0.69529893  0.        ]",-0.182365551895
26,"[[ -2.28547819e+01  -5.29157873e-01  -3.25107209e-02  -1.97750337e-01]
 [ -8.10315790e+01  -1.02265989e+00   0.00000000e+00   0.00000000e+00]]",[-3.56826202  0.97580231],[-1.0809567  -0.90597707],[-3.60628295  0.97652692],-1.75194,"[-1.02270637  1.13234724  1.13479513 -0.71005704 -0.27625728 -1.72220294
 -0.92075699 -0.27273104 -0.43503794  2.4616115   0.        ]",-0.385546343781
27,"[[ -2.44990375e+01  -5.10485933e-01  -3.25107209e-02  -1.97750337e-01]
 [ -8.33859054e+01   2.87691668e+00   0.00000000e+00   0.00000000e+00]]",[-3.81622867 -0.15806877],[-1.0809567  -0.90597707],[-3.47340751 -0.32751846],-1.25424,"[ 0.9897116   1.15231659  0.88924181 -0.69018461 -0.27625722 -1.72220174
 -0.9537193   0.57609961  1.17933915  1.74936028  0.        ]",-0.350087043749
28,"[[ -2.61898877e+01  -4.59644874e-01  -3.25107209e-02  -1.97750337e-01]
 [ -8.56914805e+01   2.20931128e+00   0.00000000e+00   0.00000000e+00]]",[-3.11137352 -1.44014001],[-1.0809567  -0.90597707],[-2.85873628 -0.7840848 ],-1.72117,"[ 0.55490698  1.20335203 -1.24829748 -0.6350368  -0.27625717 -1.72220053
 -0.98599903  0.43078013  0.38642454  0.02750319  0.        ]",-0.087590293776
29,"[[ -2.79263856e+01  -4.55475226e-01  -3.25107209e-02  -1.97750337e-01]
 [ -8.79510103e+01  -1.77895221e+00   0.00000000e+00   0.00000000e+00]]",[-3.23990105  1.16967143],[-1.0809567  -0.90597707],[-3.39740419  0.99368411],-2.20199,"[-1.42420927  1.20731758 -0.47399893 -0.63044946 -0.27625712 -1.72219933
 -1.01763406 -0.43735549 -1.13523146  1.14259238  0.        ]",-0.24490411032
30,"[[ -2.97076594e+01  -4.50812879e-01  -3.25107209e-02  -1.97750337e-01]
 [ -9.01687535e+01   2.23191984e+00   0.00000000e+00   0.00000000e+00]]",[-3.18111877 -0.19099989],[-1.0809567  -0.90597707],[-3.74749327  0.28385285],-1.35732,"[-0.31392228  1.21171195  1.47134174 -0.62530898 -0.27625707 -1.72219813
 -1.04868401  0.43570152  0.18110148  2.585594    0.        ]",-0.404896497609
31,"[[ -3.15328223e+01  -4.14045745e-01  -3.25107209e-02  -1.97750337e-01]
 [ -9.23403448e+01   1.44732508e+00   0.00000000e+00   0.00000000e+00]]",[-3.38526631  0.70184413],[-1.0809567  -0.90597707],[-3.23792195 -0.60213691],-1.45217,"[ 1.24872385  1.24488589 -0.14624391 -0.58437448 -0.27625701 -1.72219693
 -1.07908778  0.26491663  1.20539343  0.85485579  0.        ]",-0.261511394313
32,"[[ -3.34009982e+01  -3.57349586e-01  -3.25107209e-02  -1.97750337e-01]
 [ -9.44700320e+01   4.21284875e+00   0.00000000e+00   0.00000000e+00]]",[-3.67796327 -0.91787087],[-1.0809567  -0.90597707],[-3.12392879 -0.5795384 ],-2.06762,"[-0.68098996  1.29080457 -1.31323961 -0.51996508 -0.27625696 -1.72219572
 -1.10890483  0.86689539 -0.62643707  0.19701399  0.        ]",-0.0887672988929
33,"[[ -3.53113200e+01  -3.10257018e-01  -3.25107209e-02  -1.97750337e-01]
 [ -9.65553812e+01   5.08550097e-01   0.00000000e+00   0.00000000e+00]]",[-3.73977005  0.9453837 ],[-1.0809567  -0.90597707],[-3.84421301  0.70975274],-1.64864,"[-1.13250367  1.32402256  1.02406288 -0.46540876 -0.27625691 -1.72219452
 -1.13810108  0.06057063 -0.68144594  2.33603619  0.        ]",-0.374306765548
34,"[[ -3.72629668e+01  -2.62499523e-01  -3.25107209e-02  -1.97750337e-01]
 [ -9.86023430e+01   4.25447872e+00   0.00000000e+00   0.00000000e+00]]",[-4.1976263  -1.57277803],[-1.0809567  -0.90597707],[-3.59731817 -1.17397177],-1.08046,"[ 1.12872923  1.35306626  0.64133625 -0.40923493 -0.27625686 -1.72219332
 -1.16675985  0.87595695  1.23371038  1.67603312  0.        ]",-0.347377460805
35,"[[ -3.92551151e+01  -2.17873041e-01  -3.25107209e-02  -1.97750337e-01]
 [ -1.00605963e+02   2.21363476e-01   0.00000000e+00   0.00000000e+00]]",[-3.19084736  0.26208091],[-1.0809567  -0.90597707],[-3.1415484  -0.28020924],-1.89619,"[-0.10399951  1.3759213  -1.43666619 -0.35608551 -0.2762568  -1.72219211
 -1.19481177 -0.00194238 -0.05973519 -0.04142263  0.        ]",-0.0154596751436
36,"[[ -4.12869625e+01  -2.02975308e-01  -3.25107209e-02  -1.97750337e-01]
 [ -1.02572198e+02   1.26488110e+00   0.00000000e+00   0.00000000e+00]]",[-4.39172765  1.07156756],[-1.0809567  -0.90597707],[-3.89998293  0.54038846],-1.7464,"[-1.37166163  1.38262061  0.6546964  -0.33821973 -0.27625675 -1.72219091
 -1.22234024  0.22520298 -0.9848347   1.9851437   0.        ]",-0.34002808612
37,"[[ -4.33577525e+01  -1.38107191e-01  -3.25107209e-02  -1.97750337e-01]
 [ -1.04500302e+02   5.20833710e+00   0.00000000e+00   0.00000000e+00]]",[-3.46840786 -1.2892415 ],[-1.0809567  -0.90597707],[-3.78406382 -1.3881278 ],-1.06499,"[ 0.99716359  1.40632004  0.87842253 -0.25984069 -0.2762567  -1.72218971
 -1.24933481  1.08358582  1.11230153  1.98663479  0.        ]",-0.372979554157
38,"[[ -4.54666910e+01  -7.46427755e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.06387364e+02   1.15114203e+00   0.00000000e+00   0.00000000e+00]]",[-2.63704052 -0.28103538],[-1.0809567  -0.90597707],[-3.18846941 -0.3979274 ],-1.83223,"[-0.00513922  1.42082541 -1.43137604 -0.18246816 -0.27625665 -1.72218851
 -1.27575472  0.20044465  0.1206     -0.05349283  0.        ]",-0.0440656799547
39,"[[ -4.76130111e+01  -6.29720669e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.08238492e+02   1.96194251e-02   0.00000000e+00   0.00000000e+00]]",[-4.97391351  1.25260414],[-1.0809567  -0.90597707],[-4.0465126   0.93198597],-1.50861,"[-1.34494624  1.42255232  0.71058934 -0.16819047 -0.27625659 -1.7221873
 -1.3016715  -0.04585711 -1.00900455  1.95330091  0.        ]",-0.337324821348
40,"[[ -4.97960060e+01  -2.28197641e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.10054933e+02   3.98206742e+00   0.00000000e+00   0.00000000e+00]]",[-3.86592588 -1.36005161],[-1.0809567  -0.90597707],[-3.82610035 -1.20036006],-1.07131,"[ 1.10856876  1.42625869  0.68512297 -0.11900091 -0.27625654 -1.7221861
 -1.32710261  0.81666022  1.17133061  1.87719895  0.        ]",-0.364953426913
41,"[[ -5.20149386e+01   1.63112544e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.11832421e+02  -5.58616920e-02   0.00000000e+00   0.00000000e+00]]",[-3.55711613 -0.53382322],[-1.0809567  -0.90597707],[-3.33930039 -0.20675233],-1.72026,"[-0.37015662  1.4265321  -1.4135713  -0.07101845 -0.27625649 -1.7221849
 -1.3519883  -0.06228758 -0.14713747 -0.03652968  0.        ]",-0.00969975771411
42,"[[ -5.42690758e+01  -6.00250659e-03  -3.25107209e-02  -1.97750337e-01]
 [ -1.13575498e+02  -2.16827168e+00   0.00000000e+00   0.00000000e+00]]",[-4.4442226  1.7007376],[-1.0809567  -0.90597707],[-4.14090872  1.3686986 ],-1.22093,"[-1.02442078  1.42677897  1.13324344 -0.09838052 -0.27625644 -1.72218369
 -1.37639218 -0.52210199 -0.73970118  2.30557736  0.        ]",-0.372325203235
43,"[[ -5.65577526e+01  -9.19492148e-03  -3.25107209e-02  -1.97750337e-01]
 [ -1.15286475e+02   1.83571710e+00   0.00000000e+00   0.00000000e+00]]",[-3.37259784 -0.64418901],[-1.0809567  -0.90597707],[-3.64821815 -0.94022453],-1.30896,"[ 1.25810308  1.42672598  0.01087667 -0.1022952  -0.27625639 -1.72218249
 -1.40034659  0.34945812  1.29843535  1.26629843  0.        ]",-0.311062067418
44,"[[ -5.88802836e+01   1.56981336e-03  -3.25107209e-02  -1.97750337e-01]
 [ -1.16961052e+02  -7.50731120e-01   0.00000000e+00   0.00000000e+00]]",[-3.51977481 -0.1170913 ],[-1.0809567  -0.90597707],[-3.6175766  0.2862263],-1.85371,"[-1.07778291  1.42681358 -1.03399314 -0.08909471 -0.27625633 -1.72218129
 -1.42379135 -0.21354183 -0.78962023  0.31301762  0.        ]",-0.121050296889
45,"[[ -6.12359822e+01  -1.79385191e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.18603347e+02  -1.19841263e+00   0.00000000e+00   0.00000000e+00]]",[-4.10218294  0.99650112],[-1.0809567  -0.90597707],[-4.22105074  1.07509494],-0.999843,"[-0.15911588  1.42646905  1.48466524 -0.11301629 -0.27625628 -1.72218009
 -1.44678409 -0.31098997  0.04276346  2.62558277  0.        ]",-0.408761576884
46,"[[ -6.36242180e+01  -2.06171553e-03  -3.25107209e-02  -1.97750337e-01]
 [ -1.20214853e+02   2.77269460e+00   0.00000000e+00   0.00000000e+00]]",[-3.33118807 -1.11516118],[-1.0809567  -0.90597707],[-3.21800542 -0.99842656],-1.38587,"[ 0.84636812  1.42681013 -1.01608824 -0.09354796 -0.27625623 -1.72217888
 -1.46934574  0.55341308  0.92936608  0.32920281  0.        ]",-0.18611732697
47,"[[ -6.60443330e+01   1.31135587e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.21791404e+02  -1.24195376e+00   0.00000000e+00   0.00000000e+00]]",[-4.03793587  1.71894053],[-1.0809567  -0.90597707],[-4.06669903  1.22665322],-1.69493,"[-1.50359016  1.42662881  0.12762726 -0.07493919 -0.27625618 -1.72217768
 -1.49141794 -0.32046787 -1.17169746  1.37069558  0.        ]",-0.27558309283
48,"[[ -6.84956974e+01   2.82475671e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.23339882e+02   2.74190452e+00   0.00000000e+00   0.00000000e+00]]",[-4.12504672 -0.79414658],[-1.0809567  -0.90597707],[-4.00888681 -0.67290443],-0.915134,"[ 1.00135574  1.42595422  0.87224359 -0.0563847  -0.27625612 -1.72217648
 -1.51309707  0.54671098  1.05809133  2.07929235  0.        ]",-0.38007347166
49,"[[ -7.09776966e+01   5.09697204e-02  -3.25107209e-02  -1.97750337e-01]
 [ -1.24854981e+02  -4.59288881e-01   0.00000000e+00   0.00000000e+00]]",[-3.56448685  0.05806937],[-1.0809567  -0.90597707],[-3.45310688 -0.29106146],-1.6426,"[-0.52227808  1.42401619 -1.37504108 -0.02854328 -0.27625607 -1.72217527
 -1.53430883 -0.15010293 -0.26174569 -0.0086503   0.        ]",-0.0230185098768
