timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -3.67287326   1.096909     0.05585463  -0.18878309]
 [-36.2224464   -3.73028899   0.           0.        ]]",[-4.06115589  0.34359997],[-0.91798919 -0.74281251],[-3.87227726  0.58841395],-1.28015,"[-1.31964882  0.29059856  0.76297528  1.00871023  0.49366261 -1.64222678
 -0.29056243 -0.83668939 -1.52519492  1.18281179  0.        ]",-0.296262793824
11,"[[ -4.42982593   1.03665042   0.05585463  -0.18878309]
 [-39.46208769  -2.30045689   0.           0.        ]]",[-3.35569683  0.84664252],[-0.91798919 -0.74281251],[-3.83860183  0.81233644],-1.26514,"[-0.51380845  0.39479855  1.42683379  0.97237526  0.49366246 -1.64222526
 -0.33729226 -0.53897601 -1.26078686  2.03120199  0.        ]",-0.365613301624
12,"[[ -5.25093964   1.02468146   0.05585463  -0.18878309]
 [-42.63887345   1.09209693   0.           0.        ]]",[-3.60978624  0.20787565],[-0.91798919 -0.74281251],[-3.65125132  0.24810869],-1.39116,"[ 0.57987775  0.41507267  1.27774675  0.96468892  0.4936623  -1.64222374
 -0.38311544  0.16740637 -0.4656143   2.41565431  0.        ]",-0.376071972179
13,"[[ -6.13495906   1.05450246   0.05585463  -0.18878309]
 [-45.75275299   1.88715352   0.           0.        ]]",[-3.82739383 -0.74240316],[-0.91798919 -0.74281251],[-3.45436382 -0.26515037],-1.49831,"[ 1.23763067  0.36429198  0.23775514  0.98355159  0.49366215 -1.64222222
 -0.42803123  0.33294946  0.35484135  1.99246031  0.        ]",-0.317138774332
14,"[[ -7.08062644   1.062302     0.05585463  -0.18878309]
 [-48.80365223  -1.09744693   0.           0.        ]]",[-3.33248404 -0.65309718],[-0.91798919 -0.74281251],[-3.05760622 -0.51555192],-1.67987,"[ 0.83633462  0.35086558 -1.02535272  0.98832602  0.49366199 -1.6422207
 -0.47203855 -0.28849094  0.57706461  0.96081202  0.        ]",-0.189109964811
15,"[[ -8.08669657   1.01453972   0.05585463  -0.18878309]
 [-51.79321944  -3.67034849   0.           0.        ]]",[-3.22916142 -0.1643076 ],[-0.91798919 -0.74281251],[-3.05524111 -0.2918098 ],-1.63243,"[-0.4472281   0.43213656 -1.40208412  0.95805528  0.49366184 -1.64221919
 -0.51516119 -0.82420906 -0.14267499  0.10666883  0.        ]",-0.0134949122544
16,"[[ -9.15196165   0.93524166   0.05585463  -0.18878309]
 [-54.72347487  -4.25759269   0.           0.        ]]",[-3.29895043 -0.12509446],[-0.91798919 -0.74281251],[-3.63076377  0.24189433],-1.41409,"[-1.45897521  0.56172758 -0.3725831   0.90249278  0.49366169 -1.64221767
 -0.55742827 -0.94648207 -1.26618186  0.40022337  0.        ]",-0.20008142824
17,"[[ -1.02752477e+01   8.45868548e-01   5.58546260e-02  -1.88783086e-01]
 [ -5.75955326e+01  -4.67836581e+00   0.00000000e+00   0.00000000e+00]]",[-4.3253286  2.7079206],[-0.91798919 -0.74281251],[-4.09186935  1.8019855 ],-0.967076,"[-1.03987078  0.6989114   1.12138713  0.83232     0.49366153 -1.64221615
 -0.59885587 -1.03409311 -1.50672381  1.72359889  0.        ]",-0.351668822466
18,"[[ -1.14554230e+01   7.92858368e-01   5.58546260e-02  -1.88783086e-01]
 [ -6.04128728e+01  -6.36206950e-01   0.00000000e+00   0.00000000e+00]]",[-3.43152797  1.41110803],[-0.91798919 -0.74281251],[-3.89417744  1.32486033],-1.09274,"[ 0.48444959  0.77540721  1.33286035  0.78713443  0.49366138 -1.64221463
 -0.63949419 -0.19245211 -0.41512764  2.483069    0.        ]",-0.385283424036
19,"[[ -1.26914010e+01   8.19880594e-01   5.58546260e-02  -1.88783086e-01]
 [ -6.31759788e+01   3.32499159e+00   0.00000000e+00   0.00000000e+00]]",[-3.29865559 -0.2129488 ],[-0.91798919 -0.74281251],[-3.45233297 -0.24804538],-1.31248,"[ 1.2419952   0.73688594 -0.16080211  0.81048794  0.49366123 -1.64221311
 -0.67935019  0.6323316   0.62263951  1.60956369  0.        ]",-0.277904167254
20,"[[ -1.39820869e+01   8.77135514e-01   5.58546260e-02  -1.88783086e-01]
 [ -6.58835554e+01   2.40325894e+00   0.00000000e+00   0.00000000e+00]]",[-2.87407609 -0.58529298],[-0.91798919 -0.74281251],[-3.00192165 -0.83951491],-1.32207,"[ 0.08472966  0.65205156 -1.42396677  0.85774715  0.49366107 -1.64221159
 -0.71840519  0.44041218  0.18549143  0.23641092  0.        ]",-0.0635990167127
21,"[[ -1.53263777e+01   9.01328550e-01   5.58546260e-02  -1.88783086e-01]
 [ -6.85365303e+01   2.37180117e-02   0.00000000e+00   0.00000000e+00]]",[-4.14283409 -0.96383835],[-0.91798919 -0.74281251],[-3.57870626 -0.66577011],-1.27093,"[-1.41070731  0.61494435 -0.52321568  0.87677915  0.49366092 -1.64221008
 -0.75667257 -0.05504588 -1.19931062  0.31696058  0.        ]",-0.185696288168
22,"[[ -1.67231840e+01   8.63351604e-01   5.58546260e-02  -1.88783086e-01]
 [ -7.11351237e+01  -3.80875942e+00   0.00000000e+00   0.00000000e+00]]",[-4.41059293  1.35619779],[-0.91798919 -0.74281251],[-4.14793682  1.55181551],-0.881812,"[-0.85724981  0.67286359  1.26478919  0.84665072  0.49366077 -1.64220856
 -0.79415551 -0.85302816 -1.42097402  1.89064602  0.        ]",-0.362704648109
23,"[[ -1.81714647e+01   8.27500450e-01   5.58546260e-02  -1.88783086e-01]
 [ -7.36847802e+01   2.10140332e-01   0.00000000e+00   0.00000000e+00]]",[-3.41452585  1.22066107],[-0.91798919 -0.74281251],[-3.85002637  0.7482574 ],-1.06145,"[ 0.94716948  0.72584359  0.93953674  0.81695214  0.49366061 -1.64220704
 -0.83093254 -0.01622936  0.03848678  2.34733168  0.        ]",-0.362458146325
24,"[[ -1.96702513e+01   8.71218220e-01   5.58546260e-02  -1.88783086e-01]
 [ -7.61858748e+01   4.14818325e+00   0.00000000e+00   0.00000000e+00]]",[-3.88672545 -0.57092473],[-0.91798919 -0.74281251],[-3.10118294 -1.1115942 ],-1.19084,"[ 0.81308972  0.66101479 -1.04883525  0.85300465  0.49366046 -1.64220552
 -0.86700906  0.80373363  0.58898611  0.80074561  0.        ]",-0.172078161436
25,"[[ -2.12185538e+01   9.30482688e-01   5.58546260e-02  -1.88783086e-01]
 [ -7.86360486e+01   1.78575256e+00   0.00000000e+00   0.00000000e+00]]",[-3.48351978 -0.98282761],[-0.91798919 -0.74281251],[-3.37528062 -1.27776098],-1.29611,"[-1.11788251  0.56927598 -0.99963582  0.8989505   0.49366031 -1.642204
 -0.90235105  0.31183776 -0.80302772  0.08426641  0.        ]",-0.113390282819
26,"[[ -2.28153546e+01   9.26583751e-01   5.58546260e-02  -1.88783086e-01]
 [ -8.10356710e+01  -2.16270279e+00   0.00000000e+00   0.00000000e+00]]",[-4.69880784 -0.03539387],[-0.91798919 -0.74281251],[-4.12189341  0.52931428],-0.884874,"[-1.0668218   0.57544208  1.09566143  0.8960337   0.49366015 -1.64220249
 -0.93696383 -0.51029369 -1.51486712  1.63658202  0.        ]",-0.342562605492
27,"[[ -2.44596679e+01   8.82130238e-01   5.58546260e-02  -1.88783086e-01]
 [ -8.33878049e+01  -2.28233548e+00   0.00000000e+00   0.00000000e+00]]",[-3.31630774  1.76358345],[-0.91798919 -0.74281251],[-3.95424128  1.2518394 ],-0.954143,"[ 0.95150448  0.64444897  0.9338074   0.8617202   0.49366    -1.64220097
 -0.97089159 -0.53520297  0.00805593  2.34622405  0.        ]",-0.361909667436
28,"[[ -2.61505766e+01   8.76435854e-01   5.58546260e-02  -1.88783086e-01]
 [ -8.56957584e+01   1.69942528e+00   0.00000000e+00   0.00000000e+00]]",[-2.83962502 -1.29210631],[-0.91798919 -0.74281251],[-3.14975333 -1.02196765],-1.12985,"[ 0.59689275  0.65311201 -1.22347146  0.8571853   0.49365985 -1.64219945
 -1.00418204  0.29386359  0.49066529  0.58822542  0.        ]",-0.137554086866
29,"[[ -2.78871688e+01   8.70115312e-01   5.58546260e-02  -1.88783086e-01]
 [ -8.79555444e+01  -2.31828931e+00   0.00000000e+00   0.00000000e+00]]",[-4.03550462 -0.31130041],[-0.91798919 -0.74281251],[-3.69761968 -0.46795285],-1.08093,"[-1.40781655  0.66267965 -0.53078405  0.85211535  0.49365969 -1.64219793
 -1.03677767 -0.54268923 -1.21401104  0.31900171  0.        ]",-0.188181121229
30,"[[ -2.96684986e+01   8.11592229e-01   5.58546260e-02  -1.88783086e-01]
 [ -9.01699429e+01  -3.52996866e+00   0.00000000e+00   0.00000000e+00]]",[-4.61465676  2.01843488],[-0.91798919 -0.74281251],[-4.23066616  1.81242108],-0.575235,"[-0.37137851  0.74880477  1.46209148  0.80339072  0.49365954 -1.64219641
 -1.06871857 -0.79498013 -1.11282886  2.26013404  0.        ]",-0.385026068627
31,"[[ -3.14936969e+01   7.81172605e-01   5.58546260e-02  -1.88783086e-01]
 [ -9.23430260e+01   4.74583164e-01   0.00000000e+00   0.00000000e+00]]",[-3.73695712  0.00667054],[-0.91798919 -0.74281251],[-3.64209938  0.14381486],-1.00417,"[ 1.2486042   0.79175081 -0.09201301  0.77682807  0.49365938 -1.64219489
 -1.10006348  0.03883237  0.62189097  1.64446802  0.        ]",-0.282670812375
32,"[[ -3.33619275e+01   7.90576021e-01   5.58546260e-02  -1.88783086e-01]
 [ -9.44729510e+01   4.65538133e-01   0.00000000e+00   0.00000000e+00]]",[-3.60167851 -0.60029301],[-0.91798919 -0.74281251],[-3.30204964 -0.80987304],-1.13925,"[-0.63488302  0.77861152 -1.33973563  0.78512683  0.49365923 -1.64219338
 -1.13078582  0.03694904 -0.41914738 -0.01139447  0.        ]",-0.0483604920039
33,"[[ -3.52723214e+01   7.75673139e-01   5.58546260e-02  -1.88783086e-01]
 [ -9.65592529e+01  -1.94791978e+00   0.00000000e+00   0.00000000e+00]]",[-4.35302421  0.88048094],[-0.91798919 -0.74281251],[-4.20071411  0.72241414],-0.881208,"[-1.17192414  0.79937694  0.98074105  0.77193776  0.49365908 -1.64219186
 -1.16087889 -0.46557208 -1.56211203  1.61529845  0.        ]",-0.345670448755
34,"[[ -3.72240440e+01   7.71802243e-01   5.58546260e-02  -1.88783086e-01]
 [ -9.86065286e+01   1.54899014e+00   0.00000000e+00   0.00000000e+00]]",[-4.09550233  0.64357552],[-0.91798919 -0.74281251],[-3.87651372  0.18869135],-0.792269,"[ 1.09980363  0.80471928  0.69092736  0.7684799   0.49365892 -1.64219034
 -1.19040898  0.26254161  0.26874761  2.20252897  0.        ]",-0.345575862113
35,"[[ -3.92163215e+01   8.27745466e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.00614802e+02   4.03654500e+00   0.00000000e+00   0.00000000e+00]]",[-2.4579484  -1.53035099],[-0.91798919 -0.74281251],[-3.13518643 -1.56518769],-0.9775,"[-0.05465216  0.72548414 -1.43942567  0.81715495  0.49365877 -1.64218882
 -1.21937645  0.78049097  0.06919474  0.14228757  0.        ]",-0.0392550994351
36,"[[ -4.12483480e+01   8.67618559e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.02580887e+02  -3.60838139e-02   0.00000000e+00   0.00000000e+00]]",[-4.70458773 -0.37108448],[-0.91798919 -0.74281251],[-4.09010887 -0.5642128 ],-0.888754,"[-1.39686749  0.66644301  0.60174365  0.85009999  0.49365862 -1.6421873
 -1.24773532 -0.06749713 -1.5920253   1.17701288  0.        ]",-0.304763872742
37,"[[ -4.33192934e+01   8.51815172e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.04507057e+02  -1.53938612e+00   0.00000000e+00   0.00000000e+00]]",[-4.48377615  1.1895697 ],[-0.91798919 -0.74281251],[-4.02906179  0.87721527],-0.619642,"[ 0.96012176  0.69009133  0.92224079  0.83722026  0.49365846 -1.64218578
 -1.27551841 -0.3805093   0.03802951  2.34009473  0.        ]",-0.361334915373
38,"[[ -4.54283991e+01   8.60706556e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.06397679e+02   2.41507630e+00   0.00000000e+00   0.00000000e+00]]",[-2.96596401 -1.92576497],[-0.91798919 -0.74281251],[-3.1855526  -1.55082011],-0.906305,"[ 0.04316713  0.67682539 -1.43016531  0.84449524  0.49365831 -1.64218427
 -1.30278868  0.44287489  0.15142871  0.20558874  0.        ]",-0.0561962726167
39,"[[ -4.75749260e+01   8.68425713e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.08248364e+02  -1.62994495e+00   0.00000000e+00   0.00000000e+00]]",[-4.45279075 -0.38096924],[-0.91798919 -0.74281251],[-4.18281507 -0.03384957],-0.785673,"[-1.37191659  0.66522581  0.65946825  0.85075036  0.49365816 -1.64218275
 -1.32948285 -0.39936532 -1.59311117  1.22973602  0.        ]",-0.309804139072
40,"[[ -4.97580841e+01   8.20632534e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.10061234e+02  -3.14426631e+00   0.00000000e+00   0.00000000e+00]]",[-4.14164134  2.12481588],[-0.91798919 -0.74281251],[-4.03701305  1.36233091],-0.648268,"[ 1.07873723  0.73579456  0.73263738  0.81112086  0.493658   -1.64218123
 -1.35563151 -0.71467187  0.20897554  2.23695888  0.        ]",-0.349000191791
41,"[[ -5.19771599e+01   7.97721163e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.11840888e+02   8.39785271e-01   0.00000000e+00   0.00000000e+00]]",[-3.88934068 -0.7389771 ],[-0.91798919 -0.74281251],[-3.29604506 -1.2006166 ],-0.91041,"[-0.32261548  0.76854327 -1.42702955  0.79137733  0.49365785 -1.64217971
 -1.38130098  0.11487381 -0.15047267  0.0373454   0.        ]",-0.00381137452628
42,"[[ -5.42314646e+01   7.84604205e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.13583422e+02  -2.14166499e+00   0.00000000e+00   0.00000000e+00]]",[-4.34574833  0.27877998],[-0.91798919 -0.74281251],[-4.29986572  0.73111391],-0.656382,"[-1.06663512  0.78696723  1.09584296  0.77986199  0.4936577  -1.64217819
 -1.40643498 -0.50591365 -1.51768026  1.73724316  0.        ]",-0.354485663556
43,"[[ -5.65202760e+01   7.52882015e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.15292160e+02  -1.03422538e+00   0.00000000e+00   0.00000000e+00]]",[-4.23153617  0.53858488],[-0.91798919 -0.74281251],[-3.7960546   0.38192439],-0.716098,"[ 1.25222381  0.83052423  0.06320223  0.7513901   0.49365754 -1.64217668
 -1.43108145 -0.27532616  0.58916679  1.75343552  0.        ]",-0.295533720179
44,"[[ -5.88429364e+01   7.53407762e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.16968541e+02   1.07955578e+00   0.00000000e+00   0.00000000e+00]]",[-3.64965282 -0.11909568],[-0.91798919 -0.74281251],[-3.55757403 -1.16998768],-0.951382,"[-1.04313136  0.82981368 -1.07501361  0.75186876  0.49365739 -1.64217516
 -1.45526114  0.16479844 -0.83740614  0.04519883  0.        ]",-0.118824474617
45,"[[ -6.11987915e+01   7.69644911e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.18611443e+02   5.45622394e-01   0.00000000e+00   0.00000000e+00]]",[-4.61789013  0.53385008],[-0.91798919 -0.74281251],[-4.21576405  0.37190503],-0.434598,"[-0.21460065  0.80768456  1.48202097  0.76654358  0.49365723 -1.64217364
 -1.47895786  0.05362453 -0.98322853  2.356248    0.        ]",-0.389988122819
46,"[[ -6.35871899e+01   8.01230301e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.20223280e+02   2.60561715e+00   0.00000000e+00   0.00000000e+00]]",[-3.74772584 -1.80001017],[-0.91798919 -0.74281251],[-3.36550522 -1.39272928],-0.720961,"[ 0.87709022  0.76357224 -0.9814019   0.7944304   0.49365708 -1.64217212
 -1.50220644  0.48255     0.61656216  0.82713724  0.        ]",-0.178272419885
47,"[[ -6.60074858e+01   8.12642379e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.21800550e+02  -1.45117704e+00   0.00000000e+00   0.00000000e+00]]",[-3.49394263 -0.71312775],[-0.91798919 -0.74281251],[-4.09058094 -0.48227489],-0.829375,"[-1.50926369  0.74729439  0.07146293  0.80428734  0.49365693 -1.6421706
 -1.52495634 -0.36214297 -1.52025258  0.7605093   0.        ]",-0.260794732786
48,"[[ -6.84589900e+01   7.55115364e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.23344378e+02  -4.29180685e+00   0.00000000e+00   0.00000000e+00]]",[-3.76150508  2.36228412],[-0.91798919 -0.74281251],[-4.18230057  1.87904143],-0.471611,"[ 0.96600989  0.82750299  0.91419783  0.75342149  0.49365677 -1.64216908
 -1.54722382 -0.95360975  0.10763321  2.32864142  0.        ]",-0.360707171673
49,"[[ -7.09410836e+01   7.09418417e-01   5.58546260e-02  -1.88783086e-01]
 [ -1.24860425e+02  -2.91021149e-01   0.00000000e+00   0.00000000e+00]]",[-3.03039217 -0.92272541],[-0.91798919 -0.74281251],[-3.41718817 -0.96971482],-0.834191,"[-0.47743177  0.88783833 -1.3941192   0.71098934  0.49365662 -1.64216757
 -1.56909052 -0.12057836 -0.32876605 -0.0237721   0.        ]",-0.0335468508174
