timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.03310915 -0.04921431  0.08386541 -0.03427314]
 [-0.00048588 -0.00223708  0.          0.        ]]",-0.517177,"[ 1.22375047  1.20680004 -0.03514477 -0.32135803  0.7366868  -0.29357631
  0.28360045 -0.10462151  0.60725011  0.1528686   0.        ]",[-1.55625927  1.09733784],[-0.5149116   1.45961427],[-0.60155541 -0.3537831 ],-0.127603642999
1,"[[-0.05357131 -0.00952281  0.08386541 -0.03427314]
 [-2.03893831  3.95818499  0.          0.        ]]",-0.321568,"[ 1.22252638  1.20857837 -0.06524552 -0.26505178  0.73668608 -0.29357611
  0.25000125  0.60003378  0.60764082  0.15330533  0.        ]",[-1.54831743  0.92417848],[-0.71722795 -0.45208489],[-0.60155541 -0.3537831 ],-0.127678899953
2,"[[-0.1224053   0.05090519  0.08386541 -0.03427314]
 [-4.83515415  2.09083402  0.          0.        ]]",-0.562308,"[ 1.21418744  1.20666704 -0.16618837 -0.17931768  0.73668537 -0.29357591
  0.20391213  0.26778612  0.60362745  0.10130725  0.        ]",[-1.60356092  1.09566689],[-2.82651078  1.27856582],[-0.60155541 -0.3537831 ],-0.125909834983
3,"[[-0.25785475  0.13204931  0.08386541 -0.03427314]
 [-8.69693389  6.01050277  0.          0.        ]]",-0.491377,"[ 1.17892372  1.19534568 -0.36188778 -0.0646628   0.73668465 -0.29357571
  0.14025973  0.96519043  0.58468915 -0.02734789  0.        ]",[-1.61521161  1.07162368],[-2.67577625  2.74158556],[-0.60155541 -0.3537831 ],-0.122063194111
4,"[[ -0.46977386   0.29080712   0.08386541  -0.03427314]
 [-12.48239665   9.85243996   0.           0.        ]]",-0.251703,"[ 1.07515898  1.14450647 -0.65295934  0.15541336  0.73668393 -0.29357551
  0.07786523  1.64876171  0.53403912 -0.19821172  0.        ]",[-1.61039889  0.70695198],[-1.72372917  1.40171843],[-0.60155541 -0.3537831 ],-0.117590076692
5,"[[ -0.7566532    0.52563766   0.08386541  -0.03427314]
 [-16.19325129  13.61798396   0.           0.        ]]",0.056996,"[ 0.84833714  1.00243395 -0.99722907  0.46061835  0.73668321 -0.2935753
  0.01670047  2.31873457  0.42798384 -0.39207361  0.        ]",[-1.54464698 -0.17438138],[-1.36242528 -0.71150135],[-0.60155541 -0.3537831 ],-0.112913973675
6,"[[ -1.11699416   0.76703098   0.08386541  -0.03427314]
 [-19.82885876  10.53150764   0.           0.        ]]",0.169416,"[ 0.45027141  0.78089917 -1.30982232  0.73345859  0.7366825  -0.2935751
 -0.04322402  1.76957199  0.23162914 -0.61783693  0.        ]",[-1.66481125 -0.10145989],[-0.99168247 -0.31732729],[-0.60155541 -0.3537831 ],-0.112765044321
7,"[[ -1.54900734   0.96295941   0.08386541  -0.03427314]
 [-23.36079434   9.06606805   0.           0.        ]]",0.200619,"[-0.12404095  0.55348169 -1.45850203  0.91354513  0.73668178 -0.2935749
 -0.10143972  1.50883246 -0.08950055 -0.84003199  0.        ]",[-1.75907016 -0.32793233],[-0.86400714 -0.86249674],[-0.60155541 -0.3537831 ],-0.126930629282
8,"[[ -2.04588766   1.10820128   0.08386541  -0.03427314]
 [-26.31740256   5.46996228   0.           0.        ]]",-0.00310278,"[-0.78466303  0.36281603 -1.29577625  1.01858947  0.73668106 -0.2935747
 -0.15017247  0.86899964 -0.53785549 -0.95234257  0.        ]",[-1.88862181 -0.14566255],[-1.54806174 -1.19445779],[-0.60155541 -0.3537831 ],-0.157184830382
9,"[[ -2.60670953   1.17676539   0.08386541  -0.03427314]
 [-29.75325602   1.3998582    0.           0.        ]]",-0.368027,"[-1.34010059  0.26756296 -0.73696335  1.0589979   0.73668034 -0.2935745
 -0.20680448  0.14483213 -1.07919569 -0.83383071  0.        ]",[-2.0349443  0.2665821],[-2.46052756 -0.16577138],[-0.60155541 -0.3537831 ],-0.199082202714
10,"[[ -3.23557079   1.19786887   0.08386541  -0.03427314]
 [-33.1216338    0.71262615   0.           0.        ]]",-0.518998,"[-1.52656218  0.23766893  0.15178189  1.07020284  0.73667962 -0.2935743
 -0.26232429  0.02255726 -1.55164068 -0.35869607  0.        ]",[-2.18840551  0.18410322],[-2.11215434  1.64997845],[-0.60155541 -0.3537831 ],-0.239243374862
11,"[[ -3.93114554e+00   1.25166824e+00   8.38654070e-02  -3.42731441e-02]
 [ -3.64250288e+01   4.65399263e+00   0.00000000e+00   0.00000000e+00]]",-1.00087,"[-1.12481044  0.16037004  1.05910624  1.09609591  0.73667891 -0.2935741
 -0.31677301  0.72381941 -1.67087701  0.38238664  0.        ]",[-2.22920108 -0.59184456],[-2.15727611 -1.70060908],[-0.60155541 -0.3537831 ],-0.258925263427
12,"[[ -4.69211813e+00   1.30404486e+00   8.38654070e-02  -3.42731441e-02]
 [ -3.96612867e+01   5.96993867e-01   0.00000000e+00   0.00000000e+00]]",-0.532882,"[-0.18201294  0.08378119  1.48575642  1.11755838  0.73667819 -0.29357389
 -0.3701151   0.00198261 -1.30864528  1.08367294  0.        ]",[-2.27397275  0.16883263],[-1.76705369 -0.72199051],[-0.60155541 -0.3537831 ],-0.251063176352
13,"[[ -5.51716571e+00   1.28712076e+00   8.38654070e-02  -3.42731441e-02]
 [ -4.28327315e+01  -2.27999392e+00   0.00000000e+00   0.00000000e+00]]",-0.271232,"[ 0.83943447  0.10865971  1.03441451  1.11102929  0.73667747 -0.29357369
 -0.42238888 -0.50990202 -0.52763534  1.35094119  0.        ]",[-2.12440562  0.92512667],[-1.74649113  0.91188468],[-0.60155541 -0.3537831 ],-0.210637615443
14,"[[ -6.40502491e+00   1.27812815e+00   8.38654070e-02  -3.42731441e-02]
 [ -4.59430521e+01   1.36838304e+00   0.00000000e+00   0.00000000e+00]]",-0.459364,"[ 1.21428201  0.1218295  -0.16535749  1.10740043  0.73667675 -0.29357349
 -0.47365514  0.13923184  0.20988883  0.82762354  0.        ]",[-1.9077338   0.10627674],[-1.49228034 -1.07759052],[-0.60155541 -0.3537831 ],-0.136545159792
15,"[[ -7.35445906e+00   1.26541141e+00   8.38654070e-02  -3.42731441e-02]
 [ -4.89899427e+01  -2.62693865e+00   0.00000000e+00   0.00000000e+00]]",-0.322081,"[ 0.5062731   0.14039228 -1.27893422  1.1020819   0.73667603 -0.29357329
 -0.52387587 -0.57163188  0.28377509 -0.20963197  0.        ]",[-1.77434742  0.47481102],[-1.96028833  0.46769468],[-0.60155541 -0.3537831 ],-0.0788782248686
16,"[[ -8.36423136e+00   1.23187899e+00   8.38654070e-02  -3.42731441e-02]
 [ -5.19774617e+01  -7.32803813e-01   0.00000000e+00   0.00000000e+00]]",-0.0882574,"[-0.82736174  0.18897615 -1.27129187  1.08701292  0.73667532 -0.29357309
 -0.57311795 -0.23461926 -0.51084781 -0.90043184  0.        ]",[-1.91751456  0.19575053],[-1.93074783  0.10266678],[-0.60155541 -0.3537831 ],-0.148268493608
17,"[[ -9.43316292e+00   1.22133955e+00   8.38654070e-02  -3.42731441e-02]
 [ -5.49059668e+01  -3.22715128e-01   0.00000000e+00   0.00000000e+00]]",-0.443772,"[-1.53259577  0.20413089  0.02595196  1.08196395  0.7366746  -0.29357289
 -0.62138728 -0.1616544  -1.48814121 -0.4479913   0.        ]",[-2.21236205  0.15400645],[-2.35817838 -0.96630688],[-0.60155541 -0.3537831 ],-0.232529890693
18,"[[ -1.05600676e+01   1.17644011e+00   8.38654070e-02  -3.42731441e-02]
 [ -5.77746285e+01  -4.15463855e+00   0.00000000e+00   0.00000000e+00]]",-0.254336,"[-0.73564825  0.26802128  1.34861491  1.058807    0.73667388 -0.29357269
 -0.66867017 -0.84344631 -1.56983301  0.81160634  0.        ]",[-2.36909127  1.14833117],[-2.39302884 -0.13538805],[-0.60155541 -0.3537831 ],-0.264907131778
19,"[[ -1.17437704e+01   1.08866465e+00   8.38654070e-02  -3.42731441e-02]
 [ -6.05862263e+01  -4.62147053e+00   0.00000000e+00   0.00000000e+00]]",-0.0496506,"[ 0.78379859  0.38938993  1.09279029  1.00595726  0.73667316 -0.29357248
 -0.71501244 -0.92650605 -0.46588555  1.41916572  0.        ]",[-2.20863461  1.7689563 ],[-1.70737264  1.47828705],[-0.60155541 -0.3537831 ],-0.217693324491
20,"[[ -1.29831637e+01   1.03674491e+00   8.38654070e-02  -3.42731441e-02]
 [ -6.33442355e+01  -5.84103377e-01   0.00000000e+00   0.00000000e+00]]",-0.326222,"[ 1.10648576  0.4586715  -0.58249112  0.97010924  0.73667245 -0.29357228
 -0.76047136 -0.20815944  0.43508212  0.39218985  0.        ]",[-1.90200269  0.87075889],[-2.43445458  0.68994295],[-0.60155541 -0.3537831 ],-0.112953794049
21,"[[ -1.42771832e+01   1.05244190e+00   8.38654070e-02  -3.42731441e-02]
 [ -6.60489293e+01   2.14446050e+00   0.00000000e+00   0.00000000e+00]]",-0.0076167,"[-0.34646419  0.43793759 -1.44443973  0.98129749  0.73667173 -0.29357208
 -0.80505142  0.27731899 -0.21452731 -0.8768908   0.        ]",[-1.93073559  0.13882843],[-0.72254608  0.48974244],[-0.60155541 -0.3537831 ],-0.132491458703
22,"[[ -1.56137549e+01   1.11419685e+00   8.38654070e-02  -3.42731441e-02]
 [ -6.76032392e+01   4.02453573e+00   0.00000000e+00   0.00000000e+00]]",-0.564495,"[-1.52653044  0.35460668 -0.12490725  1.02234422  0.73667101 -0.29357188
 -0.83066991  0.61183027 -1.48831505 -0.51532976  0.        ]",[-2.28066754 -0.31342533],[-1.90790783 -0.00395705],[-0.60155541 -0.3537831 ],-0.235695467314
23,"[[ -1.69921215e+01   1.19355248e+00   8.38654070e-02  -3.42731441e-02]
 [ -7.02247147e+01   3.91104405e+00   0.00000000e+00   0.00000000e+00]]",-0.177332,"[-0.54383194  0.24380172  1.42598161  1.06793988  0.73667029 -0.29357168
 -0.87387818  0.59163679 -1.48391741  0.94359462  0.        ]",[-2.37894344 -0.4111909 ],[-3.47644984  0.05359475],[-0.60155541 -0.3537831 ],-0.262271235747
24,"[[ -1.84223999e+01   1.27292573e+00   8.38654070e-02  -3.42731441e-02]
 [ -7.27946168e+01   4.02553888e+00   0.00000000e+00   0.00000000e+00]]",-0.334359,"[ 1.10063639  0.12942955  0.62361739  1.10523782  0.73666957 -0.29357148
 -0.9162363   0.61200773 -0.19178472  1.24215167  0.        ]",[-2.17320657 -0.40904096],[-2.10292302 -0.61886644],[-0.60155541 -0.3537831 ],-0.184918183439
25,"[[ -1.99035575e+01   1.32782960e+00   8.38654070e-02  -3.42731441e-02]
 [ -7.53125386e+01   1.47302780e+00   0.00000000e+00   0.00000000e+00]]",-0.341089,"[ 0.5270777   0.04862055 -1.26655863  1.1260501   0.73666886 -0.29357128
 -0.95773754  0.15785232  0.28063448 -0.14700546  0.        ]",[-1.87744677 -0.54764307],[-2.48644953 -0.90683526],[-0.60155541 -0.3537831 ],-0.0750321985698
26,"[[ -2.14345544e+01   1.32073160e+00   8.38654070e-02  -3.42731441e-02]
 [ -7.77785392e+01  -2.17094416e+00   0.00000000e+00   0.00000000e+00]]",0.0724289,"[-1.32456067  0.05913507 -0.76428906  1.12359013  0.73666814 -0.29357107
 -0.99838288 -0.49050108 -0.96555259 -0.81923753  0.        ]",[-2.08785248  0.04056063],[-2.74277607  1.03478041],[-0.60155541 -0.3537831 ],-0.183345171034
27,"[[ -2.30143917e+01   1.31721765e+00   8.38654070e-02  -3.42731441e-02]
 [ -8.01975739e+01   1.80602802e+00   0.00000000e+00   0.00000000e+00]]",-0.30444,"[-0.87175357  0.06433337  1.27078653  1.12234584  0.73666742 -0.29357087
 -1.03825399  0.21710198 -1.60141202  0.59337016  0.        ]",[-2.39647937 -0.43759277],[-1.81228058  0.38803765],[-0.60155541 -0.3537831 ],-0.256683374159
