timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
15,"[[ -2.58893759   2.11770217   0.10844585   0.17009928]
 [ -5.25245096  11.07543681   0.           0.        ]]",-0.266834,"[-1.55635727 -0.75724932 -0.82874207  1.30140669  0.89042241  1.38545507
 -0.55493001  1.41269067 -0.84295376 -1.75820493  0.        ]",[ 0.02734873  0.0295992 ],[-0.25441374 -0.26239302],[-0.02293718 -0.01460341],-0.288799343898
16,"[[-2.70304784  2.32658591  0.10844585  0.17009928]
 [-6.15560094  9.81712225  0.          0.        ]]",-0.298326,"[-1.63276139 -0.96749546 -0.6766958   1.09286415  0.89035989  1.38529668
 -0.63860061  1.24646674 -0.84988035 -1.63152632  0.        ]",[ 0.02659838  0.02894482],[-0.42160124  0.71587577],[-0.02293718 -0.01460341],-0.270845633551
17,"[[ -2.84168468   2.54941737   0.10844585   0.17009928]
 [ -7.70293069  12.45721248   0.           0.        ]]",-0.344779,"[-1.70313875 -1.14986772 -0.48092861  0.81320044  0.89029739  1.38513834
 -0.78196432  1.59473343 -0.86189404 -1.49112021  0.        ]",[ 0.02598807  0.02689636],[-0.62943243  0.92957593],[-0.02293718 -0.01460341],-0.251491846921
18,"[[ -3.01921653   2.83301525   0.10844585   0.17009928]
 [-10.04246473  15.89112259   0.           0.        ]]",-0.407406,"[-1.75535604 -1.30578767 -0.21824113  0.39356428  0.89023489  1.38498006
 -0.9987274   2.04756065 -0.86769682 -1.30545054  0.        ]",[ 0.02515748  0.02428272],[-1.0570198   1.26187281],[-0.02293718 -0.01460341],-0.225822726063
19,"[[ -3.25779942   3.08880153   0.10844585   0.17009928]
 [-13.80352153   4.45211819   0.           0.        ]]",-0.296212,"[-1.75611241 -1.36377594  0.14241076 -0.02025124  0.89017241  1.38482183
 -1.34717487  0.53788191 -0.86471292 -1.13080748  0.        ]",[ 0.02355835  0.0252529 ],[-0.57511806 -0.6080671 ],[-0.02293718 -0.01460341],-0.201735821699
20,"[[ -3.55397841   3.09723923   0.10844585   0.17009928]
 [-15.80760917  -1.75170475   0.           0.        ]]",-0.323639,"[-1.64697727 -1.36414272  0.57402171 -0.03414847  0.89010995  1.38466366
 -1.53271809 -0.28087256 -0.87734723 -1.14700966  0.        ]",[ 0.02459398  0.02738916],[ 0.09583619  1.42453491],[-0.02293718 -0.01460341],-0.20494434796
21,"[[ -3.86318368   3.05967523   0.10844585   0.17009928]
 [-15.11521053  -1.71112986   0.           0.        ]]",-0.210993,"[-1.41316525 -1.36098509  0.96761484  0.02767445  0.89004749  1.38450554
 -1.46836667 -0.27550578 -0.9138096  -1.17898239  0.        ]",[ 0.0254285   0.02833433],[ 0.86403091 -0.09947338],[-0.02293718 -0.01460341],-0.212202535166
22,"[[ -4.12816201   3.02184156   0.10844585   0.17009928]
 [-11.39502023  -2.07103684   0.           0.        ]]",-0.149464,"[-1.13170098 -1.35600474  1.23049871  0.08974852  0.88998505  1.38434748
 -1.12350375 -0.32299495 -0.95808976 -1.19085048  0.        ]",[ 0.02659826  0.02857801],[ 1.3646643  -0.35954241],[-0.02293718 -0.01460341],-0.217502126572
23,"[[-4.31407452  2.96654961  0.10844585  0.17009928]
 [-7.2101748  -3.45354708  0.          0.        ]]",-0.244436,"[-0.90043505 -1.34555998  1.36305529  0.17993625  0.88992263  1.38418947
 -0.73563869 -0.50545022 -1.01063404 -1.19180823  0.        ]",[ 0.02747117  0.02885048],[ 0.11842686  0.55088046],[-0.02293718 -0.01460341],-0.222252853043
24,"[[-4.45214012  2.92004981  0.10844585  0.17009928]
 [-6.59843098 -1.20393092  0.          0.        ]]",-0.138847,"[-0.71600486 -1.33379953  1.43048142  0.25511291  0.88986021  1.38403151
 -0.67890693 -0.208502   -1.05392231 -1.17996711  0.        ]",[ 0.02754327  0.02870587],[ 0.84018737 -0.24499183],[-0.02293718 -0.01460341],-0.224743478537
25,"[[-4.54942228  2.88647843  0.10844585  0.17009928]
 [-3.14130634 -2.15005054  0.          0.        ]]",-0.113729,"[-0.58168313 -1.3236072   1.46124948  0.30890675  0.88979781  1.38387361
 -0.3584977  -0.33337592 -1.08380469 -1.16415296  0.        ]",[ 0.02836032  0.02883946],[ 0.93685357 -0.6416788 ],[-0.02293718 -0.01460341],-0.225642253761
26,"[[-4.57440928  2.81841336  0.10844585  0.17009928]
 [ 0.63003571 -4.64813205  0.          0.        ]]",-0.224283,"[-0.54676048 -1.29886537  1.46674375  0.41648098  0.88973542  1.38371576
 -0.00897154 -0.66309844 -1.13087029 -1.15247104  0.        ]",[ 0.02970468  0.02934943],[-0.65380112 -1.66945653],[-0.02293718 -0.01460341],-0.228898781932
27,"[[-4.58790581  2.68664536  0.10844585  0.17009928]
 [-1.97097414 -8.51577485  0.          0.        ]]",-0.245647,"[-0.52783354 -1.23541034  1.46923789  0.61741907  0.88967305  1.38355796
 -0.25003067 -1.17354962 -1.21753227 -1.12489365  0.        ]",[ 0.02928491  0.03102233],[-0.50826682  0.77989146],[-0.02293718 -0.01460341],-0.234748278816
28,"[[-4.64712106  2.54900431  0.10844585  0.17009928]
 [-3.94398043 -5.25918304  0.          0.        ]]",-0.25627,"[-0.44455382 -1.14808563  1.47755133  0.81382719  0.88961069  1.38340022
 -0.43288151 -0.74361413 -1.30215233 -1.0629852   0.        ]",[ 0.02862614  0.03103377],[-0.58145034  2.04399239],[-0.02293718 -0.01460341],-0.237396572752
29,"[[-4.74831209  2.48459249  0.10844585  0.17009928]
 [-6.16773395 -1.19554984  0.          0.        ]]",-0.173269,"[-0.30167072 -1.10022588  1.47961491  0.89993125  0.88954834  1.38324254
 -0.63896468 -0.20717153 -1.33154678 -0.9944793   0.        ]",[ 0.02791561  0.03023137],[-0.92138169 -1.85024322],[-0.02293718 -0.01460341],-0.233729587871
30,"[[-4.90703894  2.42118971  0.10844585  0.17009928]
 [-9.69313481 -5.13163309  0.          0.        ]]",-0.199835,"[-0.07915786 -1.0490559   1.45180793  0.98059537  0.88948601  1.38308491
 -0.96566652 -0.72674401 -1.33857485 -0.89260559  0.        ]",[ 0.02730068  0.03178881],[-0.44009903  1.63073402],[-0.02293718 -0.01460341],-0.224534990519
31,"[[ -5.11645529   2.35930133   0.10844585   0.17009928]
 [-11.24338312  -1.07075634   0.           0.        ]]",-0.0909363,"[ 0.20301193 -0.99542001  1.35827534  1.05510374  0.88942368  1.38292733
 -1.10926502 -0.19063603 -1.30651567 -0.76534897  0.        ]",[ 0.02645039  0.03120646],[ 0.04619412  0.10332359],[-0.02293718 -0.01460341],-0.208646705504
32,"[[ -5.33725461   2.34219984   0.10844585   0.17009928]
 [-10.8379064   -0.64082219   0.           0.        ]]",-0.0959801,"[ 0.47400341 -0.97992889  1.19391923  1.07485247  0.88936137  1.3827698
 -1.07159094 -0.13387042 -1.23048697 -0.67245279  0.        ]",[ 0.02635034  0.03178057],[-0.13417093 -0.57485136],[-0.02293718 -0.01460341],-0.190378893052
33,"[[ -5.55718805   2.30666939   0.10844585   0.17009928]
 [-11.15434816  -2.9046832    0.           0.        ]]",-0.150814,"[ 0.70404269 -0.94700875  0.97093655  1.11486074  0.88929908  1.38261233
 -1.10082682 -0.4327387  -1.13340826 -0.5863347   0.        ]",[ 0.02683697  0.0330051 ],[-0.77788137 -1.48940823],[-0.02293718 -0.01460341],-0.169914003637
34,"[[ -5.80895126   2.20942088   0.10844585   0.17009928]
 [-14.01232502  -6.80720231   0.           0.        ]]",-0.197274,"[ 0.9043304  -0.85167237  0.65700867  1.21647718  0.8892368   1.38245491
 -1.36557868 -0.94791843 -0.98033498 -0.48308913  0.        ]",[ 0.02769752  0.03465044],[-1.02688846 -0.61717847],[-0.02293718 -0.01460341],-0.140376900067
35,"[[ -6.12612074   2.05010328   0.10844585   0.17009928]
 [-17.69219183  -9.11692996   0.           0.        ]]",-0.145281,"[ 1.04277521 -0.68054797  0.20220846  1.35554936  0.88917453  1.38229755
 -1.70639163 -1.2527474  -0.7150469  -0.419546    0.        ]",[ 0.02804925  0.0354798 ],[-0.1819034   0.13248772],[-0.02293718 -0.01460341],-0.0999354417602
36,"[[ -6.48366054   1.87482682   0.10844585   0.17009928]
 [-18.06056223  -8.41308363   0.           0.        ]]",-0.208113,"[ 1.03178643 -0.47536629 -0.33638193  1.46559568  0.88911227  1.38214024
 -1.74025786 -1.15971383 -0.38742632 -0.51409681  0.        ]",[ 0.02774289  0.03573481],[-0.4393987   1.11720995],[-0.02293718 -0.01460341],-0.0835029524522
37,"[[ -6.85872693   1.74795134   0.10844585   0.17009928]
 [-19.44160866  -4.28825051   0.           0.        ]]",-0.203729,"[ 0.83241133 -0.31920713 -0.85919173  1.51523294  0.88905003  1.38198299
 -1.86791459 -0.61509573 -0.1416249  -0.7893844   0.        ]",[ 0.02737656  0.03507798],[ 0.57326166 -0.17388205],[-0.02293718 -0.01460341],-0.124468250708
38,"[[ -7.22092569   1.65611165   0.10844585   0.17009928]
 [-16.78712258  -4.89364146   0.           0.        ]]",-0.241601,"[ 0.48300009 -0.20377967 -1.25586878  1.53484686  0.8889878   1.38182578
 -1.62171121 -0.69498468 -0.04675436 -1.14644868  0.        ]",[ 0.02749546  0.03515295],[ 0.28839491  0.81750105],[-0.02293718 -0.01460341],-0.181450656774
39,"[[ -7.54188268   1.59167456   0.10844585   0.17009928]
 [-15.31359769  -1.56114259   0.           0.        ]]",-0.236689,"[ 0.08094127 -0.12218888 -1.47604935  1.54028301  0.88892558  1.38166863
 -1.48499226 -0.25497819 -0.09176641 -1.47629622  0.        ]",[ 0.02684054  0.03417752],[ 0.74057975 -0.53868996],[-0.02293718 -0.01460341],-0.230810207202
40,"[[ -7.81570085   1.53934648   0.10844585   0.17009928]
 [-12.07896589  -3.66459538   0.           0.        ]]",-0.253666,"[-0.2988359  -0.05583331 -1.54791202  1.53962403  0.88886337  1.38151154
 -1.18518271 -0.5326843  -0.22003765 -1.73464066  0.        ]",[ 0.02713746  0.03452612],[ 0.68844615  2.15282554],[-0.02293718 -0.01460341],-0.269328871545
41,"[[-8.02755084  1.50649956  0.10844585  0.17009928]
 [-9.11599104  0.36651291  0.          0.        ]]",-0.273457,"[ -5.96913043e-01  -1.42246454e-02  -1.52606405e+00   1.53682995e+00
   8.88801182e-01   1.38135450e+00  -9.10593613e-01  -4.15383845e-04
  -3.68937951e-01  -1.89766522e+00   0.00000000e+00]",[ 0.02724816  0.03416989],[-0.25028428 -0.47748524],[-0.02293718 -0.01460341],-0.295119258755
42,"[[-8.217995    1.49478524  0.10844585  0.17009928]
 [-9.92569891 -1.53162977  0.          0.        ]]",-0.195251,"[ -8.55911266e-01   5.95820579e-04  -1.44940067e+00   1.53527442e+00
   8.88739004e-01   1.38119751e+00  -9.85538803e-01  -2.51046150e-01
  -5.27182676e-01  -2.00004964e+00   0.00000000e+00]",[ 0.0270728   0.03391257],[ 1.36052328  2.17969294],[-0.02293718 -0.01460341],-0.313578913797
43,"[[-8.37483934  1.50417365  0.10844585  0.17009928]
 [-5.77260201  2.45722818  0.          0.        ]]",-0.296182,"[-1.05591245 -0.01128109 -1.34765087  1.53617579  0.88867684  1.38104058
 -0.60071331  0.27567228 -0.66336475 -2.04756753  0.        ]",[ 0.02778654  0.03366194],[-0.55863884  0.70906359],[-0.02293718 -0.01460341],-0.324724542821
44,"[[-8.51133361  1.58100167  0.10844585  0.17009928]
 [-7.86986479  5.21634982  0.          0.        ]]",-0.213753,"[-1.21603576 -0.1086617  -1.23275967  1.53954507  0.88861469  1.3808837
 -0.79498346  0.63999312 -0.75648572 -2.03274425  0.        ]",[ 0.02719741  0.0322656 ],[ 0.43334226  0.25214686],[-0.02293718 -0.01460341],-0.326008038634
45,"[[-8.6499646   1.69430442  0.10844585  0.17009928]
 [-5.99943136  6.11097182  0.          0.        ]]",-0.235961,"[-1.36217551 -0.2519707  -1.09328703  1.5268728   0.88855255  1.38072687
 -0.62164319  0.7580886  -0.83068904 -1.98706653  0.        ]",[ 0.02759193  0.03195119],[-0.0457719  -0.61095025],[-0.02293718 -0.01460341],-0.322535960194
46,"[[-8.77057766  1.79103678  0.10844585  0.17009928]
 [-6.06167424  3.57072953  0.          0.        ]]",-0.173652,"[-1.47359663 -0.37280231 -0.95531053  1.49941729  0.88849042  1.38057009
 -0.62737634  0.42260386 -0.88946126 -1.94096538  0.        ]",[ 0.02747761  0.03210648],[ 0.71837477  0.5301961 ],[-0.02293718 -0.01460341],-0.318747813762
47,"[[-8.8620829   1.882801    0.10844585  0.17009928]
 [-3.09867429  5.59896294  0.          0.        ]]",-0.207255,"[-1.54726797 -0.48504697 -0.84158158  1.45946669  0.88842831  1.38041337
 -0.35280849  0.69042183 -0.92148852 -1.89195571  0.        ]",[ 0.02822184  0.03179861],[ 0.19276383  0.13054453],[-0.02293718 -0.01460341],-0.313406906303
48,"[[-8.9157861   1.9988532   0.10844585  0.17009928]
 [-2.27437609  6.00491142  0.          0.        ]]",-0.281193,"[-1.58578495 -0.62219135 -0.77160824  1.39015836  0.88836621  1.38025671
 -0.27641457  0.74398919 -0.91224433 -1.82689085  0.        ]",[ 0.02826111  0.03140412],[-0.71559549  0.01129501],[-0.02293718 -0.01460341],-0.303503862901
49,"[[-8.98924228  2.118209    0.10844585  0.17009928]
 [-5.06199642  5.93089069  0.          0.        ]]",-0.306407,"[-1.63274922 -0.75582413 -0.6725187   1.29787309  0.88830412  1.38010009
 -0.53470749  0.73416916 -0.91490992 -1.75758073  0.        ]",[ 0.02717127  0.0305903 ],[-0.82824091  1.01213256],[-0.02293718 -0.01460341],-0.293701469234
