timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
27,"[[ 24.52036665  -1.18520913  -0.1690834    0.1229984 ]
 [ 83.39621974   2.47961734   0.           0.        ]]",-1.1396,"[ 0.99941428  0.15090775 -0.82165259 -1.26630202 -1.45418189  1.0758629
  1.44769411  0.44540923  1.20390585 -1.85722898  0.        ]",[ 2.69747925 -0.34053084],[ 2.82046426 -0.00389983],[-0.89376593 -0.65381414],-0.36593127248
28,"[[ 26.21142072  -1.13598679  -0.1690834    0.1229984 ]
 [ 85.70150481   2.44289528   0.           0.        ]]",-1.10788,"[ 0.52171337  0.23786912  1.30954231 -1.24167281 -1.45418064  1.07586226
  1.48127009  0.43787717  1.79605863 -0.25887812  0.        ]",[ 2.64425659 -1.00367844],[ 3.29370118 -1.17109079],[-0.89376593 -0.65381414],-0.328740624665
29,"[[ 27.94814227  -1.12705457  -0.1690834    0.1229984 ]
 [ 87.96356875  -1.53617314   0.           0.        ]]",-0.214483,"[-1.43963779  0.253445    0.48862159 -1.23690536 -1.45417939  1.07586162
  1.51421645 -0.37825382  0.22827775  0.12663644  0.        ]",[ 1.73853266 -0.4855316 ],[ 1.7793534  -0.21551557],[-0.89376593 -0.65381414],-0.0641181965448
30,"[[ 29.72966775  -1.16573003  -0.1690834    0.1229984 ]
 [ 90.18169719  -2.32837337   0.           0.        ]]",-0.85459,"[-0.29017107  0.18554306 -1.43420619 -1.25688661 -1.45417814  1.07586098
  1.5465228  -0.54073874  0.17311964 -1.63729193  0.        ]",[ 2.07371974  0.15251586],[ 2.70573778 -0.56336101],[-0.89376593 -0.65381414],-0.259046896715
31,"[[ 31.55512877  -1.23388876  -0.1690834    0.1229984 ]
 [ 92.35743881  -4.4799008    0.           0.        ]]",-1.41784,"[ 1.23708378  0.06317756  0.22271111 -1.28788545 -1.45417689  1.07586034
  1.57821169 -0.98202975  1.75091999 -1.33347254  0.        ]",[ 2.85662746  1.231987  ],[ 2.47694873  0.90507581],[-0.89376593 -0.65381414],-0.379823956376
32,"[[ 33.42366138  -1.28628702  -0.1690834    0.1229984 ]
 [ 94.48828868  -0.77190022   0.           0.        ]]",-0.562886,"[-0.71560953 -0.03293438  1.34571703 -1.30798376 -1.45417564  1.0758597
  1.60924662 -0.2214959   1.1043198   0.26909798  0.        ]",[ 2.07181287 -0.14242101],[ 2.30894876 -0.89723437],[-0.89376593 -0.65381414],-0.213198070314
33,"[[ 35.33439631  -1.33684242  -0.1690834    0.1229984 ]
 [ 96.57871036  -4.27160195   0.           0.        ]]",-0.47558,"[-1.11614916 -0.12707607 -1.00642141 -1.32424217 -1.45417439  1.07585906
  1.63969261 -0.93930601 -0.10863911 -0.865221    0.        ]",[ 1.72617018  0.88576138],[ 1.87553731  0.11364017],[-0.89376593 -0.65381414],-0.134754382076
34,"[[ 37.28653359  -1.41651319  -0.1690834    0.1229984 ]
 [ 98.62814863  -3.69699032   0.           0.        ]]",-1.21597,"[ 1.1345284  -0.27765682 -0.56722359 -1.34352041 -1.45417314  1.07585842
  1.66954158 -0.8214492   1.24191174 -1.73910672  0.        ]",[ 2.67065811  1.38416708],[ 3.1918282   0.73436418],[-0.89376593 -0.65381414],-0.355951419424
35,"[[  39.27923811   -1.46012317   -0.1690834     0.1229984 ]
 [ 100.63521238   -0.6737491     0.            0.        ]]",-0.86435,"[-0.14390689 -0.36093837  1.48315493 -1.35074697 -1.45417189  1.07585778
  1.69877326 -0.20136349  1.5070621  -0.05572031  0.        ]",[ 2.28817177  0.62729943],[ 2.29467788  0.97726423],[-0.89376593 -0.65381414],-0.277534862109
36,"[[  41.3116557    -1.43420035   -0.1690834     0.1229984 ]
 [ 102.5994115     3.25320913    0.            0.        ]]",-0.35671,"[-1.36209224 -0.3113747  -0.64444503 -1.34673473 -1.45417064  1.07585714
  1.72738051  0.60408015 -0.03397781 -0.49806099  0.        ]",[ 1.80896568 -0.27602449],[ 1.88476934 -0.31412625],[-0.89376593 -0.65381414],-0.0799216593136
37,"[[  43.3829576    -1.38180816   -0.1690834     0.1229984 ]
 [ 104.52454927    1.99043574    0.            0.        ]]",-1.17177,"[ 1.00966951 -0.2117752  -0.80597053 -1.33608001 -1.4541694   1.0758565
  1.75541873  0.34507722  1.09489017 -1.80932619  0.        ]",[ 2.63623548  0.27067769],[ 2.47007414  0.75613793],[-0.89376593 -0.65381414],-0.348889339656
38,"[[  45.49236873   -1.3118888    -0.1690834     0.1229984 ]
 [ 106.40980466    4.99165324    0.            0.        ]]",-0.706713,"[-0.04718028 -0.08045041  1.48052086 -1.31659897 -1.45416815  1.07585586
  1.78287596  0.96064559  1.54046444 -0.00184098  0.        ]",[ 2.42148685 -1.20713711],[ 2.56864331 -1.30660416],[-0.89376593 -0.65381414],-0.283004420655
39,"[[  47.63912007   -1.25230164   -0.1690834     0.1229984 ]
 [ 108.25978312    0.98056129    0.            0.        ]]",-0.342714,"[-1.33313961  0.02959018 -0.70152639 -1.29531382 -1.4541669   1.07585522
  1.80981927  0.13794496 -0.13207131 -0.62959176  0.        ]",[ 1.82458925 -0.31308904],[ 1.92535513 -0.11888531],[-0.89376593 -0.65381414],-0.0983406019219
40,"[[  49.82252078   -1.23712422   -0.1690834     0.1229984 ]
 [ 110.07430747    0.53888517    0.            0.        ]]",-1.11233,"[ 1.11711704  0.05729172 -0.60768391 -1.28921233 -1.45416565  1.07585458
  1.83624608  0.04735433  1.32980312 -1.77643576  0.        ]",[ 2.7921319  0.1340186],[ 3.26176179  0.32154872],[-0.89376593 -0.65381414],-0.370081975538
41,"[[  52.04184593   -1.21318139   -0.1690834     0.1229984 ]
 [ 111.852081      1.85122227    0.            0.        ]]",-0.578587,"[-0.41300559  0.10069369  1.4524032  -1.27903296 -1.4541644   1.07585394
  1.86213751  0.3165231   1.2957523   0.22607702  0.        ]",[ 2.30083108 -0.9685322 ],[ 2.11617059 -1.88925778],[-0.89376593 -0.65381414],-0.244011769631
42,"[[  54.29639064   -1.21574312   -0.1690834     0.1229984 ]
 [ 113.5971807    -2.09396912    0.            0.        ]]",-0.524818,"[-1.00126256  0.09606795 -1.11704599 -1.28015335 -1.45416315  1.0758533
  1.88755295 -0.49266133 -0.12448637 -1.06437155  0.        ]",[ 1.87752604  0.21317102],[ 2.21095715  0.21388805],[-0.89376593 -0.65381414],-0.165401264765
43,"[[  56.58550022   -1.2481797    -0.1690834     0.1229984 ]
 [ 115.307945     -1.15245066    0.            0.        ]]",-1.2111,"[ 1.24951072  0.03712737  0.07352907 -1.29368034 -1.4541619   1.07585266
  1.91246817 -0.2995496   1.68680259 -1.43330417  0.        ]",[ 2.87696075  0.53302586],[ 3.11773644  0.75844447],[-0.89376593 -0.65381414],-0.379599444862
44,"[[  58.90846514   -1.24031842   -0.1690834     0.1229984 ]
 [ 116.9824737     1.92855532    0.            0.        ]]",-0.268085,"[-1.11137356  0.05147347  1.05080907 -1.29051521 -1.45416065  1.07585202
  1.93685552  0.33238511  0.72959983  0.30921208  0.        ]",[ 1.98224783 -1.0043155 ],[ 1.46436585 -0.83873713],[-0.89376593 -0.65381414],-0.153301772764
45,"[[  61.26459457   -1.23488901   -0.1690834     0.1229984 ]
 [ 118.62553042   -1.37435641    0.            0.        ]]",-0.862168,"[-0.12612961  0.06135915 -1.44394184 -1.28828607 -1.4541594   1.07585138
  1.96078438 -0.3450641   0.25349235 -1.67540943  0.        ]",[ 2.185498    0.19517452],[ 1.62887546 -0.549996  ],[-0.89376593 -0.65381414],-0.267811896535
46,"[[  63.65328421   -1.28337179   -0.1690834     0.1229984 ]
 [ 120.23841357   -3.46652214    0.            0.        ]]",-1.51282,"[ 0.81000129 -0.0275452   1.09115534 -1.30693816 -1.45415815  1.07585074
  1.98427365 -0.77418107  1.85243038 -0.63265635  0.        ]",[ 2.78177118  0.98192275],[ 1.59481261  1.37647885],[-0.89376593 -0.65381414],-0.349913758829
47,"[[  66.07389788   -1.31167855   -0.1690834     0.1229984 ]
 [ 121.81702269    0.62257033    0.            0.        ]]",-0.156657,"[-1.50551775 -0.0800592  -0.12713966 -1.31652278 -1.4541569   1.0758501
  2.0072636   0.06451946  0.04719958 -0.18684907  0.        ]",[ 1.82240713 -0.2919955 ],[ 1.74100001 -0.32019418],[-0.89376593 -0.65381414],-0.0430976980472
48,"[[  6.85257595e+01  -1.31144638e+00  -1.69083399e-01   1.22998403e-01]
 [  1.23364198e+02  -5.95028203e-01   0.00000000e+00   0.00000000e+00]]",-1.08157,"[ 1.01745251 -0.07962681 -0.79377075 -1.31644711 -1.45415565  1.07584946
  2.02979563 -0.18521826  1.1470571  -1.82465997  0.        ]",[ 2.72378254  0.49965504],[ 2.60259064 -0.11821364],[-0.89376593 -0.65381414],-0.356080680797
49,"[[  7.10082654e+01  -1.32728298e+00  -1.69083399e-01   1.22998403e-01]
 [  1.24881412e+02  -9.87013220e-01   0.00000000e+00   0.00000000e+00]]",-0.565047,"[-0.56876591 -0.10917997  1.40779677 -1.32138992 -1.4541544   1.07584882
  2.05189114 -0.265617    1.22800009  0.20798787  0.        ]",[ 2.21515512 -0.03561324],[ 2.79081433 -0.25073555],[-0.89376593 -0.65381414],-0.232301165439
