timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
18,"[[ 10.852687    -1.29384647  -0.07784518   0.07544065]
 [ 52.62817825  -3.54795377   0.           0.        ]]",[ 1.00299706  1.34517221],[-0.72184014 -0.43579054],[ 1.02976632  0.36202452],-0.232604,"[-0.33826577  0.02660794 -1.43544858 -1.4247618  -0.66301201  0.64203373
  1.06961399 -0.75875186 -0.41422969 -1.22368858  0.        ]",-0.194498642912
19,"[[ 11.93450664  -1.32425885  -0.07784518   0.07544065]
 [ 55.54379622   0.49349073   0.           0.        ]]",[ 1.70075242 -0.92231863],[-0.72184014 -0.43579054],[ 1.50998139 -0.01608601],-0.288222,"[ 0.97089802 -0.02319011 -0.84909363 -1.43516321 -0.66301159  0.64203333
  1.11477494  0.01523154  0.5563381  -1.53447519  0.        ]",-0.263888509412
20,"[[ 13.07407139  -1.3510005   -0.07784518   0.07544065]
 [ 58.40344732  -3.15524468   0.           0.        ]]",[ 1.0056693   1.08239157],[-0.72184014 -0.43579054],[ 1.80484414  0.80415142],-0.69074,"[ 1.06320546 -0.06729528  0.7327254  -1.44332956 -0.66301117  0.64203293
  1.15906887 -0.68354339  1.27975175 -0.69725677  0.        ]",-0.262111296811
21,"[[ 14.27025035  -1.37360698  -0.07784518   0.07544065]
 [ 61.20479504   0.88139958   0.           0.        ]]",[ 0.89214092 -1.17563459],[-0.72184014 -0.43579054],[ 1.47339272 -0.40764549],-0.105753,"[-0.324876   -0.10478771  1.47453799 -1.44951339 -0.66301075  0.64203253
  1.2024596   0.0895212   0.8634092   0.40834081  0.        ]",-0.178770935816
22,"[[ 15.51762853  -1.39572306  -0.07784518   0.07544065]
 [ 63.52564209  -3.07958421   0.           0.        ]]",[ 1.19198882 -0.13742391],[-0.72184014 -0.43579054],[ 1.10497665  0.14415896],0.166611,"[-1.49602518 -0.1416312   0.29646524 -1.45492193 -0.66301033  0.64203213
  1.23840743 -0.66905347 -0.25462798  0.36972429  0.        ]",-0.0566324820701
23,"[[ 16.81525343  -1.46198977  -0.07784518   0.07544065]
 [ 66.22791559  -3.54524445   0.           0.        ]]",[ 0.57999939  1.41851547],[-0.72184014 -0.43579054],[ 0.94660741  0.64627111],-0.0493308,"[-0.7584392  -0.25281848 -1.29542835 -1.46731054 -0.66300991  0.64203173
  1.28026332 -0.75823239 -0.56111672 -0.81356503  0.        ]",-0.144745526598
24,"[[ 18.14969755  -1.49227271  -0.07784518   0.07544065]
 [ 67.21284382   0.50356224   0.           0.        ]]",[ 2.02637022 -0.35735634],[-0.72184014 -0.43579054],[ 1.4203136   0.32640526],-0.29708,"[ 0.9129864  -0.30392801 -0.92762434 -1.47105266 -0.66300949  0.64203133
  1.29551802  0.01716215  0.39584884 -1.48752384  0.        ]",-0.246433294089
25,"[[ 19.52031939  -1.49630251  -0.07784518   0.07544065]
 [ 69.84072735  -0.9015935    0.           0.        ]]",[ 2.41562908  0.15544579],[-0.72184014 -0.43579054],[ 1.75155783  0.60618234],-0.449598,"[ 0.93837917 -0.31073931  0.93164573 -1.4714578  -0.66300907  0.64203093
  1.33622146 -0.25194186  1.23435736 -0.5996951   0.        ]",-0.249234340437
26,"[[ 20.94297773  -1.50776776  -0.07784518   0.07544065]
 [ 72.41646514  -0.24684165   0.           0.        ]]",[ 1.39041129 -0.38112244],[-0.72184014 -0.43579054],[ 1.32844257 -0.01437083],0.0150017,"[-0.83024671 -0.33012941  1.2914362  -1.47249713 -0.66300865  0.64203053
  1.37611704 -0.12654894  0.57072315  0.4915398   0.        ]",-0.139605903557
27,"[[ 22.41664412  -1.52756844  -0.07784518   0.07544065]
 [ 74.94192318  -1.72801145   0.           0.        ]]",[ 0.34342156  0.10543708],[-0.72184014 -0.43579054],[ 1.00764871  0.27478388],0.191867,"[-1.39796521 -0.36364813 -0.58779756 -1.47388511 -0.66300822  0.64203013
  1.41523368 -0.4102107  -0.51882015 -0.10350227  0.        ]",-0.0656162904713
28,"[[ 23.91424946  -1.55735265  -0.07784518   0.07544065]
 [ 74.81897034  -1.25200578   0.           0.        ]]",[ 1.08224919  0.54520401],[-0.72184014 -0.43579054],[ 1.17878771  0.63314599],-0.231678,"[ 0.33396686 -0.41411703 -1.36019382 -1.47499856 -0.6630078   0.64202973
  1.41332731 -0.31904965 -0.08571528 -1.35187385  0.        ]",-0.208861765713
29,"[[  2.54354815e+01  -1.56023980e+00  -7.78451836e-02   7.54406549e-02]
 [  7.72957431e+01   9.56208100e-01   0.00000000e+00   0.00000000e+00]]",[ 1.47398102  0.12706935],[-0.72184014 -0.43579054],[ 1.70714474  0.44179687],-0.448507,"[ 1.17443821 -0.41901086  0.45651032 -1.4750423  -0.66300738  0.64202933
  1.45168968  0.10385034  1.09360283 -0.96850755  0.        ]",-0.255955220572
30,"[[  2.70057491e+01  -1.53599644e+00  -7.78451836e-02   7.54406549e-02]
 [  7.97228647e+01   1.46670060e+00   0.00000000e+00   0.00000000e+00]]",[ 1.04762715 -0.89331779],[-0.72184014 -0.43579054],[ 1.41107798 -0.24297377],-0.00349927,"[-0.55233557 -0.37792402  1.42095386 -1.47431348 -0.66300696  0.64202893
  1.48928283  0.20161587  0.76349939  0.38899827  0.        ]",-0.162028434775
31,"[[  2.86240901e+01  -1.54216598e+00  -7.78451836e-02   7.54406549e-02]
 [  8.21037202e+01  -2.07157825e+00   0.00000000e+00   0.00000000e+00]]",[ 0.66025268  0.76442204],[-0.72184014 -0.43579054],[ 1.04412341  0.30240336],0.199687,"[-1.43743575 -0.38837737 -0.4848175  -1.47457005 -0.66300654  0.64202853
  1.52615918 -0.47600825 -0.4818561  -0.03064031  0.        ]",-0.0572297304687
32,"[[  3.02760827e+01  -1.55252358e+00  -7.78451836e-02   7.54406549e-02]
 [  8.30918754e+01   1.02561700e+00   0.00000000e+00   0.00000000e+00]]",[ 0.63976048  1.06996298],[-0.72184014 -0.43579054],[ 1.23113275  0.3086054 ],-0.267196,"[ 0.43418854 -0.40593086 -1.31610738 -1.47488907 -0.66300612  0.64202813
  1.54146305  0.11714328 -0.02062801 -1.38751006  0.        ]",-0.215047744588
33,"[[  3.19468021e+01  -1.49218658e+00  -7.78451836e-02   7.54406549e-02]
 [  8.39766038e+01   4.99494681e+00   0.00000000e+00   0.00000000e+00]]",[ 1.1462391  -0.73725948],[-0.72184014 -0.43579054],[ 1.75081325 -0.61228848],-0.345198,"[ 1.0473478  -0.30378057  0.76227901 -1.47102518 -0.6630057   0.64202773
  1.55516481  0.87731918  1.21209856 -0.73686114  0.        ]",-0.254514981588
34,"[[  3.36493441e+01  -1.42226365e+00  -7.78451836e-02   7.54406549e-02]
 [  8.62703319e+01   2.00753873e+00   0.00000000e+00   0.00000000e+00]]",[ 1.86898892 -0.63337677],[-0.72184014 -0.43579054],[ 1.34051633 -0.82668865],0.0752881,"[-0.99025379 -0.18603198  1.17666614 -1.46054957 -0.66300528  0.64202733
  1.59069129  0.30519275  0.40645238  0.56475259  0.        ]",-0.12407205262
35,"[[  3.53973254e+01  -1.40735381e+00  -7.78451836e-02   7.54406549e-02]
 [  8.85206165e+01  -5.07901499e-01   0.00000000e+00   0.00000000e+00]]",[ 2.00829428 -0.25743769],[-0.72184014 -0.43579054],[ 1.06391191 -0.08879429],0.102141,"[-1.06254433 -0.16106327 -1.07511638 -1.45748541 -0.66300486  0.64202693
  1.62554469 -0.17654585 -0.63068529 -0.57759339  0.        ]",-0.122095733397
36,"[[  3.71898776e+01  -1.42730089e+00  -7.78451836e-02   7.54406549e-02]
 [  9.07273808e+01  -1.48325002e+00   0.00000000e+00   0.00000000e+00]]",[ 2.30373204  0.79291749],[-0.72184014 -0.43579054],[ 1.63501358  0.46885014],-0.36555,"[ 1.0621787  -0.1944803  -0.69758249 -1.46151442 -0.66300443  0.64202653
  1.65972382 -0.36333735  0.60782603 -1.47192041  0.        ]",-0.259462523928
37,"[[  3.90261154e+01  -1.42481463e+00  -7.78451836e-02   7.54406549e-02]
 [  9.28887770e+01   1.72148140e+00   0.00000000e+00   0.00000000e+00]]",[ 1.65590115 -0.89998973],[-0.72184014 -0.43579054],[ 1.70992708 -0.49455342],-0.163994,"[ 0.19099244 -0.19030947  1.44408825 -1.46103833 -0.66300401  0.64202613
  1.69320004  0.25040971  1.11903756  0.08986303  0.        ]",-0.21173716056
38,"[[  4.09051583e+01  -1.42610942e+00  -7.78451836e-02   7.54406549e-02]
 [  9.50089339e+01  -1.83880503e+00   0.00000000e+00   0.00000000e+00]]",[ 1.02839084  0.24534199],[-0.72184014 -0.43579054],[ 1.17114782 -0.1579968 ],0.257846,"[-1.51806392 -0.19248123 -0.07606163 -1.4612842  -0.66300359  0.64202573
  1.72603732 -0.43143087 -0.41051809  0.18749908  0.        ]",-0.0516471237597
39,"[[  4.28261906e+01  -1.45238290e+00  -7.78451836e-02   7.54406549e-02]
 [  9.70872401e+01  -7.91717431e-01   0.00000000e+00   0.00000000e+00]]",[ 1.42275271  0.96088633],[-0.72184014 -0.43579054],[ 1.33816409  0.30401224],-0.249397,"[ 0.41373772 -0.23663495 -1.32590983 -1.46583805 -0.66300317  0.64202533
  1.75822618 -0.2308999  -0.00351564 -1.445319    0.        ]",-0.224091776588
40,"[[  4.47883546e+01  -1.42947748e+00  -7.78451836e-02   7.54406549e-02]
 [  9.91218140e+01   3.06965962e+00   0.00000000e+00   0.00000000e+00]]",[ 2.01334745 -0.56664768],[-0.72184014 -0.43579054],[ 1.83900642 -0.59879482],-0.278131,"[ 0.81289052 -0.1981324   1.07851073 -1.4619147  -0.66300275  0.64202493
  1.78973747  0.50860394  1.26783589 -0.42486039  0.        ]",-0.245836970662
41,"[[  4.67908024e+01  -1.39078232e+00  -7.78451836e-02   7.54406549e-02]
 [  1.01116645e+02   8.07634414e-01   0.00000000e+00   0.00000000e+00]]",[ 1.75684641 -1.11453134],[-0.72184014 -0.43579054],[ 1.29861689 -0.77124405],0.262915,"[-1.44513153 -0.13338347  0.49885256 -1.45372969 -0.66300233  0.64202453
  1.82063299  0.0753964  -0.14250536  0.4518634   0.        ]",-0.065970240443
42,"[[  4.88327787e+01  -1.41407890e+00  -7.78451836e-02   7.54406549e-02]
 [  1.03075033e+02  -3.12386843e+00   0.00000000e+00   0.00000000e+00]]",[ 1.20693381  1.1570476 ],[-0.72184014 -0.43579054],[ 1.26020336  0.48368472],-0.18425,"[ 0.04794466 -0.17231748 -1.43643375 -1.4588884  -0.66300191  0.64202413
  1.85096385 -0.67753787 -0.22462894 -1.33749434  0.        ]",-0.206901535221
43,"[[  5.09135287e+01  -1.43574888e+00  -7.78451836e-02   7.54406549e-02]
 [  1.04992991e+02   9.43629869e-01   0.00000000e+00   0.00000000e+00]]",[ 2.03129484 -0.4800906 ],[-0.72184014 -0.43579054],[ 1.89455962 -0.13512003],-0.317165,"[ 0.95757451 -0.20866241  0.90526998 -1.46305066 -0.66300149  0.64202373
  1.88066826  0.10144191  1.26058857 -0.592577    0.        ]",-0.252908584413
44,"[[  5.30322509e+01  -1.43566008e+00  -7.78451836e-02   7.54406549e-02]
 [  1.06873249e+02  -9.28222796e-01   0.00000000e+00   0.00000000e+00]]",[ 0.22044329  0.06665652],[-0.72184014 -0.43579054],[ 1.30389166 -0.42251578],0.274215,"[-1.42518283 -0.20851316  0.55635785 -1.46303282 -0.66300107  0.64202333
  1.90978856 -0.25704272 -0.07810995  0.46537032  0.        ]",-0.0688943573174
45,"[[  5.51572582e+01  -1.45090097e+00  -7.78451836e-02   7.54406549e-02]
 [  1.05631566e+02  -5.97145988e-01   0.00000000e+00   0.00000000e+00]]",[ 1.09117378  0.98689145],[-0.72184014 -0.43579054],[ 1.25080967  0.22303918],-0.171758,"[ 0.10417149 -0.2341401  -1.42684559 -1.46559303 -0.66300064  0.64202293
  1.89055175 -0.19363698 -0.19942668 -1.33629061  0.        ]",-0.206483112174
46,"[[  5.72886096e+01  -1.42303474e+00  -7.78451836e-02   7.54406549e-02]
 [  1.07496734e+02   3.37080131e+00   0.00000000e+00   0.00000000e+00]]",[ 2.11352895 -1.31791953],[-0.72184014 -0.43579054],[ 1.8828876  -0.67586052],-0.210388,"[ 0.87654677 -0.18732377  1.00900128 -1.46067579 -0.66300022  0.64202253
  1.91943818  0.56627814  1.2715775  -0.49017038  0.        ]",-0.249347041746
47,"[[  5.94568976e+01  -1.39551860e+00  -7.78451836e-02   7.54406549e-02]
 [  1.09326599e+02  -6.05688353e-01   0.00000000e+00   0.00000000e+00]]",[ 1.11819384 -1.0321751 ],[-0.72184014 -0.43579054],[ 1.30112362 -0.55614233],0.307981,"[-1.48354655 -0.1412856   0.35825433 -1.45482404 -0.6629998   0.64202213
  1.94777761 -0.19527343 -0.2211405   0.39622878  0.        ]",-0.0589640051809
48,"[[  6.16614565e+01  -1.44672538e+00  -7.78451836e-02   7.54406549e-02]
 [  1.11123911e+02  -4.50164594e+00   0.00000000e+00   0.00000000e+00]]",[ 0.76028983  0.61105276],[-0.72184014 -0.43579054],[ 1.41411138  0.79489684],-0.183262,"[ 0.39564636 -0.22711385 -1.33422981 -1.46491528 -0.66299938  0.64202173
  1.97561263 -0.94140163 -0.01420027 -1.44366505  0.        ]",-0.223661750783
49,"[[  6.38920909e+01  -1.51105305e+00  -7.78451836e-02   7.54406549e-02]
 [  1.11936436e+02  -1.93947387e+00   0.00000000e+00   0.00000000e+00]]",[ 2.31162787 -0.70635388],[-0.72184014 -0.43579054],[ 1.85216808  0.48657572],-0.283166,"[ 0.53200311 -0.33568622  1.30019032 -1.47271668 -0.66299896  0.64202133
  1.98819379 -0.45071049  1.20417377 -0.21871022  0.        ]",-0.228593457772
