timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  3.76910026e+00  -9.24048905e-01  -2.99989531e-02   1.86763830e-01]
 [  3.62276849e+01  -5.99003937e+00   0.00000000e+00   0.00000000e+00]]",[ 1.89792434 -0.55799167],[-1.07140613 -0.89419842],[ 1.53263819 -0.13877124],-1.90304,"[-1.24354225  0.56992007 -0.83336224 -1.06877572 -0.25466296  1.60493098
  0.71943981 -1.35688136 -1.04787176 -1.33863312  0.        ]",-0.264372100214
11,"[[  4.52618356e+00  -1.06478734e+00  -2.99989531e-02   1.86763830e-01]
 [  3.94699981e+01  -8.07660329e+00   0.00000000e+00   0.00000000e+00]]",[ 2.16764237  0.11505082],[-1.07140613 -0.89419842],[ 2.06763911  0.58175504],-2.26857,"[-0.38025564  0.3147989  -1.41126311 -1.16269336 -0.25466291  1.60492999
  0.76476357 -1.81220676 -0.67589563 -2.01682884  0.        ]",-0.332854510446
12,"[[  5.34746969e+00  -1.22008862e+00  -2.99989531e-02   1.86763830e-01]
 [  4.26480995e+01  -7.45532368e+00   0.00000000e+00   0.00000000e+00]]",[ 3.22171893  1.18964421],[-1.07140613 -0.89419842],[ 2.6807332  1.0191859],-2.32599,"[ 0.69597806  0.0094253  -1.15167909 -1.2416675  -0.25466287  1.604929
  0.80918971 -1.67663104  0.0391859  -2.26796261  0.        ]",-0.360109664595
13,"[[  6.23167853e+00  -1.32791465e+00  -2.99989531e-02   1.86763830e-01]
 [  4.57622649e+01  -3.34074171e+00   0.00000000e+00   0.00000000e+00]]",[ 2.87558169  0.14729264],[-1.07140613 -0.89419842],[ 2.87243652  0.83963841],-2.25723,"[ 1.25655521 -0.21358091 -0.05084872 -1.28029298 -0.25466282  1.60492801
  0.85272207 -0.77875378  0.7583368  -1.89105584  0.        ]",-0.335678436855
14,"[[  7.17755357e+00  -1.38812813e+00  -2.99989531e-02   1.86763830e-01]
 [  4.88150593e+01  -2.68256458e+00   0.00000000e+00   0.00000000e+00]]",[ 2.91544808  1.2060267 ],[-1.07140613 -0.89419842],[ 2.63693738  1.09984851],-2.02463,"[ 0.74128619 -0.34091398  1.16357633 -1.29587256 -0.25466277  1.60492702
  0.89539651 -0.63512733  0.98592897 -1.00419122  0.        ]",-0.248576633704
15,"[[  8.18386567e+00  -1.40141866e+00  -2.99989531e-02   1.86763830e-01]
 [  5.18059129e+01   1.34032919e+00   0.00000000e+00   0.00000000e+00]]",[ 1.17709575 -0.73117618],[-1.07140613 -0.89419842],[ 1.76462269 -0.53994858],-1.34323,"[-0.5721739  -0.36922751  1.40647034 -1.29872408 -0.25466273  1.60492603
  0.93720507  0.24274179  0.42523791 -0.22939075  0.        ]",-0.102126432819
16,"[[  9.24940846e+00  -1.40381316e+00  -2.99989531e-02   1.86763830e-01]
 [  5.47388184e+01  -1.56985318e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54834279 -0.05768069],[-1.07140613 -0.89419842],[ 1.43782413  0.11213014],-1.07096,"[-1.48574304 -0.3743356   0.27924465 -1.29921467 -0.25466268  1.60492504
  0.97820354 -0.39231337 -0.52646337 -0.35590166  0.        ]",-0.0898946996542
17,"[[  1.03730309e+01  -1.43706257e+00  -2.99989531e-02   1.86763830e-01]
 [  5.76138795e+01  -1.75422382e+00   0.00000000e+00   0.00000000e+00]]",[ 1.35687022  0.75982649],[-1.07140613 -0.89419842],[ 1.59701264  0.34441477],-1.61534,"[-0.93051943 -0.44546598 -1.16245255 -1.30531729 -0.25466263  1.60492406
  1.01839339 -0.43254635 -0.86709829 -1.35788573  0.        ]",-0.250078768261
18,"[[  1.15535736e+01  -1.44147007e+00  -2.99989531e-02   1.86763830e-01]
 [  6.04307486e+01   1.30352831e+00   0.00000000e+00   0.00000000e+00]]",[ 2.12517764  0.38099575],[-1.07140613 -0.89419842],[ 2.27266121  0.42417371],-2.20435,"[ 0.60782959 -0.45492049 -1.21492406 -1.30602507 -0.25466259  1.60492307
  1.05776974  0.23471147 -0.14121942 -2.1557316   0.        ]",-0.341392273882
19,"[[  1.27898840e+01  -1.40036583e+00  -2.99989531e-02   1.86763830e-01]
 [  6.31909479e+01   2.80212762e+00   0.00000000e+00   0.00000000e+00]]",[  2.26257571e+00  -7.62705646e-04],[-1.07140613 -0.89419842],[ 2.66030669 -0.09377211],-2.16687,"[ 1.22399473 -0.36698185  0.34817696 -1.29850351 -0.25466254  1.60492208
  1.09635389  0.56173338  0.86982495 -1.67581447  0.        ]",-0.315685837462
20,"[[  1.40808472e+01  -1.34474053e+00  -2.99989531e-02   1.86763830e-01]
 [  6.58963403e+01   2.76075342e+00   0.00000000e+00   0.00000000e+00]]",[ 2.4198608  -0.79936187],[-1.07140613 -0.89419842],[ 2.02438021 -1.07382643],-1.51564,"[-0.04645028 -0.24899168  1.4829248  -1.28507924 -0.25466249  1.60492109
  1.13417186  0.55270464  0.71868907 -0.41347319  0.        ]",-0.15943848808
21,"[[  1.54253935e+01  -1.32164831e+00  -2.99989531e-02   1.86763830e-01]
 [  6.85497620e+01  -4.40627641e-01   0.00000000e+00   0.00000000e+00]]",[ 1.17201097 -0.47718711],[-1.07140613 -0.89419842],[ 1.47144842 -0.46854025],-1.04204,"[-1.4521163  -0.20042928  0.43169089 -1.278418   -0.25466245  1.6049201
  1.17126331 -0.14589595 -0.49595148 -0.2896816   0.        ]",-0.0792717818571
22,"[[  1.68224944e+01  -1.34913341e+00  -2.99989531e-02   1.86763830e-01]
 [  7.11518455e+01  -2.30139590e+00   0.00000000e+00   0.00000000e+00]]",[ 1.69973854  0.04849836],[-1.07140613 -0.89419842],[ 1.69248998  0.29422662],-1.80886,"[-0.73348221 -0.25825979 -1.28707445 -1.28627315 -0.2546624   1.60491911
  1.20763707 -0.55194998 -0.8413156  -1.57875465  0.        ]",-0.278631205868
23,"[[  1.82711232e+01  -1.39256235e+00  -2.99989531e-02   1.86763830e-01]
 [  7.37025271e+01  -2.04205943e+00   0.00000000e+00   0.00000000e+00]]",[ 3.42879178  0.6026483 ],[-1.07140613 -0.89419842],[ 2.60617805  0.71613824],-2.20652,"[ 1.0334575  -0.35035241 -0.77431751 -1.29684244 -0.25466235  1.60491813
  1.24329225 -0.49535784  0.28807742 -2.16439096  0.        ]",-0.349994593375
24,"[[  1.97702494e+01  -1.40882307e+00  -2.99989531e-02   1.86763830e-01]
 [  7.62015185e+01   4.08105799e-01   0.00000000e+00   0.00000000e+00]]",[ 3.21586519 -0.47997264],[-1.07140613 -0.89419842],[ 2.50509977  0.05183101],-1.92154,"[ 0.7126057  -0.38502931  1.18725348 -1.30021516 -0.25466231  1.60491714
  1.27822482  0.03931379  0.97543889 -0.99036137  0.        ]",-0.24581579938
25,"[[  2.13188622e+01  -1.41956079e+00  -2.99989531e-02   1.86763830e-01]
 [  7.86518142e+01  -1.47531827e+00   0.00000000e+00   0.00000000e+00]]",[ 1.84027245 -0.54075267],[-1.07140613 -0.89419842],[ 1.58035004  0.01384138],-1.05305,"[-1.2060809  -0.40797924  0.93416312 -1.30226686 -0.25466226  1.60491615
  1.31247663 -0.37168438 -0.09063744 -0.16296264  0.        ]",-0.0298040792905
26,"[[  2.29160083e+01  -1.46999002e+00  -2.99989531e-02   1.86763830e-01]
 [  8.10550347e+01  -3.56034167e+00   0.00000000e+00   0.00000000e+00]]",[ 1.41032494  0.30766413],[-1.07140613 -0.89419842],[ 1.641029    0.68686986],-1.54304,"[-0.95657338 -0.51622183 -1.14220209 -1.31003291 -0.25466221  1.60491516
  1.34607035 -0.82667519 -0.86017332 -1.31468135  0.        ]",-0.243643162481
27,"[[  2.45607425e+01  -1.52798097e+00  -2.99989531e-02   1.86763830e-01]
 [  8.34104154e+01  -2.24283559e+00   0.00000000e+00   0.00000000e+00]]",[ 2.24397288  0.83622666],[-1.07140613 -0.89419842],[ 2.57195354  1.03467381],-2.20561,"[ 1.03829729 -0.64136244 -0.76643082 -1.31513054 -0.25466217  1.60491417
  1.37899528 -0.53917062  0.21554779 -2.12039657  0.        ]",-0.340914430951
28,"[[  2.62520999e+01  -1.53886689e+00  -2.99989531e-02   1.86763830e-01]
 [  8.57172338e+01   1.14324739e+00   0.00000000e+00   0.00000000e+00]]",[ 1.89615985 -0.0649587 ],[-1.07140613 -0.89419842],[ 2.34063888  0.25382423],-1.81429,"[ 0.47892269 -0.66490083  1.33889143 -1.31562836 -0.25466212  1.60491318
  1.41124132  0.19973602  0.89545339 -0.88084636  0.        ]",-0.224395944398
29,"[[  2.79891262e+01  -1.51848892e+00  -2.99989531e-02   1.86763830e-01]
 [  8.79778895e+01   8.95655283e-01   0.00000000e+00   0.00000000e+00]]",[ 1.50541936  0.36592775],[-1.07140613 -0.89419842],[ 1.53195214 -0.20082465],-0.935363,"[-1.45109435 -0.62084639  0.43539037 -1.31457626 -0.25466207  1.60491219
  1.44284201  0.14570675 -0.36774056 -0.30662268  0.        ]",-0.0656383110557
30,"[[  2.97709106e+01  -1.48587874e+00  -2.99989531e-02   1.86763830e-01]
 [  9.01929712e+01   2.36075347e+00   0.00000000e+00   0.00000000e+00]]",[ 2.06907022 -0.42997343],[-1.07140613 -0.89419842],[ 1.94598639  0.20370919],-1.91961,"[-0.22680682 -0.55045298 -1.43249397 -1.31183596 -0.25466203  1.60491121
  1.47380558  0.46541861 -0.64337011 -1.81292797  0.        ]",-0.300650907751
31,"[[  3.15965592e+01  -1.45586105e+00  -2.99989531e-02   1.86763830e-01]
 [  9.23648761e+01   6.46995094e-01   0.00000000e+00   0.00000000e+00]]",[ 2.6352813   0.76516732],[-1.07140613 -0.89419842],[ 2.73477459  0.48845133],-2.14139,"[ 1.23589396 -0.48582656  0.28681246 -1.30816571 -0.25466198  1.60491022
  1.50416554  0.09144427  0.8149902  -1.72593047  0.        ]",-0.317528891346
32,"[[  3.34652057e+01  -1.41228173e+00  -2.99989531e-02   1.86763830e-01]
 [  9.44922455e+01   3.70100684e+00   0.00000000e+00   0.00000000e+00]]",[ 1.99712823 -1.30885088],[-1.07140613 -0.89419842],[ 1.71317828 -1.25353086],-1.15356,"[-0.76090677 -0.39241624  1.32117609 -1.30088656 -0.25466193  1.60490923
  1.5339029   0.757887    0.29697607 -0.18520788  0.        ]",-0.0793751398423
33,"[[  3.53759853e+01  -1.37834118e+00  -2.99989531e-02   1.86763830e-01]
 [  9.65793154e+01  -2.93394413e-01   0.00000000e+00   0.00000000e+00]]",[ 2.07937733 -0.87651832],[-1.07140613 -0.89419842],[ 1.64440167  0.05352207],-1.509,"[-1.06911598 -0.32010642 -1.0422227  -1.29362472 -0.25466189  1.60490824
  1.56307687 -0.1137667  -0.90306549 -1.26220443  0.        ]",-0.240514258492
34,"[[  3.73281221e+01  -1.41857300e+00  -2.99989531e-02   1.86763830e-01]
 [  9.86280232e+01  -3.71803424e+00   0.00000000e+00   0.00000000e+00]]",[ 3.01702744  0.61273027],[-1.07140613 -0.89419842],[ 2.7587502   0.97448891],-2.17965,"[ 1.16432549 -0.40586527 -0.50526128 -1.30207841 -0.25466184  1.60490725
  1.59171453 -0.8610876   0.45549831 -2.08559938  0.        ]",-0.345003171238
35,"[[  3.93208267e+01  -1.46743176e+00  -2.99989531e-02   1.86763830e-01]
 [  1.00635413e+02  -1.17597466e+00   0.00000000e+00   0.00000000e+00]]",[ 1.69146106  0.56835877],[-1.07140613 -0.89419842],[ 2.12802529  0.32296881],-1.34339,"[-0.19465312 -0.51071405  1.48334726 -1.30970792 -0.25466179  1.60490626
  1.61977457 -0.30636206  0.657227   -0.42399074  0.        ]",-0.150827136684
36,"[[  4.13532608e+01  -1.46769792e+00  -2.99989531e-02   1.86763830e-01]
 [  1.02601108e+02   1.14192545e+00   0.00000000e+00   0.00000000e+00]]",[ 1.96091178  0.37328805],[-1.07140613 -0.89419842],[ 1.6069454  -0.15481237],-1.15195,"[-1.32926769 -0.51128678 -0.69206212 -1.30974091 -0.25466175  1.60490528
  1.64725169  0.19944763 -0.83910994 -0.90898371  0.        ]",-0.189414421305
37,"[[  4.34246017e+01  -1.42979964e+00  -2.99989531e-02   1.86763830e-01]
 [  1.04526330e+02   2.64315061e+00   0.00000000e+00   0.00000000e+00]]",[ 3.12044502  0.76559749],[-1.07140613 -0.89419842],[ 2.61546111  0.47846338],-2.15437,"[ 1.0488838  -0.4298966  -0.74878138 -1.3040864  -0.2546617   1.60490429
  1.67416301  0.52704335  0.28483994 -2.1486251   0.        ]",-0.347465116643
38,"[[  4.55340423e+01  -1.34657580e+00  -2.99989531e-02   1.86763830e-01]
 [  1.06410958e+02   5.66930853e+00   0.00000000e+00   0.00000000e+00]]",[ 2.26906662 -1.57979857],[-1.07140613 -0.89419842],[ 2.05875301 -1.69248486],-1.38674,"[-0.09793995 -0.25286053  1.48497548 -1.28557047 -0.25466165  1.6049033
  1.70050682  1.18740805  0.69250145 -0.38814209  0.        ]",-0.153725788081
39,"[[  4.76808099e+01  -1.27356603e+00  -2.99989531e-02   1.86763830e-01]
 [  1.08260272e+02   1.64519556e+00   0.00000000e+00   0.00000000e+00]]",[ 1.21331944 -0.71583137],[-1.07140613 -0.89419842],[ 1.61657631 -0.48118579],-1.33177,"[-1.29801008 -0.10025371 -0.74782028 -1.26251089 -0.25466161  1.60490231
  1.72635694  0.30927009 -0.94008406 -1.04532734  0.        ]",-0.21681660591
40,"[[  4.98642273e+01  -1.26893991e+00  -2.99989531e-02   1.86763830e-01]
 [  1.10075839e+02  -1.17292715e+00   0.00000000e+00   0.00000000e+00]]",[ 2.58664296  0.2862565 ],[-1.07140613 -0.89419842],[ 2.81554866  0.31637952],-2.14695,"[ 1.14856673 -0.09068937 -0.54621879 -1.26083744 -0.25466156  1.60490132
  1.75173524 -0.30569786  0.52503768 -2.11674768  0.        ]",-0.353219780596
41,"[[  5.20835994e+01  -1.28028797e+00  -2.99989531e-02   1.86763830e-01]
 [  1.11855265e+02   3.44052389e-02   0.00000000e+00   0.00000000e+00]]",[ 2.20564583 -1.53456793],[-1.07140613 -0.89419842],[ 1.9925617  -0.88786459],-1.26272,"[-0.46276691 -0.11417518  1.4407887  -1.26489583 -0.25466151  1.60490033
  1.77660829 -0.0422349   0.45942182 -0.19087037  0.        ]",-0.105439343585
42,"[[  5.43382237e+01  -1.31881100e+00  -2.99989531e-02   1.86763830e-01]
 [  1.13601965e+02  -3.87330803e+00   0.00000000e+00   0.00000000e+00]]",[ 1.66470039  1.00902477],[-1.07140613 -0.89419842],[ 1.72072899  0.41976717],-1.57866,"[-0.94961284 -0.19447935 -1.14770904 -1.27754332 -0.25466147  1.60489934
  1.8010238  -0.89497231 -0.90300196 -1.41570415  0.        ]",-0.260980939702
43,"[[  5.66274293e+01  -1.35523233e+00  -2.99989531e-02   1.86763830e-01]
 [  1.15312264e+02   2.17901264e-01   0.00000000e+00   0.00000000e+00]]",[ 2.83302458  0.5543605 ],[-1.07140613 -0.89419842],[ 2.84857583  0.28211495],-2.10679,"[ 1.25410389 -0.27114057  0.13930468 -1.28788154 -0.25466142  1.60489836
  1.82493043 -0.00219226  0.82195633 -1.79060889  0.        ]",-0.326901379204
44,"[[  5.89504723e+01  -1.32832818e+00  -2.99989531e-02   1.86763830e-01]
 [  1.16986072e+02   2.46524064e+00   0.00000000e+00   0.00000000e+00]]",[ 2.38037053 -0.97572126],[-1.07140613 -0.89419842],[ 1.63926017 -1.34394228],-0.962962,"[-1.14553508 -0.21444648  1.00918634 -1.28039627 -0.25466137  1.60489737
  1.84832691  0.48822013 -0.07827426 -0.12207275  0.        ]",-0.0242582968538
45,"[[  6.13066705e+01  -1.31769851e+00  -2.99989531e-02   1.86763830e-01]
 [  1.18628917e+02  -1.38918136e+00   0.00000000e+00   0.00000000e+00]]",[ 2.08516835  0.63313292],[-1.07140613 -0.89419842],[ 2.14000368  0.49549633],-2.01856,"[-0.06123244 -0.19214834 -1.43499615 -1.27720092 -0.25466133  1.60489638
  1.87129049 -0.35288861 -0.54427036 -2.01307927  0.        ]",-0.326744629346
46,"[[  6.36954017e+01  -1.31945834e+00  -2.99989531e-02   1.86763830e-01]
 [  1.20238411e+02   1.20483109e+00   0.00000000e+00   0.00000000e+00]]",[ 2.33314251 -0.55704145],[-1.07140613 -0.89419842],[ 2.63170409 -0.5637427 ],-1.87487,"[ 0.77410219 -0.19583578  1.13485329 -1.27773853 -0.25466128  1.60489539
  1.89378781  0.2131747   1.01109525 -0.99309258  0.        ]",-0.25074500312
47,"[[  6.61160040e+01  -1.31712123e+00  -2.99989531e-02   1.86763830e-01]
 [  1.21816932e+02  -9.63628485e-01   0.00000000e+00   0.00000000e+00]]",[ 1.61902439 -0.76205056],[-1.07140613 -0.89419842],[ 1.6103195  -0.33803141],-1.01099,"[-1.4929229  -0.19093902 -0.18319334 -1.27702242 -0.25466123  1.6048944
  1.91585211 -0.26002486 -0.78478165 -0.61223337  0.        ]",-0.149392456404
48,"[[  6.85678900e+01  -1.36584885e+00  -2.99989531e-02   1.86763830e-01]
 [  1.23367008e+02  -3.89895466e+00   0.00000000e+00   0.00000000e+00]]",[ 3.45699054  0.75056496],[-1.07140613 -0.89419842],[ 2.77325702  0.90875328],-2.12977,"[ 1.05653669 -0.29360667 -0.73566542 -1.29059398 -0.25466119  1.60489341
  1.93751874 -0.90056935  0.33289332 -2.16225649  0.        ]",-0.351292579357
49,"[[  7.10504667e+01  -1.41258254e+00  -2.99989531e-02   1.86763830e-01]
 [  1.24885088e+02  -7.84426443e-01   0.00000000e+00   0.00000000e+00]]",[ 1.91039945  0.30878629],[-1.07140613 -0.89419842],[ 1.9555887  -0.24162269],-1.08585,"[-0.61734703 -0.39305841  1.38919506 -1.30093467 -0.25466114  1.60489243
  1.95873803 -0.22091918  0.39853984 -0.22247796  0.        ]",-0.0975272254688
