timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.06357932 -0.0064811  -0.02554135 -0.09710215]
 [-0.00301154 -0.00335469  0.          0.        ]]",-2.45855,"[ 1.25486098  1.41850091 -0.07042256 -0.10160388 -0.21681521 -0.84031679
  0.21840025 -0.05487382  1.25614915  0.54392453  0.        ]",[-2.03608823 -0.62486595],[-1.97070793 -0.88148064],[-1.03575444 -0.87044936],-0.249308323116
1,"[[-0.10331585 -0.04155141 -0.02554135 -0.09710215]
 [-3.95748024 -3.49205368  0.          0.        ]]",-2.46596,"[ 1.25028098  1.41672124 -0.12826792 -0.14468611 -0.21681517 -0.84031652
  0.16273239 -0.80593396  1.24900311  0.46613251  0.        ]",[-1.98761797 -1.03831875],[-2.57926588 -0.65831217],[-1.03575444 -0.87044936],-0.244372075154
2,"[[-0.22136096 -0.13683693 -0.02554135 -0.09710215]
 [-7.83414088 -6.02804764  0.          0.        ]]",-2.41787,"[ 1.22391436  1.39879854 -0.29835411 -0.26127014 -0.21681512 -0.84031625
  0.10815985 -1.3518917   1.20343128  0.24605094  0.        ]",[-1.80435228 -0.98669958],[-1.9366569  -0.40890371],[-1.03575444 -0.87044936],-0.229061688045
3,"[[ -0.41617534  -0.27242996  -0.02554135  -0.09710215]
 [-11.6346861   -7.52625076   0.           0.        ]]",-2.25557,"[ 1.13962585  1.34064012 -0.56819393 -0.42429496 -0.21681508 -0.84031598
  0.0546588  -1.67442933  1.06099047 -0.07327352  0.        ]",[-1.57478797 -0.71757495],[-1.19949719 -0.78468521],[-1.03575444 -0.87044936],-0.202374721269
4,"[[ -0.6862445   -0.45261734  -0.02554135  -0.09710215]
 [-15.35994484 -10.48259886   0.           0.        ]]",-2.19591,"[  9.44645977e-01   1.20584281e+00  -9.03282551e-01  -6.31050338e-01
  -2.16815038e-01  -8.40315703e-01   2.21757581e-03  -2.31088015e+00
   7.48846994e-01  -4.12643579e-01   0.00000000e+00]",[-1.25278151 -0.04897904],[-1.26712224  0.09546966],[-1.03575444 -0.87044936],-0.162987581846
5,"[[ -1.0300996   -0.65637504  -0.02554135  -0.09710215]
 [-19.01349841  -9.89506222   0.           0.        ]]",-1.9356,"[ 0.58666068  0.97962067 -1.23010646 -0.84355685 -0.216815   -0.84031543
 -0.04921424 -2.18439078  0.25024133 -0.61613732  0.        ]",[-1.3001374   0.36262566],[-1.41915468  0.46697887],[-1.03575444 -0.87044936],-0.117136890757
6,"[[ -1.44631056  -0.83373487  -0.02554135  -0.09710215]
 [-22.59570351  -7.84764899   0.           0.        ]]",-1.86763,"[ 0.04660975  0.72594146 -1.42719811 -1.00355274 -0.21681495 -0.84031516
 -0.09964167 -1.7436154  -0.32709478 -0.53728563  0.        ]",[-1.49235046  0.70240772],[-1.11806902  0.88096205],[-1.03575444 -0.87044936],-0.0919852968225
7,"[[ -1.93345980e+00  -9.54100364e-01  -2.55413493e-02  -9.71021464e-02]
 [ -2.61074493e+01  -4.20093981e+00   0.00000000e+00   0.00000000e+00]]",-1.86792,"[-0.61562077  0.52786404 -1.34347829 -1.09614408 -0.21681491 -0.84031489
 -0.14907723 -0.95853947 -0.8144374  -0.14261639  0.        ]",[-1.76427841  0.740013  ],[-1.85326936  1.43923763],[-1.03575444 -0.87044936],-0.118859659275
8,"[[ -2.49014252e+00  -9.97519924e-01  -2.55413493e-02  -9.71021464e-02]
 [ -2.95492245e+01  -1.54380560e-01   0.00000000e+00   0.00000000e+00]]",-1.92096,"[-1.22462892  0.45191445 -0.86340342 -1.12604775 -0.21681487 -0.84031461
 -0.1975278  -0.08738283 -1.05628729  0.48450326  0.        ]",[-1.97100067  0.51873398],[-2.18794558  0.32891971],[-1.03575444 -0.87044936],-0.1738850858
9,"[[ -3.11496325e+00  -9.87465416e-01  -2.55413493e-02  -9.71021464e-02]
 [ -3.29215643e+01   1.15558821e+00   0.00000000e+00   0.00000000e+00]]",-2.01957,"[-1.50731324  0.46969913 -0.01649772 -1.11929362 -0.21681482 -0.84031434
 -0.24500091  0.19463159 -0.93834075  1.19499519  0.        ]",[-2.08739758  0.24758667],[-2.03955648  0.1191766 ],[-1.03575444 -0.87044936],-0.230143975499
10,"[[ -3.80655622e+00  -9.59797053e-01  -2.55413493e-02  -9.71021464e-02]
 [ -3.62266972e+01   1.60985794e+00   0.00000000e+00   0.00000000e+00]]",-2.06429,"[-1.21319772  0.51802728  0.92382199 -1.10017506 -0.21681478 -0.84031407
 -0.29152793  0.29242825 -0.4068738   1.73380233  0.        ]",[-2.00955677  0.13439807],[-2.12606299 -0.2713478 ],[-1.03575444 -0.87044936],-0.272762716381
11,"[[ -4.56359080e+00  -9.38640769e-01  -2.55413493e-02  -9.71021464e-02]
 [ -3.94660146e+01   5.09568628e-01   0.00000000e+00   0.00000000e+00]]",-1.98577,"[-0.33006335  0.55435689  1.46715945 -1.08503557 -0.21681474 -0.8403138
 -0.33712845  0.0555542   0.39468914  1.76450773  0.        ]",[-2.00897741  0.38844174],[-1.97805026  0.64807621],[-1.03575444 -0.87044936],-0.287504020737
12,"[[ -5.38477897e+00  -9.02737042e-01  -2.55413493e-02  -9.71021464e-02]
 [ -4.26420977e+01   3.07238795e+00   0.00000000e+00   0.00000000e+00]]",-1.79614,"[ 0.73616861  0.61472392  1.16531497 -1.05833133 -0.21681469 -0.84031352
 -0.3818388   0.60728665  1.03673586  1.1325425   0.        ]",[-2.14278293 -0.23321566],[-1.80911492 -0.33236142],[-1.03575444 -0.87044936],-0.2640282506
