timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.03509434 -0.0275752   0.01953341 -0.02801033]
 [ 0.00217082 -0.00048064  0.          0.        ]]",-0.578492,"[ 1.21186663  1.17121621 -0.04064705 -0.41441844  0.17562551 -0.230271
  0.30929551 -0.12205816  0.99707076  0.11763096  0.        ]",[-1.14762747  0.21879405],[-0.97215542 -0.09491489],[-0.55870163 -0.30278462],-0.19100283415
1,"[[-0.07363523 -0.03134046  0.01953341 -0.02801033]
 [-3.84345611 -0.37480309  0.          0.        ]]",-0.536556,"[ 1.20897908  1.17105818 -0.09746384 -0.42030448  0.17562536 -0.23027079
  0.24179692 -0.18459885  0.9934418   0.06008819  0.        ]",[-1.18546569  0.28802812],[-0.93067851 -0.58695546],[-0.55870163 -0.30278462],-0.189810134366
2,"[[-0.18667171 -0.06206643  0.01953341 -0.02801033]
 [-7.44819483 -2.69008022  0.          0.        ]]",-0.685909,"[ 1.18877598  1.16904234 -0.26285897 -0.46830631  0.1756252  -0.23027058
  0.1785264  -0.57142919  0.96771797 -0.12143058  0.        ]",[-1.19543743  0.51608336],[-1.33234872  0.98381128],[-0.55870163 -0.30278462],-0.186180963175
3,"[[ -0.37386349  -0.07623388   0.01953341  -0.02801033]
 [-11.25828868   1.26016939   0.           0.        ]]",-0.461058,"[ 1.11754206  1.16766594 -0.52807013 -0.49041111  0.17562505 -0.23027038
  0.1116515   0.08856941  0.89052301 -0.38426639  0.        ]",[-1.24195898  0.263125  ],[-1.17848359  0.62067162],[-0.55870163 -0.30278462],-0.181574272253
4,"[[ -0.63649492  -0.02660788   0.01953341  -0.02801033]
 [-14.99241637   3.69431097   0.           0.        ]]",-0.404463,"[ 0.94293419  1.17124356 -0.86642564 -0.41290416  0.17562489 -0.23027017
  0.04610996  0.49526004  0.73888286 -0.67445274  0.        ]",[-1.29840469  0.18313813],[-0.72945902  1.80290628],[-0.55870163 -0.30278462],-0.177783503638
5,"[[ -0.96233577   0.08628238   0.01953341  -0.02801033]
 [-17.58305304   7.58173231   0.           0.        ]]",-0.157044,"[  6.22513471e-01   1.16651636e+00  -1.20032546e+00  -2.36511115e-01
   1.75624740e-01  -2.30269965e-01   6.39007058e-04   1.14476022e+00
   4.99395640e-01  -9.41813280e-01   0.00000000e+00]",[-1.37702823  0.11225562],[-1.31244604  0.22673339],[-0.55870163 -0.30278462],-0.175697185754
6,"[[ -1.35020241e+00   2.45430462e-01   1.95334129e-02  -2.80103275e-02]
 [ -2.11916381e+01   8.33051245e+00   0.00000000e+00   0.00000000e+00]]",-0.133142,"[ 0.1364727   1.12967158 -1.42952749  0.0087286   0.17562459 -0.23026976
 -0.06269902  1.26986203  0.1584656  -1.14051993  0.        ]",[-1.4814899   0.23565835],[-2.21237327 -0.32018857],[-0.55870163 -0.30278462],-0.175640502737
7,"[[ -1.80951908e+00   3.97672540e-01   1.95334129e-02  -2.80103275e-02]
 [ -2.47283019e+01   6.89836445e+00   0.00000000e+00   0.00000000e+00]]",-0.0911008,"[-0.49074623  1.06219766 -1.42343061  0.23441948  0.17562443 -0.23026955
 -0.12477468  1.03058004 -0.31134241 -1.20789874  0.        ]",[-1.60304689  0.31291628],[-1.64497269 -0.37840243],[-0.55870163 -0.30278462],-0.179624529392
8,"[[ -2.33886896e+00   5.19236748e-01   1.95334129e-02  -2.80103275e-02]
 [ -2.81951756e+01   5.26337913e+00   0.00000000e+00   0.00000000e+00]]",-0.374329,"[-1.12212109  0.98672485 -1.05078283  0.40481261  0.17562428 -0.23026935
 -0.18562538  0.75740923 -0.85863017 -1.02309772  0.        ]",[-1.71631801  0.41056061],[-1.20790709  0.34563838],[-0.55870163 -0.30278462],-0.190097188343
9,"[[ -2.93688126e+00   6.37182617e-01   1.95334129e-02  -2.80103275e-02]
 [ -3.15948086e+01   6.52683963e+00   0.00000000e+00   0.00000000e+00]]",-0.615281,"[-1.51388817  0.89629418 -0.2889736   0.55920788  0.17562412 -0.23026914
 -0.24529585  0.96850394 -1.31069725 -0.5064056   0.        ]",[-1.83640504  0.00448582],[-1.77200254 -0.37374635],[-0.55870163 -0.30278462],-0.204697781121
