timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
17,"[[ -7.49412800e+00   2.15765160e-01   1.75534782e-01  -8.74919599e-03]
 [ -4.48654554e+01  -7.46888194e+00   0.00000000e+00   0.00000000e+00]]",[-1.8932227   1.08860082],[-0.23541486 -0.07117753],[-1.16147304  0.44360489],0.131487,"[ 0.26389912  1.16530265 -1.39759878  0.17152201  1.51275074 -0.07530432
 -0.91908449 -1.07130492 -0.68820363 -1.2567461   0.        ]",-0.194530310571
18,"[[ -8.42223548e+00   1.07595189e-01   1.75534782e-01  -8.74919599e-03]
 [ -4.79351507e+01  -3.36167035e+00   0.00000000e+00   0.00000000e+00]]",[-1.69227829 -0.43414982],[-0.23541486 -0.07117753],[-1.25525093  0.38669348],-0.931296,"[-0.96026346  1.18695969 -1.25807489 -0.01151386  1.51273856 -0.07530414
 -1.00188808 -0.50925087 -1.92256989 -1.23512446  0.        ]",-0.328211504637
19,"[[ -9.41110836e+00   2.37849139e-02   1.75534782e-01  -8.74919599e-03]
 [ -5.09421430e+01  -5.01371994e+00   0.00000000e+00   0.00000000e+00]]",[ 0.44263543  0.69259695],[-0.23541486 -0.07117753],[-1.34835756  0.36053205],-1.62965,"[-1.59515324  1.19379862 -0.01559693 -0.15492235  1.51272637 -0.07530395
 -1.08299934 -0.73532367 -2.59147138  0.02139088  0.        ]",-0.385461978034
20,"[[ -1.04022843e+01  -4.79884680e-02   1.75534782e-01  -8.74919599e-03]
 [ -4.81846457e+01  -2.17295645e+00   0.00000000e+00   0.00000000e+00]]",[-0.36991345  2.94252608],[-0.23541486 -0.07117753],[-1.41383874  0.30746266],-1.14049,"[-0.9890269   1.19271063  1.24725847 -0.27800035  1.51271418 -0.07530376
 -1.00860777 -0.34657653 -1.9864415   1.31417859  0.        ]",-0.34309929263
21,"[[ -1.13711127e+01  -5.12804622e-02   1.75534782e-01  -8.74919599e-03]
 [ -4.86964690e+01   1.83042162e+00   0.00000000e+00   0.00000000e+00]]",[-0.54339423 -2.18140354],[-0.23541486 -0.07117753],[-1.44284761  0.22925763],-0.113401,"[ 0.28403967  1.19250025  1.39889887 -0.28363947  1.51270199 -0.07530358
 -1.02240965  0.2012691  -0.76850805  1.42897688  0.        ]",-0.222433196468
22,"[[ -1.23569301e+01  -5.47540422e-02   1.75534782e-01  -8.74919599e-03]
 [ -4.98813419e+01  -2.16445687e+00   0.00000000e+00   0.00000000e+00]]",[-2.34762765  0.25441644],[-0.23541486 -0.07117753],[-1.30414701  0.36131045],0.40399,"[ 1.12467616  1.19226405  0.31641929 -0.28958865  1.5126898  -0.07530339
 -1.05436747 -0.34541425  0.00704828  0.32770312  0.        ]",-0.0558597737781
23,"[[ -1.33843530e+01  -8.74866284e-02   1.75534782e-01  -8.74919599e-03]
 [ -5.28510604e+01  -1.11223377e+00   0.00000000e+00   0.00000000e+00]]",[-1.00112906  0.13058404],[-0.23541486 -0.07117753],[-1.1991353   0.40298244],-0.0250235,"[ 0.71979996  1.18936189 -1.08864813 -0.34559043  1.51267762 -0.07530321
 -1.13447257 -0.2014206  -0.43116597 -1.07000527  0.        ]",-0.155792445589
24,"[[ -1.44705788e+01  -1.04299373e-01   1.75534782e-01  -8.74919599e-03]
 [ -5.57618298e+01  -5.70790962e-01   0.00000000e+00   0.00000000e+00]]",[-0.62106297  0.04465631],[-0.23541486 -0.07117753],[-1.25381756  0.37857664],-1.00898,"[-0.67027977  1.18735117 -1.41105049 -0.37429601  1.51266543 -0.07530302
 -1.21298641 -0.12732551 -1.77669459 -1.31523305  0.        ]",-0.31516667588
25,"[[ -1.55994007e+01  -1.13807658e-01   1.75534782e-01  -8.74919599e-03]
 [ -5.71158464e+01  -3.80638937e-01   0.00000000e+00   0.00000000e+00]]",[-1.17361962  1.16496405],[-0.23541486 -0.07117753],[-1.37925398  0.3080312 ],-1.43441,"[-1.58718214  1.18605606 -0.15747255 -0.39050787  1.51265324 -0.07530284
 -1.2495046  -0.10130348 -2.58823685 -0.01240976  0.        ]",-0.384947458216
26,"[[ -1.67700884e+01  -8.15899613e-02   1.75534782e-01  -8.74919599e-03]
 [ -5.99434690e+01   3.58911931e+00   0.00000000e+00   0.00000000e+00]]",[-0.38097002  1.14447963],[-0.23541486 -0.07117753],[-1.48555815  0.18017007],-1.04737,"[-0.8899199   1.18996059  1.31361507 -0.33550856  1.51264106 -0.07530265
 -1.32577366  0.44194699 -1.86971235  1.38856667  0.        ]",-0.333601486126
27,"[[ -1.79721967e+01   2.92165739e-02   1.75534782e-01  -8.74919599e-03]
 [ -6.02663287e+01   7.47828126e+00   0.00000000e+00   0.00000000e+00]]",[-1.68611661  1.22590928],[-0.23541486 -0.07117753],[-1.52226841  0.08371723],0.193087,"[ 0.65860933  1.19356304  1.15726167 -0.14559921  1.51262887 -0.07530247
 -1.33447402  0.97416574 -0.45949825  1.21892293  0.        ]",-0.177749849865
28,"[[ -1.92052726e+01   2.17021279e-01   1.75534782e-01  -8.74919599e-03]
 [ -6.30322262e+01   1.12889372e+01   0.00000000e+00   0.00000000e+00]]",[-2.50903281 -0.30738104],[-0.23541486 -0.07117753],[-1.50966156  0.0089172 ],0.374591,"[ 1.0686482   1.16488997 -0.51698033  0.17364265  1.51261669 -0.07530228
 -1.40907635  1.49563397 -0.01673596 -0.294253    0.        ]",-0.0494109975456
29,"[[ -2.04931093e+01   4.28305407e-01   1.75534782e-01  -8.74919599e-03]
 [ -6.57426024e+01   9.84359667e+00   0.00000000e+00   0.00000000e+00]]",[-0.66450084  1.40118468],[-0.23541486 -0.07117753],[-1.47467172  0.02424818],-0.328357,"[-0.3202303   1.08164597 -1.48960344  0.51672549  1.5126045  -0.07530209
 -1.48217946  1.29783428 -1.08788976 -1.37710488  0.        ]",-0.241992055451
30,"[[ -2.18213315e+01   6.62863369e-01   1.75534782e-01  -8.74919599e-03]
 [ -6.70755442e+01   1.35989645e+01   0.00000000e+00   0.00000000e+00]]",[-0.36501207 -1.00049122],[-0.23541486 -0.07117753],[-1.57908916 -0.16653313],-1.29911,"[-1.57549351  0.93048438 -0.24835845  0.85987267  1.51259232 -0.07530191
 -1.51812431  1.81172689 -2.35836284 -0.63604433  0.        ]",-0.35944218706
31,"[[ -2.31640482e+01   8.92281149e-01   1.75534782e-01  -8.74919599e-03]
 [ -6.71956815e+01   9.35640922e+00   0.00000000e+00   0.00000000e+00]]",[-1.62064657 -0.65148193],[-0.23541486 -0.07117753],[-1.63656378 -0.18059649],-0.75714,"[-0.7530522   0.73058271  1.38626431  1.13969087  1.51258013 -0.07530172
 -1.52135275  1.23114069 -2.18277004  0.92935215  0.        ]",-0.345909650544
32,"[[ -2.45343516e+01   1.05151281e+00   1.75534782e-01  -8.74919599e-03]
 [ -6.98258239e+01   6.57548637e+00   0.00000000e+00   0.00000000e+00]]",[-1.42569774 -1.41551456],[-0.23541486 -0.07117753],[-1.66458309 -0.16048186],0.383739,"[ 0.91582024  0.56704806  0.84896858  1.29349737  1.51256795 -0.07530154
 -1.59228864  0.85057817 -0.82012588  1.23642516  0.        ]",-0.202130835621
33,"[[ -2.59567233e+01   1.14180312e+00   1.75534782e-01  -8.74919599e-03]
 [ -7.24024786e+01   2.46683943e+00   0.00000000e+00   0.00000000e+00]]",[-1.19878961 -1.50849893],[-0.23541486 -0.07117753],[-1.5578289  -0.03277819],0.651447,"[ 0.71377501  0.46709074 -1.09477003  1.36417754  1.51255576 -0.07530135
 -1.66177988  0.28832401 -0.20553859 -0.21612445  0.        ]",-0.03041784484
34,"[[ -2.74300973e+01   1.15071558e+00   1.75534782e-01  -8.74919599e-03]
 [ -7.49261282e+01  -1.56243020e+00   0.00000000e+00   0.00000000e+00]]",[-1.66619875  0.44336954],[-0.23541486 -0.07117753],[-1.45076871  0.06000304],0.22474,"[-1.1336871   0.45698051 -1.11515411  1.37046495  1.51254358 -0.07530117
 -1.72983938 -0.26306745 -1.41343936 -1.17972221  0.        ]",-0.25753843651
35,"[[ -2.89534462e+01   1.13717090e+00   1.75534782e-01  -8.74919599e-03]
 [ -7.74006940e+01   2.01854982e-01   0.00000000e+00   0.00000000e+00]]",[-2.74115366  0.04781351],[-0.23541486 -0.07117753],[-1.52829587 -0.04071082],-0.248001,"[-1.29019362  0.47232586  0.94605834  1.36083653  1.5125314  -0.07530098
 -1.79657282 -0.02163029 -2.38257357  0.16065812  0.        ]",-0.352753859252
36,"[[ -3.05257983e+01   1.14283229e+00   1.75534782e-01  -8.74919599e-03]
 [ -7.98264622e+01   3.63478942e-01   0.00000000e+00   0.00000000e+00]]",[-1.65576301  0.56759789],[-0.23541486 -0.07117753],[-1.62346172 -0.06040017],0.55968,"[  6.45043871e-01   4.65921350e-01   1.16939538e+00   1.36488229e+00
   1.51251921e+00  -7.53007953e-02  -1.86198780e+00   4.87517153e-04
  -1.19477226e+00   1.30861232e+00   0.00000000e+00]",-0.245618948101
37,"[[ -3.21461953e+01   1.17232748e+00   1.75534782e-01  -8.74919599e-03]
 [ -8.22055503e+01   2.57833972e+00   0.00000000e+00   0.00000000e+00]]",[-1.54488932  0.45828821],[-0.23541486 -0.07117753],[-1.58832788 -0.06210323],0.740754,"[ 0.80410515  0.43229733 -0.99469212  1.38518812  1.51250703 -0.07530061
 -1.92614135  0.30358521 -0.19612064 -0.07895077  0.        ]",-0.0110170063997
38,"[[ -3.38137145e+01   1.24131657e+00   1.75534782e-01  -8.74919599e-03]
 [ -8.45388144e+01   4.31438624e+00   0.00000000e+00   0.00000000e+00]]",[-2.25371124  0.23616036],[-0.23541486 -0.07117753],[-1.52274072 -0.10545515],0.220936,"[-1.23212558  0.35206377 -1.00970584  1.42729688  1.51249485 -0.07530042
 -1.98905645  0.54115792 -1.46425062 -1.13298964  0.        ]",-0.259709386792
39,"[[ -3.55274449e+01   1.33583256e+00   1.75534782e-01  -8.74919599e-03]
 [ -8.68267450e+01   5.13405654e+00   0.00000000e+00   0.00000000e+00]]",[-2.62112697 -0.66813643],[-0.23541486 -0.07117753],[-1.58956647 -0.20668234],-0.142592,"[-0.9976315   0.23911048  1.24086036  1.47241918  1.51248267 -0.07530024
 -2.05074624  0.65332604 -2.2750754   0.36585662  0.        ]",-0.338784501443
40,"[[ -3.72864715e+01   1.41062870e+00   1.75534782e-01  -8.74919599e-03]
 [ -8.90681587e+01   2.35444919e+00   0.00000000e+00   0.00000000e+00]]",[-1.31261899 -0.50894476],[-0.23541486 -0.07117753],[-1.65189135 -0.16133501],0.615474,"[ 1.03933195  0.14783959  0.60579538  1.49758445  1.51247048 -0.07530005
 -2.11117871  0.27294053 -0.88122507  1.09916394  0.        ]",-0.191181225178
41,"[[ -3.90898659e+01   1.43668841e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.12637052e+01   2.58196978e-01   0.00000000e+00   0.00000000e+00]]",[-1.33982863  0.53003696],[-0.23541486 -0.07117753],[-1.54319501 -0.0607823 ],0.73384,"[ 0.02596134  0.11575266 -1.46934298  1.5041257   1.5124583  -0.07529987
 -2.1703713  -0.01392882 -0.48396186 -0.60104966  0.        ]",-0.0971255458236
42,"[[ -4.09367388e+01   1.46249778e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.34166875e+01   2.31557242e+00   0.00000000e+00   0.00000000e+00]]",[-1.20589867 -0.65751505],[-0.23541486 -0.07117753],[-1.51987457 -0.15280096],-0.0674886,"[-1.58892214  0.08386251  0.14856116  1.50946611  1.51244612 -0.07529968
 -2.22841303  0.26762032 -2.0417128  -0.6350122   0.        ]",-0.31053405842
43,"[[ -4.28262387e+01   1.48184836e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.55259265e+01  -3.71863051e-01   0.00000000e+00   0.00000000e+00]]",[-2.64134696 -0.87892321],[-0.23541486 -0.07117753],[-1.60727477 -0.13292058],0.657446,"[ 0.33380232  0.05989288  1.37628258  1.51272209  1.51243394 -0.0752995
 -2.28527201 -0.10015322 -1.63103585  1.08497379  0.        ]",-0.277758113611
44,"[[ -4.47574786e+01   1.43917066e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.75906733e+01  -3.88445647e+00   0.00000000e+00   0.00000000e+00]]",[-1.66948966 -0.02659492],[-0.23541486 -0.07117753],[ -1.55790281e+00   3.59922647e-04],0.94041,"[ 0.76189932  0.11268965 -1.04380154  1.50465346  1.51242176 -0.07529931
 -2.34092797 -0.58084859 -0.29508632  0.04473285  0.        ]",-0.0186662214442
45,"[[ -4.67295892e+01   1.36078620e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.96136177e+01  -3.95394546e+00   0.00000000e+00   0.00000000e+00]]",[-0.46410603 -0.08989782],[-0.23541486 -0.07117753],[-1.4768275   0.00997797],0.255239,"[-1.48974597  0.20881514 -0.57076606  1.48179231  1.51240958 -0.07529913
 -2.39545341 -0.5903562  -1.73161775 -0.97818459  0.        ]",-0.283455167035
46,"[[ -4.87204776e+01   1.27850207e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.94756464e+01  -4.27323692e+00   0.00000000e+00   0.00000000e+00]]",[ 0.67057531 -0.29081005],[-0.23541486 -0.07117753],[-1.57911873 -0.01803382],-0.0212054,"[-0.1847927   0.30799802  1.50281747  1.44671475  1.5123974  -0.07529894
 -2.39169257 -0.6340491  -1.91713456  1.01238951  0.        ]",-0.312177162243
47,"[[ -5.06635791e+01   1.18192636e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.48498381e+01  -5.37981875e+00   0.00000000e+00   0.00000000e+00]]",[-1.20840514 -0.63512413],[-0.23541486 -0.07117753],[-1.56014001  0.07419302],1.02093,"[ 1.04722456  0.42126281 -0.57601726  1.39139147  1.51238522 -0.07529875
 -2.26688922 -0.78548206 -0.22002536  0.33584147  0.        ]",-0.0479503800133
48,"[[ -5.25813938e+01   1.04981124e+00   1.75534782e-01  -8.74919599e-03]
 [ -9.69244033e+01  -7.82341509e+00   0.00000000e+00   0.00000000e+00]]",[-1.08586095  0.04513219],[-0.23541486 -0.07117753],[-1.43847632  0.17116478],0.407166,"[-1.1525826   0.56888149 -1.09648922  1.29188141  1.51237304 -0.07529857
 -2.32280831 -1.11988313 -1.49844019 -1.20408319  0.        ]",-0.270249475467
49,"[[ -5.45402852e+01   8.96348091e-01   1.75534782e-01  -8.74919599e-03]
 [ -9.89580670e+01  -7.52352729e+00   0.00000000e+00   0.00000000e+00]]",[-2.07888614  1.79193175],[-0.23541486 -0.07117753],[-1.54761052  0.13305202],0.301056,"[-0.80291279  0.72663194  1.36212854  1.14388444  1.51236086 -0.07529838
 -2.37762125 -1.07883766 -2.21286542  0.8849831   0.        ]",-0.348109706348
