timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.09911909 -0.05936278 -0.06754088  0.17639066]
 [-0.00021176 -0.00453396  0.          0.        ]]",-0.375145,"[ 1.16861016  1.17329785  0.14745671 -0.46327367 -0.580397    1.54058693
  0.31656425 -0.09931989  1.52835828 -1.14019327  0.        ]",[ 1.40391207  0.48124173],[ 2.54727931 -0.43445583],[-0.33789474 -0.1535182 ],-0.320924323721
1,"[[ 0.13881214 -0.07672797 -0.06754088  0.17639066]
 [ 3.95634144 -1.72624111  0.          0.        ]]",-0.61093,"[ 1.16211921  1.17180754  0.20613498 -0.49378799 -0.58039562  1.54057767
  0.40549164 -0.34766907  1.52466507 -1.09552892  0.        ]",[ 1.40820873  0.49682966],[ 0.90669229  1.39069258],[-0.33789474 -0.1535182 ],-0.317224366461
2,"[[ 0.2531254  -0.07119563 -0.06754088  0.17639066]
 [ 7.46330991  2.26617623  0.          0.        ]]",-0.412564,"[ 1.13148348  1.17231687  0.37299041 -0.48406905 -0.58039424  1.5405684
  0.48431397  0.2282228   1.50098841 -0.92585218  0.        ]",[ 1.44232571  0.46785191],[ 1.66295012 -0.38435404],[-0.33789474 -0.1535182 ],-0.302584190114
3,"[[  0.44060704  -0.04160647  -0.06754088   0.17639066]
 [ 11.27217073   0.6979712    0.           0.        ]]",-0.36775,"[ 1.04385224  1.17441019  0.63512736 -0.43203522 -0.58039285  1.54055914
  0.56992153  0.0020143   1.41942207 -0.64325836  0.        ]",[ 1.42253983  0.46726519],[ 1.76668504  0.61246545],[-0.33789474 -0.1535182 ],-0.274855450129
4,"[[  7.03494514e-01  -3.46811660e-03  -6.75408789e-02   1.76390663e-01]
 [  1.50041539e+01   3.10783475e+00   0.00000000e+00   0.00000000e+00]]",-0.230305,"[ 0.84845986  1.17548637  0.96328279 -0.36487945 -0.58039147  1.54054988
  0.65380096  0.34962924  1.22513821 -0.29267826  0.        ]",[ 1.41045463  0.44705296],[ 1.44346728 -0.97318954],[-0.33789474 -0.1535182 ],-0.231562825391
5,"[[  1.04030577   0.0193941   -0.06754088   0.17639066]
 [ 18.66477782  -0.80856156   0.           0.        ]]",-0.0557434,"[ 0.49510775  1.17525236  1.28439964 -0.32461184 -0.58039009  1.54054061
  0.73607622 -0.21529974  0.87890417  0.03327967  0.        ]",[ 1.34660792  0.46480167],[ 0.88686962  0.45224571],[-0.33789474 -0.1535182 ],-0.172040525757
6,"[[  1.44509050e+00   2.13376853e-02  -6.75408789e-02   1.76390663e-01]
 [  2.18032490e+01   9.96904538e-01   0.00000000e+00   0.00000000e+00]]",0.229281,"[-0.02891188  1.17519758  1.47728361 -0.32118852 -0.58038871  1.54053135
  0.80661513  0.04513413  0.38172546  0.21785447  0.        ]",[ 1.31333494  0.44052356],[ 2.45844691  1.20588905],[-0.33789474 -0.1535182 ],-0.0970467919326
7,"[[  1.91650392   0.08079102  -0.06754088   0.17639066]
 [ 25.32638313   4.93527851   0.           0.        ]]",0.208047,"[-0.66811625  1.17137552  1.40093339 -0.21661957 -0.58038732  1.54052209
  0.88579945  0.6132342  -0.25759865  0.11736716  0.        ]",[ 1.29546618  0.41006988],[ 2.49883237  1.02963119],[-0.33789474 -0.1535182 ],-0.021415799462
8,"[[  2.45768314   0.21822694  -0.06754088   0.17639066]
 [ 28.78012716   8.79536349   0.           0.        ]]",0.0597226,"[-1.26877571  1.14563731  0.94083914  0.02257001 -0.58038594  1.54051282
  0.96342367  1.17003845 -0.85375951 -0.45319738  0.        ]",[ 1.30295134  0.41080147],[ 1.98267533  1.01594571],[-0.33789474 -0.1535182 ],-0.125661097246
9,"[[  3.06725961   0.43209106  -0.06754088   0.17639066]
 [ 32.16647756  12.57826807   0.           0.        ]]",-0.105458,"[-1.57461558  1.05984706  0.11066543  0.37884947 -0.58038456  1.54050356
  1.03953259  1.7157021  -1.02050129 -1.45712639  0.        ]",[ 1.36987352  0.3927418 ],[ 1.71492331  2.16494392],[-0.33789474 -0.1535182 ],-0.247652563184
