timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
13,"[[  6.0137252   -1.43852872  -0.07866034   0.12357586]
 [ 42.93342239  -4.41823957   0.           0.        ]]",[ 2.47573055  1.49236992],[-0.75840604 -0.51513159],[ 1.91451967  1.38327372],-0.780976,"[ 1.19251019 -0.25522123 -0.3706767  -1.40955439 -0.66829439  1.05786994
  0.89663108 -0.94205268  0.81081291 -1.67170126  0.        ]",-0.304579229305
14,"[[  6.90357912  -1.48621054  -0.07866034   0.12357586]
 [ 46.04140088  -0.36324205   0.           0.        ]]",[ 2.48415725  0.30716686],[-0.75840604 -0.51513159],[ 1.96361172  0.77215081],-0.752805,"[ 0.98518117 -0.33964759  0.87279558 -1.41621828 -0.66829403  1.0578691
  0.94360067 -0.14288951  1.23488951 -0.9541863   0.        ]",-0.275262678065
15,"[[  7.85497018  -1.48110998  -0.07866034   0.12357586]
 [ 49.08747202   0.86940086   0.           0.        ]]",[ 2.11771444  1.17044608],[-0.75840604 -0.51513159],[ 1.68253648  0.18212664],-0.377507,"[-0.13881525 -0.33059656  1.48699013 -1.41564325 -0.66829367  1.05786827
  0.9896346   0.10004109  0.97797165 -0.06919049  0.        ]",-0.188603279105
16,"[[  8.86666278  -1.42406412  -0.07866034   0.12357586]
 [ 52.07151383   4.82221439   0.           0.        ]]",[ 1.54104355 -1.44855785],[-0.75840604 -0.51513159],[ 1.29448259 -1.00054979],-0.0174987,"[-1.30782948 -0.22970625  0.79684535 -1.40695133 -0.66829332  1.05786744
  1.03473103  0.87906567  0.08408348  0.21680813  0.        ]",-0.0484054991415
17,"[[  9.93745263  -1.36819113  -0.07866034   0.12357586]
 [ 54.99803417   0.77876084   0.           0.        ]]",[ 0.68596044 -1.51990369],[-0.75840604 -0.51513159],[ 1.11583591 -0.25410277],-0.0400894,"[-1.3398119  -0.13170941 -0.69974923 -1.39440733 -0.66829296  1.05786661
  1.07895807  0.08217697 -0.62044892 -0.56498461  0.        ]",-0.120524394334
18,"[[ 11.05374174  -1.39237052  -0.07866034   0.12357586]
 [ 56.62576418  -3.18335268   0.           0.        ]]",[ 1.02781534 -0.14362929],[-0.75840604 -0.51513159],[ 1.31668174  0.64276934],-0.487714,"[-0.05723801 -0.17399866 -1.44474404 -1.40032097 -0.6682926   1.05786578
  1.10355672 -0.69868101 -0.27449902 -1.60660952  0.        ]",-0.250201341393
19,"[[ 12.21473752  -1.46097479  -0.07866034   0.12357586]
 [ 59.46442684  -3.67516422   0.           0.        ]]",[ 2.11409317  1.50789352],[-0.75840604 -0.51513159],[ 1.90027416  1.22848308],-0.75132,"[ 1.15787453 -0.29490943 -0.48543484 -1.41304652 -0.66829224  1.05786495
  1.14645587 -0.79560739  0.72868498 -1.70860292  0.        ]",-0.302495606303
20,"[[ 13.43193068  -1.49386763  -0.07866034   0.12357586]
 [ 62.24530001   0.37264942   0.           0.        ]]",[ 1.32690027  0.76611048],[-0.75840604 -0.51513159],[ 1.9750036   0.46752027],-0.740014,"[ 0.75692202 -0.35324191  1.13702508 -1.41700694 -0.66829188  1.05786412
  1.18848157  0.00214112  1.24183498 -0.71183941  0.        ]",-0.258084770303
21,"[[ 14.70417175  -1.45588513  -0.07866034   0.12357586]
 [ 64.96942711   3.41569806   0.           0.        ]]",[ 1.4304357 -0.6125654],[-0.75840604 -0.51513159],[ 1.42386448 -0.71784317],-0.0868528,"[-0.8785247  -0.28590035  1.25740758 -1.41230607 -0.66829153  1.05786329
  1.22964959  0.60186913  0.51547025  0.2161567   0.        ]",-0.11438528977
22,"[[ 16.03035758  -1.41240401  -0.07866034   0.12357586]
 [ 67.64049014   0.94089586   0.           0.        ]]",[ 1.76534155 -1.088502  ],[-0.75840604 -0.51513159],[ 1.17502415 -0.29260564],0.0414743,"[-1.44611286 -0.20917738 -0.44495432 -1.40465276 -0.66829117  1.05786246
  1.27001557  0.11413147 -0.53976697 -0.35707405  0.        ]",-0.0884859056442
23,"[[ 17.40945454  -1.43330466  -0.07866034   0.12357586]
 [ 70.26086719  -3.01749304   0.           0.        ]]",[ 1.11619743  1.04494368],[-0.75840604 -0.51513159],[ 1.37768257  0.69785655],-0.5162,"[ 0.04236437 -0.24599933 -1.43471298 -1.40863127 -0.66829081  1.05786163
  1.30961545 -0.6659935  -0.22640455 -1.62410253  0.        ]",-0.252281931802
24,"[[ 18.84043066  -1.45311417  -0.07866034   0.12357586]
 [ 72.82779574   1.02335297   0.           0.        ]]",[ 0.87393517  0.08840343],[-0.75840604 -0.51513159],[ 1.98047268  0.31025189],-0.836517,"[ 1.24224214 -0.28099766  0.00649564 -1.41188602 -0.66829045  1.0578608
  1.34840747  0.13038271  0.99260326 -1.50643396  0.        ]",-0.301661251045
25,"[[ 20.31722033  -1.42910928  -0.07866034   0.12357586]
 [ 74.84440964   1.37616329   0.           0.        ]]",[ 1.57108096  0.46463202],[-0.75840604 -0.51513159],[ 1.83622324 -0.23399004],-0.337771,"[ 0.00459418 -0.23859876  1.479195   -1.40787402 -0.66829009  1.05785997
  1.37888263  0.19991507  1.04199074 -0.10998088  0.        ]",-0.199864394291
26,"[[ 21.83893818  -1.38315962  -0.07866034   0.12357586]
 [ 77.31890964   3.21291814   0.           0.        ]]",[ 1.24170293 -0.95841184],[-0.75840604 -0.51513159],[ 1.31677532 -0.91007507],0.0891164,"[-1.50124597 -0.15786472  0.24232985 -1.39814267 -0.66828974  1.05785914
  1.4162776   0.56190558 -0.28410917  0.02959606  0.        ]",-0.0241252751646
27,"[[  2.34096665e+01  -1.35736037e+00  -7.86603379e-02   1.23575858e-01]
 [  7.97462667e+01  -6.19971003e-01   0.00000000e+00   0.00000000e+00]]",[ 2.31022958  0.06043608],[-0.75840604 -0.51513159],[ 1.29431355  0.11701916],-0.366881,"[-0.3467436  -0.11283176 -1.43024785 -1.39150212 -0.66828938  1.05785831
  1.45296001 -0.19348688 -0.41631075 -1.47576028  0.        ]",-0.233774021905
28,"[[  2.50284677e+01  -1.36696496e+00  -7.86603379e-02   1.23575858e-01]
 [  8.21258967e+01  -3.41129593e-01   0.00000000e+00   0.00000000e+00]]",[ 1.76334372 -0.2037324 ],[-0.75840604 -0.51513159],[ 2.0544405   0.29147193],-0.694766,"[ 1.23480589 -0.12956889 -0.13282047 -1.39407063 -0.66828902  1.05785748
  1.48892101 -0.13853225  0.98355153 -1.56907327  0.        ]",-0.308225542977
29,"[[  2.66943921e+01  -1.38152578e+00  -7.86603379e-02   1.23575858e-01]
 [  8.44588653e+01  -1.11208848e+00   0.00000000e+00   0.00000000e+00]]",[ 2.1876433   0.96443934],[-0.75840604 -0.51513159],[ 1.87416923  0.04549816],-0.292805,"[-0.12483109 -0.15500584  1.48692864 -1.39774268 -0.66828866  1.05785665
  1.52417671 -0.29047417  0.97609883 -0.00559462  0.        ]",-0.187836253553
30,"[[  2.84064972e+01  -1.36492623e+00  -7.86603379e-02   1.23575858e-01]
 [  8.67435558e+01   2.75940429e+00   0.00000000e+00   0.00000000e+00]]",[ 1.12006312 -1.59920754],[-0.75840604 -0.51513159],[ 1.3102262  -0.84023023],0.119114,"[-1.50516503 -0.12601321 -0.17345184 -1.3935318  -0.6682883   1.05785582
  1.55870268  0.47252702 -0.47960151 -0.19552822  0.        ]",-0.0658039252685
31,"[[  3.01638501e+01  -1.34969405e+00  -7.86603379e-02   1.23575858e-01]
 [  8.89847637e+01  -1.22265278e+00   0.00000000e+00   0.00000000e+00]]",[ 1.83297672  0.02357206],[-0.75840604 -0.51513159],[ 1.55765653  0.25619009],-0.512653,"[ 0.2948977  -0.0994969  -1.37333748 -1.38936108 -0.66828794  1.05785499
  1.59257138 -0.31226472 -0.04789111 -1.77555041  0.        ]",-0.27552290987
32,"[[  3.19655927e+01  -1.37263051e+00  -7.86603379e-02   1.23575858e-01]
 [  9.11821670e+01  -1.07118384e+00   0.00000000e+00   0.00000000e+00]]",[ 1.90097484  0.28406294],[-0.75840604 -0.51513159],[ 2.19629455  0.30692232],-0.705001,"[ 1.039062   -0.13945735  0.78630368 -1.39552584 -0.66828759  1.05785416
  1.62577795 -0.28241279  1.27908165 -0.9722074   0.        ]",-0.283009140896
33,"[[  3.38108415e+01  -1.38220041e+00  -7.86603379e-02   1.23575858e-01]
 [  9.33353917e+01   1.10553657e-01   0.00000000e+00   0.00000000e+00]]",[ 0.83961388  0.72723817],[-0.75840604 -0.51513159],[ 1.47547936 -0.54296511],0.0695555,"[-1.15011489 -0.15618598  1.01634775 -1.39790028 -0.66828723  1.05785333
  1.65831673 -0.0495134   0.23690555  0.26543261  0.        ]",-0.0738410788479
34,"[[  3.56923415e+01  -1.35074730e+00  -7.86603379e-02   1.23575858e-01]
 [  9.48092980e+01   3.02520009e+00   0.00000000e+00   0.00000000e+00]]",[ 1.45838478 -1.30669332],[-0.75840604 -0.51513159],[ 1.34055614 -0.57993251],-0.217676,"[-0.72010729 -0.10132738 -1.30999062 -1.38965423 -0.66828687  1.0578525
  1.68058907  0.52491138 -0.56329142 -1.22455592  0.        ]",-0.203448380658
35,"[[  3.76094049e+01  -1.33019091e+00  -7.86603379e-02   1.23575858e-01]
 [  9.68906493e+01  -9.56040856e-01   0.00000000e+00   0.00000000e+00]]",[ 2.04209685 -0.41813582],[-0.75840604 -0.51513159],[ 2.14025879  0.22131419],-0.633004,"[ 1.23675292 -0.0656786  -0.11155051 -1.38359    -0.66828651  1.05785167
  1.71204141 -0.25972058  1.01772682 -1.5550008   0.        ]",-0.310102645159
36,"[[  3.95677028e+01  -1.36533510e+00  -7.86603379e-02   1.23575858e-01]
 [  9.89325692e+01  -2.55271435e+00   0.00000000e+00   0.00000000e+00]]",[ 1.51788014 -0.63706606],[-0.75840604 -0.51513159],[ 1.78183138  0.08908807],-0.0921445,"[-0.54228452 -0.12672593  1.42241618 -1.39363059 -0.66828615  1.05785084
  1.7428977  -0.57439646  0.72560409  0.18332932  0.        ]",-0.147823793015
37,"[[  4.15664518e+01  -1.44077185e+00  -7.86603379e-02   1.23575858e-01]
 [  1.00936007e+02  -4.98247555e+00   0.00000000e+00   0.00000000e+00]]",[ 0.78802643 -0.71902587],[-0.75840604 -0.51513159],[ 1.19784772  0.70413029],0.00333893,"[-1.16950546 -0.2591812  -0.95382909 -1.40989634 -0.6682858   1.05785001
  1.77317229 -1.0532588  -0.6119728  -0.74926611  0.        ]",-0.14196917682
38,"[[  4.35964778e+01  -1.56755498e+00  -7.86603379e-02   1.23575858e-01]
 [  1.02063233e+02  -7.68658683e+00   0.00000000e+00   0.00000000e+00]]",[ 1.6089466   2.07853829],[-0.75840604 -0.51513159],[ 2.02874041  1.83894181],-0.725136,"[ 1.14087647 -0.4843633  -0.53221689 -1.42079328 -0.66828544  1.05784918
  1.79020489 -1.58618946  0.63379041 -1.69838616  0.        ]",-0.293713467055
39,"[[  4.56572346e+01  -1.67957709e+00  -7.86603379e-02   1.23575858e-01]
 [  1.04005430e+02  -3.52922859e+00   0.00000000e+00   0.00000000e+00]]",[ 1.28277592  1.75521481],[-0.75840604 -0.51513159],[ 1.76950169  1.32234728],-0.208258,"[-0.28087733 -0.68352214  1.47904095 -1.41316233 -0.66828508  1.05784835
  1.81955373 -0.76684736  0.91940495 -0.14105358  0.        ]",-0.179958286422
40,"[[  4.77564162e+01  -1.70926324e+00  -7.86603379e-02   1.23575858e-01]
 [  1.05905802e+02   5.47288993e-01   0.00000000e+00   0.00000000e+00]]",[ 1.51481899 -0.6405609 ],[-0.75840604 -0.51513159],[ 1.23238897  0.44069457],0.0701595,"[-1.2502659  -0.73599517 -0.84744862 -1.40843184 -0.66828472  1.05784752
  1.84827036  0.03656213 -0.46300516 -0.5405645   0.        ]",-0.101500094258
41,"[[  4.98932209e+01  -1.72338828e+00  -7.86603379e-02   1.23575858e-01]
 [  1.07768848e+02  -1.95119424e+00   0.00000000e+00   0.00000000e+00]]",[ 1.4528298   1.37584539],[-0.75840604 -0.51513159],[ 1.84945619  1.35373008],-0.652114,"[ 1.14779861 -0.76088902 -0.51373821 -1.40578403 -0.66828436  1.05784668
  1.87642274 -0.4558447   0.55317243 -1.64543529  0.        ]",-0.2805615032
42,"[[  5.20669104e+01  -1.72179501e+00  -7.86603379e-02   1.23575858e-01]
 [  1.09593393e+02   2.09731803e+00   0.00000000e+00   0.00000000e+00]]",[ 2.21956975  0.84139816],[-0.75840604 -0.51513159],[ 1.6525259   0.20491123],-0.113385,"[-0.4528483  -0.75808316  1.44814354 -1.40609373 -0.66828401  1.05784585
  1.90399311  0.34204585  0.8432047  -0.09435682  0.        ]",-0.166373905949
43,"[[  5.42766927e+01  -1.64631761e+00  -7.86603379e-02   1.23575858e-01]
 [  1.11378298e+02   5.43964278e+00   0.00000000e+00   0.00000000e+00]]",[ 0.88525873 -0.27540483],[-0.75840604 -0.51513159],[ 1.33413517 -0.43522531],-0.0474319,"[-1.02754975 -0.62453055 -1.10110828 -1.41710984 -0.66828365  1.05784502
  1.93096428  1.00075885 -0.52338997 -0.78225003  0.        ]",-0.138688985585
44,"[[  5.65172493e+01  -1.54900570e+00  -7.86603379e-02   1.23575858e-01]
 [  1.12673227e+02   4.29559061e+00   0.00000000e+00   0.00000000e+00]]",[ 2.58137056  0.62142672],[-0.75840604 -0.51513159],[ 2.04195905 -0.11209419],-0.602989,"[ 1.24162093 -0.45132274 -0.0262042  -1.42048395 -0.66828329  1.05784419
  1.95053053  0.77528572  0.91516509 -1.52515354  0.        ]",-0.295901233072
45,"[[  5.87879953e+01  -1.43870580e+00  -7.86603379e-02   1.23575858e-01]
 [  1.14395191e+02   6.72649972e+00   0.00000000e+00   0.00000000e+00]]",[ 1.61176931 -2.16028013],[-0.75840604 -0.51513159],[ 1.61519313 -1.525805  ],0.100833,"[-0.99266305 -0.2555295   1.17116951 -1.409535   -0.66828293  1.05784336
  1.97655024  1.25437425  0.41384681  0.24063293  0.        ]",-0.0992214513396
46,"[[  6.10928480e+01  -1.34467722e+00  -7.86603379e-02   1.23575858e-01]
 [  1.16085148e+02   2.68991912e+00   0.00000000e+00   0.00000000e+00]]",[ 2.0393894  -0.80374831],[-0.75840604 -0.51513159],[ 1.46190846 -0.50307786],-0.262166,"[-0.3684401  -0.09077929 -1.42651812 -1.38790075 -0.66828257  1.05784253
  2.00208608  0.45883468 -0.42579489 -1.47176454  0.        ]",-0.233497552547
47,"[[  6.34312006e+01  -1.32277336e+00  -7.86603379e-02   1.23575858e-01]
 [  1.17745110e+02  -4.88716256e-01   0.00000000e+00   0.00000000e+00]]",[ 2.53837442 -0.22741334],[-0.75840604 -0.51513159],[ 2.30681467 -0.14571956],-0.549047,"[ 1.00181738 -0.05285465  0.84748305 -1.38125352 -0.66828222  1.0578417
  2.02716848 -0.16761883  1.30849817 -0.8938527   0.        ]",-0.281025135334
48,"[[  6.58024414e+01  -1.34089849e+00  -7.86603379e-02   1.23575858e-01]
 [  1.19373686e+02  -1.32070378e+00   0.00000000e+00   0.00000000e+00]]",[ 2.37547087 -0.83679233],[-0.75840604 -0.51513159],[ 1.45320106 -0.49923372],0.20392,"[-1.49707157 -0.08422252  0.26954279 -1.3867943  -0.66828186  1.05784087
  2.05177641 -0.33158898 -0.29766355  0.04091737  0.        ]",-0.0265550142062
49,"[[  6.82059524e+01  -1.39968708e+00  -7.86603379e-02   1.23575858e-01]
 [  1.20972636e+02  -4.54699884e+00   0.00000000e+00   0.00000000e+00]]",[ 1.75849471  0.27963618],[-0.75840604 -0.51513159],[ 1.87108099  0.7833932 ],-0.525354,"[ 0.7103638  -0.18682817 -1.13758084 -1.40191678 -0.6682815   1.05784004
  2.07593645 -0.96743518  0.25225532 -1.83279735  0.        ]",-0.291447184508
