timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
11,"[[  4.49846412  -1.1134184   -0.09229906   0.10975749]
 [ 39.47076058  -5.48258315   0.           0.        ]]",-1.31856,"[-0.41990341  0.25197704 -1.40715613 -1.20318712 -0.79119963  0.95781534
  0.78494278 -1.21916534 -0.34190164 -1.4951085   0.        ]",[ 1.57262301  0.33581778],[ 1.86149715  0.0536895 ],[-0.97338396 -0.78934211],-0.236699918738
12,"[[  5.31976019  -1.21979113  -0.09229906   0.10975749]
 [ 42.64830799  -5.15553923   0.           0.        ]]",-1.54033,"[ 0.66247001  0.05177679 -1.1790631  -1.25487928 -0.79119935  0.95781494
  0.83013072 -1.14983724  0.37677854 -1.80319887  0.        ]",[ 2.15907097  0.78725684],[ 2.78884401  1.21618742],[-0.97338396 -0.78934211],-0.294747367706
13,"[[  6.20396555  -1.28207879  -0.09229906   0.10975749]
 [ 45.7616693   -1.08656004   0.           0.        ]]",-1.62992,"[ 1.25155261 -0.06929712 -0.09451721 -1.27908721 -0.79119907  0.95781454
  0.87440584 -0.28728567  1.1361751  -1.43896561  0.        ]",[ 2.44948554  0.43393353],[ 2.55580854  0.66938374],[-0.97338396 -0.78934211],-0.311303639449
14,"[[  7.14981187  -1.27691681  -0.09229906   0.10975749]
 [ 48.81262236   1.59402588   0.           0.        ]]",-1.64453,"[ 0.76848054 -0.05917086  1.13512674 -1.27725373 -0.79119879  0.95781414
  0.91779341  0.2809511   1.39014975 -0.48776388  0.        ]",[ 2.30172777 -0.44359139],[ 2.2201761  -0.29248536],[-0.97338396 -0.78934211],-0.269279765004
15,"[[  8.15607478  -1.25687683  -0.09229906   0.10975749]
 [ 51.80378221   0.41410277   0.           0.        ]]",-1.08567,"[-0.53770964 -0.02001074  1.41658573 -1.26983953 -0.79119851  0.95781375
  0.96033063  0.0308282   0.76728942  0.3273408   0.        ]",[ 1.68944669 -0.61983037],[ 1.23392432 -1.09545904],[-0.97338396 -0.78934211],-0.160099483708
16,"[[  9.22158264  -1.28829648  -0.09229906   0.10975749]
 [ 54.73752349  -3.54263863   0.           0.        ]]",-0.690475,"[-1.48032885 -0.08151493  0.3161057  -1.28125067 -0.79119823  0.95781335
  1.00205125 -0.80793111 -0.2160697   0.13952524  0.        ]",[ 1.29111922  0.3774997 ],[ 0.9384764  1.1981858],[-0.97338396 -0.78934211],-0.024683645201
17,"[[ 10.34272798  -1.31859396  -0.09229906   0.10975749]
 [ 57.36795866   0.49964985   0.           0.        ]]",-1.08441,"[-0.9661343  -0.14135684 -1.13990243 -1.29114442 -0.79119796  0.95781295
  1.03945849  0.04896302 -0.54275783 -0.93083219  0.        ]",[ 1.44256699 -0.18840653],[ 1.98232691 -0.65680063],[-0.97338396 -0.78934211],-0.162059438385
18,"[[ 11.51840979  -1.33465665  -0.09229906   0.10975749]
 [ 60.19103609  -2.09701663   0.           0.        ]]",-1.43961,"[ 0.56381071 -0.17327674 -1.24520995 -1.29594422 -0.79119768  0.95781255
  1.07960528 -0.50148464  0.23689062 -1.74025794  0.        ]",[ 2.01292133  0.39521021],[ 2.32199895  0.018842  ],[-0.97338396 -0.78934211],-0.279166695727
19,"[[ 12.74999551  -1.37527956  -0.09229906   0.10975749]
 [ 62.95832515  -1.96543963   0.           0.        ]]",-1.61521,"[ 1.23264882 -0.25453578  0.28803579 -1.30669771 -0.7911974   0.95781216
  1.11895866 -0.47359249  1.23334807 -1.23578431  0.        ]",[ 2.43982267  0.96024323],[ 3.22844739  0.99205229],[-0.97338396 -0.78934211],-0.301709648678
20,"[[ 14.03636269  -1.37461743  -0.09229906   0.10975749]
 [ 65.66899994   2.01862545   0.           0.        ]]",-1.2552,"[ 0.01266864 -0.25320562  1.47535437 -1.30653765 -0.79119712  0.95781176
  1.15750687  0.37095968  1.11850682  0.01168262  0.        ]",[ 1.94527555 -0.60884881],[ 2.49334427 -0.23734789],[-0.97338396 -0.78934211],-0.211864074277
21,"[[ 15.37640258  -1.34389253  -0.09229906   0.10975749]
 [ 68.32622164   1.05729971   0.           0.        ]]",-0.714815,"[-1.43347975 -0.19168671  0.49693667 -1.29856187 -0.79119684  0.95781136
  1.19529488  0.16717533 -0.07686737  0.21747549  0.        ]",[ 1.38085282 -0.61237931],[ 1.54628645 -0.30631508],[-0.97338396 -0.78934211],-0.0334926984053
22,"[[ 16.76906563  -1.33492896  -0.09229906   0.10975749]
 [ 70.931523    -0.15664571   0.           0.        ]]",-1.11933,"[-0.80089108 -0.17381874 -1.25469204 -1.29601991 -0.79119656  0.95781096
  1.23234448 -0.09016    -0.49945577 -1.06601188  0.        ]",[ 1.50848818 -0.04329199],[ 1.58875974  0.18161443],[-0.97338396 -0.78934211],-0.178556195008
23,"[[ 18.21331634  -1.33060347  -0.09229906   0.10975749]
 [ 73.48496591   0.58697641   0.           0.        ]]",-1.45489,"[ 0.9854166  -0.16520995 -0.84730955 -1.2947583  -0.79119629  0.95781057
  1.26865654  0.06747499  0.63730121 -1.73100573  0.        ]",[ 2.23895192  0.0338584 ],[ 2.47213199 -0.31053568],[-0.97338396 -0.78934211],-0.300389808777
24,"[[ 19.7081328   -1.33108989  -0.09229906   0.10975749]
 [ 75.98846985  -0.63129132   0.           0.        ]]",-1.61069,"[ 0.77693291 -0.16617756  1.12747313 -1.29490046 -0.79119601  0.95781017
  1.30425836 -0.19077667  1.37651233 -0.53092486  0.        ]",[ 2.35263443  0.19790469],[ 2.39571564  0.74372546],[-0.97338396 -0.78934211],-0.269088182888
25,"[[ 21.2525116   -1.31380009  -0.09229906   0.10975749]
 [ 78.4409076    2.35058411   0.           0.        ]]",-0.757024,"[-1.14851488 -0.13185515  1.00523332 -1.28964578 -0.79119573  0.95780977
  1.33913392  0.44132942  0.27757541  0.36456907  0.        ]",[ 1.49452055 -1.10150576],[ 1.84403274 -1.57516508],[-0.97338396 -0.78934211],-0.0885229467905
26,"[[ 22.84546354  -1.30672524  -0.09229906   0.10975749]
 [ 80.8467163   -1.62957269   0.           0.        ]]",-0.990114,"[-1.03426266 -0.11785498 -1.08109111 -1.28739203 -0.79119545  0.95780938
  1.37334631 -0.40239528 -0.55794716 -0.87161564  0.        ]",[ 1.44416666  0.13723613],[ 1.9996908 -0.1435115],[-0.97338396 -0.78934211],-0.154986712651
27,"[[ 24.48606522  -1.34441917  -0.09229906   0.10975749]
 [ 83.20566661  -2.13780187   0.           0.        ]]",-1.48773,"[ 0.9767845  -0.19273749 -0.85953152 -1.29870367 -0.79119517  0.95780898
  1.40689226 -0.510131    0.61917595 -1.72957274  0.        ]",[ 2.25356054  0.55388534],[ 2.55973601  0.63853445],[-0.97338396 -0.78934211],-0.298868621542
28,"[[ 26.17336779  -1.36108855  -0.09229906   0.10975749]
 [ 85.51659312   0.46249706   0.           0.        ]]",-1.57481,"[ 0.57257601 -0.22606735  1.28212425 -1.30316066 -0.79119489  0.95780858
  1.4397552   0.04108783  1.32736379 -0.36369471  0.        ]",[ 2.25769925 -0.12326545],[ 1.34545967 -0.2438045 ],[-0.97338396 -0.78934211],-0.254010059325
29,"[[ 27.90642797  -1.36130481  -0.09229906   0.10975749]
 [ 87.78199454  -0.48069768   0.           0.        ]]",-0.655598,"[-1.4162653  -0.2265005   0.54684112 -1.30321553 -0.79119461  0.95780818
  1.47197067 -0.15885331 -0.03494389  0.23445435  0.        ]",[ 1.42018497 -0.29227838],[ 0.71197058  0.34962302],[-0.97338396 -0.78934211],-0.0384762598156
30,"[[ 29.6729064   -1.35660541  -0.09229906   0.10975749]
 [ 88.86207157   0.94601388   0.           0.        ]]",-1.22326,"[-0.36333355 -0.21709132 -1.41884993 -1.30199323 -0.79119434  0.95780779
  1.4873295   0.14358521 -0.3363239  -1.35933598  0.        ]",[ 1.67712831 -0.16842088],[ 1.89548488  0.32297764],[-0.97338396 -0.78934211],-0.215708039927
31,"[[ 31.47219747  -1.32470629  -0.09229906   0.10975749]
 [ 91.05953914   2.23982336   0.           0.        ]]",-1.52106,"[ 1.25370101 -0.15348753  0.10335421 -1.2929971  -0.79119406  0.95780739
  1.51857878  0.41785073  1.19537894 -1.33522712  0.        ]",[ 2.46209097 -0.28650036],[ 1.48319569 -0.61078896],[-0.97338396 -0.78934211],-0.307114123329
32,"[[  3.33150092e+01  -1.30427076e+00  -9.22990609e-02   1.09757486e-01]
 [  9.32147702e+01  -1.87931885e-01   0.00000000e+00   0.00000000e+00]]",-0.934799,"[-0.57213138 -0.11300376  1.4047176  -1.28659192 -0.79119378  0.95780699
  1.54922735 -0.09679221  0.76042082  0.30978946  0.        ]",[ 1.74848807 -0.56141341],[ 1.77950156 -1.55639035],[-0.97338396 -0.78934211],-0.158168039122
33,"[[  3.52005240e+01  -1.34735396e+00  -9.22990609e-02   1.09757486e-01]
 [  9.53301778e+01  -4.10697118e+00   0.00000000e+00   0.00000000e+00]]",-0.826815,"[-1.23271276 -0.19859627 -0.85524343 -1.29950829 -0.7911935   0.95780659
  1.57930952 -0.92756191 -0.55350264 -0.62329537  0.        ]",[ 1.42408586  0.58539319],[ 1.04304096  0.84893135],[-0.97338396 -0.78934211],-0.121738243163
34,"[[  3.71279228e+01  -1.39456312e+00  -9.22990609e-02   1.09757486e-01]
 [  9.74023589e+01  -6.25196014e-01   0.00000000e+00   0.00000000e+00]]",-1.48731,"[ 1.03645675 -0.29334696 -0.76905099 -1.31109198 -0.79119322  0.9578062
  1.60877691 -0.18948437  0.65973029 -1.69684883  0.        ]",[ 2.26388526  0.45652664],[ 2.06529623  0.52790404],[-0.97338396 -0.78934211],-0.297311089103
35,"[[  3.90963327e+01  -1.38556282e+00  -9.22990609e-02   1.09757486e-01]
 [  9.94315670e+01   1.51835824e+00   0.00000000e+00   0.00000000e+00]]",-1.20172,"[ 0.11229622 -0.2752147   1.46081072 -1.30909119 -0.79119294  0.9578058
  1.6376331   0.26491294  1.16392538 -0.05385233  0.        ]",[ 2.04826546 -0.5460515 ],[ 1.41404399  0.18200405],[-0.97338396 -0.78934211],-0.219789692622
36,"[[  4.11049123e+01  -1.34784371e+00  -9.22990609e-02   1.09757486e-01]
 [  1.01419656e+02   2.25133859e+00   0.00000000e+00   0.00000000e+00]]",-0.726946,"[-1.46079949 -0.19957418 -0.36054499 -1.29964001 -0.79119267  0.9578054
  1.66590447  0.42029234 -0.46010152 -0.23841991  0.        ]",[ 1.47917008 -0.71455431],[ 1.40895372 -0.90911094],[-0.97338396 -0.78934211],-0.0678249497227
37,"[[  4.31528744e+01  -1.33894465e+00  -9.22990609e-02   1.09757486e-01]
 [  1.03370581e+02  -1.34916408e+00   0.00000000e+00   0.00000000e+00]]",-1.40572,"[ 0.80704985 -0.18181824 -1.05685772 -1.29715902 -0.79119239  0.957805
  1.69364726 -0.34295374  0.44641746 -1.75538277  0.        ]",[ 2.18013215  0.36665118],[ 2.27296842  0.22004178],[-0.97338396 -0.78934211],-0.291401817939
38,"[[  4.52394758e+01  -1.35646382e+00  -9.22990609e-02   1.09757486e-01]
 [  1.05283057e+02  -4.05580985e-01   0.00000000e+00   0.00000000e+00]]",-1.29842,"[ 0.30001196 -0.21680763  1.41148113 -1.30194996 -0.79119211  0.95780461
  1.7208432  -0.14292989  1.24088403 -0.15396174  0.        ]",[ 2.17447853 -0.09048057],[ 2.45920079  0.03076362],[-0.97338396 -0.78934211],-0.2340061065
39,"[[  4.73639430e+01  -1.36280002e+00  -9.22990609e-02   1.09757486e-01]
 [  1.07157387e+02  -2.28332988e-01   0.00000000e+00   0.00000000e+00]]",-0.676085,"[-1.4691288  -0.22949578 -0.32635703 -1.30359101 -0.79119183  0.95780421
  1.7474966  -0.10535625 -0.44100389 -0.21089614  0.        ]",[ 1.46179748 -0.1871984 ],[ 1.30946115 -0.11229857],[-0.97338396 -0.78934211],-0.0627486141839
40,"[[  4.95255261e+01  -1.37129237e+00  -9.22990609e-02   1.09757486e-01]
 [  1.08994865e+02  -6.19298350e-01   0.00000000e+00   0.00000000e+00]]",-1.37098,"[ 0.89440801 -0.24652813 -0.96435753 -1.30571458 -0.79119155  0.95780381
  1.77362584 -0.18823435  0.51491372 -1.73643771  0.        ]",[ 2.21164846  0.35302877],[ 2.19059571 -0.35867355],[-0.97338396 -0.78934211],-0.292773914104
41,"[[  5.17235028e+01  -1.39729598e+00  -9.22990609e-02   1.09757486e-01]
 [  1.10797024e+02  -1.97621091e+00   0.00000000e+00   0.00000000e+00]]",-1.18319,"[ 0.02912449 -0.29885816  1.47348857 -1.31167442 -0.79119127  0.95780341
  1.79925274 -0.47587716  1.12727624 -0.01355939  0.        ]",[ 2.05109954  0.38725689],[ 1.60547569  0.9877312 ],[-0.97338396 -0.78934211],-0.213383132578
42,"[[  5.39571499e+01  -1.39665898e+00  -9.22990609e-02   1.09757486e-01]
 [  1.12561164e+02   2.02685267e+00   0.00000000e+00   0.00000000e+00]]",-0.765106,"[-1.30485303 -0.29757319 -0.74291477 -1.31153745 -0.791191    0.95780302
  1.82433892  0.37270591 -0.51971532 -0.50201055  0.        ]",[ 1.51912951 -0.44338045],[ 1.98243484 -0.2537033 ],[-0.97338396 -0.78934211],-0.103322195897
43,"[[  5.62257174e+01  -1.36606040e+00  -9.22990609e-02   1.09757486e-01]
 [  1.14289985e+02   1.03653244e+00   0.00000000e+00   0.00000000e+00]]",-1.37029,"[ 1.18442774 -0.23603103 -0.44271889 -1.30441384 -0.79119072  0.95780262
  1.84892273  0.16277435  0.89604733 -1.60275244  0.        ]",[ 2.38625956  0.15054879],[ 2.06127397 -1.00905797],[-0.97338396 -0.78934211],-0.305277212817
44,"[[  5.85285435e+01  -1.38470562e+00  -9.22990609e-02   1.09757486e-01]
 [  1.15987619e+02  -2.88765888e+00   0.00000000e+00   0.00000000e+00]]",-0.871102,"[-0.67628012 -0.27348888  1.36217115 -1.3088887  -0.79119044  0.95780222
  1.87306297 -0.66908932  0.71583634  0.29128     0.        ]",[ 1.72180521  0.33973897],[ 1.58736218 -0.30470486],[-0.97338396 -0.78934211],-0.150099615041
45,"[[  6.08650088e+01  -1.45341147e+00  -9.22990609e-02   1.09757486e-01]
 [  1.17653553e+02  -3.97889999e+00   0.00000000e+00   0.00000000e+00]]",-0.992044,"[-0.65970628 -0.41255355 -1.32733262 -1.32172422 -0.79119016  0.95780183
  1.89675233 -0.90041413 -0.4383499  -1.0946905   0.        ]",[ 1.5857619   0.81986153],[ 2.04786426  2.0251368 ],[-0.97338396 -0.78934211],-0.179467869072
46,"[[  6.32344464e+01  -1.49186995e+00  -9.22990609e-02   1.09757486e-01]
 [  1.19284104e+02   1.19714036e-01   0.00000000e+00   0.00000000e+00]]",-1.47571,"[ 1.14537008 -0.49093205  0.59382263 -1.32638239 -0.79118988  0.95780143
  1.91993844 -0.03157536  1.2564434  -1.07096524  0.        ]",[ 2.42489767  0.59456265],[ 2.11773005  0.24981795],[-0.97338396 -0.78934211],-0.289116598024
47,"[[  6.56361462e+01  -1.47895566e+00  -9.22990609e-02   1.09757486e-01]
 [  1.20880376e+02   1.16848679e+00   0.00000000e+00   0.00000000e+00]]",-0.581392,"[-1.4308745  -0.46458013  0.50485979 -1.32502009 -0.7911896   0.95780103
  1.94263699  0.19074722  0.01414175  0.20362641  0.        ]",[ 1.52894938 -0.36159864],[ 2.13575821 -0.37175938],[-0.97338396 -0.78934211],-0.0388686071931
48,"[[  6.80694569e+01  -1.46995249e+00  -9.22990609e-02   1.09757486e-01]
 [  1.22445730e+02  -2.63131058e-01   0.00000000e+00   0.00000000e+00]]",-1.34533,"[ 0.56665982 -0.44622717 -1.24346987 -1.32394866 -0.79118933  0.95780063
  1.96489579 -0.11273232  0.18307302 -1.66713679  0.        ]",[ 2.01725769  0.46769276],[ 2.01452316  0.33170181],[-0.97338396 -0.78934211],-0.266126772738
49,"[[  7.05337635e+01  -1.46133409e+00  -9.22990609e-02   1.09757486e-01]
 [  1.23979572e+02   1.12062407e+00   0.00000000e+00   0.00000000e+00]]",-1.07515,"[ 0.08296482 -0.4286742   1.46590526 -1.32282959 -0.79118905  0.95780024
  1.98670638  0.18060116  1.15085948 -0.08999735  0.        ]",[ 2.0579648  -0.24774137],[ 2.31961651 -0.3665861 ],[-0.97338396 -0.78934211],-0.217907418616
