timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ -6.90334291e-02   1.75619149e-02  -4.93215083e-02  -1.57458654e-01]
 [  3.63029264e-05   6.27801960e-04   0.00000000e+00   0.00000000e+00]]",-2.44252,"[ 1.25406601  1.41328224 -0.07865109 -0.07305622 -0.42332468 -1.36525029
  0.22047272 -0.05483558  1.39760041  0.94131461  0.        ]",[-2.53802681 -1.23282921],[-2.26325236 -1.00979837],[-1.021734   -0.85554427],-0.296723989014
1,"[[-0.10870777 -0.02213805 -0.04932151 -0.15745865]
 [-3.9543093  -3.9574382   0.          0.        ]]",-2.40396,"[ 1.24919708  1.41309084 -0.1363842  -0.12190259 -0.42332458 -1.36524952
  0.1646808  -0.90398977  1.39084629  0.86022302  0.        ]",[-2.45342946 -1.33369899],[-2.17266591 -1.33808438],[-1.021734   -0.85554427],-0.289741049149
2,"[[-0.22668485 -0.14021335 -0.04932151 -0.15745865]
 [-7.83051958 -7.83716221  0.          0.        ]]",-2.44642,"[ 1.2219856   1.39301449 -0.30623651 -0.26662849 -0.42332448 -1.36524876
  0.10999129 -1.73633564  1.34165459  0.62454234  0.        ]",[-2.19367051 -0.96712017],[-2.14523922 -0.69549491],[-1.021734   -0.85554427],-0.267110510833
3,"[[ -0.42142414  -0.32301492  -0.04932151  -0.15745865]
 [-11.63083631 -10.43432513   0.           0.        ]]",-2.40181,"[ 1.13638619  1.30509905 -0.57552309 -0.48524982 -0.42332439 -1.36524799
  0.05637256 -2.29352208  1.17685221  0.28125611  0.        ]",[-1.85873199 -0.42975113],[-2.14873646 -0.57809838],[-1.021734   -0.85554427],-0.225428155409
4,"[[ -0.6914237   -0.55257861  -0.04932151  -0.15745865]
 [-15.35687405 -12.51506765   0.           0.        ]]",-2.25084,"[ 0.93981751  1.10136141 -0.90947823 -0.74051973 -0.42332429 -1.36524722
  0.00380184 -2.73991477  0.82443313 -0.05562187  0.        ]",[-1.55596709  0.42241937],[-1.03432754 -0.22121958],[-1.021734   -0.85554427],-0.162009219555
5,"[[ -1.03522017  -0.80916268  -0.04932151  -0.15745865]
 [-19.01080098 -13.14117815   0.           0.        ]]",-2.06548,"[ 0.58032628  0.76343324 -1.23432503 -0.98516924 -0.42332419 -1.36524646
 -0.04775147 -2.87423356  0.28801374 -0.20938988  0.        ]",[-1.37992167  1.25237572],[-1.77271579  0.9866921 ],[-1.021734   -0.85554427],-0.0785896542019
6,"[[ -1.45139319  -1.0301518   -0.04932151  -0.15745865]
 [-22.59452971  -8.97152826   0.           0.        ]]",-1.88703,"[ 0.0394119   0.39540535 -1.42850365 -1.14964311 -0.42332409 -1.36524569
 -0.09831435 -1.97968789 -0.27944217 -0.04788916  0.        ]",[-1.5708096   1.12757158],[-1.6402656   1.68049274],[-1.021734   -0.85554427],-0.027286195447
7,"[[ -1.93852579  -1.16804105  -0.04932151  -0.15745865]
 [-26.10692336  -4.83107583   0.           0.        ]]",-1.86112,"[-0.62234601  0.13790564 -1.34122944 -1.22667928 -0.423324   -1.36524493
 -0.14787076 -1.09140809 -0.69722073  0.39845789  0.        ]",[-1.87404943  0.90451789],[-1.45446493  1.46021194],[-1.021734   -0.85554427],-0.113836778341
8,"[[ -2.49520158  -1.22393631  -0.04932151  -0.15745865]
 [-29.54903946  -0.77184713   0.           0.        ]]",-1.92338,"[-1.2290021   0.028791   -0.85786468 -1.25185442 -0.4233239  -1.36524416
 -0.19643563 -0.22055423 -0.85103587  1.020757    0.        ]",[-2.12283158  0.65798599],[-1.48412912  0.65875757],[-1.021734   -0.85554427],-0.199459512581
9,"[[ -3.12002466  -1.21300209  -0.04932151  -0.15745865]
 [-32.92191887   1.85664918   0.           0.        ]]",-1.95044,"[-1.5076108   0.05032203 -0.00937732 -1.24721098 -0.4233238  -1.3652434
 -0.24402363  0.34335491 -0.66676842  1.6636162   0.        ]",[-2.17585659  0.29292455],[-2.74552013  0.46349484],[-1.021734   -0.85554427],-0.273218156038
10,"[[ -3.81162724  -1.15776905  -0.04932151  -0.15745865]
 [-36.22723345   3.66078256   0.           0.        ]]",-1.98433,"[-1.20900412  0.15768846  0.92945498 -1.22166372 -0.4233237  -1.36524263
 -0.29065835  0.73040777 -0.13470813  2.10289608  0.        ]",[ -2.14435267e+00  -4.19616699e-04],[-2.50252413  0.18066393],[-1.021734   -0.85554427],-0.325947959898
11,"[[ -4.56867207  -1.07803981  -0.04932151  -0.15745865]
 [-39.46640748   4.31010757   0.           0.        ]]",-1.7118,"[-0.3233126   0.3080593   1.46810558 -1.17874709 -0.4233236  -1.36524187
 -0.33635989  0.86971163  0.59927039  2.07634653  0.        ]",[-2.2242806  -0.13985357],[-2.86686903 -0.58071532],[-1.021734   -0.85554427],-0.34467773784
12,"[[ -5.3898486   -1.01569342  -0.04932151  -0.15745865]
 [-42.64076511   1.93258394   0.           0.        ]]",-1.67751,"[ 0.74137723  0.4212994   1.16052324 -1.14037304 -0.42332351 -1.3652411
 -0.38114693  0.35964505  1.17510669  1.43567357  0.        ]",[-2.4698472   0.17034274],[-2.78489966  0.02541985],[-1.021734   -0.85554427],-0.313342877526
13,"[[ -6.27389258  -0.9763368   -0.04932151  -0.15745865]
 [-45.753252     2.00298219   0.           0.        ]]",-1.81044,"[ 1.25729859  0.49059795  0.0357073  -1.11404671 -0.42332341 -1.36524033
 -0.42506103  0.37474799  1.119652    0.446863    0.        ]",[-2.26300359 -0.23638585],[-1.89244108 -0.49671573],[-1.021734   -0.85554427],-0.222369156491
14,"[[ -7.21956373e+00  -9.56321150e-01  -4.93215083e-02  -1.57458654e-01]
 [ -4.88038088e+01   5.39317158e-03   0.00000000e+00   0.00000000e+00]]",-1.64295,"[ 0.69421873  0.52514968 -1.15461314 -1.10004938 -0.42332331 -1.36523957
 -0.46810135 -0.05380865  0.30661554 -0.16438745  0.        ]",[-2.02680802 -0.16257831],[-2.1914294  -0.61522174],[-1.021734   -0.85554427],-0.0787287057815
15,"[[ -8.22564645e+00  -9.80558495e-01  -4.93215083e-02  -1.57458654e-01]
 [ -5.17946675e+01  -2.42084067e+00   0.00000000e+00   0.00000000e+00]]",-1.88877,"[-0.62741867  0.48324944 -1.33915191 -1.11694599 -0.42332321 -1.3652388
 -0.51029938 -0.57432541 -0.68435766  0.2710294   0.        ]",[-2.1644454   0.84360397],[-2.62040815  1.25769174],[-1.021734   -0.85554427],-0.1026722555
16,"[[ -9.29097314e+00  -9.88656763e-01  -4.93215083e-02  -1.57458654e-01]
 [ -5.47279680e+01   1.59781653e+00   0.00000000e+00   0.00000000e+00]]",-1.98143,"[-1.49557325  0.4690954  -0.1727795  -1.12245785 -0.42332312 -1.36523804
 -0.55168531  0.28782527 -0.84701873  1.46875484  0.        ]",[-2.54169393  0.54725564],[-2.80158611 -0.29982249],[-1.021734   -0.85554427],-0.257794158683
17,"[[ -1.04143594e+01  -9.68808686e-01  -4.93215083e-02  -1.57458654e-01]
 [ -5.76011615e+01   3.91181227e-01   0.00000000e+00   0.00000000e+00]]",-1.84236,"[-0.88441364  0.5036488   1.24326041 -1.108828   -0.42332302 -1.36523727
 -0.59222317  0.02895727  0.08385001  2.21152958  0.        ]",[-2.61933208  0.8890177 ],[-2.99001081  0.35441946],[-1.021734   -0.85554427],-0.344762386712
18,"[[ -1.15946479e+01  -9.46851680e-01  -4.93215083e-02  -1.57458654e-01]
 [ -6.04182024e+01   1.79998965e+00   0.00000000e+00   0.00000000e+00]]",-1.49158,"[ 0.65435639  0.5413278   1.22874021 -1.09328479 -0.42332292 -1.36523651
 -0.63196876  0.33119888  1.14266341  1.56930445  0.        ]",[-2.68664765  0.39601278],[-2.98907278  0.03196977],[-1.021734   -0.85554427],-0.324743256004
19,"[[ -1.28307097e+01  -9.09799418e-01  -4.93215083e-02  -1.57458654e-01]
 [ -6.31787741e+01   1.90502409e+00   0.00000000e+00   0.00000000e+00]]",-1.72317,"[ 1.20933286  0.60356162 -0.35959655 -1.06596842 -0.42332282 -1.36523574
 -0.67091762  0.35373259  0.98163095  0.20328998  0.        ]",[-2.26034474 -0.44200113],[-2.23616727 -0.37331723],[-1.021734   -0.85554427],-0.190701092286
20,"[[ -1.41214315e+01  -8.86760280e-01  -4.93215083e-02  -1.57458654e-01]
 [ -6.58844991e+01   4.04046435e-01   0.00000000e+00   0.00000000e+00]]",-1.80722,"[-0.10353137  0.64137246 -1.43872488 -1.04830817 -0.42332273 -1.36523498
 -0.70909262  0.03171707 -0.32417031 -0.07419522  0.        ]",[-2.20137763  0.04777078],[-1.76663302 -0.36523533],[-1.021734   -0.85554427],-0.0358406953255
21,"[[ -1.54657372e+01  -8.93111172e-01  -4.93215083e-02  -1.57458654e-01]
 [ -6.85373504e+01  -1.03413060e+00   0.00000000e+00   0.00000000e+00]]",-2.01871,"[-1.46756751  0.63101884 -0.32831927 -1.05322672 -0.42332263 -1.36523421
 -0.74652162 -0.27682536 -0.92533168  1.29557377  0.        ]",[-2.73725653  1.21298909],[-2.64819397  0.53661984],[-1.021734   -0.85554427],-0.241547344696
22,"[[ -1.68625857e+01  -8.92097980e-01  -4.93215083e-02  -1.57458654e-01]
 [ -7.11386590e+01   1.12844421e+00   0.00000000e+00   0.00000000e+00]]",-1.62168,"[-0.68423988  0.63267397  1.35845722 -1.05244412 -0.42332253 -1.36523344
 -0.78322337  0.18712746  0.22115379  2.23603201  0.        ]",[-2.80387592  0.92814744],[-3.18851895  0.17759372],[-1.021734   -0.85554427],-0.351731634062
23,"[[ -1.83109314e+01  -8.62515762e-01  -4.93215083e-02  -1.57458654e-01]
 [ -7.36873657e+01   1.82758187e+00   0.00000000e+00   0.00000000e+00]]",-1.37136,"[ 1.06159725  0.68040091  0.77157792 -1.02917671 -0.42332243 -1.36523268
 -0.81918295  0.33711849  1.28272551  1.12638145  0.        ]",[-2.69104934  0.15783195],[-2.38096403 -0.56908243],[-1.021734   -0.85554427],-0.295839958585
24,"[[ -1.98097372e+01  -8.48745625e-01  -4.93215083e-02  -1.57458654e-01]
 [ -7.61850802e+01  -4.42834321e-01   0.00000000e+00   0.00000000e+00]]",-1.73242,"[ 0.66748279  0.70221221 -1.1748901  -1.01806564 -0.42332233 -1.36523191
 -0.85442305 -0.14997051  0.34738946 -0.1896306   0.        ]",[-2.21018434 -0.080203  ],[-1.77833675 -0.10793593],[-1.021734   -0.85554427],-0.0865946794223
25,"[[ -2.13580155e+01  -8.61600561e-01  -4.93215083e-02  -1.57458654e-01]
 [ -7.86346306e+01  -8.41089864e-01   0.00000000e+00   0.00000000e+00]]",-1.99368,"[-1.23994439  0.68185823 -0.84232556 -1.02844292 -0.42332224 -1.36523115
 -0.88898359 -0.23541116 -0.94399604  0.80208456  0.        ]",[-2.63305187  1.10616994],[-2.71005401  0.95563078],[-1.021734   -0.85554427],-0.18532087806
26,"[[ -2.29548067e+01  -8.40074522e-01  -4.93215083e-02  -1.57458654e-01]
 [ -8.10361581e+01   2.98109928e+00   0.00000000e+00   0.00000000e+00]]",-1.68477,"[-0.91411217  0.71581194  1.22205729 -1.01097842 -0.42332214 -1.36523038
 -0.92286654  0.58459126 -0.02415952  2.23549861  0.        ]",[-2.9145503   0.61216819],[-3.22433512  0.52000084],[-1.021734   -0.85554427],-0.3470651941
27,"[[ -2.45991298e+01  -7.60166518e-01  -4.93215083e-02  -1.57458654e-01]
 [ -8.33881583e+01   5.00289402e+00   0.00000000e+00   0.00000000e+00]]",-1.13855,"[ 1.06513794  0.83605837  0.76528124 -0.94250139 -0.42332204 -1.36522962
 -0.95605069  1.01834152  1.30137268  1.18969378  0.        ]",[-2.75465655 -0.72129536],[-2.87281804 -0.72408002],[-1.021734   -0.85554427],-0.30425855249
28,"[[ -2.62900084e+01  -6.89655165e-01  -4.93215083e-02  -1.57458654e-01]
 [ -8.56922674e+01   2.05796933e+00   0.00000000e+00   0.00000000e+00]]",-1.66599,"[ 0.43032063  0.934129   -1.31575263 -0.87756789 -0.42332194 -1.36522885
 -0.98855912  0.38654483  0.22249746 -0.24467368  0.        ]",[-2.3976655  -0.61585402],[-2.32328401 -1.34011453],[-1.021734   -0.85554427],-0.0716814567701
29,"[[ -2.80265237e+01  -6.88419728e-01  -4.93215083e-02  -1.57458654e-01]
 [ -8.79520561e+01  -1.92099109e+00   0.00000000e+00   0.00000000e+00]]",-2.04202,"[-1.46569424  0.93577663 -0.33623439 -0.87639423 -0.42332185 -1.36522809
 -1.0204422  -0.46709118 -0.99515183  1.16547429  0.        ]",[-2.94344449  1.37969744],[-2.90375967  1.20131245],[-1.021734   -0.85554427],-0.23235045119
30,"[[ -2.98078197e+01  -6.86503688e-01  -4.93215083e-02  -1.57458654e-01]
 [ -9.01698241e+01   2.09936869e+00   0.00000000e+00   0.00000000e+00]]",-1.21974,"[-0.17686117  0.93832724  1.48215058 -0.87457181 -0.42332175 -1.36522732
 -1.05173238  0.3954267   0.53228156  2.22520357  0.        ]",[-3.15141177  0.62468553],[-3.35130345  0.03836723],[-1.021734   -0.85554427],-0.362763362495
