timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[-0.92495102  1.60429005  0.05727884  0.10011102]
 [-5.32675952  1.23683161  0.          0.        ]]",-1.25938,"[ 0.70480267 -0.70614714 -1.14655082  1.14273017  0.50274352  0.87354479
  0.15072798  0.20228923  0.39047865 -0.70368845  0.        ]",[ 0.60432452 -0.5132879 ],[ 0.43718117 -0.13933284],[-0.93535608 -0.78114903],-0.141845112766
11,"[[-1.01306828  1.62324163  0.05727884  0.10011102]
 [-3.49107428  0.6602624   0.          0.        ]]",-1.34004,"[ 0.60443551 -0.74450183 -1.2194532   1.14172063  0.50274338  0.87354444
  0.17694011  0.08079224  0.3746013  -0.77495996  0.        ]",[ 0.71228093 -0.54023015],[-0.11332342 -0.40042218],[-0.93535608 -0.78114903],-0.149088249354
12,"[[-1.08669403  1.62040786  0.05727884  0.10011102]
 [-3.87022863 -0.93831423  0.          0.        ]]",-1.23209,"[ 0.5161874  -0.73876856 -1.27300699  1.14189917  0.50274324  0.87354409
  0.17152603 -0.25606624  0.36377866 -0.84407956  0.        ]",[ 0.77160382 -0.33610693],[ 0.84238455 -0.30765502],[-0.93535608 -0.78114903],-0.156997639121
13,"[[-1.12987807  1.58959957  0.05727884  0.10011102]
 [-0.45954507 -2.13850591  0.          0.        ]]",-1.16234,"[ 0.46277354 -0.67639776 -1.30117283  1.1432044   0.50274309  0.87354374
  0.22022792 -0.5089754   0.36385448 -0.90257931  0.        ]",[ 0.85665995  0.03613105],[ 1.27753325 -0.70755311],[-0.93535608 -0.78114903],-0.164750716372
14,"[[-1.0992651   1.51913778  0.05727884  0.10011102]
 [ 3.50760031 -4.89849148  0.          0.        ]]",-1.18696,"[ 0.50075754 -0.53370915 -1.28145622  1.14176957  0.50274295  0.87354339
  0.27687565 -1.09057041  0.39109039 -0.91943456  0.        ]",[ 0.9480806   0.89445806],[ 1.22927244  0.45172955],[-0.93535608 -0.78114903],-0.16937454908
15,"[[-0.99010764  1.44007879  0.05727884  0.10011102]
 [ 7.3951515  -3.0137278   0.          0.        ]]",-1.26498,"[ 0.63116671 -0.37426304 -1.20135957  1.1328488   0.50274281  0.87354305
  0.33238683 -0.69340502  0.43855772 -0.86482212  0.        ]",[ 0.82516998  1.02583134],[ 0.22019541  1.31179684],[-0.93535608 -0.78114903],-0.166735948033
16,"[[-0.83493893  1.42012673  0.05727884  0.10011102]
 [ 8.11934454  1.00511986  0.          0.        ]]",-1.1105,"[ 0.80065647 -0.3342453  -1.06272721  1.12938069  0.50274267  0.8735427
  0.34272767  0.15346318  0.4675413  -0.72055189  0.        ]",[ 0.62475318  0.66086364],[ 0.97075989  0.67838692],[-0.93535608 -0.78114903],-0.152276813595
17,"[[ -0.63562324   1.46696906   0.05727884   0.10011102]
 [ 11.80004324   3.67018585   0.           0.        ]]",-1.11219,"[ 0.98515103 -0.42835977 -0.8469841   1.13674689  0.50274252  0.87354235
  0.39528516  0.71505681  0.4426195  -0.49339392  0.        ]",[ 0.76177078  0.0868489 ],[ 1.23630981  0.05168959],[-0.93535608 -0.78114903],-0.124851455977
18,"[[ -0.36225414   1.54168277   0.05727884   0.10011102]
 [ 15.52450608   3.80068834   0.           0.        ]]",-1.20645,"[ 1.16538772 -0.57934088 -0.49715541  1.14289533  0.50274238  0.873542
  0.44846756  0.74255659  0.32970653 -0.20780986  0.        ]",[ 1.06539822 -0.18202171],[ 1.38678854 -0.12101205],[-0.93535608 -0.78114903],-0.0852120839108
19,"[[ -1.51317821e-02   1.61211547e+00   5.72788446e-02   1.00111016e-01]
 [  1.91755861e+01   3.24435460e+00   0.00000000e+00   0.00000000e+00]]",-1.40638,"[  1.25493324e+00  -7.21986909e-01  -1.20108167e-03   1.14236213e+00
   5.02742238e-01   8.73541651e-01   5.00602095e-01   6.25323390e-01
   1.03253164e-01   6.40189457e-02   0.00000000e+00]",[ 1.36739111 -0.35670301],[ 0.91790804  0.24618435],[-0.93535608 -0.78114903],-0.0406939238548
20,"[[  0.40102717   1.68611548   0.05727884   0.10011102]
 [ 22.42953956   4.15253387   0.           0.        ]]",-1.53485,"[ 1.14542757 -0.87139785  0.59159523  1.13518762  0.5027421   0.8735413
  0.54706595  0.81669849 -0.24709496  0.23306979  0.        ]",[ 1.37593079 -0.93434489],[ 1.82981449 -1.19622677],[-0.93535608 -0.78114903],-0.0397119016166
21,"[[  0.88488642   1.72858442   0.05727884   0.10011102]
 [ 25.94453477   0.10772672   0.           0.        ]]",-1.23564,"[ 0.74834368 -0.95662126  1.15220497  1.12802246  0.50274195  0.87354095
  0.59725727 -0.03564058 -0.65698091  0.22094978  0.        ]",[ 1.10473895  0.08473903],[ 1.18682471 -0.25465283],[-0.93535608 -0.78114903],-0.0947739847428
22,"[[  1.43833705   1.72056442   0.05727884   0.10011102]
 [ 29.38901028  -0.90648408   0.           0.        ]]",-1.04684,"[ 0.05543806 -0.94056617  1.47001813  1.12954437  0.50274181  0.87354061
  0.64644161 -0.24935941 -1.0412809  -0.00828744  0.        ]",[ 0.82157379  0.30979714],[ 0.76657367  0.46122429],[-0.93535608 -0.78114903],-0.154080829649
23,"[[  2.05071957   1.72089553   0.05727884   0.10011102]
 [ 31.84115545   0.93335637   0.           0.        ]]",-1.24791,"[-0.76529119 -0.94122899  1.31767245  1.12948249  0.50274167  0.87354026
  0.68145619  0.13833978 -1.26724237 -0.48053889  0.        ]",[ 0.74911666 -0.46563622],[-0.02172959  0.07137745],[-0.93535608 -0.78114903],-0.206881766885
24,"[[  2.68036011   1.74217103   0.05727884   0.10011102]
 [ 31.12529344   1.19336155   0.           0.        ]]",-1.32983,"[-1.36488137 -0.98377087  0.6715416   1.12526188  0.50274153  0.87353991
  0.671234    0.19312918 -1.18422655 -1.02672649  0.        ]",[ 0.69146687 -0.67888296],[ 1.2103741   0.16712011],[-0.93535608 -0.78114903],-0.240221658926
25,"[[  3.33639989   1.77239159   0.05727884   0.10011102]
 [ 34.467596     1.82643624   0.           0.        ]]",-1.60744,"[-1.48316978 -1.04392571 -0.26207503  1.11831732  0.50274138  0.87353956
  0.71895936  0.32653342 -0.79844819 -1.41265309  0.        ]",[ 0.7259925  -0.92144501],[ 0.75542096 -1.36192701],[-0.93535608 -0.78114903],-0.248121348044
26,"[[  4.04891334   1.76877387   0.05727884   0.10011102]
 [ 36.77585458  -2.17498917   0.           0.        ]]",-1.35362,"[-0.97835265 -1.03674245 -1.13085499  1.11920658  0.50274124  0.87353921
  0.75191932 -0.51666483 -0.25329762 -1.45987863  0.        ]",[ 1.14881313 -0.04514998],[ 0.80664051  0.23663295],[-0.93535608 -0.78114903],-0.229195746905
27,"[[  4.80915379   1.73504335   0.05727884   0.10011102]
 [ 39.24001887  -1.20145059   0.           0.        ]]",-0.962156,"[ 0.0064294  -0.96953348 -1.4341491   1.12673562  0.5027411   0.87353886
  0.78710548 -0.31151628  0.21438487 -1.09268268  0.        ]",[ 1.63774955 -0.15500388],[ 2.4605577 -0.1215759],[-0.93535608 -0.78114903],-0.181024861856
28,"[[  5.62586941   1.70634883   0.05727884   0.10011102]
 [ 42.42090722  -1.66664531   0.           0.        ]]",-1.03326,"[ 0.96708965 -0.91205923 -0.87229768  1.1320458   0.50274095  0.87353851
  0.83252591 -0.40954414  0.32095994 -0.41377747  0.        ]",[ 1.77163839  0.29428986],[ 2.01845759 -0.81016096],[-0.93535608 -0.78114903],-0.101096288063
29,"[[  6.50556941   1.6410749    0.05727884   0.10011102]
 [ 45.53849518  -4.85035182   0.           0.        ]]",-1.33563,"[ 1.22105411 -0.78055379  0.34335025  1.14035473  0.50274081  0.87353816
  0.87704242 -1.08042897 -0.08155667  0.18593783  0.        ]",[ 1.37291729  1.56884563],[ 0.83798761  1.72253215],[-0.93535608 -0.78114903],-0.028567192108
30,"[[  7.44055322   1.58466194   0.05727884   0.10011102]
 [ 47.95207813  -0.80459883   0.           0.        ]]",-1.0328,"[ 0.42819019 -0.66639174  1.35965689  1.14329439  0.50274067  0.87353782
  0.91150624 -0.22788916 -0.83102851  0.23097041  0.        ]",[ 0.92540354  0.8100884 ],[ 0.12199672  0.45504097],[-0.93535608 -0.78114903],-0.12329213682
31,"[[  8.39491475   1.58670907   0.05727884   0.10011102]
 [ 47.48575474   1.00331817   0.           0.        ]]",-1.41418,"[-0.83885802 -0.67053801  1.27410497  1.14325602  0.50274053  0.87353747
  0.90484711  0.1530835  -1.32522882 -0.4567717   0.        ]",[ 0.71629691 -0.0306989 ],[ 0.79855406  0.34192074],[-0.93535608 -0.78114903],-0.214770370784
32,"[[  9.36691506   1.62005508   0.05727884   0.10011102]
 [ 49.7069879    2.32672137   0.           0.        ]]",-1.54717,"[-1.50700074 -0.73804921  0.1054602   1.14190903  0.50274038  0.87353712
  0.9365643   0.43195714 -1.06492556 -1.30563867  0.        ]",[ 0.83650148 -0.36423483],[ 1.2721636  -0.10250015],[-0.93535608 -0.78114903],-0.258322820889
33,"[[ 10.39090511   1.66193895   0.05727884   0.10011102]
 [ 52.68208706   1.86300095   0.           0.        ]]",-1.23295,"[-0.912879   -0.82267967 -1.18177824  1.13826762  0.50274024  0.87353677
  0.9790461   0.33423969 -0.24000325 -1.51235021  0.        ]",[ 1.26637244 -0.26968732],[ 0.88421129 -0.04288202],[-0.93535608 -0.78114903],-0.237126634057
34,"[[ 11.46920729   1.6969978    0.05727884   0.10011102]
 [ 55.13993771   1.64343573   0.           0.        ]]",-0.908052,"[ 0.50334338 -0.89327695 -1.28005684  1.13355468  0.5027401   0.87353642
  1.01414194  0.28797178  0.33524873 -0.80768356  0.        ]",[ 1.8225981  -0.10250664],[ 1.82398486 -0.13473918],[-0.93535608 -0.78114903],-0.149642033539
35,"[[  1.26007760e+01   1.72404749e+00   5.72788446e-02   1.00111016e-01]
 [  5.80073406e+01   1.06324587e+00   0.00000000e+00   0.00000000e+00]]",-1.32343,"[  1.25427425e+00  -9.47536583e-01   7.12058391e-02   1.12888522e+00
   5.02739957e-01   8.73536072e-01   1.05508585e+00   1.65711333e-01
  -1.16460972e-03   8.37316261e-02   0.00000000e+00]",[ 1.71723604  0.16856328],[ 1.31460075  0.62648979],[-0.93535608 -0.78114903],-0.0249026956688
36,"[[  1.37891222e+01   1.76983740e+00   5.72788446e-02   1.00111016e-01]
 [  6.08181574e+01   3.50738559e+00   0.00000000e+00   0.00000000e+00]]",-1.35446,"[ 0.34430366 -1.03885139  1.39516993  1.11894077  0.50273981  0.87353572
  1.09522171  0.68075216 -0.91081143  0.07618478  0.        ]",[ 1.26010644 -0.75569451],[ 1.09036172 -1.06210347],[-0.93535608 -0.78114903],-0.132348078976
37,"[[  1.50331375e+01   1.79939521e+00   5.72788446e-02   1.00111016e-01]
 [  6.35738249e+01  -5.38343534e-01   0.00000000e+00   0.00000000e+00]]",-1.42634,"[-1.20635706 -1.09736169  0.93425969  1.11116719  0.50273967  0.87353537
  1.13457003 -0.17178369 -1.21115802 -0.87115443  0.        ]",[ 0.86684674  0.29026109],[ 0.46296437 -0.66522218],[-0.93535608 -0.78114903],-0.228383086403
38,"[[  1.63103716e+01   1.76213423e+00   5.72788446e-02   1.00111016e-01]
 [  6.41474415e+01  -3.17902967e+00   0.00000000e+00   0.00000000e+00]]",-1.43367,"[-1.26600889 -1.02354208 -0.80744013  1.1207913   0.50273953  0.87353503
  1.14276026 -0.7282419  -0.49342503 -1.49614875  0.        ]",[ 1.0424974   0.71477199],[ 0.18090769  1.30205302],[-0.93535608 -0.78114903],-0.241788576623
39,"[[  1.75877524e+01   1.73873862e+00   5.72788446e-02   1.00111016e-01]
 [  6.35928528e+01   8.26159140e-01   0.00000000e+00   0.00000000e+00]]",-0.850095,"[ 0.2932169  -0.97691187 -1.37175234  1.12597143  0.50273939  0.87353468
  1.13484056  0.11575138  0.28640969 -0.9227858   0.        ]",[ 1.84893656 -0.0421437 ],[ 2.38306788 -0.18397015],[-0.93535608 -0.78114903],-0.161278822269
40,"[[  1.88866978e+01   1.74760711e+00   5.72788446e-02   1.00111016e-01]
 [  6.62926201e+01   6.29884724e-02   0.00000000e+00   0.00000000e+00]]",-1.28475,"[ 1.25413928 -0.99461041  0.0752037   1.12408558  0.50273924  0.87353433
  1.17339061 -0.04506776 -0.01795406  0.08177903  0.        ]",[ 1.72606182  0.4644745 ],[ 1.78154707  0.50412241],[-0.93535608 -0.78114903],-0.0222588096355
41,"[[  2.02391000e+01   1.76868550e+00   5.72788446e-02   1.00111016e-01]
 [  6.89389841e+01   2.03802782e+00   0.00000000e+00   0.00000000e+00]]",-1.21746,"[ 0.12204715 -1.03656136  1.45887562  1.11921939  0.5027391   0.87353398
  1.21117806  0.37112245 -1.01284109 -0.01270805  0.        ]",[ 1.15136254 -0.19318968],[ 0.919898  -0.1898905],[-0.93535608 -0.78114903],-0.149279310605
42,"[[  2.16407333e+01   1.80128782e+00   5.72788446e-02   1.00111016e-01]
 [  7.12166914e+01   1.22471544e+00   0.00000000e+00   0.00000000e+00]]",-1.43394,"[-1.42531752 -1.10109268  0.52277194  1.11063062  0.50273896  0.87353363
  1.24370133  0.19973706 -1.10213107 -1.11672138  0.        ]",[ 1.00769722 -0.13801464],[ 0.87933256 -0.51209577],[-0.93535608 -0.78114903],-0.240076803441
43,"[[  2.30858521e+01   1.80497323e+00   5.72788446e-02   1.00111016e-01]
 [  7.32880657e+01  -8.49469150e-01   0.00000000e+00   0.00000000e+00]]",-1.06141,"[-0.76058769 -1.10835723 -1.278413    1.10957838  0.50273882  0.87353328
  1.27327826 -0.23734576 -0.1101093  -1.37660402  0.        ]",[ 1.50893533  0.11262217],[ 1.94713593 -0.17455878],[-0.93535608 -0.78114903],-0.215373401124
44,"[[  2.45767672e+01   1.78098188e+00   5.72788446e-02   1.00111016e-01]
 [  7.57950111e+01  -1.54762728e+00   0.00000000e+00   0.00000000e+00]]",-1.01224,"[ 1.04691494 -1.06095219 -0.75063329  1.11612978  0.50273867  0.87353293
  1.30907477 -0.38446517  0.25150301 -0.30783692  0.        ]",[ 1.86977327  0.67642981],[ 1.26953754 -0.32123148],[-0.93535608 -0.78114903],-0.0815967883994
45,"[[  2.61173179e+01   1.73732149e+00   5.72788446e-02   1.00111016e-01]
 [  7.82517267e+01  -2.81449986e+00   0.00000000e+00   0.00000000e+00]]",-1.09545,"[ 0.63754624 -0.97407821  1.23874083  1.12626036  0.50273853  0.87353259
  1.34415399 -0.65142699 -0.73641316  0.19077128  0.        ]",[ 1.18315291  1.37428188],[ 1.51918593  1.18359898],[-0.93535608 -0.78114903],-0.106172555115
46,"[[  2.77065104e+01   1.72104654e+00   5.72788446e-02   1.00111016e-01]
 [  8.06599486e+01   1.17342670e+00   0.00000000e+00   0.00000000e+00]]",-1.55409,"[-1.29240924 -0.94152199  0.80712798  1.12944118  0.50273839  0.87353224
  1.37854069  0.18892987 -1.23103203 -0.93565084  0.        ]",[ 0.97278684  0.15958109],[ 1.22899692 -0.48289422],[-0.93535608 -0.78114903],-0.237155546691
47,"[[  2.93434109e+01   1.72480936e+00   5.72788446e-02   1.00111016e-01]
 [  8.30220006e+01  -7.90872022e-01   0.00000000e+00   0.00000000e+00]]",-1.02751,"[-0.791858   -0.94905606 -1.26081829  1.12873386  0.50273825  0.87353189
  1.41226807 -0.22499755 -0.14341534 -1.44053449  0.        ]",[ 1.46753752  0.47841397],[ 1.68455905  0.12981909],[-0.93535608 -0.78114903],-0.225276599077
48,"[[  3.10270719e+01   1.71400132e+00   5.72788446e-02   1.00111016e-01]
 [  8.53364472e+01  -2.91884433e-01   0.00000000e+00   0.00000000e+00]]",-0.959978,"[ 1.15190332 -0.92740278 -0.53333256  1.13071658  0.5027381   0.87353154
  1.44531561 -0.11984818  0.23417002 -0.19143431  0.        ]",[ 1.85795391  0.80535507],[ 2.2233614   0.48439149],[-0.93535608 -0.78114903],-0.0694713569305
49,"[[  3.27565673e+01   1.72714331e+00   5.72788446e-02   1.00111016e-01]
 [  8.76057795e+01   1.59950956e+00   0.00000000e+00   0.00000000e+00]]",-1.1886,"[ 0.1882103  -0.95372642  1.44427411  1.12828562  0.50273796  0.87353119
  1.47771889  0.27871652 -0.982905    0.04488979  0.        ]",[ 1.20948136  0.25029886],[ 1.75807508  0.8362068 ],[-0.93535608 -0.78114903],-0.144265232653
