timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
11,"[[ -3.52049226   1.6798418    0.14834835  -0.03665055]
 [-33.00006376  16.23356458   0.           0.        ]]",[-2.2523576  -0.13800143],[-0.22070765 -0.0677596 ],[-1.52119517 -0.26747936],-0.48345,"[-1.50284725 -0.1795661   0.55906099  1.52748723  1.2799638  -0.31694573
 -0.64636181  2.16562394 -1.88496761 -0.2325669   0.        ]",-0.272509534969
12,"[[ -4.21368671   1.99576088   0.14834835  -0.03665055]
 [-36.30844148  15.36112612   0.           0.        ]]",[-1.66271134  0.05004502],[-0.22070765 -0.0677596 ],[-1.48849249 -0.26780686],-0.501917,"[-0.88290801 -0.55706399  1.32155216  1.38563152  1.27995497 -0.31694482
 -0.7398641   2.04690163 -1.8344333   0.25819642  0.        ]",-0.265049943833
13,"[[ -4.97239576e+00   2.30186997e+00   1.48348355e-01  -3.66505503e-02]
 [ -3.95516640e+01   1.52501481e+01   0.00000000e+00   0.00000000e+00]]",[-1.22611393 -0.42108681],[-0.22070765 -0.0677596 ],[-1.46846223 -0.26470968],-0.592182,"[ 0.128401   -0.87475158  1.45382376  1.10094241  1.27994614 -0.31694391
 -0.83152433  2.03177606 -1.57298547  0.58961321  0.        ]",-0.235882543593
14,"[[ -5.79532265e+00   2.58706697e+00   1.48348355e-01  -3.66505503e-02]
 [ -4.27303266e+01   1.32762576e+01   0.00000000e+00   0.00000000e+00]]",[-1.40772052 -1.5370477 ],[-0.22070765 -0.0677596 ],[-1.43478489 -0.22814283],-0.643402,"[ 0.98963691 -1.10175017  0.70730941  0.72855562  1.27993732 -0.316943
 -0.92135919  1.76321536 -1.25497589  0.64277542  0.        ]",-0.192551545627
15,"[[ -6.68118407e+00   2.81018866e+00   1.48348355e-01  -3.66505503e-02]
 [ -4.58452799e+01   9.05018926e+00   0.00000000e+00   0.00000000e+00]]",[-1.15039216  0.77625625],[-0.22070765 -0.0677596 ],[-1.39078832 -0.15624872],-0.605266,"[ 1.0425802  -1.22046405 -0.57722499  0.38479079  1.27992849 -0.31694209
 -1.00939257  1.18826736 -1.05755303  0.50317747  0.        ]",-0.155443660768
16,"[[ -7.62871652e+00   3.02020760e+00   1.48348355e-01  -3.66505503e-02]
 [ -4.88978153e+01   9.64104893e+00   0.00000000e+00   0.00000000e+00]]",[-1.14538793  3.10324603],[-0.22070765 -0.0677596 ],[-1.38315248 -0.13370404],-0.595224,"[ 0.08201399 -1.27899172 -1.45800117  0.03570396  1.27991967 -0.31694117
 -1.09566084  1.26864283 -1.0527839   0.3425409   0.        ]",-0.145752783966
17,"[[ -8.63669297e+00   3.08657129e+00   1.48348355e-01  -3.66505503e-02]
 [ -5.18896720e+01  -2.82291492e-01   0.00000000e+00   0.00000000e+00]]",[-0.29887897 -1.11241961],[-0.22070765 -0.0677596 ],[-1.26063287  0.01597057],-0.206275,"[-1.19498324 -1.2862537  -1.05937889 -0.077239    1.27991084 -0.31694026
 -1.18021301 -0.08138603 -1.05295203  0.27950696  0.        ]",-0.143066485347
18,"[[ -9.67605408e+00   3.04124618e+00   1.48348355e-01  -3.66505503e-02]
 [ -5.20458853e+01  -4.23712936e+00   0.00000000e+00   0.00000000e+00]]",[-1.19160053 -1.41908381],[-0.22070765 -0.0677596 ],[-1.16881251  0.04185864],-0.181768,"[ -1.55719532e+00  -1.28186951e+00   3.77158636e-01  -2.57694850e-05
   1.27990202e+00  -3.16939352e-01  -1.18462066e+00  -6.19424381e-01
  -1.08102135e+00   1.65279191e-01   0.00000000e+00]",-0.143891172724
19,"[[ -1.07463570e+01   2.91759958e+00   1.48348355e-01  -3.66505503e-02]
 [ -5.49745173e+01  -8.11489563e+00   0.00000000e+00   0.00000000e+00]]",[-0.44254912 -0.14667568],[-0.22070765 -0.0677596 ],[-1.12783289  0.0582701 ],-0.186556,"[-0.56434361 -1.257042    1.45790182  0.20836153  1.27989319 -0.31693844
 -1.26738447 -1.14697359 -1.25785232  0.16503714  0.        ]",-0.171864114979
20,"[[ -1.18524966e+01   2.75104979e+00   1.48348355e-01  -3.66505503e-02]
 [ -5.56371024e+01  -8.53903902e+00   0.00000000e+00   0.00000000e+00]]",[-0.03856628 -0.13409931],[-0.22070765 -0.0677596 ],[-1.21182919  0.04050149],-0.44338,"[ 0.81429373 -1.19444255  0.98636491  0.47932512  1.27988437 -0.31693753
 -1.28610228 -1.204669   -1.30051564  0.47461015  0.        ]",-0.189380293332
21,"[[ -1.29557008e+01   2.57658039e+00   1.48348355e-01  -3.66505503e-02]
 [ -5.46863642e+01  -8.90698621e+00   0.00000000e+00   0.00000000e+00]]",[-1.25747131 -1.08936526],[-0.22070765 -0.0677596 ],[-1.29881299  0.05421846],-0.173526,"[ 1.04716027 -1.09476791 -0.56521355  0.74374279  1.27987555 -0.31693662
 -1.25922298 -1.25471835 -0.94033746  0.62569149  0.        ]",-0.148612766558
22,"[[ -1.40782568e+01   2.36040254e+00   1.48348355e-01  -3.66505503e-02]
 [ -5.75591919e+01  -1.26986825e+01   0.00000000e+00   0.00000000e+00]]",[-2.77821943 -1.01314211],[-0.22070765 -0.0677596 ],[-1.29475689  0.10591325],0.0577301,"[-0.14418896 -0.92744065 -1.4932934   1.03201914  1.27986672 -0.31693571
 -1.34040803 -1.77054405 -0.62984477  0.13493636  0.        ]",-0.072378173897
23,"[[ -1.52576663e+01   2.06911057e+00   1.48348355e-01  -3.66505503e-02]
 [ -6.03717031e+01  -1.64187294e+01   0.00000000e+00   0.00000000e+00]]",[-0.71477795  0.0585394 ],[-0.22070765 -0.0677596 ],[-1.24505901  0.13356248],0.305404,"[-1.46329844 -0.63867239 -0.6487017   1.32980238  1.2798579  -0.31693479
 -1.41988679 -2.27660166 -1.12506813 -0.50678686  0.        ]",-0.165035177345
24,"[[ -1.64814098e+01   1.74617562e+00   1.48348355e-01  -3.66505503e-02]
 [ -6.19970493e+01  -1.58769798e+01   0.00000000e+00   0.00000000e+00]]",[-0.55950306  0.78280988],[-0.22070765 -0.0677596 ],[-1.30622101  0.10081682],0.135298,"[-1.20913238 -0.26116798  1.05213453  1.51139067  1.27984907 -0.31693388
 -1.46581174 -2.20286635 -1.95517491  0.10826098  0.        ]",-0.282265868268
25,"[[ -1.77311754e+01   1.46272267e+00   1.48348355e-01  -3.66505503e-02]
 [ -6.29766055e+01  -1.24797407e+01   0.00000000e+00   0.00000000e+00]]",[-0.80352963 -0.54634758],[-0.22070765 -0.0677596 ],[-1.45099664  0.05641925],0.28555,"[ 0.37602517  0.09006487  1.35332181  1.52762045  1.27984025 -0.31693297
 -1.49348415 -1.74067978 -1.43006305  1.31203296  0.        ]",-0.270880231113
26,"[[ -1.90100264e+01   1.19373345e+00   1.48348355e-01  -3.66505503e-02]
 [ -6.49018712e+01  -1.44127053e+01   0.00000000e+00   0.00000000e+00]]",[-2.53316431 -0.56799672],[-0.22070765 -0.0677596 ],[-1.44849491  0.14871812],0.589138,"[ 1.13241606  0.41390853 -0.23551716  1.41753323  1.27983143 -0.31693206
 -1.54788368 -2.00361708 -0.15221959  0.8154548   0.        ]",-0.115355209067
27,"[[ -2.03347903e+01   8.85617539e-01   1.48348355e-01  -3.66505503e-02]
 [ -6.75655826e+01  -1.63919893e+01   0.00000000e+00   0.00000000e+00]]",[-1.05534597  0.81621735],[-0.22070765 -0.0677596 ],[-1.33493662  0.25619203],0.606739,"[-0.10762641  0.74309073 -1.49040571  1.15189772  1.27982261 -0.31693115
 -1.62315175 -2.27284328 -0.50013883 -0.89092851  0.        ]",-0.134310761544
28,"[[ -2.17123279e+01   5.93325932e-01   1.48348355e-01  -3.66505503e-02]
 [ -7.01800585e+01  -1.28483926e+01   0.00000000e+00   0.00000000e+00]]",[-2.36286468  0.55757627],[-0.22070765 -0.0677596 ],[-1.37703776  0.23398417],-0.374356,"[-1.54726589  0.98724934 -0.40867447  0.78418006  1.27981378 -0.31693024
 -1.69702618 -1.79075612 -2.16386492 -0.5360584   0.        ]",-0.324059109876
29,"[[ -2.31416630e+01   3.60963780e-01   1.48348355e-01  -3.66505503e-02]
 [ -7.27452785e+01  -1.03953439e+01   0.00000000e+00   0.00000000e+00]]",[-1.0661783  1.4874057],[-0.22070765 -0.0677596 ],[-1.47871113  0.18777806],-0.252367,"[-0.78625898  1.11969217  1.37369597  0.43225159  1.27980496 -0.31692933
 -1.76950627 -1.45703578 -1.85997663  1.46109061  0.        ]",-0.336953576758
30,"[[ -2.46218207e+01   1.94790197e-01   1.48348355e-01  -3.66505503e-02]
 [ -7.52623812e+01  -6.23531242e+00   0.00000000e+00   0.00000000e+00]]",[-1.61828655 -0.18718092],[-0.22070765 -0.0677596 ],[-1.47172379  0.1734865 ],0.646561,"[ 0.97446769  1.17632558  0.73767322  0.15949411  1.27979614 -0.31692841
 -1.84062405 -0.89110986 -0.05271145  1.11188245  0.        ]",-0.158512672842
31,"[[ -2.61518138e+01   6.38577904e-02   1.48348355e-01  -3.66505503e-02]
 [ -7.77288057e+01  -6.85534498e+00   0.00000000e+00   0.00000000e+00]]",[-2.16856288  0.5227295 ],[-0.22070765 -0.0677596 ],[-1.33953786  0.26259983],0.35142,"[ 0.49569311  1.19730842 -1.27331785 -0.06222192  1.27978731 -0.3169275
 -1.91030702 -0.97545283 -0.39652556 -0.98513042  0.        ]",-0.142065464207
32,"[[ -2.77306625e+01  -5.11167455e-02   1.48348355e-01  -3.66505503e-02]
 [ -8.01480860e+01  -4.64894381e+00   0.00000000e+00   0.00000000e+00]]",[-0.74408365  0.50605904],[-0.22070765 -0.0677596 ],[-1.40676832  0.22859365],-0.985012,"[-1.40208585  1.19821144 -0.77178034 -0.25858307  1.27977849 -0.31692659
 -1.97865491 -0.67529599 -2.26139902 -0.47919726  0.        ]",-0.337588064656
33,"[[ -2.93472621e+01  -1.23040007e-01   1.48348355e-01  -3.66505503e-02]
 [ -8.15073476e+01  -2.55002401e+00   0.00000000e+00   0.00000000e+00]]",[-0.74609493  0.63455623],[-0.22070765 -0.0677596 ],[-1.50496411  0.15075755],-0.380199,"[-0.88188287  1.1904244   1.32213477 -0.38099611  1.27976967 -0.31692568
 -2.01704314 -0.38976168 -1.67101591  1.60898735  0.        ]",-0.327635946275
34,"[[ -3.09908582e+01  -1.48279663e-01   1.48348355e-01  -3.66505503e-02]
 [ -8.28477596e+01   1.76442018e-02   0.00000000e+00   0.00000000e+00]]",[-1.95764401  1.03977317],[-0.22070765 -0.0677596 ],[-1.46121454  0.14317791],0.638462,"[ 1.0277149   1.18617068  0.62277161 -0.42372834  1.27976085 -0.31692477
 -2.05489701 -0.04046001  0.10951756  0.76420606  0.        ]",-0.118370093389
35,"[[ -3.26710767e+01  -1.08150599e-01   1.48348355e-01  -3.66505503e-02]
 [ -8.51663118e+01   3.98188023e+00   0.00000000e+00   0.00000000e+00]]",[-1.31981576 -1.02885229],[-0.22070765 -0.0677596 ],[-1.42941499  0.14888109],0.0973212,"[ 0.20177559  1.19254568 -1.42178112 -0.35571979  1.27975203 -0.31692386
 -2.12039152  0.49882824 -0.78536449 -1.18211743  0.        ]",-0.191127938907
36,"[[ -3.43971745e+01  -6.89946699e-02   1.48348355e-01  -3.66505503e-02]
 [ -8.74359688e+01  -5.30302448e-02   0.00000000e+00   0.00000000e+00]]",[-0.9581469   0.19053724],[-0.22070765 -0.0677596 ],[-1.4918499   0.14367659],-0.98131,"[-1.58272455  1.19684647 -0.23532199 -0.28907337  1.27974321 -0.31692294
 -2.18450113 -0.05007705 -2.42226676  0.07303192  0.        ]",-0.356765416564
37,"[[ -3.61665742e+01  -6.24441081e-02   1.48348355e-01  -3.66505503e-02]
 [ -8.94971299e+01   7.05535973e-01   0.00000000e+00   0.00000000e+00]]",[-1.4421367   1.21647688],[-0.22070765 -0.0677596 ],[-1.55958033  0.08136114],0.251477,"[-0.17252956  1.197374    1.50313601 -0.27790272  1.27973438 -0.31692203
 -2.24271548  0.05311772 -1.02792503  1.74498343  0.        ]",-0.279891367244
38,"[[ -3.79784610e+01  -8.71913372e-03   1.48348355e-01  -3.66505503e-02]
 [ -9.16842652e+01   4.65349103e+00   0.00000000e+00   0.00000000e+00]]",[-2.19309085 -0.23332369],[-0.22070765 -0.0677596 ],[-1.50795341  0.07749778],0.667064,"[ 1.0967885   1.19974359 -0.40944285 -0.18616225  1.27972556 -0.31692112
 -2.30448663  0.59019452  0.13876176 -0.16011074  0.        ]",-0.0576752319637
39,"[[ -3.98336386e+01   7.41574936e-02   1.48348355e-01  -3.66505503e-02]
 [ -9.38263989e+01   3.63702683e+00   0.00000000e+00   0.00000000e+00]]",[-0.51638514 -0.69855759],[-0.22070765 -0.0677596 ],[-1.50024271  0.09911449],-0.570344,"[-0.95998047  1.19636431 -1.26377932 -0.04465252  1.27971674 -0.31692021
 -2.3649826   0.45191331 -1.77801602 -1.03228485  0.        ]",-0.292025019861
40,"[[ -4.17120330e+01   1.18388272e-01   1.48348355e-01  -3.66505503e-02]
 [ -9.40123994e+01   7.95236122e-01   0.00000000e+00   0.00000000e+00]]",[-0.75400309 -0.1530479 ],[-0.22070765 -0.0677596 ],[-1.59011626  0.05629779],-0.469775,"[-1.1105177   1.19106825  1.1519983   0.03057639  1.27970792 -0.3169193
 -2.37019792  0.06531513 -2.0247323   1.33557277  0.        ]",-0.348331793935
41,"[[ -4.36035489e+01   1.28011742e-01   1.48348355e-01  -3.66505503e-02]
 [ -9.51354460e+01   1.69114695e-01   0.00000000e+00   0.00000000e+00]]",[-3.61718988  0.09081343],[-0.22070765 -0.0677596 ],[-1.55502248  0.07558928],0.977546,"[ 1.05263855  1.18958961  0.55883017  0.04689697  1.2796991  -0.31691839
 -2.40189197 -0.01986277  0.06065127  0.89963824  0.        ]",-0.1333891208
42,"[[ -4.55270702e+01   1.34924666e-01   1.48348355e-01  -3.66505503e-02]
 [ -9.72097840e+01   5.20918151e-01   0.00000000e+00   0.00000000e+00]]",[-1.0324373  -0.18337312],[-0.22070765 -0.0677596 ],[-1.46880078  0.13919787],0.13527,"[-0.18934703  1.18845481 -1.49537777  0.05860827  1.27969028 -0.31691748
 -2.46046528  0.02799685 -0.99446486 -1.22363738  0.        ]",-0.214386038516
43,"[[ -4.74916624e+01   1.37905465e-01   1.48348355e-01  -3.66505503e-02]
 [ -9.92426512e+01  -2.20430781e-01   0.00000000e+00   0.00000000e+00]]",[-2.02291051  1.53431164],[-0.22070765 -0.0677596 ],[-1.57369518  0.07501271],-0.514238,"[-1.50839583  1.18794306  0.54350388  0.06365465  1.27968146 -0.31691657
 -2.51786297 -0.07285707 -2.37319895  0.6911551   0.        ]",-0.362185215856
44,"[[ -4.94965278e+01   1.73214301e-01   1.48348355e-01  -3.66505503e-02]
 [ -1.01237340e+02   3.73781948e+00   0.00000000e+00   0.00000000e+00]]",[-3.46678411 -0.20822359],[-0.22070765 -0.0677596 ],[-1.63821888 -0.0109663 ],1.03325,"[ 0.76316998  1.18113085  1.04728981  0.12326185  1.27967264 -0.31691565
 -2.57417801  0.46562854 -0.26762966  1.38369634  0.        ]",-0.195517363389
45,"[[ -5.15408768e+01   2.38875242e-01   1.48348355e-01  -3.66505503e-02]
 [ -1.03191061e+02   2.83074466e+00   0.00000000e+00   0.00000000e+00]]",[-0.85766401 -0.58222529],[-0.22070765 -0.0677596 ],[-1.52404118  0.07833432],0.450583,"[ 0.17523756  1.16441571 -1.43090994  0.23307622  1.27966382 -0.31691474
 -2.62933148  0.34222729 -0.58892632 -1.09431142  0.        ]",-0.166182148025
46,"[[ -5.36182562e+01   2.71685193e-01   1.48348355e-01  -3.66505503e-02]
 [ -1.04542304e+02   4.57854816e-01   0.00000000e+00   0.00000000e+00]]",[-1.18686199  2.34072076],[-0.22070765 -0.0677596 ],[-1.59211707  0.04236373],-0.572243,"[-1.56980128  1.15410277  0.31860983  0.28732508  1.279655   -0.31691383
 -2.66745746  0.01941387 -2.41788135  0.35936999  0.        ]",-0.359554891096
47,"[[ -5.57280660e+01   3.20352824e-01   1.48348355e-01  -3.66505503e-02]
 [ -1.06432566e+02   4.39532011e+00   0.00000000e+00   0.00000000e+00]]",[-3.10430162  0.93473888],[-0.22070765 -0.0677596 ],[-1.68500042 -0.05678424],0.999222,"[ 0.71248663  1.136437    1.10154893  0.36686743  1.27964618 -0.31691292
 -2.72081066  0.55507517 -0.40838516  1.48767611  0.        ]",-0.212589946742
48,"[[ -5.78753179e+01   4.44354699e-01   1.48348355e-01  -3.66505503e-02]
 [ -1.08286758e+02   7.99180013e+00   0.00000000e+00   0.00000000e+00]]",[-2.42937513 -0.98676982],[-0.22070765 -0.0677596 ],[-1.61803102 -0.04820913],0.653115,"[ 0.10730939  1.07891462 -1.45139734  0.56334612  1.27963736 -0.31691201
 -2.77314054  1.04434501 -0.53306555 -1.0349234   0.        ]",-0.155133623839
49,"[[ -6.00592682e+01   5.63164596e-01   1.48348355e-01  -3.66505503e-02]
 [ -1.10102049e+02   3.90177153e+00   0.00000000e+00   0.00000000e+00]]",[-0.97654568 -1.30738973],[-0.22070765 -0.0677596 ],[-1.6556828  -0.07064471],-0.454612,"[-1.50777773  1.00760711  0.54523053  0.74105255  1.27962854 -0.3169111
 -2.82436704  0.48792424 -2.3780066   0.36316262  0.        ]",-0.353322303917
