timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
15,"[[ -8.24956615e+00   1.60871935e+00   1.85809804e-01  -3.04954443e-02]
 [ -5.18047752e+01  -3.71544595e+00   0.00000000e+00   0.00000000e+00]]",-0.342232,"[-0.67193378 -0.52960156 -1.33667478  1.16385627  1.62284204 -0.26424926
 -0.54027652 -0.80006039 -0.86479045 -0.6482521   0.        ]",[-2.05001998 -0.90665197],[-1.55057006 -0.37125966],[-0.75913692 -0.48382142],-0.157392070376
16,"[[ -9.31506189e+00   1.52028297e+00   1.85809804e-01  -3.04954443e-02]
 [ -5.47348791e+01  -5.12371797e+00   0.00000000e+00   0.00000000e+00]]",-0.611446,"[-1.51185979 -0.37497073 -0.14332039  1.16313201  1.62283971 -0.26424915
 -0.58501196 -1.07429612 -1.80338262 -0.58242532  0.        ]",[-2.51473761 -0.10570475],[-2.5945981   0.19813968],[-0.75913692 -0.48382142],-0.292950262792
17,"[[ -1.04385765e+01   1.42656912e+00   1.85809804e-01  -3.04954443e-02]
 [ -5.76070635e+01  -4.25078065e+00   0.00000000e+00   0.00000000e+00]]",-0.697248,"[-0.86967645 -0.21189176  1.26289591  1.15129677  1.62283737 -0.26424903
 -0.62886308 -0.90430602 -2.16557771  0.47802004  0.        ]",[-2.7822361   0.66993976],[-3.40883877  1.10507333],[-0.75913692 -0.48382142],-0.346833697124
18,"[[ -1.16189798e+01   1.38198459e+00   1.85809804e-01  -3.04954443e-02]
 [ -6.04242189e+01  -2.21319665e-01   0.00000000e+00   0.00000000e+00]]",-0.849202,"[ 0.66550442 -0.13499386  1.20867489  1.14169382  1.62283504 -0.26424892
 -0.67187401 -0.11963805 -1.35255057  1.26768866  0.        ]",[-2.74398947  0.38270223],[-2.23304124  0.05416215],[-0.75913692 -0.48382142],-0.279160920176
19,"[[ -1.28551727e+01   1.37959909e+00   1.85809804e-01  -3.04954443e-02]
 [ -6.31858929e+01  -1.81524741e-02   0.00000000e+00   0.00000000e+00]]",-0.435398,"[ 1.18270603 -0.13089642 -0.40055923  1.14110734  1.62283271 -0.26424881
 -0.71403783 -0.0800747  -0.37491599  0.66404823  0.        ]",[-2.2990191  -0.08183828],[-2.35121296 -0.47953136],[-0.75913692 -0.48382142],-0.107007533148
20,"[[ -1.41460434e+01   1.36001946e+00   1.85809804e-01  -3.04954443e-02]
 [ -6.58919777e+01  -1.93366408e+00   0.00000000e+00   0.00000000e+00]]",-0.0917059,"[-0.15239961 -0.09733952 -1.44993792  1.13602717  1.62283038 -0.2642487
 -0.75535291 -0.45308757 -0.61453645 -0.60346356  0.        ]",[-2.15060258 -0.28298423],[-2.51747805 -0.51771572],[-0.75913692 -0.48382142],-0.122599547972
21,"[[ -1.54904864e+01   1.30097953e+00   1.85809804e-01  -3.04954443e-02]
 [ -6.85432682e+01  -3.96376673e+00   0.00000000e+00   0.00000000e+00]]",-0.807048,"[-1.48765091  0.00294576 -0.299256    1.11777056  1.62282804 -0.26424859
 -0.79583137 -0.84841485 -1.86604057 -0.65247692  0.        ]",[-2.61469555  0.32854533],[-2.24107905 -0.46828119],[-0.75913692 -0.48382142],-0.306313116801
22,"[[ -1.68874163e+01   1.20369379e+00   1.85809804e-01  -3.04954443e-02]
 [ -7.11408547e+01  -5.75896096e+00   0.00000000e+00   0.00000000e+00]]",-0.713333,"[-0.66652577  0.1644889   1.37375514  1.07820386  1.62282571 -0.26424847
 -0.83548985 -1.19799719 -2.13268419  0.7998287   0.        ]",[-2.99162292  1.82417595],[-2.45797299  1.10315642],[-0.75913692 -0.48382142],-0.354919168255
23,"[[ -1.83357968e+01   1.12918529e+00   1.85809804e-01  -3.04954443e-02]
 [ -7.36891195e+01  -1.70552711e+00   0.00000000e+00   0.00000000e+00]]",-0.300596,"[ 1.06170452  0.28427444  0.73847874  1.04012071  1.62282338 -0.26424836
 -0.87439526 -0.40865995 -0.77738798  1.25344127  0.        ]",[-2.79755354  1.61117232],[-3.30286406  1.46415834],[-0.75913692 -0.48382142],-0.217323486388
24,"[[ -1.98346605e+01   1.13493020e+00   1.85809804e-01  -3.04954443e-02]
 [ -7.61893110e+01   2.26652010e+00   0.00000000e+00   0.00000000e+00]]",-0.010402,"[ 0.62268589  0.27517759 -1.20543398  1.043291    1.62282104 -0.26424825
 -0.91256666  0.36482852 -0.27119307 -0.22890814  0.        ]",[-2.23154688 -0.10845551],[-3.36110912 -0.27746661],[-0.75913692 -0.48382142],-0.0424259597172
25,"[[ -2.13830318e+01   1.16855848e+00   1.85809804e-01  -3.04954443e-02]
 [ -7.86395550e+01   1.09987896e+00   0.00000000e+00   0.00000000e+00]]",-0.663801,"[-1.27275664  0.22144993 -0.82097919  1.0610696   1.62281871 -0.26424814
 -0.94997542  0.13764487 -1.60476077 -0.87165541  0.        ]",[-2.53548193 -0.25686744],[-3.32408357  0.80853477],[-0.75913692 -0.48382142],-0.279746534128
26,"[[ -2.29799353e+01   1.22221120e+00   1.85809804e-01  -3.04954443e-02]
 [ -8.10431390e+01   4.25452073e+00   0.00000000e+00   0.00000000e+00]]",-1.34854,"[-0.89874388  0.13415161  1.243106    1.08662807  1.62281638 -0.26424803
 -0.98667175  0.75195768 -2.21542558  0.5918335   0.        ]",[-2.85520363 -0.90830934],[-2.87077275  0.69091515],[-0.75913692 -0.48382142],-0.358902568967
27,"[[ -2.46244524e+01   1.33363402e+00   1.85809804e-01  -3.04954443e-02]
 [ -8.34010421e+01   6.87857447e+00   0.00000000e+00   0.00000000e+00]]",-1.01919,"[ 1.06539694 -0.05234359  0.73147739  1.1284059   1.62281405 -0.26424792
 -1.02267057  1.26294668 -0.90418262  1.22580434  0.        ]",[-2.65192151 -1.31133425],[-2.22817241 -1.67877976],[-0.75913692 -0.48382142],-0.225034782369
28,"[[ -2.63156498e+01   1.42981433e+00   1.85809804e-01  -3.04954443e-02]
 [ -8.57105910e+01   2.75282529e+00   0.00000000e+00   0.00000000e+00]]",-0.136781,"[ 0.38181699 -0.21751162 -1.34098691  1.15188541  1.62281171 -0.2642478
 -1.05793108  0.45952644 -0.38782184 -0.22082821  0.        ]",[-2.13871431 -1.48914433],[-1.77482399 -0.88354488],[-0.75913692 -0.48382142],-0.0542742844474
29,"[[ -2.80525554e+01   1.44890484e+00   1.85809804e-01  -3.04954443e-02]
 [ -8.79720048e+01  -8.32127598e-01   0.00000000e+00   0.00000000e+00]]",-0.629744,"[-1.48635673 -0.25061437 -0.30541659  1.15513543  1.62280938 -0.26424769
 -1.09245662 -0.23858274 -1.76573378 -0.65262122  0.        ]",[-2.60512757 -1.07435071],[-2.61713514 -2.13682106],[-0.75913692 -0.48382142],-0.290494438367
30,"[[ -2.98342113e+01   1.39236514e+00   1.85809804e-01  -3.04954443e-02]
 [ -9.01856612e+01  -4.80882357e+00   0.00000000e+00   0.00000000e+00]]",-0.263012,"[-0.15521581 -0.15284604  1.48460157  1.144145    1.62280705 -0.26424758
 -1.12625295 -1.01297689 -1.90273721  0.98734501  0.        ]",[-3.01604581  0.95081365],[-3.1300914   0.50922587],[-0.75913692 -0.48382142],-0.330740097182
31,"[[ -3.16596970e+01   1.31702745e+00   1.85809804e-01  -3.04954443e-02]
 [ -9.23559474e+01  -2.73204537e+00   0.00000000e+00   0.00000000e+00]]",-0.20644,"[ 1.19905951 -0.02416744 -0.33681626  1.1231579   1.62280472 -0.26424747
 -1.15938705 -0.60855878 -0.35767284  0.68661614  0.        ]",[-2.46906996  0.40108567],[-2.75325465  0.83274636],[-0.75913692 -0.48382142],-0.10922059785
32,"[[ -3.35281798e+01   1.29565404e+00   1.85809804e-01  -3.04954443e-02]
 [ -9.44856819e+01   5.83411515e-01   0.00000000e+00   0.00000000e+00]]",-0.292704,"[-0.85138406  0.01191666 -1.24010481  1.11589757  1.62280238 -0.26424736
 -1.19190194  0.03707107 -1.10763586 -0.87859959  0.        ]",[-2.40699697 -0.90763295],[-1.74743716 -0.85697905],[-0.75913692 -0.48382142],-0.211138390678
33,"[[ -3.54388271e+01   1.27278642e+00   1.85809804e-01  -3.04954443e-02]
 [ -9.65716219e+01  -2.85893789e+00   0.00000000e+00   0.00000000e+00]]",-0.652563,"[-1.01802959  0.05028261  1.14950653  1.10749729  1.62280005 -0.26424724
 -1.22374813 -0.63326891 -2.23511498  0.44142295  0.        ]",[-3.02247906  0.44752407],[-3.23451193  0.04509192],[-0.75913692 -0.48382142],-0.357192073227
34,"[[ -3.73907690e+01   1.21758114e+00   1.85809804e-01  -3.04954443e-02]
 [ -9.86157807e+01  -2.66239532e+00   0.00000000e+00   0.00000000e+00]]",-0.0998089,"[ 1.17477592  0.14175741  0.46265567  1.08455191  1.62279772 -0.26424713
 -1.25495634 -0.59499518 -0.65181245  1.13117564  0.        ]",[-2.7880125   1.09391415],[-3.17189339  2.45860409],[-0.75913692 -0.48382142],-0.190987128455
35,"[[ -3.93832093e+01   1.20419449e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.00622107e+02   1.31025154e+00   0.00000000e+00   0.00000000e+00]]",-0.0388235,"[-0.29617033  0.16367175 -1.44058708  1.07842471  1.62279539 -0.26424702
 -1.28558686  0.17861207 -0.73498896 -0.77538173  0.        ]",[-2.34953165 -0.75324321],[-2.82408691  0.07181944],[-0.75913692 -0.48382142],-0.155642802629
36,"[[ -4.14153907e+01   1.23257959e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.02589516e+02   1.52718457e+00   0.00000000e+00   0.00000000e+00]]",-1.0587,"[-1.29847504  0.11707571  0.81495232  1.09115436  1.62279305 -0.26424691
 -1.31562313  0.22085612 -2.26901202  0.12570159  0.        ]",[-2.96410084 -0.75043619],[-2.68250765 -0.74785847],[-0.75913692 -0.48382142],-0.357220530411
37,"[[ -4.34865148e+01   1.23267594e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.04516056e+02  -1.50771194e+00   0.00000000e+00   0.00000000e+00]]",-0.168418,"[ 1.07370321  0.11691668  0.7153905   1.09119495  1.62279072 -0.2642468
 -1.34503534 -0.3701401  -0.82790994  1.23602843  0.        ]",[-2.91164517  0.7949115 ],[-2.80057065  1.36020887],[-0.75913692 -0.48382142],-0.219343799841
38,"[[ -4.55957986e+01   1.24210074e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.06406586e+02   2.43674442e+00   0.00000000e+00   0.00000000e+00]]",-0.0254807,"[-0.19906323  0.10133943 -1.44865735  1.09520196  1.62278839 -0.26424669
 -1.37389768  0.39797825 -0.66364928 -0.70765859  0.        ]",[-2.33680153 -1.14106107],[-2.65391399 -0.63087093],[-0.75913692 -0.48382142],-0.140086715681
39,"[[ -4.77425171e+01   1.26481968e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.08258733e+02  -1.56545851e-01   0.00000000e+00   0.00000000e+00]]",-0.824485,"[-1.26440563  0.06358628  0.86828418  1.10441263  1.62278605 -0.26424657
 -1.40217392 -0.10702285 -2.25893735  0.15627492  0.        ]",[-3.00672984 -0.48206767],[-2.91764601 -0.4489662 ],[-0.75913692 -0.48382142],-0.355794921905
40,"[[ -4.99258923e+01   1.24339704e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.10072456e+02  -1.97985832e+00   0.00000000e+00   0.00000000e+00]]",-0.0321689,"[ 1.16105031  0.09919291  0.50611924  1.09574276  1.62278372 -0.26424646
 -1.42986342 -0.46208325 -0.69516242  1.15129599  0.        ]",[-2.85230637  0.70377046],[-2.99623128  0.66902174],[-0.75913692 -0.48382142],-0.197051809531
41,"[[ -5.21451894e+01   1.23027363e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.11851731e+02   6.58490386e-01   0.00000000e+00   0.00000000e+00]]",-0.093939,"[-0.55969885  0.1208789  -1.38053904  1.09015211  1.62278139 -0.26424635
 -1.45702689  0.05169264 -0.90829459 -0.85182006  0.        ]",[-2.44509673 -0.9203037 ],[-2.29661712  0.30275128],[-0.75913692 -0.48382142],-0.183784865949
42,"[[ -5.43997347e+01   1.25482533e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.13597165e+02   1.79255228e+00   0.00000000e+00   0.00000000e+00]]",-0.820265,"[-0.89427237  0.08022888  1.24621943  1.10043596  1.62277906 -0.26424624
 -1.4836736   0.27253289 -2.20883756  0.57309942  0.        ]",[-3.08346701 -0.73253989],[-3.32908601 -1.42657787],[-0.75913692 -0.48382142],-0.35714138006
43,"[[ -5.66888243e+01   1.25005701e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.15305470e+02  -2.25614966e+00   0.00000000e+00   0.00000000e+00]]",0.0529379,"[ 1.22632905  0.08815011 -0.18763859  1.0984956   1.62277672 -0.26424613
 -1.50975337 -0.51588693 -0.36721907  0.76557444  0.        ]",[-2.64681053  0.33349323],[-3.07891849  0.64585076],[-0.75913692 -0.48382142],-0.121122073412
44,"[[ -5.90117393e+01   1.23049263e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.16980850e+02   2.91017536e-01   0.00000000e+00   0.00000000e+00]]",-0.240148,"[-1.21448546  0.12051773 -0.90361944  1.09024426  1.62277439 -0.26424601
 -1.53533034 -0.01986662 -1.49600812 -0.88297587  0.        ]",[-2.6670928  -0.93896258],[-3.1895572  -1.26454138],[-0.75913692 -0.48382142],-0.264780172136
45,"[[ -6.13678162e+01   1.19596626e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.18620720e+02  -3.73039553e+00   0.00000000e+00   0.00000000e+00]]",-0.00176352,"[ 0.00690279  0.17708598  1.47633406  1.07454171  1.62277206 -0.2642459
 -1.56036506 -0.80297265 -1.76723365  1.1977576   0.        ]",[-3.23071623  1.21710789],[-3.13806648  2.70153278],[-0.75913692 -0.48382142],-0.327186094675
46,"[[ -6.37563718e+01   1.16126111e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.20230128e+02   2.46507543e-01   0.00000000e+00   0.00000000e+00]]",0.124891,"[ 0.69092048  0.23317778 -1.15407774  1.05730539  1.62276973 -0.26424579
 -1.58493462 -0.0285336  -0.25263377 -0.14435223  0.        ]",[-2.44815207 -0.43846461],[-2.02104005  0.74603391],[-0.75913692 -0.48382142],-0.0300354032737
47,"[[ -6.61768283e+01   1.19520148e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.21810720e+02   3.13749423e+00   0.00000000e+00   0.00000000e+00]]",-1.03365,"[-1.49171104  0.17833042  0.31372538  1.07417572  1.62276739 -0.26424568
 -1.60906411  0.53444033 -2.192368   -0.26148027  0.        ]",[-2.9766655  -1.27639961],[-2.29617727 -1.91765678],[-0.75913692 -0.48382142],-0.346418122942
48,"[[ -6.86285711e+01   1.21699562e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.23357743e+02  -9.44819973e-01   0.00000000e+00   0.00000000e+00]]",-0.036902,"[ 1.0797669   0.14271758  0.70333764  1.08427536  1.62276506 -0.26424557
 -1.632681   -0.26052629 -0.80905424  1.23324611  0.        ]",[-2.99802542  0.47886914],[-2.48187832  0.77885801],[-0.75913692 -0.48382142],-0.217338784589
49,"[[ -7.11109484e+01   1.22860756e+00   1.85809804e-01  -3.04954443e-02]
 [ -1.24875447e+02   2.09557613e+00   0.00000000e+00   0.00000000e+00]]",-0.0382586,"[-0.70929537  0.12362439 -1.31938979  1.0894199   1.62276273 -0.26424546
 -1.65585017  0.33154329 -1.02320223 -0.8890729   0.        ]",[-2.52663374 -1.32750368],[-2.76177892 -0.99352642],[-0.75913692 -0.48382142],-0.201561356495
