timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.04707414 -0.03022536  0.14561191  0.16204209]
 [-0.00220734  0.00091802  0.          0.        ]]",-2.24226,"[ 1.25680805  1.43657989 -0.04519496 -0.12668302  1.26334685  1.41345382
  0.21083051 -0.05044854  0.24780607 -1.11032971  0.        ]",[-0.65852571  2.6929431 ],[-0.07969883  2.53274455],[-1.0720526  -0.88623065],-0.186545706674
1,"[[-0.05029658  0.00952189  0.14561191  0.16204209]
 [-0.31897681  3.96061002  0.          0.        ]]",-2.21943,"[ 1.25659062  1.43746965 -0.04989596 -0.07807112  1.26334629  1.4134531
  0.20640444  0.81242087  0.24910795 -1.08673234  0.        ]",[-0.53412235  2.4548254 ],[-0.65649324  2.54016051],[-1.0720526  -0.88623065],-0.18316379586
2,"[[-0.08268447  0.1276853   0.14561191  0.16204209]
 [-2.91117551  7.84278819  0.          0.        ]]",-2.07858,"[ 1.25361419  1.41994643 -0.09709403  0.06603913  1.26334573  1.41345237
  0.17018512  1.65839821  0.24772577 -1.04703403  0.        ]",[-0.37919277  1.70978391],[-0.30885059  0.72979103],[-1.0720526  -0.88623065],-0.177282447849
3,"[[ -0.15259918   0.31198061   0.14561191   0.16204209]
 [ -4.07640735  10.5776223    0.           0.        ]]",-1.92021,"[ 1.24226744  1.33308022 -0.19848264  0.28572757  1.26334517  1.41345165
  0.15390398  2.25435251  0.23535264 -1.01140592  0.        ]",[-0.2725057   1.11234474],[ 0.05469875  0.64079815],[-1.0720526  -0.88623065],-0.171331639517
4,"[[ -0.23115528   0.54688809   0.14561191   0.16204209]
 [ -3.78015519  12.905367     0.           0.        ]]",-1.84091,"[ 1.22155433  1.12186598 -0.31108442  0.54637006  1.26334461  1.41345092
  0.15804331  2.76159455  0.20275599 -0.95388278  0.        ]",[-0.17570168  0.38353521],[-0.4745248   0.84044237],[-1.0720526  -0.88623065],-0.160961122719
5,"[[ -0.32485268   0.83582662   0.14561191   0.16204209]
 [ -5.58356448  15.97822002   0.           0.        ]]",-1.60183,"[ 1.18600527  0.72450067 -0.44263316  0.81769304  1.26334405  1.4134502
  0.13284528  3.43120129  0.13696377 -0.88584364  0.        ]",[-0.03777622 -0.93833971],[ 0.71479855 -1.20352588],[-1.0720526  -0.88623065],-0.147245334514
6,"[[ -0.40702439   1.11247968   0.14561191   0.16204209]
 [ -2.6433807   11.70137883   0.           0.        ]]",-1.67962,"[ 1.14535274  0.23072117 -0.55467227  1.00722013  1.26334349  1.41344947
  0.17392676  2.49922116  0.04786097 -0.82275935  0.        ]",[-0.26698428 -0.56875825],[-0.69289883  0.2291523 ],[-1.0720526  -0.88623065],-0.133709045098
7,"[[ -0.4868757    1.3532929    0.14561191   0.16204209]
 [ -5.33286573  12.37764978   0.           0.        ]]",-1.61478,"[ 1.0976346  -0.259857   -0.65981597  1.10463397  1.26334293  1.41344875
  0.13634809  2.64658528 -0.0460491  -0.78882033  0.        ]",[-0.18867862 -1.58713174],[ 0.09804039 -2.01893614],[-1.0720526  -0.88623065],-0.125787165131
8,"[[-0.58857271  1.55865722  0.14561191  0.16204209]
 [-4.83853244  8.17280319  0.          0.        ]]",-1.68115,"[ 1.0256302  -0.70066696 -0.78733433  1.13336228  1.26334236  1.41344802
  0.1432551   1.73029734 -0.12996665 -0.80040625  0.        ]",[-0.19918019 -1.45183194],[-0.12643544 -1.71650727],[-1.0720526  -0.88623065],-0.126816348927
9,"[[-0.68939735  1.6807616   0.14561191  0.16204209]
 [-5.24261948  4.05136556  0.          0.        ]]",-1.75613,"[ 0.94250761 -0.9644825  -0.90549078  1.12606389  1.2633418   1.4134473
  0.137609    0.83218648 -0.17676914 -0.84384109  0.        ]",[-0.15463042 -1.21282721],[-0.48876327 -0.80791098],[-1.0720526  -0.88623065],-0.133855589354
