timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[  2.86881125   2.48638859   0.03258985   0.19469013]
 [ 26.42790439  15.3180873    0.           0.        ]]",[ 1.65825352  0.51653359],[-0.42611283 -0.18638031],[ 1.20358741 -0.06373611],0.0543892,"[-1.5070303  -1.13752407  0.4087877   0.62587746  0.30004333  1.67837985
  0.81911576  2.20821805 -0.56591066 -1.76627699  0.        ]",-0.263426535328
11,"[[  3.43186852   2.81021164   0.03258985   0.19469013]
 [ 29.8662607   17.05853514   0.           0.        ]]",[ 2.12116978  1.10343425],[-0.42611283 -0.18638031],[ 1.16935527 -0.11617777],-0.0681302,"[-1.50033853 -1.33299204 -0.41604     0.11906775  0.30004289  1.67837119
  0.88726835  2.47280513 -0.29203766 -1.5726838   0.        ]",-0.228582908723
12,"[[  4.06299765e+00   3.12853641e+00   3.25898457e-02   1.94690125e-01]
 [  3.32347410e+01   6.80842199e+00   0.00000000e+00   0.00000000e+00]]",[ 1.50344999  0.83649526],[-0.42611283 -0.18638031],[ 1.07237899  0.19308625],-0.00415483,"[-1.01416324 -1.40253655 -1.17348085 -0.43828769  0.30004245  1.67836252
  0.95403556  0.9144265  -0.30387021 -1.3227282   0.        ]",-0.192815461226
13,"[[  4.76081082e+00   3.14523939e+00   3.25898457e-02   1.94690125e-01]
 [  3.65357064e+01  -2.28351034e+00   0.00000000e+00   0.00000000e+00]]",[ 1.09028908 -0.74049498],[-0.42611283 -0.18638031],[ 0.98021924  0.41901821],0.0432043,"[-0.11584747 -1.40263153 -1.47390141 -0.46809641  0.30004201  1.67835385
  1.01946417 -0.46786532 -0.38740292 -1.2743865   0.        ]",-0.187848122032
14,"[[  5.52399152e+00   3.07060494e+00   3.25898457e-02   1.94690125e-01]
 [  3.97715602e+01  -5.17039911e+00   0.00000000e+00   0.00000000e+00]]",[ 0.01621167  0.32161026],[-0.42611283 -0.18638031],[ 1.00553918  0.56600642],-0.21232,"[ 0.81531836 -1.39940978 -1.01297559 -0.33500042  0.30004156  1.67834518
  1.08360175 -0.90677189 -0.38921511 -1.25769192  0.        ]",-0.185531854322
15,"[[  6.31216619e+00   2.98099358e+00   3.25898457e-02   1.94690125e-01]
 [  3.90483041e+01  -3.79541535e+00   0.00000000e+00   0.00000000e+00]]",[ 1.93168177  1.93571468],[-0.42611283 -0.18638031],[ 1.08862138  0.5603559 ],-0.36485,"[ 1.19244942 -1.38615294  0.05187436 -0.1761926   0.30004112  1.67833652
  1.06926234 -0.69772446 -0.43485041 -1.22318714  0.        ]",-0.182187434758
16,"[[  7.12510136e+00   2.94555587e+00   3.25898457e-02   1.94690125e-01]
 [  4.22346282e+01   2.38124606e-01   0.00000000e+00   0.00000000e+00]]",[ 0.08828631 -1.62303552],[-0.42611283 -0.18638031],[ 1.21315384  0.4920814 ],-0.545282,"[ 0.73367108 -1.37809999  1.11617339 -0.1139519   0.30004068  1.67832785
  1.13241783 -0.08448358 -0.50970414 -1.28514581  0.        ]",-0.193926222908
17,"[[  7.96490985e+00   2.91052766e+00   3.25898457e-02   1.94690125e-01]
 [  4.17477932e+01  -3.72776654e+00   0.00000000e+00   0.00000000e+00]]",[ 1.29917773  1.29559445],[-0.42611283 -0.18638031],[ 1.24898052  0.50775784],-0.137136,"[-0.33469481 -1.36859037  1.48422332 -0.0528591   0.30004024  1.67831918
  1.1227644  -0.68743877 -0.52825527 -1.41119357  0.        ]",-0.212264380517
18,"[[  8.83129764e+00   2.87642219e+00   3.25898457e-02   1.94690125e-01]
 [  4.48805986e+01   3.03688546e-01   0.00000000e+00   0.00000000e+00]]",[-0.40741164  1.72875331],[-0.42611283 -0.18638031],[ 1.26070404  0.43766895],0.147054,"[-1.32267963 -1.35786196  0.83905315  0.00614314  0.30003979  1.67831052
  1.18485864 -0.07451362 -0.44674233 -1.53248405  0.        ]",-0.226274480586
19,"[[  9.70381424e+00   2.92214110e+00   3.25898457e-02   1.94690125e-01]
 [  4.23794508e+01   4.25513224e+00   0.00000000e+00   0.00000000e+00]]",[ 1.34097545  0.2488972 ],[-0.42611283 -0.18638031],[ 1.18232131  0.29888213],0.0719869,"[-1.5046762  -1.37190093 -0.40002433 -0.07306226  0.30003935  1.67830185
  1.1352777   0.52624674 -0.29460103 -1.48852953  0.        ]",-0.216512253344
20,"[[  1.05827142e+01   3.01627257e+00   3.25898457e-02   1.94690125e-01]
 [  4.55000864e+01   4.15757581e+00   0.00000000e+00   0.00000000e+00]]",[ 1.04258309  0.65879771],[-0.42611283 -0.18638031],[ 1.09714997  0.27663708],0.0281142,"[-0.73429548 -1.3925611  -1.35091116 -0.23851078  0.30003891  1.67829318
  1.19713056  0.51141377 -0.27865906 -1.32342401  0.        ]",-0.192531257475
21,"[[  1.15234018e+01   3.04312795e+00   3.25898457e-02   1.94690125e-01]
 [  4.85585095e+01  -2.43560645e-01   0.00000000e+00   0.00000000e+00]]",[ 0.94755136  0.41183677],[-0.42611283 -0.18638031],[ 1.05837035  0.43761367],-0.0295928,"[ 0.51033763 -1.39639471 -1.27360337 -0.28613909  0.30003847  1.67828452
  1.25774977 -0.15771804 -0.35186722 -1.24946057  0.        ]",-0.183338644153
22,"[[  1.25225679e+01   3.03034272e+00   3.25898457e-02   1.94690125e-01]
 [  5.13488069e+01  -7.60455095e-01   0.00000000e+00   0.00000000e+00]]",[ 0.66424003  0.23824947],[-0.42611283 -0.18638031],[ 1.15334797  0.53194082],-0.369252,"[ 1.19171182 -1.39467585 -0.05614688 -0.26344584  0.30003802  1.67827585
  1.31305374 -0.23630447 -0.4329565  -1.25621102  0.        ]",-0.186770899439
23,"[[  1.35657315e+01   3.01697521e+00   3.25898457e-02   1.94690125e-01]
 [  5.29621777e+01  -5.39703439e-01   0.00000000e+00   0.00000000e+00]]",[ 2.73770876  1.27259213],[-0.42611283 -0.18638031],[ 1.2822355   0.52453232],-0.374451,"[ 0.56147566 -1.39265657  1.25750163 -0.2397538   0.30003758  1.67826719
  1.34502856 -0.20274186 -0.48013404 -1.34526435  0.        ]",-0.201064086154
24,"[[  1.46541802e+01   3.00957823e+00   3.25898457e-02   1.94690125e-01]
 [  5.58729967e+01  -2.38613191e-01   0.00000000e+00   0.00000000e+00]]",[ 0.05736218  0.60415703],[-0.42611283 -0.18638031],[ 1.3411032   0.49752134],-0.0318548,"[-0.86229408 -1.39143915  1.29932087 -0.22666031  0.30003714  1.67825852
  1.40272058 -0.15696485 -0.42888417 -1.44714383  0.        ]",-0.213625719666
25,"[[  1.57628211e+01   3.00592967e+00   3.25898457e-02   1.94690125e-01]
 [  5.49940161e+01  -1.31629069e-01   0.00000000e+00   0.00000000e+00]]",[ 2.12327079  0.77474869],[-0.42611283 -0.18638031],[ 1.24584591  0.44270128],0.198113,"[-1.55580608 -1.39081028 -0.07254481 -0.22020646  0.3000367   1.67824985
  1.38529216 -0.14069911 -0.31851086 -1.44258467  0.        ]",-0.21029210266
26,"[[  1.68915031e+01   3.00421368e+00   3.25898457e-02   1.94690125e-01]
 [  5.78646174e+01  -5.21110890e-02   0.00000000e+00   0.00000000e+00]]",[ 1.8500028   1.81108116],[-0.42611283 -0.18638031],[ 1.13152063  0.4074941 ],0.0749193,"[-0.70185853 -1.39050575 -1.36571201 -0.21717204  0.30003625  1.67824119
  1.44218647 -0.12860924 -0.27203128 -1.32507544  0.        ]",-0.192685239729
27,"[[  1.80770269e+01   3.00377437e+00   3.25898457e-02   1.94690125e-01]
 [  6.06783937e+01  -4.04474477e-03   0.00000000e+00   0.00000000e+00]]",[ 2.70987489  0.0567385 ],[-0.42611283 -0.18638031],[ 1.13352275  0.48915359],-0.00034371,"[ 0.80261013 -1.39042308 -1.02724421 -0.21639509  0.30003581  1.67823252
  1.49795375 -0.1213012  -0.35336133 -1.22492096  0.        ]",-0.179879776571
28,"[[  1.93182674e+01   3.00280344e+00   3.25898457e-02   1.94690125e-01]
 [  6.34364602e+01  -6.50483531e-02   0.00000000e+00   0.00000000e+00]]",[ 0.92217108  1.59942227],[-0.42611283 -0.18638031],[ 1.27632833  0.55557358],-0.348482,"[ 1.04469205 -1.39024618  0.67945722 -0.21467846  0.30003537  1.67822386
  1.5526161  -0.13057586 -0.47033073 -1.27713779  0.        ]",-0.191138582066
29,"[[  2.06110297e+01   3.00264316e+00   3.25898457e-02   1.94690125e-01]
 [  6.58317890e+01   2.17675932e-02   0.00000000e+00   0.00000000e+00]]",[  2.62978018e+00  -1.31981683e-03],[-0.42611283 -0.18638031],[ 1.3953433   0.51657712],-0.187297,"[-0.4431047  -1.39021226  1.46644025 -0.21439485  0.30003493  1.67821519
  1.60008774 -0.11737639 -0.46059078 -1.42389163  0.        ]",-0.21138992418
30,"[[  2.19543145e+01   3.00209971e+00   3.25898457e-02   1.94690125e-01]
 [  6.84878375e+01  -4.88289365e-02   0.00000000e+00   0.00000000e+00]]",[ 1.09288503  0.66494846],[-0.42611283 -0.18638031],[ 1.32342327  0.48135203],0.222752,"[-1.55694023 -1.39011019  0.06351878 -0.21343399  0.30003448  1.67820653
  1.65272652 -0.12810957 -0.32730919 -1.45118349  0.        ]",-0.211689298206
31,"[[  2.33501927e+01   3.00188948e+00   3.25898457e-02   1.94690125e-01]
 [  7.10913125e+01   1.01264467e-02   0.00000000e+00   0.00000000e+00]]",[ 0.2640687   0.09139356],[-0.42611283 -0.18638031],[ 1.18510365  0.44682327],0.0905176,"[-0.47150081 -1.39006722 -1.44248131 -0.21306213  0.30003404  1.67819786
  1.70432244 -0.11914594 -0.27498984 -1.30498186  0.        ]",-0.189835053444
32,"[[  2.47683886e+01   3.00155875e+00   3.25898457e-02   1.94690125e-01]
 [  7.07294785e+01  -2.79648770e-02   0.00000000e+00   0.00000000e+00]]",[ 1.61870769 -0.54028535],[-0.42611283 -0.18638031],[ 1.21597624  0.54552096],-0.153748,"[ 1.1027448  -1.39000267 -0.5201353  -0.21247733  0.3000336   1.6781892
  1.69714143 -0.12493711 -0.3965013  -1.22179709  0.        ]",-0.180680555699
33,"[[  2.62086528e+01   2.97950981e+00   3.25898457e-02   1.94690125e-01]
 [  7.32883783e+01  -2.16991457e+00   0.00000000e+00   0.00000000e+00]]",[ 0.70406784  0.65423633],[-0.42611283 -0.18638031],[ 1.38626957  0.56219184],-0.317821,"[ 0.47082569 -1.38574913  1.31524209 -0.17357376  0.30003316  1.67818053
  1.74785295 -0.45059542 -0.50011496 -1.33688645  0.        ]",-0.200718207503
34,"[[  2.76878322e+01   2.96249400e+00   3.25898457e-02   1.94690125e-01]
 [  7.46251538e+01   4.59479320e-01   0.00000000e+00   0.00000000e+00]]",[ 0.77745887 -0.08694046],[-0.42611283 -0.18638031],[ 1.41032696  0.51286745],0.125704,"[-1.32801014 -1.38204529  0.83044504 -0.14364545  0.30003271  1.67817187
  1.77433975 -0.05082554 -0.40337023 -1.48767764  0.        ]",-0.218652950532
35,"[[  2.91963976e+01   2.96809589e+00   3.25898457e-02   1.94690125e-01]
 [  7.62260385e+01   1.01892640e-01   0.00000000e+00   0.00000000e+00]]",[ 1.90615303  0.97911436],[-0.42611283 -0.18638031],[ 1.24892962  0.46018997],0.145729,"[-1.01343366 -1.38329775 -1.17406515 -0.15348834  0.30003227  1.6781632
  1.80606102 -0.10519251 -0.25452864 -1.37646834  0.        ]",-0.199896186046
36,"[[  3.07455060e+01   3.00896995e+00   3.25898457e-02   1.94690125e-01]
 [  7.86766550e+01   2.96987365e+00   0.00000000e+00   0.00000000e+00]]",[-0.20365125  0.71280288],[-0.42611283 -0.18638031],[ 1.24361372  0.47699422],-0.05911,"[ 0.89533676 -1.39127033 -0.91348297 -0.22558113  0.30003183  1.67815454
  1.85462423  0.33085247 -0.36675329 -1.22531605  0.        ]",-0.180299192276
37,"[[  3.22953215e+01   3.02911346e+00   3.25898457e-02   1.94690125e-01]
 [  7.63127696e+01  -1.07647893e-01   0.00000000e+00   0.00000000e+00]]",[ 1.2360797   0.80274602],[-0.42611283 -0.18638031],[ 1.39152777  0.55759335],-0.31827,"[ 0.69459694 -1.39441742  1.15243729 -0.26126219  0.30003139  1.67814587
  1.80775872 -0.13705175 -0.47334788 -1.33895269  0.        ]",-0.19992351928
38,"[[  3.38461437e+01   3.02145478e+00   3.25898457e-02   1.94690125e-01]
 [  7.87612944e+01  -4.74846714e-01   0.00000000e+00   0.00000000e+00]]",[ 0.99054326  0.77496739],[-0.42611283 -0.18638031],[ 1.44104624  0.51545316],0.153016,"[-1.22427542 -1.39327398  0.9780409  -0.24768517  0.30003094  1.67813721
  1.85628013 -0.19288023 -0.38874021 -1.45367814  0.        ]",-0.21342254093
39,"[[  3.54450746e+01   3.01310614e+00   3.25898457e-02   1.94690125e-01]
 [  8.11239202e+01  -3.37119191e-01   0.00000000e+00   0.00000000e+00]]",[ 1.69747991  0.2933102 ],[-0.42611283 -0.18638031],[ 1.27108288  0.4827562 ],0.186648,"[-1.05075192 -1.39194311 -1.14241622 -0.23289936  0.3000305   1.67812855
  1.90309804 -0.17193993 -0.27613377 -1.3558335   0.        ]",-0.197176645895
40,"[[  3.70911644e+01   3.00746990e+00   3.25898457e-02   1.94690125e-01]
 [  8.34772240e+01  -2.19238271e-01   0.00000000e+00   0.00000000e+00]]",[ 1.85392529  0.95917478],[-0.42611283 -0.18638031],[ 1.25570703  0.56724   ],0.0119588,"[ 0.9465904  -1.3909928  -0.8390628  -0.22292618  0.30003006  1.67811988
  1.94973025 -0.1540171  -0.37264659 -1.22385435  0.        ]",-0.180259182941
41,"[[  3.87838531e+01   3.00489833e+00   3.25898457e-02   1.94690125e-01]
 [  8.57839553e+01  -6.69957451e-02   0.00000000e+00   0.00000000e+00]]",[ 2.38426955  2.43121692],[-0.42611283 -0.18638031],[ 1.45802259  0.56031072],-0.197773,"[ 0.46011713 -1.39054282  1.32141401 -0.21837818  0.30002962  1.67811122
  1.99543838 -0.13086995 -0.48633751 -1.3495006   0.        ]",-0.201918044168
42,"[[  4.05222182e+01   3.00416773e+00   3.25898457e-02   1.94690125e-01]
 [  8.80450258e+01  -1.66572205e-02   0.00000000e+00   0.00000000e+00]]",[ 1.86998539  0.25288784],[-0.42611283 -0.18638031],[ 1.4533664   0.51855862],0.265796,"[-1.48869749 -1.3904095   0.47368934 -0.21708614  0.30002917  1.67810256
  2.0402405  -0.12321629 -0.35545993 -1.46158388  0.        ]",-0.213758369518
43,"[[  4.23053556e+01   3.00320741e+00   3.25898457e-02   1.94690125e-01]
 [  9.02613297e+01  -5.79469386e-02   0.00000000e+00   0.00000000e+00]]",[ 1.22816673  1.30697245],[-0.42611283 -0.18638031],[ 1.27212942  0.50326347],0.239869,"[-0.32813583 -1.39023496 -1.46728125 -0.21538814  0.30002873  1.67809389
  2.08415429 -0.12949382 -0.28004574 -1.29257756  0.        ]",-0.188128900887
44,"[[  4.41323790e+01   3.00299139e+00   3.25898457e-02   1.94690125e-01]
 [  9.24337674e+01   1.43299155e-02   0.00000000e+00   0.00000000e+00]]",[ 1.47772012  0.89126923],[-0.42611283 -0.18638031],[ 1.38341749  0.60076833],-0.237861,"[ 1.1775807  -1.39019127  0.23081432 -0.21500598  0.30002829  1.67808523
  2.1271976  -0.11850463 -0.44731844 -1.24825196  0.        ]",-0.186199376763
45,"[[  4.60024196e+01   3.00324702e+00   3.25898457e-02   1.94690125e-01]
 [  9.45631978e+01   1.04263298e-02   0.00000000e+00   0.00000000e+00]]",[ 1.74384083  1.42301326],[-0.42611283 -0.18638031],[ 1.54171395  0.53725278],0.0723984,"[-0.77985475 -1.39023092  1.34599137 -0.21545754  0.30002785  1.67807657
  2.16938742 -0.11909797 -0.43906309 -1.44446892  0.        ]",-0.213583974814
46,"[[  4.79146259e+01   3.00352150e+00   3.25898457e-02   1.94690125e-01]
 [  9.66504736e+01   1.37000582e-02   0.00000000e+00   0.00000000e+00]]",[ 0.45132789 -0.24019285],[-0.42611283 -0.18638031],[ 1.36114502  0.51355129],0.170709,"[-1.14979919 -1.39027382 -1.04642848 -0.21594245  0.3000274   1.6780679
  2.21074065 -0.11860007 -0.273717   -1.37270053  0.        ]",-0.199579404873
47,"[[  4.98463664e+01   2.99419392e+00   3.25898457e-02   1.94690125e-01]
 [  9.65239785e+01  -9.43328139e-01   0.00000000e+00   0.00000000e+00]]",[ 1.38311135  1.17306453],[-0.42611283 -0.18638031],[ 1.33455026  0.61147058],-0.027307,"[ 1.07399747 -1.38856955 -0.5952638  -0.19946368  0.30002696  1.67805924
  2.20821591 -0.26410757 -0.38788585 -1.2160603   0.        ]",-0.179608572774
48,"[[  5.17974004e+01   3.00534835e+00   3.25898457e-02   1.94690125e-01]
 [  9.85725897e+01   1.06571366e+00   0.00000000e+00   0.00000000e+00]]",[ 1.82468016 -0.70740357],[-0.42611283 -0.18638031],[ 1.56024289  0.55374038],-0.17515,"[-0.1289501  -1.3905826   1.49221923 -0.21917183  0.30002652  1.67805058
  2.24880154  0.04135024 -0.47880434 -1.39994493  0.        ]",-0.208700657485
49,"[[  5.37889970e+01   2.99829103e+00   3.25898457e-02   1.94690125e-01]
 [  1.00580326e+02  -1.76211182e+00   0.00000000e+00   0.00000000e+00]]",[ 1.18835359  0.29815434],[-0.42611283 -0.18638031],[ 1.42291367  0.52850139],0.264795,"[-1.45876317 -1.38931829 -0.54442421 -0.20669848  0.30002608  1.67804192
  2.28857592 -0.38859676 -0.29202517 -1.42104578  0.        ]",-0.206788977236
