timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
25,"[[ -2.05640753e+01   1.31342339e+00   6.91956304e-02   2.43058726e-02]
 [ -7.67959811e+01   1.97794630e+00   0.00000000e+00   0.00000000e+00]]",[-1.51823413 -0.59889393],[-0.91604054 -0.70502496],[-1.49980581 -1.29556763],-1.16532,"[-0.32701688 -0.1027131  -1.42674633  1.10570665  0.60991371  0.20181972
 -0.87794031  0.34969732 -0.02973801 -1.0527662   0.        ]",-0.167165645869
26,"[[ -2.21244551e+01   1.32854829e+00   6.91956304e-02   2.43058726e-02]
 [ -7.92336189e+01  -4.57627820e-01   0.00000000e+00   0.00000000e+00]]",[-1.9423258  -0.47865933],[-0.91604054 -0.70502496],[-2.57987857 -0.57879889],-0.970413,"[-1.49823896 -0.13146138  0.21609232  1.11038355  0.6099135   0.20181967
 -0.91320002 -0.15567524 -1.37085863 -0.71189519  0.        ]",-0.237453965271
27,"[[ -2.37330899e+01   1.30020601e+00   6.91956304e-02   2.43058726e-02]
 [ -8.16216784e+01  -2.37046285e+00   0.00000000e+00   0.00000000e+00]]",[-2.55859871  1.0939622 ],[-0.91604054 -0.70502496],[-2.74581552  1.17311263],-0.478764,"[ 0.10608351 -0.07768368  1.46362609  1.10139114  0.60991328  0.20181961
 -0.94774256 -0.55258134 -1.03294759  0.80069071  0.        ]",-0.194134659662
28,"[[ -2.53890254e+01   1.29271713e+00   6.91956304e-02   2.43058726e-02]
 [ -8.39645282e+01   1.60805296e+00   0.00000000e+00   0.00000000e+00]]",[-1.66993022 -0.83387294],[-0.91604054 -0.70502496],[-1.74824274 -0.50258076],-1.38589,"[ 1.20703638 -0.06354258 -0.34937405  1.09885259  0.60991307  0.20181956
 -0.98163111  0.27294623  0.36008091  0.30910622  0.        ]",-0.0949131678828
29,"[[ -2.70913464e+01   1.29113550e+00   6.91956304e-02   2.43058726e-02]
 [ -8.62595233e+01  -1.75528024e+00   0.00000000e+00   0.00000000e+00]]",[-1.74434122 -0.43648679],[-0.91604054 -0.70502496],[-1.75933707 -0.82094479],-1.10815,"[-0.65153372 -0.06055985 -1.33316097  1.09830733  0.60991285  0.20181951
 -1.01482742 -0.42493328 -0.25701749 -1.17364006  0.        ]",-0.186113634032
30,"[[ -2.88390947e+01   1.23872819e+00   6.91956304e-02   2.43058726e-02]
 [ -8.85075926e+01  -3.47988679e+00   0.00000000e+00   0.00000000e+00]]",[-3.0622976   0.55808399],[-0.91604054 -0.70502496],[-2.9534831  0.8466835],-0.715792,"[-1.29599754  0.03746165  0.80482878  1.07856783  0.60991264  0.20181945
 -1.04734491 -0.78278274 -1.55426244 -0.23535376  0.        ]",-0.242839002791
31,"[[ -3.06313642e+01   1.19167355e+00   6.91956304e-02   2.43058726e-02]
 [ -9.07122893e+01  -1.23323690e+00   0.00000000e+00   0.00000000e+00]]",[-1.95795228  1.82357273],[-0.91604054 -0.70502496],[-2.58938217  1.35225844],-0.693826,"[ 0.84838866  0.12398323  1.05551479  1.05807585  0.60991242  0.2018194
 -1.07923499 -0.31661067 -0.38257571  0.96942365  0.        ]",-0.153243257919
32,"[[ -3.24673150e+01   1.20664962e+00   6.91956304e-02   2.43058726e-02]
 [ -9.28760734e+01   2.71737158e+00   0.00000000e+00   0.00000000e+00]]",[-1.30903897 -0.99984965],[-0.91604054 -0.70502496],[-1.4815942  -1.12280679],-1.2416,"[ 0.55647143  0.09661128 -1.24882913  1.06487844  0.60991221  0.20181935
 -1.11053323  0.50312678  0.3930004  -0.58783329  0.        ]",-0.129608500665
33,"[[ -3.43461017e+01   1.22038332e+00   6.91956304e-02   2.43058726e-02]
 [ -9.49950332e+01  -1.33081534e+00   0.00000000e+00   0.00000000e+00]]",[-2.95206379 -0.09209948],[-0.91604054 -0.70502496],[-2.51752877 -0.39625952],-0.780472,"[-1.47973806  0.07137214 -0.28550716  1.07088624  0.60991199  0.20181929
 -1.14118306 -0.33685808 -1.21419884 -0.97546707  0.        ]",-0.238718113189
34,"[[ -3.62668344e+01   1.19000505e+00   6.91956304e-02   2.43058726e-02]
 [ -9.70712623e+01  -1.70595994e+00   0.00000000e+00   0.00000000e+00]]",[-3.15261192  0.82509989],[-0.91604054 -0.70502496],[-2.87002611  1.24637628],-0.372377,"[ 0.06155772  0.12702274  1.4709886   1.05729999  0.60991178  0.20181924
 -1.17121475 -0.4146992  -1.02867861  0.85271411  0.        ]",-0.198726611245
35,"[[ -3.82286951e+01   1.18862457e+00   6.91956304e-02   2.43058726e-02]
 [ -9.91084543e+01   1.55676957e+00   0.00000000e+00   0.00000000e+00]]",[-1.2790405  -0.95551257],[-0.91604054 -0.70502496],[-1.68418181 -0.57382643],-1.30306,"[ 1.06293606  0.12953605 -0.71769618  1.05665649  0.60991156  0.20181918
 -1.20068173  0.26230625  0.4815699  -0.02921299  0.        ]",-0.104337989698
36,"[[ -4.02308842e+01   1.18109309e+00   6.91956304e-02   2.43058726e-02]
 [ -1.01103285e+02  -2.29732370e+00   0.00000000e+00   0.00000000e+00]]",[-2.3324559  -0.48271051],[-0.91604054 -0.70502496],[-2.28946066 -0.35462472],-0.891996,"[-1.2615117   0.14322334 -0.81654476  1.05310937  0.60991135  0.20181913
 -1.22953591 -0.5374053  -0.88806909 -1.19914374  0.        ]",-0.227726387548
37,"[[ -4.22725522e+01   1.11601784e+00   6.91956304e-02   2.43058726e-02]
 [ -1.03056738e+02  -4.20390768e+00   0.00000000e+00   0.00000000e+00]]",[-3.41640472  2.45706726],[-0.91604054 -0.70502496],[-3.06050897  2.11745691],-0.118336,"[-0.32048625  0.25964553  1.47090152  1.0197538   0.60991113  0.20181908
 -1.25779153 -0.93301486 -1.2461855   0.72098772  0.        ]",-0.216920142616
38,"[[ -4.43529177e+01   1.07209234e+00   6.91956304e-02   2.43058726e-02]
 [ -1.04973978e+02  -2.02076730e-01   0.00000000e+00   0.00000000e+00]]",[-1.64688254  0.01727611],[-0.91604054 -0.70502496],[-1.85721242  0.38091844],-1.15648,"[ 1.15836515  0.33619745 -0.50845664  0.99453989  0.60991092  0.20181902
 -1.28552328 -0.10264783  0.50510572  0.08636094  0.        ]",-0.108549207333
39,"[[ -4.64712582e+01   1.06835699e+00   6.91956304e-02   2.43058726e-02]
 [ -1.06853815e+02  -1.71800544e-01   0.00000000e+00   0.00000000e+00]]",[-2.58534817 -0.02862296],[-0.91604054 -0.70502496],[-2.25695395 -0.37188742],-0.926829,"[-1.22661585  0.34262575 -0.86711924  0.9922968   0.6099107   0.20181897
 -1.31271397 -0.0963656  -0.9178895  -1.23055521  0.        ]",-0.234583685895
40,"[[ -4.86268215e+01   1.06338334e+00   6.91956304e-02   2.43058726e-02]
 [ -1.08696356e+02  -3.25287423e-01   0.00000000e+00   0.00000000e+00]]",[-2.47725971  1.59258629],[-0.91604054 -0.70502496],[-2.97386456  1.04957008],-0.43969,"[-0.22284109  0.35116465  1.48163693  0.98928652  0.60991049  0.20181891
 -1.33936512 -0.12821361 -1.17460116  0.80722965  0.        ]",-0.213911752241
41,"[[ -5.08188912e+01   1.09621998e+00   6.91956304e-02   2.43058726e-02]
 [ -1.10505140e+02   3.59548974e+00   0.00000000e+00   0.00000000e+00]]",[-1.41312549 -1.2330229 ],[-0.91604054 -0.70502496],[-1.72039521 -0.83874393],-1.1917,"[ 1.04597414  0.29436291 -0.74757406  1.00865327  0.60991027  0.20181886
 -1.36552793  0.68533535  0.51709486 -0.11033085  0.        ]",-0.111878087466
42,"[[ -5.30467669e+01   1.12721104e+00   6.91956304e-02   2.43058726e-02]
 [ -1.12275956e+02  -4.83175435e-01   0.00000000e+00   0.00000000e+00]]",[-2.61517249 -0.83022639],[-0.91604054 -0.70502496],[-2.49217296 -0.53076446],-0.85065,"[-1.42179619  0.23986613 -0.49436182  1.02583138  0.60991006  0.20181881
 -1.39114149 -0.16097522 -1.15327322 -1.07186097  0.        ]",-0.241204216707
43,"[[ -5.53096762e+01   1.08416706e+00   6.91956304e-02   2.43058726e-02]
 [ -1.14008699e+02  -3.81021133e+00   0.00000000e+00   0.00000000e+00]]",[-2.69662533  2.14718763],[-0.91604054 -0.70502496],[-3.00064969  2.27156448],-0.149121,"[ 0.32079615  0.31532776  1.40518479  1.0016816   0.60990984  0.20181875
 -1.41620428 -0.85132484 -0.79710304  0.98952974  0.        ]",-0.187515542292
44,"[[ -5.76069084e+01   1.04795288e+00   6.91956304e-02   2.43058726e-02]
 [ -1.15709451e+02   1.75432109e-01   0.00000000e+00   0.00000000e+00]]",[-1.33057587 -0.13188461],[-0.91604054 -0.70502496],[-1.67242491 -0.4304243 ],-1.0215,"[ 0.54823959  0.37750513 -1.25377635  0.97977502  0.60990963  0.2018187
 -1.44080427 -0.02431568  0.39727487 -0.70698071  0.        ]",-0.144038776046
45,"[[ -5.99378270e+01   1.04568261e+00   6.91956304e-02   2.43058726e-02]
 [ -1.17376766e+02  -4.00774512e-01   0.00000000e+00   0.00000000e+00]]",[-3.60960384  0.27674945],[-0.91604054 -0.70502496],[-2.97420549  0.23341835],-0.816777,"[-1.46837899  0.38136099  0.38019007  0.97835359  0.60990942  0.20181864
 -1.46492055 -0.14387683 -1.57390831 -0.48764061  0.        ]",-0.255321429888
46,"[[ -6.23017652e+01   1.04822314e+00   6.91956304e-02   2.43058726e-02]
 [ -1.19011765e+02   6.51063375e-01   0.00000000e+00   0.00000000e+00]]",[-1.85002242  1.50530667],[-0.91604054 -0.70502496],[-2.49070978  0.86006582],-0.694615,"[ 1.06258456  0.37704555  0.76150414  0.97994282  0.6099092   0.20181859
 -1.48856932  0.07437649 -0.03861421  0.89737059  0.        ]",-0.137218519809
47,"[[ -6.46981048e+01   1.10030563e+00   6.91956304e-02   2.43058726e-02]
 [ -1.20617449e+02   4.54370028e+00   0.00000000e+00   0.00000000e+00]]",[-2.38180574 -1.41608506],[-0.91604054 -0.70502496],[-1.75930786 -1.54709542],-1.10099,"[-0.5313776   0.28722596 -1.37842406  1.01097645  0.60990899  0.20181854
 -1.51179401  0.88208727 -0.24763736 -1.24623543  0.        ]",-0.197148916453
48,"[[ -6.71262299e+01   1.14997812e+00   6.91956304e-02   2.43058726e-02]
 [ -1.22189214e+02   4.36752493e-01   0.00000000e+00   0.00000000e+00]]",[-3.17566605 -0.39416049],[-0.91604054 -0.70502496],[-3.02815819  0.15900785],-0.544225,"[-0.68991045  0.19931214  1.35900147  1.03775783  0.60990877  0.20181848
 -1.53452801  0.02990713 -1.43682455  0.45339039  0.        ]",-0.229889438114
49,"[[ -6.95854546e+01   1.14237376e+00   6.91956304e-02   2.43058726e-02]
 [ -1.23727860e+02  -1.19197827e+00   0.00000000e+00   0.00000000e+00]]",[-1.56472198  0.65374126],[-0.91604054 -0.70502496],[-1.85028255 -0.04954422],-1.032,"[ 1.10211437  0.21290441 -0.64172054  1.03383827  0.60990856  0.20181843
 -1.5567829  -0.30804994  0.49316954  0.01147582  0.        ]",-0.106034506679
