timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
29,"[[  2.66789544e+01  -1.46544837e+00  -1.15479863e-01  -1.76002403e-03]
 [  8.29851157e+01  -1.53167977e+00   0.00000000e+00   0.00000000e+00]]",-1.30406,"[-0.09728733 -0.36925189  1.4828436  -1.35263737 -0.99020558 -0.00951192
  1.44321767 -0.37726087  1.21228833  0.72535276  0.        ]",[ 1.3186425   0.52559268],[ 1.72194303  0.85920124],[-0.90564388 -0.64539826],-0.253033348309
30,"[[  2.83618836e+01  -1.46134452e+00  -1.15479863e-01  -1.76002403e-03]
 [  8.52996677e+01   1.93080648e+00   0.00000000e+00   0.00000000e+00]]",-0.560197,"[-1.50738444 -0.36140537 -0.10836753 -1.352084   -0.99020503 -0.00951192
  1.47695992  0.3322011  -0.16936152  0.66235608  0.        ]",[ 1.0457598  -0.56271535],[ 0.06388633 -0.97483136],[-0.90564388 -0.64539826],-0.101049058369
31,"[[  3.00534821e+01  -1.46152636e+00  -1.15479863e-01  -1.76002403e-03]
 [  8.38654298e+01  -1.93627909e+00   0.00000000e+00   0.00000000e+00]]",-0.86724,"[ 0.15450302 -0.36175285 -1.41240459 -1.35210786 -0.99020449 -0.00951192
  1.4560491  -0.46016325  0.05178407 -0.83799299  0.        ]",[ 1.22341847  0.47521558],[ 1.03905579  1.26965384],[-0.90564388 -0.64539826],-0.134222755046
32,"[[  3.17538432e+01  -1.45983418e+00  -1.15479863e-01  -1.76002403e-03]
 [  8.61625341e+01   2.09235477e+00   0.00000000e+00   0.00000000e+00]]",-1.04973,"[ 1.17206523 -0.3585183   0.50485372 -1.35187332 -0.99020394 -0.00951191
  1.48953694  0.36530251  1.3898592  -0.40836026  0.        ]",[ 1.65706909  0.02506749],[ 1.38938482  0.33137028],[-0.90564388 -0.64539826],-0.26543649384
33,"[[  3.34996719e+01  -1.40491681e+00  -1.15479863e-01  -1.76002403e-03]
 [  8.84126585e+01   3.39527864e+00   0.00000000e+00   0.00000000e+00]]",-0.756683,"[-0.80917987 -0.25393279  1.29491257 -1.34235998 -0.9902034  -0.00951191
  1.52233978  0.63227104  0.76470299  1.03248401  0.        ]",[ 1.19766414 -1.19965422],[ 0.56582018 -0.90362765],[-0.90564388 -0.64539826],-0.219227109875
34,"[[  3.52728297e+01  -1.37325047e+00  -1.15479863e-01  -1.76002403e-03]
 [  8.89019568e+01  -2.16578002e-01   0.00000000e+00   0.00000000e+00]]",-0.609486,"[-1.17407181 -0.19404194 -0.94033936 -1.33517457 -0.99020286 -0.00951191
  1.52947177 -0.10779758 -0.41449957  0.03028446  0.        ]",[ 1.01801121 -0.11842316],[ 1.65839932  0.28641445],[-0.90564388 -0.64539826],-0.0471734193505
35,"[[  3.70729203e+01  -1.36582260e+00  -1.15479863e-01  -1.76002403e-03]
 [  9.10996326e+01   9.55732886e-01   0.00000000e+00   0.00000000e+00]]",-0.869015,"[ 0.98808378 -0.18004609 -0.83819118 -1.33330931 -0.99020231 -0.00951191
  1.56150986  0.1324087   0.76178694 -1.011804    0.        ]",[ 1.57261753 -0.11487213],[ 1.20764027 -0.22211072],[-0.90564388 -0.64539826],-0.218363548713
36,"[[  3.89165286e+01  -1.35536794e+00  -1.15479863e-01  -1.76002403e-03]
 [  9.32541319e+01   9.28789800e-02   0.00000000e+00   0.00000000e+00]]",-1.19348,"[ 0.34682979 -0.16038384  1.39284319 -1.33056951 -0.99020177 -0.0095119
  1.59291841 -0.04438997  1.39865603  0.52980601  0.        ]",[ 1.50466681 -0.21389756],[ 1.8341758 -0.3912288],[-0.90564388 -0.64539826],-0.271248703775
37,"[[  4.08028091e+01  -1.36870096e+00  -1.15479863e-01  -1.76002403e-03]
 [  9.53670846e+01  -1.42083148e+00   0.00000000e+00   0.00000000e+00]]",-0.534994,"[-1.51168319 -0.18546697  0.07506613 -1.33403771 -0.99020122 -0.0095119
  1.62372116 -0.35454906 -0.15019605  0.7478403   0.        ]",[ 1.02287543 -0.26246631],[ 1.3375961   0.41723313],[-0.90564388 -0.64539826],-0.114095847926
38,"[[  4.27309259e+01  -1.37987048e+00  -1.15479863e-01  -1.76002403e-03]
 [  9.74374679e+01   2.98451966e-01   0.00000000e+00   0.00000000e+00]]",-0.754825,"[ 0.30255581 -0.20653296 -1.37002089 -1.33677469 -0.99020068 -0.0095119
  1.65390321 -0.00226788  0.16568698 -0.94488277  0.        ]",[ 1.34675598 -0.11932391],[ 1.28928793 -0.20925682],[-0.90564388 -0.64539826],-0.155480262413
39,"[[  4.47000376e+01  -1.38186749e+00  -1.15479863e-01  -1.76002403e-03]
 [  9.94670578e+01  -4.95217386e-01   0.00000000e+00   0.00000000e+00]]",-1.30549,"[ 0.90938141 -0.21030419  0.98224771 -1.337247   -0.99020013 -0.0095119
  1.68349045 -0.16489073  1.50757188  0.00621581  0.        ]",[ 1.69193089  0.23240538],[ 1.29925537  1.3244358 ],[-0.90564388 -0.64539826],-0.277429669378
40,"[[  4.67093209e+01  -1.35152202e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.01454054e+02   3.51663494e+00   0.00000000e+00   0.00000000e+00]]",-0.561505,"[-1.39565383 -0.15316169  0.60917363 -1.32952414 -0.99019959 -0.00951189
  1.71245663  0.65713802  0.13253108  0.98054849  0.        ]",[ 1.16775572 -1.42724264],[ 0.78954153 -0.58834088],[-0.90564388 -0.64539826],-0.156642090324
41,"[[  4.87495906e+01  -1.30482590e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.02569556e+02   1.16090146e+00   0.00000000e+00   0.00000000e+00]]",-0.663614,"[-0.05543367 -0.06600065 -1.44185348 -1.31543938 -0.99019904 -0.00951189
  1.7287174   0.17444783 -0.03758478 -0.85323704  0.        ]",[ 1.31647158 -0.47834605],[ 0.4794705  -0.94620946],[-0.90564388 -0.64539826],-0.133814913517
42,"[[  5.07996659e+01  -1.31898829e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.02438931e+02  -2.56471462e+00   0.00000000e+00   0.00000000e+00]]",-1.20073,"[ 1.05773502 -0.09232781  0.76482517 -1.31999035 -0.9901985  -0.00951189
  1.72681115 -0.58893144  1.51910993 -0.1545501   0.        ]",[ 1.7675519   0.61324763],[ 2.03290569  0.41353901],[-0.90564388 -0.64539826],-0.280499161695
43,"[[  5.28678254e+01  -1.35289941e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.04370350e+02  -8.31824625e-01   0.00000000e+00   0.00000000e+00]]",-0.580192,"[-1.31664149 -0.15574743  0.77119762 -1.32989611 -0.99019795 -0.00951189
  1.7549669  -0.2338618   0.24576514  1.02938556  0.        ]",[ 1.11477768 -0.5736596 ],[ 1.0018673  -1.33396496],[-0.90564388 -0.64539826],-0.17014370776
44,"[[  5.49742442e+01  -1.40863338e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.06265805e+02  -4.72820883e+00   0.00000000e+00   0.00000000e+00]]",-0.765093,"[-0.13625297 -0.26098374 -1.44404937 -1.34311059 -0.99019741 -0.00951188
  1.78259826 -1.03223147 -0.0973294  -0.74182676  0.        ]",[ 1.1794132   0.76464647],[ 1.47345484  1.21469132],[-0.90564388 -0.64539826],-0.115788691401
45,"[[  5.71181910e+01  -1.46204228e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.08122102e+02  -6.26001577e-01   0.00000000e+00   0.00000000e+00]]",-1.09544,"[ 1.03214213 -0.36273887  0.80887024 -1.35216383 -0.99019686 -0.00951188
  1.80965866 -0.19168796  1.45594197 -0.18640323  0.        ]",[ 1.70183706  0.57335508],[ 1.71913501  0.16047828],[-0.90564388 -0.64539826],-0.270380045473
46,"[[  5.92988759e+01  -1.46755493e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.09940217e+02   7.27019856e-02   0.00000000e+00   0.00000000e+00]]",-0.527443,"[-1.40821305 -0.37328036  0.57795808 -1.35289502 -0.99019632 -0.00951188
  1.83616229 -0.04852335  0.18585319  0.9508664   0.        ]",[ 1.13714862 -0.38761687],[ 0.95777231 -0.54976382],[-0.90564388 -0.64539826],-0.155183199502
47,"[[  6.15138933e+01  -1.48743138e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.11556485e+02  -2.05298363e+00   0.00000000e+00   0.00000000e+00]]",-0.684622,"[ 0.21432517 -0.41133685 -1.3975241  -1.3552189  -0.99019577 -0.00951188
  1.85972317 -0.48407702  0.08130671 -0.84394298  0.        ]",[ 1.30547893  0.56302816],[ 1.32519492 -0.46620072],[-0.90564388 -0.64539826],-0.136368587093
48,"[[  6.37626106e+01  -1.54606217e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.13309697e+02  -3.80393731e+00   0.00000000e+00   0.00000000e+00]]",-1.34019,"[ 0.69378592 -0.52390612  1.19358442 -1.35919394 -0.99019523 -0.00951187
  1.88528042 -0.84284781  1.43411356  0.12781185  0.        ]",[ 1.60064268  1.57808125],[ 1.92839636  1.31291589],[-0.90564388 -0.64539826],-0.265671966597
49,"[[  6.60460325e+01  -1.58109661e+00  -1.15479863e-01  -1.76002403e-03]
 [  1.15026121e+02   2.87148373e-01   0.00000000e+00   0.00000000e+00]]",-0.505735,"[-1.50903657 -0.59127389 -0.08653715 -1.35951029 -0.99019468 -0.00951187
  1.91030125 -0.00458246 -0.08309838  0.68444377  0.        ]",[ 1.1206466  0.0408597],[ 1.00755337  0.7029128 ],[-0.90564388 -0.64539826],-0.104674317596
