timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
11,"[[ -4.34324835e+00   1.53781956e+00   1.74862010e-01  -3.18953589e-02]
 [ -3.90033824e+01  -6.33110482e+00   0.00000000e+00   0.00000000e+00]]",-0.800531,"[-0.64319758 -0.34735513  1.38626384  1.16867832  1.52735719 -0.27235703
 -0.3504219  -1.27683891 -2.02791375  0.59428979  0.        ]",[-2.51253724  0.86295867],[-2.40593641 -0.01712874],[-0.67241555 -0.40816039],-0.327090961981
12,"[[ -5.15525547e+00   1.41171099e+00   1.74862010e-01  -3.18953589e-02]
 [ -4.21866769e+01  -6.28008272e+00   0.00000000e+00   0.00000000e+00]]",-0.403785,"[ 0.44552776 -0.14022908  1.34348413  1.15250018  1.52735473 -0.27235689
 -0.40057337 -1.26725208 -1.47663005  1.22652472  0.        ]",[-2.53377676  1.53514719],[-2.48056449  1.36164215],[-0.67241555 -0.40816039],-0.289202409852
13,"[[ -6.03030805e+00   1.32701161e+00   1.74862010e-01  -3.18953589e-02]
 [ -4.53084382e+01  -2.20360499e+00   0.00000000e+00   0.00000000e+00]]",-0.499955,"[ 1.18987461 -0.00324731  0.38341529  1.12981924  1.52735227 -0.27235675
 -0.44975539 -0.50142711 -0.6169771   1.11004866  0.        ]",[-2.3452177   1.01803708],[-2.85648764  0.17292933],[-0.67241555 -0.40816039],-0.184680846016
14,"[[ -6.96717953e+00   1.29016403e+00   1.74862010e-01  -3.18953589e-02]
 [ -4.83685524e+01  -1.48373664e+00   0.00000000e+00   0.00000000e+00]]",-0.132873,"[ 0.92347803  0.0555103  -0.91279552  1.11703199  1.52734981 -0.27235661
 -0.49796616 -0.36618929 -0.1855288   0.21432756  0.        ]",[-2.0668509   0.47531438],[-2.33951205  0.56001039],[-0.67241555 -0.40816039],-0.0321388723589
15,"[[ -7.96465380e+00   1.28293737e+00   1.74862010e-01  -3.18953589e-02]
 [ -5.13690342e+01   7.53407570e-01   0.00000000e+00   0.00000000e+00]]",-0.0301626,"[-0.2978736   0.06696367 -1.44473043  1.11431773  1.52734735 -0.27235647
 -0.54523742  0.05409057 -0.64979528 -0.72120262  0.        ]",[-2.10200691 -0.15259567],[-2.15592415 -0.26770914],[-0.67241555 -0.40816039],-0.1388675939
16,"[[ -9.02153902e+00   1.28711283e+00   1.74862010e-01  -3.18953589e-02]
 [ -5.43096167e+01  -3.32465020e-01   0.00000000e+00   0.00000000e+00]]",-0.668121,"[-1.41418791  0.06034897 -0.56085981  1.11589227  1.52734489 -0.27235633
 -0.59156496 -0.14990632 -1.6624201  -0.7633695   0.        ]",[-2.41165709 -0.11053872],[-2.87532721  0.49714955],[-0.67241555 -0.40816039],-0.279212891788
17,"[[ -1.01366591e+01   1.30015938e+00   1.74862010e-01  -3.18953589e-02]
 [ -5.71929448e+01   1.63034104e+00   0.00000000e+00   0.00000000e+00]]",-1.34582,"[-1.18983258  0.03962951  0.9757209   1.1206701   1.52734243 -0.27235619
 -0.63699044  0.21883541 -2.19128211  0.24605394  0.        ]",[-2.67154431 -0.3862316 ],[-2.36869945 -0.78815981],[-0.67241555 -0.40816039],-0.343992433518
18,"[[ -1.13088629e+01   1.30099510e+00   1.74862010e-01  -3.18953589e-02]
 [ -6.00177709e+01  -1.53645052e+00   0.00000000e+00   0.00000000e+00]]",-0.56012,"[ 0.27954287  0.03829966  1.41372283  1.12096753  1.52733996 -0.27235604
 -0.6814942  -0.37609279 -1.55558347  1.24673042  0.        ]",[-2.72905707  0.74034202],[-2.5328785   1.17628054],[-0.67241555 -0.40816039],-0.301372910216
19,"[[ -1.25370152e+01   1.31015002e+00   1.74862010e-01  -3.18953589e-02]
 [ -6.27885617e+01   2.43844620e+00   0.00000000e+00   0.00000000e+00]]",-0.655736,"[ 1.23314658  0.02371217  0.058895    1.12417888  1.5273375  -0.2723559
 -0.72514661  0.37065018 -0.44128782  0.94476914  0.        ]",[-2.39432621 -0.16982454],[-1.56489782 -0.56566913],[-0.67241555 -0.40816039],-0.150350368777
20,"[[ -1.38200288e+01   1.33579688e+00   1.74862010e-01  -3.18953589e-02]
 [ -6.55035722e+01   1.33651331e-01   0.00000000e+00   0.00000000e+00]]",0.0179021,"[ 0.28458932 -0.01733962 -1.38044034  1.13259936  1.52733504 -0.27235576
 -0.76792018 -0.0623398  -0.34767223 -0.35051526  0.        ]",[-2.10483193 -0.37839121],[-1.73537905 -1.40171316],[-0.67241555 -0.40816039],-0.0639135370156
21,"[[ -1.51567845e+01   1.29853536e+00   1.74862010e-01  -3.18953589e-02]
 [ -6.81627329e+01  -3.84675777e+00   0.00000000e+00   0.00000000e+00]]",-0.420591,"[-1.32055223  0.04221281 -0.7537922   1.12008223  1.52733258 -0.27235562
 -0.8098138  -0.81011858 -1.51904028 -0.82723     0.        ]",[-2.41384864  0.31933534],[-2.14460153 -0.11782861],[-0.67241555 -0.40816039],-0.262152538705
22,"[[ -1.65461861e+01   1.21749141e+00   1.74862010e-01  -3.18953589e-02]
 [ -7.07686910e+01  -4.25642991e+00   0.00000000e+00   0.00000000e+00]]",-0.636035,"[-1.06797422  0.16950068  1.1082627   1.08670523  1.52733012 -0.27235548
 -0.85086917 -0.88708087 -2.20227765  0.43992074  0.        ]",[-2.7580564   0.96697748],[-3.0224312   1.36971803],[-0.67241555 -0.40816039],-0.350107732025
23,"[[ -1.79872062e+01   1.17273506e+00   1.74862010e-01  -3.18953589e-02]
 [ -7.33252011e+01  -2.32799445e-01   0.00000000e+00   0.00000000e+00]]",-0.278601,"[ 0.7518987   0.23824017  1.13165237  1.06472209  1.52732766 -0.27235534
 -0.89114545 -0.13118139 -1.09582707  1.36963163  0.        ]",[-2.77394581  0.90670234],[-2.92504077  0.64128179],[-0.67241555 -0.40816039],-0.26040712889
24,"[[ -1.94788660e+01   1.19338777e+00   1.74862010e-01  -3.18953589e-02]
 [ -7.58326797e+01   2.28937660e+00   0.00000000e+00   0.00000000e+00]]",-0.103475,"[ 0.96951856  0.20667132 -0.84915622  1.07517442  1.5273252  -0.2723552
 -0.93064919  0.3426473  -0.15023288  0.21743218  0.        ]",[-2.2655654  -0.19359002],[-1.97372804 -0.69427251],[-0.67241555 -0.40816039],-0.0318650295555
25,"[[ -2.10201689e+01   1.21090627e+00   1.74862010e-01  -3.18953589e-02]
 [ -7.82891512e+01  -5.28424859e-01   0.00000000e+00   0.00000000e+00]]",-0.182896,"[-0.92412501  0.17968932 -1.19720552  1.08362441  1.52732274 -0.27235505
 -0.96934926 -0.18671941 -1.15053794 -0.92317512  0.        ]",[-2.36446977 -0.04876906],[-2.43326531  0.83584533],[-0.67241555 -0.40816039],-0.21931091639
26,"[[ -2.26101245e+01   1.23340027e+00   1.74862010e-01  -3.18953589e-02]
 [ -8.06987374e+01   2.76654246e+00   0.00000000e+00   0.00000000e+00]]",-1.15083,"[-1.2689178   0.14478353  0.86836263  1.09391044  1.52732027 -0.27235491
 -1.00731059  0.43229029 -2.21584347  0.18210193  0.        ]",[-2.80081034 -0.6430521 ],[-3.04193111 -1.35979872],[-0.67241555 -0.40816039],-0.347204634724
27,"[[ -2.42477814e+01   1.24818592e+00   1.74862010e-01  -3.18953589e-02]
 [ -8.30586486e+01  -1.27480274e+00   0.00000000e+00   0.00000000e+00]]",-0.215503,"[ 0.72799029  0.12168768  1.15298339  1.10032335  1.52731781 -0.27235477
 -1.04448923 -0.32693827 -1.16242989  1.34421905  0.        ]",[-2.79851031  0.78740835],[-2.65570881  0.54534533],[-0.67241555 -0.40816039],-0.264395844479
28,"[[ -2.59321699e+01   1.24432476e+00   1.74862010e-01  -3.18953589e-02]
 [ -8.53727459e+01   8.81237531e-01   0.00000000e+00   0.00000000e+00]]",-0.0605397,"[ 0.8159818   0.12773015 -1.03779484  1.09867392  1.52731535 -0.27235463
 -1.08094602  0.07810713 -0.17894785  0.05678899  0.        ]",[-2.24920392 -0.29414433],[-1.60256248 -0.07809706],[-0.67241555 -0.40816039],-0.00954815009295
29,"[[ -2.76623842e+01   1.25837125e+00   1.74862010e-01  -3.18953589e-02]
 [ -8.76410883e+01   5.24301551e-01   0.00000000e+00   0.00000000e+00]]",-0.465214,"[-1.2745132   0.10571076 -0.82840199  1.10457807  1.52731289 -0.27235449
 -1.11668186  0.01105116 -1.48605698 -0.85651712  0.        ]",[-2.51661468 -0.48581839],[-1.78863655 -0.18492131],[-0.67241555 -0.40816039],-0.259540420972
30,"[[ -2.94375107e+01   1.26108848e+00   1.74862010e-01  -3.18953589e-02]
 [ -8.98640613e+01  -2.50277541e-01   0.00000000e+00   0.00000000e+00]]",-0.58578,"[-0.69231358  0.10143947  1.36485031  1.10569027  1.52731043 -0.27235435
 -1.15170284 -0.13446555 -2.08288817  0.75340972  0.        ]",[-2.89339256  0.05156015],[-2.85308521  1.26794681],[-0.67241555 -0.40816039],-0.343102152151
31,"[[ -3.12566726e+01   1.29552528e+00   1.74862010e-01  -3.18953589e-02]
 [ -9.20453636e+01   3.68051488e+00   0.00000000e+00   0.00000000e+00]]",-0.453331,"[ 1.21628917  0.04699663  0.24879736  1.11898114  1.52730797 -0.2723542
 -1.18606721  0.60399512 -0.52329366  1.04464498  0.        ]",[-2.6023066  -0.63007528],[-2.43097037 -0.39491416],[-0.67241555 -0.40816039],-0.169329153142
32,"[[ -3.31190308e+01   1.35235812e+00   1.74862010e-01  -3.18953589e-02]
 [ -9.41831506e+01   2.00796855e+00   0.00000000e+00   0.00000000e+00]]",-0.0622514,"[-0.32749178 -0.04398619 -1.4408768   1.13756881  1.52730551 -0.27235406
 -1.21974593  0.28978079 -0.65111155 -0.68714006  0.        ]",[-2.26435781 -1.14509165],[-2.04173403 -0.92440212],[-0.67241555 -0.40816039],-0.134954798423
33,"[[ -3.50236985e+01   1.35501597e+00   1.74862010e-01  -3.18953589e-02]
 [ -9.62761425e+01  -1.73001469e+00   0.00000000e+00   0.00000000e+00]]",-0.640253,"[-1.3776304  -0.04827167  0.67626403  1.13833399  1.52730305 -0.27235392
 -1.25271881 -0.41245835 -2.14001429 -0.04959472  0.        ]",[-2.7724402  -0.32406324],[-2.52853288 -0.46925655],[-0.67241555 -0.40816039],-0.333634002465
34,"[[ -3.69697888e+01   1.30172342e+00   1.74862010e-01  -3.18953589e-02]
 [ -9.83257845e+01  -3.59322377e+00   0.00000000e+00   0.00000000e+00]]",0.103043,"[ 0.88289089  0.03713939  0.99497754  1.12120799  1.52730059 -0.27235378
 -1.28500863 -0.76249125 -1.03660312  1.30946543  0.        ]",[-2.78669691  0.98075384],[-2.89203387  0.21019218],[-0.67241555 -0.40816039],-0.247166934234
35,"[[ -3.89564626e+01   1.23851985e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.00335018e+02  -2.73014959e+00   0.00000000e+00   0.00000000e+00]]",0.165982,"[ 0.27974995  0.13679983 -1.38212205  1.09615183  1.52729812 -0.27235364
 -1.31666172 -0.6003486  -0.34765138 -0.42462272  0.        ]",[-2.23710895  0.05752243],[-2.22866159  0.26701601],[-0.67241555 -0.40816039],-0.0736454606965
36,"[[ -4.09829302e+01   1.19465527e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.02305329e+02  -1.66003218e+00   0.00000000e+00   0.00000000e+00]]",-0.457376,"[-1.5108831   0.20472539  0.22405958  1.07578449  1.52729566 -0.2723535
 -1.34770149 -0.39930968 -2.10905802 -0.32005271  0.        ]",[-2.78943276 -0.02722293],[-3.46739101  0.69345677],[-0.67241555 -0.40816039],-0.332060141231
37,"[[ -4.30484306e+01   1.18891132e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.04238649e+02   1.07626321e+00   0.00000000e+00   0.00000000e+00]]",-0.251342,"[ 0.67476451  0.21353635  1.19712042  1.07293821  1.5272932  -0.27235336
 -1.37815838  0.11474738 -1.17969806  1.36806557  0.        ]",[-2.92816401  0.32020566],[-2.17207488  0.83314774],[-0.67241555 -0.40816039],-0.269016196288
38,"[[ -4.51522392e+01   1.24288078e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.06136361e+02   4.30947689e+00   0.00000000e+00   0.00000000e+00]]",0.0499918,"[ 0.39266753  0.12998766 -1.33723093  1.09804074  1.52729074 -0.27235321
 -1.40805417  0.72215835 -0.30028455 -0.33777568  0.        ]",[-2.30171347 -1.21310401],[-2.66087246 -0.48930927],[-0.67241555 -0.40816039],-0.0583420463082
39,"[[ -4.72936261e+01   1.30830654e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.07995867e+02   2.23955550e+00   0.00000000e+00   0.00000000e+00]]",-0.660682,"[-1.50498826  0.02665069  0.2639938   1.12351702  1.52728828 -0.27235307
 -1.43734791  0.33328985 -2.05607777 -0.33074433  0.        ]",[-2.80588508 -1.16347528],[-3.64766245 -2.15077307],[-0.67241555 -0.40816039],-0.323561953856
40,"[[ -4.94718066e+01   1.31243277e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.09815500e+02  -1.81371416e+00   0.00000000e+00   0.00000000e+00]]",-0.140066,"[ 0.82165696  0.02006735  1.06341227  1.12493815  1.52728582 -0.27235293
 -1.46601335 -0.42818269 -1.10657844  1.31418988  0.        ]",[-2.87447071  0.46888983],[-1.75522199  0.89324177],[-0.67241555 -0.40816039],-0.254948893447
41,"[[ -5.16860219e+01   1.31149784e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.11600629e+02   1.70820569e+00   0.00000000e+00   0.00000000e+00]]",0.0857104,"[ 0.06093404  0.02155964 -1.43716244  1.12461657  1.52728336 -0.27235279
 -1.49413507  0.23346752 -0.44638697 -0.51481342  0.        ]",[-2.30740237 -1.15911698],[-2.25263339 -1.43591748],[-0.67241555 -0.40816039],-0.0937436832988
42,"[[ -5.39355773e+01   1.30506924e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.13348447e+02  -2.33784386e+00   0.00000000e+00   0.00000000e+00]]",-0.364807,"[-1.33662527  0.03181061  0.75673801  1.12238199  1.5272809  -0.27235265
 -1.52166885 -0.52664918 -2.1768515   0.04148516  0.        ]",[-2.8802681  -0.13021633],[-3.20332039 -0.23960507],[-0.67241555 -0.40816039],-0.339722631624
43,"[[ -5.62197200e+01   1.24872001e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.15059964e+02  -3.29400932e+00   0.00000000e+00   0.00000000e+00]]",0.259015,"[ 1.15979155  0.12085097  0.49047727  1.1005307   1.52727844 -0.27235251
 -1.5486306  -0.70628015 -0.62853846  1.15820764  0.        ]",[-2.69994187  0.83340991],[-2.62498299  1.64057142],[-0.67241555 -0.40816039],-0.192101379883
44,"[[ -5.85377717e+01   1.22267767e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.16740241e+02   6.76360328e-01   0.00000000e+00   0.00000000e+00]]",-0.00276905,"[-0.70581483  0.16145815 -1.32701754  1.08906461  1.52727598 -0.27235237
 -1.57510006  0.03961957 -0.9592614  -0.89037102  0.        ]",[-2.4588542  -0.76474273],[-2.29369024 -0.91263309],[-0.67241555 -0.40816039],-0.192344664563
45,"[[ -6.08890898e+01   1.19925577e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.18385492e+02  -3.00645875e+00   0.00000000e+00   0.00000000e+00]]",-0.265403,"[-0.64682825  0.19765386  1.38475629  1.07802301  1.52727351 -0.27235222
 -1.60101757 -0.65225892 -2.06627431  0.83311     0.        ]",[-3.03057313  0.61346215],[-2.55741662  0.65548029],[-0.67241555 -0.40816039],-0.34467532181
46,"[[ -6.32729866e+01   1.16519939e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.19999235e+02  -4.07963649e-01   0.00000000e+00   0.00000000e+00]]",0.194816,"[ 1.10170464  0.24969189 -0.61165385  1.06074953  1.52727105 -0.27235208
 -1.62643855 -0.16408809 -0.15602683  0.41714626  0.        ]",[-2.47204709  0.01653737],[-2.51135073  0.12818819],[-0.67241555 -0.40816039],-0.0621002468877
47,"[[ -6.56888506e+01   1.16163803e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.21581962e+02   5.00590860e-02   0.00000000e+00   0.00000000e+00]]",-0.255732,"[-1.46932746  0.25509092 -0.39682107  1.05885948  1.52726859 -0.27235194
 -1.65137077 -0.07804078 -1.84661126 -0.68916     0.        ]",[-2.78872204 -0.467336  ],[-3.24721932  0.33860805],[-0.67241555 -0.40816039],-0.303377222306
48,"[[ -6.81360641e+01   1.17549013e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.23134435e+02   1.33056703e+00   0.00000000e+00   0.00000000e+00]]",0.00467259,"[ 0.62393151  0.23404428  1.23532669  1.06611786  1.52726613 -0.2723518
 -1.67582621  0.16252419 -1.21932605  1.37285833  0.        ]",[-3.0239284   0.14772138],[-2.52296231 -0.24750115],[-0.67241555 -0.40816039],-0.273871856752
49,"[[ -7.06140180e+01   1.19139316e+00   1.74862010e-01  -3.18953589e-02]
 [ -1.24655714e+02   2.62970581e-01   0.00000000e+00   0.00000000e+00]]",0.301148,"[-0.04656174  0.20973132 -1.44993135  1.07415867  1.52726367 -0.27235166
 -1.69979007 -0.03804192 -0.52000628 -0.66153073  0.        ]",[-2.38295698 -0.63078851],[-3.01214734 -0.37620143],[-0.67241555 -0.40816039],-0.11908422846
