timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
0,"[[ 0.03703182 -0.07608994  0.19048131 -0.00871272]
 [ 0.0016676  -0.00257388  0.          0.        ]]",[-0.78363161  1.36180788],[-0.53884405 -0.29202491],[-1.49284399  1.98531651],-0.269357,"[ 1.21138974  1.15513422  0.06811312 -0.51504703  1.66406895 -0.08156767
  0.29390606 -0.12071048 -0.04192756  0.06801262  0.        ]",-0.0209995566847
1,"[[ 0.00594665 -0.03640097  0.19048131 -0.00871272]
 [-3.09985147  3.95826668  0.          0.        ]]",[-2.16244949  1.65303111],[-0.53884405 -0.29202491],[-1.53956127  1.87069774],-0.225445,"[ 1.21230645  1.15819503  0.02219106 -0.45125316  1.66406322 -0.0815676
  0.23903308  0.53123771 -0.04132098  0.05335714  0.        ]",-0.0203575184547
2,"[[-0.09514085  0.08172113  0.19048131 -0.00871272]
 [-6.99592489  7.84099538  0.          0.        ]]",[-2.64596794  0.60384931],[-0.53884405 -0.29202491],[-1.62391531  1.42516255],-0.139526,"[ 1.20610249  1.15451983 -0.12697377 -0.26123738  1.66405749 -0.08156752
  0.17010267  1.17032731 -0.04381145 -0.00239335  0.        ]",-0.0191904102045
3,"[[ -2.73370774e-01   2.60987522e-01   1.90481314e-01  -8.71272062e-03]
 [ -1.08143750e+01   1.00781595e+01   0.00000000e+00   0.00000000e+00]]",[-1.98446459  0.07869483],[-0.53884405 -0.29202491],[-1.688627    0.93438047],-0.0112313,"[ 1.16120774  1.11260223 -0.38554328  0.02277159  1.66405177 -0.08156745
  0.1025456   1.53855677 -0.06364873 -0.12028843  0.        ]",-0.0252087623031
4,"[[ -5.27205967e-01   4.63687242e-01   1.90481314e-01  -8.71272062e-03]
 [ -1.45567435e+01   1.01913738e+01   0.00000000e+00   0.00000000e+00]]",[-1.18428682 -0.27388948],[-0.53884405 -0.29202491],[-1.74245083  0.67474395],0.170106,"[ 1.02540497  1.01411639 -0.73005688  0.32740403  1.66404604 -0.08156737
  0.03633459  1.5571868  -0.12498579 -0.31651731  0.        ]",-0.0489142360221
5,"[[ -8.55144758e-01   6.54616963e-01   1.90481314e-01  -8.71272062e-03]
 [ -1.82250005e+01   8.90578652e+00   0.00000000e+00   0.00000000e+00]]",[-2.67101967 -0.2156865 ],[-0.53884405 -0.29202491],[-1.77679861  0.55457675],0.249943,"[ 0.738926    0.87526033 -1.10176381  0.5875879   1.66404031 -0.0815673
 -0.02856523  1.34557796 -0.26370615 -0.58835723  0.        ]",-0.0902900510459
6,"[[ -1.25572617e+00   8.22396242e-01   1.90481314e-01  -8.71272062e-03]
 [ -2.18212419e+01   7.87544936e+00   0.00000000e+00   0.00000000e+00]]",[-2.11372996  0.53342081],[-0.53884405 -0.29202491],[-1.79752398  0.37204856],0.284862,"[ 0.26231409  0.72035956 -1.3915505   0.78710169  1.66403459 -0.08156722
 -0.09219092  1.17598385 -0.52288786 -0.88601716  0.        ]",-0.145357392441
7,"[[ -1.72753340e+00   9.99525738e-01   1.90481314e-01  -8.71272062e-03]
 [ -2.53478567e+01   9.83082210e+00   0.00000000e+00   0.00000000e+00]]",[-1.84627085 -0.11873134],[-0.53884405 -0.29202491],[-1.87058818 -0.22136146],0.125546,"[-0.37914885  0.52845255 -1.44617295  0.96168123  1.66402886 -0.08156715
 -0.15458475  1.49782996 -0.91433253 -1.09424072  0.        ]",-0.204990697336
8,"[[ -2.26917241e+00   1.18945532e+00   1.90481314e-01  -8.71272062e-03]
 [ -2.88046329e+01   9.16416592e+00   0.00000000e+00   0.00000000e+00]]",[-2.2413799  -0.93633703],[-0.53884405 -0.29202491],[-1.93485653 -0.49792558],-0.318518,"[-1.04938064  0.297043   -1.11833621  1.10167055  1.66402313 -0.08156707
 -0.21574297  1.38809607 -1.3947108  -1.10524816  0.        ]",-0.261445525913
9,"[[ -2.87925651e+00   1.33369090e+00   1.90481314e-01  -8.71272062e-03]
 [ -3.21924705e+01   5.27217060e+00   0.00000000e+00   0.00000000e+00]]",[-1.73867005 -0.47226612],[-0.53884405 -0.29202491],[-1.99457979 -0.38069654],-0.972316,"[-1.4937569   0.10855578 -0.36980727  1.17227506  1.66401741 -0.081567
 -0.2756815   0.74748142 -1.88999639 -0.84963568  0.        ]",-0.311436056228
10,"[[ -3.55642708e+00   1.41928490e+00   1.90481314e-01  -8.71272062e-03]
 [ -3.55134925e+01   3.29363613e+00   0.00000000e+00   0.00000000e+00]]",[-1.86295785 -1.66644976],[-0.53884405 -0.29202491],[-2.05713344 -0.37862003],-1.3418,"[-1.42409234 -0.00672297  0.60898535  1.19887286  1.66401168 -0.08156692
 -0.33443788  0.42181856 -2.23530446 -0.28417694  0.        ]",-0.343821618132
11,"[[ -4.29934966e+00   1.44472438e+00   1.90481314e-01  -8.71272062e-03]
 [ -3.87677353e+01  -7.36440917e-01   0.00000000e+00   0.00000000e+00]]",[-1.5889552   0.51997837],[-0.53884405 -0.29202491],[-2.09540796  0.10562995],-1.15405,"[-0.71681569 -0.04131603  1.36684572  1.20453631  1.66400595 -0.08156685
 -0.39201275 -0.2415235  -2.20549437  0.48203011  0.        ]",-0.343165127578
12,"[[ -5.10671745e+00   1.45073738e+00   1.90481314e-01  -8.71272062e-03]
 [ -4.19585364e+01   1.33066204e+00   0.00000000e+00   0.00000000e+00]]",[-1.88140072 -0.39987518],[-0.53884405 -0.29202491],[-2.10797834 -0.0530479 ],-0.82161,"[ 0.36461043 -0.04950976  1.3777027   1.20572198  1.66400023 -0.08156677
 -0.44846515  0.09871754 -1.66811466  1.06524317  0.        ]",-0.292392744617
13,"[[ -5.97726365e+00   1.46112637e+00   1.90481314e-01  -8.71272062e-03]
 [ -4.50855742e+01  -2.86575321e-01   0.00000000e+00   0.00000000e+00]]",[-0.88566222  0.70222408],[-0.53884405 -0.29202491],[-1.99377167  0.19064309],-0.412436,"[ 1.14841388 -0.06368037  0.45845118  1.20763628  1.6639945  -0.0815667
 -0.50378938 -0.16747667 -0.86927955  1.00800614  0.        ]",-0.187394127058
14,"[[ -6.90519833e+00   1.48326341e+00   1.90481314e-01  -8.71272062e-03]
 [ -4.76993740e+01   2.49083953e+00   0.00000000e+00   0.00000000e+00]]",[-0.7726212 -0.5354336],[-0.53884405 -0.29202491],[-1.88544822 -0.29765141],0.163288,"[ 0.95450197 -0.0939276  -0.84760482  1.21114198  1.66398877 -0.08156662
 -0.55003315  0.28968096 -0.38828469  0.24285112  0.        ]",-0.0505848061993
