timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.05701606 -0.04636859  0.07692927  0.11489209]
 [-0.00333265 -0.00357174  0.          0.        ]]",-0.470125,"[ 1.2298023   1.23901633 -0.06840546 -0.24374586  0.67732186  1.00578152
  0.26847157 -0.09092672  0.64756278 -0.86853859  0.        ]",[-0.08823503  1.41168511],[ 0.17683936  0.48664659],[-0.65444988 -0.39856356],-0.186862750995
1,"[[-0.05007072 -0.02710862  0.07692927  0.11489209]
 [ 0.69554188  1.92314774  0.          0.        ]]",-0.50389,"[ 1.23031333  1.240166   -0.05820977 -0.21774614  0.67732136  1.00578049
  0.27957068  0.26748363  0.64934098 -0.84493601  0.        ]",[-0.15335676  1.29643977],[-0.70426768  0.57388858],[-0.65444988 -0.39856356],-0.184577579077
2,"[[-0.06425938  0.03378261  0.07692927  0.11489209]
 [-2.10507892  4.15852136  0.          0.        ]]",-0.466239,"[ 1.22919382  1.23983377 -0.07903416 -0.13550353  0.67732086  1.00577946
  0.23509214  0.68331     0.65051151 -0.82032016  0.        ]",[-0.32518578  1.30518293],[-0.09372362  0.48963032],[-0.65444988 -0.39856356],-0.182155213272
3,"[[-0.10967036  0.13558021  0.07692927  0.11489209]
 [-2.43491805  6.015051    0.          0.        ]]",-0.528079,"[ 1.22375342  1.22582589 -0.14553463  0.00145925  0.67732035  1.00577843
  0.22985363  1.02866288  0.64823326 -0.80921581  0.        ]",[-0.40878659  1.32985592],[-0.95748952  1.48023696],[-0.65444988 -0.39856356],-0.180733378529
4,"[[-0.19590388  0.29442859  0.07692927  0.11489209]
 [-6.1759828   9.85696569  0.          0.        ]]",-0.390073,"[ 1.20565834  1.17072758 -0.27079054  0.21088076  0.67731985  1.00577741
  0.17043929  1.74333705  0.6374015  -0.8128439   0.        ]",[-0.47970432  0.95839679],[ 0.25216706  1.08322328],[-0.65444988 -0.39856356],-0.179788526685
5,"[[ -0.30820309   0.52933304   0.07692927   0.11489209]
 [ -5.0576145   13.62093886   0.           0.        ]]",-0.278859,"[ 1.16705406  1.01803355 -0.43058066  0.50099857  0.67731935  1.00577638
  0.18820073  2.44350663  0.6077862  -0.79672662  0.        ]",[-0.3489036   0.01785542],[-0.09938088  0.41466414],[-0.65444988 -0.39856356],-0.174532299099
6,"[[ -0.41229984   0.81552022   0.07692927   0.11489209]
 [ -5.35105984  14.99319818   0.           0.        ]]",-0.206282,"[ 1.11647047  0.72891135 -0.57372469  0.80240916  0.67731885  1.00577535
  0.18354023  2.69876373  0.54901776 -0.73511299  0.        ]",[-0.2408154  -0.79442132],[-0.90862755 -0.97247261],[-0.65444988 -0.39856356],-0.161013736605
7,"[[ -0.55431587   1.0737809    0.07692927   0.11489209]
 [ -8.8390995   10.8466241    0.           0.        ]]",-0.114773,"[ 1.02553218  0.38928802 -0.75843357  1.00629057  0.67731834  1.00577432
  0.12814428  1.92741346  0.47543669 -0.74250654  0.        ]",[-0.27770686 -0.55272031],[ 0.0806419  -0.16625187],[-0.65444988 -0.39856356],-0.153233239158
8,"[[-0.72614228  1.28194972  0.07692927  0.11489209]
 [-8.34518566  9.97317429  0.          0.        ]]",-0.0456169,"[ 0.88414998  0.07688876 -0.96075989  1.11376895  0.67731784  1.00577329
  0.13598839  1.76493087  0.40177118 -0.81096092  0.        ]",[-0.18504211 -0.93049121],[ 0.18653551 -1.45070564],[-0.65444988 -0.39856356],-0.153376376953
9,"[[-0.88397662  1.43969957  0.07692927  0.11489209]
 [-7.44126653  5.81568041  0.          0.        ]]",-0.0875489,"[ 0.7274038  -0.1739409  -1.12140591  1.15813819  0.67731734  1.00577226
  0.15034407  0.99155482  0.3337142  -0.88339603  0.        ]",[-0.09449707 -0.44379404],[-0.03621158 -0.85131886],[-0.65444988 -0.39856356],-0.156185686293
10,"[[-1.03275773  1.52103449  0.07692927  0.11489209]
 [-7.43685461  2.32943086  0.          0.        ]]",-0.206531,"[ 0.55966904 -0.30573142 -1.24702278  1.16805622  0.67731684  1.00577123
  0.15041406  0.34304412  0.28301599 -0.9825929   0.        ]",[-0.02837209  0.01792367],[-0.69929838  0.72106819],[-0.65444988 -0.39856356],-0.165395218355
11,"[[ -1.20779248   1.59580854   0.07692927   0.11489209]
 [-10.05792885   5.13856924   0.           0.        ]]",-0.140932,"[ 0.34264598 -0.42738398 -1.35892322  1.16930446  0.67731633  1.0057702
  0.1087869   0.86559818  0.21677993 -1.09915509  0.        ]",[-0.16097039 -0.84095943],[-0.09117801 -0.20730205],[-0.65444988 -0.39856356],-0.177359029716
12,"[[ -1.41057643   1.68931936   0.07692927   0.11489209]
 [-10.21992464   4.21558665   0.           0.        ]]",-0.199002,"[ 0.07297015 -0.57912011 -1.4358921   1.16024843  0.67731583  1.00576917
  0.10621407  0.69390478  0.1231908  -1.20904239  0.        ]",[-0.19992653 -0.98244846],[-0.20421584 -0.55899924],[-0.65444988 -0.39856356],-0.188733553996
13,"[[ -1.62105451   1.75058206   0.07692927   0.11489209]
 [-10.82585148   1.91832978   0.           0.        ]]",-0.215097,"[-0.21632116 -0.67769883 -1.45286222  1.14795106  0.67731533  1.00576814
  0.09659087  0.26656963  0.01745271 -1.32305966  0.        ]",[-0.24637267 -0.85626197],[ 0.2193429  -1.44556251],[-0.65444988 -0.39856356],-0.202382369215
14,"[[-1.82670691  1.74883366  0.07692927  0.11489209]
 [-9.74293867 -2.07982917  0.          0.        ]]",-0.450182,"[-0.49612038 -0.67489832 -1.40684001  1.14837002  0.67731483  1.00576711
  0.11378933 -0.4771667  -0.10055549 -1.45313028  0.        ]",[-0.24373069 -0.24183378],[-0.77665296 -0.53298217],[-0.65444988 -0.39856356],-0.220316481278
15,"[[ -2.05046672   1.686475     0.07692927   0.11489209]
 [-12.62337351  -4.14918241   0.           0.        ]]",-0.344949,"[-0.7834642  -0.57452133 -1.28880996  1.16069325  0.67731432  1.00576609
  0.06804301 -0.86210671 -0.26651903 -1.60267369  0.        ]",[-0.4267149   0.30293995],[ 0.01708424  0.27461872],[-0.65444988 -0.39856356],-0.243611857973
16,"[[ -2.29974656   1.61521828   0.07692927   0.11489209]
 [-12.30570126  -2.98038028   0.           0.        ]]",-0.458636,"[-1.06562206 -0.45895044 -1.08112392  1.16838748  0.67731382  1.00576506
  0.07308816 -0.64468582 -0.4943544  -1.71043621  0.        ]",[-0.63272649  0.25459433],[-0.82899228  0.06411471],[-0.65444988 -0.39856356],-0.265517741517
17,"[[ -2.576332     1.55874716   0.07692927   0.11489209]
 [-15.34271003  -2.66782991   0.           0.        ]]",-0.48143,"[-1.31159479 -0.36707078 -0.77205321  1.16962063  0.67731332  1.00576403
  0.02485514 -0.58654482 -0.7654347  -1.73040488  0.        ]",[-0.8539592  0.2983956],[-1.64533632  0.56135701],[-0.65444988 -0.39856356],-0.281775592968
18,"[[ -2.91984859   1.52821654   0.07692927   0.11489209]
 [-18.99682323  -0.39290338   0.           0.        ]]",-0.829417,"[-1.49234256 -0.3174041  -0.30793704  1.16849289  0.67731282  1.005763
 -0.03317856 -0.16336293 -1.0727218  -1.61829651  0.        ]",[-1.0201093  -0.08993945],[ 0.03185772 -1.71271555],[-0.65444988 -0.39856356],-0.289954432674
19,"[[ -3.29473834   1.48069237   0.07692927   0.11489209]
 [-18.49370583  -4.34632423   0.           0.        ]]",-0.436727,"[-1.50996563 -0.24023828  0.23964296  1.16423596  0.67731231  1.00576197
 -0.02518816 -0.89877777 -1.35648872 -1.36174994  0.        ]",[-0.95852554  0.89359164],[-0.60788159  2.15869254],[-0.65444988 -0.39856356],-0.288974637056
20,"[[ -3.68507997   1.43434519   0.07692927   0.11489209]
 [-20.53378007  -0.30192686   0.           0.        ]]",-0.719681,"[-1.32739444 -0.16530067  0.77560473  1.15715821  0.67731181  1.00576094
 -0.05758812 -0.1464385  -1.53277948 -0.97963453  0.        ]",[-1.02779865  0.20805365],[-1.06704997  0.8975102 ],[-0.65444988 -0.39856356],-0.27530708649
21,"[[ -4.13139333   1.46400954   0.07692927   0.11489209]
 [-24.08584165   3.25638063   0.           0.        ]]",-0.754669,"[-0.903944   -0.21321942  1.24425934  1.16201821  0.67731131  1.00575991
 -0.11400111  0.51547821 -1.52076524 -0.53456082  0.        ]",[-0.91910046 -0.40003136],[-1.0694971   0.26211925],[-0.65444988 -0.39856356],-0.243719824287
22,"[[ -4.64804381   1.53888271   0.07692927   0.11489209]
 [-27.56767496   4.22755504   0.           0.        ]]",-0.693702,"[-0.23570661 -0.33475028  1.48243317  1.16902386  0.67731081  1.00575888
 -0.16929875  0.69613581 -1.30288004 -0.11811905  0.        ]",[-0.78657728 -0.52994025],[-0.47428213 -0.67097309],[-0.65444988 -0.39856356],-0.194202151612
23,"[[ -5.21275945   1.59590595   0.07692927   0.11489209]
 [-28.89936934   1.48385401   0.           0.        ]]",-0.286946,"[ 0.51457953 -0.42753941  1.30524706  1.16928447  0.6773103   1.00575785
 -0.19044835  0.18575159 -0.90432273  0.15909514  0.        ]",[-0.55173969  0.26000485],[-0.25623253  0.6627526 ],[-0.65444988 -0.39856356],-0.128866497188
24,"[[ -5.79519361   1.65158207   0.07692927   0.11489209]
 [-29.34266597   4.07510466   0.           0.        ]]",-0.436672,"[ 1.07106976 -0.5180106   0.70463614  1.16530322  0.6773098   1.00575682
 -0.19748859  0.66777659 -0.43161583  0.16900374  0.        ]",[-0.4194718  -0.43612161],[-0.82763186 -0.4622326 ],[-0.65444988 -0.39856356],-0.0538352081883
25,"[[ -6.40909146   1.71387566   0.07692927   0.11489209]
 [-32.03809248   2.16051189   0.           0.        ]]",-0.530825,"[ 1.22112247 -0.61873926 -0.16922805  1.15590389  0.6773093   1.0057558
 -0.24029671  0.311623   -0.02289368 -0.11015348  0.        ]",[-0.28662282 -0.36692891],[-0.70923263 -1.39035646],[-0.65444988 -0.39856356],-0.026845711134
26,"[[ -7.07165255   1.71688577   0.07692927   0.11489209]
 [-34.21059259  -1.84625185   0.           0.        ]]",-0.50224,"[ 0.82511962 -0.62358652 -1.02732217  1.15531665  0.6773088   1.00575477
 -0.27479981 -0.43371709  0.21116297 -0.64195785  0.        ]",[-0.13225164 -0.03712675],[-0.83167699  0.21062676],[-0.65444988 -0.39856356],-0.114409818472
27,"[[ -7.78209427   1.6886459    0.07692927   0.11489209]
 [-36.82490598  -0.98075586   0.           0.        ]]",-0.440786,"[-0.0479823  -0.57802821 -1.4509188   1.16033489  0.67730829  1.00575374
 -0.3163197  -0.27271685  0.08427666 -1.27886228  0.        ]",[-0.49137026 -0.50472963],[-0.60290923  0.02308129],[-0.65444988 -0.39856356],-0.19762970625
28,"[[ -8.53521925   1.67008464   0.07692927   0.11489209]
 [-38.48207325  -0.87581174   0.           0.        ]]",-0.561246,"[-1.01551229 -0.54799856 -1.12658012  1.16305034  0.67730779  1.00575271
 -0.34263836 -0.25319493 -0.43259574 -1.67067413  0.        ]",[-1.02227759 -0.56678391],[-0.83471325 -0.7213569 ],[-0.65444988 -0.39856356],-0.25754771089
29,"[[ -9.33035531   1.6240213    0.07692927   0.11489209]
 [-41.02287383  -3.72118752   0.           0.        ]]",-0.429626,"[-1.51996196 -0.47325676 -0.12322291  1.167789    0.67730729  1.00575168
 -0.38299072 -0.78249334 -1.10519015 -1.53878449  0.        ]",[-1.29424417  0.1777488 ],[-0.87530588 -0.48004633],[-0.65444988 -0.39856356],-0.28291812384
30,"[[-10.17740518   1.5311936    0.07692927   0.11489209]
 [-43.67311769  -5.5556264    0.           0.        ]]",-0.511798,"[-1.15360995 -0.32224143  1.02027738  1.16864138  0.67730679  1.00575065
 -0.42508122 -1.12373589 -1.5120843  -0.81448013  0.        ]",[-1.30745888  1.19141495],[-0.79529717  0.26100444],[-0.65444988 -0.39856356],-0.259638058552
31,"[[-11.0737565    1.43147248   0.07692927   0.11489209]
 [-45.95447146  -4.42039703   0.           0.        ]]",-0.218893,"[-0.03932187 -0.16066567  1.48098347  1.15660952  0.67730628  1.00574962
 -0.46131306 -0.91255876 -1.20239848  0.0621167   0.        ]",[-1.15038383  1.78529203],[-0.64485086  0.71602777],[-0.65444988 -0.39856356],-0.176734741654
32,"[[-12.00931841   1.3722995    0.07692927   0.11489209]
 [-47.59645064  -1.50670389   0.           0.        ]]",-0.13023,"[ 1.02354908 -0.06574855  0.79259747  1.1431725   0.67730578  1.00574859
 -0.48739044 -0.37055096 -0.32859525  0.27703098  0.        ]",[-0.82117707  1.57448602],[-1.26073713  1.23553487],[-0.65444988 -0.39856356],-0.0511747550097
33,"[[-12.9915107    1.38209841   0.07692927   0.11489209]
 [-50.61300703   2.47311255   0.           0.        ]]",-0.4191,"[ 1.10927613 -0.08139783 -0.59096025  1.1457178   0.67730528  1.00574756
 -0.53529863  0.36977787  0.31938811 -0.43311019  0.        ]",[-0.59604055  0.14460739],[-0.63553623  0.41032723],[-0.65444988 -0.39856356],-0.101959565232
34,"[[-14.01897281   1.447262     0.07692927   0.11489209]
 [-52.12827778   4.0378951    0.           0.        ]]",-0.372376,"[ 0.01558588 -0.18614047 -1.44445876  1.15940066  0.67730478  1.00574653
 -0.55936359  0.66085977  0.12370375 -1.41727432  0.        ]",[-0.82798964 -0.74679184],[-0.30683634 -1.3197505 ],[-0.65444988 -0.39856356],-0.219416951217
35,"[[ -1.50633764e+01   1.48737256e+00   7.69292681e-02   1.14892088e-01]
 [ -5.23111885e+01  -1.33592610e-02   0.00000000e+00   0.00000000e+00]]",-0.403193,"[-1.24939167 -0.25106509 -0.86795281  1.16499577  0.67730427  1.00574551
 -0.56226817 -0.09275871 -0.73396061 -1.77052998  0.        ]",[-1.35609567 -0.29407302],[-1.55703502  0.7672776 ],[-0.65444988 -0.39856356],-0.285568555157
36,"[[-16.13893147   1.51747273   0.07692927   0.11489209]
 [-55.2348162    3.01305213   0.           0.        ]]",-0.824985,"[-1.40000317 -0.29993543  0.62951384  1.16777224  0.67730377  1.00574448
 -0.60870046  0.47021746 -1.45679889 -1.12371694  0.        ]",[-1.47706175 -0.85925627],[-1.6593724 -2.0001234],[-0.65444988 -0.39856356],-0.277525768468
37,"[[-17.27236937   1.53727542   0.07692927   0.11489209]
 [-58.09911956  -1.0195865    0.           0.        ]]",-0.248475,"[-0.15584294 -0.33213241  1.48544379  1.16893202  0.67730327  1.00574345
 -0.65419052 -0.27993868 -1.26828974 -0.07336826  0.        ]",[-1.3376261   0.56500906],[-0.84472788  0.53897825],[-0.65444988 -0.39856356],-0.187907161142
38,"[[-18.45636105   1.53835221   0.07692927   0.11489209]
 [-60.29292379   1.11994458   0.           0.        ]]",-0.27105,"[ 1.12680418 -0.33388371  0.57863269  1.16897859  0.67730277  1.00574242
 -0.68903177  0.11805959 -0.2851016   0.18005668  0.        ]",[-0.90171677  0.32828912],[-0.47357816  0.84153796],[-0.65444988 -0.39856356],-0.0352267591794
39,"[[-19.66907099   1.59380312   0.07692927   0.11489209]
 [-60.9760699    4.41410443   0.           0.        ]]",-0.550876,"[ 0.79428965 -0.42411512 -1.05898846  1.16933059  0.67730226  1.00574139
 -0.69988089  0.7308432   0.27410631 -0.73017525  0.        ]",[-0.68770379 -1.17484438],[-0.82612341 -1.88728971],[-0.65444988 -0.39856356],-0.131265079172
40,"[[-20.90929944   1.64131875   0.07692927   0.11489209]
 [-63.03957111   0.35081633   0.           0.        ]]",-0.635112,"[-0.79477797 -0.5013529  -1.28246026  1.16632889  0.67730176  1.00574036
 -0.73265264 -0.02501544 -0.28509352 -1.63644778  0.        ]",[-1.16426706 -1.00424373],[-1.41061199 -0.9574424 ],[-0.65444988 -0.39856356],-0.24896891597
41,"[[-22.19727229   1.61005514   0.07692927   0.11489209]
 [-65.74830992  -3.464719     0.           0.        ]]",-0.245035,"[-1.4969101  -0.45055096  0.31626061  1.1686444   0.67730126  1.00573933
 -0.77567193 -0.73478656 -1.30153724 -1.33854939  0.        ]",[-1.59238493  0.06858677],[-1.10343782 -0.04220519],[-0.65444988 -0.39856356],-0.280085463576
42,"[[-23.53887181   1.53958372   0.07692927   0.11489209]
 [-68.40276013  -3.58228637   0.           0.        ]]",0.0203125,"[-0.17884653 -0.33588575  1.48508216  1.1690259   0.67730076  1.0057383
 -0.81782897 -0.75665602 -1.27849887 -0.08735108  0.        ]",[-1.46907175  1.11736202],[-2.514677  -0.0853503],[-0.65444988 -0.39856356],-0.189752844844
43,"[[-24.9330303    1.46505529   0.07692927   0.11489209]
 [-71.00436536  -3.86983867   0.           0.        ]]",-0.1611,"[ 1.20463167 -0.21490554  0.30702477  1.16213744  0.67730025  1.00573727
 -0.85914667 -0.81014628 -0.08055472  0.10135958  0.        ]",[-0.76162672  1.43963146],[-1.19800495  0.86490807],[-0.65444988 -0.39856356],-0.0180259334958
44,"[[-26.37871673   1.42257052   0.07692927   0.11489209]
 [-73.55614115  -0.39047804   0.           0.        ]]",-0.501802,"[ 0.29308481 -0.14632483 -1.37784067  1.15486849  0.67729975  1.00573624
 -0.89967291 -0.16290983  0.2340037  -1.25534043  0.        ]",[-0.82926214 -0.12686521],[-1.37096011  0.18279759],[-0.65444988 -0.39856356],-0.200580227526
45,"[[-27.87494241   1.42186785   0.07692927   0.11489209]
 [-76.05816831   0.31758045   0.           0.        ]]",-0.457996,"[-1.41756697 -0.14519379 -0.55627763  1.15472661  0.67729925  1.00573522
 -0.93940899 -0.03119555 -0.99433965 -1.71910473  0.        ]",[-1.58549643 -0.40835366],[-1.68884134 -1.25584778],[-0.65444988 -0.39856356],-0.296455409103
46,"[[ -2.94206963e+01   1.38817964e+00   7.69292681e-02   1.14892088e-01]
 [ -7.85085944e+01  -3.67334924e+00   0.00000000e+00   0.00000000e+00]]",0.0116447,"[-0.71493854 -0.09112145  1.35503508  1.14721615  0.67729874  1.00573419
 -0.97832547 -0.77359495 -1.49219075 -0.32639279  0.        ]",[-1.74427736  1.19715381],[-1.91745479  1.76045193],[-0.65444988 -0.39856356],-0.230424108916
47,"[[ -3.10149795e+01   1.35490733e+00   7.69292681e-02   1.14892088e-01]
 [ -8.09121790e+01   3.32526685e-01   0.00000000e+00   0.00000000e+00]]",-0.125324,"[ 1.12267117 -0.03804564  0.58914242  1.13831873  0.67729824  1.00573316
 -1.01649795 -0.02841442 -0.17555314  0.21926312  0.        ]",[-1.16850305  0.83937287],[-1.3633459   0.52527171],[-0.65444988 -0.39856356],-0.0326604428313
48,"[[ -3.26568760e+01   1.38208102e+00   7.69292681e-02   1.14892088e-01]
 [ -8.32698583e+01   2.37771852e+00   0.00000000e+00   0.00000000e+00]]",-0.517392,"[ 0.29964877 -0.08136671 -1.3754648   1.14569266  0.67729774  1.00573213
 -1.05394127  0.35203597  0.24055225 -1.27977793  0.        ]",[-1.0128485  -0.62238395],[-1.42285163 -0.50360053],[-0.65444988 -0.39856356],-0.204426132378
49,"[[ -3.43454545e+01   1.40885865e+00   7.69292681e-02   1.14892088e-01]
 [ -8.55800561e+01   3.06638815e-01   0.00000000e+00   0.00000000e+00]]",-0.151043,"[-1.49520877 -0.12427704 -0.29404383  1.15200071  0.67729724  1.0057311
 -1.09063042 -0.03323049 -1.15834756 -1.62275661  0.        ]",[-1.67569268 -0.41752723],[-2.30968397  0.69698059],[-0.65444988 -0.39856356],-0.298394391046
