timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.84136616e+00   1.52513558e+00   1.87747752e-01   2.90397267e-02]
 [ -3.62280826e+01  -2.89477295e+00   0.00000000e+00   0.00000000e+00]]",-2.46168,"[-1.18353238 -0.57015139  0.96276875  1.13781076  1.63042764  0.25607597
 -0.29063255 -0.67288995 -2.12879111 -0.28156643  0.        ]",[-2.67806458 -0.30076069],[-2.62879414 -0.54246947],[-0.98648173 -0.83114308],-0.34189358161
11,"[[ -4.59842575e+00   1.44620966e+00   1.87747752e-01   2.90397267e-02]
 [ -3.94669202e+01  -4.99099719e+00   0.00000000e+00   0.00000000e+00]]",-1.77621,"[-0.28316809 -0.40764025  1.4734696   1.12953172  1.6304264   0.25607591
 -0.33655679 -1.11930855 -1.95335786  0.46998561  0.        ]",[-2.8111887   1.28929448],[-3.8996546   1.30089138],[-0.98648173 -0.83114308],-0.317270988592
12,"[[ -5.41962921e+00   1.38704486e+00   1.87747752e-01   2.90397267e-02]
 [ -4.26430840e+01  -9.39158654e-01   0.00000000e+00   0.00000000e+00]]",-1.79809,"[ 0.77228691 -0.2868116   1.1324516   1.11832148  1.63042515  0.25607586
 -0.38159236 -0.25641506 -1.2621318   0.86230643  0.        ]",[-2.57124782  0.77991593],[-2.72843377  0.89507987],[-0.98648173 -0.83114308],-0.233233280369
13,"[[ -6.30373835e+00   1.40393283e+00   1.87747752e-01   2.90397267e-02]
 [ -4.57576805e+01   2.61590226e+00   0.00000000e+00   0.00000000e+00]]",-1.76908,"[ 1.25622114 -0.32118441 -0.00845046  1.12195562  1.63042391  0.2560758
 -0.42575494  0.50068291 -0.52689124  0.50534817  0.        ]",[-2.09201574 -0.04038569],[-1.70443178  1.21964596],[-0.98648173 -0.83114308],-0.102233202053
14,"[[ -7.24953622e+00   1.49537111e+00   1.87747752e-01   2.90397267e-02]
 [ -4.88122012e+01   6.51469256e+00   0.00000000e+00   0.00000000e+00]]",-1.23064,"[ 0.65970789 -0.50874142 -1.18085381  1.13558634  1.63042267  0.25607574
 -0.46906569  1.33098219 -0.34215147 -0.34801597  0.        ]",[-1.63471043 -1.77321434],[-1.79131403 -2.36713385],[-0.98648173 -0.83114308],-0.0663841163167
15,"[[ -8.25580994e+00   1.58454066e+00   1.87747752e-01   2.90397267e-02]
 [ -5.18049829e+01   2.41568785e+00   0.00000000e+00   0.00000000e+00]]",-1.53822,"[-0.66664599 -0.6929107  -1.32338019  1.1389777   1.63042143  0.25607569
 -0.51150101  0.45804381 -0.86759355 -1.03497214  0.        ]",[-1.83334863 -2.03768373],[-1.88937931 -3.30530563],[-0.98648173 -0.83114308],-0.205193624815
16,"[[ -9.32133036e+00   1.59253050e+00   1.87747752e-01   2.90397267e-02]
 [ -5.47369901e+01  -1.60353889e+00   0.00000000e+00   0.00000000e+00]]",-1.96062,"[-1.5010394  -0.70942326 -0.12932126  1.13880226  1.63042018  0.25607563
 -0.55307459 -0.39790471 -1.74314521 -0.94376812  0.        ]",[-2.4716692  -1.45419645],[-2.85071739 -0.98313675],[-0.98648173 -0.83114308],-0.311196210325
17,"[[ -1.04448894e+01   1.52159039e+00   1.87747752e-01   2.90397267e-02]
 [ -5.76089732e+01  -5.47778861e+00   0.00000000e+00   0.00000000e+00]]",-1.95159,"[-0.84936524 -0.56283068  1.26691021  1.13759956  1.63041894  0.25607557
 -0.59379706 -1.22297801 -2.11506112  0.03179561  0.        ]",[-2.99354148  0.67841315],[-3.03951262  0.37661182],[-0.98648173 -0.83114308],-0.336546514254
18,"[[ -1.16253149e+01   1.42794154e+00   1.87747752e-01   2.90397267e-02]
 [ -6.04243128e+01  -3.89258951e+00   0.00000000e+00   0.00000000e+00]]",-1.39186,"[ 0.68822829 -0.37021568  1.20262992  1.1265225   1.6304177   0.25607552
 -0.63371635 -0.8853881  -1.35474148  0.83682244  0.        ]",[-2.89062834  1.43961596],[-3.03876832  1.96271163],[-0.98648173 -0.83114308],-0.244204953476
19,"[[ -1.28615051e+01   1.39043504e+00   1.87747752e-01   2.90397267e-02]
 [ -6.31858636e+01   1.28312746e-01   0.00000000e+00   0.00000000e+00]]",-1.46932,"[ 1.19673951 -0.29370235 -0.40348209  1.11907516  1.63041646  0.25607546
 -0.67287294 -0.02908256 -0.37613544  0.26557971  0.        ]",[-2.11973882  0.09160955],[-2.30928101 -0.08503807],[-0.98648173 -0.83114308],-0.0575669089423
20,"[[ -1.41523824e+01   1.38942743e+00   1.87747752e-01   2.90397267e-02]
 [ -6.58928219e+01  -2.28138330e-01   0.00000000e+00   0.00000000e+00]]",-1.30663,"[-0.14699269 -0.29165346 -1.4396126   1.11885097  1.63041521  0.2560754
 -0.71125543 -0.10499363 -0.61013262 -0.95666005  0.        ]",[-1.87644696 -0.83445281],[-2.03932646 -0.74120913],[-0.98648173 -0.83114308],-0.171107128667
21,"[[ -1.54968488e+01   1.35527850e+00   1.87747752e-01   2.90397267e-02]
 [ -6.85446820e+01  -3.17715784e+00   0.00000000e+00   0.00000000e+00]]",-1.85283,"[-1.47773615 -0.22245438 -0.28464493  1.1105432   1.63041397  0.25607535
 -0.74885666 -0.73302726 -1.81706653 -1.01760137  0.        ]",[-2.6716392  -0.22438943],[-3.42505231  0.05884701],[-0.98648173 -0.83114308],-0.327718670505
22,"[[ -1.68938209e+01   1.29450647e+00   1.87747752e-01   2.90397267e-02]
 [ -7.11438805e+01  -2.90116572e+00   0.00000000e+00   0.00000000e+00]]",-1.97076,"[-0.64507912 -0.10063287  1.37600826  1.09228966  1.63041273  0.25607529
 -0.78571116 -0.67425077 -2.10396663  0.34296788  0.        ]",[-3.12301707  0.881531  ],[-3.46438073  0.97605674],[-0.98648173 -0.83114308],-0.338622274777
23,"[[ -1.83422778e+01   1.27562602e+00   1.87747752e-01   2.90397267e-02]
 [ -7.36937061e+01   9.99881909e-01   0.00000000e+00   0.00000000e+00]]",-1.71575,"[ 1.08241925 -0.06318878  0.73151443  1.08572235  1.63041149  0.25607523
 -0.82186557  0.15653058 -0.8585172   0.82729841  0.        ]",[-2.64627075  0.60197216],[-2.55903244  0.64326877],[-0.98648173 -0.83114308],-0.17720063845
24,"[[ -1.98412427e+01   1.32075473e+00   1.87747752e-01   2.90397267e-02]
 [ -7.61947244e+01   3.50432304e+00   0.00000000e+00   0.00000000e+00]]",-1.2724,"[ 0.63063951 -0.15301997 -1.20150681  1.10071447  1.63041024  0.25607518
 -0.85732791  0.68988543 -0.30067131 -0.48542364  0.        ]",[-1.88006914 -0.95751768],[-1.99188874 -0.39567313],[-0.98648173 -0.83114308],-0.0824269199733
25,"[[ -2.13897300e+01   1.37418017e+00   1.87747752e-01   2.90397267e-02]
 [ -7.86456939e+01   1.84342884e+00   0.00000000e+00   0.00000000e+00]]",-1.89019,"[-1.26585274 -0.26069797 -0.8052754   1.11531365  1.630409    0.25607512
 -0.89208057  0.33617513 -1.4682804  -1.18942522  0.        ]",[-2.3833046  -1.53934574],[-2.69727213 -2.37187165],[-0.98648173 -0.83114308],-0.293839243352
26,"[[ -2.29867301e+01   1.37069041e+00   1.87747752e-01   2.90397267e-02]
 [ -8.10458596e+01  -2.17927089e+00   0.00000000e+00   0.00000000e+00]]",-2.15439,"[-0.87804311 -0.25362583  1.24777924  1.1144645   1.63040776  0.25607506
 -0.92611285 -0.52051402 -2.16206309  0.10422019  0.        ]",[-3.16819715  0.11138849],[-2.73937561  0.15658622],[-0.98648173 -0.83114308],-0.344808193715
27,"[[ -2.46312497e+01   1.33347933e+00   1.87747752e-01   2.90397267e-02]
 [ -8.33983290e+01  -1.54418834e+00   0.00000000e+00   0.00000000e+00]]",-1.57493,"[ 1.08628549 -0.17854502  0.72411115  1.10450146  1.63040652  0.25607501
 -0.9594688  -0.38526433 -0.88969795  0.81535906  0.        ]",[-2.8395052   1.07059884],[-2.16988667  0.86855924],[-0.98648173 -0.83114308],-0.17962489724
28,"[[ -2.63223687e+01   1.33711439e+00   1.87747752e-01   2.90397267e-02]
 [ -8.57063003e+01   1.89594647e+00   0.00000000e+00   0.00000000e+00]]",-1.2966,"[ 0.38832943 -0.18585146 -1.33490028  1.10554759  1.63040528  0.25607495
 -0.99219377  0.3473599  -0.37628165 -0.66865772  0.        ]",[-1.91810453 -1.07407284],[-2.23382886 -1.17455494],[-0.98648173 -0.83114308],-0.113641467337
29,"[[ -2.80591792e+01   1.33461724e+00   1.87747752e-01   2.90397267e-02]
 [ -8.79667224e+01  -2.13251267e+00   0.00000000e+00   0.00000000e+00]]",-1.90803,"[-1.47655427 -0.18083146 -0.29041574  1.10482978  1.63040403  0.25607489
 -1.02424451 -0.51055625 -1.82733631 -1.01998937  0.        ]",[-2.76915812 -0.627159  ],[-2.82378737 -0.63869447],[-0.98648173 -0.83114308],-0.32942110224
30,"[[ -2.98407258e+01   1.26669062e+00   1.87747752e-01   2.90397267e-02]
 [ -9.01802232e+01  -4.65192244e+00   0.00000000e+00   0.00000000e+00]]",-1.49306,"[-0.13204635 -0.04554137  1.48293422  1.08246409  1.63040279  0.25607483
 -1.0556299  -1.04709914 -1.85998223  0.67535387  0.        ]",[-3.3908515   1.81509757],[-2.92173451  1.77493684],[-0.98648173 -0.83114308],-0.310990962631
31,"[[ -3.16661153e+01   1.21396928e+00   1.87747752e-01   2.90397267e-02]
 [ -9.23520025e+01  -6.33768453e-01   0.00000000e+00   0.00000000e+00]]",-1.40157,"[ 1.21347189  0.05752811 -0.34023163  1.06135556  1.63040155  0.25607478
 -1.08642369 -0.19137734 -0.29590699  0.24552579  0.        ]",[-2.35228992  0.62625313],[-1.70757806  0.58429655],[-0.98648173 -0.83114308],-0.0461125279903
32,"[[ -3.35345311e+01   1.22428514e+00   1.87747752e-01   2.90397267e-02]
 [ -9.44827750e+01   1.65742067e+00   0.00000000e+00   0.00000000e+00]]",-1.52356,"[-0.84597319  0.03750971 -1.22593727  1.06574006  1.63040031  0.25607472
 -1.116636    0.29656328 -1.13847936 -1.27587838  0.        ]",[-2.27477241 -1.03670692],[-3.56385594 -1.30082939],[-0.98648173 -0.83114308],-0.263252380309
33,"[[ -3.54451252e+01   1.21701057e+00   1.87747752e-01   2.90397267e-02]
 [ -9.65691580e+01  -2.37170814e+00   0.00000000e+00   0.00000000e+00]]",-2.131,"[-0.99867108  0.05163423  1.15496373  1.06266019  1.63039906  0.25607466
 -1.14621886 -0.56149591 -2.22375266  0.09372702  0.        ]",[-3.37535191  0.67838693],[-2.72819     0.83581058],[-0.98648173 -0.83114308],-0.355195913544
34,"[[ -3.73970385e+01   1.20287332e+00   1.87747752e-01   2.90397267e-02]
 [ -9.86157948e+01   9.46685727e-01   0.00000000e+00   0.00000000e+00]]",-1.39886,"[ 1.19391846  0.07897447  0.45633977  1.05650023  1.63039782  0.25607461
 -1.17523812  0.14520255 -0.63165451  0.72059515  0.        ]",[-2.76515222  0.62148571],[-3.10993987  0.30174292],[-0.98648173 -0.83114308],-0.139411178904
35,"[[ -3.93894935e+01   1.23321040e+00   1.87747752e-01   2.90397267e-02]
 [ -1.00623181e+02   2.08288258e+00   0.00000000e+00   0.00000000e+00]]",-1.37663,"[-0.29088721  0.02012943 -1.42934479  1.06943288  1.63039658  0.25607455
 -1.2037008   0.38717156 -0.72565247 -1.12612109  0.        ]",[-2.09118032 -1.13127685],[-2.6628164  -1.63471204],[-0.98648173 -0.83114308],-0.203672207735
36,"[[ -4.14216806e+01   1.23430940e+00   1.87747752e-01   2.90397267e-02]
 [ -1.02588422e+02  -1.95978912e+00   0.00000000e+00   0.00000000e+00]]",-2.14952,"[-1.28160322  0.01798554  0.8236393   1.06988088  1.63039534  0.25607449
 -1.23156586 -0.47377226 -2.24572476 -0.25299788  0.        ]",[-3.35139203  0.18655422],[-3.30486239 -0.06845982],[-0.98648173 -0.83114308],-0.361024128277
37,"[[ -4.34927680e+01   1.19235270e+00   1.87747752e-01   2.90397267e-02]
 [ -1.04513857e+02  -2.23511991e+00   0.00000000e+00   0.00000000e+00]]",-1.12688,"[ 1.0941493   0.09922434  0.70873228  1.05176564  1.63039409  0.25607444
 -1.25886647 -0.5324077  -0.7888492   0.82876428  0.        ]",[-3.01312304  1.60801578],[-3.22839289  0.99747509],[-0.98648173 -0.83114308],-0.169353159636
38,"[[ -4.56020020e+01   1.18728146e+00   1.87747752e-01   2.90397267e-02]
 [ -1.06403813e+02   1.71457710e+00   0.00000000e+00   0.00000000e+00]]",-1.3194,"[-0.19354516  0.10895529 -1.43803407  1.04943828  1.63039285  0.25607438
 -1.28566396  0.30873616 -0.67721484 -1.11415775  0.        ]",[-2.11989188 -0.95451933],[-1.76763643 -1.31485656],[-0.98648173 -0.83114308],-0.198081788395
39,"[[ -4.77486506e+01   1.18104660e+00   1.87747752e-01   2.90397267e-02]
 [ -1.08254292e+02  -2.32485162e+00   0.00000000e+00   0.00000000e+00]]",-2.05912,"[-1.24728428  0.12089177  0.87634055  1.04653669  1.63039161  0.25607432
 -1.31190167 -0.55151742 -2.26686976 -0.17340785  0.        ]",[-3.44022846  0.53444934],[-3.20700303  0.86942426],[-0.98648173 -0.83114308],-0.363401584257
40,"[[ -4.99319470e+01   1.16908173e+00   1.87747752e-01   2.90397267e-02]
 [ -1.10069807e+02   1.11666813e+00   0.00000000e+00   0.00000000e+00]]",-1.32991,"[ 1.18032781  0.14371231  0.50001319  1.04084469  1.63039037  0.25607427
 -1.33764358  0.18140317 -0.63594018  0.73969116  0.        ]",[-2.84940386  0.56546509],[-2.78268505  0.68681485],[-0.98648173 -0.83114308],-0.142214645587
41,"[[ -5.21512193e+01   1.21799098e+00   1.87747752e-01   2.90397267e-02]
 [ -1.11851886e+02   3.76499630e+00   0.00000000e+00   0.00000000e+00]]",-1.45704,"[-0.55419159  0.04973264 -1.36790406  1.06307506  1.63038912  0.25607421
 -1.36291136  0.74540223 -0.9107137  -1.224803    0.        ]",[-2.20209146 -1.63218951],[-2.6496551  -1.49569189],[-0.98648173 -0.83114308],-0.233390038182
42,"[[ -5.44057671e+01   1.25230031e+00   1.87747752e-01   2.90397267e-02]
 [ -1.13596481e+02  -3.20824704e-01   0.00000000e+00   0.00000000e+00]]",-2.09436,"[-0.87443072 -0.01722606  1.25024555  1.07701935  1.63038788  0.25607415
 -1.38764759 -0.12473176 -2.18486796  0.1869413   0.        ]",[-3.39535904 -0.22135726],[-3.05190913 -0.29718157],[-0.98648173 -0.83114308],-0.34944807194
43,"[[ -5.66948390e+01   1.23360786e+00   1.87747752e-01   2.90397267e-02]
 [ -1.15304815e+02  -1.54455544e+00   0.00000000e+00   0.00000000e+00]]",-1.13365,"[ 1.24177224  0.01935399 -0.19126648  1.06959149  1.63038664  0.2560741
 -1.41186962 -0.38534268 -0.35239351  0.35634765  0.        ]",[-2.53500772  0.50993663],[-2.97303955  1.27633277],[-0.98648173 -0.83114308],-0.065685325896
44,"[[ -5.90177556e+01   1.24220543e+00   1.87747752e-01   2.90397267e-02]
 [ -1.16981888e+02   2.39089828e+00   0.00000000e+00   0.00000000e+00]]",-1.73983,"[-1.20741453  0.00255795 -0.88877017  1.07305792  1.6303854   0.25607404
 -1.43564837  0.45276868 -1.48011354 -1.24188655  0.        ]",[-2.59004903 -1.70920372],[-2.36795014 -1.58144858],[-0.98648173 -0.83114308],-0.300619867661
45,"[[ -6.13738735e+01   1.24925440e+00   1.87747752e-01   2.90397267e-02]
 [ -1.18623777e+02  -1.67274975e+00   0.00000000e+00   0.00000000e+00]]",-1.32582,"[ 0.02967859 -0.01124963  1.47365798  1.07583548  1.63038415  0.25607398
 -1.45892819 -0.41264366 -1.75964302  0.76006116  0.        ]",[-3.47264099  0.81155306],[-3.73393248  1.02946163],[-0.98648173 -0.83114308],-0.299879688166
46,"[[ -6.37625092e+01   1.25527860e+00   1.87747752e-01   2.90397267e-02]
 [ -1.20235070e+02   2.26176910e+00   0.00000000e+00   0.00000000e+00]]",-1.24108,"[ 0.69980468 -0.02307563 -1.1504488   1.07816308  1.63038291  0.25607393
 -1.48177413  0.4252689  -0.27022397 -0.46595336  0.        ]",[-2.14178395 -1.32552433],[-1.81932454 -1.45002114],[-0.98648173 -0.83114308],-0.0778708645412
47,"[[ -6.61830441e+01   1.25973627e+00   1.87747752e-01   2.90397267e-02]
 [ -1.21812493e+02  -1.80273695e+00   0.00000000e+00   0.00000000e+00]]",-1.93094,"[-1.47817259 -0.03184142  0.32564525  1.07985788  1.63038167  0.25607387
 -1.50413979 -0.44032645 -2.13712961 -0.65555267  0.        ]",[-3.29124951 -0.5203957 ],[-3.62594576 -1.39112377],[-0.98648173 -0.83114308],-0.355715437738
48,"[[ -6.86347733e+01   1.18370011e+00   1.87747752e-01   2.90397267e-02]
 [ -1.23354601e+02  -5.78757374e+00   0.00000000e+00   0.00000000e+00]]",-0.760319,"[ 1.10011958  0.1158155   0.69675462  1.04777255  1.63038043  0.25607381
 -1.52600467 -1.28895461 -0.77474025  0.82478842  0.        ]",[-3.12039518  2.30658174],[-2.95566546  2.50524402],[-0.98648173 -0.83114308],-0.167316994961
49,"[[ -7.11170457e+01   1.10822092e+00   1.87747752e-01   2.90397267e-02]
 [ -1.24868286e+02  -1.77361724e+00   0.00000000e+00   0.00000000e+00]]",-1.24194,"[-0.70379024  0.257933   -1.30600863  1.00939078  1.63037918  0.25607375
 -1.54746649 -0.43412428 -1.07754105 -1.31085857  0.        ]",[-2.46544433 -0.49136692],[-2.61107778 -0.48633912],[-0.98648173 -0.83114308],-0.260931896788
