timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.06808522 -0.01517819  0.1967843   0.10961845]
 [-0.00264268 -0.00411928  0.          0.        ]]",-0.596934,"[ 1.22672543  1.22982476 -0.08561703 -0.21989226  1.72013125  0.95711836
  0.2715132  -0.09490434 -0.07088449 -0.82750087  0.        ]",[-1.30692732  2.87949634],[-0.96311812  3.7119878 ],[-0.64112955 -0.3772268 ],-0.126200972796
1,"[[-0.10637964  0.02448296  0.1967843   0.10961845]
 [-3.81410324  3.95702763  0.          0.        ]]",-0.600356,"[ 1.22212377  1.22952868 -0.14172305 -0.16559955  1.72012754  0.95711736
  0.21034834  0.63205387 -0.0728113  -0.8518248   0.        ]",[-1.3617202   2.71765852],[-1.55214452  3.23022309],[-0.64112955 -0.3772268 ],-0.129815711941
2,"[[-0.22161052  0.14258039  0.1967843   0.10961845]
 [-7.69606146  7.83976315  0.          0.        ]]",-0.474614,"[ 1.19619635  1.21381396 -0.30883889 -0.00457949  1.72012384  0.95711636
  0.14805217  1.34462051 -0.08394279 -0.92518263  0.        ]",[-1.29895258  2.12867308],[-1.12295318  0.86158917],[-0.64112955 -0.3772268 ],-0.140668235412
3,"[[ -0.41370858   0.33206139   0.1967843    0.10961845]
 [-11.50110279  11.09744403   0.           0.        ]]",-0.344869,"[ 1.11358931  1.14283929 -0.5768297   0.2471755   1.72012013  0.95711537
  0.08699033  1.9424724  -0.12003562 -1.04807329  0.        ]",[-1.20236897  1.14042854],[-1.89622102  1.35901117],[-0.64112955 -0.3772268 ],-0.158850072974
4,"[[ -0.68115688   0.5915447    0.1967843    0.10961845]
 [-15.23138012  14.83833604   0.           0.        ]]",-0.141333,"[ 0.92221372  0.95887695 -0.911709    0.56431016  1.72011643  0.95711437
  0.02712827  2.62899699 -0.20378368 -1.2050564   0.        ]",[-1.07408953 -0.16914585],[-0.77718442  0.06952141],[-0.64112955 -0.3772268 ],-0.182679922562
5,"[[ -1.01361854   0.88812803   0.1967843    0.10961845]
 [-18.00567203  14.81994665   0.           0.        ]]",-0.0497779,"[ 0.58018342  0.64100719 -1.23390084  0.86309534  1.72011273  0.95711337
 -0.01739251  2.62561086 -0.35520169 -1.37656021  0.        ]",[-1.06096792 -0.8481946 ],[-0.76915169  0.4487631 ],[-0.64112955 -0.3772268 ],-0.211141821798
6,"[[ -1.40070887   1.19940637   0.1967843    0.10961845]
 [-20.69454312  16.30280793   0.           0.        ]]",-0.0445987,"[ 0.08444769  0.21345551 -1.43513318  1.07656752  1.72010902  0.95711237
 -0.06054248  2.89773194 -0.57912155 -1.52203772  0.        ]",[-1.0302707  -1.97958601],[-0.76875819 -0.96813055],[-0.64112955 -0.3772268 ],-0.241190441989
7,"[[ -1.8410216    1.48374898   0.1967843    0.10961845]
 [-23.32808253  12.14517703   0.           0.        ]]",-0.178661,"[-0.51703683 -0.22689124 -1.40298026  1.16471711  1.72010532  0.95711138
 -0.10280451  2.13471681 -0.86928327 -1.61690417  0.        ]",[-1.23302352 -1.87264597],[-0.79972913 -1.88901582],[-0.64112955 -0.3772268 ],-0.272507853318
8,"[[ -2.33471713   1.6844914    0.1967843    0.10961845]
 [-26.03248314   7.94295264   0.           0.        ]]",-0.550084,"[-1.10279113 -0.54663226 -1.04765935  1.16106021  1.72010161  0.95711038
 -0.14620369  1.36352371 -1.21726914 -1.64322054  0.        ]",[-1.42276084 -1.58855009],[-0.75598616 -1.46619796],[-0.64112955 -0.3772268 ],-0.305843343199
9,"[[ -2.88022607   1.80201728   0.1967843    0.10961845]
 [-28.51008787   3.82326766   0.           0.        ]]",-1.02292,"[-1.48098356 -0.73126953 -0.36560421  1.13346438  1.72009791  0.95710938
 -0.18596334  0.60748024 -1.59515474 -1.53671434  0.        ]",[-1.58379328 -1.43846738],[-1.43080072 -0.64813892],[-0.64112955 -0.3772268 ],-0.335049088666
10,"[[ -3.48448269   1.851941     0.1967843    0.10961845]
 [-31.90419224   1.17777809   0.           0.        ]]",-1.30885,"[-1.44754252 -0.8083201   0.50895425  1.11614651  1.7200942   0.95710838
 -0.24043064  0.12198077 -1.93355163 -1.22734372  0.        ]",[-1.7224555  -1.20632064],[-1.64688882 -1.25012084],[-0.64112955 -0.3772268 ],-0.350958355744
11,"[[ -4.15593911   1.83549293   0.1967843    0.10961845]
 [-35.23016822  -2.80945626   0.           0.        ]]",-1.10984,"[-0.8772268  -0.78304629  1.26336718  1.1222146   1.7200905   0.95710738
 -0.29380464 -0.60975515 -2.09441981 -0.69235627  0.        ]",[-1.84538138 -0.21854824],[-1.78478927 -0.07451477],[-0.64112955 -0.3772268 ],-0.341182700903
12,"[[ -4.89324962   1.77684978   0.1967843    0.10961845]
 [-38.48997905  -3.05422132   0.           0.        ]]",-0.958991,"[ 0.09908004 -0.69206693  1.46126732  1.14093322  1.7200868   0.95710639
 -0.34611683 -0.65467389 -1.879613   -0.08679292  0.        ]",[-1.71954274  0.36209667],[-1.51168042 -0.09343251],[-0.64112955 -0.3772268 ],-0.289103309098
13,"[[ -5.69510622   1.71259749   0.1967843    0.10961845]
 [-41.68498625  -3.37014619   0.           0.        ]]",-0.385046,"[ 0.99828077 -0.59110867  0.83040009  1.1561512   1.72008309  0.95710539
 -0.39738906 -0.7126518  -1.26843645  0.19114595  0.        ]",[-1.4287293  0.8234148],[-2.19677506  0.85759131],[-0.64112955 -0.3772268 ],-0.188992451742
