timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
35,"[[ -3.73072959e+01   1.22685433e+00   1.96392300e-01   9.43985061e-02]
 [ -9.82741075e+01  -1.78221708e+00   0.00000000e+00   0.00000000e+00]]",[-2.53443912  2.13473203],[-1.03978574 -0.89189279],[-2.41518879  1.52189159],-1.33438,"[ 1.15292368  0.00968508  0.58132589  1.06644392  1.70577936  0.80691301
 -1.16501846 -0.43646549 -0.77360137  0.36411428  0.        ]",-0.121704703624
36,"[[ -3.92929776e+01   1.23089683e+00   1.96392300e-01   9.43985061e-02]
 [ -1.00287895e+02   2.17299953e+00   0.00000000e+00   0.00000000e+00]]",[-2.31728226 -1.2200596 ],[-1.03978574 -0.89189279],[-1.96235788 -0.86242998],-1.55581,"[ -1.56629881e-01   1.60689385e-03  -1.43750433e+00   1.06810990e+00
   1.70577811e+00   8.06912764e-01  -1.19333798e+00   4.17934590e-01
  -6.94859413e-01  -1.47119240e+00   0.00000000e+00]",-0.252347081252
37,"[[ -4.13185262e+01   1.23378331e+00   1.96392300e-01   9.43985061e-02]
 [ -1.02259842e+02  -1.87115774e+00   0.00000000e+00   0.00000000e+00]]",[-2.47851504 -0.12779896],[-1.03978574 -0.89189279],[-3.0056572   0.20442551],-2.5803,"[-1.35233552 -0.00416827  0.69527036  1.06928774  1.70577686  0.80691251
 -1.22106905 -0.45567845 -2.28128663 -0.77084599  0.        ]",-0.385663888498
38,"[[ -4.33831068e+01   1.19122703e+00   1.96392300e-01   9.43985061e-02]
 [ -1.04191699e+02  -2.38291978e+00   0.00000000e+00   0.00000000e+00]]",[-2.81671847  2.08833978],[-1.03978574 -0.89189279],[-2.62241554  1.8691529 ],-1.1828,"[ 1.01685884  0.08035938  0.84742469  1.05094162  1.7057756   0.80691226
 -1.24823632 -0.56622843 -0.94171125  0.4644441   0.        ]",-0.154251466389
39,"[[ -4.54859605e+01   1.18333257e+00   1.96392300e-01   9.43985061e-02]
 [ -1.06087913e+02   1.58001982e+00   0.00000000e+00   0.00000000e+00]]",[-1.9661512   0.10618694],[-1.03978574 -0.89189279],[-1.98149216 -0.67537117],-1.45214,"[-0.03200375  0.09588783 -1.43460159  1.04730954  1.70577435  0.80691201
 -1.2749023   0.28984036 -0.63250899 -1.4416736   0.        ]",-0.244186489511
40,"[[ -4.76263763e+01   1.21838196e+00   1.96392300e-01   9.43985061e-02]
 [ -1.07947538e+02   1.92339421e+00   0.00000000e+00   0.00000000e+00]]",[-2.89807977 -1.19615607],[-1.03978574 -0.89189279],[-2.85326123 -0.89727819],-2.8623,"[-1.33628414  0.02657741  0.72706679  1.062888    1.7057731   0.80691176
 -1.3010537   0.36401556 -2.29187701 -0.73604201  0.        ]",-0.385661190827
41,"[[ -4.98035953e+01   1.21626250e+00   1.96392300e-01   9.43985061e-02]
 [ -1.09767700e+02  -2.12212396e+00   0.00000000e+00   0.00000000e+00]]",[-2.93754582  1.41573711],[-1.03978574 -0.89189279],[-2.5445137   1.58377016],-1.19418,"[ 1.112828    0.03079506  0.67450946  1.06198559  1.70577184  0.80691151
 -1.32665008 -0.50989197 -0.82910731  0.40163836  0.        ]",-0.132756861379
42,"[[ -5.20168639e+01   1.21347862e+00   1.96392300e-01   9.43985061e-02]
 [ -1.11553799e+02   1.83030124e+00   0.00000000e+00   0.00000000e+00]]",[-2.2008397  -1.02503191],[-1.03978574 -0.89189279],[-2.0921731 -0.9983387],-1.57602,"[-0.37303191  0.03632985 -1.41413181  1.06079255  1.70577059  0.80691126
 -1.3517674   0.3439059  -0.83632814 -1.57156969  0.        ]",-0.276475510244
43,"[[ -5.42654914e+01   1.20948435e+00   1.96392300e-01   9.43985061e-02]
 [ -1.13302513e+02  -2.21649928e+00   0.00000000e+00   0.00000000e+00]]",[-3.54523006  0.72759543],[-1.03978574 -0.89189279],[-3.13179183  0.76910889],-2.22215,"[-1.02834678  0.04426105  1.12919889  1.05906539  1.70576934  0.80691101
 -1.37635895 -0.5302789  -2.28021057 -0.34044797  0.        ]",-0.369400460376
44,"[[ -5.65487474e+01   1.19397938e+00   1.96392300e-01   9.43985061e-02]
 [ -1.15017814e+02   6.56215618e-01   0.00000000e+00   0.00000000e+00]]",[-2.59125342  0.71315876],[-1.03978574 -0.89189279],[-2.19789457  0.45645988],-1.37424,"[ 1.25768854  0.07493389  0.02321525  1.05218853  1.70576808  0.80691076
 -1.40048056  0.09028155 -0.45952039  0.07139328  0.        ]",-0.0564593485631
45,"[[ -5.88659949e+01   1.23476787e+00   1.96392300e-01   9.43985061e-02]
 [ -1.16701769e+02   3.41303460e+00   0.00000000e+00   0.00000000e+00]]",[-2.17821218 -1.01833353],[-1.03978574 -0.89189279],[-2.42989492 -1.44063866],-2.04089,"[-1.06354263 -0.00613963 -1.04927926  1.06968406  1.70576683  0.80691051
 -1.42416132  0.68580624 -1.38298275 -1.67271179  0.        ]",-0.339768494611
46,"[[ -6.12165756e+01   1.26205937e+00   1.96392300e-01   9.43985061e-02]
 [ -1.18350169e+02  -6.70631415e-01   0.00000000e+00   0.00000000e+00]]",[-3.47042282  0.62488072],[-1.03978574 -0.89189279],[-3.04794621  0.56694973],-1.87206,"[-0.18621186 -0.06104385  1.48311103  1.08031369  1.70576558  0.80691026
 -1.44734204 -0.19634266 -1.93847047  0.23989276  0.        ]",-0.308924373307
47,"[[ -6.35997947e+01   1.27302356e+00   1.96392300e-01   9.43985061e-02]
 [ -1.19966758e+02   1.75865005e+00   0.00000000e+00   0.00000000e+00]]",[-2.47870038 -1.2911237 ],[-1.03978574 -0.89189279],[-1.91460836 -0.93457305],-1.45055,"[ 0.86969913 -0.08323873 -0.99171699  1.08433861  1.70576432  0.80691001
 -1.47007536  0.32842801 -0.29628918 -0.68621596  0.        ]",-0.114172893173
48,"[[ -6.60150120e+01   1.26751874e+00   1.96392300e-01   9.43985061e-02]
 [ -1.21549014e+02  -2.29587015e+00   0.00000000e+00   0.00000000e+00]]",[-2.56742003 -0.41242904],[-1.03978574 -0.89189279],[-3.05906272 -0.37090358],-2.24245,"[-1.50597482 -0.07208573  0.08405191  1.08233477  1.70576307  0.80690976
 -1.49232581 -0.54742505 -2.09434706 -1.21765514  0.        ]",-0.385695770466
49,"[[ -6.84615327e+01   1.20506164e+00   1.96392300e-01   9.43985061e-02]
 [ -1.23097612e+02  -3.94438233e+00   0.00000000e+00   0.00000000e+00]]",[-2.75045868  2.21864142],[-1.03978574 -0.89189279],[-2.79758859  2.12431979],-0.93427,"[ 0.97284946  0.05302912  0.91171765  1.05712944  1.70576182  0.80690951
 -1.51410289 -0.90353466 -1.00318457  0.48054673  0.        ]",-0.164726209995
