timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.03684112  0.01993799 -0.06613318 -0.08669942]
 [-0.00061917 -0.00169377  0.          0.        ]]",-1.98008,"[ 1.24659779  1.33286409 -0.03471588 -0.08557946 -0.56548128 -0.74875644
  0.23929472 -0.06698957  1.50241878  0.53621942  0.        ]",[-1.55066109 -1.32044017],[-0.72271624 -1.46143087],[-0.85221332 -0.61923808],-0.287732211844
1,"[[-0.06552291 -0.01981223 -0.06613318 -0.08669942]
 [-2.85805073 -3.96013933  0.          0.        ]]",-2.02992,"[ 1.24457039  1.33286764 -0.07666704 -0.13588503 -0.56548105 -0.74875609
  0.19712938 -0.86680884  1.49926716  0.46873545  0.        ]",[-1.40517628 -1.4013406 ],[-1.54122896 -1.875617  ],[-0.85221332 -0.61923808],-0.284465175887
2,"[[-0.16179234 -0.13794096 -0.06613318 -0.08669942]
 [-6.75593854 -7.83980569  0.          0.        ]]",-2.05849,"[ 1.22949655  1.31543579 -0.21670038 -0.28484033 -0.56548082 -0.74875573
  0.13961069 -1.6507091   1.46607325  0.25629777  0.        ]",[-1.03571546 -0.74006116],[-1.58472501 -1.05378488],[-0.85221332 -0.61923808],-0.272602157842
3,"[[ -0.3352486   -0.33289228  -0.06613318  -0.08669942]
 [-10.57706132 -11.64264209   0.           0.        ]]",-2.01834,"[ 1.1706465   1.23036577 -0.4626326  -0.52439039 -0.5654806  -0.74875537
  0.08322478 -2.41908197  1.32956232 -0.08489441  0.        ]",[-0.64615089  0.22366443],[-0.33118472  1.41942276],[-0.85221332 -0.61923808],-0.247332283189
4,"[[ -0.55785721  -0.52369844  -0.06613318  -0.08669942]
 [-11.68010766  -7.45192131   0.           0.        ]]",-1.48992,"[ 1.0381508   1.08210224 -0.75608987 -0.74373391 -0.56548037 -0.74875501
  0.0669478  -1.57233006  1.06702572 -0.40350335  0.        ]",[-0.91743457 -0.52067924],[-0.4249932  -0.60822571],[-0.85221332 -0.61923808],-0.212331924913
5,"[[ -0.806009    -0.69541144  -0.06613318  -0.08669942]
 [-13.13034294  -9.71182327   0.           0.        ]]",-1.25584,"[ 0.82269412  0.89812533 -1.03752914 -0.92169972 -0.56548014 -0.74875466
  0.04554757 -2.02894801  0.71301288 -0.61067651  0.        ]",[-0.83175671  0.22281699],[-0.52596835 -0.0326239 ],[-0.85221332 -0.61923808],-0.171783332357
6,"[[ -1.08689924  -0.88900314  -0.06613318  -0.08669942]
 [-14.952683    -9.64752623   0.           0.        ]]",-1.02913,"[ 0.50898432  0.64028778 -1.27722491 -1.09349848 -0.56547991 -0.7487543
  0.01865642 -2.01595346  0.27578112 -0.66093466  0.        ]",[-0.98914909  0.58701313],[-0.02863246  0.23566173],[-0.85221332 -0.61923808],-0.124076211221
7,"[[ -1.38413775  -1.07066765  -0.06613318  -0.08669942]
 [-14.77175252  -8.52266002   0.           0.        ]]",-0.928446,"[ 0.12276256  0.35800878 -1.41993708 -1.22142331 -0.56547968 -0.74875394
  0.02132629 -1.78866842 -0.13761375 -0.52041035  0.        ]",[-1.08768749  0.78122532],[-1.53293113  1.1918302 ],[-0.85221332 -0.61923808],-0.0813101312256
8,"[[ -1.71636272  -1.19968022  -0.06613318  -0.08669942]
 [-18.43845885  -4.3922895    0.           0.        ]]",-0.871304,"[-0.33385688  0.13899792 -1.42988645 -1.2902753  -0.56547945 -0.74875358
 -0.03278104 -0.95411414 -0.46519867 -0.23121901  0.        ]",[-1.34157813  0.39475572],[-1.37820453  0.44747491],[-0.85221332 -0.61923808],-0.0666864869856
9,"[[ -2.12118478  -1.26885165  -0.06613318  -0.08669942]
 [-22.03174924  -2.53096152   0.           0.        ]]",-0.881718,"[-0.85585014  0.01668157 -1.22908381 -1.3191771  -0.56547922 -0.74875322
 -0.08580502 -0.57802701 -0.68594298  0.1938493   0.        ]",[-1.51816118  0.39587349],[-1.36596161  0.00728552],[-0.85221332 -0.61923808],-0.0970725298718
10,"[[ -2.59715433  -1.31864795  -0.06613318  -0.08669942]
 [-25.55349852  -2.44882782   0.           0.        ]]",-0.947697,"[-1.31491401 -0.0730578  -0.73934174 -1.33641212 -0.565479   -0.74875287
 -0.13777332 -0.56143142 -0.71718612  0.73557935  0.        ]",[-1.68322253  0.67038536],[-2.00588215  0.68174797],[-0.85221332 -0.61923808],-0.14871602018
11,"[[ -3.14286477  -1.3400158   -0.06613318  -0.08669942]
 [-29.00594293   0.30300281   0.           0.        ]]",-1.02149,"[-1.51458755 -0.11193386  0.02109824 -1.34287767 -0.56547877 -0.74875251
 -0.18871891 -0.00541555 -0.48482142  1.2697332   0.        ]",[-1.76902843  0.41315377],[-1.44366165  0.12963179],[-0.85221332 -0.61923808],-0.202685130878
12,"[[ -3.75692909  -1.32881995  -0.06613318  -0.08669942]
 [-32.38919254   0.81501984   0.           0.        ]]",-1.09797,"[-1.26127246 -0.09153887  0.8646566  -1.33955822 -0.56547854 -0.74875215
 -0.23864344  0.09803907  0.01051571  1.6137979   0.        ]",[-1.63084185  0.2961908 ],[-1.14480768  0.10238945],[-0.85221332 -0.61923808],-0.248066147059
13,"[[ -4.43798487  -1.30855893  -0.06613318  -0.08669942]
 [-35.70531317   1.20992203   0.           0.        ]]",-1.21758,"[-0.50775733 -0.05477508  1.42904822 -1.33316072 -0.56547831 -0.74875179
 -0.28757739  0.17783026  0.65707959  1.5640613   0.        ]",[-1.43910933  0.2288889 ],[-1.13025982  0.32587923],[-0.85221332 -0.61923808],-0.273964058418
14,"[[ -5.18470417  -1.27159013  -0.06613318  -0.08669942]
 [-38.95571256   2.48287675   0.           0.        ]]",-1.08714,"[ 0.494786    0.01178057  1.32349344 -1.32019758 -0.56547808 -0.74875144
 -0.33554152  0.43503476  1.16976814  1.02821434  0.        ]",[-1.45058215 -0.19513732],[-1.77149612  0.20511164],[-0.85221332 -0.61923808],-0.270149098188
