timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[  3.52361151  -1.09239095  -0.12456584   0.03015935]
 [ 29.96801425  -5.57462542   0.           0.        ]]",-1.05562,"[-1.40938526  0.29215663 -0.5238198  -1.19426024 -1.07031438  0.26484266
  0.65248841 -1.23599602 -0.43627299  0.03864945  0.        ]",[ 1.05562699  0.34757191],[ 0.89857192  0.25963808],[-0.9515121  -0.78222007],-0.0517968402978
11,"[[  4.15270521e+00  -1.19243146e+00  -1.24565843e-01   3.01593547e-02]
 [  3.29314989e+01  -4.43306384e+00   0.00000000e+00   0.00000000e+00]]",-1.15784,"[-0.86062332  0.10684471 -1.21760078 -1.24567855 -1.07031387  0.26484259
  0.69471847 -0.99471096 -0.34836557 -0.60083905  0.        ]",[ 1.16889596  0.28048268],[ 1.01062142  0.6562099 ],[-0.9515121  -0.78222007],-0.101909872251
12,"[[  4.84450233e+00  -1.25410325e+00  -1.24565843e-01   3.01593547e-02]
 [  3.62371258e+01  -1.74289606e+00   0.00000000e+00   0.00000000e+00]]",-1.22187,"[ 0.05534534 -0.01126512 -1.42788907 -1.27167289 -1.07031336  0.26484253
  0.74182411 -0.42610715  0.09635768 -1.12828061  0.        ]",[ 1.45262218 -0.01697293],[ 1.32562792 -0.60544447],[-0.9515121  -0.78222007],-0.18117970904
13,"[[  5.60176712e+00  -1.31261778e+00  -1.24565843e-01   3.01593547e-02]
 [  3.94786944e+01  -4.10050094e+00   0.00000000e+00   0.00000000e+00]]",-1.39279,"[ 0.94685178 -0.12556576 -0.89963119 -1.29220292 -1.07031285  0.26484247
  0.78801688 -0.92441885  0.79527556 -1.23402604  0.        ]",[ 1.96427727  0.92180526],[ 2.24525104  0.56159097],[-0.9515121  -0.78222007],-0.249171410507
14,"[[  6.42321320e+00  -1.37144003e+00  -1.24565843e-01   3.01593547e-02]
 [  4.26552434e+01  -1.78921706e+00   0.00000000e+00   0.00000000e+00]]",-1.48985,"[ 1.24201338 -0.24226133  0.22512455 -1.3087118  -1.07031235  0.26484241
  0.83328308 -0.43589722  1.40405295 -0.76088337  0.        ]",[ 2.08546782  0.97849822],[ 2.23546314  0.44955808],[-0.9515121  -0.78222007],-0.286512893352
15,"[[  7.30755493e+00  -1.38893410e+00  -1.24565843e-01   3.01593547e-02]
 [  4.57684569e+01   3.39403187e-02   0.00000000e+00   0.00000000e+00]]",-1.61915,"[ 0.59154443 -0.27725482  1.26999624 -1.31281358 -1.07031184  0.26484234
  0.8776467  -0.05054785  1.51675347  0.11434378  0.        ]",[ 1.81327295  0.45558333],[ 1.04878525 -0.20744886],[-0.9515121  -0.78222007],-0.279761794252
16,"[[  8.25354529e+00  -1.39641632e+00  -1.24565843e-01   3.01593547e-02]
 [  4.88204708e+01  -7.79240163e-01   0.00000000e+00   0.00000000e+00]]",-1.20584,"[-0.66447558 -0.29225657  1.3677037  -1.31445377 -1.07031133  0.26484228
  0.92113819 -0.2224247   0.91913119  0.79419557  0.        ]",[ 1.26654232  0.29161745],[ 1.43487586  0.25177807],[-0.9515121  -0.78222007],-0.215652970407
17,"[[  9.25996717e+00  -1.40174363e+00  -1.24565843e-01   3.01593547e-02]
 [  5.18116838e+01   2.43322171e-01   0.00000000e+00   0.00000000e+00]]",-0.894072,"[-1.49029827 -0.30294983  0.2609284  -1.31557977 -1.07031082  0.26484222
  0.96376322 -0.00629201  0.01860685  0.63045933  0.        ]",[ 1.1090883  -0.19482794],[ 1.44108265 -0.54950016],[-0.9515121  -0.78222007],-0.0995570245582
18,"[[  1.03256266e+01  -1.41864258e+00  -1.24565843e-01   3.01593547e-02]
 [  5.47446543e+01  -1.92575313e+00   0.00000000e+00   0.00000000e+00]]",-1.06725,"[-0.98506608 -0.33693338 -1.12467948 -1.31892399 -1.07031031  0.26484216
  1.00555825 -0.46475605 -0.3270412  -0.33717952  0.        ]",[ 1.2156049   0.37306911],[ 1.68740684  0.48954104],[-0.9515121  -0.78222007],-0.0634257331957
19,"[[  1.14493586e+01  -1.43719897e+00  -1.24565843e-01   3.01593547e-02]
 [  5.76188234e+01   6.37262267e-02   0.00000000e+00   0.00000000e+00]]",-1.31958,"[ 0.47921046 -0.37435127 -1.29269137 -1.32219378 -1.0703098   0.26484209
  1.0465153  -0.0442519   0.32184772 -1.1539224   0.        ]",[ 1.60195673  0.2231023 ],[ 1.09130708  0.56337194],[-0.9515121  -0.78222007],-0.196631885878
20,"[[  1.26299928e+01  -1.41341355e+00  -1.24565843e-01   3.01593547e-02]
 [  6.04350149e+01   2.30756915e+00   0.00000000e+00   0.00000000e+00]]",-1.37146,"[ 1.25274682 -0.32640779  0.11404479 -1.31792463 -1.0703093   0.26484203
  1.08664613  0.43001551  1.33482227 -0.83295293  0.        ]",[ 1.99996996  0.0242334 ],[ 1.81048976 -0.2832552 ],[-0.9515121  -0.78222007],-0.280951996852
21,"[[  1.38663923e+01  -1.37881812e+00  -1.24565843e-01   3.01593547e-02]
 [  6.31958293e+01   1.15603815e+00   0.00000000e+00   0.00000000e+00]]",-1.39985,"[ 0.24298813 -0.25700474  1.42958382 -1.31048184 -1.07030879  0.26484197
  1.12598777  0.18662327  1.40858788  0.38131774  0.        ]",[ 1.68361902 -0.16585058],[ 1.54480458 -0.87235605],[-0.9515121  -0.78222007],-0.267240817614
22,"[[  1.51574750e+01  -1.39041429e+00  -1.24565843e-01   3.01593547e-02]
 [  6.59037382e+01  -2.30386400e+00   0.00000000e+00   0.00000000e+00]]",-0.876781,"[-1.30482276 -0.2802204   0.78574674 -1.31313805 -1.07030828  0.2648419
  1.16457545 -0.54467547  0.33536501  0.81360881  0.        ]",[ 1.19166708  0.32579425],[ 1.09526599 -0.22842187],[-0.9515121  -0.78222007],-0.147689689497
23,"[[  1.65021874e+01  -1.44492277e+00  -1.24565843e-01   3.01593547e-02]
 [  6.85587628e+01  -3.14389287e+00   0.00000000e+00   0.00000000e+00]]",-0.996659,"[-1.09550151 -0.38995393 -1.02157723 -1.32342748 -1.07030777  0.26484184
  1.20240948 -0.72222716 -0.32663591 -0.21335235  0.        ]",[ 1.22866905  0.60881323],[ 1.52307956  0.91556124],[-0.9515121  -0.78222007],-0.0480292493118
24,"[[  1.78994614e+01  -1.47059967e+00  -1.24565843e-01   3.01593547e-02]
 [  7.11596253e+01   5.64122607e-01   0.00000000e+00   0.00000000e+00]]",-1.20018,"[ 0.67720418 -0.44192845 -1.16797002 -1.32701157 -1.07030726  0.26484178
  1.23947163  0.06151417  0.45908231 -1.17396317  0.        ]",[ 1.69702327  0.28154236],[ 2.51725298 -0.33903411],[-0.9515121  -0.78222007],-0.209559244549
25,"[[  1.93482345e+01  -1.47267901e+00  -1.24565843e-01   3.01593547e-02]
 [  7.37093262e+01  -7.67348061e-01   0.00000000e+00   0.00000000e+00]]",-1.48962,"[ 1.08720243 -0.44614362  0.72020608 -1.32726556 -1.07030676  0.26484172
  1.27580467 -0.21991093  1.48668965 -0.46089244  0.        ]",[ 2.00053859  0.99154568],[ 2.88178691  1.17482455],[-0.9515121  -0.78222007],-0.283840063756
26,"[[  2.08474820e+01  -1.44791014e+00  -1.24565843e-01   3.01593547e-02]
 [  7.62066513e+01   3.23116910e+00   0.00000000e+00   0.00000000e+00]]",-1.00327,"[-0.69936878 -0.39599253  1.35151879 -1.3238838  -1.07030625  0.26484165
  1.3113913   0.62523221  0.9125132   0.77272487  0.        ]",[ 1.28998244 -0.80879736],[ 0.84205057 -0.56729985],[-0.9515121  -0.78222007],-0.212855520052
27,"[[  2.23899079e+01  -1.40621588e+00  -1.24565843e-01   3.01593547e-02]
 [  7.80301239e+01   9.46047201e-01   0.00000000e+00   0.00000000e+00]]",-0.882472,"[-1.40057888 -0.31193339 -0.54644789 -1.31649096 -1.07030574  0.26484159
  1.33737534  0.14223918 -0.28703243  0.16557043  0.        ]",[ 1.21271515 -0.24044499],[ 1.12247023 -0.51504224],[-0.9515121  -0.78222007],-0.0356379242898
28,"[[  2.39747268e+01  -1.40768295e+00  -1.24565843e-01   3.01593547e-02]
 [  8.04439592e+01  -1.08570455e+00   0.00000000e+00   0.00000000e+00]]",-1.14859,"[ 0.42777488 -0.31488205 -1.31785331 -1.31678637 -1.07030523  0.26484153
  1.37177211 -0.28720047  0.2957955  -1.15821728  0.        ]",[ 1.61745489  0.36746469],[ 1.62173853 -0.42239791],[-0.9515121  -0.78222007],-0.195569117632
29,"[[  2.56073556e+01  -1.44568363e+00  -1.24565843e-01   3.01593547e-02]
 [  8.28112257e+01  -2.70864398e+00   0.00000000e+00   0.00000000e+00]]",-1.62288,"[ 1.10275857 -0.39149121  0.68911483 -1.32354053 -1.07030472  0.26484147
  1.40550522 -0.63023174  1.49490376 -0.47341197  0.        ]",[ 2.06100392  1.37962615],[ 1.31417358  1.79445854],[-0.9515121  -0.78222007],-0.285691267331
30,"[[  2.72868471e+01  -1.45929339e+00  -1.24565843e-01   3.01593547e-02]
 [  8.51297230e+01   1.33448623e+00   0.00000000e+00   0.00000000e+00]]",-0.962422,"[-0.88809081 -0.41902339  1.24113702 -1.32552813 -1.07030421  0.2648414
  1.43854329  0.22434173  0.77718089  0.80734192  0.        ]",[ 1.28505301 -0.38633302],[ 2.29966595  0.04737325],[-0.9515121  -0.78222007],-0.19753896755
31,"[[  2.90122357e+01  -1.43067282e+00  -1.24565843e-01   3.01593547e-02]
 [  8.74015394e+01   1.52719184e+00   0.00000000e+00   0.00000000e+00]]",-0.952468,"[-1.14947026 -0.36117922 -0.96225535 -1.32108202 -1.07030371  0.26484134
  1.4709161   0.26507277 -0.33268154 -0.16391777  0.        ]",[ 1.27795863 -0.1973241 ],[ 0.98061881  0.35495079],[-0.9515121  -0.78222007],-0.0435780276896
32,"[[  3.07818324e+01  -1.38600166e+00  -1.24565843e-01   3.01593547e-02]
 [  8.95507768e+01   2.93546149e+00   0.00000000e+00   0.00000000e+00]]",-1.22215,"[ 0.98684002 -0.27137914 -0.84489373 -1.31213826 -1.0703032   0.26484128
  1.50154207  0.56273071  0.79700577 -1.20212396  0.        ]",[ 1.88617396 -0.23866031],[ 1.66105075 -0.34735494],[-0.9515121  -0.78222007],-0.245531373813
33,"[[  3.25947583e+01  -1.34133277e+00  -1.24565843e-01   3.01593547e-02]
 [  9.17347131e+01   1.53631609e+00   0.00000000e+00   0.00000000e+00]]",-1.33502,"[ 0.40129778 -0.18233042  1.37198576 -1.30076753 -1.07030269  0.26484121
  1.53266244  0.26700104  1.46963737  0.29714804  0.        ]",[ 1.81657934 -0.52262294],[ 2.28598567 -0.18782849],[-0.9515121  -0.78222007],-0.274936466736
34,"[[  3.44509367e+01  -1.31801734e+00  -1.24565843e-01   3.01593547e-02]
 [  9.38760901e+01   7.97933445e-01   0.00000000e+00   0.00000000e+00]]",-0.748844,"[-1.50118427 -0.13620645  0.17660842 -1.29387531 -1.07030218  0.26484115
  1.56317626  0.11093314 -0.07787323  0.58578722  0.        ]",[ 1.24868512 -0.64755857],[ 0.97524104  0.23350631],[-0.9515121  -0.78222007],-0.0897696477652
35,"[[  3.63485318e+01  -1.29256944e+00  -1.24565843e-01   3.01593547e-02]
 [  9.58766194e+01   1.74392699e+00   0.00000000e+00   0.00000000e+00]]",-1.09331,"[ 0.17520596 -0.08618087 -1.40532623 -1.28560935 -1.07030167  0.26484109
  1.59168293  0.31088256  0.16222989 -1.14962455  0.        ]",[ 1.57575083 -0.43216082],[ 1.35365988 -0.75025332],[-0.9515121  -0.78222007],-0.187077877937
36,"[[  3.82867351e+01  -1.28745899e+00  -1.24565843e-01   3.01593547e-02]
 [  9.79372443e+01  -1.22272315e+00   0.00000000e+00   0.00000000e+00]]",-1.56379,"[ 1.02368074 -0.07617735  0.83147154 -1.28385567 -1.07030117  0.26484103
  1.62104589 -0.31616214  1.59132701 -0.28230143  0.        ]",[ 2.12772655  0.27845523],[ 1.96569494  1.62310064],[-0.9515121  -0.78222007],-0.295472395731
37,"[[  4.02657304e+01  -1.27154134e+00  -1.24565843e-01   3.01593547e-02]
 [  9.99550062e+01   2.80132468e+00   0.00000000e+00   0.00000000e+00]]",-0.788878,"[-1.28676533 -0.0451157   0.81601856 -1.27819634 -1.07030066  0.26484096
  1.64979799  0.53437908  0.285001    0.84813048  0.        ]",[ 1.31892169 -1.34542108],[ 1.54494759 -1.65244194],[-0.9515121  -0.78222007],-0.147990173411
38,"[[  4.22846879e+01  -1.25538487e+00  -1.24565843e-01   3.01593547e-02]
 [  1.01934703e+02  -1.17219464e+00   0.00000000e+00   0.00000000e+00]]",-1.10841,"[-0.30156389 -0.01374369 -1.42888906 -1.27214566 -1.07030015  0.2648409
  1.67800757 -0.30548241 -0.10880632 -0.95429133  0.        ]",[ 1.44242728 -0.06061241],[ 1.5243052   0.64369059],[-0.9515121  -0.78222007],-0.150030214898
39,"[[  4.43428453e+01  -1.25259268e+00  -1.24565843e-01   3.01593547e-02]
 [  1.03874207e+02   1.44296954e+00   0.00000000e+00   0.00000000e+00]]",-1.16828,"[ 1.16666867 -0.00833841  0.53678966 -1.27106819 -1.07029964  0.26484084
  1.70564434  0.24727093  1.56334175 -0.50711984  0.        ]",[ 2.16696644 -0.51350689],[ 2.47729372 -1.03851837],[-0.9515121  -0.78222007],-0.298264489376
40,"[[  4.64394200e+01  -1.26330176e+00  -1.24565843e-01   3.01593547e-02]
 [  1.05777491e+02  -2.50042901e+00   0.00000000e+00   0.00000000e+00]]",-0.770358,"[-1.19767402 -0.02909629  0.94530799 -1.27514722 -1.07029913  0.26484078
  1.73276489 -0.58622433  0.38525631  0.88209227  0.        ]",[ 1.31414652 -0.24649647],[ 0.67546907  0.4411089 ],[-0.9515121  -0.78222007],-0.161209700142
41,"[[  4.85608016e+01  -1.29482344e+00  -1.24565843e-01   3.01593547e-02]
 [  1.06358472e+02  -6.57718910e-01   0.00000000e+00   0.00000000e+00]]",-1.05246,"[-0.31125582 -0.09059763 -1.42754543 -1.28636814 -1.07029863  0.26484071
  1.74104241 -0.19674028 -0.11791384 -0.92121045  0.        ]",[ 1.44572246 -0.05021733],[ 1.42007956 -0.25270154],[-0.9515121  -0.78222007],-0.144859129822
42,"[[  5.07065712e+01  -1.31741118e+00  -1.24565843e-01   3.01593547e-02]
 [  1.08212460e+02  -1.59759039e+00   0.00000000e+00   0.00000000e+00]]",-1.35843,"[ 1.12324271 -0.13501091  0.64515827 -1.29368144 -1.07029812  0.26484065
  1.76746038 -0.39539594  1.55270179 -0.45234037  0.        ]",[ 2.15524673  0.50635362],[ 1.88863762  0.16854616],[-0.9515121  -0.78222007],-0.294332456266
43,"[[  5.28890524e+01  -1.34185416e+00  -1.24565843e-01   3.01593547e-02]
 [  1.10029507e+02  -8.48868276e-01   0.00000000e+00   0.00000000e+00]]",-0.752261,"[-1.32767174 -0.18336489  0.74490536 -1.30090661 -1.07029761  0.26484059
  1.79335188 -0.23714234  0.27585427  0.81418598  0.        ]",[ 1.32084632 -0.36213687],[ 1.66988342 -0.46618589],[-0.9515121  -0.78222007],-0.142620224611
44,"[[  5.51075209e+01  -1.37666817e+00  -1.24565843e-01   3.01593547e-02]
 [  1.11811687e+02  -2.62625832e+00   0.00000000e+00   0.00000000e+00]]",-1.15262,"[ 0.05196982 -0.25270503 -1.42835877 -1.30995333 -1.0702971   0.26484052
  1.81874644 -0.61282004  0.06435736 -1.04656244  0.        ]",[ 1.50796771  0.51103544],[ 1.19167246  1.01948041],[-0.9515121  -0.78222007],-0.167639087213
45,"[[  5.73612654e+01  -1.38840751e+00  -1.24565843e-01   3.01593547e-02]
 [  1.13556307e+02   1.43907964e+00   0.00000000e+00   0.00000000e+00]]",-1.27283,"[ 0.82373919 -0.27619818  1.08243829 -1.31267201 -1.07029659  0.26484046
  1.84360568  0.2464498   1.55386098 -0.10131606  0.        ]",[ 2.00457978 -0.24912021],[ 2.16699203 -0.03194306],[-0.9515121  -0.78222007],-0.286121782974
46,"[[  5.96495390e+01  -1.36062857e+00  -1.24565843e-01   3.01593547e-02]
 [  1.15265369e+02   1.33937434e+00   0.00000000e+00   0.00000000e+00]]",-0.727829,"[-1.50788159 -0.22069403  0.08061541 -1.3059656  -1.07029608  0.2648404
  1.86795817  0.22537554 -0.0956418   0.5409346   0.        ]",[ 1.32136631 -0.66170597],[ 1.69268579 -1.08716012],[-0.9515121  -0.78222007],-0.0825627218733
47,"[[  6.19716763e+01  -1.37326848e+00  -1.24565843e-01   3.01593547e-02]
 [  1.16943419e+02  -2.58996441e+00   0.00000000e+00   0.00000000e+00]]",-1.20566,"[ 0.77492913 -0.24591124 -1.08682547 -1.30913214 -1.07029558  0.26484034
  1.89186863 -0.60514905  0.58911536 -1.2290891   0.        ]",[ 1.8692373   0.66063035],[ 1.81048796  0.82182581],[-0.9515121  -0.78222007],-0.228119366005
48,"[[  6.43270406e+01  -1.39131760e+00  -1.24565843e-01   3.01593547e-02]
 [  1.18586989e+02   7.74154274e-01   0.00000000e+00   0.00000000e+00]]",-1.16945,"[-0.02232785 -0.2820298   1.47866643 -1.31331785 -1.07029507  0.26484027
  1.91528768  0.10590805  1.29381696  0.53205705  0.        ]",[ 1.64655662 -0.364898  ],[ 1.9004024   0.28747461],[-0.9515121  -0.78222007],-0.254734689255
49,"[[  6.67149283e+01  -1.36396473e+00  -1.24565843e-01   3.01593547e-02]
 [  1.20196202e+02   1.95740960e+00   0.00000000e+00   0.00000000e+00]]",-0.864597,"[-1.14613329 -0.22734322 -0.9661213  -1.30681803 -1.07029456  0.26484021
  1.93821708  0.35600684 -0.35914697 -0.20499512  0.        ]",[ 1.35801268 -0.46868435],[ 1.55532887 -0.46238973],[-0.9515121  -0.78222007],-0.0511102666185
