timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.75589433e+00  -1.13710036e+00  -3.53144206e-02  -1.38052694e-01]
 [ -3.60440817e+01   6.79125015e-02   0.00000000e+00   0.00000000e+00]]",-1.88876,"[-1.25570517  0.20448464  0.8638579  -1.21538184 -0.30048947 -1.19590378
 -0.28768823 -0.04208435 -0.2870283   1.96381057  0.        ]",[-2.21767378  0.61386871],[-2.4051275   0.42990794],[-0.98970473 -0.82344973],-0.305066977605
11,"[[ -4.50932422e+00  -1.11861338e+00  -3.53144206e-02  -1.38052694e-01]
 [ -3.92880126e+01   1.77524822e+00   0.00000000e+00   0.00000000e+00]]",-1.72166,"[-0.40480051  0.23896613  1.45289503 -1.20560043 -0.3004894  -1.19590317
 -0.33370246  0.32127998  0.47398979  1.95819303  0.        ]",[-2.11123562  0.44331056],[-2.34893606  0.70205224],[-0.98970473 -0.82344973],-0.319850022409
12,"[[ -5.32698504e+00  -1.05549825e+00  -3.53144206e-02  -1.38052694e-01]
 [ -4.24673298e+01   4.52722842e+00   0.00000000e+00   0.00000000e+00]]",-1.46506,"[ 0.67116232  0.35429375  1.2154954  -1.16937    -0.30048934 -1.19590257
 -0.37880015  0.90697102  1.06429916  1.35288824  0.        ]",[-2.15231156 -0.26866907],[-1.90341251 -0.43906455],[-0.98970473 -0.82344973],-0.29085697555
13,"[[ -6.20758369e+00  -9.83216700e-01  -3.53144206e-02  -1.38052694e-01]
 [ -4.55822305e+01   2.70711318e+00   0.00000000e+00   0.00000000e+00]]",-1.55733,"[ 1.25250343  0.48136767  0.13190381 -1.12263288 -0.30048927 -1.19590196
 -0.4229841   0.51960404  1.06615742  0.38928254  0.        ]",[-2.10768771 -0.3754499 ],[-2.30341487 -1.01402293],[-0.98970473 -0.82344973],-0.211138327639
14,"[[ -7.14986245e+00  -9.69252989e-01  -3.53144206e-02  -1.38052694e-01]
 [ -4.86356987e+01  -1.29723750e+00   0.00000000e+00   0.00000000e+00]]",-1.5896,"[ 0.76894806  0.50524759 -1.09232479 -1.11297712 -0.3004892  -1.19590135
 -0.46629665 -0.33262373  0.29033343 -0.27430449  0.        ]",[-1.86624169  0.01693611],[-1.21806494  0.150364  ],[-0.98970473 -0.82344973],-0.0838940946019
15,"[[ -8.15262656e+00  -9.88868793e-01  -3.53144206e-02  -1.38052694e-01]
 [ -5.16307062e+01  -6.66248681e-01   0.00000000e+00   0.00000000e+00]]",-1.7498,"[-0.53275205  0.47163778 -1.37518313 -1.12648313 -0.30048913 -1.19590074
 -0.50877993 -0.19833316 -0.71810986  0.08596498  0.        ]",[-2.05863953  0.28677002],[-1.31280531  0.66990398],[-0.98970473 -0.82344973],-0.100410048406
16,"[[ -9.21469762e+00  -9.75338451e-01  -3.53144206e-02  -1.38052694e-01]
 [ -5.45664462e+01   2.01053420e+00   0.00000000e+00   0.00000000e+00]]",-1.89553,"[-1.47805627  0.49486802 -0.28323121 -1.11720838 -0.30048906 -1.19590013
 -0.55042252  0.37135457 -0.96643726  1.25357156  0.        ]",[-2.46515918  0.31650817],[-2.32567415  1.10792531],[-0.98970473 -0.82344973],-0.239823096592
17,"[[ -1.03348925e+01  -8.95681288e-01  -3.53144206e-02  -1.38052694e-01]
 [ -5.74432158e+01   5.94216465e+00   0.00000000e+00   0.00000000e+00]]",-1.79817,"[-0.97434734  0.6271965   1.17540651 -1.05887306 -0.30048899 -1.19589952
 -0.59122861  1.20810555 -0.13244123  2.09289466  0.        ]",[-2.35830092 -0.46953946],[-2.01383058 -0.96630313],[-0.98970473 -0.82344973],-0.32398612612
18,"[[ -1.15120224e+01  -8.16286103e-01  -3.53144206e-02  -1.38052694e-01]
 [ -6.02606196e+01   2.01051028e+00   0.00000000e+00   0.00000000e+00]]",-1.32235,"[ 0.55664863  0.75094832  1.29232409 -0.99464806 -0.30048892 -1.19589891
 -0.6311926   0.37134885  1.00032803  1.62350248  0.        ]",[-2.53685355  0.05359155],[-2.19257482  0.0321223 ],[-0.98970473 -0.82344973],-0.315728851567
19,"[[ -1.27449628e+01  -7.75073111e-01  -3.53144206e-02  -1.38052694e-01]
 [ -6.30241983e+01   2.11055303e+00   0.00000000e+00   0.00000000e+00]]",-1.5023,"[ 1.23446431  0.81172083 -0.2380835  -0.95904836 -0.30048885 -1.1958983
 -0.67039308  0.39264041  1.03449473  0.2071086   0.        ]",[-2.21050858 -0.64050621],[-2.01902589  0.09644616],[-0.98970473 -0.82344973],-0.199736752016
20,"[[ -1.40326260e+01  -7.29318292e-01  -3.53144206e-02  -1.38052694e-01]
 [ -6.57330729e+01   2.46382440e+00   0.00000000e+00   0.00000000e+00]]",-1.63054,"[ 0.0182605   0.8762526  -1.43189204 -0.91780982 -0.30048879 -1.1958977
 -0.70881758  0.4678255  -0.23951013 -0.31479985  0.        ]",[-2.21016169 -0.22367772],[-2.12579459 -0.97008306],[-0.98970473 -0.82344973],-0.0539274145637
21,"[[ -1.53739185e+01  -7.18934437e-01  -3.53144206e-02  -1.38052694e-01]
 [ -6.83875912e+01  -1.41237690e+00   0.00000000e+00   0.00000000e+00]]",-1.87287,"[-1.43203393  0.89045368 -0.45761745 -0.90820776 -0.30048872 -1.19589709
 -0.74647103 -0.35712963 -1.08023983  0.95255198  0.        ]",[-2.69463921  0.89343143],[-3.28824817  0.9476654 ],[-0.98970473 -0.82344973],-0.217801179982
22,"[[ -1.67678053e+01  -7.09106133e-01  -3.53144206e-02  -1.38052694e-01]
 [ -7.09921536e+01   2.38270463e+00   0.00000000e+00   0.00000000e+00]]",-1.46512,"[-0.80203101  0.90374067  1.29626974 -0.89903865 -0.30048865 -1.19589648
 -0.78341585  0.45056125 -0.08226352  2.15164628  0.        ]",[-2.74444199  0.37370408],[-3.23050749  0.37840145],[-0.98970473 -0.82344973],-0.333225068736
23,"[[ -1.82132466e+01  -6.46740646e-01  -3.53144206e-02  -1.38052694e-01]
 [ -7.35433946e+01   3.84894223e+00   0.00000000e+00   0.00000000e+00]]",-0.960428,"[ 0.9858995   0.98447591  0.88993235 -0.83908585 -0.30048858 -1.19589587
 -0.81960431  0.76261413  1.20176222  1.27241548  0.        ]",[-2.65957212 -0.47435892],[-3.38497737 -0.28032921],[-0.98970473 -0.82344973],-0.299169973796
24,"[[ -1.97091953e+01  -5.81514201e-01  -3.53144206e-02  -1.38052694e-01]
 [ -7.60432303e+01   2.67754591e+00   0.00000000e+00   0.00000000e+00]]",-1.56462,"[ 0.77634211  1.06205648 -1.08563888 -0.77329249 -0.30048851 -1.19589526
 -0.85506357  0.51331066  0.54739925 -0.29013284  0.        ]",[-2.24206805 -0.62290835],[-2.17377616 -0.16201507],[-0.98970473 -0.82344973],-0.123974941661
25,"[[ -2.12546501e+01  -5.34785475e-01  -3.53144206e-02  -1.38052694e-01]
 [ -7.84941249e+01   1.99756565e+00   0.00000000e+00   0.00000000e+00]]",-1.82074,"[-1.15015361  1.11314269 -0.96009103 -0.7243678  -0.30048844 -1.19589465
 -0.88982859  0.36859322 -0.9942673   0.32448079  0.        ]",[-2.77498937  0.42761299],[-3.21728092  0.31886607],[-0.98970473 -0.82344973],-0.154462401579
26,"[[ -2.28486435e+01  -4.82418755e-01  -3.53144206e-02  -1.38052694e-01]
 [ -8.08971485e+01   3.23490638e+00   0.00000000e+00   0.00000000e+00]]",-1.59621,"[-1.03058327  1.16577988  1.12664186 -0.66791336 -0.30048837 -1.19589404
 -0.92391455  0.63193113 -0.45601933  2.07211474  0.        ]",[-2.9829073   0.13507557],[-2.68062548  0.04532503],[-0.98970473 -0.82344973],-0.32548443795
27,"[[ -2.44902141e+01  -4.16425001e-01  -3.53144206e-02  -1.38052694e-01]
 [ -8.32520812e+01   3.36386915e+00   0.00000000e+00   0.00000000e+00]]",-0.994559,"[ 0.98077034  1.22495719  0.89722384 -0.5945517  -0.30048831 -1.19589343
 -0.95731832  0.65937755  1.18309225  1.44149186  0.        ]",[-2.86861944 -0.50690204],[-2.55828326 -0.07692364],[-0.98970473 -0.82344973],-0.314810034447
28,"[[ -2.61784152e+01  -3.52745269e-01  -3.53144206e-02  -1.38052694e-01]
 [ -8.55603679e+01   3.00509861e+00   0.00000000e+00   0.00000000e+00]]",-1.48215,"[ 0.56705054  1.2742696  -1.24296578 -0.52169798 -0.30048824 -1.19589283
 -0.99006041  0.58302172  0.48550342 -0.3547832   0.        ]",[-2.38900995 -0.262537  ],[-1.82952692 -1.04465472],[-0.98970473 -0.82344973],-0.118797826071
29,"[[ -2.79123147e+01  -3.32851689e-01  -3.53144206e-02  -1.38052694e-01]
 [ -8.78222208e+01  -1.00239446e+00   0.00000000e+00   0.00000000e+00]]",-1.85403,"[-1.41884445  1.28807293 -0.49604707 -0.49856988 -0.30048817 -1.19589222
 -1.02214382 -0.26987668 -1.12180245  0.64958245  0.        ]",[-3.099298    1.06568003],[-2.95617402  0.34827953],[-0.98970473 -0.82344973],-0.195350854862
30,"[[ -2.96910283e+01  -3.38742849e-01  -3.53144206e-02  -1.38052694e-01]
 [ -9.00416864e+01   4.08699955e-01   0.00000000e+00   0.00000000e+00]]",-1.05516,"[-0.33819446  1.28406461  1.46560347 -0.50543576 -0.3004881  -1.19589161
 -1.05362595  0.03044086  0.10704464  2.22793465  0.        ]",[-3.23233509  0.60606861],[-3.17809382  1.1329701 ],[-0.98970473 -0.82344973],-0.347327323762
31,"[[ -3.15136947e+01  -2.90798139e-01  -3.53144206e-02  -1.38052694e-01]
 [ -9.22175555e+01   4.37237404e+00   0.00000000e+00   0.00000000e+00]]",-0.902691,"[ 1.24985141  1.31470455 -0.12112514 -0.44916472 -0.30048803 -1.195891
 -1.08448964  0.87401352  1.26605668  0.56726177  0.        ]",[-2.64135408 -0.84867305],[-3.42437942 -1.61805769],[-0.98970473 -0.82344973],-0.251990689398
32,"[[ -3.33794139e+01  -2.43839363e-01  -3.53144206e-02  -1.38052694e-01]
 [ -9.43474339e+01   3.36739469e-01   0.00000000e+00   0.00000000e+00]]",-1.73019,"[-0.65502961  1.34030863 -1.32863257 -0.39326147 -0.30048796 -1.19589039
 -1.11470093  0.01512543 -0.53295914 -0.26449994  0.        ]",[-2.79412198  0.63665366],[-3.07158865  1.18334407],[-0.98970473 -0.82344973],-0.0806296620114
33,"[[ -3.52873420e+01  -1.97344201e-01  -3.53144206e-02  -1.38052694e-01]
 [ -9.64382977e+01   4.29933207e+00   0.00000000e+00   0.00000000e+00]]",-1.51597,"[-1.156329    1.36130837  0.9958932  -0.33726237 -0.30048789 -1.19588978
 -1.14435878  0.85846815 -0.75057686  1.89191807  0.        ]",[-3.33448291  0.15752423],[-2.96680339 -0.15942195],[-0.98970473 -0.82344973],-0.311056669597
34,"[[ -3.72366517e+01  -1.18467908e-01  -3.53144206e-02  -1.38052694e-01]
 [ -9.84859118e+01   3.59016480e+00   0.00000000e+00   0.00000000e+00]]",-0.733691,"[ 1.11123756  1.38690677  0.67352885 -0.24113163 -0.30048783 -1.19588917
 -1.17340311  0.70753863  1.21726442  1.42304575  0.        ]",[-3.03208375 -0.76915914],[-3.64576789 -1.02583218],[-0.98970473 -0.82344973],-0.316935582525
35,"[[ -3.92264981e+01  -8.70546122e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.00492111e+02  -4.35617341e-01   0.00000000e+00   0.00000000e+00]]",-1.44286,"[-0.06600476  1.39355805 -1.43849346 -0.20256032 -0.30048776 -1.19588857
 -1.20185995 -0.14925289  0.07577449 -0.4505881   0.        ]",[-2.71736884  0.31344247],[-2.98819732 -0.04983626],[-0.98970473 -0.82344973],-0.0797680044779
36,"[[ -4.12560876e+01  -9.76125359e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.02460292e+02  -6.19459168e-01   0.00000000e+00   0.00000000e+00]]",-1.48803,"[-1.39088837  1.39154754  0.61125805 -0.21553768 -0.30048769 -1.19588796
 -1.22977747 -0.1883792  -1.02663181  1.50418868  0.        ]",[-3.47315264  1.18816257],[-3.48485579  1.12229345],[-0.98970473 -0.82344973],-0.277699604743
37,"[[ -4.33246654e+01  -7.00994625e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.04391006e+02   3.35732191e+00   0.00000000e+00   0.00000000e+00]]",-0.697883,"[ 0.96813244  1.39630388  0.91479521 -0.18169516 -0.30048762 -1.19588735
 -1.25716349  0.6579838   1.08540928  1.68260052  0.        ]",[-3.20623851 -0.59251356],[-3.35031681 -0.66900099],[-0.98970473 -0.82344973],-0.331843063084
38,"[[ -4.54314475e+01  -3.01655131e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.06280954e+02   6.44801983e-01   0.00000000e+00   0.00000000e+00]]",-1.33823,"[ 0.04175709  1.40043397 -1.42907081 -0.13246477 -0.30048755 -1.19588674
 -1.28397123  0.08068841  0.20934131 -0.44415964  0.        ]",[-2.71751618  0.19145973],[-2.84021607 -0.4539979 ],[-0.98970473 -0.82344973],-0.0911680894024
39,"[[ -4.75756583e+01  -3.54123184e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.08133968e+02  -1.16340554e+00   0.00000000e+00   0.00000000e+00]]",-1.36762,"[-1.36975701  1.40007801  0.65950865 -0.13893806 -0.30048748 -1.19588613
 -1.31025503 -0.30414557 -1.02564893  1.50938845  0.        ]",[-3.54768229  1.33391929],[-3.44503716  1.14901757],[-0.98970473 -0.82344973],-0.278286248881
40,"[[ -4.97565842e+01  -1.86956553e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.09952544e+02   2.82165203e+00   0.00000000e+00   0.00000000e+00]]",-0.758894,"[ 1.08127217  1.40101066  0.73353987 -0.11831031 -0.30048741 -1.19588552
 -1.3360503   0.54397936  1.16608327  1.54384533  0.        ]",[-3.18652678 -0.53427207],[-2.56506455 -1.11795385],[-0.98970473 -0.82344973],-0.324307356465
41,"[[ -5.19734895e+01  -2.54050818e-03  -3.53144206e-02  -1.38052694e-01]
 [ -1.11732064e+02  -1.19290266e+00   0.00000000e+00   0.00000000e+00]]",-1.4012,"[-0.31509045  1.4013639  -1.42613503 -0.09836926 -0.30048735 -1.19588491
 -1.36129153 -0.31042354 -0.09258908 -0.43893776  0.        ]",[-2.86594677  0.46650743],[-2.59998419 -0.19126825],[-0.98970473 -0.82344973],-0.0702202060957
42,"[[ -5.42256451e+01  -3.37469967e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.13477695e+02  -1.92501489e+00   0.00000000e+00   0.00000000e+00]]",-1.10132,"[-1.07058008  1.40019426  1.08859194 -0.1368835  -0.30048728 -1.19588431
 -1.38605201 -0.46623622 -0.75172233  1.89936328  0.        ]",[-3.58978796  1.42563248],[-3.06450722  1.91856721],[-0.98970473 -0.82344973],-0.312213391649
43,"[[ -5.65123854e+01  -3.21078400e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.15190600e+02   2.07558987e+00   0.00000000e+00   0.00000000e+00]]",-0.788099,"[ 1.25554419  1.40030479  0.07453662 -0.13486115 -0.30048721 -1.1958837
 -1.41034825  0.38519806  1.31685371  0.92410945  0.        ]",[-2.97216272 -0.51061016],[-3.58906571 -0.27979479],[-0.98970473 -0.82344973],-0.283460587443
44,"[[ -5.88330232e+01  -2.10570927e-03  -3.53144206e-02  -1.38052694e-01]
 [ -1.16867609e+02   9.28155193e-01   0.00000000e+00   0.00000000e+00]]",-1.56706,"[-1.03085199  1.40136338 -1.08334402 -0.09783244 -0.30048714 -1.19588309
 -1.43413526  0.14099357 -0.73337682 -0.12162146  0.        ]",[-3.14332771  0.349902  ],[-3.09674915 -0.12325631],[-0.98970473 -0.82344973],-0.104356398006
45,"[[ -6.11868712e+01   1.13807829e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.18511724e+02   4.22040961e-01   0.00000000e+00   0.00000000e+00]]",-0.751359,"[-0.22846135  1.40123339  1.47890129 -0.0811846  -0.30048707 -1.19588248
 -1.45745564  0.03327905 -0.02072103  2.24320285  0.        ]",[-3.63272047  0.76005352],[-2.94887724  1.05216665],[-0.98970473 -0.82344973],-0.34786735547
46,"[[ -6.35732931e+01   5.94590233e-02  -3.53144206e-02  -1.38052694e-01]
 [ -1.20125130e+02   4.37210806e+00   0.00000000e+00   0.00000000e+00]]",-0.954545,"[ 0.89355631  1.39771803 -0.96542904 -0.02187834 -0.300487   -1.19588187
 -1.48034039  0.87395784  1.01725745  0.01813936  0.        ]",[-2.73813629 -0.65093559],[-2.62156472 -0.96766977],[-0.98970473 -0.82344973],-0.194463239724
47,"[[ -6.59916343e+01   1.07543515e-01  -3.53144206e-02  -1.38052694e-01]
 [ -1.21703699e+02   4.48879165e-01   0.00000000e+00   0.00000000e+00]]",-1.45083,"[-1.5082204   1.38943869  0.04810472  0.03726607 -0.30048693 -1.19588126
 -1.50273094  0.03899056 -1.15762988  0.84642442  0.        ]",[-3.65791869  0.99294788],[-3.47684619  0.93034949],[-0.98970473 -0.82344973],-0.217415990428
48,"[[ -6.84412628e+01   1.53323076e-01  -3.53144206e-02  -1.38052694e-01]
 [ -1.23254086e+02   4.11631971e+00   0.00000000e+00   0.00000000e+00]]",-0.550831,"[ 0.95434925  1.37714679  0.93334994  0.0932928  -0.30048686 -1.19588065
 -1.52472169  0.81951915  0.97875969  1.81918703  0.        ]",[-3.42934704 -0.60365093],[-3.2556082  -0.01467302],[-0.98970473 -0.82344973],-0.338388548067
49,"[[ -7.09215822e+01   2.34135118e-01  -3.53144206e-02  -1.38052694e-01]
 [ -1.24772850e+02   3.96444549e+00   0.00000000e+00   0.00000000e+00]]",-1.28475,"[-0.44889654  1.34503659 -1.39944795  0.19115681 -0.3004868  -1.19588004
 -1.54626384  0.78719601 -0.06035589 -0.43409302  0.        ]",[-2.90422535 -0.65029424],[-3.24586652 -0.21882295],[-0.98970473 -0.82344973],-0.0701773001639
