timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
18,"[[ -4.96643334   1.50286403   0.12571131   0.17812899]
 [-32.75079047  -1.93011206   0.           0.        ]]",[-0.17319066  0.23979933],[-1.00579917 -0.84116572],[-0.71315807  0.99291134],-1.65618,"[ 0.22185502 -0.53616036  1.43731088  1.14023447  1.09794585  1.53060731
 -0.24299317 -0.46633441 -1.34130491 -0.2767479   0.        ]",-0.210145672852
19,"[[ -5.62182105   1.47412544   0.12571131   0.17812899]
 [-32.78790659  -0.94702286   0.           0.        ]]",[-0.27542866  2.09293745],[-1.00579917 -0.84116572],[-0.56239206  1.04514885],-1.30726,"[ 0.9652226  -0.47666029  0.9202961   1.13731843  1.09794536  1.53060626
 -0.24351836 -0.25607894 -0.75577239 -0.13100193  0.        ]",-0.108306984464
20,"[[ -6.28201472   1.49505485   0.12571131   0.17812899]
 [-33.23016773   3.02669683   0.           0.        ]]",[-0.33668846 -0.89443322],[-1.00579917 -0.84116572],[-0.46235088 -0.16053128],-1.79573,"[ 1.25664035 -0.51997851  0.02424539  1.13954169  1.09794486  1.53060521
 -0.24977696  0.59378906 -0.23582165 -0.41633303  0.        ]",-0.0705269610105
21,"[[ -6.95338795   1.51940635   0.12571131   0.17812899]
 [-33.90474587  -0.57956312   0.           0.        ]]",[ 0.07380567  0.14203767],[-1.00579917 -0.84116572],[-0.32284558  0.11974975],-1.58178,"[ 0.95767611 -0.57046492 -0.88538712  1.14145009  1.09794436  1.53060417
 -0.25932319 -0.17748975  0.01684742 -0.98878413  0.        ]",-0.159679299547
22,"[[ -7.62182094e+00   1.51352233e+00   1.25711310e-01   1.78128987e-01]
 [ -3.29417891e+01  -1.06873082e-02   0.00000000e+00   0.00000000e+00]]",[ 0.26551234 -0.53762677],[-1.00579917 -0.84116572],[-0.48671955 -0.38945156],-1.57103,"[ 0.19249712 -0.55825884 -1.3999406   1.14105523  1.09794387  1.53060312
 -0.24569586 -0.05582298 -0.09936865 -1.62086924  0.        ]",-0.256368878497
23,"[[ -8.26356804   1.49190332   0.12571131   0.17812899]
 [-31.23849715  -2.14402349   0.           0.        ]]",[-0.92768804  0.87560336],[-1.00579917 -0.84116572],[-0.81523526 -0.00666219],-1.70345,"[-0.67592252 -0.51345036 -1.31825192  1.13923968  1.09794337  1.53060207
 -0.22159168 -0.51208439 -0.53597255 -2.03844779  0.        ]",-0.328674292706
24,"[[ -8.91897515   1.48419531   0.12571131   0.17812899]
 [-34.29220634   1.36139334   0.           0.        ]]",[-1.05894888  0.37460468],[-1.00579917 -0.84116572],[-1.42018652 -0.71967453],-2.02252,"[-1.33459353 -0.49749174 -0.6856675   1.13845292  1.09794288  1.53060103
 -0.26480619  0.23762728 -1.1259293  -2.07418927  0.        ]",-0.367872355598
25,"[[ -9.63772589   1.52598684   0.12571131   0.17812899]
 [-37.57203148   2.81274176   0.           0.        ]]",[-1.19908998 -1.63347212],[-1.00579917 -0.84116572],[-1.47863722 -1.37693202],-2.41147,"[-1.47643759 -0.58411944  0.33145292  1.14183841  1.09794238  1.53059998
 -0.31122057  0.54803049 -1.61596278 -1.66606906  0.        ]",-0.364154050787
26,"[[-10.42141181   1.54189595   0.12571131   0.17812899]
 [-40.78564229  -1.20861637   0.           0.        ]]",[-1.15766176  0.19508245],[-1.00579917 -0.84116572],[-1.34805954 -0.21920174],-1.84974,"[-0.87619675 -0.6171475   1.24984051  1.14256128  1.09794189  1.53059893
 -0.35669791 -0.31202703 -1.74915488 -0.94751198  0.        ]",-0.313022388361
27,"[[-11.26873234   1.52564349   0.12571131   0.17812899]
 [-43.9359594   -0.41945372   0.           0.        ]]",[-1.66674861  1.54785734],[-1.00579917 -0.84116572],[-0.92579389  0.33599111],-1.29379,"[ 0.24736041 -0.58340651  1.4300314   1.14181828  1.09794139  1.53059789
 -0.40127955 -0.14324685 -1.33116029 -0.28237258  0.        ]",-0.208667268601
28,"[[-12.17844644   1.5569833    0.12571131   0.17812899]
 [-47.02542009   3.54002679   0.           0.        ]]",[-0.31282504 -1.45503761],[-1.00579917 -0.84116572],[-0.64986616 -0.80004537],-1.865,"[ 1.15394326 -0.64848354  0.57544497  1.14295781  1.0979409   1.53059684
 -0.44499997  0.70357693 -0.56511497 -0.22148836  0.        ]",-0.082558904068
29,"[[-13.12204181   1.58725678   0.12571131   0.17812899]
 [-47.33283287  -0.49923826   0.           0.        ]]",[-0.26066388  0.35837347],[-1.00579917 -0.84116572],[-0.53357047 -0.35777473],-1.64783,"[ 1.04869249 -0.71137376 -0.74852691  1.14290782  1.0979404   1.53059579
 -0.44935021 -0.16031084 -0.03976878 -0.85311801  0.        ]",-0.137389155291
30,"[[-14.06965375   1.59151122   0.12571131   0.17812899]
 [-47.4281399    0.91994653   0.           0.        ]]",[-0.21222873 -0.54176631],[-1.00579917 -0.84116572],[-0.7379449  -1.27195358],-1.69949,"[-0.03226579 -0.72021058 -1.43582507  1.1428097   1.09793991  1.53059475
 -0.45069884  0.14321382 -0.1879124  -1.69712405  0.        ]",-0.268373710271
31,"[[-15.01722448   1.58810642   0.12571131   0.17812899]
 [-47.32911332  -1.25317795   0.           0.        ]]",[-1.85183263 -0.89751396],[-1.00579917 -0.84116572],[-1.36621809 -0.96754885],-2.07649,"[-1.19083532 -0.71313818 -0.90871711  1.14288904  1.09793941  1.5305937
 -0.44929735 -0.3215579  -0.90669459 -2.06355948  0.        ]",-0.350871210784
32,"[[-15.9941012    1.52753907   0.12571131   0.17812899]
 [-50.34820221  -4.79197195   0.           0.        ]]",[-1.52962387  1.61052834],[-1.00579917 -0.84116572],[-1.79929066  0.61557561],-1.54345,"[-1.45146031 -0.58733966  0.43509695  1.14191896  1.09793892  1.53059265
 -0.49202192 -1.07840867 -1.64977197 -1.60602743  0.        ]",-0.361492365492
33,"[[-17.03076782   1.47227055   0.12571131   0.17812899]
 [-53.3089011   -0.74856667   0.           0.        ]]",[-1.37476224  0.1024511 ],[-1.00579917 -0.84116572],[-1.40356171  0.18226115],-1.72982,"[-0.46476634 -0.47282259  1.43950863  1.13708785  1.09793842  1.53059161
 -0.53392017 -0.21363486 -1.66043065 -0.60374617  0.        ]",-0.27679787343
34,"[[-18.12606631   1.46139628   0.12571131   0.17812899]
 [-56.21130913  -0.34044965   0.           0.        ]]",[-0.9079819   1.02664336],[-1.00579917 -0.84116572],[-0.97582507  0.76498848],-1.33847,"[ 0.91041435 -0.45035335  0.99017995  1.13569468  1.09793793  1.53059056
 -0.5749935  -0.12634975 -0.80581036 -0.11971069  0.        ]",-0.116252191239
35,"[[-19.2751977    1.49424689   0.12571131   0.17812899]
 [-58.69388482   3.61211872   0.           0.        ]]",[-0.4546605  -1.20718935],[-1.00579917 -0.84116572],[-0.83741093 -0.72611886],-1.75734,"[ 1.13331837 -0.51830231 -0.58100499  1.13945779  1.09793743  1.53058951
 -0.61012556  0.71899659 -0.02447038 -0.76670402  0.        ]",-0.124356829574
36,"[[-20.45547951   1.52589451   0.12571131   0.17812899]
 [-59.33184411  -0.43393309   0.           0.        ]]",[-1.54935021 -2.04372001],[-1.00579917 -0.84116572],[-0.96369225 -1.03083372],-2.19783,"[-0.17404897 -0.58392594 -1.43825314  1.14182739  1.09793694  1.53058847
 -0.61915348 -0.14634359 -0.2479698  -1.81661601  0.        ]",-0.287526033774
37,"[[-21.67002705   1.47742166   0.12571131   0.17812899]
 [-62.11325736  -4.40036699   0.           0.        ]]",[-2.04597115 -0.08550872],[-1.00579917 -0.84116572],[-1.8961004   0.10065591],-1.85893,"[-1.43700447 -0.4834742  -0.43881907  1.13769472  1.09793644  1.53058742
 -0.65851454 -0.99465546 -1.28721424 -2.00879338  0.        ]",-0.37244755666
38,"[[-22.93964079   1.38672539   0.12571131   0.17812899]
 [-64.83897988  -4.66857201   0.           0.        ]]",[-1.90576697  1.3399229 ],[-1.00579917 -0.84116572],[-1.95287395  1.63855326],-1.45486,"[-0.93117433 -0.29692723  1.21021364  1.12222242  1.09793594  1.53058638
 -0.69708747 -1.05201676 -1.80539239 -0.89839909  0.        ]",-0.317869993398
39,"[[-24.26324244   1.33383118   0.12571131   0.17812899]
 [-67.51266285  -0.63450684   0.           0.        ]]",[-1.18506445  1.4089782 ],[-1.00579917 -0.84116572],[-1.24715436  1.28032804],-1.19521,"[ 0.76626937 -0.18947829  1.13927452  1.108583    1.09793545  1.53058533
 -0.73492394 -0.18923997 -0.87703345 -0.06193423  0.        ]",-0.126890104655
40,"[[-25.63980972   1.36080296   0.12571131   0.17812899]
 [-70.13571081   3.31822953   0.           0.        ]]",[-0.51080554 -0.5951538 ],[-1.00579917 -0.84116572],[-0.98336577 -0.27230954],-1.69681,"[ 1.08272916 -0.24411689 -0.68728629  1.11595912  1.09793495  1.53058428
 -0.77204384  0.65614274  0.06802472 -0.89983582  0.        ]",-0.147743263386
41,"[[-27.04889116   1.40265441   0.12571131   0.17812899]
 [-70.77009201   0.8749648    0.           0.        ]]",[-0.87823909 -1.43556795],[-1.00579917 -0.84116572],[-1.26335692 -0.922472  ],-1.95804,"[-0.59340587 -0.32950738 -1.3528504   1.12566484  1.09793446  1.53058324
 -0.78102105  0.13359471 -0.5085372  -2.06906003  0.        ]",-0.332428049885
42,"[[-28.48510247   1.38003752   0.12571131   0.17812899]
 [-72.84370707  -3.12352707   0.           0.        ]]",[-2.44521803  0.54434328],[-1.00579917 -0.84116572],[-2.2663393   0.43125364],-1.7382,"[-1.47707024 -0.28327632  0.32833802  1.12068259  1.09793396  1.53058219
 -0.81036561 -0.72157409 -1.70440011 -1.63465248  0.        ]",-0.371237430789
43,"[[-29.96720937   1.3395875    0.12571131   0.17812899]
 [-75.35883274  -0.92901744   0.           0.        ]]",[-1.64347056  1.34183892],[-1.00579917 -0.84116572],[-1.57055867  1.10600269],-1.26566,"[ 0.0428062  -0.20111058  1.47334663  1.1102287   1.09793347  1.53058114
 -0.8459582  -0.25222786 -1.41097059 -0.24009819  0.        ]",-0.220550641237
44,"[[-31.49914102   1.36067934   0.12571131   0.17812899]
 [-77.8265389    3.02473183   0.           0.        ]]",[-1.61886271 -0.07895038],[-1.00579917 -0.84116572],[-1.19817793 -0.02214566],-1.72349,"[ 1.25186014 -0.24386547 -0.09895857  1.11592525  1.09793297  1.5305801
 -0.88087971  0.59337202 -0.09858979 -0.49847011  0.        ]",-0.0813420636514
45,"[[-33.07994414   1.41717781   0.12571131   0.17812899]
 [-80.24569627   2.62611602   0.           0.        ]]",[-1.22787852 -1.62833549],[-1.00579917 -0.84116572],[-1.14234495 -1.36469519],-2.00038,"[-0.25416645 -0.35928961 -1.43280814  1.12853381  1.09793248  1.53057905
 -0.91511417  0.50811873 -0.2997437  -1.93009897  0.        ]",-0.305887999327
46,"[[-34.70863295   1.42917283   0.12571131   0.17812899]
 [-82.61483058  -1.41344031   0.           0.        ]]",[-1.94698325 -0.59210379],[-1.00579917 -0.84116572],[-2.29442477 -0.35574085],-1.92595,"[-1.49190557 -0.38393797  0.24257726  1.13071056  1.09793198  1.530578
 -0.94864069 -0.35583329 -1.64438324 -1.69831582  0.        ]",-0.371124014784
47,"[[-36.38421267   1.37736786   0.12571131   0.17812899]
 [-84.93510474  -3.75947153   0.           0.        ]]",[-1.80114814  2.84506116],[-1.00579917 -0.84116572],[-1.68157279  2.02437305],-0.778256,"[ 0.22433418 -0.27783179  1.43662741  1.12005102  1.09793149  1.53057696
 -0.98147574 -0.85758585 -1.30917196 -0.19391619  0.        ]",-0.202294489542
48,"[[-38.1057484    1.34234587   0.12571131   0.17812899]
 [-87.21137924   0.24369302   0.           0.        ]]",[-1.0954145 -0.5312841],[-1.00579917 -0.84116572],[-1.07689309  0.13941796],-1.82072,"[  1.14393749e+00  -2.06689981e-01  -5.55596243e-01   1.11100160e+00
   1.09793099e+00   1.53057591e+00  -1.01368811e+00  -1.41676666e-03
   5.26716574e-02  -8.05961388e-01   0.00000000e+00]",-0.132889900457
49,"[[-39.87235834   1.32574203   0.12571131   0.17812899]
 [-89.44191077  -1.89719992   0.           0.        ]]",[-1.3411162  -0.75430504],[-1.00579917 -0.84116572],[-1.58092225 -0.41384083],-1.91981,"[-0.90872011 -0.17315811 -1.18182371  1.10619515  1.0979305   1.53057486
 -1.04525311 -0.45929608 -0.77881649 -2.17621392  0.        ]",-0.360059566457
