timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ 0.1637826   2.22447144  0.18069951  0.19176646]
 [ 2.61653171  4.07341094  0.          0.        ]]",-1.00882,"[ 1.19777338 -1.12847468  0.25267648  0.86697239  1.56853202  1.67730391
  0.34786974  0.57460874 -1.13252145 -0.67682645  0.        ]",[ 0.39474577 -0.7447108 ],[ 0.39326376 -0.61239033],[-0.57126272 -0.33071893],-0.190723796675
11,"[[ 0.2312154   2.2808007   0.18069951  0.19176646]
 [ 4.12172107  1.567863    0.          0.        ]]",-1.00113,"[ 1.17954231 -1.19125679  0.35020451  0.81306021  1.56852777  1.6772989
  0.37377272  0.14847737 -1.19294131 -0.70295739  0.        ]",[ 0.43693572 -0.53478825],[ 0.38264672 -0.05529495],[-0.57126272 -0.33071893],-0.20127262012
12,"[[ 0.32803025  2.30964867  0.18069951  0.19176646]
 [ 5.55499014  1.3177613   0.          0.        ]]",-1.03947,"[ 1.14273556 -1.22227089  0.48742981  0.78402367  1.56852352  1.67729389
  0.39843799  0.10594119 -1.25389923 -0.71883868  0.        ]",[ 0.48512691 -0.53114653],[-0.6414599  -0.28228004],[-0.57126272 -0.33071893],-0.211146331821
13,"[[ 0.41254901  2.3245277   0.18069951  0.19176646]
 [ 2.90570254  0.17396444  0.          0.        ]]",-1.13031,"[ 1.10060016 -1.23795301  0.60363061  0.76868015  1.56851927  1.67728889
  0.35284513 -0.08859037 -1.30136588 -0.73197463  0.        ]",[ 0.44128686 -0.42633256],[ 1.20377372 -0.07670552],[-0.57126272 -0.33071893],-0.218922251429
14,"[[ 0.50980564  2.3249236   0.18069951  0.19176646]
 [ 6.80695988 -0.1333698   0.          0.        ]]",-1.11981,"[ 1.04098518 -1.23836493  0.73206849  0.7682676   1.56851502  1.67728388
  0.41998294 -0.14086027 -1.35009194 -0.74114958  0.        ]",[ 0.52331698 -0.37077501],[ 1.78555383  0.62083621],[-0.57126272 -0.33071893],-0.226617842957
15,"[[  0.68431244   2.34694423   0.18069951   0.19176646]
 [ 10.63101425   2.32719986   0.           0.        ]]",-1.36874,"[ 0.9059651  -1.26116629  0.94470039  0.74510158  1.56851077  1.67727887
  0.48579209  0.27762235 -1.43631873 -0.78640759  0.        ]",[ 0.63825184 -0.66044271],[ 1.35360991 -0.85882153],[-0.57126272 -0.33071893],-0.242348546849
16,"[[  0.93454286   2.35890179   0.18069951   0.19176646]
 [ 14.37949386  -1.12000106   0.           0.        ]]",-1.43583,"[ 0.65701394 -1.27334295  1.19871884  0.73230075  1.56850652  1.67727386
  0.55030059 -0.30866257 -1.54189456 -0.86432376  0.        ]",[ 0.68423319 -0.25447378],[ 1.79180023 -0.38396592],[-0.57126272 -0.33071893],-0.263218031009
17,"[[  1.25899562   2.32146182   0.18069951   0.19176646]
 [ 18.0535033   -2.61907022   0.           0.        ]]",-1.41341,"[ 0.26097355 -1.23472878  1.41625011  0.77185803  1.56850227  1.67726885
  0.61352744 -0.56361744 -1.66024069 -0.96803046  0.        ]",[ 0.7166692  -0.03162214],[ 1.26639334  0.0588699 ],[-0.57126272 -0.33071893],-0.28782214559
18,"[[  1.65619662   2.27192648   0.18069951   0.19176646]
 [ 21.65458082  -2.33550116   0.           0.        ]]",-1.3848,"[-0.27927773 -1.18154067  1.48200294  0.82179384  1.56849802  1.67726384
  0.6754991  -0.51538865 -1.76494226 -1.14817838  0.        ]",[ 0.73620039 -0.0704858 ],[ 0.47497861  0.092699  ],[-0.57126272 -0.33071893],-0.316460741662
19,"[[  2.10385005   2.22934612   0.18069951   0.19176646]
 [ 23.10592707  -1.92395492   0.           0.        ]]",-1.50291,"[-0.86196889 -1.13399926  1.28269853  0.86244703  1.56849377  1.67725883
  0.7004751  -0.44539409 -1.79704291 -1.4036744   0.        ]",[ 0.70549411 -0.14408913],[ 1.02030789 -0.49650174],[-0.57126272 -0.33071893],-0.342496107868
20,"[[  2.60109472   2.17150224   0.18069951   0.19176646]
 [ 26.60680109  -3.85412372   0.           0.        ]]",-1.10176,"[-1.34326553 -1.06688232  0.77123181  0.91417139  1.56848951  1.67725382
  0.7607222  -0.77366877 -1.72204233 -1.68927349  0.        ]",[ 0.65573889  0.10280229],[-0.11746821  0.77762051],[-0.57126272 -0.33071893],-0.360644300066
21,"[[  3.12327479   2.12605395   0.18069951   0.19176646]
 [ 25.61460367  -0.70119214   0.           0.        ]]",-1.06599,"[-1.53945333 -1.01223208  0.03914142  0.95187922  1.56848526  1.67724881
  0.74364614 -0.23742998 -1.50804944 -1.92125971  0.        ]",[ 0.5872283  -0.26390782],[ 0.31023569 -0.10590373],[-0.57126272 -0.33071893],-0.362323951175
22,"[[  3.64280043   2.10793686   0.18069951   0.19176646]
 [ 26.33554387  -1.10918517   0.           0.        ]]",-0.640171,"[-1.37019788 -0.99000375 -0.69671914  0.96617096  1.56848101  1.6772438
  0.75605218 -0.30681967 -1.20109952 -1.99689758  0.        ]",[ 0.54008704 -0.16885358],[ 0.35312863 -1.22308324],[-0.57126272 -0.33071893],-0.342868545929
23,"[[  4.17830439   2.04621839   0.18069951   0.19176646]
 [ 27.21180969  -5.04957734   0.           0.        ]]",-0.0922375,"[-0.86318202 -0.91251835 -1.25768332  1.01161926  1.56847676  1.67723879
  0.77113127 -0.97698604 -0.88784506 -1.92010534  0.        ]",[ 0.46423227  0.50394577],[ 1.43891983  0.48818631],[-0.57126272 -0.33071893],-0.309278624599
24,"[[  4.75684163   1.96559019   0.18069951   0.19176646]
 [ 30.63054461  -3.02016517   0.           0.        ]]",0.176585,"[-0.10050049 -0.80756976 -1.46167415  1.06322163  1.56847251  1.67723378
  0.82996472 -0.63183014 -0.61530686 -1.65400431  0.        ]",[ 0.55342531  0.47325101],[ 1.0143164   1.33161401],[-0.57126272 -0.33071893],-0.256621390021
25,"[[  5.40307662   1.94547087   0.18069951   0.19176646]
 [ 33.98194857   0.99469917   0.           0.        ]]",0.143567,"[ 0.71611084 -0.7807945  -1.12501276  1.07468836  1.56846826  1.67722877
  0.8876393   0.05100399 -0.53693553 -1.16573957  0.        ]",[ 0.73976368  0.11222693],[ 1.56036788  0.4915768 ],[-0.57126272 -0.33071893],-0.183993449445
26,"[[  6.11568501   1.98464396   0.18069951   0.19176646]
 [ 37.26805841   2.91606712   0.           0.        ]]",-0.36507,"[ 1.19692593 -0.83271806 -0.23382528  1.05183365  1.56846401  1.67722376
  0.94419007  0.37778348 -0.81004905 -0.68723122  0.        ]",[ 0.89663446 -0.12377846],[ 0.62677352 -1.45380625],[-0.57126272 -0.33071893],-0.149060630462
27,"[[  6.87854604   2.00260007   0.18069951   0.19176646]
 [ 39.01202556  -1.10712636   0.           0.        ]]",-0.96702,"[ 0.97912832 -0.85622673  0.83946083  1.04064122  1.56845976  1.67721875
  0.97420131 -0.306468   -1.31241042 -0.53208182  0.        ]",[ 0.92481029  0.28041759],[ 0.34109554  0.47820958],[-0.57126272 -0.33071893],-0.207581009534
28,"[[  7.66458334   1.99961441   0.18069951   0.19176646]
 [ 39.58987903   0.80216584   0.           0.        ]]",-1.34931,"[ 0.09768507 -0.8523297   1.46099827  1.04253119  1.56845551  1.67721375
  0.98414434  0.01825846 -1.7758676  -0.80799156  0.        ]",[ 0.95679104 -0.07105541],[ 0.97966207  0.87712253],[-0.57126272 -0.33071893],-0.294163247225
29,"[[  8.48743044   2.05027717   0.18069951   0.19176646]
 [ 42.68474135   4.25247748   0.           0.        ]]",-1.60296,"[-0.97738347 -0.91768743  1.20116379  1.00877622  1.56845126  1.67720874
  1.03740356  0.60507655 -1.89541743 -1.41721027  0.        ]",[ 0.97839475 -0.63896286],[ 1.21173916  0.06130566],[-0.57126272 -0.33071893],-0.356753848348
30,"[[  9.37237993   2.13684288   0.18069951   0.19176646]
 [ 45.79985937   4.40348667   0.           0.        ]]",-1.15394,"[-1.53779057 -1.02533984  0.08938639  0.94315117  1.56844701  1.67720373
  1.09101118  0.63075907 -1.52069666 -1.90689009  0.        ]",[ 0.90750766 -0.65213346],[ 1.42685413  0.02788229],[-0.57126272 -0.33071893],-0.361968278347
31,"[[ 10.31901481   2.2250652    0.18069951   0.19176646]
 [ 48.85347191   4.41861357   0.           0.        ]]",-0.143078,"[-1.02448497 -1.12911396 -1.13818081  0.86639639  1.56844276  1.67719872
  1.14356012  0.63333111 -0.95759815 -1.83838178  0.        ]",[ 0.87723029 -0.63686061],[ 0.75766831  0.89138895],[-0.57126272 -0.33071893],-0.303097083596
32,"[[ 11.31649424   2.34788979   0.18069951   0.19176646]
 [ 50.88790518   7.8524416    0.           0.        ]]",0.0464337,"[ 0.27292616 -1.26210662 -1.38781186  0.74407132  1.56843851  1.67719371
  1.1785694   1.21734484 -0.75045582 -1.27463747  0.        ]",[ 0.96236908 -0.95535362],[ 0.94966406 -0.49989762],[-0.57126272 -0.33071893],-0.213148443371
33,"[[ 12.36189052   2.48343962   0.18069951   0.19176646]
 [ 53.64239594   5.70975526   0.           0.        ]]",-0.756037,"[ 1.18750539 -1.39119657 -0.28743715  0.59021637  1.56843426  1.6771887
  1.22597025  0.85292158 -1.08445927 -0.86797486  0.        ]",[ 1.13270056 -0.79991472],[ 1.33127128 -1.89113535],[-0.57126272 -0.33071893],-0.200838234582
34,"[[ 13.46381877   2.55669681   0.18069951   0.19176646]
 [ 56.54056314   1.629564     0.           0.        ]]",-1.63031,"[ 0.69756171 -1.45242259  1.16538753  0.49977835  1.56843001  1.67718369
  1.27584346  0.15897378 -1.4995023  -0.99560255  0.        ]",[ 1.16913879 -0.37749603],[ 2.23148714 -1.21669326],[-0.57126272 -0.33071893],-0.26732882848
35,"[[ 14.62312302   2.54915799   0.18069951   0.19176646]
 [ 59.38021241  -2.3702643    0.           0.        ]]",-1.58603,"[-0.80531155 -1.44640913  1.31658473  0.50930075  1.56842576  1.67717868
  1.32470935 -0.52130598 -1.59670944 -1.43667683  0.        ]",[ 1.03125954  0.02420044],[ 2.20707532 -0.74929948],[-0.57126272 -0.33071893],-0.320024544942
36,"[[ 15.83864559   2.47236459   0.18069951   0.19176646]
 [ 62.16259631  -5.29962952   0.           0.        ]]",-0.683732,"[-1.5279304  -1.38139108 -0.18011962  0.60346516  1.56842151  1.67717368
  1.37258946 -1.01952337 -1.27231353 -1.76421763  0.        ]",[ 0.88046944  0.28918278],[ 0.62462937  0.45924835],[-0.57126272 -0.33071893],-0.320331382614
37,"[[ 17.09434679   2.38555972   0.18069951   0.19176646]
 [ 63.4034566   -3.38749559   0.           0.        ]]",0.144814,"[-0.41440546 -1.29992752 -1.43811639  0.70319065  1.56841726  1.67716867
  1.39394072 -0.69431167 -0.81759801 -1.52119735  0.        ]",[ 0.92969096  0.15233424],[ 1.94333297 -0.07238504],[-0.57126272 -0.33071893],-0.250737824798
38,"[[ 18.3895308    2.31548017   0.18069951   0.19176646]
 [ 66.10588972  -3.62002191   0.           0.        ]]",-0.224087,"[ 1.07296471 -1.22839047 -0.64284487  0.77800995  1.56841301  1.67716366
  1.44044449 -0.73385829 -0.88897126 -0.88193649  0.        ]",[ 1.04650879  0.37727031],[ 0.77661201 -0.40933268],[-0.57126272 -0.33071893],-0.178702455411
39,"[[ 19.72934947   2.22739072   0.18069951   0.19176646]
 [ 67.86995342  -5.18403266   0.           0.        ]]",-1.2704,"[ 0.71644586 -1.13173895  1.14896595  0.86423827  1.56840876  1.67715865
  1.4707993  -0.99985991 -1.52302473 -0.74908409  0.        ]",[ 1.07055891  0.62613785],[ 1.32562285  0.52141464],[-0.57126272 -0.33071893],-0.252563925579
40,"[[ 21.11296634   2.14528675   0.18069951   0.19176646]
 [ 70.48314352  -3.03391666   0.           0.        ]]",-1.61113,"[-1.04162375 -1.03551947  1.14744744  0.93622     1.56840451  1.67715364
  1.51576673 -0.63417266 -1.82850226 -1.48430329  0.        ]",[ 1.05291152  0.28695381],[ 1.03180912 -0.37673176],[-0.57126272 -0.33071893],-0.353948245624
41,"[[ 22.54833185   2.07005439   0.18069951   0.19176646]
 [ 73.04471426  -4.48486429   0.           0.        ]]",-0.412638,"[-1.33126127 -0.94272169 -0.76798863  0.99464606  1.56840026  1.67714863
  1.55984549 -0.88094523 -1.17796959 -2.01781798  0.        ]",[ 0.93656135  0.56107897],[-0.02747686  1.3066664 ],[-0.57126272 -0.33071893],-0.343648116407
42,"[[ 23.99360974   2.02077373   0.18069951   0.19176646]
 [ 71.48862316  -0.45656315   0.           0.        ]]",0.322876,"[ 0.41477913 -0.87979293 -1.32780511  1.0288469   1.56839601  1.67714362
  1.53306219 -0.19582087 -0.56821477 -1.33518615  0.        ]",[ 1.10502183  0.30894011],[ 1.22164842  0.82129703],[-0.57126272 -0.33071893],-0.209363977493
43,"[[ 25.44890267   2.04415492   0.18069951   0.19176646]
 [ 74.03251744   2.78368303   0.           0.        ]]",-0.85679,"[ 1.14791786 -0.90984607  0.47081143  1.01302704  1.56839176  1.67713862
  1.57683655  0.35527286 -1.14138876 -0.561918    0.        ]",[ 1.29872727 -0.03843182],[ 1.73201625  0.1751425 ],[-0.57126272 -0.33071893],-0.183685177222
44,"[[ 26.95458464   2.10601729   0.18069951   0.19176646]
 [ 76.52743969   3.40038816   0.           0.        ]]",-1.69562,"[-0.50404069 -0.98759458  1.44113102  0.96763329  1.56838751  1.67713361
  1.6197678   0.46016036 -1.86357039 -1.16667414  0.        ]",[ 1.27879882 -0.36996409],[ 1.42686264 -0.17497247],[-0.57126272 -0.33071893],-0.33177694807
45,"[[ 28.50967187   2.16617613   0.18069951   0.19176646]
 [ 78.97306218   2.61801664   0.           0.        ]]",-0.737059,"[-1.50169566 -1.06051754 -0.33186524  0.9186945   1.56838326  1.6771286
  1.66185027  0.32709585 -1.3405876  -1.95362792  0.        ]",[ 1.11877596 -0.20669463],[-0.03072237 -0.97007671],[-0.57126272 -0.33071893],-0.349814367188
46,"[[ 30.07223913   2.17925854   0.18069951   0.19176646]
 [ 77.28889977  -1.29654029   0.           0.        ]]",0.318699,"[ 0.14853046 -1.07599751 -1.42524684  0.90744235  1.56837901  1.67712359
  1.63286242 -0.33868453 -0.66181338 -1.40213908  0.        ]",[ 1.09321904  0.25185746],[ 1.27852579  0.15711279],[-0.57126272 -0.33071893],-0.224112397638
47,"[[ 31.64237967   2.15960706   0.18069951   0.19176646]
 [ 79.71711545  -0.67097288   0.           0.        ]]",-0.77793,"[ 1.18103517 -1.05268796  0.3433523   0.92426022  1.56837476  1.67711858
  1.67464514 -0.2322889  -1.13875361 -0.63402235  0.        ]",[ 1.24544883  0.25396955],[ 1.06749322  0.46856771],[-0.57126272 -0.33071893],-0.188385436612
48,"[[ 33.26060732   2.16470023   0.18069951   0.19176646]
 [ 82.09789984   1.17392257   0.           0.        ]]",-1.92743,"[-0.53442996 -1.05875693  1.4323893   0.91994634  1.56837051  1.67711358
  1.71561123  0.08148792 -1.83701973 -1.21165995  0.        ]",[ 1.25976479 -0.10801613],[ 2.17779394 -1.62967772],[-0.57126272 -0.33071893],-0.331592486853
49,"[[ 34.92598012   2.14796916   0.18069951   0.19176646]
 [ 84.43120169  -2.83395622   0.           0.        ]]",-0.578593,"[-1.44719319 -1.03873552 -0.5192346   0.93398856  1.56836626  1.67710857
  1.75575981 -0.60016564 -1.26850457 -1.9731806   0.        ]",[ 1.03437519  0.39389247],[ 1.24708689 -0.36585329],[-0.57126272 -0.33071893],-0.34569433643
