timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
21,"[[ 12.36796587   1.89689736   0.07559108   0.19330249]
 [ 59.42632969   2.87196768   0.           0.        ]]",[ 2.28133125 -0.15466467],[-0.82867384 -0.59266776],[ 2.15350199  0.13094586],-0.791624,"[ 1.21892072 -1.12317976 -0.26837145  1.09112891  0.66672734  1.65928921
  1.12071617  0.51151311 -0.0892848  -0.65429116  0.        ]",-0.104251844284
22,"[[ 13.58441988   1.94746989   0.07559108   0.19330249]
 [ 62.20975224   2.18738737   0.           0.        ]]",[ 1.99778934  0.54600143],[-0.82867384 -0.59266776],[ 1.82363391  0.2302756 ],-1.04341,"[ 0.59038692 -1.21093058  1.26799328  1.06896095  0.66672703  1.65928721
  1.16201974  0.37381689 -0.91988789 -0.55698524  0.        ]",-0.158650992885
23,"[[ 14.85598934   2.01231229   0.07559108   0.19330249]
 [ 64.93831206   4.2896959    0.           0.        ]]",[ 1.68477945 -0.73659552],[-0.82867384 -0.59266776],[ 1.64695323 -0.68944025],-1.27863,"[-1.04325184 -1.32086801  1.12361253  1.03611626  0.66672672  1.65928521
  1.20250911  0.79667371 -1.24035642 -1.40106143  0.        ]",-0.286825727365
24,"[[ 16.18159521   2.06782037   0.07559108   0.19330249]
 [ 67.61309949   1.27102869   0.           0.        ]]",[ 1.43630558  0.80605902],[-0.82867384 -0.59266776],[ 1.67939353 -0.09282731],-1.06346,"[-1.36268137 -1.41235922 -0.64801992  1.00414903  0.66672641  1.6592832
  1.24220045  0.18950043 -0.57783935 -1.93440728  0.        ]",-0.309952299437
25,"[[ 17.56015696   2.12483182   0.07559108   0.19330249]
 [ 70.23464337   4.41949963   0.           0.        ]]",[ 1.46349449 -0.27930075],[-0.82867384 -0.59266776],[ 2.24167538 -0.79036945],-0.586429,"[ 0.24899642 -1.50349961 -1.38754842  0.96772726  0.6667261   1.6592812
  1.2811016   0.82278206  0.01487232 -1.32891683  0.        ]",-0.209413858367
26,"[[ 18.99064137   2.20106298   0.07559108   0.19330249]
 [ 72.80512626   3.20759844   0.           0.        ]]",[ 2.19299395  0.16627609],[-0.82867384 -0.59266776],[ 2.15900755 -0.09298487],-1.13701,"[ 1.23228477 -1.62037767  0.22663982  0.91355067  0.66672579  1.65927919
  1.31924496  0.57902051 -0.45583001 -0.63133177  0.        ]",-0.113632406734
27,"[[ 20.47202113   2.27099527   0.07559108   0.19330249]
 [ 75.32451091   3.78367449   0.           0.        ]]",[ 1.66843989 -0.97962239],[-0.82867384 -0.59266776],[ 1.82824492 -0.42134696],-1.25922,"[-0.20560322 -1.72204904  1.48430486  0.85858646  0.66672548  1.65927719
  1.35662996  0.6948919  -1.09639882 -1.07415163  0.        ]",-0.233169157577
28,"[[  2.20032849e+01   2.30680847e+00   7.55910767e-02   1.93302492e-01]
 [  7.77933025e+01  -1.89217816e-01   0.00000000e+00   0.00000000e+00]]",[ 1.0756915  -0.54868889],[-0.82867384 -0.59266776],[ 1.5843972   0.19400117],-0.97619,"[-1.51452807 -1.77189089  0.00274278  0.82857711  0.66672517  1.65927518
  1.3932641  -0.10421429 -0.73791035 -1.76622529  0.        ]",-0.29300595726
29,"[[  2.35834167e+01   2.28106283e+00   7.55910767e-02   1.93302492e-01]
 [  8.02116202e+01  -2.37833801e+00   0.00000000e+00   0.00000000e+00]]",[ 2.53188955  0.00872825],[-0.82867384 -0.59266776],[ 1.96197617  0.3036629 ],-0.583668,"[-0.10467899 -1.73621345 -1.44486019  0.85027422  0.66672486  1.65927318
  1.42914915 -0.5445331  -0.08954012 -1.40673979  0.        ]",-0.219941887988
30,"[[  2.52114257e+01   2.23409524e+00   7.55910767e-02   1.93302492e-01]
 [  8.25813739e+01  -2.31898279e+00   0.00000000e+00   0.00000000e+00]]",[ 1.83864944  1.48362949],[-0.82867384 -0.59266776],[ 1.97295463  1.08233631],-1.03783,"[ 1.24172934 -1.66908875  0.13574309  0.88819779  0.66672455  1.65927118
  1.46431344 -0.53259419 -0.43780922 -0.65719521  0.        ]",-0.115818317199
31,"[[  2.68863644e+01   2.22766345e+00   7.55910767e-02   1.93302492e-01]
 [  8.49051328e+01   1.66228997e+00   0.00000000e+00   0.00000000e+00]]",[ 1.51187855 -0.17840829],[-0.82867384 -0.59266776],[ 1.71856725  0.25269571],-1.13061,"[-0.38527033 -1.65969613  1.46183239  0.89322015  0.66672424  1.65926917
  1.49879509  0.26819821 -1.13274115 -1.12798146  0.        ]",-0.243392870804
32,"[[  2.86073326e+01   2.25323968e+00   7.55910767e-02   1.93302492e-01]
 [  8.71840176e+01   8.97744600e-01   0.00000000e+00   0.00000000e+00]]",[ 1.61318772  0.5815265 ],[-0.82867384 -0.59266776],[ 1.69764674  0.05057181],-0.938082,"[-1.43880369 -1.69675598 -0.45858447  0.87300115  0.66672393  1.65926717
  1.53261074  0.1144176  -0.59461728 -1.8236772   0.        ]",-0.294144038795
33,"[[  3.03734266e+01   2.29385953e+00   7.55910767e-02   1.93302492e-01]
 [  8.94181712e+01   3.15664399e+00   0.00000000e+00   0.00000000e+00]]",[ 1.18954233 -0.89598173],[-0.82867384 -0.59266776],[ 2.24967194 -0.4189049 ],-0.620507,"[ 0.56145108 -1.7540383  -1.24537076  0.8395667   0.66672362  1.65926516
  1.56576251  0.56877226 -0.08381646 -1.11745622  0.        ]",-0.175484723958
34,"[[  3.21837635e+01   2.32050802e+00   7.55910767e-02   1.93302492e-01]
 [  9.16078659e+01  -4.79780406e-01   0.00000000e+00   0.00000000e+00]]",[ 1.16393908  0.51073461],[-0.82867384 -0.59266776],[ 1.90664899  0.91501689],-1.00151,"[ 0.85870442 -1.79052694  1.03859906  0.8167727   0.66672331  1.65926316
  1.59825443 -0.16265805 -0.81359343 -0.74572341  0.        ]",-0.163715022318
35,"[[  3.40374479e+01   2.33102639e+00   7.55910767e-02   1.93302492e-01]
 [  9.37536262e+01   1.52477102e+00   0.00000000e+00   0.00000000e+00]]",[ 1.16375231  0.7174898 ],[-0.82867384 -0.59266776],[ 1.65022814  0.13229209],-0.815769,"[-1.33212941 -1.80468302  0.74891369  0.80759237  0.666723    1.65926116
  1.63009428  0.24053745 -0.94851718 -1.60589676  0.        ]",-0.285092887326
36,"[[  3.59336349e+01   2.38944577e+00   7.55910767e-02   1.93302492e-01]
 [  9.58583408e+01   4.30796096e+00   0.00000000e+00   0.00000000e+00]]",[ 1.49738041 -1.67228512],[-0.82867384 -0.59266776],[ 2.14988947 -0.84222263],-0.732135,"[-0.40134045 -1.88071022 -1.4175096   0.75477666  0.66672269  1.65925915
  1.66132493  0.80034816 -0.17305889 -1.45455844  0.        ]",-0.227216992908
37,"[[  3.78715018e+01   2.43475094e+00   7.55910767e-02   1.93302492e-01]
 [  9.79210746e+01   2.36167038e-01   0.00000000e+00   0.00000000e+00]]",[ 1.93864158  0.98363728],[-0.82867384 -0.59266776],[ 2.08687878  0.62498486],-1.06743,"[ 1.22554122 -1.93651218  0.27195896  0.71176361  0.66672238  1.65925715
  1.6919325  -0.01865301 -0.56553263 -0.75954291  0.        ]",-0.139908959295
38,"[[  3.98502049e+01   2.47823319e+00   7.55910767e-02   1.93302492e-01]
 [  9.99428675e+01   4.09923950e+00   0.00000000e+00   0.00000000e+00]]",[ 1.98285342  0.06658048],[-0.82867384 -0.59266776],[ 1.81903028 -0.3870526 ],-0.996035,"[-0.89110272 -1.98735733  1.2463206   0.66888379  0.66672207  1.65925514
  1.72193242  0.75836577 -0.96835736 -1.4035553   0.        ]",-0.259927896371
39,"[[  4.18689564e+01   2.56178769e+00   7.55910767e-02   1.93302492e-01]
 [  1.01925662e+02   4.25602649e+00   0.00000000e+00   0.00000000e+00]]",[ 2.12578321 -1.05725267],[-0.82867384 -0.59266776],[ 2.04789495 -0.96690851],-0.868662,"[-0.84699366 -2.07725643 -1.23471598  0.58239799  0.66672176  1.65925314
  1.75135351  0.78990153 -0.30633349 -1.48120582  0.        ]",-0.232951327456
40,"[[  4.39269618e+01   2.60609297e+00   7.55910767e-02   1.93302492e-01]
 [  1.03868068e+02   1.88197573e-01   0.00000000e+00   0.00000000e+00]]",[ 3.25866713 -0.07353281],[-0.82867384 -0.59266776],[ 2.12758207  0.46460617],-1.16538,"[ 1.24388835 -2.12058395 -0.06053371  0.53452334  0.66672145  1.65925113
  1.78017515 -0.02830259 -0.53798782 -0.87278663  0.        ]",-0.153050491971
41,"[[  4.60234165e+01   2.60665654e+00   7.55910767e-02   1.93302492e-01]
 [  1.05771039e+02  -1.30922110e-01   0.00000000e+00   0.00000000e+00]]",[ 0.99477207  0.70992177],[-0.82867384 -0.59266776],[ 1.67668796  0.74843186],-0.810866,"[-0.75983751 -2.12111145  1.32711432  0.53390574  0.66672114  1.65924913
  1.80841149 -0.0924904  -0.8998321  -1.36873055  0.        ]",-0.249305074706
42,"[[  4.81573490e+01   2.63201882e+00   7.55910767e-02   1.93302492e-01]
 [  1.07616276e+02   2.65789523e+00   0.00000000e+00   0.00000000e+00]]",[ 3.04664783 -0.61037753],[-0.82867384 -0.59266776],[ 1.97148764 -0.60857856],-0.806453,"[-0.84082835 -2.14449049 -1.23863959  0.50591083  0.66672083  1.65924713
  1.83579098  0.4684532  -0.32670152 -1.43531552  0.        ]",-0.226390310221
43,"[[  5.03280310e+01   2.66015780e+00   7.55910767e-02   1.93302492e-01]
 [  1.09445641e+02   1.64389695e-01   0.00000000e+00   0.00000000e+00]]",[ 1.76249734  0.30637848],[-0.82867384 -0.59266776],[ 2.10967255  0.59281868],-1.12621,"[ 1.24330213 -2.16921433  0.112151    0.47438418  0.66672052  1.65924512
  1.86293481 -0.03309157 -0.59251449 -0.90364362  0.        ]",-0.161463655516
44,"[[  5.25349321e+01   2.67534274e+00   7.55910767e-02   1.93302492e-01]
 [  1.11238576e+02   1.35013997e+00   0.00000000e+00   0.00000000e+00]]",[ 2.16618258  0.07888763],[-0.82867384 -0.59266776],[ 1.7279985   0.33833075],-0.850976,"[-1.02211465 -2.18201678  1.14285328  0.45717547  0.66672021  1.65924312
  1.88953794  0.20541076 -0.820022   -1.43265137  0.        ]",-0.251400989167
45,"[[  5.47773393e+01   2.70497201e+00   7.55910767e-02   1.93302492e-01]
 [  1.12996306e+02   1.61203476e+00   0.00000000e+00   0.00000000e+00]]",[ 1.75518045 -0.35134423],[-0.82867384 -0.59266776],[ 2.00687933 -0.398857  ],-0.777558,"[-0.40925954 -2.20590232 -1.41582554  0.42322106  0.6667199   1.65924111
  1.91561852  0.25808834 -0.31803656 -1.29697821  0.        ]",-0.205098062789
46,"[[  5.70545502e+01   2.72270191e+00   7.55910767e-02   1.93302492e-01]
 [  1.14718936e+02   1.65809472e-01   0.00000000e+00   0.00000000e+00]]",[ 2.6846437   0.73057809],[-0.82867384 -0.59266776],[ 2.02647066  0.86027461],-1.14232,"[ 1.07311347 -2.21949163  0.73079363  0.40267495  0.66671959  1.65923911
  1.94117811 -0.0328063  -0.71977597 -0.98215817  0.        ]",-0.182716451742
47,"[[  5.93658725e+01   2.75477805e+00   7.55910767e-02   1.93302492e-01]
 [  1.16407863e+02   3.03242600e+00   0.00000000e+00   0.00000000e+00]]",[ 2.97081677  0.42280034],[-0.82867384 -0.59266776],[ 1.76921558 -0.22263007],-0.597896,"[-1.4426394  -2.24272856  0.48770094  0.36509466  0.66671928  1.65923711
  1.96623746  0.54378668 -0.65647158 -1.49406923  0.        ]",-0.248945657756
48,"[[  6.17106464e+01   2.83141009e+00   7.55910767e-02   1.93302492e-01]
 [  1.18064056e+02   4.62609261e+00   0.00000000e+00   0.00000000e+00]]",[ 2.21706404  0.01552566],[-0.82867384 -0.59266776],[ 2.25246    -0.82039613],-0.797652,"[ 0.4655663  -2.29107872 -1.2995418   0.27338549  0.66671897  1.6592351
  1.99081094  0.86433745 -0.42107389 -1.11222916  0.        ]",-0.180761976835
49,"[[  6.40882151e+01   2.92346189e+00   7.55910767e-02   1.93302492e-01]
 [  1.19687337e+02   4.58008462e+00   0.00000000e+00   0.00000000e+00]]",[ 1.90935758 -0.0915184 ],[-0.82867384 -0.59266776],[ 2.03303051 -0.02339299],-1.16661,"[ 0.29258865 -2.33547954  1.41439731  0.16025485  0.66671866  1.6592331
  2.01489591  0.85508289 -0.73649693 -1.23261594  0.        ]",-0.217580109948
