timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
10,"[[ -3.76990179   0.9357212    0.16991649  -0.15229438]
 [-36.22160312  -3.14168875   0.           0.        ]]",-1.1812,"[-1.28322592  0.60834799  0.87892602  0.89275528  1.47553484 -1.30810258
 -0.333916   -0.64054688 -2.31811832  1.20799097  0.        ]",[-2.69569755  0.83496261],[-2.90151445  2.15227349],[-0.53384513 -0.28548023],-0.397620310776
11,"[[ -4.52684914   0.91320097   0.16991649  -0.15229438]
 [-39.46251168   0.87614634   0.           0.        ]]",-0.999114,"[-0.42297439  0.63301364  1.4627872   0.87081915  1.47553047 -1.30809927
 -0.39207075  0.01763423 -1.89692536  2.04428173  0.        ]",[-2.78570771  0.5018729 ],[-2.39681818 -0.452243  ],[-0.53384513 -0.28548023],-0.415146371366
12,"[[ -5.34795904   0.91253626   0.16991649  -0.15229438]
 [-42.63781904  -0.93672944   0.           0.        ]]",-0.493498,"[ 0.64880191  0.63373448  1.19956236  0.87016037  1.47552609 -1.30809597
 -0.44904831 -0.27934177 -1.01173755  2.30288098  0.        ]",[-2.71118212  0.89685047],[-2.46336719  2.14621082],[-0.53384513 -0.28548023],-0.366621813011
13,"[[ -6.23196295   0.93365943   0.16991649  -0.15229438]
 [-45.7524004    3.03562453   0.           0.        ]]",-0.378194,"[ 1.20672006  0.61062115  0.08590242  0.89077007  1.47552172 -1.30809266
 -0.50493615  0.37138964 -0.2133564   1.69338103  0.        ]",[-2.60870552  0.24425265],[-2.0136495   1.16461785],[-0.53384513 -0.28548023],-0.249238795554
14,"[[ -7.17765286   1.03342785   0.16991649  -0.15229438]
 [-48.80665828   6.92796796   0.           0.        ]]",0.13496,"[ 0.69328556  0.49671115 -1.14235737  0.98013244  1.47551735 -1.30808935
 -0.55974148  1.00901313 -0.1475042   0.60711409  0.        ]",[-2.53033733 -0.5944922 ],[-3.20928866 -1.58295144],[-0.53384513 -0.28548023],-0.0895582109674
15,"[[ -8.18380598   1.13079669   0.16991649  -0.15229438]
 [-51.79851818   2.82230921   0.           0.        ]]",-0.0570899,"[-0.61498853  0.37879666 -1.38801802  1.05402826  1.47551298 -1.30808605
 -0.61342707  0.33644309 -0.90652784 -0.13114895  0.        ]",[-2.49843502 -0.35288683],[-2.25854285 -0.44567264],[-0.53384513 -0.28548023],-0.124753144246
16,"[[ -9.24919901   1.16887392   0.16991649  -0.15229438]
 [-54.7309146    0.9912696    0.           0.        ]]",-0.722721,"[-1.52510327  0.3311152  -0.24792182  1.07918886  1.47550861 -1.30808274
 -0.66604556  0.03649052 -1.93778655  0.18552354  0.        ]",[-2.65283918 -0.20732993],[-2.34285452 -0.00991515],[-0.53384513 -0.28548023],-0.294362099295
17,"[[-10.37265811   1.18799139   0.16991649  -0.15229438]
 [-57.60542493   0.92047487   0.           0.        ]]",-1.06608,"[-0.97245995  0.30687779  1.21057169  1.09100867  1.47550424 -1.30807943
 -0.71762524  0.02489322 -2.19318033  1.4093125   0.        ]",[-2.79876351 -0.14030617],[-1.65904895 -0.67530534],[-0.53384513 -0.28548023],-0.394065885458
18,"[[-11.55302603   1.17925841   0.16991649  -0.15229438]
 [-60.42176818  -1.78497462   0.           0.        ]]",-0.487966,"[ 0.55980777  0.31797291  1.26440229  1.08567385  1.47549986 -1.30807612
 -0.76816105 -0.41830151 -1.25751727  2.22107613  0.        ]",[-2.75277829  0.41504294],[-1.83300129  0.61439439],[-0.53384513 -0.28548023],-0.373415722212
19,"[[-12.78916996   1.16817838   0.16991649  -0.15229438]
 [-63.18362606   0.66857624   0.           0.        ]]",-0.285268,"[ 1.17448241  0.33199241 -0.31632741  1.07874186  1.47549549 -1.30807282
 -0.81771906 -0.01637095 -0.20586154  1.49119698  0.        ]",[ -2.57956314e+00   2.47514248e-03],[-0.85555669 -0.57533037],[-0.53384513 -0.28548023],-0.219524002896
20,"[[-14.07426015   1.1584026    0.16991649  -0.15229438]
 [-65.31808297  -1.63863858   0.           0.        ]]",0.065139,"[-0.08228588  0.34430686 -1.46475587  1.0724739   1.47549112 -1.30806951
 -0.85601877 -0.39432926 -0.52352773  0.09833822  0.        ]",[-2.44357753  0.13949035],[-1.84511429  0.20633583],[-0.53384513 -0.28548023],-0.0620751131421
21,"[[-15.4073516    1.13398569   0.16991649  -0.15229438]
 [-67.98225682  -0.80603077   0.           0.        ]]",-0.51844,"[-1.48450983  0.374833   -0.4273802   1.05620457  1.47548675 -1.3080662
 -0.90382369 -0.2579344  -1.86063401  0.09066414  0.        ]",[-2.64037991  0.04063375],[-2.56050138  0.37865025],[-0.53384513 -0.28548023],-0.280701121703
22,"[[-16.79320485   1.13288852   0.16991649  -0.15229438]
 [-70.5945039    0.69108469   0.           0.        ]]",-0.866584,"[-0.81170625  0.37619631  1.31732829  1.05545094  1.47548238 -1.3080629
 -0.95069667 -0.0126825  -2.14067113  1.60094307  0.        ]",[-2.83606315 -0.03121391],[-2.15041351 -0.05957879],[-0.53384513 -0.28548023],-0.402537017471
23,"[[-18.2307849    1.14401133   0.16991649  -0.15229438]
 [-73.15495194   0.42182909   0.           0.        ]]",-0.173258,"[ 0.95314894  0.36233877  0.86747622  1.06298602  1.47547801 -1.30805959
 -0.99664    -0.05679094 -0.82223992  2.16462284  0.        ]",[-2.74772787  0.17585041],[-2.63840595  0.22644993],[-0.53384513 -0.28548023],-0.336570098183
24,"[[-19.71906954   1.16114992   0.16991649  -0.15229438]
 [-75.66524192   1.28885972   0.           0.        ]]",0.269307,"[ 0.71982414  0.34084963 -1.11891472  1.07424069  1.47547364 -1.30805628
 -1.04168311  0.08524298 -0.15755623  0.72950889  0.        ]",[-2.51756382 -0.19920504],[-3.65298384 -1.26493743],[-0.53384513 -0.28548023],-0.107521389731
25,"[[-21.2570446    1.14671611   0.16991649  -0.15229438]
 [-78.12365859  -2.7191119    0.           0.        ]]",-0.194066,"[-1.19150239  0.35895766 -0.97985131  1.0647871   1.47546926 -1.30805298
 -1.08579522 -0.57132916 -1.43674857 -0.13510925  0.        ]",[-2.55972862  0.20204186],[-1.89262292  0.78782394],[-0.53384513 -0.28548023],-0.211493694876
26,"[[-22.84370839   1.1239335    0.16991649  -0.15229438]
 [-80.53501675   0.43014698   0.           0.        ]]",-0.701444,"[-1.07528375  0.3872991   1.12305792  1.04924257  1.47546489 -1.30804967
 -1.1290627  -0.05542746 -2.23321216  1.34632184  0.        ]",[-2.83871031 -0.05852792],[-3.06566336  0.93477435],[-0.53384513 -0.28548023],-0.39497177373
27,"[[-24.47814303   1.16933337   0.16991649  -0.15229438]
 [-82.90096508   4.09726454   0.           0.        ]]",-0.0785956,"[ 0.92381238  0.3305308   0.91004904  1.07945582  1.47546052 -1.30804636
 -1.17151512  0.54530806 -0.87500697  2.17411761  0.        ]",[-2.81282759 -0.3906872 ],[-3.20355057 -1.03637991],[-0.53384513 -0.28548023],-0.340804047966
28,"[[ -2.61594150e+01   1.21046022e+00   1.69916489e-01  -1.52294378e-01]
 [ -8.52180875e+01   2.86324627e-02   0.00000000e+00   0.00000000e+00]]",0.226476,"[ 0.54416428  0.27814846 -1.25424141  1.10417832  1.47545615 -1.30804305
 -1.21309119 -0.12120334 -0.21806326  0.58869005  0.        ]",[-2.5079155  -0.19597501],[-2.17544718 -0.62078002],[-0.53384513 -0.28548023],-0.0874165914198
29,"[[-27.88654996   1.18607032   0.16991649  -0.15229438]
 [-87.48754875  -2.45954919   0.           0.        ]]",-0.168894,"[-1.4440031   0.30931732 -0.54861889  1.08981956  1.47545178 -1.30803975
 -1.25381179 -0.5288098  -1.74994625  0.02785711  0.        ]",[-2.64191628  0.0796587 ],[-2.90148166  0.83198961],[-0.53384513 -0.28548023],-0.262190760107
30,"[[-29.65863415   1.17011442   0.16991649  -0.15229438]
 [-89.71384813   0.8526902    0.           0.        ]]",-0.270527,"[-0.42426506  0.3295433   1.46252202  1.07994228  1.47544741 -1.30803644
 -1.29375765  0.01379251 -1.95523906  1.86270446  0.        ]",[-2.87893653 -0.12357441],[-3.44416397 -1.00417649],[-0.53384513 -0.28548023],-0.403271144989
31,"[[-31.47478951   1.1469493    0.16991649  -0.15229438]
 [-91.89392868  -3.15605233   0.           0.        ]]",0.203522,"[ 1.20614688  0.35866409 -0.07670975  1.06492921  1.47544304 -1.30803313
 -1.3328739  -0.64290888 -0.27291665  1.65776319  0.        ]",[-2.61101913  0.4421832 ],[-2.86776744  0.65356984],[-0.53384513 -0.28548023],-0.244586828403
32,"[[-33.33411749   1.1100885    0.16991649  -0.15229438]
 [-94.0320696   -0.53891072   0.           0.        ]]",0.213207,"[-0.63780872  0.40437132 -1.37939139  1.03941413  1.47543867 -1.30802983
 -1.37123731 -0.2141748  -0.93471114 -0.14742217  0.        ]",[-2.53820324 -0.0647454 ],[-2.08093312 -0.00551662],[-0.53384513 -0.28548023],-0.129718967721
33,"[[-35.23578931   1.09885497   0.16991649  -0.15229438]
 [-96.12812345  -0.58451797   0.           0.        ]]",-0.495424,"[-1.24139901  0.4181386   0.93754868  1.03124394  1.4754343  -1.30802652
 -1.40884524 -0.22164586 -2.2726632   1.15577844  0.        ]",[-2.84382582  0.03455579],[-2.90519384 -1.45838729],[-0.53384513 -0.28548023],-0.387534636428
34,"[[-37.17894483   1.04719755   0.16991649  -0.15229438]
 [-98.18007798  -4.56803439   0.           0.        ]]",0.174899,"[ 1.02635314  0.48040927  0.7447951   0.99135725  1.47542992 -1.30802321
 -1.44566157 -0.8742157  -0.66012361  2.12181925  0.        ]",[-2.71610785  0.88366628],[-2.15427555  1.50212351],[-0.53384513 -0.28548023],-0.322789110573
35,"[[ -39.16274442    0.99611511    0.16991649   -0.15229438]
 [-100.19368094   -0.55364208    0.            0.        ]]",0.365988,"[-0.02154577  0.54018746 -1.45919927  0.94823977  1.47542555 -1.30801991
 -1.48178943 -0.21658604 -0.52802102  0.01976295  0.        ]",[-2.50219178  0.17458808],[-1.84678358 -0.29384692],[-0.53384513 -0.28548023],-0.0611132043599
36,"[[ -41.18641825    0.9731143     0.16991649   -0.15229438]
 [-102.16697949   -1.74262513    0.            0.        ]]",-0.589155,"[-1.46477797  0.56647717  0.5110543   0.92766111  1.47542118 -1.3080166
 -1.51719377 -0.41136251 -2.30214179  0.82537907  0.        ]",[-2.80779409  0.33507705],[-2.55373361 -0.11629589],[-0.53384513 -0.28548023],-0.373406376443
37,"[[ -43.24916125    0.93361688    0.16991649   -0.15229438]
 [-104.10082019   -2.2056336     0.            0.        ]]",0.246468,"[ 0.85465163  0.61066217  0.99925932  0.89068057  1.47541681 -1.30801329
 -1.55188976 -0.48721117 -0.80215716  2.23560573  0.        ]",[-2.78452897  0.80378389],[-2.43588233  1.36745873],[-0.53384513 -0.28548023],-0.345423458836
38,"[[ -45.350218      0.92929489    0.16991649   -0.15229438]
 [-105.9990162     1.76000507    0.            0.        ]]",0.391739,"[ 0.10865855  0.61542032 -1.43736692  0.88650853  1.47541244 -1.30800999
 -1.58594584  0.16243295 -0.46213396  0.04927231  0.        ]",[-2.52875662 -0.00514656],[-1.76378079 -0.3334947 ],[-0.53384513 -0.28548023],-0.0507570217675
39,"[[ -47.48886174    0.9505032     0.16991649   -0.15229438]
 [-107.85899901    0.36513276    0.            0.        ]]",-0.625346,"[-1.45554856  0.59192172  0.5377374   0.90673877  1.47540807 -1.30800668
 -1.6193159  -0.06607284 -2.31400464  0.86343157  0.        ]",[-2.84430695  0.07971416],[-2.40037025 -0.68665379],[-0.53384513 -0.28548023],-0.377103641007
40,"[[ -49.66431802    0.93004395    0.16991649   -0.15229438]
 [-109.68020367   -2.40196657    0.            0.        ]]",0.275153,"[ 0.9670459   0.61459511  0.84614736  0.88723006  1.4754037  -1.30800337
 -1.65198981 -0.51937462 -0.66210608  2.16791141  0.        ]",[-2.7669282   0.79867864],[-2.10915283  1.53826643],[-0.53384513 -0.28548023],-0.329422345478
41,"[[ -51.87585318    0.92179416    0.16991649   -0.15229438]
 [-111.46786587    1.56358417    0.            0.        ]]",0.416307,"[-0.22336502  0.62364062 -1.46651955  0.8792087   1.47539933 -1.30800007
 -1.68406149  0.13025675 -0.6975751  -0.12201619  0.        ]",[-2.54566002 -0.0194889 ],[-2.05750518 -1.08654647],[-0.53384513 -0.28548023],-0.0906467550276
42,"[[ -54.1227723     0.91259662    0.16991649   -0.15229438]
 [-113.21769249   -2.47007336    0.            0.        ]]",-0.411986,"[-1.20830708  0.63365881  0.97995849  0.87016268  1.47539496 -1.30799676
 -1.71545392 -0.53053189 -2.30335475  1.33457061  0.        ]",[-2.87050843  0.54521096],[-2.77098719  0.50702661],[-0.53384513 -0.28548023],-0.404173727183
43,"[[ -56.40434331    0.88339339    0.16991649   -0.15229438]
 [-114.93395694   -0.45700882    0.            0.        ]]",0.254756,"[ 1.19421601  0.66499479  0.222794    0.84073008  1.47539059 -1.30799346
 -1.74624377 -0.20075349 -0.24298928  1.77352007  0.        ]",[-2.70016146  0.55264628],[-1.53675096  2.02064155],[-0.53384513 -0.28548023],-0.261232158715
44,"[[ -58.71992557    0.91362749    0.16991649   -0.15229438]
 [-116.61916956    3.46693136    0.            0.        ]]",0.243406,"[-0.94713359  0.63253764 -1.20915322  0.87117905  1.47538622 -1.30799015
 -1.77647608  0.44206253 -1.32692659 -0.24007561  0.        ]",[-2.64862323 -0.32970104],[-3.92392771 -0.2350679 ],[-0.53384513 -0.28548023],-0.195662553665
45,"[[ -61.06888101    0.97246344    0.16991649   -0.15229438]
 [-118.27076375    2.41957322    0.            0.        ]]",-0.128576,"[-0.43194446  0.56720782  1.46093969  0.92705534  1.47538185 -1.30798684
 -1.8061048   0.27048482 -1.91947348  1.99863054  0.        ]",[-2.95859647 -0.06919235],[-2.82313149 -0.80083421],[-0.53384513 -0.28548023],-0.412944791678
46,"[[ -63.45052044    0.98805285    0.16991649   -0.15229438]
 [-119.88733576   -0.85006106    0.            0.        ]]",0.527818,"[ 0.95323887  0.54943954 -0.84688012  0.94109189  1.47537748 -1.30798354
 -1.83510472 -0.26514446 -0.07142081  0.90986816  0.        ]",[-2.57897305  0.25424343],[-2.56768798  0.639325  ],[-0.53384513 -0.28548023],-0.134759448458
47,"[[ -65.86417601    0.99609825    0.16991649   -0.15229438]
 [-121.47330374    1.6460006     0.            0.        ]]",-0.339846,"[-1.53805558  0.54019729 -0.15093424  0.9482069   1.47537311 -1.30798023
 -1.86355513  0.14375909 -2.09334202  0.29072218  0.        ]",[-2.80533075 -0.23817858],[-2.48145335  0.21927415],[-0.53384513 -0.28548023],-0.321588931711
48,"[[ -68.30924831    1.0368597     0.16991649   -0.15229438]
 [-123.02887551    2.42706803    0.            0.        ]]",0.389442,"[ 0.78504368  0.49264544  1.07636861  0.98290161  1.47536873 -1.30797692
 -1.89145976  0.27171305 -0.94823666  2.24702925  0.        ]",[-2.89033318 -0.06419662],[-2.97865784 -1.03726061],[-0.53384513 -0.28548023],-0.355121697035
49,"[[ -70.78510256    1.04462109    0.16991649   -0.15229438]
 [-124.55085513   -1.63766525    0.            0.        ]]",0.61272,"[-0.30537419  0.48345671 -1.46040019  0.98924594  1.47536436 -1.30797362
 -1.91876125 -0.39417047 -0.70794661 -0.0817545   0.        ]",[-2.5532136   0.09441617],[-2.9490864   0.41601994],[-0.53384513 -0.28548023],-0.0913879876752
