timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.0284258   0.0631974   0.06242911 -0.09382675]
 [ 0.00039175 -0.00080042  0.          0.        ]]",-0.95923,"[ 1.23484565  1.25455841  0.05758774 -0.07374271  0.55238688 -0.81298162
  0.258005   -0.08437509  0.73565447  0.71252706  0.        ]",[-2.0241251   0.92995715],[-2.78606563  1.03805857],[-0.67885858 -0.41364181],-0.181717742543
1,"[[-0.01127242  0.10292481  0.06242911 -0.09382675]
 [-3.95703336  3.96033309  0.          0.        ]]",-0.920626,"[  1.23531386e+00   1.24903782e+00  -7.18175616e-04  -2.11866354e-02
   5.52386547e-01  -8.12980999e-01   1.96215067e-01   6.66739589e-01
   7.35855889e-01   6.86359869e-01   0.00000000e+00]",[-2.03242612  0.94653177],[-2.17822925  0.46583294],[-0.67885858 -0.41364181],-0.179445498275
2,"[[-0.12932548  0.19986622  0.06242911 -0.09382675]
 [-7.83536691  5.72790271  0.          0.        ]]",-0.818924,"[ 1.22388016  1.22456257 -0.17359513  0.10598905  0.55238621 -0.81298038
  0.13566004  1.00190752  0.73202531  0.5934096   0.        ]",[-2.03644967  1.01493788],[-2.14325969 -0.66627301],[-0.67885858 -0.41364181],-0.171220339319
3,"[[ -0.32415889   0.28683065   0.06242911  -0.09382675]
 [-11.63533713   2.97767966   0.           0.        ]]",-0.917042,"[ 1.1635538   1.18948215 -0.45201579  0.21800446  0.55238588 -0.81297975
  0.07632856  0.48040637  0.7070554   0.39005278  0.        ]",[-2.06788516  1.37644029],[-1.56039901  1.87344782],[-0.67885858 -0.41364181],-0.153606755813
4,"[[ -0.59426392   0.3855325    0.06242911  -0.09382675]
 [-15.36278685   6.87945582   0.           0.        ]]",-0.666178,"[ 0.99890011  1.13497785 -0.80658463  0.34165378  0.55238555 -0.81297913
  0.01812939  1.22026512  0.62186287  0.10736147  0.        ]",[-2.01437712  0.97484487],[-1.97067451  0.97498694],[-0.67885858 -0.41364181],-0.128920984604
5,"[[ -0.93818045   0.56049759   0.06242911  -0.09382675]
 [-19.01677197  10.60454844   0.           0.        ]]",-0.504538,"[ 0.67154171  1.00166639 -1.16878688  0.54816584  0.55238522 -0.81297851
 -0.03892273  1.92661796  0.44787833 -0.17267764  0.        ]",[-1.95967579 -0.06867221],[-1.27512129  1.35511782],[-0.67885858 -0.41364181],-0.102664916827
6,"[[ -1.35445739   0.81021171   0.06242911  -0.09382675]
 [-22.59912965  14.35421268   0.           0.        ]]",-0.362064,"[ 0.15202582  0.7376733  -1.41879766  0.80415713  0.55238489 -0.81297789
 -0.09485648  2.63762372  0.17399932 -0.39320095  0.        ]",[-1.94959462 -1.51045871],[-1.01058382  0.13480454],[-0.67885858 -0.41364181],-0.0807505411729
7,"[[ -1.84166863   1.09979151   0.06242911  -0.09382675]
 [-26.11048224  14.60273173   0.           0.        ]]",-0.478077,"[-0.51319994  0.34320014 -1.39947703  1.02543739  0.55238455 -0.81297727
 -0.14968158  2.68473789 -0.19218617 -0.49915533  0.        ]",[-2.06128693 -2.2825892 ],[-2.39127903 -1.4290397 ],[-0.67885858 -0.41364181],-0.0772752079971
8,"[[ -2.39840758   1.34919634   0.06242911  -0.09382675]
 [-29.55205003  10.35170741   0.           0.        ]]",-0.759633,"[-1.15982637 -0.0486405  -0.97805263  1.13752977  0.55238422 -0.81297664
 -0.20341708  1.87865461 -0.62965388 -0.44872448  0.        ]",[-2.27313972 -2.20368862],[-2.67500922 -1.4447008 ],[-0.67885858 -0.41364181],-0.106730162797
9,"[[ -3.02329813   1.51441296   0.06242911  -0.09382675]
 [-32.92574524   6.18365551   0.           0.        ]]",-0.820771,"[-1.51393027 -0.32233187 -0.1575102   1.16788216  0.55238389 -0.81297602
 -0.25609283  1.0883083  -1.07020065 -0.17518703  0.        ]",[-2.4308846  -2.05821919],[-2.27495053 -2.18045884],[-0.67885858 -0.41364181],-0.157389230695
10,"[[ -3.7149893    1.59708541   0.06242911  -0.09382675]
 [-36.23223127   2.0970298    0.           0.        ]]",-0.818248,"[-1.30293883 -0.46071961  0.81269563  1.16953185  0.55238356 -0.8129754
 -0.3077192   0.31340302 -1.36163687  0.36533146  0.        ]",[-2.55586362 -1.64807844],[-1.6801531  -1.35663858],[-0.67885858 -0.41364181],-0.21072800151
11,"[[ -4.47214435   1.59882642   0.06242911  -0.09382675]
 [-39.47226297  -1.90975558   0.           0.        ]]",-0.336235,"[-0.47231883 -0.46363377  1.44253676  1.1694678   0.55238322 -0.81297478
 -0.35830795 -0.44636287 -1.29365307  1.07593565  0.        ]",[-2.64550543 -0.44275689],[-2.57835644  0.5537058 ],[-0.67885858 -0.41364181],-0.25130100295
12,"[[ -5.29346044   1.58294208   0.06242911  -0.09382675]
 [-42.64889327   0.31372093   0.           0.        ]]",-0.926184,"[ 0.61314309 -0.43703929  1.24364188  1.1698901   0.55238289 -0.81297415
 -0.40790675 -0.02474737 -0.74304228  1.5701606   0.        ]",[-2.65069056 -0.7175287 ],[-1.93498224 -0.67155784],[-0.67885858 -0.41364181],-0.257015913461
13,"[[ -6.17767189   1.56239693   0.06242911  -0.09382675]
 [-45.76169642  -2.3595278    0.           0.        ]]",-0.906568,"[ 1.22772864 -0.40263483  0.17054114  1.16993992  0.55238256 -0.81297353
 -0.45650897 -0.53164855  0.01375258  1.41945459  0.        ]",[-2.29113364 -0.45036125],[-2.95129837 -0.2216257 ],[-0.67885858 -0.41364181],-0.215458149598
14,"[[ -7.1235152    1.50678064   0.06242911  -0.09382675]
 [-48.81238659  -3.19950424   0.           0.        ]]",-1.04697,"[ 0.77633066 -0.30957267 -1.07827195  1.16726618  0.55238223 -0.81297291
 -0.50414134 -0.6909245   0.39890609  0.58455561  0.        ]",[-2.03596306 -0.75854677],[-2.8584228  -0.57605848],[-0.67885858 -0.41364181],-0.125958397216
15,"[[ -8.12975637   1.42043882   0.06242911  -0.09382675]
 [-51.80155712  -5.42744633   0.           0.        ]]",-0.854775,"[-0.51970949 -0.16585896 -1.39753301  1.15500591  0.5523819  -0.81297229
 -0.55081314 -1.11338603 -0.08096567 -0.30782846  0.        ]",[-2.07552958 -0.30328482],[-1.97058562 -1.3686209 ],[-0.67885858 -0.41364181],-0.0490012504218
16,"[[ -9.19516769   1.27312762   0.06242911  -0.09382675]
 [-54.72943104  -9.29093964   0.           0.        ]]",-0.523476,"[-1.48736564  0.07444736 -0.31846971  1.11159978  0.55238156 -0.81297167
 -0.59652785 -1.84597834 -1.14411496 -0.24722731  0.        ]",[-2.43251038  1.31151247],[-1.46709377  0.77226696],[-0.67885858 -0.41364181],-0.171695497588
17,"[[-10.3185618    1.11971563   0.06242911  -0.09382675]
 [-57.60068873  -6.06109933   0.           0.        ]]",-0.148963,"[-1.0082859   0.31332277  1.16075866  1.03719269  0.55238123 -0.81297104
 -0.64135853 -1.23353489 -1.53279978  0.97914526  0.        ]",[-2.79994702  1.6481688 ],[-2.76351928  1.459845  ],[-0.67885858 -0.41364181],-0.274957502547
