timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.02089284  0.07209098 -0.06043431  0.03130355]
 [ 0.00347669  0.00211262  0.          0.        ]]",-2.57748,"[ 1.25767338  1.42093355 -0.0077006  -0.00415665 -0.51883031  0.27525596
  0.2149483  -0.05236188  1.46286215 -0.16620301  0.        ]",[ 0.19717453 -0.83608556],[ 0.3656846 -1.1393896],[-1.05043912 -0.90241796],-0.271690599432
1,"[[-0.00629435  0.03239933 -0.06043431  0.03130355]
 [ 1.45154594 -3.95807775  0.          0.        ]]",-2.52698,"[ 1.25794719  1.42535512  0.01362197 -0.05276749 -0.51883019  0.27525591
  0.23526921 -0.9092953   1.463606   -0.17451651  0.        ]",[ 0.78803301 -1.3154012 ],[ 0.99012611 -1.90649892],[-1.05043912 -0.90241796],-0.271952034395
2,"[[ 0.06176226 -0.08571901 -0.06043431  0.03130355]
 [ 5.34116016 -7.84080894  0.          0.        ]]",-2.57335,"[ 1.25533738  1.41863997  0.11297822 -0.19749997 -0.51883007  0.27525586
  0.28985265 -1.74946659  1.46252973 -0.1662319   0.        ]",[ 1.62315297 -0.80736232],[ 1.7362018  -0.65254626],[-1.05043912 -0.90241796],-0.271635185302
3,"[[  0.20722587  -0.2669166   -0.06043431   0.03130355]
 [  9.19239494 -10.27082733   0.           0.        ]]",-2.67342,"[ 1.22838839  1.35091632  0.32335963 -0.41598803 -0.51882995  0.2752558
  0.3438975  -2.27528824  1.45008731 -0.09913618  0.        ]",[ 2.32851434 -0.09351027],[ 1.76462788  0.46397743],[-1.05043912 -0.90241796],-0.268656394602
4,"[[  0.42893476  -0.45187282  -0.06043431   0.03130355]
 [ 12.96598559  -8.23154017   0.           0.        ]]",-2.61771,"[ 1.13270138  1.212315    0.63034548 -0.62803497 -0.51882983  0.27525575
  0.39685276 -1.83401204  1.41032673  0.06134159  0.        ]",[ 2.23922491 -0.12320286],[ 2.20603183  0.35844692],[-1.05043912 -0.90241796],-0.261462061947
5,"[[  0.72537145  -0.60063734  -0.06043431   0.03130355]
 [ 16.6654182   -6.6501074    0.           0.        ]]",-2.6157,"[ 0.90984931  1.05302225  0.99189711 -0.78565688 -0.51882971  0.27525569
  0.44876734 -1.49181019  1.31057499  0.32371214  0.        ]",[ 2.01390648 -0.05171075],[ 2.61253954  0.21297482],[-1.05043912 -0.90241796],-0.249214834222
6,"[[  1.09506764  -0.72386168  -0.06043431   0.03130355]
 [ 20.29217098  -5.6754758    0.           0.        ]]",-2.51441,"[ 0.50845954  0.89145415  1.32136259 -0.90476442 -0.51882959  0.27525564
  0.49966199 -1.28091233  1.10057846  0.63612167  0.        ]",[ 1.69803548 -0.08389223],[ 1.26399572 -0.53925032],[-1.05043912 -0.90241796],-0.230386962558
7,"[[  1.53659255  -0.85766484  -0.06043431   0.03130355]
 [ 23.84856592  -7.69796918   0.           0.        ]]",-2.41808,"[-0.07756918  0.6886488   1.48271018 -1.02009361 -0.51882947  0.27525559
  0.54956928 -1.71855155  0.75152031  0.89376456  0.        ]",[ 1.40193999  0.73680663],[ 1.5463434   0.62265018],[-1.05043912 -0.90241796],-0.203233930554
8,"[[  2.04852932  -0.98534783  -0.06043431   0.03130355]
 [ 27.33352765  -5.07890061   0.           0.        ]]",-1.90091,"[-0.76063804  0.47179587  1.3200176  -1.11471188 -0.51882935  0.27525553
  0.59847413 -1.15181994  0.27143959  0.99571872  0.        ]",[ 0.97058165  0.07002293],[ 0.69562388  0.46149174],[-1.05043912 -0.90241796],-0.167978306093
9,"[[  2.61739257  -1.06756011  -0.06043431   0.03130355]
 [ 29.54540883  -3.14864916   0.           0.        ]]",-1.53547,"[-1.32200789  0.32177471  0.75394933 -1.16691239 -0.51882923  0.27525548
  0.62951364 -0.73413937 -0.26887991  0.83619232  0.        ]",[ 0.84069467 -0.43750831],[ 0.62666016 -0.61889839],[-1.05043912 -0.90241796],-0.130912257201
10,"[[  3.22732941e+00  -1.15446514e+00  -6.04343070e-02   3.13035518e-02]
 [  3.14420593e+01  -5.53379611e+00   0.00000000e+00   0.00000000e+00]]",-1.47571,"[-1.50260783  0.15565448 -0.10227271 -1.21419501 -0.51882911  0.27525542
  0.65612946 -1.25025244 -0.67108016  0.37392605  0.        ]",[ 0.95444512  0.24113508],[ 1.03032419  0.49748433],[-1.05043912 -0.90241796],-0.108109891037
