timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
17,"[[  1.01736598e+01  -1.30018282e+00   7.02511730e-03   1.54048613e-01]
 [  5.72424384e+01  -6.42231879e+00   0.00000000e+00   0.00000000e+00]]",[ 0.87558252  0.12673748],[-0.76785356 -0.48746425],[ 0.98399758  0.47221884],-0.358986,"[-1.14920006 -0.00468989 -0.97949187 -1.39119707  0.07012142  1.32193905
  1.12492908 -1.32836318 -1.17591759 -1.05675823  0.        ]",-0.239439753447
18,"[[  1.13419362e+01  -1.42218111e+00   7.02511730e-03   1.54048613e-01]
 [  5.95774355e+01  -5.77938362e+00   0.00000000e+00   0.00000000e+00]]",[ 1.06669093  1.5593695 ],[-0.76785356 -0.48746425],[ 1.30155134  0.86765587],-0.8332,"[ 0.32956998 -0.21376377 -1.36077895 -1.42420727  0.07012139  1.32193763
  1.16050944 -1.20278432 -0.55620611 -1.94465986  0.        ]",-0.308381474885
19,"[[  1.25613768e+01  -1.49674034e+00   7.02511730e-03   1.54048613e-01]
 [  6.23570724e+01  -1.68989190e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39572462  1.60923466],[-0.76785356 -0.48746425],[ 1.72207427  0.72501713],-0.843508,"[ 1.24076945 -0.34364026  0.01239135 -1.43498228  0.07012137  1.3219362
  1.20286527 -0.40402725  0.458442   -1.70888161  0.        ]",-0.282772502936
20,"[[  1.38358391e+01  -1.49030614e+00   7.02511730e-03   1.54048613e-01]
 [  6.50797191e+01   2.32020018e+00   0.00000000e+00   0.00000000e+00]]",[ 2.01204913 -0.06350297],[-0.76785356 -0.48746425],[ 1.63423276 -0.37175813],-0.374651,"[ 0.2706768  -0.33239345  1.42124941 -1.43433425  0.07012134  1.32193477
  1.24435256  0.37922144  0.63359324 -0.52171575  0.        ]",-0.154035741223
21,"[[  1.51642069e+01  -1.44670263e+00   7.02511730e-03   1.54048613e-01]
 [  6.77481837e+01   2.04132024e+00   0.00000000e+00   0.00000000e+00]]",[ 1.23869247  0.03038371],[-0.76785356 -0.48746425],[ 1.18841577 -0.76843226],0.044836,"[-1.31932683 -0.25635394  0.77901793 -1.42853932  0.07012131  1.32193335
  1.28501412  0.32475061 -0.42466731  0.00636265  0.        ]",-0.0478170413393
22,"[[  1.65454135e+01  -1.40487712e+00   7.02511730e-03   1.54048613e-01]
 [  7.03637362e+01   2.14113563e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84587831  0.57867649],[-0.76785356 -0.48746425],[ 1.14215136 -0.44474736],-0.369911,"[-1.06216274 -0.18380084 -1.07066041 -1.420674    0.07012128  1.32193192
  1.32486927  0.34424635 -1.13274952 -1.087518    0.        ]",-0.237553740303
23,"[[  1.79722818e+01  -1.33927875e+00   7.02511730e-03   1.54048613e-01]
 [  7.23163352e+01   4.41128415e+00   0.00000000e+00   0.00000000e+00]]",[ 1.22644563 -0.35901041],[-0.76785356 -0.48746425],[ 1.51908076 -0.18661189],-0.860798,"[ 0.7431178  -0.07107812 -1.10890718 -1.40382468  0.07012125  1.3219305
  1.35462206  0.7876504  -0.19558595 -2.06516639  0.        ]",-0.318934457729
24,"[[  1.94439346e+01  -1.26597284e+00   7.02511730e-03   1.54048613e-01]
 [  7.48406775e+01   2.92444165e+00   0.00000000e+00   0.00000000e+00]]",[ 2.82336075 -0.47830601],[-0.76785356 -0.48746425],[ 1.94559646 -0.8313297 ],-0.575115,"[ 1.00419103  0.05281947  0.8415997  -1.37855436  0.07012123  1.32192907
  1.39308713  0.4972406   0.82381964 -1.06971346  0.        ]",-0.232259202082
25,"[[  2.09655839e+01  -1.22683674e+00   7.02511730e-03   1.54048613e-01]
 [  7.73162101e+01   9.95801973e-01   0.00000000e+00   0.00000000e+00]]",[ 1.17167786 -1.09287708],[-0.76785356 -0.48746425],[ 1.4348588  -1.19611454],-0.000986099,"[-0.8542072   0.11784969  1.27457671 -1.36232261  0.0701212   1.32192764
  1.4308083   0.12053922 -0.07819332  0.12879943  0.        ]",-0.0198316429923
26,"[[  2.25362739e+01  -1.24660245e+00   7.02511730e-03   1.54048613e-01]
 [  7.97451194e+01  -2.95889756e+00   0.00000000e+00   0.00000000e+00]]",[ 1.55547897 -1.03174713],[-0.76785356 -0.48746425],[ 1.11576068 -0.23527136],-0.238214,"[-1.31834744  0.08511302 -0.74129821 -1.37075424  0.07012117  1.32192622
  1.46781889 -0.65189148 -1.19131432 -0.86328343  0.        ]",-0.222204804842
27,"[[  2.41550854e+01  -1.34465652e+00   7.02511730e-03   1.54048613e-01]
 [  8.21285390e+01  -6.83318855e+00   0.00000000e+00   0.00000000e+00]]",[ 1.32966543  1.14503986],[-0.76785356 -0.48746425],[ 1.55946398  0.85719848],-0.834992,"[ 0.632366   -0.08026085 -1.19724569 -1.40540567  0.07012114  1.32192479
  1.50413618 -1.40861567 -0.29637343 -2.05563091  0.        ]",-0.318422874564
28,"[[  2.58210847e+01  -1.43994652e+00   7.02511730e-03   1.54048613e-01]
 [  8.44632116e+01  -2.70918289e+00   0.00000000e+00   0.00000000e+00]]",[ 1.7607995   0.21097926],[-0.76785356 -0.48746425],[ 1.9009006   0.59332883],-0.64725,"[ 0.92666516 -0.24460575  0.95206208 -1.42741034  0.07012112  1.32192337
  1.53971051 -0.60311559  0.75614903 -1.06407987  0.        ]",-0.223843510855
29,"[[  2.75333019e+01  -1.48490104e+00   7.02511730e-03   1.54048613e-01]
 [  8.67507964e+01  -1.78902048e+00   0.00000000e+00   0.00000000e+00]]",[ 1.209      -0.41008716],[-0.76785356 -0.48746425],[ 1.27656126 -0.10229287],0.0853723,"[-1.15654151 -0.32295049  1.01046063 -1.43373497  0.07012109  1.32192194
  1.57456718 -0.42338945 -0.22225902  0.02297082  0.        ]",-0.0137979945103
30,"[[  2.92908218e+01  -1.53629014e+00   7.02511730e-03   1.54048613e-01]
 [  8.89939201e+01  -3.34439567e+00   0.00000000e+00   0.00000000e+00]]",[ 2.09195822  0.5567951 ],[-0.76785356 -0.48746425],[ 1.09295607  0.5063448 ],-0.315776,"[-0.86488238 -0.41287211 -1.2281774  -1.43775588  0.07012106  1.32192051
  1.6087462  -0.72718469 -1.06374948 -1.18696635  0.        ]",-0.241003758307
31,"[[  3.10927547e+01  -1.58004733e+00   7.02511730e-03   1.54048613e-01]
 [  9.11917741e+01  -1.03871152e+00   0.00000000e+00   0.00000000e+00]]",[ 1.93949345  0.67436005],[-0.76785356 -0.48746425],[ 1.68846929  0.6463635 ],-0.773673,"[ 1.16937333 -0.48957439 -0.44637247 -1.43847305  0.07012103  1.32191909
  1.64223525 -0.27683857  0.16874943 -1.87551847  0.        ]",-0.294395190109
32,"[[  3.29381892e+01  -1.57346075e+00   7.02511730e-03   1.54048613e-01]
 [  9.33441415e+01   1.68857108e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05764805 -0.22247412],[-0.76785356 -0.48746425],[ 1.61784339 -0.25574163],-0.172053,"[-0.07182582 -0.47802684  1.485648   -1.43852238  0.07012101  1.32191766
  1.67503102  0.25585408  0.5008419  -0.37232607  0.        ]",-0.123172383471
33,"[[  3.48262374e+01  -1.54848227e+00   7.02511730e-03   1.54048613e-01]
 [  9.54537590e+01   8.12485197e-01   0.00000000e+00   0.00000000e+00]]",[ 1.20487375 -0.0623164 ],[-0.76785356 -0.48746425],[ 1.16063118 -0.26472792],0.100019,"[-1.46878547 -0.43423779 -0.36993768 -1.43820133  0.07012098  1.32191623
  1.70717522  0.08473691 -0.94389634 -0.47314319  0.        ]",-0.154542471075
34,"[[  3.67560630e+01  -1.53447158e+00   7.02511730e-03   1.54048613e-01]
 [  9.75219416e+01   5.89614551e-01   0.00000000e+00   0.00000000e+00]]",[ 0.96245426  0.20981035],[-0.76785356 -0.48746425],[ 1.50583506  0.31735191],-0.77399,"[ 0.67148398 -0.40968492 -1.16813208 -1.43766516  0.07012095  1.32191481
  1.73868788  0.04120578 -0.34808883 -1.96045391  0.        ]",-0.304786680758
35,"[[  3.87253474e+01  -1.51404604e+00   7.02511730e-03   1.54048613e-01]
 [  9.94001126e+01   1.45033412e+00   0.00000000e+00   0.00000000e+00]]",[ 1.92687901 -0.5529798 ],[-0.76785356 -0.48746425],[ 1.83719659 -0.24521676],-0.412534,"[ 0.57590804 -0.3739142   1.27508693 -1.43642703  0.07012092  1.32191338
  1.76730496  0.20932161  0.70483479 -0.76626686  0.        ]",-0.185920729695
36,"[[  4.07333198e+01  -1.50686535e+00   7.02511730e-03   1.54048613e-01]
 [  1.01390818e+02  -7.24728221e-01   0.00000000e+00   0.00000000e+00]]",[ 1.18177837 -0.36745679],[-0.76785356 -0.48746425],[ 1.22438002 -0.26702902],0.166259,"[-1.51034778 -0.36134784  0.17702027 -1.43586185  0.0701209   1.32191196
  1.79763672 -0.21551207 -0.74548339 -0.20000689  0.        ]",-0.107026947675
37,"[[  4.27807265e+01  -1.53536583e+00   7.02511730e-03   1.54048613e-01]
 [  1.03343559e+02  -2.12036294e+00   0.00000000e+00   0.00000000e+00]]",[ 1.81522587  0.43231249],[-0.76785356 -0.48746425],[ 1.42799807  0.50453997],-0.706461,"[ 0.35911514 -0.41125121 -1.34902734 -1.43770171  0.07012087  1.32191053
  1.82738981 -0.48810768 -0.56916075 -1.88095236  0.        ]",-0.29941557442
38,"[[  4.48667980e+01  -1.55971050e+00   7.02511730e-03   1.54048613e-01]
 [  1.05256947e+02  -3.19807242e-01   0.00000000e+00   0.00000000e+00]]",[ 2.19441907  0.93682683],[-0.76785356 -0.48746425],[ 1.87058544  0.25960451],-0.451211,"[ 0.73542944 -0.45391938  1.15509687 -1.43843665  0.07012084  1.3219091
  1.85654307 -0.13642237  0.70636226 -0.93212453  0.        ]",-0.203414088085
39,"[[  4.69907315e+01  -1.52834094e+00   7.02511730e-03   1.54048613e-01]
 [  1.07129572e+02   3.44450153e+00   0.00000000e+00   0.00000000e+00]]",[ 1.34123166 -0.90373304],[-0.76785356 -0.48746425],[ 1.29747009 -0.86513972],0.167366,"[-1.50608157 -0.39894415  0.21457279 -1.43734237  0.07012081  1.32190768
  1.88507503  0.59882389 -0.71275687 -0.18555889  0.        ]",-0.10111506619
40,"[[  4.91517464e+01  -1.49553808e+00   7.02511730e-03   1.54048613e-01]
 [  1.08966364e+02  -1.51959584e-01   0.00000000e+00   0.00000000e+00]]",[ 2.28384021 -0.2439419 ],[-0.76785356 -0.48746425],[ 1.50299394  0.2698589 ],-0.72461,"[ 0.47005621 -0.3415363  -1.29728754 -1.43483001  0.07012078  1.32190625
  1.9130608  -0.10363874 -0.48355905 -1.93975251  0.        ]",-0.305114065217
41,"[[  5.13491529e+01  -1.50772118e+00   7.02511730e-03   1.54048613e-01]
 [  1.10768427e+02  -1.06301670e+00   0.00000000e+00   0.00000000e+00]]",[ 2.36743633  0.01069092],[-0.76785356 -0.48746425],[ 1.88277578  0.16045278],-0.360189,"[ 0.50699463 -0.36284432  1.31666063 -1.43592388  0.07012076  1.32190483
  1.94051722 -0.28158684  0.69348085 -0.7065903   0.        ]",-0.178660484274
42,"[[  5.35822465e+01  -1.52781060e+00   7.02511730e-03   1.54048613e-01]
 [  1.12535041e+02  -9.46014997e-01   0.00000000e+00   0.00000000e+00]]",[ 1.42946882 -0.44366549],[-0.76785356 -0.48746425],[ 1.22905171 -0.14922994],0.16468,"[-1.49718211 -0.39801475 -0.23605956 -1.43730772  0.07012073  1.3219034
  1.96743329 -0.25873388 -0.90997488 -0.40032244  0.        ]",-0.144310286797
43,"[[  5.58503300e+01  -1.56361601e+00   7.02511730e-03   1.54048613e-01]
 [  1.14267819e+02  -2.62862043e+00   0.00000000e+00   0.00000000e+00]]",[ 2.82905586  0.64279193],[-0.76785356 -0.48746425],[ 1.66519451  0.72484535],-0.726071,"[ 0.91785553 -0.46076544 -0.92390365 -1.43847442  0.0701207   1.32190197
  1.9938336  -0.58738131 -0.14349876 -1.9625336   0.        ]",-0.303100185457
44,"[[  5.81527202e+01  -1.58955913e+00   7.02511730e-03   1.54048613e-01]
 [  1.15965118e+02   2.57477086e-02   0.00000000e+00   0.00000000e+00]]",[ 1.55648725  0.47317492],[-0.76785356 -0.48746425],[ 1.67711067 -0.04495788],-0.093582,"[-0.18462207 -0.50624661  1.48656394 -1.4382772   0.07012067  1.32190055
  2.01969313 -0.068928    0.45295787 -0.32469285  0.        ]",-0.11262962482
45,"[[  6.04886968e+01  -1.56966367e+00   7.02511730e-03   1.54048613e-01]
 [  1.17626663e+02   1.95764520e+00   0.00000000e+00   0.00000000e+00]]",[ 0.74268484  0.224393  ],[-0.76785356 -0.48746425],[ 1.25406003 -0.27898428],-0.139275,"[-1.10143418 -0.47136759 -1.03151269 -1.43850366  0.07012065  1.32189912
  2.04500765  0.30841177 -1.06703197 -0.95535039  0.        ]",-0.215496714387
46,"[[  6.28473419e+01  -1.52138255e+00   7.02511730e-03   1.54048613e-01]
 [  1.18235655e+02   2.86752657e+00   0.00000000e+00   0.00000000e+00]]",[ 1.90958507  0.06005955],[-0.76785356 -0.48746425],[ 1.93222022 -0.02390879],-0.68412,"[ 1.24062447 -0.38675619  0.04245091 -1.4369145   0.07012062  1.3218977
  2.05428328  0.48613041  0.45568108 -1.69565858  0.        ]",-0.280720637661
47,"[[  6.52282567e+01  -1.46160677e+00   7.02511730e-03   1.54048613e-01]
 [  1.19850393e+02   3.10947257e+00   0.00000000e+00   0.00000000e+00]]",[ 1.8338188  -1.75676767],[-0.76785356 -0.48746425],[ 1.45831358 -1.11986852],0.168091,"[-1.15265927 -0.28230205  1.0149529  -1.43075206  0.07012059  1.32189627
  2.07888432  0.53338728 -0.23059661  0.03326452  0.        ]",-0.0153485226401
48,"[[  6.76411657e+01  -1.43914075e+00   7.02511730e-03   1.54048613e-01]
 [  1.21435924e+02  -8.49428626e-01   0.00000000e+00   0.00000000e+00]]",[ 1.42837447  0.65399059],[-0.76785356 -0.48746425],[ 1.43213379  0.11567855],-0.666917,"[-0.00525035 -0.24320054 -1.44104836 -1.42723864  0.07012056  1.32189484
  2.10304014 -0.23986937 -0.76224921 -1.80178331  0.        ]",-0.29746100578
49,"[[  7.00854755e+01  -1.42934094e+00   7.02511730e-03   1.54048613e-01]
 [  1.22989399e+02   1.82077105e+00   0.00000000e+00   0.00000000e+00]]",[ 2.12866474 -0.41044099],[-0.76785356 -0.48746425],[ 2.00545526 -0.61057782],-0.375251,"[ 0.64060555 -0.22617942  1.23073013 -1.42550106  0.07012054  1.32189342
  2.12670733  0.28167692  0.74138446 -0.76751479  0.        ]",-0.190770390872
