timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
19,"[[ -6.65757586e+00  -2.04596616e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.49531406e+01   1.73796851e+00   0.00000000e+00   0.00000000e+00]]",-0.0798162,"[ 1.03928699 -0.6234526  -0.55787546 -1.59234713 -0.2572553  -0.64029764
 -0.92137098  0.20689617  0.03342035 -0.24640095  0.        ]",[-0.89139533  0.09936734],[-1.06241506  0.09764516],[-0.17174783 -0.04472842],-0.0555933094425
20,"[[ -7.38940841e+00  -2.00761976e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.82191989e+01   2.09565579e+00   0.00000000e+00   0.00000000e+00]]",0.0633686,"[ 0.37357438 -0.58039196 -1.3517947  -1.62065097 -0.2572544  -0.64029469
 -1.030013    0.25498107 -0.43639537 -0.12896046  0.        ]",[-0.9563688   0.09026148],[-2.48599126 -0.19365155],[-0.17174783 -0.04472842],-0.0374996921455
21,"[[ -8.18591168e+00  -1.97375243e+00  -3.25295771e-02  -7.39612147e-02]
 [ -4.14204872e+01   1.29393748e+00   0.00000000e+00   0.00000000e+00]]",-0.0520827,"[-0.69377905 -0.54171186 -1.42902681 -1.64378862 -0.25725351 -0.64029174
 -1.13649878  0.14720104 -0.741113    0.37347766  0.        ]",[-0.99440455  0.0801648 ],[ 0.98024261 -0.15197732],[-0.17174783 -0.04472842],-0.0974519845523
22,"[[ -8.96716276e+00  -1.95410886e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.67203237e+01   6.72251040e-01   0.00000000e+00   0.00000000e+00]]",-0.0718683,"[-1.48160529 -0.5190153  -0.67221868 -1.65639074 -0.25725261 -0.64028879
 -0.98013667  0.06362373 -0.63970459  0.97854686  0.        ]",[-0.98015702  0.07211924],[-0.1257731   0.32382676],[-0.17174783 -0.04472842],-0.154027236419
23,"[[ -9.69927060e+00  -1.92787836e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.64911630e+01   1.94654909e+00   0.00000000e+00   0.00000000e+00]]",-0.341615,"[-1.57186002 -0.48842902  0.39906219 -1.6722881  -0.25725171 -0.64028584
 -0.97250721  0.23493514 -0.22611769  1.33166487  0.        ]",[-0.97374582  0.06590718],[ 0.65561498  0.89197025],[-0.17174783 -0.04472842],-0.189851541197
24,"[[ -1.03958061e+01  -1.85384997e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.31733254e+01   5.44448581e+00   0.00000000e+00   0.00000000e+00]]",-0.112699,"[-1.02279136 -0.4005589   1.23220569 -1.71132571 -0.25725082 -0.64028289
 -0.86213095  0.70518365  0.26718576  1.33808239  0.        ]",[-0.95888913  0.05876261],[-1.98477909  0.94940741],[-0.17174783 -0.04472842],-0.207099148638
25,"[[ -1.10923845e+01  -1.70827024e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.64733194e+01   9.10150683e+00   0.00000000e+00   0.00000000e+00]]",-0.231072,"[-0.11101086 -0.22264127  1.48743862 -1.76222357 -0.25724992 -0.64027994
 -0.97190263  1.19681372  0.69324511  1.0379568   0.        ]",[-0.99756825  0.05341861],[ 0.58844184  0.35543012],[-0.17174783 -0.04472842],-0.210115619198
26,"[[ -1.17912195e+01  -1.51387787e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.34203953e+01   1.03334562e+01   0.00000000e+00   0.00000000e+00]]",0.0711765,"[ 0.74083802  0.01991677  1.04337195 -1.77530832 -0.25724903 -0.64027699
 -0.8703388   1.36242057  0.91752317  0.49052289  0.        ]",[-0.99758875  0.05927573],[-2.06866225 -0.09786522],[-0.17174783 -0.04472842],-0.198023620699
27,"[[ -1.24926712e+01  -1.31309141e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.67137459e+01   9.74730246e+00   0.00000000e+00   0.00000000e+00]]",-0.0118525,"[ 1.13109397  0.26753428  0.10234871 -1.72261262 -0.25724813 -0.64027404
 -0.97988949  1.28360894  0.81042714 -0.15840763  0.        ]",[-1.01520264  0.07224676],[-1.24462807  0.34768423],[-0.17174783 -0.04472842],-0.169575179042
28,"[[ -1.32593359e+01  -1.10620223e+00  -3.25295771e-02  -7.39612147e-02]
 [ -3.99418748e+01   1.09377582e+01   0.00000000e+00   0.00000000e+00]]",-0.00924319,"[ 0.81673481  0.5091775  -0.96830463 -1.6001935  -0.25724723 -0.64027109
 -1.08726906  1.4436349   0.2917014  -0.67984474  0.        ]",[-1.07142067  0.06750631],[-0.66310189 -0.09233038],[-0.17174783 -0.04472842],-0.128734163583
29,"[[ -1.40765398e+01  -8.93221281e-01  -3.25295771e-02  -7.39612147e-02]
 [ -4.17724495e+01   1.03622161e+01   0.00000000e+00   0.00000000e+00]]",0.0914024,"[-0.16077345  0.73286822 -1.50829858 -1.40744305 -0.25724634 -0.64026814
 -1.14815643  1.3662486  -0.49948641 -0.69959265  0.        ]",[-1.13865161  0.0510936 ],[-2.07489114 -0.93892393],[-0.17174783 -0.04472842],-0.108655209027
30,"[[ -1.49433592e+01  -7.25267987e-01  -3.25295771e-02  -7.39612147e-02]
 [ -4.48992084e+01   6.44615795e+00   0.00000000e+00   0.00000000e+00]]",-0.163277,"[-1.23961894  0.88472664 -1.04857663 -1.21326986 -0.25724544 -0.64026519
 -1.25216089  0.83978681 -1.16290374  0.00351109  0.        ]",[-1.17748392  0.04476413],[-1.24012951  1.23983593],[-0.17174783 -0.04472842],-0.149550508442
31,"[[ -1.58721220e+01  -5.57829697e-01  -3.25295771e-02  -7.39612147e-02]
 [ -4.79667636e+01   1.02847997e+01   0.00000000e+00   0.00000000e+00]]",-0.443679,"[-1.60494294  1.00990245  0.23730384 -0.98852209 -0.25724454 -0.64026224
 -1.35419364  1.35582433 -1.15749125  1.14342726  0.        ]",[-1.27320802  0.01469409],[-0.24716663  1.25349198],[-0.17174783 -0.04472842],-0.220623006453
32,"[[ -1.68317425e+01  -3.14402340e-01  -3.25295771e-02  -7.39612147e-02]
 [ -4.79952884e+01   1.40450357e+01   0.00000000e+00   0.00000000e+00]]",0.122261,"[-0.84049572  1.13819225  1.34681767 -0.61934861 -0.25724365 -0.64025929
 -1.35512998  1.86130538 -0.390529    1.91579353  0.        ]",[-1.37249053 -0.01592708],[-2.60402682 -1.22145242],[-0.17174783 -0.04472842],-0.274333347997
33,"[[ -1.78217875e+01  -7.59844459e-02  -3.25295771e-02  -7.39612147e-02]
 [ -5.09993980e+01   9.81049065e+00   0.00000000e+00   0.00000000e+00]]",0.304333,"[ 0.46834424  1.19588475  1.2782915  -0.22797085 -0.25724275 -0.64025634
 -1.45504933  1.29202666  0.68601893  1.7475003   0.        ]",[-1.3791182 -0.0055391],[-0.84618215 -1.19418543],[-0.17174783 -0.04472842],-0.289820680471
34,"[[ -1.88652229e+01   7.85598409e-02  -3.25295771e-02  -7.39612147e-02]
 [ -5.33364558e+01   5.65746833e+00   0.00000000e+00   0.00000000e+00]]",0.217847,"[ 1.13467782  1.19562659 -0.0318432   0.03098964 -0.25724186 -0.64025339
 -1.53277642  0.73371617  1.27176954  0.55667136  0.        ]",[-1.33530354  0.01106533],[-1.54685542  0.42158524],[-0.17174783 -0.04472842],-0.254950062496
35,"[[ -1.99610672e+01   2.07330055e-01  -3.25295771e-02  -7.39612147e-02]
 [ -5.62383957e+01   7.21404793e+00   0.00000000e+00   0.00000000e+00]]",0.172421,"[ 0.36707174  1.17268875 -1.35532777  0.24462648 -0.25724096 -0.64025045
 -1.62929159  0.94296766  0.66645713 -0.71535332  0.        ]",[-1.31798685  0.00624681],[-0.23066763 -0.85846073],[-0.17174783 -0.04472842],-0.177255083672
36,"[[ -2.10838230e+01   3.16038608e-01  -3.25295771e-02  -7.39612147e-02]
 [ -5.60378276e+01   3.66838786e+00   0.00000000e+00   0.00000000e+00]]",-0.0259287,"[-1.09368965  1.13752135 -1.19225263  0.42066963 -0.25724006 -0.6402475
 -1.62260036  0.46630817 -0.64694546 -0.75830286  0.        ]",[-1.2805289   0.00726707],[-0.2802072  -0.11936257],[-0.17174783 -0.04472842],-0.127050959099
37,"[[ -2.22045836e+01   3.83890193e-01  -3.25295771e-02  -7.39612147e-02]
 [ -5.60382405e+01   3.11845739e+00   0.00000000e+00   0.00000000e+00]]",0.0339877,"[-1.59217905  1.10842124  0.3100288   0.52755754 -0.25723917 -0.64024455
 -1.62259483  0.39237709 -1.3123757   0.53684882  0.        ]",[-1.3063277  -0.00250332],[-2.20890166 -0.71770558],[-0.17174783 -0.04472842],-0.189708063302
38,"[[ -2.33539121e+01   4.17082625e-01  -3.25295771e-02  -7.39612147e-02]
 [ -5.88850533e+01   2.10305855e-01   0.00000000e+00   0.00000000e+00]]",0.199593,"[ -5.29151849e-01   1.09222853e+00   1.46206956e+00   5.78821848e-01
  -2.57238272e-01  -6.40241597e-01  -1.71727195e+00   1.42025214e-03
  -5.59887090e-01   1.83045359e+00   0.00000000e+00]",[-1.35057044  0.00411591],[-0.69064423  1.06368928],[-0.17174783 -0.04472842],-0.266229293211
39,"[[ -2.45473578e+01   4.60917320e-01  -3.25295771e-02  -7.39612147e-02]
 [ -6.04544348e+01   4.15983702e+00   0.00000000e+00   0.00000000e+00]]",0.28165,"[ 0.90522847  1.06891965  0.82200692  0.64536702 -0.25723738 -0.64023865
 -1.76945324  0.53237427  0.8285608   1.57401347  0.        ]",[-1.41875827 -0.0144906 ],[-0.39946093  0.42861747],[-0.17174783 -0.04472842],-0.282128535623
40,"[[ -2.57603213e+01   5.60241920e-01  -3.25295771e-02  -7.39612147e-02]
 [ -6.08407238e+01   5.76701629e+00   0.00000000e+00   0.00000000e+00]]",0.150476,"[ 0.8720551   1.00822822 -0.89070166  0.79065579 -0.25723648 -0.6402357
 -1.78227866  0.74843252  1.15325884  0.05557967  0.        ]",[-1.39002407 -0.01738638],[-2.34582653  0.58902211],[-0.17174783 -0.04472842],-0.223363052834
41,"[[ -2.70047810e+01   6.97752922e-01  -3.25295771e-02  -7.39612147e-02]
 [ -6.35962626e+01   7.97624891e+00   0.00000000e+00   0.00000000e+00]]",0.323727,"[-0.65352436  0.90711291 -1.44337613  0.9770123  -0.25723558 -0.64023275
 -1.87391221  1.04542526  0.04801331 -0.86171935  0.        ]",[-1.36554658 -0.03205697],[-2.57407101 -1.23745015],[-0.17174783 -0.04472842],-0.131092626819
42,"[[ -2.83037889e+01   8.15852109e-01  -3.25295771e-02  -7.39612147e-02]
 [ -6.62953839e+01   3.84698124e+00   0.00000000e+00   0.00000000e+00]]",0.528267,"[-1.62286907  0.80574708  0.03597212  1.1209404  -0.25723469 -0.6402298
 -1.9636648   0.49030217 -1.13543903 -0.00608726  0.        ]",[-1.33246648 -0.02840121],[-3.17956789  0.01720905],[-0.17174783 -0.04472842],-0.14513204581
43,"[[ -2.96562506e+01   8.92573307e-01  -3.25295771e-02  -7.39612147e-02]
 [ -6.89420118e+01   3.82483917e+00   0.00000000e+00   0.00000000e+00]]",0.645146,"[-0.50324897  0.73340209  1.4677408   1.20543342 -0.25723379 -0.64022685
 -2.05166666  0.48732351 -0.75151095  1.57022741  0.        ]",[-1.40930474 -0.03701219],[-2.09740213  0.77884544],[-0.17174783 -0.04472842],-0.238894361628
44,"[[ -3.10611358e+01   9.99091059e-01  -3.25295771e-02  -7.39612147e-02]
 [ -7.15381449e+01   6.81651451e+00   0.00000000e+00   0.00000000e+00]]",0.395008,"[ 1.04896907  0.62540399  0.51375367  1.30990412 -0.2572329  -0.6402239
 -2.13798397  0.88950835  0.69814403  1.51578804  0.        ]",[-1.49558079 -0.05657525],[-1.30060467  1.40487472],[-0.17174783 -0.04472842],-0.263062938651
45,"[[ -3.25174503e+01   1.17360463e+00  -3.25295771e-02  -7.39612147e-02]
 [ -7.40852406e+01   1.06215895e+01   0.00000000e+00   0.00000000e+00]]",0.327003,"[ 0.37940623  0.43248804 -1.348599    1.44604083 -0.257232   -0.64022095
 -2.22266492  1.40103571  0.9310976  -0.05062753  0.        ]",[-1.47630465 -0.06915019],[-2.43915997 -1.08771443],[-0.17174783 -0.04472842],-0.187610996779
46,"[[ -3.40241933e+01   1.34397433e+00  -3.25295771e-02  -7.39612147e-02]
 [ -7.65804928e+01   6.42886274e+00   0.00000000e+00   0.00000000e+00]]",0.533572,"[-1.43192875  0.22992727 -0.77228985  1.53363913 -0.2572311  -0.640218
 -2.30561588  0.83737737 -0.36039467 -0.57254493  0.        ]",[-1.35734212 -0.05367625],[-0.88788602  0.41952927],[-0.17174783 -0.04472842],-0.0842563489698
47,"[[ -3.55759003e+01   1.48769070e+00  -3.25295771e-02  -7.39612147e-02]
 [ -7.85837343e+01   7.93741327e+00   0.00000000e+00   0.00000000e+00]]",0.505402,"[-0.96800314  0.05247712  1.27094666  1.57079525 -0.25723021 -0.64021505
 -2.37219658  1.04017409 -0.96720723  0.76713549  0.        ]",[-1.38627446 -0.06647132],[ 0.18124726  0.97849055],[-0.17174783 -0.04472842],-0.160906537223
48,"[[ -3.71248411e+01   1.68346859e+00  -3.25295771e-02  -7.39612147e-02]
 [ -7.63181701e+01   1.16283572e+01   0.00000000e+00   0.00000000e+00]]",0.439644,"[ 0.91363781 -0.19197943  0.80803642  1.56593097 -0.25722931 -0.64021211
 -2.29679317  1.53635355  0.05665762  1.49623037  0.        ]",[-1.48384988 -0.0861192 ],[-2.4279914   0.77210082],[-0.17174783 -0.04472842],-0.218393492968
49,"[[ -3.86758416e+01   1.94414966e+00  -3.25295771e-02  -7.39612147e-02]
 [ -7.87739331e+01   1.44303913e+01   0.00000000e+00   0.00000000e+00]]",-0.108566,"[ 0.52767047 -0.50755702 -1.25358375  1.46100132 -0.25722841 -0.64020916
 -2.37842294  1.91301745  0.70402316  0.57316286  0.        ]",[-1.48278546 -0.09031117],[-1.56027053  1.47541326],[-0.17174783 -0.04472842],-0.171602229151
