timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[-0.09775494 -0.01195329 -0.12664423 -0.17056756]
 [-0.00408585 -0.00104289  0.          0.        ]]",-2.49876,"[ 1.24910783  1.39316111 -0.12155927 -0.10981771 -1.0887365  -1.47909431
  0.22446863 -0.0577213   1.84854879  0.96804001  0.        ]",[-1.94888699 -2.00071955],[-1.64723305 -2.01963922],[-0.95975757 -0.79160261],-0.367007684327
1,"[[-0.13751092 -0.05168634 -0.12664423 -0.17056756]
 [-3.95835276 -3.95907543  0.          0.        ]]",-2.64515,"[ 1.242658    1.39057888 -0.17926481 -0.15894539 -1.08873598 -1.47909328
  0.16818017 -0.89554782  1.83811831  0.8870493   0.        ]",[-1.7907784  -1.64955688],[-2.39558734 -1.03145856],[-0.95975757 -0.79160261],-0.360451757855
2,"[[-0.25556824 -0.16979404 -0.12664423 -0.17056756]
 [-7.83450357 -7.83876465  0.          0.        ]]",-2.6297,"[ 1.2108086   1.36393768 -0.34840772 -0.30408315 -1.08873546 -1.47909225
  0.11300368 -1.71678971  1.77826473  0.65362779  0.        ]",[-1.48448789 -1.05329359],[-1.62861122 -1.80775406],[-0.95975757 -0.79160261],-0.338665877291
3,"[[ -0.45038242  -0.36472461  -0.12664423  -0.17056756]
 [-11.63437115 -11.64160343   0.           0.        ]]",-2.73437,"[ 1.11786367  1.25897321 -0.61518772 -0.53631229 -1.08873494 -1.47909122
  0.05891307 -2.52176117  1.59247399  0.31311651  0.        ]",[-1.08256829 -0.12860841],[-0.78340435  0.34583388],[-0.95975757 -0.79160261],-0.295866614014
4,"[[ -0.71186923  -0.58149139  -0.12664423  -0.17056756]
 [-14.50481565 -10.04037544   0.           0.        ]]",-2.45436,"[ 0.92000338  1.0576582  -0.93374905 -0.77456145 -1.08873442 -1.47909018
  0.01805268 -2.18281483  1.2406168   0.00726315  0.        ]",[-1.11281049 -0.15859899],[-1.4578635   0.16742527],[-0.95975757 -0.79160261],-0.232488363598
5,"[[ -1.03879427  -0.77363379  -0.12664423  -0.17056756]
 [-18.1755483   -9.17667906   0.           0.        ]]",-1.98102,"[ 0.57459166  0.8120473  -1.23857414 -0.95947655 -1.0887339  -1.47908915
 -0.03419971 -1.99998789  0.76004483 -0.13343311  0.        ]",[-1.23107791  0.06042103],[-1.1645498   0.91197985],[-0.95975757 -0.79160261],-0.152705328491
6,"[[ -1.43841769  -0.91908994  -0.12664423  -0.17056756]
 [-21.7747574   -5.38149595   0.           0.        ]]",-1.48524,"[ 0.05586083  0.58979041 -1.42780022 -1.07862699 -1.08873338 -1.47908812
 -0.08543397 -1.1966344   0.23430818 -0.02932849  0.        ]",[-1.50209641 -0.19425434],[-1.25249985  0.24149875],[-0.95975757 -0.79160261],-0.0622741919603
7,"[[ -1.90930077  -1.01602741  -0.12664423  -0.17056756]
 [-25.30181556  -4.31569415   0.           0.        ]]",-1.44275,"[-0.5856203   0.42682928 -1.35764053 -1.14663547 -1.08873286 -1.47908709
 -0.13564118 -0.97102831 -0.21394878  0.34949883  0.        ]",[-1.72000825  0.0335625 ],[-2.05402453  0.36971081],[-0.95975757 -0.79160261],-0.0544664933743
8,"[[ -2.45002627  -1.08676012  -0.12664423  -0.17056756]
 [-28.75919077  -2.76262758   0.           0.        ]]",-1.50692,"[-1.19130248  0.30145609 -0.91108186 -1.190061   -1.08873234 -1.47908606
 -0.18485645 -0.64227972 -0.43761505  0.97045815  0.        ]",[-2.03243637  0.19194297],[-2.06800543  0.46192961],[-0.95975757 -0.79160261],-0.157912687714
9,"[[ -3.05921153  -1.12306857  -0.12664423  -0.17056756]
 [-32.14798385  -0.87437128   0.           0.        ]]",-1.59173,"[-1.50419897  0.23521315 -0.09917571 -1.21023739 -1.08873181 -1.47908503
 -0.23309546 -0.24257928 -0.30032229  1.66603772  0.        ]",[-2.18537045  0.30425948],[-2.68732563  0.3846452 ],[-0.95975757 -0.79160261],-0.258828689105
10,"[[ -3.73549513  -1.1250489   -0.12664423  -0.17056756]
 [-35.4692453    0.67133235   0.           0.        ]]",-1.70531,"[-1.27218608  0.23156578  0.83906574 -1.21129518 -1.08873129 -1.47908399
 -0.28037317  0.08461064  0.22275828  2.16846023  0.        ]",[-2.02284718  0.11742701],[-2.23415347 -0.33410451],[-0.95975757 -0.79160261],-0.340647794569
11,"[[ -4.47753545  -1.12496777  -0.12664423  -0.17056756]
 [-38.72401253  -0.65863088   0.           0.        ]]",-1.85896,"[-0.44825074  0.23171522  1.44266894 -1.21125125 -1.08873077 -1.47908296
 -0.32670433 -0.19691203  0.98314656  2.17957557  0.        ]",[-1.8466655   0.56283247],[-2.53833884  1.14859321],[-0.95975757 -0.79160261],-0.386353872643
12,"[[ -5.2840377   -1.09821113  -0.12664423  -0.17056756]
 [-41.91537105   3.32118487   0.           0.        ]]",-1.57766,"[ 0.62125951  0.28069526  1.25039979 -1.196579   -1.08873025 -1.47908193
 -0.37213288  0.64552368  1.58122092  1.57948739  0.        ]",[-1.88601768 -0.71211731],[-2.46993653 -0.12202829],[-0.95975757 -0.79160261],-0.379015589764
13,"[[ -6.15371315  -1.0372158   -0.12664423  -0.17056756]
 [-45.04177048   2.78028772   0.           0.        ]]",-1.69967,"[ 1.24413671  0.38980918  0.20982242 -1.16020235 -1.08872973 -1.4790809
 -0.41663673  0.53102797  1.60075586  0.63359098  0.        ]",[-1.8694092  -0.86747742],[-1.3009262  -0.40592363],[-0.95975757 -0.79160261],-0.309062649518
