timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
10,"[[ -3.28876001   1.7636782    0.11760741   0.0925111 ]
 [-30.71251947  -1.76876728   0.           0.        ]]",[-2.31390519 -1.18144073],[-0.92543137 -0.75992626],[-1.87707484 -1.36243129],-1.3679,"[-1.49456719 -1.00571081  0.23617741  1.12396537  1.03001321  0.78876957
 -0.21193734 -0.42861123 -1.3858202  -1.18686864  0.        ]",-0.282797989741
11,"[[ -3.93660885   1.68888744   0.11760741   0.0925111 ]
 [-34.06095807  -5.6973729    0.           0.        ]]",[-1.52073155  0.37161397],[-0.92543137 -0.75992626],[-1.82044947  0.60221314],-1.19361,"[-1.09541308 -0.85837697  1.06598562  1.13838656  1.03001269  0.78876927
 -0.26003743 -1.25088282 -1.65235184 -0.66668521  0.        ]",-0.27790802622
12,"[[ -4.65076008   1.59078661   0.11760741   0.0925111 ]
 [-37.34328097  -4.11814052   0.           0.        ]]",[-1.72347102  1.6265696 ],[-0.92543137 -0.75992626],[-1.67826104  0.97475946],-0.908471,"[-0.21304022 -0.6632627   1.48177752  1.14681133  1.03001218  0.78876896
 -0.30718777 -0.920343   -1.51544359  0.01007884  0.        ]",-0.233407487059
13,"[[ -5.42991676   1.548911     0.11760741   0.0925111 ]
 [-40.56189171  -0.08304728   0.           0.        ]]",[-1.16599072 -0.18764941],[-0.92543137 -0.75992626],[-1.44885147  0.22002411],-1.14661,"[ 0.78045141 -0.57974933  1.123854    1.14676127  1.03001167  0.78876865
 -0.35342288 -0.07578243 -0.92207987  0.38722811  0.        ]",-0.144803141127
14,"[[ -6.27280635   1.53974194   0.11760741   0.0925111 ]
 [-43.7165087   -0.83155924   0.           0.        ]]",[-0.70083657 -0.0309893 ],[-0.92543137 -0.75992626],[-1.32296908  0.41691387],-1.23579,"[ 1.25352398 -0.56146826  0.03684486  1.14645839  1.03001116  0.78876834
 -0.39873872 -0.23244884 -0.22504248  0.13986143  0.        ]",-0.0240364464839
15,"[[ -7.16628185   1.52196275   0.11760741   0.0925111 ]
 [-45.62467212  -0.94610103   0.           0.        ]]",[-0.41647755  0.15335869],[-0.92543137 -0.75992626],[-0.99997896 -0.46844396],-1.01849,"[ 0.7490028  -0.52603691 -1.10872661  1.14557351  1.03001065  0.78876803
 -0.4261493  -0.25642283  0.06796347 -0.64942762  0.        ]",-0.109650563163
16,"[[ -8.08625241   1.50923128   0.11760741   0.0925111 ]
 [-46.36994155  -0.32915067   0.           0.        ]]",[-1.0605627  -0.96932243],[-0.92543137 -0.75992626],[-1.27240109 -0.88222027],-1.12143,"[-0.44596806 -0.50068316 -1.40194495  1.14469804  1.03001014  0.78876773
 -0.43685494 -0.12729262 -0.34339501 -1.40527373  0.        ]",-0.224483858707
17,"[[ -9.04413777   1.46411286   0.11760741   0.0925111 ]
 [-49.40817139  -4.17009324   0.           0.        ]]",[-2.29778908 -0.27129522],[-0.92543137 -0.75992626],[-2.02801037 -0.12971807],-1.23357,"[-1.41061957 -0.4110218  -0.52182307  1.13997615  1.03000963  0.78876742
 -0.48049888 -0.93121702 -1.20349824 -1.49453839  0.        ]",-0.296878162376
18,"[[-10.06217528   1.37065795   0.11760741   0.0925111 ]
 [-52.38554474  -5.17224133   0.           0.        ]]",[-2.30033957  1.01133538],[-0.92543137 -0.75992626],[-2.44427109  1.26335132],-1.19883,"[-1.2382295  -0.22688535  0.89223873  1.12219572  1.03000911  0.78876711
 -0.5232686  -1.14097004 -1.78942539 -0.66509755  0.        ]",-0.29933553771
19,"[[-11.13918161   1.30785424   0.11760741   0.0925111 ]
 [-55.30567343  -1.12181639   0.           0.        ]]",[-2.19567206  1.78221673],[-0.92543137 -0.75992626],[-2.08318496  1.12693667],-0.820724,"[ 0.06976892 -0.10498824  1.46949552  1.10424842  1.0300086   0.7887668
 -0.56521599 -0.29319967 -1.34341215  0.3422084   0.        ]",-0.210349737997
20,"[[-12.27402935   1.32524225   0.11760741   0.0925111 ]
 [-58.16987519   2.84714634   0.           0.        ]]",[-1.91989135  0.72463911],[-0.92543137 -0.75992626],[-1.57146549  0.26467198],-1.2015,"[ 1.19498226 -0.13855271  0.44326013  1.10969467  1.03000809  0.78876649
 -0.60635999  0.53752026 -0.29400538  0.31795765  0.        ]",-0.0534990826337
21,"[[-13.46560749   1.41026596   0.11760741   0.0925111 ]
 [-60.97883318   5.64560355   0.           0.        ]]",[-0.63918103 -0.9684562 ],[-0.92543137 -0.75992626],[-1.17207897 -1.19411445],-1.02623,"[ 0.73165953 -0.30459597 -1.12356615  1.13104117  1.03000758  0.78876618
 -0.64671039  1.12324827  0.10576216 -0.73182089  0.        ]",-0.123828829991
22,"[[-14.69847121   1.48342195   0.11760741   0.0925111 ]
 [-62.30282593   1.68305492   0.           0.        ]]",[-1.10036337 -2.56047523],[-0.92543137 -0.75992626],[-1.50412571 -1.31566834],-1.33372,"[-0.86333767 -0.44935127 -1.21676522  1.14230283  1.03000707  0.78876588
 -0.66572929  0.2938705  -0.62647281 -1.54638472  0.        ]",-0.257428350717
23,"[[-15.97185908   1.47685291   0.11760741   0.0925111 ]
 [-65.02651538  -2.32684599   0.           0.        ]]",[-1.90849806 -0.66037766],[-0.92543137 -0.75992626],[-2.33068657 -0.37313703],-1.37191,"[-1.46167266 -0.43630325  0.40324881  1.14156149  1.03000656  0.78876557
 -0.70485479 -0.54541824 -1.62946639 -1.06931819  0.        ]",-0.30423588817
24,"[[-17.29916177   1.40436039   0.11760741   0.0925111 ]
 [-67.69457483  -4.91400559   0.           0.        ]]",[-2.435425    1.48679596],[-0.92543137 -0.75992626],[-2.35211754  1.8537693 ],-0.559398,"[-0.09976568 -0.29297418  1.48424972  1.12984218  1.03000605  0.78876526
 -0.74318114 -1.08692101 -1.45775994  0.20029576  0.        ]",-0.225387859892
25,"[[-18.67930611   1.34658919   0.11760741   0.0925111 ]
 [-70.31154436  -0.8767837    0.           0.        ]]",[-1.73679864  1.40996385],[-0.92543137 -0.75992626],[-1.68772066  1.07071662],-1.04438,"[ 1.23362544 -0.17995802  0.26951777  1.11587893  1.03000553  0.78876495
 -0.78077357 -0.24191354 -0.21189952  0.2413003   0.        ]",-0.0366981498907
26,"[[-20.11129414   1.36874641   0.11760741   0.0925111 ]
 [-72.87910694   3.07903853   0.           0.        ]]",[-1.15259236 -1.19615494],[-0.92543137 -0.75992626],[-1.23849332 -1.00629497],-1.08098,"[ 0.29226337 -0.22314906 -1.37191822  1.12171528  1.03000502  0.78876464
 -0.81765624  0.58605658 -0.0030032  -1.11154439  0.        ]",-0.177417078852
27,"[[-21.59411465   1.38976096   0.11760741   0.0925111 ]
 [-75.39415719  -0.96439448   0.           0.        ]]",[-1.60833894 -1.15804399],[-0.92543137 -0.75992626],[-2.04641008 -0.68798339],-1.38109,"[-1.40203251 -0.26429457 -0.54401511  1.1266972   1.03000451  0.78876433
 -0.85378456 -0.2602511  -1.23641233 -1.51424077  0.        ]",-0.302704960468
28,"[[-23.1267111    1.33069427   0.11760741   0.0925111 ]
 [-77.85681329  -4.92927488   0.           0.        ]]",[-2.87305414  1.98397613],[-0.92543137 -0.75992626],[-2.63795757  1.71177328],-0.638022,"[-0.71044266 -0.1491067   1.34817105  1.11132246  1.030004    0.78876403
 -0.8891602  -1.09011706 -1.71829841 -0.12820041  0.        ]",-0.268683040276
29,"[[-24.70807986   1.27256177   0.11760741   0.0925111 ]
 [-80.27247167  -0.89760501   0.           0.        ]]",[-1.65657537  1.23683573],[-0.92543137 -0.75992626],[-1.95773005  1.4045037 ],-0.866851,"[ 1.13088799 -0.03735379  0.62439151  1.09207074  1.03000349  0.78876372
 -0.9238607  -0.24627118 -0.3730871   0.3927375   0.        ]",-0.0705068603594
30,"[[-26.33730903   1.29424824   0.11760741   0.0925111 ]
 [-82.64299538   3.05278214   0.           0.        ]]",[-1.11632837 -0.30661578],[-0.92543137 -0.75992626],[-1.29793274 -0.85625398],-1.06675,"[ 0.36677776 -0.078832   -1.34421692  1.09972596  1.03000298  0.78876341
 -0.95791281  0.58056183  0.03002192 -1.11156456  0.        ]",-0.178204050444
31,"[[-28.01348131   1.34222908   0.11760741   0.0925111 ]
 [-84.96636628   1.74930394   0.           0.        ]]",[-2.29163771 -0.91303187],[-0.92543137 -0.75992626],[-2.12341547 -1.02894735],-1.40833,"[-1.46276298 -0.1714836  -0.35562349  1.11465645  1.03000247  0.7887631
 -0.99128754  0.30773805 -1.38093083 -1.44747346  0.        ]",-0.310609782372
32,"[[-29.7356406    1.34028829   0.11760741   0.0925111 ]
 [-87.24153639  -1.93139311   0.           0.        ]]",[-2.47428741  0.3067597 ],[-0.92543137 -0.75992626],[-2.52357912  0.93415523],-0.766149,"[-0.27891333 -0.16771425  1.47579412  1.11410587  1.03000196  0.78876279
 -1.02396983 -0.46264798 -1.54105736  0.15055966  0.        ]",-0.238585170476
33,"[[-31.50284728   1.31390915   0.11760741   0.0925111 ]
 [-89.47185001  -0.71083089   0.           0.        ]]",[-1.56210955  1.49766833],[-0.92543137 -0.75992626],[-1.57367599  0.5951457 ],-1.0384,"[ 1.24838404 -0.11665784 -0.10533345  1.10617801  1.03000144  0.78876249
 -1.05600773 -0.20717881 -0.02127164  0.03608178  0.        ]",-0.019239666855
34,"[[-33.31423957   1.33922421   0.11760741   0.0925111 ]
 [-91.66058908   3.22888576   0.           0.        ]]",[-0.88444392 -0.83824456],[-0.92543137 -0.75992626],[-1.53501666 -1.36161172],-1.22811,"[-0.57238504 -0.16564831 -1.36346774  1.1138012   1.03000093  0.78876218
 -1.08744837  0.61742145 -0.46874973 -1.55874446  0.        ]",-0.251964302137
35,"[[ -3.51643794e+01   1.36950138e+00   1.17607410e-01   9.25110988e-02]
 [ -9.33473506e+01  -1.90039633e-01   0.00000000e+00   0.00000000e+00]]",[-2.80550253 -0.08124924],[-0.92543137 -0.75992626],[-2.49280787 -0.46497592],-1.16236,"[-1.26281397 -0.22462412  0.85593673  1.12189824  1.03000042  0.78876187
 -1.11167808 -0.09817514 -1.78693675 -0.69629727  0.        ]",-0.300708058155
36,"[[ -3.70524960e+01   1.36213835e+00   1.17607410e-01   9.25110988e-02]
 [ -9.54572302e+01  -5.45355140e-01   0.00000000e+00   0.00000000e+00]]",[-1.17069253  0.8555958 ],[-0.92543137 -0.75992626],[-2.11457062  0.85377824],-0.792452,"[ 0.97470287 -0.21024616  0.90303811  1.12003105  1.02999991  0.78876156
 -1.14198585 -0.17254426 -0.63397466  0.45412982  0.        ]",-0.108018607626
37,"[[ -3.89824066e+01   1.38494165e+00   1.17607410e-01   9.25110988e-02]
 [ -9.75273932e+01   2.81416907e+00   0.00000000e+00   0.00000000e+00]]",[-1.24695662 -2.07361774],[-0.92543137 -0.75992626],[-1.31168973 -1.45253241],-1.17012,"[ 0.26379836 -0.25484373 -1.38118514  1.12559628  1.0299994   0.78876125
 -1.17172304  0.53061958 -0.01482941 -1.11939017  0.        ]",-0.178390423843
38,"[[ -4.09533012e+01   1.40052946e+00   1.17607410e-01   9.25110988e-02]
 [ -9.95547579e+01  -1.24217799e+00   0.00000000e+00   0.00000000e+00]]",[-2.50339716 -0.63836925],[-0.92543137 -0.75992626],[-2.44577551 -0.68001139],-1.12508,"[-1.50075131 -0.28544127  0.1860316   1.12903427  1.02999889  0.78876094
 -1.20084541 -0.31839275 -1.59988767 -1.18153441  0.        ]",-0.310283306141
39,"[[ -4.29643135e+01   1.35014646e+00   1.17607410e-01   9.25110988e-02]
 [ -1.01539472e+02  -3.78785082e+00   0.00000000e+00   0.00000000e+00]]",[-1.68051218  0.87220071],[-0.92543137 -0.75992626],[-2.41961288  1.8107506 ],-0.35127,"[ 0.59747888 -0.18687747  1.26665746  1.11684784  1.02999838  0.78876064
 -1.22935505 -0.85121374 -0.98524056  0.46754111  0.        ]",-0.159693948388
40,"[[ -4.50146341e+01   1.30935590e+00   1.17607410e-01   9.25110988e-02]
 [ -1.03486608e+02  -3.03024544e-01   0.00000000e+00   0.00000000e+00]]",[-1.49096266 -0.06347917],[-0.92543137 -0.75992626],[-1.33629668 -0.73899186],-1.04143,"[ 0.58052834 -0.10787927 -1.23422958  1.10472047  1.02999786  0.78876033
 -1.25732485 -0.12182306  0.09938    -0.93304115  0.        ]",-0.153443831325
41,"[[ -4.71035216e+01   1.30038303e+00   1.17607410e-01   9.25110988e-02]
 [ -1.05395735e+02  -5.93556870e-01   0.00000000e+00   0.00000000e+00]]",[-2.38320741  0.05514403],[-0.92543137 -0.75992626],[-2.41740799 -0.5857662 ],-1.1212,"[-1.50921301 -0.0906122  -0.00813195  1.10178296  1.02999735  0.78876002
 -1.28474859 -0.18263283 -1.58291253 -1.27302668  0.        ]",-0.31683105526
42,"[[ -4.92302123e+01   1.29035441e+00   1.17607410e-01   9.25110988e-02]
 [ -1.07267136e+02  -4.10173845e-01   0.00000000e+00   0.00000000e+00]]",[-2.90398331  0.57199768],[-0.92543137 -0.75992626],[-2.39947891  0.93878353],-0.298784,"[ 0.57704675 -0.07136432  1.27974916  1.09838555  1.02999684  0.78875971
 -1.31163038 -0.14424984 -0.97424057  0.49437288  0.        ]",-0.15989900648
43,"[[ -5.13939721e+01   1.30447453e+00   1.17607410e-01   9.25110988e-02]
 [ -1.09103064e+02   1.81445799e+00   0.00000000e+00   0.00000000e+00]]",[-1.38353564 -0.94606736],[-0.92543137 -0.75992626],[-1.36530054 -1.13847482],-1.07977,"[ 0.46338869 -0.09848046 -1.30045021  1.10313298  1.02999633  0.7887594
 -1.33800255  0.32137639  0.06396858 -1.03179678  0.        ]",-0.167022572901
44,"[[ -5.35940740e+01   1.30231659e+00   1.17607410e-01   9.25110988e-02]
 [ -1.10900543e+02  -2.01775493e+00   0.00000000e+00   0.00000000e+00]]",[-3.48045558  0.68254294],[-0.92543137 -0.75992626],[-2.58787155 -0.05883694],-0.826637,"[-1.48541433 -0.09432944  0.29363     1.10242225  1.02999582  0.7887591
 -1.36382234 -0.48072453 -1.6979792  -1.09019741  0.        ]",-0.315683319044
45,"[[ -5.58297682e+01   1.28896260e+00   1.17607410e-01   9.25110988e-02]
 [ -1.12663431e+02   6.73143758e-01   0.00000000e+00   0.00000000e+00]]",[-2.3697692  -0.09268526],[-0.92543137 -0.75992626],[-2.25559139  0.58950943],-0.58344,"[ 0.91170973 -0.06869729  0.98505948  1.09790284  1.02999531  0.78875879
 -1.38914519  0.08249392 -0.66041791  0.49047162  0.        ]",-0.115046472616
46,"[[ -5.81003785e+01   1.29807747e+00   1.17607410e-01   9.25110988e-02]
 [ -1.14391768e+02   2.39488061e-01   0.00000000e+00   0.00000000e+00]]",[-1.50417899 -0.65070729],[-0.92543137 -0.75992626],[-1.48642933 -1.1152823 ],-1.04804,"[-0.10158342 -0.08618225 -1.44096244  1.10100978  1.0299948   0.78875848
 -1.41397167 -0.00827239 -0.1887951  -1.39503034  0.        ]",-0.220286343643
47,"[[ -6.04051960e+01   1.27641951e+00   1.17607410e-01   9.25110988e-02]
 [ -1.16083917e+02  -2.39671340e+00   0.00000000e+00   0.00000000e+00]]",[-2.71705762  0.09395382],[-0.92543137 -0.75992626],[-2.81338263  0.58251435],-0.89612,"[-1.17120685 -0.0447116   0.98068812  1.09346294  1.02999429  0.78875817
 -1.43827827 -0.56004254 -1.8280562  -0.52935294  0.        ]",-0.298735858752
48,"[[ -6.27435114e+01   1.23213458e+00   1.17607410e-01   9.25110988e-02]
 [ -1.17742157e+02  -2.03312130e+00   0.00000000e+00   0.00000000e+00]]",[-2.19688694  2.00211054],[-0.92543137 -0.75992626],[-1.86664855  1.02676213],-0.602553,"[ 1.24821328  0.03921926  0.15072833  1.07629612  1.02999377  0.78875786
 -1.46209773 -0.48394072 -0.07950912  0.16804402  0.        ]",-0.0246830511826
49,"[[ -6.51146863e+01   1.23103552e+00   1.17607410e-01   9.25110988e-02]
 [ -1.19370549e+02   1.90981169e+00   0.00000000e+00   0.00000000e+00]]",[-2.14220867 -0.5154525 ],[-0.92543137 -0.75992626],[-1.91357303 -1.20450521],-1.13179,"[-1.03062252  0.04128639 -1.08579412  1.07584009  1.02999326  0.78875755
 -1.48548836  0.34133534 -0.89397895 -1.67574421  0.        ]",-0.293319214996
