timestep,human_obs,actions,logstd_action_dist,avg_action_dist,rewards,obs,original_rewards
16,"[[ -9.31898025  -1.32323784  -0.11012486  -0.18642716]
 [-54.73144664   3.35607206   0.           0.        ]]",[-2.21567065  0.23375874],[-0.90921491 -0.62611377],[-2.31111503  0.03106193],-1.25039,"[-1.50448091 -0.10138384 -0.1333926  -1.3313503  -0.94421389 -1.61986783
 -0.56328949  0.62360965 -0.29816536  1.82333611  0.        ]",-0.280409842451
17,"[[-10.44243281  -1.24735979  -0.11012486  -0.18642716]
 [-57.60415505   4.22900659   0.           0.        ]]",[-2.38662621  0.1692503 ],[-0.90921491 -0.62611377],[-2.29933786 -0.29232138],-1.26329,"[-0.85678515  0.03773886  1.26728464 -1.30442842 -0.94421338 -1.61986616
 -0.60531545  0.80217414  0.62270311  2.32131651  0.        ]",-0.378352191925
18,"[[-11.6227639   -1.15674896  -0.11012486  -0.18642716]
 [-60.41951131   4.83022171   0.           0.        ]]",[-2.5220692 -0.7607214],[-0.90921491 -0.62611377],[-2.28977299 -0.7759071 ],-1.03175,"[ 0.67907538  0.19922775  1.2069526  -1.26328809 -0.94421287 -1.61986449
 -0.64650236  0.92515643  1.50216385  1.59731223  0.        ]",-0.3687174451
19,"[[-12.85883523  -1.09117057  -0.11012486  -0.18642716]
 [-63.1786511    1.7380704    0.           0.        ]]",[-1.48014205  0.1108768 ],[-0.90921491 -0.62611377],[-2.02407312 -0.63880223],-1.20484,"[ 1.19091756  0.31224199 -0.40096014 -1.22758684 -0.94421236 -1.61986282
 -0.68686684  0.29263506  1.20592695  0.3384796   0.        ]",-0.231702447418
20,"[[-14.14955908  -1.05218469  -0.11012486  -0.18642716]
 [-65.88467819   2.15928196   0.           0.        ]]",[-2.51284582 -0.90850348],[-0.90921491 -0.62611377],[-2.06609035 -0.4300788 ],-1.06134,"[-0.14843543  0.37766154 -1.44304866 -1.20407396 -0.94421185 -1.61986115
 -0.72645428  0.37879674 -0.06067082  0.23226219  0.        ]",-0.0354445971991
21,"[[-15.49385906  -1.04534581  -0.11012486  -0.18642716]
 [-68.53679343  -1.46310942   0.           0.        ]]",[-2.38797052  0.89557821],[-0.90921491 -0.62611377],[-2.56045604  0.7744413 ],-1.28996,"[-1.48067218  0.38899164 -0.2898969  -1.19977615 -0.94421134 -1.61985948
 -0.76525299 -0.36218913 -0.50178212  1.61227378  0.        ]",-0.254054964428
22,"[[-16.89070124  -1.03854907  -0.11012486  -0.18642716]
 [-71.13844054   2.13102021   0.           0.        ]]",[-3.00476946  0.20233347],[-0.90921491 -0.62611377],[-2.54644394  0.01004764],-1.11401,"[-0.65383591  0.40020751  1.37677402 -1.19545431 -0.94421084 -1.61985781
 -0.80331336  0.37301578  0.68752509  2.38904491  0.        ]",-0.391963321228
23,"[[-18.33903794  -0.98811407  -0.11012486  -0.18642716]
 [-73.68666675   2.91001146   0.           0.        ]]",[-2.67439594 -0.49298866],[-0.90921491 -0.62611377],[-2.36801386 -0.60743409],-0.98302,"[ 1.07348192  0.48200115  0.73680244 -1.16183629 -0.94421033 -1.61985614
 -0.84059218  0.53236388  1.61326979  1.21309442  0.        ]",-0.348121948011
24,"[[-19.83782555  -0.94987045  -0.11012486  -0.18642716]
 [-76.1839448    0.9211151    0.           0.        ]]",[-2.16480839 -0.47581908],[-0.90921491 -0.62611377],[-2.06099653 -0.56145728],-1.07502,"[ 0.6283473   0.54225108 -1.20164397 -1.13455586 -0.94420982 -1.61985447
 -0.87712562  0.12552062  0.60890536  0.01983675  0.        ]",-0.125636321027
25,"[[-21.3860733   -0.9503178   -0.11012486  -0.18642716]
 [-78.63284988  -0.95935947   0.           0.        ]]",[-1.76762577  1.96948051],[-0.90921491 -0.62611377],[-2.50058389  0.57864738],-1.30476,"[-1.26703946  0.54155535 -0.81174235 -1.13488297 -0.94420931 -1.6198528
 -0.91295136 -0.25914415 -0.58418894  1.09690742  0.        ]",-0.183116898865
26,"[[-22.98283011  -0.92935624  -0.11012486  -0.18642716]
 [-81.03445496   3.04234726   0.           0.        ]]",[-2.15771446 -0.01590496],[-0.90921491 -0.62611377],[-2.67114401 -0.13022745],-1.12123,"[-0.88705428  0.57390481  1.24688356 -1.11930112 -0.9442088  -1.61985113
 -0.94808509  0.5594343   0.41627097  2.43377115  0.        ]",-0.384882742024
27,"[[-24.6271153   -0.86950868  -0.11012486  -0.18642716]
 [-83.38623845   2.94277958   0.           0.        ]]",[-2.13698181 -0.97015971],[-0.90921491 -0.62611377],[-2.48184037 -0.68263835],-0.87208,"[ 1.07676862  0.66345364  0.73054337 -1.0723975  -0.9442083  -1.61984946
 -0.98248992  0.53906679  1.64494891  1.28414126  0.        ]",-0.358538893287
28,"[[-26.31796467  -0.8495401   -0.11012486  -0.18642716]
 [-85.69137668  -0.93286002   0.           0.        ]]",[-2.18716961 -0.32247081],[-0.90921491 -0.62611377],[-2.15071225 -0.27603751],-1.07508,"[ 0.38801172  0.69236502 -1.33564872 -1.05597174 -0.94420779 -1.61984779
 -1.01621231 -0.25372415  0.44811642 -0.01161235  0.        ]",-0.0986197788115
29,"[[-28.05448429  -0.88057014  -0.11012486  -0.18642716]
 [-87.95318859  -2.16571094   0.           0.        ]]",[-2.29833195  1.23883739],[-0.90921491 -0.62611377],[-2.71677995  0.97097194],-1.31759,"[-1.47896365  0.64722526 -0.29811343 -1.08133    -0.94420728 -1.61984612
 -1.04930083 -0.50591289 -0.57641888  1.51963884  0.        ]",-0.243729509661
30,"[[-29.83580494  -0.88345404  -0.11012486  -0.18642716]
 [-90.17108155   1.86412222   0.           0.        ]]",[-3.35949734  0.7411984 ],[-0.90921491 -0.62611377],[-2.73851466 -0.04239345],-0.86482,"[-0.14419913  0.64296961  1.48559519 -1.08363901 -0.94420677 -1.61984445
 -1.08174679  0.31841986  1.01155395  2.32743869  0.        ]",-0.406101478908
31,"[[-31.66101809  -0.81681526  -0.11012486  -0.18642716]
 [-92.34272438   4.78995725   0.           0.        ]]",[-2.55950257 -1.04097559],[-0.90921491 -0.62611377],[-2.31826591 -1.25171924],-0.861725,"[ 1.20828862  0.73865181 -0.33408336 -1.02823925 -0.94420626 -1.61984278
 -1.11351609  0.91692122  1.40972641  0.44573982  0.        ]",-0.268978017985
32,"[[-33.52920766  -0.76142072  -0.11012486  -0.18642716]
 [-94.46952709   0.76287475   0.           0.        ]]",[-2.59109221 -0.35316878],[-0.90921491 -0.62611377],[-2.50428724  0.03202604],-1.19371,"[-0.84422285  0.81378577 -1.23291338 -0.97907268 -0.94420575 -1.61984111
 -1.14462936  0.09315076 -0.41806273  0.4824066   0.        ]",-0.0861238428095
33,"[[-35.43953722  -0.7600676   -0.11012486  -0.18642716]
 [-96.55661302  -0.6227531    0.           0.        ]]",[-3.26376388  0.56317736],[-0.90921491 -0.62611377],[-2.93612576  0.65725076],-0.988361,"[-1.00900098  0.8155685   1.15180739 -0.97783716 -0.94420525 -1.61983944
 -1.17516154 -0.19029001  0.18661095  2.43315643  0.        ]",-0.377291843429
34,"[[-37.39120721  -0.74973503  -0.11012486  -0.18642716]
 [-98.60334685   1.6485863    0.           0.        ]]",[-2.47561377 -0.26850977],[-0.90921491 -0.62611377],[-2.56399584 -0.44948918],-0.807459,"[ 1.18461458  0.82910026  0.46505647 -0.96835396 -0.94420474 -1.61983777
 -1.20510335  0.27432996  1.67132065  1.11584872  0.        ]",-0.348907320953
35,"[[ -39.38338784   -0.72746234   -0.11012486   -0.18642716]
 [-100.60814199    0.5823117     0.            0.        ]]",[-2.22799707  0.19352436],[-0.90921491 -0.62611377],[-2.38150191 -0.20704919],-1.19241,"[-0.28768802  0.85775971 -1.43374187 -0.94760237 -0.94420423 -1.6198361
 -1.23443157  0.05621517 -0.03613349  0.1069421   0.        ]",-0.0217118984588
36,"[[ -41.41527512   -0.70794214   -0.11012486   -0.18642716]
 [-102.57396181    1.36717243    0.            0.        ]]",[-2.88576303  1.04314196],[-0.90921491 -0.62611377],[-2.94623995  0.37197527],-1.10821,"[-1.29046702  0.88229554  0.81711844 -0.92907311 -0.94420372 -1.61983443
 -1.26318955  0.21676453 -0.16604775  2.25775852  0.        ]",-0.346271855575
37,"[[ -43.48608906   -0.64084032   -0.11012486   -0.18642716]
 [-104.5006689     5.32957755    0.            0.        ]]",[-2.63605573 -1.23994595],[-0.90921491 -0.62611377],[-2.70446873 -1.27142954],-0.568376,"[ 1.08301465  0.96236388  0.71844613 -0.86304249 -0.94420321 -1.61983276
 -1.29137528  1.02730522  1.68351264  1.42945855  0.        ]",-0.376564047553
38,"[[ -45.59502132   -0.57475267   -0.11012486   -0.18642716]
 [-106.38663464    1.29236689    0.            0.        ]]",[-2.6442428  -0.47583051],[-0.90921491 -0.62611377],[-2.46469665 -0.52851391],-1.08469,"[-0.18920252  1.03448328 -1.44187379 -0.79469406 -0.94420271 -1.61983109
 -1.31896493  0.20146181  0.11500857 -0.00270227  0.        ]",-0.0424425352062
39,"[[ -47.7413231    -0.56779084   -0.11012486   -0.18642716]
 [-108.23753944   -0.58980588    0.            0.        ]]",[-3.51112785 -0.23603135],[-0.90921491 -0.62611377],[-3.08857512  0.67883748],-0.850197,"[-1.25724485  1.04167738  0.86906069 -0.78731432 -0.9442022  -1.61982942
 -1.3460416  -0.18355155 -0.21164168  2.25781911  0.        ]",-0.346480422253
40,"[[ -49.92428706   -0.58856099   -0.11012486   -0.18642716]
 [-110.05289737   -1.48392313    0.            0.        ]]",[-3.3097544  -0.01308413],[-0.90921491 -0.62611377],[ -2.66162229e+00   3.92436981e-04],-0.796656,"[ 1.16995654  1.01998214  0.51126052 -0.80923123 -0.94420169 -1.61982775
 -1.37259819 -0.36645028  1.70779798  1.26628598  0.        ]",-0.366006729757
41,"[[ -5.21432047e+01  -6.18158326e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.11832947e+02  -1.47545931e+00   0.00000000e+00   0.00000000e+00]]",[-3.10032023  0.16911499],[-0.90921491 -0.62611377],[-2.53335214  0.23160386],-1.11238,"[-0.54852634  0.98788431 -1.37472432 -0.83993913 -0.94420118 -1.61982608
 -1.39863818 -0.36471882 -0.1829337   0.17925267  0.        ]",-0.0261404308353
42,"[[ -5.43973717e+01  -6.40327483e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.13577875e+02  -7.43563537e-01   0.00000000e+00   0.00000000e+00]]",[-3.7130217   0.61707351],[-0.90921491 -0.62611377],[-3.0937767   0.72665459],-0.71751,"[-0.88865339  0.96294681  1.24577153 -0.86252247 -0.94420067 -1.61982441
 -1.42416429 -0.21500354  0.23082065  2.47518134  0.        ]",-0.384852432221
43,"[[ -5.66860894e+01  -6.30191304e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.15287957e+02   1.74896467e+00   0.00000000e+00   0.00000000e+00]]",[-3.08389283 -0.48876616],[-0.90921491 -0.62611377],[-2.50464034 -0.65807962],-0.715842,"[ 1.23653884  0.97444216 -0.17936019 -0.85224155 -0.94420016 -1.61982274
 -1.44918057  0.29486338  1.57336708  0.64133911  0.        ]",-0.304004626201
44,"[[ -5.90086481e+01  -6.14631342e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.16962521e+02  -1.86478899e-01   0.00000000e+00   0.00000000e+00]]",[-2.30151897  0.94425615],[-0.90921491 -0.62611377],[-2.79164243  0.45092595],-1.23797,"[-1.20365368  0.99177974 -0.90139658 -0.83631155 -0.94419966 -1.61982106
 -1.4736772  -0.10104749 -0.59399526  0.76886679  0.        ]",-0.139435427182
45,"[[ -6.13643858e+01  -5.80461181e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.18605421e+02   3.59077972e+00   0.00000000e+00   0.00000000e+00]]",[-2.79529387 -1.45057338],[-0.90921491 -0.62611377],[-3.03793097 -0.42238933],-0.42079,"[ 0.01110982  1.02852179  1.47784753 -0.80071739 -0.94419915 -1.61981939
 -1.49771051  0.67162177  0.99003191  2.41899594  0.        ]",-0.416936289162
46,"[[ -6.37526216e+01  -5.48751508e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.20213182e+02  -4.06620921e-01   0.00000000e+00   0.00000000e+00]]",[-2.90682725 -0.22895024],[-0.90921491 -0.62611377],[-2.42524791 -0.47008276],-0.830366,"[  7.04398266e-01   1.06094971e+00  -1.14451925e+00  -7.66963631e-01
  -9.44198640e-01  -1.61981772e+00  -1.52122972e+00  -1.46079725e-01
   9.41657888e-01   1.23479577e-03   0.00000000e+00]",-0.181788847299
47,"[[ -6.61727209e+01  -5.65560326e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.21791581e+02  -1.27108263e+00   0.00000000e+00   0.00000000e+00]]",[-3.7496923   1.55294878],[-0.90921491 -0.62611377],[-3.12505674  1.01256037],-1.04228,"[-1.48487273  1.04396136  0.31114193 -0.78493992 -0.94419813 -1.61981605
 -1.54431931 -0.3229125  -0.53458612  1.84475364  0.        ]",-0.290287613772
48,"[[ -6.86240882e+01  -5.50646660e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.23339602e+02   2.74905850e+00   0.00000000e+00   0.00000000e+00]]",[-2.73489853 -0.72768095],[-0.90921491 -0.62611377],[-2.84806418 -0.59663445],-0.461593,"[ 1.08645532  1.05905608  0.71166532 -0.76899913 -0.94419762 -1.61981438
 -1.56696442  0.49944105  1.69063375  1.48654903  0.        ]",-0.382713792642
49,"[[ -7.11060744e+01  -5.24774115e-01  -1.10124856e-01  -1.86427165e-01]
 [ -1.24854249e+02  -1.52245679e-01   0.00000000e+00   0.00000000e+00]]",[-2.547386    0.19151756],[-0.90921491 -0.62611377],[-2.68376756  0.13460314],-1.09751,"[-0.69469123  1.08438188 -1.31574424 -0.74099918 -0.94419712 -1.61981271
 -1.58912124 -0.09404526 -0.25339661  0.2167024   0.        ]",-0.0365422351152
