timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.03531627  0.02951272  0.15282312  0.1134494 ]
 [ 0.0043193   0.00019173  0.          0.        ]]",-0.124802,"[ 1.13993022  1.20389615  0.0470587  -0.07376416  1.34667062  0.96562338
  0.24940296 -0.03622597  0.12461232 -0.71565501  0.        ]",[ 0.38131547  0.39913982],[ 0.74700147 -0.34941266],[-0.19009155 -0.04899015],-0.117481856301
1,"[[ 0.06505606  0.01562357  0.15282312  0.1134494 ]
 [ 2.95981716 -1.38448836  0.          0.        ]]",-0.144728,"[ 1.13786554  1.20427866  0.09162908 -0.09716426  1.34665918  0.96561775
  0.34177972 -0.22301224  0.1228952  -0.68263238  0.        ]",[ 0.41953146  0.40423149],[ 1.54641297  0.07828607],[-0.19009155 -0.04899015],-0.113248110806
2,"[[ 0.1633542  -0.00869627  0.15282312  0.1134494 ]
 [ 6.85702155 -1.04860929  0.          0.        ]]",-0.132548,"[ 1.12242026  1.20437495  0.23811824 -0.13814747  1.34664775  0.96561211
  0.46359051 -0.17770301  0.10998171 -0.55748692  0.        ]",[ 0.44355327  0.40296334],[ 0.47225875  2.0401587 ],[-0.19009155 -0.04899015],-0.0970216715583
3,"[[ 0.3178625   0.01026094  0.15282312  0.1134494 ]
 [ 8.5880499   2.9310683   0.          0.        ]]",-0.0817234,"[ 1.07170253  1.20434752  0.46307496 -0.1062      1.34663632  0.96560648
  0.51769433  0.35913907  0.05872899 -0.32251654  0.        ]",[ 0.38039935  0.38182998],[-0.2001975   0.99534357],[-0.19009155 -0.04899015],-0.0657966184636
4,"[[ 0.47995825  0.10784658  0.15282312  0.1134494 ]
 [ 7.62474948  6.81454775  0.          0.        ]]",-0.108581,"[ 0.98498857  1.19714906  0.68697607  0.05790471  1.34662488  0.96560085
  0.48758309  0.88300225 -0.05882009 -0.03860682  0.        ]",[ 0.23850459  0.34708998],[-0.14783041  1.23016488],[-0.19009155 -0.04899015],-0.0281258437892
5,"[[  0.6250591    0.28251422   0.15282312   0.1134494 ]
 [  6.88783761  10.6394617    0.           0.        ]]",-0.121885,"[ 0.88008492  1.15489011  0.8721559   0.34630787  1.34661345  0.96559522
  0.46454804  1.39895775 -0.25442923  0.22811903  0.        ]",[ 0.05285808  0.27992922],[-1.09771788  1.38804799],[-0.19009155 -0.04899015],-0.0319976833663
6,"[[  0.72174736   0.53293282   0.15282312   0.1134494 ]
 [  2.79465982  14.38988605   0.           0.        ]]",-0.21303,"[ 0.79697852  1.03120467  0.98552722  0.73271968  1.34660202  0.96558959
  0.33660781  1.90484927 -0.50066401  0.40647439  0.        ]",[-0.19014378  0.19455861],[-1.01259791  0.42219674],[-0.19009155 -0.04899015],-0.0718766056612
7,"[[  0.73739392   0.834659     0.15282312   0.1134494 ]
 [ -1.21668371  15.77807525   0.           0.        ]]",-0.340574,"[ 0.78259614  0.79406237  1.00302438  1.12538923  1.34659059  0.96558396
  0.21122559  2.09207534 -0.72089473  0.45288842  0.        ]",[-0.37114412  0.13181448],[ 0.10751327 -0.75888316],[-0.19009155 -0.04899015],-0.101491997238
8,"[[  0.71758614   1.11693617   0.15282312   0.1134494 ]
 [ -0.76564467  12.46070288   0.           0.        ]]",-0.263983,"[ 0.80075226  0.50309522  0.98081931  1.39113278  1.34657916  0.96557833
  0.22532293  1.64456402 -0.89032442  0.41581882  0.        ]",[-0.39062294  0.13118222],[-0.85513625 -0.09863656],[-0.19009155 -0.04899015],-0.121212704983
9,"[[  0.66848083   1.35976472   0.15282312   0.1134494 ]
 [ -4.13378974  11.82423097   0.           0.        ]]",-0.358156,"[ 0.84399628  0.21715246  0.92412941  1.52434407  1.34656773  0.9655727
  0.12004469  1.55869222 -0.99472783  0.33666533  0.        ]",[-0.44193172  0.11335097],[ 0.15133956  0.22609036],[-0.19009155 -0.04899015],-0.131689098166
10,"[[  0.59263559   1.60288065   0.15282312   0.1134494 ]
 [ -3.45296302  12.48516824   0.           0.        ]]",-0.353584,"[ 0.90562936 -0.08449805  0.83221729  1.56084733  1.3465563   0.96556707
  0.14132487  1.64782924 -1.06493415  0.22729556  0.        ]",[-0.43346477  0.10170113],[-0.84319898 -0.24220745],[-0.19009155 -0.04899015],-0.137887756888
11,"[[  0.49078211   1.8404855    0.15282312   0.1134494 ]
 [ -6.72163132  11.27928372   0.           0.        ]]",-0.373471,"[ 0.9779959  -0.37716373  0.70130744  1.50078459  1.34654487  0.96556144
  0.03915561  1.48515092 -1.1037504   0.0992615   0.        ]",[-0.42348152  0.10581197],[-1.43947749 -0.5426848 ],[-0.19009155 -0.04899015],-0.141083431848
12,"[[  0.31797074   2.04227214   0.15282312   0.1134494 ]
 [-10.54688413   8.90721741   0.           0.        ]]",-0.259366,"[ 1.07161293 -0.61165415  0.4631879   1.37782615  1.34653344  0.96555581
 -0.08041087  1.16517146 -1.07564798 -0.02769597  0.        ]",[-0.38753873  0.12641937],[-1.57840898  1.96425343],[-0.19009155 -0.04899015],-0.13601633581
13,"[[  0.06940352   2.25837208   0.15282312   0.1134494 ]
 [-14.29740917  12.69010056   0.           0.        ]]",-0.482933,"[ 1.13739775 -0.83701967  0.09809009  1.17877096  1.34652201  0.96555018
 -0.19764155  1.67542979 -1.03001003 -0.18085376  0.        ]",[-0.42407233  0.10272256],[-0.7147649   0.80307161],[-0.19009155 -0.04899015],-0.131316620607
14,"[[ -0.24210312   2.54155107   0.15282312   0.1134494 ]
 [-16.8447849   15.61802018   0.           0.        ]]",-0.613976,"[ 1.10050101 -1.07509893 -0.36575211  0.82805262  1.34651058  0.96554455
 -0.27726497  2.07034515 -1.03236969 -0.38290199  0.        ]",[-0.41889238  0.09620845],[-0.12997672 -0.18537778],[-0.19009155 -0.04899015],-0.14036050236
15,"[[ -0.58082231   2.84343852   0.15282312   0.1134494 ]
 [-17.02647887  14.57425739   0.           0.        ]]",-0.705585,"[ 0.91461383 -1.2381477  -0.82940329  0.3714865   1.34649915  0.96553892
 -0.28294334  1.92952542 -1.09717453 -0.58112264  0.        ]",[-0.33079916  0.12930097],[ 0.68706626  0.91323349],[-0.19009155 -0.04899015],-0.162548533832
