timestep,human_obs,rewards,obs,avg_action_dist,actions,logstd_action_dist,original_rewards
0,"[[ 0.04007925 -0.06244615  0.18804981  0.04127449]
 [-0.00163014 -0.0037752   0.          0.        ]]",-1.83045,"[  1.25589135e+00   1.40536569e+00   8.04551811e-02  -1.71811320e-01
   1.63144795e+00   3.62242150e-01   2.21538365e-01  -5.62937261e-02
  -3.94005548e-04  -2.44051758e-01   0.00000000e+00]",[-1.64619792  2.87740159],[-1.47403291  3.12508523],[-1.03495657 -0.85936767],-0.0453363725121
1,"[[  3.41016679e-04  -2.27776237e-02   1.88049809e-01   4.12744914e-02]
 [ -3.95901095e+00   3.95742152e+00   0.00000000e+00   0.00000000e+00]]",-1.80917,"[  1.25700090e+00   1.40888915e+00   2.24057616e-02  -1.22995005e-01
   1.63144675e+00   3.62242068e-01   1.65590527e-01   7.91011444e-01
   7.83276676e-05  -2.69603784e-01   0.00000000e+00]",[-1.55805659  2.63593149],[-1.82880863  2.2829366 ],[-1.03495657 -0.85936767],-0.0488964112689
2,"[[-0.11775919  0.09532766  0.18804981  0.04127449]
 [-7.8380941   7.84015703  0.          0.        ]]",-1.72105,"[ 1.24742529  1.39995967 -0.14976363  0.02230739  1.63144555  0.36224199
  0.11074963  1.62153279 -0.00400288 -0.3452711   0.        ]",[-1.37779677  1.88952494],[-1.53473159  2.14627887],[-1.03495657 -0.85936767],-0.0594115614752
3,"[[ -0.31267162   0.29031543   0.18804981   0.04127449]
 [-11.64051195  11.64590211   0.           0.        ]]",-1.50149,"[ 1.18996666  1.32214872 -0.42755712  0.25766959  1.63144435  0.3622419
  0.0569926   2.43558331 -0.02849799 -0.46731232  0.        ]",[-1.21187615  1.04491842],[-1.03965906  1.03469144],[-1.03495657 -0.85936767],-0.0764239898712
4,"[[ -0.5828801    0.56065924   0.18804981   0.04127449]
 [-15.36799738  15.37596551   0.           0.        ]]",-1.32571,"[ 1.02871245  1.09011401 -0.78237617  0.56006538  1.63144315  0.36224182
  0.00429493  3.23344057 -0.09724646 -0.62316569  0.        ]",[-1.05486012 -0.21368802],[-1.02152336 -0.30414627],[-1.03495657 -0.85936767],-0.0989085646616
5,"[[ -0.92688619   0.85304636   0.18804981   0.04127449]
 [-19.02060485  13.86763676   0.           0.        ]]",-1.19565,"[ 0.70442816  0.69546743 -1.14668516  0.83296264  1.63144195  0.36224174
 -0.04734415  2.91080245 -0.23711279 -0.81969081  0.        ]",[-1.19921851 -0.44281071],[-1.53584437 -0.74827284],[-1.03495657 -0.85936767],-0.130651861672
6,"[[ -1.34322311   1.09791354   0.18804981   0.04127449]
 [-22.60129737  10.62970903   0.           0.        ]]",-1.13999,"[ 0.18636525  0.2736576  -1.40160691  1.00168446  1.63144075  0.36224166
 -0.09796652  2.21820583 -0.47563595 -1.05117795  0.        ]",[-1.43504679 -0.59520227],[-0.75446205  0.25554192],[-1.03495657 -0.85936767],-0.175540626221
7,"[[ -1.82073326   1.31853288   0.18804981   0.04127449]
 [-25.14136394  11.42942329   0.           0.        ]]",-1.3974,"[-0.46752517 -0.15570542 -1.39387821  1.09787678  1.63143955  0.36224157
 -0.13387694  2.38926167 -0.81508598 -1.21628309  0.        ]",[-1.48644447 -1.94250798],[-1.25168407 -1.66907911],[-1.03495657 -0.85936767],-0.223754565899
8,"[[ -2.35828322   1.50510093   0.18804981   0.04127449]
 [-28.60213214   7.24116552   0.           0.        ]]",-1.78135,"[-1.10521522 -0.53937035 -1.00914688  1.13420574  1.63143835  0.36224149
 -0.18280387  1.49339231 -1.22892205 -1.23934767  0.        ]",[-1.85970473 -2.04541945],[-1.17607875 -2.53277112],[-1.03495657 -0.85936767],-0.269665016827
9,"[[ -2.96436087   1.60872559   0.18804981   0.04127449]
 [-31.99425201   3.13482099   0.           0.        ]]",-2.25068,"[-1.48645944 -0.75538496 -0.23570561  1.13597647  1.63143715  0.36224141
 -0.23076028  0.61504521 -1.67942226 -1.05735608  0.        ]",[-2.1909616  -1.92253852],[-2.011865   -2.02725561],[-1.03495657 -0.85936767],-0.311198833793
